wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
4785.814,3.464,-3.895,y7P*,f5D,17,84,y7P*,f5D,c,c,label,label,True
4786.08,2.544,-4.127,a5G,y5D*,4,44,a5G,y5D*,c,c,label,label,True
4787.302,3.551,-0.966,a3D,w5G*,18,90,a3D,w5G*,c,c,label,label,True
4787.74,3.122,-1.737,a3F,y3F*,11,62,a3F,y3F*,c,c,label,label,True
4789.335,2.544,-0.33,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4789.534,4.144,-0.816,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4789.9,0.968,-11.51,a5D,a3D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
4789.9,0.968,-10.32,a5D,a3D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
4790.271,2.545,-3.132,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4790.333,2.545,-1.48,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4790.539,0.968,-10.44,a5D,a3D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
4790.539,0.968,-9.544,a5D,a3D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
4790.963,4.099,-1.253,b3F,v3G*,26,121,b3F,v3G*,c,c,label,label,True
4792.509,3.113,-0.35,a3F,y3F*,11,62,a3F,y3F*,c,c,label,label,True
4792.896,3.435,-3.7,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4796.88,4.159,-0.557,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4797.695,3.556,-1.5,a3D,w5G*,18,90,a3D,w5G*,c,c,label,label,True
4799.256,3.011,-2.745,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4799.485,3.551,-2.881,a3D,w5G*,18,90,a3D,w5G*,c,c,label,label,True
4799.521,3.438,-2.757,y7P*,f5D,17,84,y7P*,f5D,c,c,label,label,True
4800.306,0.968,-9.956,a5D,a3D*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
4801.025,3.122,-0.131,a3F,y3F*,11,62,a3F,y3F*,c,c,label,label,True
4802.265,3.98,-3.509,a1I,x3H*,25,110,a1I,x3H*,c,c,label,label,True
4802.446,3.551,-1.153,a3D,w3G*,18,88,a3D,w3G*,c,c,label,label,True
4803.066,4.106,-0.537,b3F,v3G*,26,121,b3F,v3G*,c,c,label,label,True
4803.29,3.013,-3.779,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4804.227,3.013,-3.908,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4804.624,2.708,-4.196,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4805.264,4.175,-0.4,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4806.25,2.709,-1.87,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4806.912,3.556,-3.133,a3D,y3S*,18,89,a3D,y3S*,c,c,label,label,True
4807.811,3.092,-1.933,a3F,y3P*,11,60,a3F,y3P*,c,c,label,label,True
4809.136,2.915,-6.792,a3P,y5G*,7,54,a3P,y5G*,c,c,label,label,True
4809.138,3.98,-3.457,a1I,x3H*,25,110,a1I,x3H*,c,c,label,label,True
4809.285,3.556,-1.499,a3D,w5G*,18,90,a3D,w5G*,c,c,label,label,True
4809.933,3.556,-1.816,a3D,w5G*,18,90,a3D,w5G*,c,c,label,label,True
4810.054,2.889,-4.057,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4810.509,2.987,-2.899,a3P,v5P*,7,55,a3P,v5P*,c,c,label,label,True
4810.73,3.079,-0.644,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4811.293,3.092,-3.112,a3F,y3P*,11,60,a3F,y3P*,c,c,label,label,True
4811.297,3.438,-3.39,y7P*,f5D,17,84,y7P*,f5D,c,c,label,label,True
4811.902,2.889,-3.562,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4812.898,2.544,-4.735,a5G,y5D*,4,44,a5G,y5D*,c,c,label,label,True
4814.266,3.087,-1.22,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4814.542,4.096,-1.282,b3F,v3G*,26,121,b3F,v3G*,c,c,label,label,True
4814.718,2.889,-3.247,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4816.342,4.193,-0.371,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4816.837,4.159,-1.274,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4817.557,3.375,-2.554,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4819.314,4.099,-0.5,b3F,v3G*,26,121,b3F,v3G*,c,c,label,label,True
4819.833,3.369,-2.531,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4820.67,3.449,-3.579,y7P*,f5D,17,84,y7P*,f5D,c,c,label,label,True
4821.73,3.551,-3.832,a3D,w3G*,18,88,a3D,w3G*,c,c,label,label,True
4821.911,3.966,-3.61,a1G,3G*,24,0,a1G,none,c,x,label,label-absent->energy-route-disabled,False
4822.065,3.079,-2.399,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4823.447,3.464,-5.213,y7P*,f5D,17,84,y7P*,f5D,c,c,label,label,True
4823.982,2.708,-5.573,a5P,z5G*,5,48,a5P,z5G*,c,c,label,label,True
4825.517,3.087,-1.95,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4826.19,3.368,-2.853,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4826.857,4.175,-1.046,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4828.672,2.544,-2.836,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4829.221,3.369,-2.663,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4829.309,2.545,-1.42,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4829.372,2.545,-0.51,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4829.612,3.889,-2.998,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4830.05,2.708,-7.389,a5P,z5G*,5,48,a5P,z5G*,c,c,label,label,True
4830.74,3.375,-2.7,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4830.815,2.9,-4.347,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4831.561,4.106,-3.342,b3F,v3G*,26,121,b3F,v3G*,c,c,label,label,True
4831.643,3.422,-1.42,b3G,y3H*,16,80,b3G,y3H*,c,c,label,label,True
4831.852,2.983,-3.397,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4832.762,3.89,-2.041,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4833.653,2.9,-3.391,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4835.095,3.888,-2.847,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4835.457,2.915,-4.362,a3P,w5P*,7,52,a3P,w5P*,c,c,label,label,True
4835.672,3.551,-1.497,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4836.364,3.892,-1.648,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4836.689,4.106,-3.333,b3F,s5D*,26,118,b3F,s5D*,c,c,label,label,True
4836.852,3.104,-0.598,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4836.919,3.087,-3.55,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4837.225,3.889,-2.029,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4837.833,2.9,-2.769,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4838.875,4.193,-1.131,z5D*,e5F,27,148,z5D*,e5F,c,c,label,label,True
4838.922,3.887,-3.01,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4839.292,2.71,-6.41,a5P,z5G*,5,48,a5P,z5G*,c,c,label,label,True
4839.5,2.967,-4.213,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4839.595,3.888,-2.178,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4840.163,3.422,-3.822,b3G,3D*,16,0,b3G,none,c,x,label,label-absent->energy-route-disabled,False
4840.171,3.375,-3.889,b3P,u5F*,14,78,b3P,u5F*,c,c,label,label,True
4840.384,3.89,-1.927,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4841.729,3.889,-2.179,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4841.927,3.887,-2.621,a5F,t5D*,23,105,a5F,t5D*,c,c,label,label,True
4843.071,4.186,-1.775,b1I,z3K*,28,137,b1I,z3K*,c,c,label,label,True
4846.279,3.556,-0.989,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4846.303,3.449,-1.229,b3G,y3H*,16,80,b3G,y3H*,c,c,label,label,True
4846.432,3.113,-0.778,a3F,y3P*,11,60,a3F,y3P*,c,c,label,label,True
4847.035,3.092,-3.158,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4847.188,3.104,-1.95,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4849.777,2.915,-4.956,a3P,w5P*,7,52,a3P,w5P*,c,c,label,label,True
4850.216,3.369,-2.555,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4850.661,3.369,-4.187,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4850.854,3.368,-3.328,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4851.463,3.435,-1.251,b3G,y3H*,16,80,b3G,y3H*,c,c,label,label,True
4851.929,3.966,-1.985,a1G,y3I*,24,107,a1G,y3I*,c,c,label,label,True
4853.498,2.708,-3.385,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4853.917,3.369,-3.138,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4855.152,2.709,-3.594,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4857.299,2.71,-2.468,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4857.613,3.98,-2.877,a1I,y3I*,25,107,a1I,y3I*,c,c,label,label,True
4858.59,3.104,-3.168,a3G,y5H*,10,59,a3G,y5H*,c,c,label,label,True
4858.841,3.013,-4.456,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4859.247,2.987,-3.977,a3P,v5P*,7,55,a3P,v5P*,c,c,label,label,True
4859.8,3.013,-2.833,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4860.083,2.914,-6.179,z7P*,e5D,6,51,z7P*,e5D,c,c,label,label,True
4860.375,2.544,-2.874,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4861.197,2.544,-1.482,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4861.708,3.375,-3.27,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4861.841,2.545,-0.72,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4863.832,4.186,-1.421,b1I,z3K*,28,137,b1I,z3K*,c,c,label,label,True
4864.979,3.375,-3.256,b3P,v5D*,14,76,b3P,v5D*,c,c,label,label,True
4865.257,3.435,-4.022,b3G,3D*,16,0,b3G,none,c,x,label,label-absent->energy-route-disabled,False
4865.754,3.0,-3.327,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4868.295,2.983,-4.301,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4868.546,4.186,-1.652,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4870.166,4.106,-7.25,b3F,s5D*,26,118,b3F,s5D*,c,c,label,label,True
4870.526,2.544,-5.821,a5G,x5P*,4,42,a5G,x5P*,c,c,label,label,True
4870.65,3.845,-8.925,b3D,7P*,20,0,b3D,none,c,x,label,label-absent->energy-route-disabled,False
4870.797,3.079,-0.01,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4871.353,2.544,-4.494,a5G,x5P*,4,42,a5G,x5P*,c,c,label,label,True
4872.0,2.545,-3.923,a5G,x5P*,4,42,a5G,x5P*,c,c,label,label,True
4874.652,3.113,-0.967,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4876.398,4.096,-2.091,b3F,s5D*,26,118,b3F,s5D*,c,c,label,label,True
4878.005,3.98,-2.393,a1I,y3I*,25,107,a1I,y3I*,c,c,label,label,True
4878.216,3.449,-3.788,b3G,y3H*,16,80,b3G,y3H*,c,c,label,label,True
4878.955,4.207,-3.947,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4880.042,4.203,-1.761,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4880.05,3.122,-1.58,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4880.151,3.375,-7.062,b3P,w7P*,14,75,b3P,w7P*,c,c,label,label,True
4881.293,4.099,-1.617,b3F,s5D*,26,118,b3F,s5D*,c,c,label,label,True
4881.833,2.983,-3.664,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4883.458,3.449,-4.052,b3G,y3H*,16,80,b3G,y3H*,c,c,label,label,True
4884.938,2.544,-5.09,a5G,x5P*,4,42,a5G,x5P*,c,c,label,label,True
4885.77,2.544,-1.055,a5G,x5P*,4,42,a5G,x5P*,c,c,label,label,True
4885.952,3.087,-1.12,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4886.291,3.113,-2.651,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4887.012,3.087,0.08,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4887.691,2.544,-2.07,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4888.522,2.544,-1.36,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4889.804,2.709,-3.589,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4891.137,2.967,-4.066,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4891.601,3.122,-1.867,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4891.978,2.71,-3.254,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4892.402,2.708,-5.01,a5P,x7P*,5,47,a5P,x7P*,c,c,label,label,True
4895.411,3.079,-3.175,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4896.48,3.422,-4.125,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4897.439,2.708,-3.694,a5P,x7P*,5,47,a5P,x7P*,c,c,label,label,True
4898.461,3.087,-3.515,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4898.976,3.375,-5.868,b3P,v5F*,14,72,b3P,v5F*,c,c,label,label,True
4899.125,2.709,-3.87,a5P,x7P*,5,47,a5P,x7P*,c,c,label,label,True
4900.419,3.385,-2.225,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4900.555,3.385,-2.568,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4900.699,4.203,-1.779,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4901.281,2.708,-3.8,a5P,x7P*,5,47,a5P,x7P*,c,c,label,label,True
4902.03,4.207,-2.554,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4902.177,4.208,-3.276,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4902.689,3.079,-2.93,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4902.712,3.0,-3.447,a3H,y5G*,8,54,a3H,y5G*,c,c,label,label,True
4902.892,3.551,-2.09,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4903.082,3.01,-3.873,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4903.234,2.544,-1.08,a5G,y5F*,4,43,a5G,y5F*,c,c,label,label,True
4903.321,3.122,-3.993,a3F,y5H*,11,59,a3F,y5H*,c,c,label,label,True
4903.356,3.087,-2.966,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4905.158,2.71,-4.349,a5P,x7P*,5,47,a5P,x7P*,c,c,label,label,True
4905.365,3.011,-3.248,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4906.049,3.422,-3.51,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4906.791,2.967,-3.673,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4908.569,3.013,-3.1,b5D,v5P*,9,55,b5D,v5P*,c,c,label,label,True
4909.884,2.71,-5.727,a5P,x5D*,5,49,a5P,x5D*,c,c,label,label,True
4910.722,3.087,-2.741,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4912.139,3.85,-3.374,a3I,z1H*,21,103,a3I,z1H*,c,c,label,label,True
4913.123,3.556,-1.52,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4913.603,3.85,-3.137,a3I,z1H*,21,103,a3I,z1H*,c,c,label,label,True
4913.693,4.204,-3.43,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4913.794,3.556,-2.114,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4915.821,2.983,-3.676,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4918.596,2.967,-5.196,a3H,w5P*,8,52,a3H,w5P*,c,c,label,label,True
4919.722,3.422,-6.454,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4919.836,3.395,-1.931,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4919.866,3.104,-3.337,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4920.204,3.395,-4.15,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4920.34,3.395,-2.372,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4920.523,4.207,-3.326,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4920.671,4.208,-5.349,c3D,q5F*,29,134,c3D,q5F*,c,c,label,label,True
4920.939,3.104,-0.92,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4921.016,4.186,-2.917,b1I,v3G*,28,121,b1I,v3G*,c,c,label,label,True
4921.322,3.0,-3.983,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4921.654,2.967,-3.089,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4922.164,3.435,-2.784,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4922.265,3.104,0.38,a3G,z3H*,10,57,a3G,z3H*,c,c,label,label,True
4922.544,3.011,-2.375,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4928.183,4.239,-2.199,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4928.503,3.092,-3.653,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4929.1,3.435,-3.981,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4929.548,2.987,-4.364,a3P,y5G*,7,54,a3P,y5G*,c,c,label,label,True
4929.762,3.079,-7.112,a3G,v5P*,10,55,a3G,v5P*,c,c,label,label,True
4930.187,3.845,-0.584,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4930.529,0.071,-13.72,5D,3G*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
4930.529,0.071,-10.25,5D,3G*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
4931.833,3.435,-4.27,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4932.544,3.104,-2.754,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4934.195,3.092,-3.658,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4934.876,3.847,-1.381,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4936.335,3.113,-0.25,a3F,z3H*,11,57,a3F,z3H*,c,c,label,label,True
4936.386,3.011,-3.317,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4936.395,2.983,-3.316,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4937.511,3.104,-2.726,a3G,x5F*,10,56,a3G,x5F*,c,c,label,label,True
4939.597,2.708,-5.591,a5P,z5H*,5,45,a5P,z5H*,c,c,label,label,True
4939.873,3.85,-2.117,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4941.645,3.013,-2.664,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4942.495,0.941,-2.294,a5S,y7P*,2,17,a5S,y7P*,c,c,label,label,True
4944.562,3.847,-0.84,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4944.918,3.422,-3.539,b3G,v5D*,16,76,b3G,v5D*,c,c,label,label,True
4945.289,3.087,-4.628,a3G,v5P*,10,55,a3G,v5P*,c,c,label,label,True
4948.053,3.41,-1.747,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4948.622,3.41,-2.826,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4948.993,3.41,-2.161,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4949.581,3.85,-1.293,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4949.63,4.207,-2.929,c3D,s5P*,29,123,c3D,s5P*,c,c,label,label,True
4949.703,3.449,-4.426,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4949.78,4.208,-3.047,c3D,s5P*,29,123,c3D,s5P*,c,c,label,label,True
4950.898,4.239,-2.212,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4950.916,3.0,-3.713,a3H,z5I*,8,53,a3H,z5I*,c,c,label,label,True
4953.717,3.122,-1.48,a3F,z3H*,11,57,a3F,z3H*,c,c,label,label,True
4954.1,3.113,-4.197,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4954.806,3.122,-0.17,a3F,z3H*,11,57,a3F,z3H*,c,c,label,label,True
4956.717,3.449,-2.335,b3G,u5F*,16,78,b3G,u5F*,c,c,label,label,True
4957.441,2.987,-3.015,a3P,w5P*,7,52,a3P,w5P*,c,c,label,label,True
4958.272,3.435,-3.467,b3G,v5D*,16,76,b3G,v5D*,c,c,label,label,True
4958.847,3.556,-1.863,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4959.531,3.556,-2.211,a3D,x3D*,18,85,a3D,x3D*,c,c,label,label,True
4959.787,3.89,-8.492,a5F,7P*,23,0,a5F,none,c,x,label,label-absent->energy-route-disabled,False
4960.501,3.89,-6.362,a5F,7P*,23,0,a5F,none,c,x,label,label-absent->energy-route-disabled,False
4961.619,3.113,-4.843,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4964.927,0.941,-2.526,a5S,y7P*,2,17,a5S,y7P*,c,c,label,label,True
4966.574,3.122,-3.556,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4966.795,3.85,-0.95,b3D,w3P*,20,102,b3D,w3P*,c,c,label,label,True
4967.454,3.449,-2.702,b3G,x5H*,16,77,b3G,x5H*,c,c,label,label,True
4969.095,3.113,-3.807,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4971.113,3.435,-4.676,b3G,v5D*,16,76,b3G,v5D*,c,c,label,label,True
4972.159,4.239,-2.907,z3P*,e5F,30,148,z3P*,e5F,c,c,label,label,True
4974.341,4.207,-2.761,c3D,s5P*,29,123,c3D,s5P*,c,c,label,label,True
4975.309,2.987,-3.132,a3P,w5P*,7,52,a3P,w5P*,c,c,label,label,True
4975.979,3.011,-4.685,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4976.226,3.435,-2.82,b3G,x5H*,16,77,b3G,x5H*,c,c,label,label,True
4979.179,3.122,-3.473,a3F,x5F*,11,56,a3F,x5F*,c,c,label,label,True
4979.414,3.966,-4.709,a1G,t5D*,24,105,a1G,t5D*,c,c,label,label,True
4980.315,3.013,-3.092,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4981.322,3.013,-3.407,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4983.617,3.428,-1.694,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4983.906,4.106,-2.98,b3F,r5F*,26,111,b3F,r5F*,c,c,label,label,True
4984.431,4.099,-3.33,b3F,r5F*,26,111,b3F,r5F*,c,c,label,label,True
4984.583,4.204,-2.958,c3D,s5P*,29,123,c3D,s5P*,c,c,label,label,True
4984.896,3.428,-1.923,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4985.473,3.428,-2.048,z7D*,g7D,15,74,z7D*,g7D,c,c,label,label,True
4985.956,3.845,-1.072,b3D,w3F*,20,100,b3D,w3F*,c,c,label,label,True
4986.219,3.449,-3.431,b3G,v5D*,16,76,b3G,v5D*,c,c,label,label,True
4988.295,3.079,-4.478,a3G,v5P*,10,55,a3G,v5P*,c,c,label,label,True
4988.907,3.422,-4.596,b3G,v5F*,16,72,b3G,v5F*,c,c,label,label,True
4988.925,3.698,-3.533,y5P*,e3F,19,94,y5P*,e3F,c,c,label,label,True
4990.062,3.422,-6.205,b3G,v5F*,16,72,b3G,v5F*,c,c,label,label,True
4990.203,4.096,-3.943,b3F,r5F*,26,111,b3F,r5F*,c,c,label,label,True
4990.471,2.987,-3.774,a3P,w5P*,7,52,a3P,w5P*,c,c,label,label,True
4991.764,4.208,-2.506,c3D,s5P*,29,123,c3D,s5P*,c,c,label,label,True
4992.581,3.422,-2.003,b3G,x5H*,16,77,b3G,x5H*,c,c,label,label,True
4995.264,3.011,-3.67,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4996.909,3.113,-4.068,a3F,v5P*,11,55,a3F,v5P*,c,c,label,label,True
4998.586,3.013,-3.83,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4998.836,3.551,-3.367,a3D,3F*,18,0,a3D,none,c,x,label,label-absent->energy-route-disabled,False
4999.257,4.096,-4.42,b3F,r5F*,26,111,b3F,r5F*,c,c,label,label,True
4999.601,3.013,-4.767,b5D,y5G*,9,54,b5D,y5G*,c,c,label,label,True
4999.708,3.321,-2.545,z5P*,f7D,13,66,z5P*,f7D,c,c,label,label,True
5000.447,4.207,-0.879,c3D,v3G*,29,121,c3D,v3G*,c,c,label,label,True
5002.429,3.435,-2.149,b3G,x5H*,16,77,b3G,x5H*,c,c,label,label,True
5004.375,3.449,-2.974,b3G,x5H*,16,77,b3G,x5H*,c,c,label,label,True
5004.4,3.011,-1.242,b5D,w5P*,9,52,b5D,w5P*,c,c,label,label,True
5005.221,3.438,-1.921,y7P*,g7D,17,74,y7P*,g7D,c,c,label,label,True
5005.601,3.438,-1.63,y7P*,g7D,17,74,y7P*,g7D,c,c,label,label,True
5005.742,3.438,-1.638,y7P*,g7D,17,74,y7P*,g7D,c,c,label,label,True
5008.488,4.106,-5.33,b3F,r5F*,26,111,b3F,r5F*,c,c,label,label,True
5008.787,3.013,-2.267,b5D,w5P*,9,52,b5D,w5P*,c,c,label,label,True
5009.806,3.013,-1.569,b5D,w5P*,9,52,b5D,w5P*,c,c,label,label,True
5010.169,3.556,-1.589,a3D,3F*,18,0,a3D,none,c,x,label,label-absent->energy-route-disabled,False
5013.309,3.845,-2.363,b3D,w3F*,20,100,b3D,w3F*,c,c,label,label,True
5013.313,2.708,-0.77,a5P,y5D*,5,44,a5P,y5D*,c,c,label,label,True
5014.647,3.435,-3.157,b3G,v5F*,16,72,b3G,v5F*,c,c,label,label,True
5014.72,3.122,-2.849,a3F,v5P*,11,55,a3F,v5P*,c,c,label,label,True
5015.021,3.092,-4.711,a3F,v5P*,11,55,a3F,v5P*,c,c,label,label,True
5015.844,3.888,-3.198,a5F,w3P*,23,102,a5F,w3P*,c,c,label,label,True
5017.349,3.368,-3.345,b3P,z3S*,14,70,b3P,z3S*,c,c,label,label,True
