wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
7202.486,7.38,-3.997,b2P,w4D*,189,217,b2P,w4D*,c,c,label,label,True
7203.466,12.63,-3.044,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7203.908,11.537,-1.725,6F*,4S,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7204.406,11.651,-3.123,4P*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7204.521,6.805,-4.44,d4F,z2F*,187,208,d4F,z2F*,c,c,label,label,True
7204.707,12.736,-5.501,s4F*,6F,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7205.065,12.76,-6.799,s4G*,6D,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7205.164,12.721,-5.886,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7205.45,12.683,-6.825,s4F*,6G,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7205.491,8.785,-4.85,y2F*,e4D,215,236,y2F*,e4D,c,c,label,label,True
7205.491,11.075,-1.339,e4G,s4G*,250,297,e4G,s4G*,c,c,label,label,True
7209.862,7.386,-5.204,e2F,w4D*,190,217,e2F,w4D*,c,c,label,label,True
7210.486,12.609,-4.966,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7210.886,10.865,-4.312,u4F*,e2P,247,287,u4F*,e2P,c,c,label,label,True
7211.047,10.777,-2.884,v2D*,e2P,241,287,v2D*,e2P,c,c,label,label,True
7211.412,11.65,-4.724,6D*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7211.765,11.548,-2.184,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7212.868,11.436,-4.345,x6P*,4D,260,0,x6P*,none,c,x,label,label-absent->energy-route-disabled,False
7212.895,12.609,-6.068,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7212.967,12.609,-7.594,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7213.378,11.336,-4.704,t2D*,6D,257,0,t2D*,none,c,x,label,label-absent->energy-route-disabled,False
7213.545,11.042,-2.052,e4G,s4G*,250,297,e4G,s4G*,c,c,label,label,True
7213.607,11.61,-2.953,u2G*,4G,264,0,u2G*,none,c,x,label,label-absent->energy-route-disabled,False
7213.618,12.609,-5.992,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7213.623,11.234,-2.637,e4F,o4D*,254,301,e4F,o4D*,c,c,label,label,True
7213.67,12.609,-7.257,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7213.795,7.387,-4.598,e2F,w4D*,190,217,e2F,w4D*,c,c,label,label,True
7213.842,13.721,-2.269,4F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7214.394,5.662,-9.8,c2D,b2P*,176,0,c2D,none,c,x,label,label-absent->energy-route-disabled,False
7214.394,5.662,-9.466,c2D,b2P*,176,0,c2D,none,c,x,label,label-absent->energy-route-disabled,False
7214.419,11.458,-4.879,x6P*,4D,260,0,x6P*,none,c,x,label,label-absent->energy-route-disabled,False
7214.451,11.622,-1.614,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7214.529,12.586,-4.571,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7214.596,12.586,-3.7,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7215.044,12.638,-9.343,u2H*,6D,290,0,u2H*,none,c,x,label,label-absent->energy-route-disabled,False
7215.32,12.75,-5.508,q4D*,6D,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7215.356,11.651,-4.188,4P*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7219.875,9.532,-5.812,w2F*,e4F,226,254,w2F*,e4F,c,c,label,label,True
7219.916,12.736,-6.371,s4F*,6F,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7220.401,9.684,-8.513,x2D*,e6S,229,258,x2D*,e6S,c,c,label,label,True
7220.433,11.614,-5.506,t4D*,4F,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7220.516,4.168,-5.172,b4G,z6F*,162,177,b4G,z6F*,c,c,label,label,True
7222.624,12.634,-8.377,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7222.962,12.662,-3.017,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7223.025,11.677,-6.954,6D*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7223.025,12.662,-3.275,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7223.192,12.634,-7.109,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7223.286,12.634,-7.427,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7223.317,11.602,-1.13,6D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7223.693,5.67,-10.92,c2D,e2F*,176,0,c2D,none,c,x,label,label-absent->energy-route-disabled,False
7223.693,5.67,-9.513,c2D,e2F*,176,0,c2D,none,c,x,label,label-absent->energy-route-disabled,False
7223.777,13.697,-2.73,4F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7224.544,11.565,-0.591,6F*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7224.675,10.893,-8.885,e6F,u2H*,246,290,e6F,u2H*,c,c,label,label,True
7224.743,11.234,-1.594,e4F,r4F*,254,304,e4F,r4F*,c,c,label,label,True
7225.348,11.246,-2.188,t2F*,g2G,255,303,t2F*,g2G,c,c,label,label,True
7225.437,11.641,-4.202,s2F*,4F,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7229.947,11.626,-2.518,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7230.114,6.641,-2.706,c4F,y4F*,185,201,c4F,y4F*,c,c,label,label,True
7230.323,12.721,-5.502,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7230.354,10.872,-5.508,f6D,r4D*,245,286,f6D,r4D*,c,c,label,label,True
7230.548,11.602,-3.523,6D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7230.789,11.63,-4.92,u2G*,6D,264,0,u2G*,none,c,x,label,label-absent->energy-route-disabled,False
7230.935,11.641,-3.125,s2F*,4D,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7232.039,12.662,-3.407,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7232.29,12.634,-7.088,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7232.389,12.634,-6.058,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7233.08,12.728,-8.547,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7233.111,11.627,-0.847,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7233.342,2.455,-9.856,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7233.436,6.641,-3.539,c4F,z2D*,185,203,c4F,z2D*,c,c,label,label,True
7233.593,6.578,-5.512,c4F,z2P*,185,200,c4F,z2P*,c,c,label,label,True
7233.792,6.822,-7.127,c4P,y4H*,188,209,c4P,y4H*,c,c,label,label,True
7234.268,10.476,-4.825,e4D,s2D*,236,279,e4D,s2D*,c,c,label,label,True
7235.001,12.665,-3.943,f2F,4P*,293,0,f2F,none,c,x,label,label-absent->energy-route-disabled,False
7235.368,12.665,-3.095,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7235.572,12.584,-7.424,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7239.528,4.143,-6.609,b4G,z6F*,162,177,b4G,z6F*,c,c,label,label,True
7241.395,12.584,-3.923,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7241.442,12.736,-6.135,s4F*,6G,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7241.515,11.186,-4.397,v4D*,f4H,252,300,v4D*,f4H,c,c,label,label,True
7241.856,12.662,-4.08,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7242.014,12.639,-5.149,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7242.098,12.639,-3.444,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7242.669,12.639,-3.896,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7242.963,11.586,0.906,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7243.089,12.708,-6.703,s4F*,6P,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7244.176,12.639,-6.504,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7244.475,12.665,-3.471,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7244.716,6.605,-5.085,c4F,y4F*,185,201,c4F,y4F*,c,c,label,label,True
7245.163,12.731,-5.592,s4G*,6F,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7245.178,12.677,-3.189,f2F,4P*,293,0,f2F,none,c,x,label,label-absent->energy-route-disabled,False
7249.976,12.708,-9.133,s4F*,6G,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7250.223,4.775,-10.55,b2G,d2G*,169,0,b2G,none,c,x,label,label-absent->energy-route-disabled,False
7250.223,4.775,-8.024,b2G,d2G*,169,0,b2G,none,c,x,label,label-absent->energy-route-disabled,False
7250.775,2.706,-12.78,a4P,b2H*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7251.206,6.641,-2.205,c4F,y4G*,185,202,c4F,y4G*,c,c,label,label,True
7251.306,2.434,-11.38,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7251.306,2.434,-9.946,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7251.979,11.548,0.007,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7252.0,12.795,-2.314,s4G*,4G,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7252.274,2.706,-11.35,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7252.274,2.706,-11.15,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7253.11,2.706,-12.11,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7253.526,4.41,-6.708,b2F,z6D*,165,181,b2F,z6D*,c,c,label,label,True
7253.926,10.911,-6.621,e6F,w4H*,246,289,e6F,w4H*,c,c,label,label,True
7254.068,6.282,-5.05,d2F,y4D*,182,193,d2F,y4D*,c,c,label,label,True
7254.326,12.665,-3.556,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7254.389,11.548,-2.698,6F*,4S,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7255.4,11.622,-2.155,4P*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7259.953,4.178,-5.009,b4G,z6F*,162,177,b4G,z6F*,c,c,label,label,True
7260.147,12.75,-7.886,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7260.49,11.401,-3.468,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7260.854,11.61,1.001,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7261.456,6.641,-2.7,c4F,y4G*,185,202,c4F,y4G*,c,c,label,label,True
7264.352,11.222,-2.822,e4F,o4D*,254,301,e4F,o4D*,c,c,label,label,True
7264.812,6.285,-6.557,d2F,y4D*,182,193,d2F,y4D*,c,c,label,label,True
7265.244,11.65,-2.106,6D*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7270.327,12.683,-6.385,s4F*,4D,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7270.602,12.731,-5.474,s4G*,6F,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7270.803,11.65,-0.556,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7271.073,11.626,-2.834,t4D*,6D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7271.527,11.565,-2.291,6F*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7271.876,12.609,-8.045,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7271.887,12.609,-5.309,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7271.966,10.904,-8.4,e6F,u2H*,246,290,e6F,u2H*,c,c,label,label,True
7272.479,2.706,-11.84,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7272.479,2.706,-11.74,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7272.485,11.626,-3.428,t4D*,4F,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7273.178,2.706,-12.69,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7273.247,11.677,-5.184,6D*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7273.257,12.731,-4.972,x4S*,6F,295,0,x4S*,none,c,x,label,label-absent->energy-route-disabled,False
7273.316,12.645,-3.365,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7273.321,2.706,-12.76,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7273.321,2.706,-12.02,a4P,b2F*,153,0,a4P,none,c,x,label,label-absent->energy-route-disabled,False
7273.517,11.61,-5.139,u2G*,6F,264,0,u2G*,none,c,x,label,label-absent->energy-route-disabled,False
7273.708,10.843,-4.285,u4G*,e2H,244,284,u4G*,e2H,c,c,label,label,True
7273.739,4.415,-5.67,b2F,z6D*,165,181,b2F,z6D*,c,c,label,label,True
7273.808,9.189,-8.785,x2F*,e6F,218,246,x2F*,e6F,c,c,label,label,True
7274.067,11.614,-2.058,t4D*,6D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7274.273,11.627,-0.669,6D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7274.554,11.336,-5.053,t2D*,6D,257,0,t2D*,none,c,x,label,label-absent->energy-route-disabled,False
7274.813,11.651,-1.107,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7274.888,8.617,-6.475,4F*,e6D,0,235,none,e6D,x,c,label-absent->energy-route-disabled,label,False
7274.978,11.249,-5.088,e4F,o4D*,254,301,e4F,o4D*,c,c,label,label,True
7275.274,12.723,-6.636,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7275.48,6.605,-3.136,c4F,y4F*,185,201,c4F,y4F*,c,c,label,label,True
7275.523,11.056,-1.518,e4G,s4G*,250,297,e4G,s4G*,c,c,label,label,True
7275.592,12.75,-6.311,q4D*,6F,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7275.687,11.627,-2.208,6D*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7280.514,10.777,-6.599,v2D*,f4P,241,283,v2D*,f4P,c,c,label,label,True
7280.901,11.186,-5.228,v4D*,f4H,252,300,v4D*,f4H,c,c,label,label,True
7281.336,9.532,-6.074,w2F*,e4F,226,254,w2F*,e4F,c,c,label,label,True
7281.389,11.65,-3.898,6D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7281.399,11.614,-5.06,t4D*,4G,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7281.463,12.728,-5.647,q4D*,6P,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7281.617,11.565,-2.777,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7281.638,11.682,-2.384,s2F*,4F,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7281.861,11.352,-5.285,t2D*,6D,257,0,t2D*,none,c,x,label,label-absent->energy-route-disabled,False
7283.314,10.882,-4.108,u4F*,e2P,247,287,u4F*,e2P,c,c,label,label,True
7284.36,11.655,-1.856,6P*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7284.381,11.627,-5.064,6D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7284.907,2.455,-11.31,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7284.907,2.455,-9.656,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7285.507,11.401,-1.772,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7285.576,6.897,-6.273,c4P,2D*,188,0,c4P,none,c,x,label,label-absent->energy-route-disabled,False
7290.671,11.262,-3.638,t2F*,g2G,255,303,t2F*,g2G,c,c,label,label,True
7291.054,10.476,-4.157,e4D,s2D*,236,279,e4D,s2D*,c,c,label,label,True
7292.682,10.86,-7.544,f6D,w4H*,245,289,f6D,w4H*,c,c,label,label,True
7293.527,11.641,-4.318,s2F*,4D,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7293.708,12.731,-6.784,s4G*,6P,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7293.975,11.673,-4.816,6P*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7293.996,4.156,-5.443,b4G,z6F*,162,177,b4G,z6F*,c,c,label,label,True
7295.028,10.843,-6.611,f6D,u2P*,245,285,f6D,u2P*,c,c,label,label,True
7295.263,11.682,-3.569,s2F*,h4H,267,339,s2F*,h4H,c,c,label,label,True
7300.009,10.911,-8.977,e6F,u2H*,246,290,e6F,u2H*,c,c,label,label,True
7300.041,11.376,-8.222,t2G*,6D,259,0,t2G*,none,c,x,label,label-absent->energy-route-disabled,False
7301.171,12.721,-5.623,q4D*,6P,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7301.379,12.63,-4.329,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7301.454,12.63,-3.557,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7301.923,11.098,-2.45,e4G,s4G*,250,297,e4G,s4G*,c,c,label,label,True
7302.019,11.191,-4.467,v4D*,f4H,252,300,v4D*,f4H,c,c,label,label,True
7302.12,12.63,-4.847,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7303.63,11.436,-5.283,x6P*,4D,260,0,x6P*,none,c,x,label,label-absent->energy-route-disabled,False
7304.132,10.845,-5.565,f6D,u2P*,245,285,f6D,u2P*,c,c,label,label,True
7304.382,12.76,-6.819,s4G*,6F,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7305.028,11.602,-0.304,6D*,6F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7305.199,11.673,-6.12,6P*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7305.696,12.677,-4.806,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7310.354,6.578,-5.551,c4F,y4P*,185,199,c4F,y4P*,c,c,label,label,True
7310.499,12.609,-8.614,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7310.568,12.609,-8.334,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7310.985,11.622,-0.953,4P*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7311.445,11.677,-3.013,6D*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7311.61,4.745,-2.434,c4D,z4F*,168,183,c4D,z4F*,c,c,label,label,True
7311.755,12.665,-5.477,p2F*,4D,291,0,p2F*,none,c,x,label,label-absent->energy-route-disabled,False
7312.456,12.731,-4.877,x4S*,4S,295,0,x4S*,none,c,x,label,label-absent->energy-route-disabled,False
7312.963,11.586,-1.773,6F*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7313.199,2.483,-9.326,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7314.521,11.586,-0.116,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7314.911,13.285,-4.81,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7315.168,12.662,-7.945,r2G*,6D,292,0,r2G*,none,c,x,label,label-absent->energy-route-disabled,False
7315.516,11.65,-5.505,6D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7315.581,12.683,-2.707,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7315.613,11.234,-3.214,e4F,o4D*,254,301,e4F,o4D*,c,c,label,label,True
7320.016,12.76,-5.509,s4G*,6F,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7320.916,10.893,-5.143,e6F,r4D*,246,286,e6F,r4D*,c,c,label,label,True
7321.007,10.851,-8.696,f6D,w4H*,245,289,f6D,w4H*,c,c,label,label,True
7321.774,12.634,-8.27,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7321.795,11.63,-5.709,u2G*,6F,264,0,u2G*,none,c,x,label,label-absent->energy-route-disabled,False
7321.801,11.401,-0.484,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7321.801,11.401,-0.584,e6S,6G*,258,0,e6S,none,c,x,label,label-absent->energy-route-disabled,False
7322.182,11.651,-0.99,4P*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7322.225,12.645,-5.81,s4F*,4D,294,0,s4F*,none,c,x,label,label-absent->energy-route-disabled,False
7322.616,11.565,-1.202,6F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7322.723,11.677,-5.51,6D*,h4H,0,339,none,h4H,x,c,label-absent->energy-route-disabled,label,False
7323.479,12.721,-4.967,q4D*,6P,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7323.968,4.384,-6.502,a2P,z4P*,164,180,a2P,z4P*,c,c,label,label,True
7324.811,12.665,-7.28,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7324.891,12.683,-3.078,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7325.138,10.865,-4.552,u4F*,f4F,247,288,u4F*,f4F,c,c,label,label,True
7325.535,11.565,-2.012,6F*,i2G,0,325,none,i2G,x,c,label-absent->energy-route-disabled,label,False
7330.149,11.627,-0.394,6D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7330.229,11.614,-2.671,t4D*,6F,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7332.708,12.723,-5.518,q4D*,6P,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7333.639,12.795,-5.862,s4G*,6D,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7333.692,11.682,-3.041,s2F*,4F,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7334.091,11.65,-0.394,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7334.338,11.626,-4.006,t4D*,4G,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7334.962,12.683,-3.12,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7335.162,12.795,-6.835,s4G*,6F,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7335.382,11.641,-5.126,s2F*,6D,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
7335.382,12.638,-7.373,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7335.393,12.62,-8.818,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7335.436,12.638,-4.662,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7335.441,11.667,-1.83,x6D*,4F,269,0,x6D*,none,c,x,label,label-absent->energy-route-disabled,False
7335.812,11.042,-4.908,e4G,x4S*,250,295,e4G,x4S*,c,c,label,label,True
7340.062,2.455,-11.36,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7340.062,2.455,-10.18,a4D,b4G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
7340.984,12.639,-6.177,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7341.027,12.665,-4.932,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7341.06,12.639,-5.476,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7341.733,12.639,-4.319,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7341.755,11.677,-1.288,6D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7341.787,12.639,-5.273,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7342.003,12.662,-3.561,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7342.138,10.865,-5.35,u4F*,f4F,247,288,u4F*,f4F,c,c,label,label,True
7342.246,12.731,-5.376,s4G*,6P,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
7343.2,11.63,-3.022,t4D*,6D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
7343.772,11.376,-4.995,t2G*,g4G,259,310,t2G*,g4G,c,c,label,label,True
7343.896,11.458,-4.222,x6P*,4D,260,0,x6P*,none,c,x,label,label-absent->energy-route-disabled,False
7344.209,11.352,-5.424,t2D*,6D,257,0,t2D*,none,c,x,label,label-absent->energy-route-disabled,False
7344.954,12.731,-7.198,x4S*,6P,295,0,x4S*,none,c,x,label,label-absent->energy-route-disabled,False
7344.986,12.721,-6.334,q4D*,6G,296,0,q4D*,none,c,x,label,label-absent->energy-route-disabled,False
7345.04,11.682,-4.288,s2F*,h4H,267,339,s2F*,h4H,c,c,label,label,True
7345.348,12.662,-4.337,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7345.439,12.662,-5.066,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
