wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
	6155.961	0.0144	3.0	7620000.0	B+	T5803,LS		10.7402250  -   12.7537188	10.740225	-1.3645162531850878	7.0	6155.961
6155.98	6155.971	0.0325	3.0	5720000.0	B+	T5803,LS	L3760	10.7402250  -   12.7537158	10.740225	-1.0109953843014632	7.0	6155.98
	6155.989	0.0253	3.0	2670000.0	B+	T5803,LS		10.7402250  -   12.7537097	10.740225	-1.1197582241045196	7.0	6155.989
	6156.737	0.00652	5.0	1910000.0	B+	T5803,LS		10.7404756  -   12.7537158	10.7404756	-1.486782399932061	7.0	6156.737
	6156.755	0.0253	5.0	4450000.0	B+	T5803,LS		10.7404756  -   12.7537097	10.7404756	-0.8979094744881633	7.0	6156.755
6156.77	6156.778	0.0404	5.0	5080000.0	B+	T5803,LS	L3760	10.7404756  -   12.7537024	10.7404756	-0.6946486305533762	7.0	6156.77
	6158.149	0.00206	7.0	507000.0	B+	T5803,LS		10.7409314  -   12.7537097	10.7409314	-1.8410347396165898	7.0	6158.149
	6158.172	0.0144	7.0	2540000.0	B+	T5803,LS		10.7409314  -   12.7537024	10.7409314	-0.9965394678904935	7.0	6158.172
6158.18	6158.187	0.0557	7.0	7620000.0	B+	T5803,LS	L3760	10.7409314  -   12.7536973	10.7409314	-0.40904676481201424	7.0	6158.18
6256.83			7.0				L3760	14.0996582  -   16.0806911	14.0996582			6256.83
6261.55			9.0				L3760	14.0987942  -   16.0783356	14.0987942			6261.55
	6300.304	3.35e-11	5.0	0.00563	B+	T4539,T5081		0.0000000  -    1.9673642	0.0	-9.775985188627136	7.0	6300.304
	6300.304	1.26e-13	5.0	2.11e-05	C+	T4539,T5081		0.0000000  -    1.9673642	0.0	-12.200659450546418	18.0	6300.304
	6323.385	0.000109	3.0	18100.0	C	T5713LS		12.0870184  -   14.0472014	12.0870184	-3.485452247339714	25.0	6323.385
	6323.413	2.17e-05	5.0	6020.0	D	T5713LS		12.0870271  -   14.0472014	12.0870271	-3.9645702618154517	50.0	6323.413
	6324.772	3.61e-05	3.0	3610.0	D	T5713LS		12.0870184  -   14.0467717	12.0870184	-3.9653715433746797	50.0	6324.772
	6324.8	0.000101	5.0	16800.0	C	T5713LS		12.0870271  -   14.0467717	12.0870271	-3.2967086218813386	25.0	6324.8
	6324.815	2.25e-05	5.0	2680.0	D	T5713LS		12.0870271  -   14.0467669	12.0870271	-3.9488474775526186	50.0	6324.815
	6324.836	1.61e-05	7.0	3760.0	D	T5713LS		12.0870382  -   14.0467717	12.0870382	-3.9480760839538935	50.0	6324.836
	6324.851	0.000128	7.0	21400.0	C	T5713LS		12.0870382  -   14.0467669	12.0870382	-3.0476919903378747	25.0	6324.851
	6363.776	1.84e-11	3.0	0.00182	B+	T4539,T5081		0.0196224  -    1.9673642	0.0196224	-10.2580609222708	7.0	6363.776
	6363.776	3.43e-14	3.0	3.39e-06	C+	T4539,T5081		0.0196224  -    1.9673642	0.0196224	-12.987584625237567	18.0	6363.776
6366.34			7.0				L3760	14.1337323  -   16.0806911	14.1337323			6366.34
6374.32			7.0				L3760	14.1337323  -   16.0782511	14.1337323			6374.32
	6391.733	2.64e-14	1.0	8.6e-07	B+	T4539,T5081		0.0281416  -    1.9673642	0.0281416	-13.578396073130168	7.0	6391.733
6453.6	6453.602	0.0172	3.0	1650000.0	C+	T5713LS	L3760	10.7402250  -   12.6608569	10.740225	-1.2873502983727887	18.0	6453.6
6454.44	6454.444	0.0172	5.0	2750000.0	C+	T5713LS	L3760	10.7404756  -   12.6608569	10.7404756	-1.0655015487564323	18.0	6454.44
6455.98	6455.977	0.0172	7.0	3850000.0	C+	T5713LS	L3760	10.7409314  -   12.6608569	10.7409314	-0.9193735130781943	18.0	6455.98
6604.91			7.0				L3760	14.1337323  -   16.0103676	14.1337323			6604.91
6653.83			3.0				L3760	14.3720180  -   16.2348533	14.372018			6653.83
	6726.284	8.01e-06	5.0	1180.0	C	T5986		9.1460911  -   10.9888616	9.1460911	-4.397397479579744	25.0	6726.284
	6726.537	2.62e-06	5.0	644.0	C	T5986		9.1460911  -   10.9887923	9.1460911	-4.882728704344236	25.0	6726.537
	7001.899	0.0108	3.0	1470000.0	B	T5803,LS		10.9887923  -   12.7590265	10.9887923	-1.489454989793388	10.0	7001.899
7001.92	7001.922	0.0325	3.0	2650000.0	B	T5803,LS	L3760	10.9887923  -   12.7590208	10.9887923	-1.0109953843014632	10.0	7001.92
	7002.173	0.000434	5.0	98300.0	B	T5803,LS		10.9888616  -   12.7590265	10.9888616	-2.6635402661514704	10.0	7002.173
	7002.196	0.00649	5.0	883000.0	B	T5803,LS		10.9888616  -   12.7590208	10.9888616	-1.4887852988636119	10.0	7002.196
7002.23	7002.23	0.0363	5.0	3530000.0	B	T5803,LS	L3760	10.9888616  -   12.7590123	10.9888616	-0.7411233706278687	10.0	7002.23
	7002.25	0.0432	1.0	1960000.0	B	T5803,LS		10.9888811  -   12.7590265	10.9888811	-1.3645162531850878	10.0	7002.25
	7017.3	7.93e-05	3.0	32200.0	C	T5713LS		12.3588649  -   14.1252140	12.3588649	-3.6236055579627338	25.0	7017.3
	7020.327	5.95e-05	3.0	8050.0	C	T5713LS		12.3588649  -   14.1244523	12.3588649	-3.748361779551788	25.0	7020.327
	7020.367	5.94e-05	5.0	13400.0	C	T5713LS		12.3588750  -   14.1244523	12.358875	-3.5272435506827877	25.0	7020.367
	7020.495	0.000237	1.0	10700.0	C	T5713LS		12.3589072  -   14.1244523	12.3589072	-3.625251653989896	25.0	7020.495
	7025.475	9.91e-05	3.0	8030.0	C	T5713LS		12.3588649  -   14.1231587	12.3588649	-3.526805090795062	25.0	7025.475
	7025.515	0.000178	5.0	24100.0	C	T5713LS		12.3588750  -   14.1231587	12.358875	-3.050609993355087	25.0	7025.515
7156.7	7156.701	0.388	5.0	50500000.0	B	T5713	L3760	12.7284690  -   14.4604127	12.728469	0.287801729930226	10.0	7156.7
7254.15	7254.154	0.0177	3.0	2240000.0	C+	T5713LS	L3760	10.9887923  -   12.6974691	10.9887923	-1.274905478918531	18.0	7254.15
7254.45	7254.448	0.0177	5.0	3730000.0	C+	T5713LS	L3760	10.9888616  -   12.6974691	10.9888616	-1.0530567293021746	18.0	7254.45
7254.53	7254.531	0.0176	1.0	745000.0	C+	T5713LS	L3760	10.9888811  -   12.6974691	10.9888811	-1.75448733218585	18.0	7254.53
7476.44			5.0				L3760	14.1231587  -   15.7810344	14.1231587			7476.44
7477.24			3.0				L3760	14.1244523  -   15.7821517	14.1244523			7477.24
7479.08			3.0				L3760	14.1244523  -   15.7817439	14.1244523			7479.08
7480.67			1.0				L3760	14.1252140  -   15.7821517	14.125214			7480.67
7706.75			7.0				L3760	14.0467669  -   15.6550999	14.0467669			7706.75
7771.94	7771.944	0.468	5.0	36900000.0	A	T5803,LS	L3760	9.1460911  -   10.7409314	9.1460911	0.3692158574101429	3.0	7771.94
7774.17	7774.166	0.335	5.0	36900000.0	A	T5803,LS	L3760	9.1460911  -   10.7404756	9.1460911	0.22401481137286405	3.0	7774.17
7775.39	7775.388	0.201	5.0	36900000.0	A	T5803,LS	L3760	9.1460911  -   10.7402250	9.1460911	0.002166061756507726	3.0	7775.39
7886.27			3.0				L3760	14.3720180  -   15.9437376	14.372018			7886.27
7943.15			7.0				L3760	12.5391924  -   14.0996582	12.5391924			7943.15
7947.17			5.0				L3760	12.5406949  -   14.1003714	12.5406949			7947.17
7947.55			7.0				L3760	12.5391924  -   14.0987942	12.5391924			7947.55
7950.8			5.0				L3760	12.5406949  -   14.0996582	12.5406949			7950.8
7952.16			3.0				L3760	12.5416739  -   14.1003714	12.5416739			7952.16
7981.94	7981.942	0.000223	3.0	23300.0	C	T5803,LS	L3760	10.9887923  -   12.5416739	10.9887923	-3.1745738822321767	25.0	7981.94
	7982.298	1.03e-05	5.0	1800.0	C	T5803,LS		10.9888616  -   12.5416739	10.9888616	-4.288192770958809	25.0	7982.298
7982.4	7982.398	0.000886	1.0	30900.0	C	T5803,LS	L3760	10.9888811  -   12.5416739	10.9888811	-3.0525662781129492	25.0	7982.4
7986.98	7986.977	0.000668	3.0	41900.0	C	T5803,LS	L3760	10.9887923  -   12.5406949	10.9887923	-2.698102282804792	25.0	7986.98
7987.33	7987.334	0.000135	5.0	14100.0	C	T5803,LS	L3760	10.9888616  -   12.5406949	10.9888616	-3.170696227168975	25.0	7987.33
7995.07	7995.075	0.000756	5.0	56300.0	C	T5803,LS	L3760	10.9888616  -   12.5391924	10.9888616	-2.4225082001627745	25.0	7995.07
	8221.798	0.0368	7.0	5080000.0	C+	T5713LS		12.5391924  -   14.0467717	12.5391924	-0.5890541413122256	18.0	8221.798
8221.82	8221.824	0.293	7.0	28900000.0	C+	T5713LS	L3760	12.5391924  -   14.0467669	12.5391924	0.3119656603683662	18.0	8221.82
8227.65	8227.653	0.0495	5.0	8130000.0	C+	T5713LS	L3760	12.5406949  -   14.0472014	12.5406949	-0.6064247967304125	18.0	8227.65
	8230.001	0.23	5.0	22600000.0	C+	T5713LS		12.5406949  -   14.0467717	12.5406949	0.06069784035361173	18.0	8230.001
