wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
3875.796	3875.7997	0.00571	8.0	3380000.0	C	T6172	L10621	25.6650368   -     28.8630624	25.6650368	-1.3402739047622083	25.0	3875.796
3882.192	3882.1937	0.115	8.0	51000000.0	B+	T6172,T6632	L10621	25.6650368   -     28.8577953	25.6650368	-0.036212172654444715	7.0	3882.192
3882.446	3882.4457	0.0202	4.0	8940000.0	C	T6172	L10621	25.6382319   -     28.8307832	25.6382319	-1.0925886392254138	25.0	3882.446
3883.13	3883.1368	0.0182	8.0	10700000.0	B+	T6172,T6632	L10621	25.6650368   -     28.8570199	25.6650368	-0.8368386250229816	7.0	3883.13
3893.516	3893.518	0.00645	4.0	1890000.0	C	T6172	L10621	25.6382319   -     28.8217045	25.6382319	-1.58838029403677	25.0	3893.516
3896.304	3896.3032	0.000246	6.0	162000.0	C	T6172	L10621	25.6495863   -     28.8307832	25.6495863	-2.8309136425129773	25.0	3896.304
3907.455	3907.4549	0.0198	6.0	8640000.0	C	T6172	L10621	25.6495863   -     28.8217045	25.6495863	-0.9251835593548252	25.0	3907.455
3911.957	3911.958	0.167	6.0	109000000.0	B+	T6172n	L10621	25.661218    -     28.829685	25.661218	0.0008677215312269133	7.0	3911.957
3912.107	3912.117	0.0324	4.0	14100000.0	B	T6172n	L10621	25.661347    -     28.829685	25.661347	-0.8873949984654255	10.0	3912.107
3917.537	3917.535	0.00235	6.0	764000.0	D	T5723LS	L10621	28.509803    -     31.673760	28.509803	-1.85078088734462	50.0	3917.537
3919.285	3919.272	0.141	4.0	122000000.0	B+	T6172n	L10621	25.661347    -     28.823901	25.661347	-0.24872089601665776	7.0	3919.285
3926.584	3926.5806	0.000876	8.0	505000.0	C	T6172	L10621	25.6650368   -     28.8217045	25.6650368	-2.1544059068399757	25.0	3926.584
	3942.873	0.000117	6.0	50000.0	E	T5723LS	L11267	28.509803    -     31.653427	28.509803	-3.153662887870195	100.0	3942.873
3945.0375	3945.0376	0.0938	2.0	20100000.0	B	T6172,T6632	L6915	23.4191946   -     26.5610940	23.4191946	-0.7267671659569543	10.0	3945.0375
	3946.199	0.00245	4.0	698000.0	D	T5723LS	L11267	28.512453    -     31.653427	28.512453	-2.0087739243075053	50.0	3946.199
	3949.345	0.0115	4.0	9800000.0	D	T5723LS		28.512453    -     31.650925	28.512453	-1.337242168318426	50.0	3949.345
3954.3619	3954.3617	0.201	2.0	85700000.0	B	T6172	L6915	23.4191946   -     26.5536859	23.4191946	-0.3957739469155299	10.0	3954.3619
	3962.963	0.0137	6.0	8730000.0	D	T5723LS		28.509803    -     31.637492	28.509803	-1.0851281824599497	50.0	3962.963
	3966.323	0.00228	4.0	967000.0	D	T5723LS		28.512453    -     31.637492	28.512453	-2.040005161671584	50.0	3966.323
	3967.37	0.00236	2.0	1000000.0	C	T6172		25.8316247   -     28.955839	25.8316247	-2.326058001365912	25.0	3967.37
3972.065	3972.073		4.0				L10621	28.829685    -     31.950200	28.829685			3972.065
3973.2562	3973.256	0.242	4.0	102000000.0	B	T6172,T6632	L6915	23.4415082   -     26.5610940	23.4415082	-0.014124642691606345	10.0	3973.2562
3974.821	3974.824		4.0				L10621	31.367183    -     34.485538	31.367183			3974.821
3982.714	3982.7141	0.0495	4.0	41600000.0	B	T6172,T6632	L6915	23.4415082   -     26.5536859	23.4415082	-0.7033348097384688	10.0	3982.714
3985.418	3985.41	0.00318	2.0	668000.0	C	T6172	L10621	25.8316247   -     28.941697	25.8316247	-2.196542884351586	25.0	3985.418
3992.757	3992.757	0.000304	4.0	127000.0	C	T6172	L10621	25.8373471   -     28.941697	25.8373471	-2.915066425063284	25.0	3992.757
4007.462	4007.473		6.0				L10621	25.8487467   -     28.941697	25.8487467			4007.462
4023.858	4023.868		8.0				L10621	31.147582    -     34.227931	31.147582			4023.858
4026.312	4026.3037		4.0				L10621	28.6770648   -     31.7555502	28.6770648			4026.312
4032.248	4032.2409		6.0				L10621	28.6837551   -     31.7577077	28.6837551			4032.248
4032.483	4032.4816		4.0				L10621	28.6770648   -     31.7508339	28.6770648			4032.483
4033.155	4033.1554		4.0				L10621	28.6770648   -     31.7503204	28.6770648			4033.155
4035.068	4035.0731		6.0				L10621	28.6837551   -     31.7555502	28.6837551			4035.068
4035.461	4035.4891		6.0				L10621	28.6837551   -     31.7552335	28.6837551			4035.461
4041.289	4041.2779		6.0				L10621	28.6837551   -     31.7508339	28.6837551			4041.289
4041.951	4041.9547		6.0				L10621	28.6837551   -     31.7503204	28.6837551			4041.951
4044.942	4044.9476		8.0				L10621	28.6934114   -     31.7577077	28.6934114			4044.942
4046.113	4046.1183		8.0				L10621	28.6934114   -     31.7568211	28.6934114			4046.113
4047.799	4047.7977		8.0				L10621	28.6934114   -     31.7555502	28.6934114			4047.799
4048.214	4048.2163		8.0				L10621	28.6934114   -     31.7552335	28.6934114			4048.214
4054.081	4054.0418		8.0				L10621	28.6934114   -     31.7508339	28.6934114			4054.081
4054.081	4054.094		8.0				L10621	31.147582    -     34.204965	31.147582			4054.081
4054.081	4054.094		8.0				L10621	31.147582    -     34.204965	31.147582			4054.081
4054.528	4054.521		6.0				L10621	31.147904    -     34.204965	31.147904			4054.528
4054.528	4054.521		6.0				L10621	31.147904    -     34.204965	31.147904			4054.528
4060.599	4060.6		8.0				L10621	31.147582    -     34.200067	31.147582			4060.599
4060.599	4060.6		8.0				L10621	31.147582    -     34.200067	31.147582			4060.599
4061.028	4061.029		6.0				L10621	31.147904    -     34.200067	31.147904			4061.028
	4061.7562		10.0				L11267	28.7060920   -     31.7577077	28.706092			4061.7562
4062.936	4062.9367		10.0				L10621	28.7060920   -     31.7568211	28.706092			4062.936
4065.044	4065.0522		10.0				L10621	28.7060920   -     31.7552335	28.706092			4065.044
4069.623	4069.623	0.706	2.0	142000000.0	B+	T6172,T6632	L10621	25.6313478   -     28.6770648	25.6313478	0.14983469671578492	7.0	4069.623
4069.886	4069.8819	0.552	4.0	148000000.0	B+	T6172,T6632	L10621	25.6382319   -     28.6837551	25.6382319	0.3439990690571613	7.0	4069.886
4071.233	4071.2389		8.0				L10621	28.6934114   -     31.7379195	28.6934114			4071.233
4072.157	4072.1525	0.594	6.0	179000000.0	B+	T6172,T6632	L10621	25.6495863   -     28.6934114	25.6495863	0.5519376953648372	7.0	4072.157
4075.862	4075.8617	0.617	8.0	198000000.0	B+	T6172,T6632	L10621	25.6650368   -     28.7060920	25.6650368	0.6933751510251852	7.0	4075.862
4077.715	4077.7174		4.0				L10621	28.6770648   -     31.7167360	28.6770648			4077.715
4078.842	4078.8424	0.13	4.0	52100000.0	B+	T6172,T6632	L10621	25.6382319   -     28.6770648	25.6382319	-0.28399665636520083	7.0	4078.842
4083.895	4083.899		6.0				L10621	28.6837551   -     31.718825	28.6837551			4083.895
4084.652	4084.6474	0.0243	6.0	7280000.0	C	T6172	L10621	25.8487467   -     28.8832609	25.8487467	-0.8362424760180442	25.0	4084.652
4085.1125	4085.1124	0.108	6.0	43100000.0	B+	T6172,T6632	L6915	25.6495863   -     28.6837551	25.6495863	-0.18842499412940666	7.0	4085.1125
	4086.5881		6.0				L11267	28.6837551   -     31.7168283	28.6837551			4086.5881
4087.152	4087.1528		4.0				L6915	28.6770648   -     31.7097189	28.6770648			4087.152
4088.268	4088.2672		10.0				L10621	28.7060920   -     31.7379195	28.706092			4088.268
4089.288	4089.2878		10.0				L6915	28.7060920   -     31.7371628	28.706092			4089.288
4092.9289	4092.9287	0.0616	8.0	24500000.0	B+	T6172,T6632	L6915	25.6650368   -     28.6934114	25.6650368	-0.30732930084363097	7.0	4092.9289
4094.14	4094.1401	0.00645	6.0	3850000.0	C+	T6172,T6632	L10621	25.6495863   -     28.6770648	25.6495863	-1.4122890349810886	18.0	4094.14
4095.644	4095.6437		6.0				L6915	28.6837551   -     31.7101222	28.6837551			4095.644
4096.188	4096.1896		6.0				L10621	28.6837551   -     31.7097189	28.6837551			4096.188
4096.525	4096.526	0.0653	4.0	17300000.0	C	T6172	L6915	25.8373471   -     28.8630624	25.8373471	-0.5830268273969637	25.0	4096.525
4096.929	4096.934		8.0				L10621	28.6934114   -     31.718825	28.6934114			4096.929
4097.258	4097.2249	0.191	2.0	37900000.0	C+	T6632n	L6915	25.8316247   -     28.8568239	25.8316247	-0.41793663708829126	18.0	4097.258
4097.258	4097.2568		8.0				L6915	28.6934114   -     31.7185870	28.6934114			4097.258
4098.243	4098.2435		4.0				L6915	28.6770648   -     31.7015121	28.6770648			4098.243
4103.001	4102.9994	0.134	2.0	53200000.0	C+	T6632n	L6915	25.8316247   -     28.8525664	25.8316247	-0.5718652059712112	18.0	4103.001
4104.7231	4104.7235	0.125	4.0	32900000.0	C+	T6632n	L6915	25.8373471   -     28.8570199	25.8373471	-0.3010299956639812	18.0	4104.7231
4104.993	4104.9899	0.241	4.0	95500000.0	C+	T6632n	L6915	25.8373471   -     28.8568239	25.8373471	-0.01592296609716924	18.0	4104.993
4106.019	4106.0214	0.00286	8.0	1510000.0	B+	T6172,T6632	L10621	25.6650368   -     28.6837551	25.6650368	-1.6405439798790133	7.0	4106.019
4107.091	4107.092		6.0				L6915	28.6837551   -     31.7016866	28.6837551			4107.091
4107.333	4107.3294		6.0				L10621	28.6837551   -     31.7015121	28.6837551			4107.333
4108.753	4108.7538		8.0				L10621	28.6934114   -     31.7101222	28.6934114			4108.753
4109.287	4109.3032		8.0				L10621	28.6934114   -     31.7097189	28.6934114			4109.287
4109.839	4109.841	0.00307	6.0	1210000.0	D	T5723LS	L10621	28.358142    -     31.374055	28.358142	-1.7347103741391698	50.0	4109.839
4110.198	4110.192	0.0429	6.0	25400000.0	D	T5723LS	L10621	28.358142    -     31.373797	28.358142	-0.5893914574316321	50.0	4110.198
4110.7858	4110.7863	0.102	4.0	80500000.0	C+	T6632n	L6915	25.8373471   -     28.8525664	25.8373471	-0.3893398369101201	18.0	4110.7858
4112.022	4112.0186	0.0459	6.0	18100000.0	C	T6172	L10621	25.8487467   -     28.8630624	25.8487467	-0.5600360640790951	25.0	4112.022
4113.835	4113.834	0.0459	8.0	24100000.0	D	T5723LS	L10621	28.361069    -     31.374055	28.361069	-0.43509732747079516	50.0	4113.835
	4114.178		10.0				L11267	28.7060920   -     31.718825	28.706092			4114.178
4114.502	4114.5039		10.0				L10621	28.7060920   -     31.7185870	28.706092			4114.502
4119.215	4119.2165	0.472	6.0	139000000.0	C+	T6632n	L6915	25.8487467   -     28.8577953	25.8487467	0.4520932490177314	18.0	4119.215
	4120.2756		8.0				L11267	28.6934114   -     31.7016866	28.6934114			4120.2756
4120.28	4120.2783	0.0573	6.0	22500000.0	C+	T6632n	L6915	25.8487467   -     28.8570199	25.8487467	-0.4636941276489664	18.0	4120.28
4120.544	4120.5468	0.0501	6.0	29500000.0	C	T6172n	L6915	25.8487467   -     28.8568239	25.8487467	-0.5220110237491107	25.0	4120.544
4121.4619	4121.4626	0.143	2.0	56000000.0	C	T6172n	L6915	25.8316247   -     28.8390335	25.8316247	-0.543633966870957	25.0	4121.4619
	4126.098		10.0				L11267	28.7060920   -     31.7101222	28.706092			4126.098
4129.321	4129.3198	0.0211	4.0	16500000.0	B	T6632n	L10621	25.8373471   -     28.8390335	25.8373471	-1.0736575533743449	10.0	4129.321
4132.8004	4132.8004	0.43	2.0	84000000.0	B	T6632n	L6915	25.8316247   -     28.8307832	25.8316247	-0.06550154875643228	10.0	4132.8004
4140.703	4140.701	0.00967	4.0	3760000.0	B	T6632n	L10621	25.8373471   -     28.8307832	25.8373471	-1.4125135345890358	10.0	4140.703
4141.933	4141.933		4.0				L10621	33.199026+x  -     36.191571+x	33.199026			4141.933
4142.065	4142.07		4.0				L10621	33.199026+x  -     36.191472+x	33.199026			4142.065
4142.268	4142.273		4.0				L10621	33.199026+x  -     36.191326+x	33.199026			4142.268
4143.324	4143.32		6.0				L10621	33.199928+x  -     36.191472+x	33.199928			4143.324
4143.516	4143.523		6.0				L10621	33.199928+x  -     36.191326+x	33.199928			4143.516
4143.736	4143.739		6.0				L10621	33.199928+x  -     36.191170+x	33.199928			4143.736
4145.699	4145.689		8.0				L10621	33.201492+x  -     36.191326+x	33.201492			4145.699
4145.907	4145.906		8.0				L10621	33.201492+x  -     36.191170+x	33.201492			4145.907
4146.076	4146.076		8.0				L6915	33.201492+x  -     36.191047+x	33.201492			4146.076
4153.298	4153.2977	0.283	4.0	72800000.0	B	T6632n	L6915	25.8373471   -     28.8217045	25.8373471	0.053846426852252584	10.0	4153.298
4156.53	4156.5302	0.0335	6.0	19400000.0	B	T6632n	L10621	25.8487467   -     28.8307832	25.8487467	-0.6968039425795111	10.0	4156.53
4169.225	4169.2236	0.0649	6.0	24900000.0	B	T6632n	L10621,L3448	25.8487467   -     28.8217045	25.8487467	-0.40960405281598716	10.0	4169.225
4185.449	4185.44	0.669	6.0	191000000.0	D	T5723LS	L10621	28.358142    -     31.319581	28.358142	0.6035773681514668	50.0	4185.449
	4189.581	0.0186	8.0	7060000.0	D	T5723LS	L11267	28.361069    -     31.319581	28.361069	-0.8273970687901402	50.0	4189.581
4189.789	4189.788	0.652	8.0	198000000.0	D	T5723LS	L10621,L3448	28.361069    -     31.319435	28.361069	0.7173375827238638	50.0	4189.789
4192.518	4192.512	0.0564	6.0	32100000.0	D	T5723LS	L10621	28.509803    -     31.466247	28.509803	-0.4705696456330141	50.0	4192.518
4196.26	4196.273	0.0094	4.0	3560000.0	D	T5723LS	L10621	28.512453    -     31.466247	28.512453	-1.424812155072339	50.0	4196.26
4196.701	4196.697	0.047	4.0	35600000.0	D	T5723LS	L10621	28.512453    -     31.465948	28.512453	-0.7258421507363202	50.0	4196.701
4221.703	4221.701		6.0				L10621	28.8217045   -     31.7577077	28.8217045			4221.703
4224.796	4224.806		6.0				L10621	28.8217045   -     31.7555502	28.8217045			4224.796
	4225.262		6.0				L11267	28.8217045   -     31.7552335	28.8217045			4225.262
4237.93	4237.921		4.0				L10621	28.8307832   -     31.7555502	28.8307832			4237.93
	4244.765		4.0				L11267	28.8307832   -     31.7508339	28.8307832			4244.765
4245.519	4245.512		4.0				L10621	28.8307832   -     31.7503204	28.8307832			4245.519
4253.895	4253.894		10.0				L6915	31.319435    -     34.233220	31.319435			4253.895
	4253.908		10.0				L11267	31.319435    -     34.233210	31.319435			4253.908
4254.121	4254.122		8.0				L6915	31.319581    -     34.233210	31.319581			4254.121
4257.549	4257.544		2.0				L10621	28.8390335   -     31.7503204	28.8390335			4257.549
4273.104	4273.101		6.0				L10621	28.8570199   -     31.7577077	28.8570199			4273.104
4274.24	4274.243		8.0				L10621	28.8577953   -     31.7577077	28.8577953			4274.24
4275.551	4275.5507		8.0				L6915	28.8577953   -     31.7568211	28.8577953			4275.551
4275.994	4275.993		4.0				L10621	28.8568239   -     31.7555502	28.8568239			4275.994
4276.281	4276.282		6.0				L10621	28.8570199   -     31.7555502	28.8570199			4276.281
	4276.62		4.0				L11267	28.8307832   -     31.729084	28.8307832			4276.62
4276.748	4276.7489		6.0				L6915	28.8570199   -     31.7552335	28.8570199			4276.748
4277.427	4277.426		8.0				L6915	28.8577953   -     31.7555502	28.8577953			4277.427
4277.427	4277.427		2.0				L6915	28.8525664   -     31.7503204	28.8525664			4277.427
4277.706	4277.695	0.0285	4.0	6930000.0	D	T5723LS	L10621	28.829685    -     31.727258	28.829685	-0.9430951486635274	50.0	4277.706
4277.892	4277.8935		8.0				L6915	28.8577953   -     31.7552335	28.8577953			4277.892
4279.156	4279.165	0.0317	2.0	5770000.0	D	T5723LS	L10621	28.823901    -     31.720478	28.823901	-1.1979107421182673	50.0	4279.156
4281.318	4281.3134		6.0				L10621	28.8217045   -     31.7168283	28.8217045			4281.318
	4282.021		6.0				L11267	28.8630624   -     31.7577077	28.8630624			4282.021
4282.964	4282.961		4.0				L6915	28.8568239   -     31.7508339	28.8568239			4282.964
4283.249	4283.2512		6.0				L10621	28.8570199   -     31.7508339	28.8570199			4283.249
4283.727	4283.721		4.0				L10621	28.8568239   -     31.7503204	28.8568239			4283.727
4284.002	4284.011		6.0				L10621	28.8570199   -     31.7503204	28.8570199			4284.002
4284.393	4284.3992		8.0				L10621	28.8577953   -     31.7508339	28.8577953			4284.393
4285.687	4285.684		6.0				L6915	28.8630624   -     31.7552335	28.8630624			4285.687
4287.734	4287.727	0.00317	4.0	1150000.0	D	T5723LS	L10621	28.829685    -     31.720478	28.829685	-1.896880746454286	50.0	4287.734
4288.82	4288.829		2.0				L6915	28.8390335   -     31.729084	28.8390335			4288.82
4288.82	4288.82		2.0				L6915	28.8390335   -     31.729090	28.8390335			4288.82
4291.254	4291.2535		6.0				L6915	28.8217045   -     31.7101222	28.8217045			4291.254
4291.857	4291.8528		6.0				L10621	28.8217045   -     31.7097189	28.8217045			4291.857
4292.211	4292.2138		6.0				L6915	28.8630624   -     31.7508339	28.8630624			4292.211
4292.954	4292.977		6.0				L10621	28.8630624   -     31.7503204	28.8630624			4292.954
4294.781	4294.7815		4.0				L6915	28.8307832   -     31.7168283	28.8307832			4294.781
	4294.9188		4.0				L11267	28.8307832   -     31.7167360	28.8307832			4294.9188
4302.858	4302.853		10.0				L10621	31.319435    -     34.200067	31.319435			4302.858
4302.858	4302.853		10.0				L10621	31.319435    -     34.200067	31.319435			4302.858
4303.07	4303.071		8.0				L10621	31.319581    -     34.200067	31.319581			4303.07
4303.609	4303.6107		8.0				L6915	28.8577953   -     31.7379195	28.8577953			4303.609
4303.825	4303.8231		6.0				L6915	28.8217045   -     31.7016866	28.8217045			4303.825
	4304.0838		6.0				L11267	28.8217045   -     31.7015121	28.8217045			4304.0838
4305.39	4305.3874		4.0				L10621	28.8307832   -     31.7097189	28.8307832			4305.39
4305.965	4305.965		4.0				L10621	31.373797    -     34.252347	31.373797			4305.965
4305.965	4305.965		4.0				L10621	31.373797    -     34.252347	31.373797			4305.965
4306.354	4306.35		6.0				L10621	31.374055    -     34.252347	31.374055			4306.354
4307.233	4307.2324		2.0				L6915	28.8390335   -     31.7167360	28.8390335			4307.233
4308.999	4308.998		2.0				L10621	28.8525664   -     31.729090	28.8525664			4308.999
4308.999	4309.007		2.0				L10621	28.8525664   -     31.729084	28.8525664			4308.999
4312.107	4312.111		8.0				L10621	28.8832609   -     31.7577077	28.8832609			4312.107
4313.442	4313.4415		8.0				L10621	28.8832609   -     31.7568211	28.8832609			4313.442
4315.393	4315.385		4.0				L10621	28.8568239   -     31.729090	28.8568239			4315.393
4315.393	4315.394		4.0				L10621	28.8568239   -     31.729084	28.8568239			4315.393
4315.828	4315.826		8.0				L10621	28.8832609   -     31.7552335	28.8832609			4315.828
4317.138	4317.139	0.206	2.0	36800000.0	B	T6172,T6632	L10621,L3448	22.9662478   -     25.8373471	22.9662478	-0.3851027839668654	10.0	4317.138
4317.7	4317.6958		4.0				L10621	28.8307832   -     31.7015121	28.8307832			4317.7
4319.629	4319.63	0.104	4.0	24800000.0	B	T6172,T6632	L10621,L3448	22.9793029   -     25.8487467	22.9793029	-0.3809066693732573	10.0	4319.629
	4319.866	0.157	2.0	56200000.0	D	T5723LS	L11267	28.823901    -     31.693188	28.823901	-0.5030703519267851	50.0	4319.866
4322.445	4322.4477		8.0				L10621	28.8832609   -     31.7508339	28.8832609			4322.445
4324.79	4324.788		6.0				L10621	28.8630624   -     31.729084	28.8630624			4324.79
4325.758	4325.761	0.0399	2.0	14200000.0	B	T6172,T6632	L10621	22.9662478   -     25.8316247	22.9662478	-1.0979971086492706	10.0	4325.758
4327.465	4327.46	0.19	6.0	67600000.0	D	T5723LS	L10621	28.509803    -     31.374055	28.509803	0.05690485133647264	50.0	4327.465
4327.851	4327.849	0.0136	6.0	7240000.0	D	T5723LS	L10621	28.509803    -     31.373797	28.509803	-1.088309841246139	50.0	4327.851
4328.586	4328.591	0.157	4.0	112000000.0	D	T5723LS	L10621	28.829685    -     31.693188	28.829685	-0.20204035626280387	50.0	4328.586
	4331.159		6.0				L11267	28.8570199   -     31.718825	28.8570199			4331.159
4331.176	4331.176		4.0				L10621	31.367183    -     34.228977	31.367183			4331.176
4331.468	4331.466	0.0203	4.0	4820000.0	D	T5723LS	L10621	28.512453    -     31.374055	28.512453	-1.0904439707588247	50.0	4331.468
4331.862	4331.857	0.183	4.0	65000000.0	D	T5723LS	L10621	28.512453    -     31.373797	28.512453	-0.13548891894160814	50.0	4331.862
	4332.333		8.0				L11267	28.8577953   -     31.718825	28.8577953			4332.333
4332.707	4332.694		8.0				L10621	28.8577953   -     31.7185870	28.8577953			4332.707
4334.029	4334.026		4.0				L10621	28.8568239   -     31.7167360	28.8568239			4334.029
4334.186	4334.184		6.0				L10621	28.8570199   -     31.7168283	28.8570199			4334.186
	4334.324		6.0				L11267	28.8570199   -     31.7167360	28.8570199			4334.324
4335.362	4335.359		8.0				L10621	28.8577953   -     31.7168283	28.8577953			4335.362
4336.862	4336.859	0.0432	4.0	15300000.0	B	T6172,T6632	L10621,L3448	22.9793029   -     25.8373471	22.9793029	-0.7624562618571255	10.0	4336.862
4340.328	4340.323		6.0				L10621	28.8630624   -     31.718825	28.8630624			4340.328
4342.004	4342.003		8.0				L10621	28.8832609   -     31.7379195	28.8832609			4342.004
4342.813	4342.801		4.0				L10621	31.373797    -     34.227931	31.373797			4342.813
4342.813	4342.815		4.0				L10621	31.373797    -     34.227922	31.373797			4342.813
4343.202	4343.194		6.0				L10621	31.374055    -     34.227931	31.374055			4343.202
4343.202	4343.207		6.0				L10621	31.374055    -     34.227922	31.374055			4343.202
4344.375	4344.371		6.0				L10621	28.8570199   -     31.7101222	28.8570199			4344.375
4344.958	4344.985		6.0				L10621	28.8570199   -     31.7097189	28.8570199			4344.958
	4345.552		8.0				L11267	28.8577953   -     31.7101222	28.8577953			4345.552
4345.56	4345.56	0.113	4.0	79500000.0	B	T6172,T6632	L10621,L3448	22.9793029   -     25.8316247	22.9793029	-0.3448615651886179	10.0	4345.56
4346.159	4346.167		8.0				L10621	28.8577953   -     31.7097189	28.8577953			4346.159
4347.223	4347.217	0.0225	6.0	11900000.0	B+	T6172n	L10621	25.661218    -     28.512453	25.661218	-0.8696662315049939	7.0	4347.223
4347.223	4347.224		2.0				L10621	31.366419    -     34.217649	31.366419			4347.223
4347.42	4347.413	0.264	4.0	93200000.0	B+	T6172n	L10621,L3448	25.661347    -     28.512453	25.661347	0.023663918197793475	7.0	4347.42
4349.426	4349.426	0.192	6.0	67500000.0	B	T6172,T6632	L10621,L3448	22.9989602   -     25.8487467	22.9989602	0.06145247908719329	10.0	4349.426
4351.262	4351.26	0.281	6.0	98900000.0	B+	T6172n	L10621,L3448	25.661218    -     28.509803	25.661218	0.22685757028872358	7.0	4351.262
	4351.457	0.0248	4.0	5820000.0	B	T6172n	L11267	25.661347    -     28.509803	25.661347	-1.0034883278458213	10.0	4351.457
4353.594	4353.592		6.0				L10621	28.8630624   -     31.7101222	28.8630624			4353.594
4354.178	4354.208		6.0				L10621	28.8630624   -     31.7097189	28.8630624			4354.178
	4354.589	9.34e-05	4.0	21900.0	C	T6172		25.8373471   -     28.6837551	25.8373471	-3.4275931324419444	25.0	4354.589
4357.252	4357.221		4.0				L10621	28.8568239   -     31.7015121	28.8568239			4357.252
4357.252	4357.254		6.0				L10621	28.8570199   -     31.7016866	28.8570199			4357.252
4357.252	4357.257	0.000103	6.0	27200.0	C	T6172	L10621	25.8487467   -     28.6934114	25.8487467	-3.209011524911184	25.0	4357.252
	4357.522		6.0				L11267	28.8570199   -     31.7015121	28.8570199			4357.522
4358.451	4358.442		8.0				L10621	28.8577953   -     31.7016866	28.8577953			4358.451
4359.392	4359.395	0.00616	4.0	1440000.0	C+	T6172n	L10621	26.2254001   -     29.0686699	26.2254001	-1.6083592965076121	18.0	4359.392
4366.53	4366.53		6.0				L10621	28.8630624   -     31.7016866	28.8630624			4366.53
4366.892	4366.895	0.0748	6.0	39200000.0	B	T6172,T6632	L10621,L3448	22.9989602   -     25.8373471	22.9989602	-0.347947151751895	10.0	4366.892
4369.275	4369.272	0.102	4.0	35700000.0	B	T6172n	L10621	26.2254001   -     29.0622429	26.2254001	-0.3893398369101201	10.0	4369.275
4371.618	4371.609		8.0				L10621	28.8832609   -     31.7185870	28.8832609			4371.618
4374.295	4374.322		8.0				L10621	28.8832609   -     31.7168283	28.8832609			4374.295
4378.027	4378.029		4.0				L10621	31.373797    -     34.204965	31.373797			4378.027
4378.427	4378.428		6.0				L10621	31.374055    -     34.204965	31.374055			4378.427
4378.427	4378.428		6.0				L10621	31.374055    -     34.204965	31.374055			4378.427
	4384.446	0.0066	2.0	2290000.0	D	T5723LS		28.823901    -     31.650925	28.823901	-1.8794260687941502	50.0	4384.446
	4384.7		8.0				L11267	28.8832609   -     31.7101222	28.8832609			4384.7
	4385.325		8.0				L11267	28.8832609   -     31.7097189	28.8832609			4385.325
	4393.435	0.00165	4.0	1140000.0	E	T5723LS		28.829685    -     31.650925	28.829685	-2.1804560644581312	100.0	4393.435
4395.942	4395.935	0.113	6.0	39100000.0	B	T6172n	L10621	26.2490334   -     29.0686699	26.2490334	-0.16877030613293661	10.0	4395.942
4397.855	4397.823		8.0				L10621	28.8832609   -     31.7016866	28.8832609			4397.855
4404.95	4404.97		4.0				L10621	28.941697    -     31.7555502	28.941697			4404.95
	4405.381	0.00329	2.0	565000.0	E	T5723LS		28.823901    -     31.637492	28.823901	-2.1817741063860443	100.0	4405.381
4405.987	4405.978	0.00835	6.0	4300000.0	B	T6172n	L10621	26.2490334   -     29.0622429	26.2490334	-1.3001622741327543	10.0	4405.987
	4414.456	0.00821	4.0	2810000.0	D	T5723LS		28.829685    -     31.637492	28.829685	-1.4835968515525968	50.0	4414.456
4414.905	4414.899	0.371	4.0	84700000.0	B	T6172,T6632	L10621,L3448	23.4415082   -     26.2490334	23.4415082	0.17143390094300825	10.0	4414.905
4416.974	4416.975	0.419	2.0	71600000.0	B	T6172,T6632	L10621,L3448	23.4191946   -     26.2254001	23.4191946	-0.07675598136972352	10.0	4416.974
4435.506	4435.506		2.0				L10621	28.955839    -     31.7503204	28.955839			4435.506
	4439.482	0.000284	6.0	144000.0	D	T5723LS		28.8217045   -     31.613683	28.8217045	-2.7685304095693186	50.0	4439.482
4443.007	4443.01	0.15	6.0	50500000.0	D	T5723LS	L10621	28.358142    -     31.147904	28.358142	-0.04575749056067517	50.0	4443.007
4443.516	4443.523	0.00746	6.0	1890000.0	D	T5723LS	L10621	28.358142    -     31.147582	28.358142	-1.3491099221436875	50.0	4443.516
4446.809	4446.786		4.0				L10621	28.941697    -     31.729090	28.941697			4446.809
4446.809	4446.796		4.0				L10621	28.941697    -     31.729084	28.941697			4446.809
4447.673	4447.676	0.00561	8.0	2520000.0	D	T5723LS	L10621	28.361069    -     31.147904	28.361069	-1.347947151751895	50.0	4447.673
4448.186	4448.191	0.151	8.0	51000000.0	D	T5723LS	L10621	28.361069    -     31.147582	28.361069	0.08206693428511301	50.0	4448.186
4452.375	4452.378	0.0407	4.0	13700000.0	B	T6172,T6632	L10621,L3448	23.4415082   -     26.2254001	23.4415082	-0.7883455994468176	10.0	4452.375
	4453.966	0.000284	4.0	95400.0	D	T5723LS		28.8307832   -     31.613683	28.8307832	-2.944621668625	50.0	4453.966
4465.417	4465.407		6.0				L10621	30.425722+x  -     33.201492+x	30.425722			4465.417
4466.241	4466.235	0.539	2.0	90000000.0	C+	T5723LS	L10621	28.591928    -     31.367183	28.591928	0.03261876085071993	18.0	4466.241
4466.415	4466.434		4.0				L10621	28.941697    -     31.7168283	28.941697			4466.415
