wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
	1651.989	0.00736	2.0	18000000.0	C+	T5723LS	L11267	22.9662478  -    30.471394	22.9662478	-1.8320921899985199	18.0	1651.989
1652.045	1652.0687	0.0118	6.0	21600000.0	C+	T5723LS	L10549	22.9989602  -    30.5037449	22.9989602	-1.1499667423102309	18.0	1652.045
1653.54	1653.5452	0.00471	4.0	11500000.0	C+	T5723LS	L10549	22.9793029  -    30.477387	22.9793029	-1.7249191015431415	18.0	1653.54
	1654.8677	0.000735	4.0	3580000.0	C	T5723LS	L11267	22.9793029  -    30.471394	22.9793029	-2.5316526695878427	25.0	1654.8677
1655.505	1655.5168	0.00264	6.0	6430000.0	C+	T5723LS	L10549	22.9989602  -    30.4881141	22.9989602	-1.8002448227465253	18.0	1655.505
	1657.8916	0.000294	6.0	1070000.0	C	T5723LS	L11267	22.9989602  -    30.477387	22.9989602	-2.753501419204199	25.0	1657.8916
	1661.545		4.0				L11267	25.6382319  -    33.100214	25.6382319			1661.545
1664.06	1664.077		6.0				L10549	25.6495863  -    33.100214	25.6495863			1664.06
	1664.69		2.0				L11267	25.6313478  -    33.07923	25.6313478			1664.69
	1666.23		4.0				L11267	25.6382319  -    33.07923	25.6382319			1666.23
1667.565	1667.535		8.0				L10549	25.6650368  -    33.100214	25.6650368			1667.565
1667.565	1667.577		2.0				L10549	25.6313478  -    33.06634	25.6313478			1667.565
1668.794	1668.777		6.0				L10549	25.6495863  -    33.07923	25.6495863			1668.794
1669.138	1669.123		4.0				L10549	25.6382319  -    33.06634	25.6382319			1669.138
1675.907	1675.915		6.0				L10549	25.661218   -    33.059219	25.661218			1675.907
	1675.944		4.0				L11267	25.661347   -    33.059219	25.661347			1675.944
	1676.372		6.0				L11267	25.661218   -    33.057203	25.661218			1676.372
1676.394	1676.401		4.0				L10549	25.661347   -    33.057203	25.661347			1676.394
1677.378	1677.384		6.0				L10549	25.661218   -    33.052740	25.661218			1677.378
	1677.626		6.0				L11267	25.661218   -    33.051674	25.661218			1677.626
1677.647	1677.655		4.0				L10549	25.661347   -    33.051674	25.661347			1677.647
1683.762	1683.761		2.0				L10549	28.591928   -    35.95545?	28.591928			1683.762
1684.033	1684.033		2.0				L10549	28.591928   -    35.95426?	28.591928			1684.033
1691.477	1691.4267	0.000533	2.0	621000.0	D	T5723LS	L10549	23.4191946  -    30.749350	23.4191946	-2.9722427953094464	50.0	1691.477
1691.477	1691.5286	0.000479	4.0	745000.0	D	T5723LS	L10549	23.4415082  -    30.771222	23.4415082	-2.7176044952574743	50.0	1691.477
1696.614	1696.5913	5.31e-05	4.0	123000.0	D	T5723LS	L10549	23.4415082  -    30.749350	23.4415082	-3.6728454875905685	50.0	1696.614
1707.113	1707.097		4.0				L10549	25.8373471  -    33.100214	25.8373471			1707.113
1709.79	1709.781		6.0				L10549	25.8487467  -    33.100214	25.8487467			1709.79
1710.707	1710.691		2.0				L10549	25.8316247  -    33.07923	25.8316247			1710.707
1712.039	1712.043		4.0				L10549	25.8373471  -    33.07923	25.8373471			1712.039
1713.73	1713.74		2.0				L10549	25.8316247  -    33.06634	25.8316247			1713.73
	1714.582		6.0				L11267	28.358142   -    35.58930	28.358142			1714.582
1714.64	1714.626		6.0				L10549	28.358142   -    35.58912	28.358142			1714.64
1714.719	1714.742		6.0				L10549	25.8487467  -    33.07923	25.8487467			1714.719
1715.094	1715.097		4.0				L10549	25.8373471  -    33.06634	25.8373471			1715.094
1715.3	1715.276		8.0				L10549	28.361069   -    35.58930	28.361069			1715.3
1745.726	1745.721	0.0379	2.0	41500000.0	C	T5723LS	L10549	24.265006   -    31.367183	24.265006	-1.1203307943679464	25.0	1745.726
1745.897	1745.909	0.019	2.0	41500000.0	D	T5723LS	L10549	24.265006   -    31.366419	24.265006	-1.4202164033831899	50.0	1745.897
1751.289	1751.313		6.0				L10549	28.509803   -    35.58930	28.509803			1751.289
	1751.359		6.0				L11267	28.509803   -    35.58912	28.509803			1751.359
	1751.968		4.0				L11267	28.512453   -    35.58930	28.512453			1751.968
1751.994	1752.014		4.0				L10549	28.512453   -    35.58912	28.512453			1751.994
1780.994	1780.9836		2.0				L10549	23.4191946  -    30.380752	23.4191946			1780.994
1786.708	1786.7105		4.0				L10549	23.4415082  -    30.380752	23.4415082			1786.708
	1792.882		4.0				L11267	26.2254001  -    33.140757	26.2254001			1792.882
1799.025	1799.03		6.0				L10549	26.2490334  -    33.140757	26.2490334			1799.025
1799.207	1799.241		4.0				L10549	26.2254001  -    33.11632?	26.2254001			1799.207
1805.173	1805.172		6.0				L10549	25.661218   -    32.529492	25.661218			1805.173
	1805.206		4.0				L11267	25.661347   -    32.529492	25.661347			1805.206
1807.896	1807.857		4.0				L10549	25.661347   -    32.519421	25.661347			1807.896
1821.545	1821.551	0.00507	6.0	10200000.0	C	T5723LS	L10549	25.661218   -    32.467735	25.661218	-1.5168407902830203	25.0	1821.545
	1821.586	0.000542	4.0	727000.0	D	T5723LS	L11267	25.661347   -    32.467735	25.661347	-2.663940722133651	50.0	1821.586
1824.503	1824.506		4.0				L10549	26.3047208  -    33.100214	26.3047208			1824.503
1827.276	1827.249	0.00036	6.0	1080000.0	D	T5723LS	L10549	25.661218   -    32.446510	25.661218	-2.665546248849069	50.0	1827.276
1827.276	1827.284	0.00487	4.0	9720000.0	C	T5723LS	L10549	25.661347   -    32.446510	25.661347	-1.7104110474574032	25.0	1827.276
1829.362	1829.3555	0.0186	2.0	18500000.0	D	T5723LS	L10549	25.2856211  -    32.063101	25.2856211	-1.4294570601181025	50.0	1829.362
1830.128	1830.157		4.0				L10549	26.3047208  -    33.07923	26.3047208			1830.128
1833.649	1833.647		4.0				L10549	26.3047208  -    33.06634	26.3047208			1833.649
1835.906	1835.9076	0.00925	2.0	18300000.0	D	T5723LS	L10549	25.2856211  -    32.038913	25.2856211	-1.7328282715969863	50.0	1835.906
1881.529	1881.517		2.0				L10549	26.379157   -    32.966538	26.379157			1881.529
	1881.606		2.0				L11267	26.5536859  -    33.140757	26.5536859			1881.606
1881.77	1881.735		4.0				L10549	26.358274   -    32.944893	26.358274			1881.77
1883.72	1883.725		4.0				L10549	26.5610940  -    33.140757	26.561094			1883.72
1884.616	1884.623		4.0				L10549	26.358274   -    32.934803	26.358274			1884.616
1886.022	1886.019		2.0				L10549	26.379157   -    32.950819	26.379157			1886.022
1888.615	1888.615		2.0				L10549	26.5536859  -    33.11632?	26.5536859			1888.615
	1890.75		4.0				L11267	26.5610940  -    33.11632?	26.561094			1890.75
1893.158	1893.135	0.00322	2.0	2990000.0	D	T5723LS	L10549	24.265006   -    30.811970	24.265006	-2.191114132640188	50.0	1893.158
	1896.328	0.00161	2.0	2980000.0	D	T5723LS	L11267	24.265006   -    30.800949	24.265006	-2.492144128304169	50.0	1896.328
	1947.173	0.0007	2.0	1230000.0	E	T5723LS		25.2856211  -    31.650925	25.2856211	-2.853871964321762	100.0	1947.173
	1951.292	0.00141	2.0	1230000.0	D	T5723LS		25.2856211  -    31.637492	25.2856211	-2.549750891680639	50.0	1951.292
	1953.2929	0.00102	4.0	1190000.0	D	T5723LS	L11267	25.6382319  -    31.983597	25.6382319	-2.38933983691012	50.0	1953.2929
1956.8	1956.795	0.00615	6.0	10700000.0	C	T5723LS	L10549	25.6495863  -    31.983597	25.6495863	-1.4329736338409396	25.0	1956.8
1957.481	1957.4877	0.00341	2.0	2970000.0	C	T5723LS	L10549	25.6313478  -    31.963118	25.6313478	-2.166215625343521	25.0	1957.481
1959.624	1959.6186	0.0109	4.0	18900000.0	C	T5723LS	L10549	25.6382319  -    31.963118	25.6382319	-1.360513510731414	25.0	1959.624
	1961.4902	0.017	2.0	29500000.0	C	T5723LS	L11267	25.6313478  -    31.950200	25.6313478	-1.4685210829577449	25.0	1961.4902
1961.568	1961.5806	0.0204	8.0	47200000.0	C	T5723LS	L10549	25.6650368  -    31.983597	25.6650368	-0.7872798455821576	25.0	1961.568
1963.151	1963.1434	0.0143	6.0	37100000.0	C	T5723LS	L10549	25.6495863  -    31.963118	25.6495863	-1.0665127121512945	25.0	1963.151
1963.627	1963.6298	0.0085	4.0	29400000.0	C	T5723LS	L10549	25.6382319  -    31.950200	25.6382319	-1.4685210829577449	25.0	1963.627
2016.589	2016.5822	0.00784	4.0	8570000.0	C	T5723LS	L10549	25.8373471  -    31.983597	25.8373471	-1.503623945987599	25.0	2016.589
2020.34	2020.3299	0.0122	6.0	19900000.0	C	T5723LS	L10549	25.8487467  -    31.983597	25.8487467	-1.1354889189416082	25.0	2020.34
2021.445	2021.4364	0.0145	2.0	11800000.0	C	T5723LS	L10549	25.8316247  -    31.963118	25.8316247	-1.537602002101044	25.0	2021.445
2022.768	2022.8		6.0				L10549	28.358142   -    34.485502?	28.358142			2022.768
	2022.788		6.0				L11267	28.358142   -    34.485538	28.358142			2022.788
2023.332	2023.325	0.00232	4.0	3770000.0	C	T5723LS	L10549	25.8373471  -    31.963118	25.8373471	-2.032452023781138	25.0	2023.332
2023.74	2023.755		8.0				L10549	28.361069   -    34.485538	28.361069			2023.74
2025.694	2025.7048	0.00289	2.0	4700000.0	C	T5723LS	L10549	25.8316247  -    31.950200	25.8316247	-2.238072161579471	25.0	2025.694
2027.103	2027.0978	0.00522	6.0	12700000.0	C	T5723LS	L10549	25.8487467  -    31.963118	25.8487467	-1.5041782466140943	25.0	2027.103
2027.603	2027.6014	0.00722	4.0	23400000.0	C	T5723LS	L10549	25.8373471  -    31.950200	25.8373471	-1.5394028111023985	25.0	2027.603
	2028.727	0.00209	4.0	2260000.0	D	T5723LS		26.358274   -    32.467735	26.358274	-2.0777937225609837	50.0	2028.727
	2035.801	0.000232	4.0	373000.0	E	T5723LS		26.358274   -    32.446510	26.358274	-3.032452023781138	100.0	2035.801
	2042.809	0.00232	2.0	1850000.0	D	T5723LS		26.379157   -    32.446510	26.379157	-2.3334820194451193	50.0	2042.809
2072.2	2072.255	0.00142	6.0	3300000.0	C+	T6172n	L10549	20.579946   -    26.5610940	20.579946	-2.0695604052333	18.0	2072.2
2072.601	2072.601	0.000233	4.0	361000.0	C+	T6172n	L10549	20.580943   -    26.5610940	20.580943	-3.0305840876460186	18.0	2072.601
2074.104	2074.133		6.0				L10549	28.509803   -    34.485538	28.509803			2074.104
	2074.145		6.0				L11267	28.509803   -    34.485502?	28.509803			2074.145
	2075.053		4.0				L11267	28.512453   -    34.485538	28.512453			2075.053
2075.058	2075.065		4.0				L10549	28.512453   -    34.485502?	28.512453			2075.058
2075.169	2075.172	0.00115	4.0	3550000.0	C+	T6172n	L10549	20.580943   -    26.5536859	20.580943	-2.337242168318426	18.0	2075.169
2092.876	2092.876	0.0044	4.0	6690000.0	C	T5723LS	L10549	26.2254001  -    32.147624	26.2254001	-1.75448733218585	25.0	2092.876
	2092.896	0.000489	4.0	496000.0	D	T5723LS	L11267	26.2254001  -    32.147566	26.2254001	-2.708631149548417	50.0	2092.896
2099.88	2099.872		2.0				L10549	25.6313478  -    31.533845	25.6313478			2099.88
2100.069	2100.071		6.0				L10549	25.6495863  -    31.551524	25.6495863			2100.069
2100.069	2100.08		4.0				L10549	25.6382319  -    31.540144	25.6382319			2100.069
2100.664	2100.725		8.0				L10549	25.6650368  -    31.565137	25.6650368			2100.664
	2101.263	0.000325	6.0	735000.0	D	T5723LS	L11267	26.2490334  -    32.147624	26.2490334	-2.709965388637482	50.0	2101.263
2101.283	2101.283	0.00454	6.0	6860000.0	C	T5723LS	L10549	26.2490334  -    32.147566	26.2490334	-1.5647928967592524	25.0	2101.283
2102.325	2102.324		4.0				L10549	25.6382319  -    31.533845	25.6382319			2102.325
2104.133	2104.128		6.0				L10549	25.6495863  -    31.540144	25.6495863			2104.133
	2105.584		8.0				L11267	25.6650368  -    31.551524	25.6650368			2105.584
	2106.381		6.0				L11267	25.6495863  -    31.533845	25.6495863			2106.381
	2109.662		8.0				L11267	25.6650368  -    31.540144	25.6650368			2109.662
	2111.198	7.22e-05	6.0	108000.0	E	T5723LS		28.358142   -    34.228977	28.358142	-3.363311552046717	100.0	2111.198
	2112.251	0.00108	8.0	2150000.0	D	T5723LS		28.361069   -    34.228977	28.361069	-2.063486257521107	50.0	2112.251
	2115.28	0.00101	6.0	2250000.0	D	T5723LS		28.358142   -    34.217649	28.358142	-2.217527375833714	50.0	2115.28
2123.202	2123.182	0.00338	4.0	5000000.0	C	T5723LS	L10549	26.2254001  -    32.063101	26.2254001	-1.8690233083943828	25.0	2123.202
2131.818	2131.813	0.0202	6.0	44500000.0	C	T5723LS	L10549	26.2490334  -    32.063101	26.2490334	-0.9164973801697326	25.0	2131.818
2131.997	2132.017	0.0168	4.0	49400000.0	C	T5723LS	L10549	26.2254001  -    32.038913	26.2254001	-1.1726307269461749	25.0	2131.997
2148.222	2148.22		6.0				L10621	25.8487467  -    31.618417	25.8487467			2148.222
2148.222	2148.232		2.0				L10621	25.8316247  -    31.601262	25.8316247			2148.222
	2149.669		4.0				L11267	25.8373471  -    31.603128	25.8373471			2149.669
	2170.51	3.46e-05	6.0	36700.0	E	T5723LS		28.358142   -    34.06856	28.358142	-3.68277265082358	100.0	2170.51
	2171.62	0.000701	8.0	991000.0	D	T5723LS		28.361069   -    34.06856	28.361069	-2.2511919950413977	50.0	2171.62
	2172.206	0.000358	6.0	759000.0	C	T5723LS		25.661218   -    31.367183	25.661218	-2.667965722972482	25.0	2172.206
	2172.256	5.97e-05	4.0	84300.0	D	T5723LS		25.661347   -    31.367183	25.661347	-3.6219656775426685	50.0	2172.256
	2172.44	0.000692	6.0	977000.0	D	T5723LS		28.358142   -    34.06351	28.358142	-2.3817426551595986	50.0	2172.44
	2172.546	0.000298	4.0	843000.0	D	T5723LS		25.661347   -    31.366419	25.661347	-2.923723744595782	50.0	2172.546
	2173.55	2.59e-05	8.0	48800.0	E	T5723LS		28.361069   -    34.06351	28.361069	-3.6836102489268048	100.0	2173.55
2182.58	2182.569	0.0123	4.0	11500000.0	C	T5723LS	L10621	26.3047208  -    31.983597	26.3047208	-1.3080348972326397	25.0	2182.58
	2186.338	6.58e-05	6.0	91700.0	C	T6172		20.579946   -    26.2490334	20.579946	-3.403622856002401	25.0	2186.338
2190.481	2190.469	0.00813	4.0	11300000.0	C	T5723LS	L10621	26.3047208  -    31.963118	26.3047208	-1.4878494630779695	25.0	2190.481
2195.464	2195.482	0.00409	4.0	11300000.0	C	T5723LS	L10621	26.3047208  -    31.950200	26.3047208	-1.7862167006646958	25.0	2195.464
	2195.88	6.05e-05	4.0	83600.0	C	T6172		20.580943   -    26.2254001	20.580943	-3.616184634019569	25.0	2195.88
2215.701	2215.713	0.00169	2.0	1150000.0	D	T5723LS	L10621	26.5536859  -    32.147624	26.5536859	-2.4710832997223453	50.0	2215.701
	2218.651	0.00017	4.0	230000.0	E	T5723LS	L11267	26.5610940  -    32.147624	26.561094	-3.167491087293764	100.0	2218.651
