element,ion,band,wavelength_air_A,ew_mA,rew,a_1dlte,in_aggregate_1dlte,excluded_reason_1dlte,elo_eV,eup_eV,loggf,n_vald_candidates,network,domain_reason,feature_ok,delta_E_ok,level_ok,stellar_ok,in_domain,delta_E_eV,aberr,aberr_axis_line,aberr_if_extrapolated,a_3dnlte
Fe,I,IR,7440.911,70.76768116618067,-5.021791144637984,7.69140625,True,nan,4.913,6.5788,-0.573,1,gt02,"transition energy Eup-Elo 1.6658 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9130 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.6658,,,0.02710567002522954,
Fe,I,IR,7443.0217,46.9167343219246,-5.200421510102608,7.638671875,True,nan,4.1864,5.8517,-1.82,1,gt02,"transition energy Eup-Elo 1.6653 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6653000000000002,,,0.03517758731466075,
Fe,I,IR,7447.3931,43.85662414140268,-5.229969079201575,7.779296875,True,nan,4.9556,6.62,-0.846,1,gt02,"transition energy Eup-Elo 1.6644 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.6644000000000005,,,0.03250776900967545,
Fe,I,IR,7453.9966,17.521550479712122,-5.628816656128155,7.708984375,True,nan,4.1864,5.8492,-2.41,1,gt02,"transition energy Eup-Elo 1.6628 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6627999999999998,,,0.038868010414952026,
Fe,I,IR,7461.5194,34.163846192625115,-5.3392605145091805,7.708984375,True,nan,2.5592,4.2204,-3.58,1,gt02,"transition energy Eup-Elo 1.6612 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6611999999999996,,,-0.0024735473174606754,
Fe,I,IR,7471.7402,12.088660320622116,-5.791043588115566,7.568359375,True,nan,2.7275,4.3865,-3.919,1,gt02,"transition energy Eup-Elo 1.6590 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 2.7275 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.6589999999999998,,,-0.019548871739648227,
Fe,I,IR,7476.3747,40.50141380256062,-5.266220875559971,7.884765625,True,nan,4.7955,6.4534,-1.68,1,gt02,"transition energy Eup-Elo 1.6579 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6579000000000006,,,0.06567630954918625,
Fe,I,IR,7482.2226,43.989866929596126,-5.230677976312682,7.6474609375,True,nan,5.0856,6.7422,-1.495,1,gt02,"transition energy Eup-Elo 1.6566 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6566,,,0.042246470274583114,
Fe,I,IR,7491.6468,76.08734883192459,-4.99326484208801,7.55078125,True,nan,4.3013,5.9558,-0.9,1,gt02,"transition energy Eup-Elo 1.6545 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6544999999999996,,,-0.027096368814610895,
Fe,I,IR,7498.5298,24.391945905058517,-5.487729673539687,7.708984375,True,nan,4.1426,5.7956,-2.25,1,gt02,"transition energy Eup-Elo 1.6530 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6530000000000005,,,0.050874371742128235,
Fe,I,IR,7507.265,69.11195375740364,-5.035928575947102,7.97265625,True,nan,4.4153,6.0663,-1.485,1,gt02,"transition energy Eup-Elo 1.6510 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6509999999999998,,,0.004092405452546452,
Fe,I,IR,7514.1982,21.43817204833605,-5.544694894192857,7.3486328125,True,nan,5.3085,6.958,-0.874,1,gt02,"Elo 5.3085 eV outside training [2.1750, 5.1000] (gt02, n=154); transition energy Eup-Elo 1.6495 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 6.9580 eV is not within 0.02 eV of any level in the training set",False,False,False,True,False,1.6494999999999997,,,0.043104462975349894,
Fe,I,IR,7540.4291,15.350733211771349,-5.691266936852976,7.638671875,True,nan,2.7275,4.3714,-3.85,1,gt02,"transition energy Eup-Elo 1.6439 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 2.7275 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.6439000000000004,,,-0.013695767937131828,
Fe,I,IR,7559.7188,46.826234749165145,-5.208016403284487,7.90234375,True,nan,5.0638,6.7034,-1.08,1,gt02,"transition energy Eup-Elo 1.6396 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6396000000000006,,,0.03922713548390708,
Fe,I,IR,7568.8981,88.12886814419954,-4.933914465942918,7.498046875,True,nan,4.2833,5.9209,-0.773,1,gt02,"transition energy Eup-Elo 1.6376 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6376,,,-0.02658461424390442,
Fe,I,IR,7583.7875,91.56450812959363,-4.9181589886534045,7.515625,True,nan,3.0176,4.652,-1.885,1,gt02,"transition energy Eup-Elo 1.6344 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6344000000000003,,,0.009547838346117707,
Fe,I,IR,7710.3626,80.62427968194675,-4.980608954804897,7.322265625,True,nan,4.2204,5.8279,-1.113,1,gt02,"transition energy Eup-Elo 1.6075 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6075,,,-0.0077118596529182,
Fe,I,IR,7719.0583,34.1797621001968,-5.353795285457808,7.83203125,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,7723.2067,56.10285392973828,-5.138812704027217,7.9375,True,nan,2.2786,3.8835,-3.617,1,gt02,"Eup 3.8835 eV outside training [4.1024, 7.2938] (gt02, n=154); transition energy Eup-Elo 1.6049 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.6049000000000002,,,-0.034989786274920665,
Fe,I,IR,7745.5127,28.479964889838534,-5.43451072080701,7.603515625,True,nan,5.0856,6.6859,-1.17,1,gt02,"transition energy Eup-Elo 1.6003 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6002999999999998,,,0.03955576651025075,
Fe,I,IR,7746.5948,22.802418139476323,-5.531129934695454,7.55078125,True,nan,5.0638,6.6638,-1.284,1,gt02,"transition energy Eup-Elo 1.6000 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6000000000000005,,,0.03873585678079053,
Fe,I,IR,7751.1084,51.992002226249305,-5.173427268026598,7.515625,True,nan,4.9913,6.5904,-0.754,1,gt02,"transition energy Eup-Elo 1.5991 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5991,,,0.02668950125098829,
Fe,I,IR,7802.4727,20.149307732212275,-5.587972128070497,7.744140625,True,nan,5.0856,6.6742,-1.335,1,gt02,"transition energy Eup-Elo 1.5886 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5885999999999996,,,0.03996300498761153,
Fe,I,IR,7807.9084,68.99720308943809,-5.0537032233965515,7.533203125,True,nan,4.9913,6.5788,-0.542,1,gt02,"transition energy Eup-Elo 1.5875 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5875000000000004,,,0.035555570111483206,
Fe,I,IR,7810.814,70.30366074739469,-5.045718356470606,8.640625,True,nan,5.0331,6.62,-1.32,1,gt02,"transition energy Eup-Elo 1.5869 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 5.0331 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.5869,,,0.03444533924326422,
Fe,I,IR,7844.5582,16.360180071934305,-5.680780409932232,7.65625,True,nan,4.8349,6.4149,-1.81,1,gt02,"transition energy Eup-Elo 1.5800 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.58,,,0.08822392888266847,
Fe,I,IR,7879.7564,25.666947769781245,-5.487138564780204,7.97265625,True,nan,5.0331,6.6061,-1.65,1,gt02,"transition energy Eup-Elo 1.5730 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 5.0331 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.5729999999999995,,,0.060500584084046016,
Fe,I,IR,7912.8656,63.20443805267825,-5.097586214907755,7.796875,True,nan,0.859,2.4254,-4.848,1,lt02,"Eup 2.4254 eV outside training [2.4483, 3.9848] (lt02, n=17); transition energy Eup-Elo 1.5664 eV outside training [1.8382, 2.4829] (lt02, n=17);   -> that is a WAVELENGTH statement: the network saw 4994.1-6739.5 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.5663999999999998,,,-0.021165387791146545,
Fe,I,IR,7941.0872,48.85219642651778,-5.210995870319847,7.357421875,True,nan,3.274,4.8349,-2.286,1,gt02,"transition energy Eup-Elo 1.5609 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5609000000000002,,,0.017223461727710818,
Fe,I,IR,7941.8316,34.704269963104494,-5.359537760926225,8.166015625,True,nan,3.0469,4.6076,-3.736,1,gt02,"transition energy Eup-Elo 1.5607 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 3.0469 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.5606999999999998,,,-0.02679304631314014,
Fe,I,IR,7955.6915,30.84680843517405,-5.411467697606347,7.55078125,True,nan,5.0331,6.5911,-1.117,1,gt02,"transition energy Eup-Elo 1.5580 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 5.0331 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.5579999999999998,,,0.02513238736283352,
Fe,I,IR,7959.1507,31.47664470897612,-5.402878295781646,7.673828125,True,nan,5.0331,6.5904,-1.212,2,gt02,"transition energy Eup-Elo 1.5573 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 5.0331 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.5572999999999997,,,0.02783301462305321,
Fe,I,IR,8002.5755,20.53444777148732,-5.5907467522125005,7.357421875,True,nan,4.58,6.1289,-1.634,1,gt02,"transition energy Eup-Elo 1.5489 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5488999999999997,,,0.03697679296429185,
Fe,I,IR,8024.5426,49.34767532679088,-5.211153588221546,9.677734375,True,nan,6.1344,7.679,-0.28,1,gt02,"Elo 6.1344 eV outside training [2.1750, 5.1000] (gt02, n=154); Eup 7.6790 eV outside training [4.1024, 7.2938] (gt02, n=154); transition energy Eup-Elo 1.5446 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 7.6790 eV is not within 0.02 eV of any level in the training set",False,False,False,True,False,1.5446,,,-0.01402606272029314,
Fe,I,IR,8047.6165,69.95758140656635,-5.060832485882348,7.796875,True,nan,0.859,2.3992,-4.787,1,lt02,"Eup 2.3992 eV outside training [2.4483, 3.9848] (lt02, n=17); transition energy Eup-Elo 1.5402 eV outside training [1.8382, 2.4829] (lt02, n=17);   -> that is a WAVELENGTH statement: the network saw 4994.1-6739.5 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.5402,,,-0.01813716901370692,
Fe,I,IR,8080.5447,57.389920170449805,-5.1486050163983395,7.990234375,True,nan,3.3009,4.8349,-2.711,1,gt02,"transition energy Eup-Elo 1.5340 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5340000000000003,,,0.029003512639076245,
Fe,I,IR,8090.3248,39.98048547448467,-5.306117894101865,8.130859375,True,nan,4.58,6.1121,-1.912,1,gt02,"transition energy Eup-Elo 1.5321 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5320999999999998,,,0.09044058718790282,
Fe,I,IR,8207.7414,75.74520771737794,-5.034868503835681,7.515625,True,nan,4.4456,5.9558,-0.856,1,gt02,"transition energy Eup-Elo 1.5102 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5102000000000002,,,-0.04198365189326024,
Fe,I,IR,8239.1267,52.52729661559578,-5.195496131563463,7.375,True,nan,2.4242,3.9286,-3.18,1,gt02,"Eup 3.9286 eV outside training [4.1024, 7.2938] (gt02, n=154); transition energy Eup-Elo 1.5044 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.5044,,,-0.03276862636682487,
Fe,I,IR,8248.1281,77.22124963660823,-5.028618571930748,7.796875,True,nan,4.3714,5.8741,-0.892,1,gt02,"transition energy Eup-Elo 1.5027 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.5027,,,-0.033409623166099536,
Fe,I,IR,8358.5202,28.88146072278961,-5.461510241813449,7.48046875,True,nan,2.9904,4.4733,-3.145,1,gt02,"transition energy Eup-Elo 1.4829 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4828999999999999,,,0.014579752521578365,
Fe,I,IR,8360.7934,66.49877278259869,-5.099433861313471,7.533203125,True,nan,4.4733,5.9558,-1.688,1,gt02,"transition energy Eup-Elo 1.4825 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4825,,,0.030066272334906746,
Fe,I,IR,8365.6313,77.55628914529179,-5.03288169881654,7.55078125,True,nan,3.2515,4.7331,-2.047,1,gt02,"transition energy Eup-Elo 1.4816 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4816000000000003,,,0.01615349045243534,
Fe,I,IR,8471.7428,42.77878828173769,-5.296744283301037,7.48046875,True,nan,4.9556,6.4187,-1.019,1,gt02,"transition energy Eup-Elo 1.4631 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.4631000000000007,,,-0.0414274889595752,
Fe,I,IR,8481.9803,30.50415665338515,-5.444138236864643,7.5595703125,True,nan,4.1864,5.6477,-1.999,1,gt02,"transition energy Eup-Elo 1.4613 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4613000000000005,,,0.05039973773984356,
Fe,I,IR,8515.1084,95.09677908577405,-4.952024373343854,7.62109375,True,nan,3.0176,4.4733,-2.073,1,gt02,"transition energy Eup-Elo 1.4557 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4557000000000002,,,0.0013467194898667337,
Fe,I,IR,8582.2574,85.9395381847822,-4.999408520223269,7.55078125,True,nan,2.9904,4.4346,-2.134,1,gt02,"transition energy Eup-Elo 1.4442 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4441999999999995,,,-0.0008782052686216804,
Fe,I,IR,8592.9506,64.71652180511903,-5.123127147046648,8.04296875,True,nan,4.9556,6.3981,-1.086,1,gt02,"transition energy Eup-Elo 1.4425 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.4425000000000008,,,-0.04533706400310422,
Fe,I,IR,8598.8187,68.21043011193062,-5.100588004199969,7.55078125,True,nan,4.3865,5.8279,-1.089,2,gt02,"transition energy Eup-Elo 1.4414 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4413999999999998,,,-0.018763262885704433,
Fe,I,IR,8607.0802,25.739766415076197,-5.524251248279332,7.83203125,True,nan,5.0095,6.4496,-1.557,1,gt02,"transition energy Eup-Elo 1.4401 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4401000000000002,,,0.055149854847912044,
Fe,I,IR,8613.9394,38.23030515343755,-5.352794047566772,7.7177734375,True,nan,4.988,6.427,-1.246,1,gt02,"transition energy Eup-Elo 1.4390 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4389999999999992,,,-0.03880612118434444,
Fe,I,IR,8615.3112,11.892555966366311,-5.859995765651665,9.044921875,True,nan,5.8279,7.2667,-0.853,1,gt02,"Elo 5.8279 eV outside training [2.1750, 5.1000] (gt02, n=154); transition energy Eup-Elo 1.4388 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.4388000000000005,,,0.005080703830525279,
Fe,I,IR,8616.2653,48.40008570682824,-5.250472931991193,7.216796875,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,8621.6006,78.52521116352465,-5.040578787131725,7.568359375,True,nan,2.9488,4.3865,-2.321,1,gt02,"transition energy Eup-Elo 1.4377 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4377,,,-0.008661927383707468,
Fe,I,IR,8699.454,77.03800289529578,-5.052786980267833,7.41015625,True,nan,4.9556,6.3804,-0.38,1,gt02,"transition energy Eup-Elo 1.4248 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.4248000000000003,,,-0.03541893606207972,
Fe,I,IR,8757.1868,108.54301102654787,-4.906762748851086,7.69140625,True,nan,2.845,4.2605,-2.059,1,gt02,"transition energy Eup-Elo 1.4155 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4155000000000002,,,0.0034954833217661213,
Fe,I,IR,8784.4404,35.38905769608807,-5.394845101775368,7.533203125,True,nan,4.9556,6.3666,-1.593,1,gt02,"transition energy Eup-Elo 1.4110 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.4110000000000005,,,0.059622840670016705,
Fe,I,IR,8796.4835,35.72376749463785,-5.391351838272735,7.638671875,True,nan,4.9556,6.3647,-1.229,1,gt02,"transition energy Eup-Elo 1.4091 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.4091000000000005,,,-0.048433124497369695,
Fe,I,IR,8804.6242,73.17894462244618,-5.080324682235751,7.83203125,True,nan,2.2786,3.6864,-3.234,1,gt02,"Eup 3.6864 eV outside training [4.1024, 7.2938] (gt02, n=154); transition energy Eup-Elo 1.4078 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",False,False,True,True,False,1.4078,,,-0.058165296747790446,
Fe,I,IR,8814.508,10.075850277750414,-5.941916370798245,7.568359375,True,nan,5.0674,6.4736,-1.665,1,gt02,"transition energy Eup-Elo 1.4062 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4062000000000001,,,0.08393115123958389,
Fe,I,IR,8834.0162,10.381807316922158,-5.9298852270925595,7.533203125,True,nan,4.2176,5.6207,-2.59,1,gt02,"transition energy Eup-Elo 1.4031 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4031000000000002,,,0.03223376663030546,
Fe,I,IR,8838.4281,107.4459689740362,-4.915184906510593,7.65625,True,nan,2.8581,4.2605,-2.05,1,gt02,"transition energy Eup-Elo 1.4024 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4024000000000005,,,0.004106228907573617,
Fe,I,IR,8846.7398,59.29911046389517,-5.173735075371518,7.515625,True,nan,5.0095,6.4106,-0.781,1,gt02,"transition energy Eup-Elo 1.4011 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.4010999999999996,,,-0.04457515515466219,
Fe,I,IR,8868.4297,67.94940232741983,-5.1156610866263765,7.919921875,True,nan,3.0176,4.4153,-2.909,1,gt02,"transition energy Eup-Elo 1.3977 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.3977000000000004,,,0.010839059473676041,
Fe,I,IR,8876.0059,43.27237351115762,-5.312006865121556,7.7265625,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,8920.0267,73.69945099846157,-5.082901901609286,7.5859375,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,8922.6503,17.12378118630962,-5.716894202650057,7.5859375,True,nan,4.9913,6.3804,-1.698,1,gt02,"transition energy Eup-Elo 1.3891 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.3891,,,0.0858156365817892,
Fe,I,IR,8945.1747,83.96713962983353,-5.027479467749869,7.515625,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,8994.6278,25.46997919860832,-5.547954606562155,7.708984375,True,nan,3.274,4.652,-3.189,1,gt02,"transition energy Eup-Elo 1.3780 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.3780000000000001,,,0.019351235262210907,
