wavelength_air_A,flux_normalized
9.991067411515352433e+03,1.006247286260207430e+00
9.991096401088376297e+03,9.938480813482125642e-01
9.991125390661403799e+03,9.983479924569067521e-01
9.991154380234429482e+03,9.952482996491563982e-01
9.991183369807456984e+03,9.960484039089965158e-01
9.991212359380482667e+03,9.926487253281264245e-01
9.991241348953511988e+03,9.939488036645847124e-01
9.991270338526535852e+03,1.008748189022668384e+00
9.991299328099559716e+03,1.009548295677710428e+00
9.991328317672589037e+03,1.005648642566404405e+00
9.991357307245616539e+03,1.011548489285093222e+00
9.991386296818640403e+03,9.963494090437801098e-01
9.991415286391667905e+03,9.996493877350391966e-01
9.991444275964691769e+03,1.000849473390006183e+00
9.991473265537719271e+03,1.000549634886148453e+00
9.991502255110748592e+03,1.005749520244661355e+00
9.991531244683776094e+03,9.852506932020598240e-01
9.991560234256799959e+03,9.906505678404052828e-01
9.991589223829825642e+03,9.845510161705814944e-01
9.991618213402851325e+03,9.922507781728524545e-01
9.991647202975880646e+03,9.897510468817884988e-01
9.991676192548906329e+03,9.979507872156376802e-01
9.991705182121932012e+03,1.000550805259853959e+00
9.991734171694957695e+03,1.003950784836593391e+00
9.991763161267983378e+03,9.968512785607825943e-01
9.991792150841012699e+03,1.000651239075358356e+00
9.991821140414038382e+03,9.932517447920549136e-01
9.991850129987064065e+03,1.012850940600128036e+00
9.991879119560089748e+03,9.979518080761663468e-01
9.991908109133115431e+03,9.931521849481677044e-01
9.991937098706144752e+03,9.971521380378074451e-01
9.991966088279172254e+03,9.985522166945144384e-01
9.991995077852196118e+03,9.772533786344668183e-01
9.992024067425223620e+03,9.728537306073303803e-01
9.992053056998251122e+03,9.751537636215199534e-01
9.992082046571274986e+03,9.654543644897667365e-01
9.992111036144304308e+03,9.718542038785780157e-01
9.992140025717328172e+03,9.647546792760758327e-01
9.992169015290355674e+03,9.743543705571960922e-01
9.992198004863381357e+03,9.865539432549618182e-01
9.992226994436407040e+03,9.953536777254500256e-01
9.992255984009436361e+03,9.861542497796444984e-01
9.992284973582460225e+03,9.948539913603973162e-01
9.992313963155485908e+03,9.982539797903640100e-01
9.992342952728511591e+03,9.972541713920507478e-01
9.992371942301540912e+03,9.994542161080081089e-01
9.992400931874566595e+03,9.976544440972935357e-01
9.992429921447592278e+03,9.938547625793774376e-01
9.992458911020619780e+03,1.005154394865670930e+00
9.992487900593643644e+03,1.003154631906628458e+00
9.992516890166672965e+03,9.945551658638543957e-01
9.992545879739700467e+03,9.973551850789724726e-01
9.992574869312724331e+03,9.845559037591292695e-01
9.992603858885751833e+03,9.889558508842272166e-01
9.992632848458781154e+03,9.957556924935752063e-01
9.992661838031803200e+03,1.000555624770431917e+00
9.992690827604832521e+03,9.930561021296082647e-01
9.992719817177856385e+03,9.916563085419647372e-01
9.992748806750883887e+03,9.851567384823096685e-01
9.992777796323909570e+03,1.001756155528735093e+00
9.992806785896935253e+03,1.003756214252265133e+00
9.992835775469964574e+03,1.005156299630874495e+00
9.992864765042988438e+03,9.876572043161253589e-01
9.992893754616015940e+03,9.885573093243258391e-01
9.992922744189041623e+03,9.844576297691594036e-01
9.992951733762067306e+03,9.832578246218052209e-01
9.992980723335096627e+03,9.695585534384115745e-01
9.993009712908118672e+03,9.662588352086908250e-01
9.993038702481147993e+03,9.469597952832782273e-01
9.993067692054175495e+03,9.299606524149914843e-01
9.993096681627199359e+03,9.019619683856086034e-01
9.993125671200228680e+03,8.828629022321494713e-01
9.993154660773256182e+03,8.692636002085514235e-01
9.993183650346280047e+03,8.622640188172724374e-01
9.993212639919307549e+03,8.628641193588456604e-01
9.993241629492333232e+03,8.764636813972462859e-01
9.993270619065358915e+03,8.903632349957028014e-01
9.993299608638384598e+03,9.156623235757934687e-01
9.993328598211412100e+03,9.327617557019106664e-01
9.993357587784439602e+03,9.517611151692634275e-01
9.993386577357465285e+03,9.670606307741308472e-01
9.993415566930492787e+03,9.741604834353008169e-01
9.993444556503516651e+03,9.958597480519252310e-01
9.993473546076544153e+03,9.942599573110514344e-01
9.993502535649569836e+03,9.953600577502340618e-01
9.993531525222595519e+03,9.912603664005925630e-01
9.993560514795624840e+03,9.850607575023416773e-01
9.993589504368650523e+03,9.827609919956910023e-01
9.993618493941676206e+03,9.790612811717879227e-01
9.993647483514703708e+03,9.721616953402252292e-01
9.993676473087727572e+03,9.774616285843971131e-01
9.993705462660756893e+03,9.863614225635155552e-01
9.993734452233784396e+03,9.843616438249281897e-01
9.993763441806808260e+03,9.856617363913128260e-01
9.993792431379835762e+03,9.859618679968192856e-01
9.993821420952859626e+03,9.865619881189755525e-01
9.993850410525887128e+03,9.946618205316412054e-01
9.993879400098910992e+03,9.954619344200932307e-01
9.993908389671940313e+03,9.995619228237824228e-01
9.993937379244967815e+03,1.004261889637807048e+00
9.993966368817991679e+03,1.000562175341195736e+00
9.993995358391019181e+03,9.960624900832366624e-01
9.994024347964043045e+03,9.943626984738883623e-01
9.994053337537072366e+03,1.004962446751832106e+00
9.994082327110099868e+03,1.004162622417339890e+00
9.994111316683125551e+03,1.002662823791574676e+00
9.994140306256151234e+03,1.004262910232109896e+00
9.994169295829180555e+03,9.999632141612206926e-01
9.994198285402206238e+03,1.002363271337199935e+00
9.994227274975231921e+03,9.960636467093477719e-01
9.994256264548259423e+03,9.939638675688541314e-01
9.994285254121283288e+03,1.002163714890630608e+00
9.994314243694310790e+03,1.000563917971146299e+00
9.994343233267340111e+03,9.944642821942542010e-01
9.994372222840363975e+03,9.905645659409588744e-01
9.994401212413391477e+03,9.895647452309807024e-01
9.994430201986417160e+03,9.950646935971769746e-01
9.994459191559442843e+03,9.991646930156485862e-01
9.994488181132468526e+03,1.001264763991387419e+00
9.994517170705496028e+03,9.940651614849271844e-01
9.994546160278523530e+03,9.926653544568556642e-01
9.994575149851549213e+03,1.006765008302644038e+00
9.994604139424576715e+03,9.987654311139013696e-01
9.994633128997604217e+03,9.899658791663402679e-01
9.994662118570628081e+03,9.910659848823446527e-01
9.994691108143655583e+03,9.791665351886653657e-01
9.994720097716679447e+03,9.924662244589383953e-01
9.994749087289708768e+03,9.827666969465443936e-01
9.994778076862734451e+03,9.663673926763888256e-01
9.994807066435760134e+03,9.756672202214519141e-01
9.994836056008787637e+03,9.505682011742283555e-01
9.994865045581811501e+03,9.367687984811604585e-01
9.994894035154840822e+03,9.392688512442174398e-01
9.994923024727868324e+03,9.349691292344980420e-01
9.994952014300892188e+03,9.342692876285972892e-01
9.994981003873919690e+03,9.345694130812663980e-01
9.995009993446943554e+03,9.456691867182247524e-01
9.995038983019971056e+03,9.602688500252404280e-01
9.995067972593000377e+03,9.528692279934265486e-01
9.995096962166024241e+03,9.569692341026464488e-01
9.995125951739051743e+03,9.612692349862048680e-01
9.995154941312075607e+03,9.688691319683677694e-01
9.995183930885103109e+03,9.855687425394449308e-01
9.995212920458132430e+03,9.803690493022928498e-01
9.995241910031156294e+03,9.836690874377884697e-01
9.995270899604183796e+03,9.961688387388808463e-01
9.995299889177209479e+03,1.005768683937018793e+00
9.995328878750235162e+03,1.002868919285482052e+00
9.995357868323264483e+03,9.953692956754065513e-01
9.995386857896286529e+03,9.999692983944452607e-01
9.995415847469315850e+03,9.995694552166372038e-01
9.995444837042341533e+03,1.000569569333523479e+00
9.995473826615367216e+03,1.004069608057706287e+00
9.995502816188396537e+03,9.983699249157603761e-01
9.995531805761420401e+03,9.987700572433815260e-01
9.995560795334447903e+03,1.002070103155243697e+00
9.995589784907475405e+03,1.004870164853575609e+00
9.995618774480501088e+03,9.992704755281976992e-01
9.995647764053526771e+03,1.001870543486748089e+00
9.995676753626552454e+03,1.007270530267144526e+00
9.995705743199579956e+03,1.001570841735332840e+00
9.995734732772607458e+03,1.005970858975349769e+00
9.995763722345633141e+03,1.011570842886955202e+00
9.995792711918660643e+03,1.011071003341771801e+00
9.995821701491684507e+03,1.001171431858437044e+00
9.995850691064712009e+03,9.977716729716313848e-01
9.995879680637737692e+03,1.000571737971110320e+00
9.995908670210763376e+03,9.850723180095953824e-01
9.995937659783792697e+03,9.941722058348066993e-01
9.995966649356816561e+03,9.965722826154550518e-01
9.995995638929844063e+03,9.812728497931806348e-01
9.996024628502869746e+03,9.846728978570782331e-01
9.996053618075895429e+03,9.852730235513692536e-01
9.996082607648924750e+03,9.840731984290592704e-01
9.996111597221950433e+03,9.892731995704522330e-01
9.996140586794976116e+03,9.947731941166365610e-01
9.996169576368003618e+03,9.973732679627820286e-01
9.996198565941032939e+03,9.987733745358807758e-01
9.996227555514054984e+03,1.001973433776922606e+00
9.996256545087078848e+03,1.000473617862966069e+00
9.996285534660108169e+03,1.003573680870322615e+00
9.996314524233135671e+03,9.937740811980455558e-01
9.996343513806159535e+03,1.002773991084686012e+00
9.996372503379187037e+03,1.008073998985426378e+00
9.996401492952212720e+03,9.935745162309493894e-01
9.996430482525240222e+03,1.005774348333178025e+00
9.996459472098267725e+03,1.009274404569100669e+00
9.996488461671291589e+03,9.987748148178904328e-01
9.996517451244319091e+03,1.000674911143298207e+00
9.996546440817344774e+03,1.000275065336655000e+00
9.996575430390372276e+03,9.995752268373850891e-01
9.996604419963399778e+03,1.000475348701755918e+00
9.996633409536427280e+03,1.002875434070889415e+00
9.996662399109452963e+03,9.996756564839109904e-01
9.996691388682480465e+03,9.963758803833325794e-01
9.996720378255504329e+03,1.000575922849439525e+00
9.996749367828531831e+03,9.982761219846383316e-01
9.996778357401559333e+03,1.000676208704195158e+00
9.996807346974585016e+03,9.982764095298555240e-01
9.996836336547612518e+03,9.936766613226719613e-01
9.996865326120636382e+03,9.957767553827778784e-01
9.996894315693663884e+03,9.976768546751354494e-01
9.996923305266693205e+03,9.943770743868877160e-01
9.996952294839717069e+03,9.986771190144947408e-01
9.996981284412739114e+03,9.963773151288694008e-01
9.997010273985768436e+03,1.002277325061115665e+00
9.997039263558795938e+03,9.974775772045519906e-01
9.997068253131821621e+03,9.967777363803773660e-01
9.997097242704847304e+03,1.000677793262998883e+00
9.997126232277876625e+03,9.962780342484519602e-01
9.997155221850902308e+03,9.984781293927824652e-01
9.997184211423927991e+03,9.969783056684095035e-01
9.997213200996955493e+03,9.998783863908886627e-01
9.997242190569979357e+03,9.973785838838403750e-01
9.997271180143008678e+03,9.927788254345297769e-01
9.997300169716034361e+03,9.887790529394115957e-01
9.997329159289060044e+03,9.852792687615324896e-01
9.997358148862087546e+03,9.843794292335190654e-01
9.997387138435111410e+03,9.889794752932059563e-01
9.997416128008138912e+03,9.755798936296067314e-01
9.997445117581162776e+03,9.616803183343549666e-01
9.997474107154192097e+03,9.591805073633499212e-01
9.997503096727219599e+03,9.335811617748680513e-01
9.997532086300243463e+03,9.313813400133207354e-01
9.997561075873269147e+03,9.158817821537259540e-01
9.997590065446296649e+03,9.094820401311991542e-01
9.997619055019324151e+03,9.173820159312829903e-01
9.997648044592351653e+03,9.320818616643907761e-01
9.997677034165375517e+03,9.297820399814076264e-01
9.997706023738403019e+03,9.575816405379402596e-01
9.997735013311430521e+03,9.658816201289501802e-01
9.997764002884456204e+03,9.789815114434003984e-01
9.997792992457483706e+03,9.837815620630530056e-01
9.997821982030507570e+03,9.884816159088913867e-01
9.997850971603536891e+03,9.874817762822942768e-01
9.997879961176564393e+03,9.836819876268150242e-01
9.997908950749588257e+03,9.786822196690370124e-01
9.997937940322615759e+03,9.827822862476405241e-01
9.997966929895639623e+03,9.859823700833340032e-01
9.997995919468668944e+03,9.846825346407253043e-01
9.998024909041696446e+03,9.825827128875251892e-01
9.998053898614720310e+03,9.860827928010160726e-01
9.998082888187747812e+03,9.884828927436702939e-01
9.998111877760771677e+03,9.973828818045190614e-01
9.998140867333800998e+03,9.873831950727319784e-01
9.998169856906828500e+03,9.825834177051437912e-01
9.998198846479852364e+03,9.907834214259176875e-01
9.998227836052879866e+03,9.847836630518352896e-01
9.998256825625905549e+03,9.847838042705991946e-01
9.998285815198931232e+03,9.912838395122212098e-01
9.998314804771960553e+03,9.860840656652750669e-01
9.998343794344984417e+03,9.779843367604023063e-01
9.998372783918011919e+03,9.871843309315462278e-01
9.998401773491037602e+03,9.839845227664116845e-01
9.998430763064063285e+03,9.795847323745781043e-01
9.998459752637092606e+03,9.907846998102963765e-01
9.998488742210116470e+03,9.891848662705942097e-01
9.998517731783143972e+03,9.835850928829011908e-01
9.998546721356167836e+03,9.860851962779958457e-01
9.998575710929195338e+03,9.890852929427815798e-01
9.998604700502222840e+03,9.971853153529981473e-01
9.998633690075248523e+03,9.927855223545628549e-01
9.998662679648276026e+03,9.904856977607354729e-01
9.998691669221303528e+03,9.956857652744527387e-01
9.998720658794329211e+03,9.899859885329940212e-01
9.998749648367354894e+03,9.963860406282942783e-01
9.998778637940380577e+03,9.885862914502645538e-01
9.998807627513408079e+03,9.913863945579182158e-01
9.998836617086431943e+03,9.985864387017387989e-01
9.998865606659459445e+03,9.929866568904033297e-01
9.998894596232488766e+03,9.776870024159800554e-01
9.998923585805512630e+03,9.899869805844937476e-01
9.998952575378540132e+03,1.008486881612890906e+00
9.998981564951565815e+03,1.000587127552384770e+00
9.999010554524591498e+03,1.003287236369371227e+00
9.999039544097620819e+03,1.002587388713827909e+00
9.999068533670644683e+03,9.972875980491257009e-01
9.999097523243672185e+03,1.006887622697862250e+00
9.999126512816699687e+03,1.002387821387846767e+00
9.999155502389729008e+03,9.958880427911882549e-01
9.999184491962752872e+03,1.004688080812690343e+00
9.999213481535780375e+03,1.000588272532284773e+00
9.999242471108804239e+03,9.974884514896545928e-01
9.999271460681831741e+03,9.949886226876514250e-01
9.999300450254861062e+03,1.002688677985045240e+00
9.999329439827884926e+03,1.009288747735024305e+00
9.999358429400906971e+03,1.004088949226090932e+00
9.999387418973936292e+03,9.949891915830574307e-01
9.999416408546963794e+03,1.007989194418702050e+00
9.999445398119989477e+03,1.014189272880532178e+00
9.999474387693015160e+03,1.002189543001347882e+00
9.999503377266044481e+03,1.000589702652621371e+00
9.999532366839068345e+03,9.926899257688309719e-01
9.999561356412095847e+03,1.005789936500977033e+00
9.999590345985121530e+03,1.002690110737859186e+00
9.999619335558147213e+03,9.923903540595464534e-01
9.999648325131172896e+03,1.002590398098526236e+00
9.999677314704202217e+03,9.897906620250884746e-01
9.999706304277227900e+03,9.912907894167645173e-01
9.999735293850255403e+03,9.985908641624723359e-01
9.999764283423279267e+03,9.974910166297586978e-01
9.999793272996306769e+03,9.950911802928259497e-01
9.999822262569332452e+03,1.005291233381477634e+00
9.999851252142359954e+03,1.007691356275365324e+00
9.999880241715387456e+03,1.003491535512704314e+00
9.999909231288413139e+03,1.002791684516076698e+00
9.999938220861438822e+03,1.002491830047544719e+00
9.999967210434464505e+03,1.001191983488008530e+00
9.999996200007492007e+03,9.983921483416124953e-01
1.000002518958051587e+04,1.004392244434091808e+00
1.000005417915354337e+04,9.991924271102503585e-01
1.000008316872657269e+04,9.961925919308588506e-01
1.000011215829959656e+04,1.000192704827531198e+00
1.000014114787262406e+04,1.000292846742129482e+00
1.000017013744565338e+04,9.997929928780883158e-01
1.000019912701867543e+04,9.972931525910910810e-01
1.000022811659170475e+04,9.952933082173135437e-01
1.000025710616473043e+04,1.007793367839049159e+00
1.000028609573775611e+04,1.003493539175351668e+00
1.000031508531078362e+04,1.000193702977788091e+00
1.000034407488380748e+04,1.003093827677174810e+00
1.000037306445683680e+04,9.950940187079237997e-01
1.000040205402986430e+04,1.001194124704131383e+00
1.000043104360288817e+04,9.947943039985598368e-01
1.000046003317591567e+04,1.001794406640791335e+00
1.000048902274893953e+04,1.004994531940421432e+00
1.000051801232196885e+04,9.942947317873348512e-01
1.000054700189499090e+04,1.003394826485439317e+00
1.000057599146802022e+04,1.007894946825743210e+00
1.000060498104104772e+04,1.002695115685651173e+00
1.000063397061407159e+04,9.994952735947690847e-01
1.000066296018709909e+04,9.892954626850731792e-01
1.000069194976012841e+04,9.926955884201150715e-01
1.000072093933315227e+04,9.940957237143664971e-01
1.000074992890617978e+04,9.923958722888958084e-01
1.000077891847920546e+04,1.002995970958313610e+00
1.000080790805223114e+04,9.923961547757556012e-01
1.000083689762526046e+04,9.917962982403364380e-01
1.000086588719828433e+04,1.000896406698299490e+00
1.000089487677131183e+04,9.957965666922228287e-01
1.000092386634433569e+04,1.002296686878693555e+00
1.000095285591736501e+04,1.001996830412466899e+00
1.000098184549039070e+04,9.897970097986789062e-01
1.000101083506341638e+04,9.983971258234283219e-01
1.000103982463644388e+04,1.000097263164503758e+00
1.000106881420946775e+04,9.901974310713334004e-01
1.000109780378249707e+04,9.942975618202039012e-01
1.000112679335552093e+04,9.950977013457407150e-01
1.000115578292854843e+04,9.799978755545917242e-01
1.000118477250157594e+04,9.663980424195516283e-01
1.000121376207459980e+04,9.633981854410357260e-01
1.000124275164762730e+04,9.654983187169126069e-01
1.000127174122065662e+04,9.695984493794048698e-01
1.000130073079368049e+04,9.631985964951854662e-01
1.000132972036670799e+04,9.691987254738495539e-01
1.000135870993973367e+04,9.745988568494868831e-01
1.000138769951275935e+04,9.786989910877516019e-01
1.000141668908578868e+04,9.934991169687041879e-01
1.000144567865881254e+04,9.906992601852609992e-01
1.000147466823184004e+04,9.947993984216290109e-01
1.000150365780486754e+04,9.916995411418664252e-01
1.000153264737789141e+04,9.934996813980532249e-01
1.000156163695092073e+04,1.000699821188358429e+00
1.000159062652394823e+04,1.001199963256972802e+00
1.000161961609697209e+04,1.001400105423695397e+00
1.000164860566999596e+04,1.004200248277734353e+00
1.000167759524302346e+04,1.000300389306831850e+00
1.000170658481605278e+04,1.000200531234769930e+00
1.000173557438908028e+04,9.957006701606019305e-01
1.000176456396210415e+04,1.000400815294641976e+00
1.000179355353513165e+04,1.005800962420143163e+00
1.000182254310815551e+04,1.002801101836186870e+00
1.000185153268118302e+04,1.007001249321204606e+00
1.000188052225421234e+04,1.006001390796568362e+00
1.000190951182723620e+04,1.005601532890476157e+00
1.000193850140026370e+04,1.001501668693641989e+00
1.000196749097328939e+04,9.962018011518458671e-01
1.000199648054631507e+04,9.963019426236330300e-01
1.000202547011934439e+04,9.981020876673407649e-01
1.000205445969236825e+04,1.005802246386517051e+00
1.000208344926539576e+04,1.003302383049676783e+00
1.000211243883841962e+04,1.001202519998445339e+00
1.000214142841144894e+04,9.975026520855562184e-01
1.000217041798447462e+04,1.000202801034519196e+00
1.000219940755750031e+04,9.876029057208516315e-01
1.000222839713052781e+04,9.901030533908398157e-01
1.000225738670355531e+04,9.983032201433013064e-01
1.000228637627658100e+04,9.973033582280277365e-01
1.000231536584960850e+04,9.871034637343312212e-01
1.000234435542263236e+04,9.846035944485040936e-01
1.000237334499565986e+04,9.852037361984833375e-01
1.000240233456868373e+04,9.694038135892586450e-01
1.000243132414171123e+04,9.737039684119446203e-01
1.000246031371474055e+04,9.714040966070043304e-01
1.000248930328776441e+04,9.731042415740215334e-01
1.000251829286079192e+04,9.690043609080893905e-01
1.000254728243381760e+04,9.738045203830640872e-01
1.000257627200684328e+04,9.933047515237464209e-01
1.000260526157987260e+04,9.809048310615304800e-01
1.000263425115289647e+04,9.867049992903100808e-01
1.000266324072592397e+04,9.959051868567461163e-01
1.000269223029894965e+04,9.913053031887578692e-01
1.000272121987197534e+04,9.952054648822004079e-01
1.000275020944500466e+04,1.006505669349392784e+00
1.000277919901803034e+04,9.986057661368671345e-01
1.000280818859105602e+04,1.003305935214452438e+00
1.000283717816408353e+04,1.000906062603712954e+00
1.000286616773710739e+04,1.002906216575543352e+00
1.000289515731013671e+04,1.007706388852918966e+00
1.000292414688315876e+04,1.008206534605369020e+00
1.000295313645618808e+04,9.992066175696086017e-01
1.000298212602921558e+04,9.854066655078213000e-01
1.000301111560223944e+04,9.877068207125080379e-01
1.000304010517526694e+04,9.859069476626062256e-01
1.000306909474829627e+04,9.820070589960596674e-01
1.000309808432132013e+04,9.703071120429402896e-01
1.000312707389434399e+04,9.738072753307863705e-01
1.000315606346737331e+04,9.810074677618575434e-01
1.000318505304039900e+04,9.881076614404926683e-01
1.000321404261342468e+04,9.945078515870315883e-01
1.000324303218645218e+04,9.978080186173947652e-01
1.000327202175947968e+04,1.003408205376377094e+00
1.000330101133250355e+04,9.944082722502488592e-01
1.000333000090553287e+04,1.011608558223548560e+00
1.000335899047855855e+04,9.999086004649445636e-01
1.000338798005158424e+04,9.979087241919688545e-01
1.000341696962461174e+04,9.986088713280210083e-01
1.000344595919763560e+04,1.001909042114412118e+00
1.000347494877066492e+04,1.003809200987767936e+00
1.000350393834368879e+04,1.001909325017422470e+00
1.000353292791671629e+04,1.003609482512914042e+00
1.000356191748974379e+04,9.931095234822758799e-01
1.000359090706276766e+04,1.006209791122034902e+00
1.000361989663579516e+04,9.928098008412911124e-01
1.000364888620882448e+04,1.002010033060872551e+00
1.000367787578184834e+04,1.002210176477317027e+00
1.000370686535487584e+04,1.001110306554090723e+00
1.000373585492789971e+04,1.022310669037850950e+00
1.000376484450092721e+04,1.003710616511020781e+00
1.000379383407395653e+04,9.991107087824186994e-01
1.000382282364698221e+04,1.010010968065699899e+00
1.000385181322000790e+04,1.005111056603243735e+00
1.000388080279303358e+04,9.974111125501579078e-01
1.000390979236605926e+04,9.988112689842063574e-01
1.000393878193908859e+04,9.954113709679035527e-01
1.000396777151211427e+04,1.003411603815924202e+00
1.000399676108513995e+04,9.997117019532680837e-01
1.000402575065816382e+04,1.009311956592607640e+00
1.000405474023119132e+04,9.910118794783115970e-01
1.000408372980422064e+04,9.917120276311496285e-01
1.000411271937724450e+04,1.005212333015052417e+00
1.000414170895027200e+04,9.978123828197057454e-01
1.000417069852329587e+04,1.006712635108338416e+00
1.000419968809632519e+04,1.007812790895605604e+00
1.000422867766935087e+04,9.859126518267353756e-01
1.000425766724238019e+04,1.004013025520974045e+00
1.000428665681540406e+04,9.986130961116136406e-01
1.000431564638842792e+04,9.867130790094365000e-01
1.000434463596145724e+04,9.886132434099895727e-01
1.000437362553448475e+04,9.890133880280898016e-01
1.000440261510751043e+04,9.859134848746219371e-01
1.000443160468053611e+04,9.915137010572181442e-01
1.000446059425356361e+04,9.936138699468404223e-01
1.000448958382658748e+04,9.973140619755413994e-01
1.000451857339961680e+04,9.959141824055185443e-01
1.000454756297264430e+04,9.970143383830019079e-01
1.000457655254566816e+04,9.943144394732864599e-01
1.000460554211869385e+04,9.941145764488850123e-01
1.000463453169171953e+04,9.969147577669605909e-01
1.000466352126474885e+04,1.005215022054551710e+00
1.000469251083777272e+04,1.012215269054546729e+00
1.000472150041080022e+04,1.005215304851946545e+00
1.000475048998382590e+04,1.002715407816296533e+00
1.000477947955685158e+04,9.953154340809881040e-01
1.000480846912987909e+04,9.886154692054308635e-01
1.000483745870290841e+04,9.977157518869994579e-01
1.000486644827593227e+04,1.003115978178773959e+00
1.000489543784895977e+04,1.012416268647238882e+00
1.000492442742198364e+04,1.011516396376460403e+00
1.000495341699501114e+04,9.953162736771988817e-01
1.000498240656804046e+04,9.997164861278189374e-01
1.000501139614106432e+04,1.002016664876553831e+00
1.000504038571409183e+04,9.990167553670833422e-01
1.000506937528711751e+04,9.988168923576441482e-01
1.000509836486014319e+04,1.014517300424877089e+00
1.000512735443317251e+04,1.002417234907908794e+00
1.000515634400619456e+04,1.004217406923201272e+00
1.000518533357922388e+04,9.997174693419641489e-01
1.000521432315224774e+04,1.006317726011219493e+00
1.000524331272527525e+04,9.985177288431341669e-01
1.000527230229830457e+04,1.006718015806472133e+00
1.000530129187132843e+04,1.008118182413377362e+00
1.000533028144435593e+04,1.011918393025170060e+00
1.000535927101738343e+04,1.011418525927955336e+00
1.000538826059040912e+04,9.989184371880287516e-01
1.000541725016343480e+04,1.002318640632449354e+00
1.000544623973646048e+04,1.005818846892818419e+00
1.000547522930948799e+04,1.010019067338244536e+00
1.000550421888251185e+04,9.953189294932036635e-01
1.000553320845554117e+04,1.001719191769525619e+00
1.000556219802856867e+04,9.950192030060158732e-01
1.000559118760159254e+04,9.998194359079275451e-01
1.000562017717462004e+04,1.006519707346440695e+00
1.000564916674764572e+04,1.018820091086175994e+00
1.000567815632067141e+04,1.011620090982138898e+00
1.000570714589370073e+04,9.897197948336925455e-01
1.000573613546672459e+04,9.970200806500360002e-01
1.000576512503975209e+04,1.009420471935993158e+00
1.000579411461277959e+04,1.012820682893325941e+00
1.000582310418580346e+04,9.994205493551402419e-01
1.000585209375883278e+04,1.006120828155298241e+00
1.000588108333185664e+04,9.961207607593165481e-01
1.000591007290488415e+04,1.003021045147010515e+00
1.000593906247791165e+04,9.989210991106588500e-01
1.000596805205093551e+04,9.948211519128890012e-01
1.000599704162396301e+04,9.927212463590484592e-01
1.000602603119699234e+04,9.982215039290888159e-01
1.000605502077001620e+04,9.920215093391975270e-01
1.000608401034304370e+04,9.967217508694455885e-01
1.000611299991606757e+04,1.001822002489347607e+00
1.000614198948909507e+04,9.945219814482106901e-01
1.000617097906212439e+04,9.989222185938947396e-01
1.000619996863514825e+04,1.004322479342747210e+00
1.000622895820817575e+04,1.009022725825371669e+00
1.000625794778119962e+04,9.983226245995832082e-01
1.000628693735422712e+04,9.883225363276334496e-01
1.000631592692725644e+04,9.974228834570939561e-01
1.000634491650028212e+04,1.004923196188974410e+00
1.000637390607330781e+04,1.006623376314351281e+00
1.000640289564633167e+04,9.985233279458894939e-01
1.000643188521936099e+04,1.003723589887007828e+00
1.000646087479238849e+04,1.010623893463897360e+00
1.000648986436541236e+04,9.973237185474490563e-01
1.000651885393843986e+04,9.956238174001162955e-01
1.000654784351146373e+04,1.001824105859022263e+00
1.000657683308449305e+04,9.966241201325299892e-01
1.000660582265752055e+04,9.982242984666760410e-01
1.000663481223054441e+04,1.011224756332396613e+00
1.000666380180357191e+04,9.921244274563795207e-01
1.000669279137659578e+04,9.998247568427153231e-01
1.000672178094962510e+04,9.992248816866223793e-01
1.000675077052265260e+04,9.884247509281074429e-01
1.000677976009567647e+04,9.899249268665973878e-01
1.000680874966870397e+04,9.814248500025335442e-01
1.000683773924172965e+04,9.891251832142411438e-01
1.000686672881475533e+04,9.843251985599545950e-01
1.000689571838778465e+04,9.870254056037087720e-01
1.000692470796081034e+04,9.879255668059657713e-01
1.000695369753383602e+04,9.952258947734443639e-01
1.000698268710686352e+04,1.000226164601872636e+00
1.000701167667988739e+04,9.891260124000964549e-01
1.000704066625291671e+04,9.937262721733541859e-01
1.000706965582594057e+04,9.953264534841587130e-01
1.000709864539896807e+04,9.987266833221308815e-01
1.000712763497199558e+04,9.934266804354607849e-01
1.000715662454501944e+04,9.894267111529682079e-01
1.000718561411804694e+04,9.860267570234928503e-01
1.000721460369107626e+04,9.904270146895889360e-01
1.000724359326410013e+04,9.893271227832152181e-01
1.000727258283712763e+04,9.966274620255909378e-01
1.000730157241015149e+04,9.882273684775491063e-01
1.000733056198317900e+04,9.820273338093719051e-01
1.000735955155620832e+04,1.002928055504377580e+00
1.000738854112923218e+04,1.000128116720021998e+00
1.000741753070225968e+04,1.002028309933134187e+00
1.000744652027528355e+04,9.845279528411912118e-01
1.000747550984831105e+04,9.921283070185249464e-01
1.000750449942134037e+04,9.896283737176110318e-01
1.000753348899436241e+04,9.900285232601349072e-01
1.000756247856739174e+04,9.923287279086272505e-01
1.000759146814041560e+04,9.970290030030403150e-01
1.000762045771344492e+04,9.922290017137013196e-01
1.000764944728647242e+04,9.946292105313703225e-01
1.000767843685949629e+04,9.931293049227135628e-01
1.000770742643252379e+04,9.768289600943290685e-01
1.000773641600554765e+04,9.853293494351152981e-01
1.000776540557857697e+04,9.867295286537575150e-01
1.000779439515160448e+04,9.883297142636868760e-01
1.000782338472462834e+04,9.922299697797605234e-01
1.000785237429765584e+04,9.979302809909608163e-01
1.000788136387067971e+04,9.916302279697832844e-01
1.000791035344370903e+04,9.872302313653952277e-01
