wavelength_air_A,flux_normalized
1.045904608888106304e+04,9.838636442124875092e-01
1.045907507845408873e+04,9.772612599605140504e-01
1.045910406802711623e+04,9.737600214992898628e-01
1.045913305760014555e+04,9.590546395476761132e-01
1.045916204717316941e+04,9.411480719749902857e-01
1.045919103674619691e+04,9.260425384224230116e-01
1.045922002631922078e+04,8.956313407597771281e-01
1.045924901589224646e+04,8.642197694515594275e-01
1.045927800546527578e+04,8.312076022053737079e-01
1.045930699503830510e+04,7.875915064000384991e-01
1.045933598461132715e+04,7.553796272160183678e-01
1.045936497418435647e+04,7.336716332745694125e-01
1.045939396375737851e+04,7.231677856818944372e-01
1.045942295333040965e+04,7.272693460254365805e-01
1.045945194290343352e+04,7.480770949579262918e-01
1.045948093247645738e+04,7.888922583354053275e-01
1.045950992204948852e+04,8.255058695844958994e-01
1.045953891162251239e+04,8.600187064918071167e-01
1.045956790119553989e+04,8.920306203855756788e-01
1.045959689076856739e+04,9.245427233332068617e-01
1.045962588034159126e+04,9.476513436126505763e-01
1.045965486991462058e+04,9.586554780580411883e-01
1.045968385948764262e+04,9.705599476444061180e-01
1.045971284906067194e+04,9.823643814645142136e-01
1.045974183863369944e+04,9.820643260901393834e-01
1.045977082820672513e+04,9.865660523018968675e-01
1.045979981777975081e+04,9.921681873634881077e-01
1.045982880735277649e+04,9.853657190692141077e-01
1.045985779692580400e+04,9.902675947234946818e-01
1.045988678649883150e+04,9.954695823386270348e-01
1.045991577607185536e+04,9.880668901432750895e-01
1.045994476564487923e+04,9.849657946073431258e-01
1.045997375521790855e+04,9.869665937227595220e-01
1.046000274479093605e+04,9.850659436925112145e-01
1.046003173436396355e+04,9.822649589111172030e-01
1.046006072393698742e+04,9.865666131711550157e-01
1.046008971351001492e+04,9.898678961020440648e-01
1.046011870308304060e+04,9.879672457348926962e-01
1.046014769265606810e+04,9.920688266155641699e-01
1.046017668222909379e+04,9.947698871855156222e-01
1.046020567180212129e+04,9.885676370044512717e-01
1.046023466137514697e+04,9.945699255228386271e-01
1.046026365094817265e+04,1.002973107840343214e+00
1.046029264052120197e+04,9.994718619484821431e-01
1.046032163009422948e+04,9.950702806141652479e-01
1.046035061966725152e+04,1.000272272941524543e+00
1.046037960924028084e+04,1.001072627426004447e+00
1.046040859881330471e+04,9.970711943511393338e-01
1.046043758838633221e+04,9.977715114615380854e-01
1.046046657795935971e+04,9.975714933505337445e-01
1.046049556753238357e+04,9.967712516433566705e-01
1.046052455710541471e+04,9.987720532465484968e-01
1.046055354667843676e+04,1.002073339575696442e+00
1.046058253625146244e+04,1.000572836999997550e+00
1.046061152582448995e+04,9.978718868543748899e-01
1.046064051539751563e+04,9.995725770376233665e-01
1.046066950497054131e+04,1.003474087844740570e+00
1.046069849454357245e+04,1.001373361144985541e+00
1.046072748411659995e+04,9.956712912301497465e-01
1.046075647368962382e+04,1.002773996346429053e+00
1.046078546326265132e+04,1.010176814192203842e+00
1.046081445283567518e+04,9.988726537597595323e-01
1.046084344240870450e+04,1.000773419199169956e+00
1.046087243198173019e+04,1.004074707491269480e+00
1.046090142155475587e+04,1.003174427930531021e+00
1.046093041112778155e+04,1.002774334969897874e+00
1.046095940070080906e+04,9.981726732674757185e-01
1.046098839027383474e+04,9.986729161408430810e-01
1.046101737984686224e+04,9.953717393444599937e-01
1.046104636941988792e+04,9.970724304771666491e-01
1.046107535899291543e+04,9.932710663244354032e-01
1.046110434856594111e+04,9.962722434030742980e-01
1.046113333813896861e+04,9.962722993046120301e-01
1.046116232771199066e+04,9.938714578567348079e-01
1.046119131728501998e+04,9.967725980260808694e-01
1.046122030685804566e+04,9.991735515026520797e-01
1.046124929643107680e+04,1.003475215937466025e+00
1.046127828600410066e+04,9.957723914874012650e-01
1.046130727557712635e+04,9.996739065102709931e-01
1.046133626515015203e+04,1.001074486390964635e+00
1.046136525472317771e+04,1.005376151823633268e+00
1.046139424429620340e+04,1.005776357807670829e+00
1.046142323386923090e+04,1.002275103688203828e+00
1.046145222344226204e+04,1.003775721400440579e+00
1.046148121301528408e+04,1.003075515353114788e+00
1.046151020258830977e+04,1.004976283065643905e+00
1.046153919216133545e+04,1.005376489048447342e+00
1.046156818173436477e+04,1.000574746764268275e+00
1.046159717130738863e+04,1.002575552074001619e+00
1.046162616088041614e+04,1.003375907848747417e+00
1.046165515045344000e+04,1.006277050857193212e+00
1.046168414002646750e+04,1.010778794003210912e+00
1.046171312959949864e+04,1.005076713134129385e+00
1.046174211917252069e+04,1.003076019135650920e+00
1.046177110874554637e+04,1.012879750631786369e+00
1.046180009831857387e+04,1.005777143706426013e+00
1.046182908789159956e+04,1.001875736527843230e+00
1.046185807746462888e+04,9.949732032083742350e-01
1.046188706703765638e+04,9.940729208132511596e-01
1.046191605661068024e+04,1.003976691980049241e+00
1.046194504618370775e+04,1.009878962644674028e+00
1.046197403575673161e+04,1.008178380512136485e+00
1.046200302532975911e+04,1.004076896954065656e+00
1.046203201490278843e+04,9.949735351062515276e-01
1.046206100447581048e+04,9.999754684527911719e-01
1.046208999404883980e+04,1.005177477471429270e+00
1.046211898362186548e+04,9.981749031462755495e-01
1.046214797319489298e+04,9.998755973575241818e-01
1.046217696276791867e+04,1.004477381677348458e+00
1.046220595234094435e+04,9.987752947584296326e-01
1.046223494191397185e+04,1.000375951636091942e+00
1.046226393148699935e+04,1.003977360687032805e+00
1.046229292106002504e+04,1.000175987256394450e+00
1.046232191063305072e+04,1.001876682034702704e+00
1.046235090020607640e+04,1.002276887957822549e+00
1.046237988977910391e+04,1.002477018661218855e+00
1.046240887935212959e+04,1.003677525652359792e+00
1.046243786892516073e+04,1.002677204811635914e+00
1.046246685849818459e+04,1.004377900107201516e+00
1.046249584807121028e+04,1.008479499051925909e+00
1.046252483764423596e+04,1.001576956875656732e+00
1.046255382721726164e+04,1.000776710936490677e+00
1.046258281679028732e+04,1.000476653198402177e+00
1.046261180636331483e+04,1.001377047413757548e+00
1.046264079593634051e+04,1.004978458870138924e+00
1.046266978550936983e+04,1.002977760731230461e+00
1.046269877508239188e+04,9.962752912229135838e-01
1.046272776465541938e+04,9.957751576840082608e-01
1.046275675422844870e+04,1.001777474223955799e+00
1.046278574380147074e+04,1.005578962003274901e+00
1.046281473337450007e+04,1.000277018967073106e+00
1.046284372294752393e+04,1.003878431623191458e+00
1.046287271252055689e+04,1.005178977173650789e+00
1.046290170209358257e+04,9.942749207428119851e-01
1.046293069166660825e+04,9.942749754115215444e-01
1.046295968123963030e+04,1.003878652447089070e+00
1.046298867081265780e+04,1.000177311275920244e+00
1.046301766038568167e+04,9.999772907256108123e-01
1.046304664995871281e+04,1.003578704622119622e+00
1.046307563953174031e+04,1.006079703588878660e+00
1.046310462910476417e+04,1.002078248369763225e+00
1.046313361867778804e+04,1.004779323023905935e+00
1.046316260825081554e+04,1.001978320516858867e+00
1.046319159782384304e+04,9.992773554612840448e-01
1.046322058739687054e+04,1.002778732611334878e+00
1.046324957696989804e+04,9.993775027501982100e-01
1.046327856654292191e+04,1.003279031426540735e+00
1.046330755611595123e+04,1.001078254771498033e+00
1.046333654568897691e+04,1.004879746126579487e+00
1.046336553526200260e+04,1.005379990150233160e+00
1.046339452483502828e+04,1.001078419069079573e+00
1.046342351440805578e+04,1.003879532783255257e+00
1.046345250398108328e+04,1.004879965910365103e+00
1.046348149355410897e+04,1.001578772359175806e+00
1.046351048312713465e+04,1.003379508131146958e+00
1.046353947270016033e+04,9.954765733331846222e-01
1.046356846227318601e+04,1.005080261092942573e+00
1.046359745184621534e+04,1.001178839635289197e+00
1.046362644141923920e+04,1.005980711478310807e+00
1.046365543099226852e+04,1.004380160492545304e+00
1.046368442056529238e+04,9.975776400713829428e-01
1.046371341013831989e+04,1.001079020066161229e+00
1.046374239971134375e+04,1.007081347447376540e+00
1.046377138928437125e+04,1.007081402280253446e+00
1.046380037885739875e+04,1.000578994125191468e+00
1.046382936843042989e+04,9.966775705730116508e-01
1.046385835800345194e+04,1.000178951378970060e+00
1.046388734757648126e+04,9.981782475984587455e-01
1.046391633714950331e+04,1.001679628829569957e+00
1.046394532672253081e+04,1.004880896665495182e+00
1.046397431629555467e+04,1.000379244646742105e+00
1.046400330586858217e+04,9.992788817368756238e-01
1.046403229544161150e+04,1.001279694684024335e+00
1.046406128501463536e+04,1.003080431948155660e+00
1.046409027458766650e+04,9.996791961875380883e-01
1.046411926416068854e+04,1.000179440151955035e+00
1.046414825373371423e+04,9.976785454410921350e-01
1.046417724330674173e+04,1.004481180948252339e+00
1.046420623287976741e+04,1.013084500595351933e+00
1.046423522245279128e+04,1.005981859349717400e+00
1.046426421202582424e+04,9.976787615718029079e-01
1.046429320159884810e+04,1.000579917097123461e+00
1.046432219117187196e+04,1.000980123179530334e+00
1.046435118074489947e+04,1.005081735099033313e+00
1.046438017031792879e+04,1.003781295424787112e+00
1.046440915989095629e+04,9.984793353612853029e-01
1.046443814946398197e+04,9.958784010072420090e-01
1.046446713903700766e+04,1.003981534124739339e+00
1.046449612861002970e+04,1.006882690956825366e+00
1.046452511818306084e+04,9.970790186095730423e-01
1.046455410775608470e+04,1.002581164196121088e+00
1.046458309732911403e+04,9.977793924287150507e-01
1.046461208690214153e+04,9.922773538200517773e-01
1.046464107647516721e+04,9.964790053454272156e-01
1.046467006604819289e+04,1.000680657304819032e+00
1.046469905562121858e+04,1.002981586563661986e+00
1.046472804519424426e+04,1.002481450228987603e+00
1.046475703476727176e+04,9.977797148618986478e-01
1.046478602434029744e+04,9.949787024112660694e-01
1.046481501391332313e+04,9.956790224836578052e-01
1.046484400348635245e+04,9.954789998331292633e-01
1.046487299305937631e+04,9.885764249794571912e-01
1.046490198263240200e+04,9.838746875073012266e-01
1.046493097220542950e+04,9.762718445324104488e-01
1.046495996177845518e+04,9.712699915332992928e-01
1.046498895135148268e+04,9.698695100637758637e-01
1.046501794092451382e+04,9.672685709996680092e-01
1.046504693049753587e+04,9.671685847432471839e-01
1.046507592007056155e+04,9.684691322716758588e-01
1.046510490964358723e+04,9.777727307148628144e-01
1.046513389921661656e+04,9.797735458960649124e-01
1.046516288878963860e+04,9.790733313408771510e-01
1.046519187836266792e+04,9.835751005437241012e-01
1.046522086793569179e+04,9.951795793102417020e-01
1.046524985750871929e+04,1.000681731436196875e+00
1.046527884708174497e+04,9.967802964295575663e-01
1.046530783665477611e+04,9.987811131579810153e-01
1.046533682622779816e+04,1.001182082792283934e+00
1.046536581580082566e+04,1.002082479917937530e+00
1.046539480537384952e+04,9.963803566848938864e-01
1.046542379494687520e+04,9.953800279309247268e-01
1.046545278451990816e+04,9.979810742188844896e-01
1.046548177409293021e+04,9.973808982234790843e-01
1.046551076366595953e+04,1.000882288745673421e+00
1.046553975323898339e+04,1.003283259256052551e+00
1.046556874281201090e+04,9.952802550783333979e-01
1.046559773238503840e+04,1.001682754538504971e+00
1.046562672195806590e+04,1.002082960796326860e+00
1.046565571153108976e+04,1.003583587678216427e+00
1.046568470110411727e+04,9.967810406368012854e-01
1.046571369067713931e+04,9.986818203464198351e-01
1.046574268025017045e+04,1.003383671305629665e+00
1.046577166982319613e+04,1.003483762891849818e+00
1.046580065939622546e+04,1.007885499778810034e+00
1.046582964896925114e+04,1.007285323698272395e+00
1.046585863854227682e+04,1.003583961052264328e+00
1.046588762811530432e+04,1.000782942504605533e+00
1.046591661768832819e+04,1.000082727609755473e+00
1.046594560726135569e+04,1.003384044203593506e+00
1.046597459683438137e+04,1.003884288872421982e+00
1.046600358640740887e+04,1.001683499470863659e+00
1.046603257598043638e+04,1.002783973897002134e+00
1.046606156555346024e+04,1.000983337408666740e+00
1.046609055512648592e+04,9.977821642857989115e-01
1.046611954469951161e+04,1.010387045577366694e+00
1.046614853427253911e+04,9.997830364038057249e-01
1.046617752384556661e+04,9.979823992989240722e-01
1.046620651341859229e+04,9.988827970893189301e-01
1.046623550299161980e+04,9.981825814757322446e-01
1.046626449256464366e+04,9.992830560291611208e-01
1.046629348213767116e+04,9.993831471489896812e-01
1.046632247171070048e+04,9.981827396016853537e-01
1.046635146128372253e+04,9.992832142719473287e-01
1.046638045085675185e+04,1.002984686630643552e+00
1.046640944042977935e+04,1.002984739515879742e+00
1.046643843000280322e+04,9.959821058202421584e-01
1.046646741957583072e+04,1.000383847225774891e+00
1.046649640914886004e+04,9.971826714364805389e-01
1.046652539872188208e+04,9.930811497335297888e-01
1.046655438829490959e+04,9.996837364357178402e-01
1.046658337786793709e+04,9.974829441042789568e-01
1.046661236744096459e+04,9.909804998470141957e-01
1.046664135701399209e+04,9.916808208609965147e-01
1.046667034658701596e+04,9.875792976943565948e-01
1.046669933616003982e+04,1.000984498771337883e+00
1.046672832573306732e+04,9.993839364260603819e-01
1.046675731530609664e+04,9.943820670243337378e-01
1.046678630487912233e+04,9.915810428150313438e-01
1.046681529445214983e+04,9.886799798448414611e-01
1.046684428402517369e+04,9.957827618582472118e-01
1.046687327359819756e+04,9.968832370983761182e-01
1.046690226317122870e+04,9.961830200905916755e-01
1.046693125274425620e+04,1.002885649681099611e+00
1.046696024231728006e+04,9.977837400182246741e-01
1.046698923189030938e+04,9.981839461617443288e-01
1.046701822146333143e+04,9.977838444518033478e-01
1.046704721103636075e+04,9.921817412143535408e-01
1.046707620060938643e+04,9.952829864339759469e-01
1.046710519018241212e+04,9.991845399601282374e-01
1.046713417975543416e+04,9.923819737944361563e-01
1.046716316932846530e+04,9.967837200913517437e-01
1.046719215890149280e+04,9.959834640033844444e-01
1.046722114847452031e+04,9.959835159812876482e-01
1.046725013804754417e+04,9.954833753083266457e-01
1.046727912762056985e+04,9.910817318343361215e-01
1.046730811719359554e+04,9.915819761824483658e-01
1.046733710676662486e+04,9.962838393255417646e-01
1.046736609633965054e+04,9.965840068639300053e-01
1.046739508591267622e+04,9.963839816523442083e-01
1.046742407548570372e+04,9.950835322671610639e-01
1.046745306505872941e+04,9.991851651177761084e-01
1.046748205463175509e+04,9.908820159448985532e-01
1.046751104420478441e+04,9.946835332453607403e-01
1.046754003377780828e+04,9.987851666568654529e-01
1.046756902335083578e+04,9.975847555450026993e-01
1.046759801292386146e+04,9.979849617095416514e-01
1.046762700249688714e+04,9.947837785130020372e-01
1.046765599206991465e+04,9.977849881132393461e-01
1.046768498164294033e+04,1.001686545444691712e+00
1.046771397121596601e+04,1.001086365731732153e+00
1.046774296078899170e+04,1.006188386976739624e+00
1.046777195036202102e+04,1.001686701219019593e+00
1.046780093993504488e+04,9.992858261023463973e-01
1.046782992950807238e+04,1.004387847988305937e+00
1.046785891908109807e+04,1.005388286329210956e+00
1.046788790865412375e+04,1.001886985925584561e+00
1.046791689822715125e+04,1.002087115034930864e+00
1.046794588780018057e+04,1.010790529478475142e+00
1.046797487737320625e+04,1.006288842190506516e+00
1.046800386694623012e+04,1.001787154417624226e+00
1.046803285651925762e+04,9.992862394897279454e-01
1.046806184609228148e+04,1.000686832478209443e+00
1.046809083566531262e+04,1.004888508542298942e+00
1.046811982523833649e+04,1.007689643472679419e+00
1.046814881481136581e+04,1.007189501997028724e+00
1.046817780438439149e+04,1.001087193682171028e+00
1.046820679395741899e+04,9.960853103905344952e-01
1.046823578353044468e+04,9.991865614738373313e-01
1.046826477310347036e+04,9.919838259595955554e-01
1.046829376267649423e+04,9.969858126568650336e-01
1.046832275224952355e+04,1.008790432675756854e+00
1.046835174182254923e+04,1.007489981152514424e+00
1.046838073139557673e+04,1.001387670516214801e+00
1.046840972096860423e+04,1.002788264242739702e+00
1.046843871054162810e+04,1.003788703139039340e+00
1.046846770011465560e+04,1.001988057293637935e+00
1.046849668968767946e+04,1.006589891171570494e+00
1.046852567926070878e+04,1.005089361507566892e+00
1.046855466883373265e+04,1.001287940209642402e+00
1.046858365840676015e+04,1.001788185365584116e+00
1.046861264797978765e+04,1.003288818246991454e+00
1.046864163755281152e+04,1.001288094154249686e+00
1.046867062712583902e+04,1.000687912751778708e+00
1.046869961669886834e+04,1.004389399012875161e+00
1.046872860627189220e+04,1.000287860022288200e+00
1.046875759584491971e+04,1.001288299137184312e+00
1.046878658541794539e+04,1.007290678340285073e+00
1.046881557499097107e+04,1.001988673146595898e+00
1.046884456456399676e+04,9.971868614429094668e-01
1.046887355413702426e+04,9.993877663101906617e-01
1.046890254371004994e+04,9.967868079958891459e-01
1.046893153328307562e+04,9.951862376529334586e-01
1.046896052285610494e+04,1.003489511372373189e+00
1.046898951242912881e+04,9.988877760925698457e-01
1.046901850200215631e+04,9.941860014828025616e-01
1.046904749157518381e+04,9.946862463691980016e-01
1.046907648114821131e+04,9.941861027752939561e-01
1.046910547072123518e+04,9.904847157108018774e-01
1.046913446029426450e+04,9.875836391405518055e-01
1.046916344986728654e+04,9.878838059811830830e-01
1.046919243944031768e+04,9.899846725200208697e-01
1.046922142901334155e+04,9.914853059932219326e-01
1.046925041858636541e+04,9.908851230838884305e-01
1.046927940815939110e+04,9.908851734144747958e-01
1.046930839773242042e+04,9.856832013494248868e-01
1.046933738730544792e+04,9.865836014488976735e-01
1.046936637687847724e+04,9.843827956581924221e-01
1.046939536645149929e+04,9.758795384791484340e-01
1.046942435602452861e+04,9.604735954805430076e-01
1.046945334559755065e+04,9.295616187332873537e-01
1.046948233517057997e+04,8.887457855295968212e-01
1.046951132474360747e+04,8.481300260287054638e-01
1.046954031431663316e+04,7.996111867383671745e-01
1.046956930388966066e+04,7.423889549616923267e-01
1.046959829346268452e+04,6.967712347144542351e-01
1.046962728303571203e+04,6.738623509421500790e-01
1.046965627260873771e+04,6.757631250957341074e-01
1.046968526218176339e+04,7.025735998940237925e-01
1.046971425175479089e+04,7.464907400160795126e-01
1.046974324132781658e+04,7.953097939795205074e-01
1.046977223090084408e+04,8.459295543655305227e-01
1.046980122047386976e+04,8.944485013059578771e-01
1.046983021004689544e+04,9.358646853333997262e-01
1.046985919961992295e+04,9.591738166939807186e-01
1.046988818919294863e+04,9.727791680619173320e-01
1.046991717876597613e+04,9.812825318802457231e-01
1.046994616833900363e+04,9.883853504919122290e-01
1.046997515791202932e+04,9.933873506281570842e-01
1.047000414748505500e+04,9.923870104586760554e-01
1.047003313705808068e+04,9.966887381322617756e-01
1.047006212663111000e+04,1.000190154032643441e+00
1.047009111620413751e+04,9.987896578813809656e-01
1.047012010577715955e+04,9.971890835028817124e-01
1.047014909535018887e+04,1.000590460857556652e+00
1.047017808492321274e+04,1.006892970789155850e+00
1.047020707449624024e+04,1.005692552709233523e+00
1.047023606406926774e+04,9.982897131822395798e-01
1.047026505364229160e+04,9.979896460354507060e-01
1.047029404321531911e+04,1.000890828865880433e+00
1.047032303278834479e+04,9.966892381129195400e-01
1.047035202236137411e+04,9.908870217452631080e-01
1.047038101193439797e+04,9.933880482822127211e-01
1.047041000150742366e+04,9.987902084674025183e-01
1.047043899108044934e+04,9.974897502511698155e-01
1.047046798065347502e+04,9.962893309782160367e-01
1.047049697022650798e+04,9.993905927954774837e-01
1.047052595979953185e+04,1.000891229248388914e+00
1.047055494937255935e+04,1.003092139589507603e+00
1.047058393894558321e+04,9.980902339683050961e-01
1.047061292851861253e+04,9.871860198454867064e-01
1.047064191809163458e+04,9.845850518520337102e-01
1.047067090766466390e+04,9.920880355396400896e-01
1.047069989723768958e+04,9.928883980235829743e-01
1.047072888681072072e+04,9.876864122701838333e-01
1.047075787638374095e+04,9.898873225803015430e-01
1.047078686595677209e+04,9.913879590517632456e-01
1.047081585552979595e+04,9.846853850888767079e-01
1.047084484510282164e+04,9.918882534275912377e-01
1.047087383467584732e+04,9.925885768569046030e-01
1.047090282424887664e+04,9.944893703532282636e-01
1.047093181382190232e+04,9.994913783841115063e-01
1.047096080339492801e+04,9.920885288120080414e-01
1.047098979296795551e+04,9.913883037476147742e-01
1.047101878254097937e+04,9.988912920082455571e-01
1.047104777211400869e+04,9.965904400843142996e-01
1.047107676168703438e+04,9.980910774322450107e-01
1.047110575126006006e+04,9.925889707088734193e-01
1.047113474083308392e+04,9.895878436155866043e-01
1.047116373040611143e+04,9.950900492894082516e-01
1.047119271997913529e+04,9.964906475615654680e-01
1.047122170955216461e+04,9.984914812879178703e-01
1.047125069912519211e+04,9.991918052330437394e-01
1.047127968869822143e+04,9.947901283675725237e-01
1.047130867827124348e+04,9.952903736835067017e-01
1.047133766784426916e+04,1.000192345694973728e+00
1.047136665741729666e+04,9.950903934345107782e-01
1.047139564699032417e+04,9.927895397144596012e-01
1.047142463656334985e+04,9.908888427761353146e-01
1.047145362613637553e+04,9.963910510294443634e-01
1.047148261570940667e+04,9.952906681773997510e-01
1.047151160528243054e+04,9.891883215963566123e-01
1.047154059485545804e+04,9.840863671635624588e-01
1.047156958442848190e+04,9.808851585637221593e-01
1.047159857400150941e+04,9.865874461516724869e-01
1.047162756357453691e+04,9.917895378218057889e-01
1.047165655314756441e+04,9.861873859495281502e-01
1.047168554272058827e+04,9.909893208647805318e-01
1.047171453229361578e+04,9.886884654747025714e-01
1.047174352186663964e+04,9.903891822922158417e-01
1.047177251143967078e+04,9.958913932738973074e-01
1.047180150101269101e+04,9.939906950093900795e-01
1.047183049058571851e+04,9.926902324945205969e-01
1.047185948015874601e+04,9.958915397251417723e-01
1.047188846973177533e+04,9.932905657690469514e-01
1.047191745930480101e+04,9.965919126426654451e-01
1.047194644887782852e+04,9.994931024364203109e-01
1.047197543845085602e+04,9.950914199035488794e-01
1.047200442802387988e+04,9.952915472699617183e-01
1.047203341759690557e+04,9.980926980040807361e-01
1.047206240716993125e+04,9.958918807306441634e-01
1.047209139674296057e+04,9.965922049547222272e-01
1.047212038631598443e+04,1.000793907351198442e+00
1.047214937588901194e+04,9.998936017640452922e-01
1.047217836546203762e+04,1.005095698537981308e+00
1.047220735503506330e+04,9.973927145372715186e-01
1.047223634460809080e+04,9.997937086094034198e-01
1.047226533418111831e+04,1.001994624096185893e+00
1.047229432375414399e+04,1.004895815606412723e+00
1.047232331332716785e+04,1.005696179787095357e+00
1.047235230290019535e+04,1.006396504610982845e+00
1.047238129247321922e+04,1.006396553550374051e+00
1.047241028204624854e+04,9.985935274200694600e-01
1.047243927161927604e+04,1.002295034795779527e+00
1.047246826119230536e+04,9.973931512359867080e-01
1.047249725076532741e+04,1.000894579995141642e+00
1.047252624033835673e+04,1.002295180767704075e+00
1.047255522991138059e+04,1.005696570615225216e+00
1.047258421948440810e+04,1.008597763507693257e+00
1.047261320905743196e+04,1.006697062691679356e+00
1.047264219863046492e+04,1.004396203820552502e+00
1.047267118820349060e+04,1.003996094585942966e+00
1.047270017777651447e+04,1.006797248402817591e+00
1.047272916734953833e+04,1.003395954892375430e+00
1.047275815692256583e+04,1.005696911500205237e+00
1.047278714649559151e+04,1.003496091406794521e+00
1.047281613606862084e+04,1.001495350063017264e+00
1.047284512564164288e+04,1.002995990879103960e+00
1.047287411521467220e+04,1.003696315809526451e+00
1.047290310478769607e+04,1.003396245726213110e+00
1.047293209436072721e+04,1.002195819995230330e+00
1.047296108393374925e+04,9.988945642979177864e-01
1.047299007350678039e+04,1.002496035177819378e+00
1.047301906307980244e+04,1.009999047872403466e+00
1.047304805265282994e+04,1.004997119998624733e+00
1.047307704222585926e+04,1.003696654416493805e+00
1.047310603179888494e+04,1.004396979484143637e+00
1.047313502137191063e+04,1.002796395072496738e+00
1.047316401094493631e+04,9.995951776955546153e-01
1.047319300051796381e+04,9.956936831106262265e-01
1.047322199009098949e+04,9.929926628383972664e-01
1.047325097966401700e+04,9.860899806055443140e-01
1.047327996923704450e+04,9.947934703948684287e-01
1.047330895881006836e+04,9.957939138450936367e-01
1.047333794838309041e+04,9.975946739962885390e-01
1.047336693795612337e+04,9.985951176352400038e-01
1.047339592752914723e+04,1.000195798876087672e+00
1.047342491710217655e+04,1.002496757397580041e+00
1.047345390667520041e+04,1.002696884573425429e+00
1.047348289624822792e+04,1.006498437425608961e+00
1.047351188582125542e+04,1.008599317302250276e+00
1.047354087539427928e+04,1.007098771336267795e+00
1.047356986496730678e+04,1.004697868657212778e+00
1.047359885454033247e+04,9.964946676928523317e-01
1.047362784411335997e+04,9.973950718964984530e-01
1.047365683368638929e+04,9.976952383802013546e-01
1.047368582325941134e+04,9.978953652360773585e-01
1.047371481283243702e+04,1.000496443459340190e+00
1.047374380240546270e+04,9.972952224909837904e-01
1.047377279197849020e+04,1.000296459491411216e+00
1.047380178155151953e+04,9.931936916343615529e-01
1.047383077112454339e+04,1.002897585865912378e+00
1.047385976069757089e+04,1.005998863162885781e+00
1.047388875027059839e+04,1.000196610196909086e+00
1.047391773984362226e+04,9.973955468695645532e-01
1.047394672941664976e+04,1.001597260747358886e+00
1.047397571898967544e+04,1.004098300388690079e+00
1.047400470856270476e+04,1.003398070231733996e+00
1.047403369813572863e+04,1.004898713226787699e+00
1.047406268770875613e+04,9.996966966139849697e-01
1.047409167728178363e+04,1.007199721665254177e+00
1.047412066685481113e+04,1.001497506091555412e+00
1.047414965642783500e+04,9.998969181350331192e-01
1.047417864600086432e+04,9.982963300059242151e-01
1.047420763557389000e+04,9.996969333384829737e-01
1.047423662514691569e+04,1.004598927187988711e+00
1.047426561471994137e+04,1.001697822493185175e+00
1.047429460429296887e+04,9.997971148563310484e-01
1.047432359386599273e+04,1.002798354281386972e+00
1.047435258343902024e+04,1.000397447750924096e+00
1.047438157301204956e+04,1.001798051453586247e+00
1.047441056258507160e+04,9.979965880481258544e-01
1.047443955215810092e+04,9.975964760667583864e-01
1.047446854173112843e+04,9.990971195359161783e-01
1.047449753130415229e+04,1.001798240345720847e+00
1.047452652087717979e+04,1.006200037530992297e+00
1.047455551045020911e+04,1.004999607553910934e+00
1.047458450002323116e+04,1.002898819400288133e+00
1.047461348959626048e+04,1.000497911666310857e+00
1.047464247916928434e+04,9.986972424367961398e-01
1.047467146874231184e+04,1.000798125083948831e+00
1.047470045831533571e+04,9.978970178429253934e-01
1.047472944788836321e+04,9.948958705024137927e-01
1.047475843746138889e+04,1.000998345630764730e+00
1.047478742703441640e+04,1.004399746295483231e+00
1.047481641660744390e+04,1.001098479314046941e+00
1.047484540618046958e+04,1.003399442187691060e+00
1.047487439575349526e+04,9.974971392424230032e-01
1.047490338532652095e+04,9.982975046088542470e-01
1.047493237489954845e+04,1.001498826160083455e+00
1.047496136447257413e+04,1.004800187833061909e+00
1.047499035404559982e+04,1.001298840119356104e+00
1.047501934361862732e+04,9.990980101438281524e-01
1.047504833319165846e+04,1.003599850393665172e+00
1.047507732276468050e+04,1.002499458761344941e+00
1.047510631233770982e+04,9.960969540628369367e-01
1.047513530191073369e+04,1.000498754867757301e+00
1.047516429148375937e+04,1.007401552966022074e+00
1.047519328105678869e+04,1.007301560028580845e+00
1.047522227062981074e+04,1.005300809236197468e+00
1.047525126020284006e+04,1.001299260433253568e+00
1.047528024977586756e+04,1.000398947975224662e+00
1.047530923934889142e+04,9.985982763170782039e-01
1.047533822892191893e+04,9.995987217850512696e-01
1.047536721849494825e+04,1.004500723766021730e+00
1.047539620806797393e+04,9.990986151011453931e-01
1.047542519764099779e+04,1.003600457799423751e+00
1.047545418721402530e+04,1.006301582285913820e+00
1.047548317678704916e+04,1.004000710635334803e+00
1.047551216636007848e+04,1.006301675620255187e+00
1.047554115593310416e+04,1.003200484220644562e+00
1.047557014550613167e+04,1.006001649045036084e+00
1.047559913507915553e+04,1.009903253511920118e+00
1.047562812465218485e+04,1.002000144160010597e+00
1.047565711422521053e+04,1.000999790958844615e+00
1.047568610379823622e+04,1.000999837241245194e+00
1.047571509337126372e+04,9.964980851055310618e-01
1.047574408294428940e+04,1.003400888997688645e+00
1.047577307251731690e+04,1.004701454983702558e+00
1.047580206209034441e+04,9.994994224834232721e-01
1.047583105166337009e+04,9.988992286925112429e-01
1.047586004123639577e+04,1.000499914548888425e+00
1.047588903080941964e+04,1.003501160420345428e+00
