line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,band,wavelength_frame,external_membership,reference_gf_source,reference_gf_sigma_dex,DH23_matches,physical_identity_status,reference_grade,codex_grade,deep_grade,measurement_eligibility,abundance
gf_176467,pk_f218366b6223,14,1.0,Si I,19143.248,7.166,1,-2.748,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.748,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176477,pk_a05b90788518,14,1.0,Si I,19154.9889,7.123,1,-2.94,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.94,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176478,pk_e05497d0485c,14,1.0,Si I,19157.000922413423,7.123,2,-0.6358627283880504,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.6358627283880504,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176481,pk_c70d4d05f515,14,1.0,Si I,19161.9794,7.123,1,-1.724,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.724,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176506,pk_60e6646c0330,14,1.0,Si I,19194.8376,7.3194,1,-3.006,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.006,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176534,pk_d4378c3f728c,14,1.0,Si I,19232.8765,7.1252,1,-3.236,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.236,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176566,pk_6637b8ecfc1a,14,1.0,Si I,19283.2994,6.0827,1,-0.426,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.426,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176585,pk_261cc8ac632f,14,1.0,Si I,19304.2479,7.0917,1,-1.253,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.253,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176586,pk_a96a5161e36e,14,1.0,Si I,19305.1164,7.0644,1,-1.346,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.346,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176599,pk_38f15a208481,14,1.0,Si I,19317.3853,7.2297,1,-1.298,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.298,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176641,pk_a06d824af654,14,1.0,Si I,19385.9387,6.0787,1,-0.176,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.176,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176642,pk_ad9fc9f7f734,14,1.0,Si I,19388.7584,7.2889,1,-2.6,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.6,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176652,pk_2fa9db5e52d0,14,1.0,Si I,19409.3226,7.3197,1,-2.934,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.934,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176667,pk_828a961fe761,14,1.0,Si I,19432.8197,7.0055,1,-2.399,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.399,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176668,pk_79336ee3e5a1,14,1.0,Si I,19432.9707,6.0827,1,0.177,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,0.177,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176684,pk_8a076b319e1d,14,1.0,Si I,19452.516,7.0693,1,-1.512,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.512,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176688,pk_cd077223c983,14,1.0,Si I,19457.256,7.166,1,-1.667,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.667,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176707,pk_2253d702375a,14,1.0,Si I,19493.3664,6.1248,1,-0.395,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.395,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176708,pk_84bd281c0af6,14,1.0,Si I,19496.4913,7.166,1,-2.737,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.737,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176718,pk_252cd6782a94,14,1.0,Si I,19506.1042,6.0986,1,-0.428,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.428,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176720,pk_00ff7ec76198,14,1.0,Si I,19508.152,6.0827,1,-0.281,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.281,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176722,pk_9f7519e72624,14,1.0,Si I,19509.4121,7.1343,1,-2.398,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.398,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176762,pk_e8461f7da12b,14,1.0,Si I,19597.9836,7.0399,1,-1.289,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.289,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176766,pk_e39ca17664c5,14,1.0,Si I,19610.3815,5.984,1,-2.018,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.018,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176768,pk_e3fae0111326,14,1.0,Si I,19614.4637,7.3197,1,-2.844,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.844,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176770,pk_3bf1a50d4781,14,1.0,Si I,19622.5023,7.0055,1,-3.195,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.195,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176772,pk_47e4aa6f0b14,14,1.0,Si I,19625.3567,7.0055,1,-1.61,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.61,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176783,pk_0c0c562db6cd,14,1.0,Si I,19647.8044,6.3991,1,-3.71,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.71,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176813,pk_9fcff8ac2057,14,1.0,Si I,19687.018,7.1133,1,-2.973,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.973,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176824,pk_48a580b90e7f,14,1.0,Si I,19704.5686,7.2886,1,-2.825,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.825,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176842,pk_f8cff5bfe5e9,14,1.0,Si I,19718.9024,7.3194,1,-2.577,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.577,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176846,pk_0eb709634604,14,1.0,Si I,19722.0611,7.123,1,-2.975,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.975,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176847,pk_f72e97f274bb,14,1.0,Si I,19722.5085,6.0986,1,0.441,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,0.441,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176873,pk_3305f24e2d5d,14,1.0,Si I,19751.5457,7.0399,1,-1.289,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.289,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176876,pk_b8ffecc68701,14,1.0,Si I,19760.8454,7.0055,1,-1.494,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.494,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176883,pk_8bfe7659acae,14,1.0,Si I,19773.5206,7.3314,1,-2.428,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.428,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176939,pk_df6c8f8ca859,14,1.0,Si I,19901.5136,7.2871,1,-2.199,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.199,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176940,pk_4a2d2310b575,14,1.0,Si I,19905.8051,7.2872,1,-2.346,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.346,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176942,pk_c3a0b51e07eb,14,1.0,Si I,19910.3563,7.1079,1,-1.295,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.295,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176955,pk_824ed5123ed9,14,1.0,Si I,19928.8836,6.0986,1,-0.29,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.29,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176958,pk_d1d5a2e5805c,14,1.0,Si I,19933.9898,7.166,1,-3.279,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.279,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176967,pk_4709f1c5a12b,14,1.0,Si I,19938.188,7.2871,2,-1.3695634825726026,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.3695634825726026,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176971,pk_20050b2829e5,14,1.0,Si I,19942.4953,7.2872,1,-1.51,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.51,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176974,pk_3c743b0d6463,14,1.0,Si I,19952.3938,7.2871,1,-3.446,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.446,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176982,pk_f3ac0a8b0ffa,14,1.0,Si I,19955.5481,7.2886,1,-6.092,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-6.092,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176996,pk_d6a1a8a96463,14,1.0,Si I,19971.3426,6.7181,1,-0.675,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.675,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_176998,pk_658eac96310b,14,1.0,Si I,19972.4518,7.331,1,-1.824,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.824,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177000,pk_755e73290b38,14,1.0,Si I,19973.7845,6.7181,1,-0.546,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.546,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177003,pk_e92121fd3f36,14,1.0,Si I,19975.4128,7.166,1,-0.774,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.774,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177007,pk_686f0640b4ec,14,1.0,Si I,19987.9852,7.2886,1,-2.242,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.242,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177014,pk_71e6d84094f3,14,1.0,Si I,19996.061,7.2889,1,-2.139,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.139,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177019,pk_08ef70043c99,14,1.0,Si I,20002.2622,7.2886,1,-1.492,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.492,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177022,pk_bc0a06026bf7,14,1.0,Si I,20007.9586,6.0986,1,-1.363,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.363,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177027,pk_cdce69c12987,14,1.0,Si I,20010.3495,7.2889,1,-1.362,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.362,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177028,pk_57592e5070c3,14,1.0,Si I,20010.9022,7.2871,1,-2.997,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.997,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177031,pk_8f1b50b6e143,14,1.0,Si I,20014.8724,7.3287,1,-2.856,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.856,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177035,pk_027e697f7619,14,1.0,Si I,20023.4512,7.2905,1,-1.075,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.075,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177043,pk_7d0f3bde08d2,14,1.0,Si I,20026.62,7.2905,1,-3.018,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.018,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177049,pk_ab8ff3cf00c2,14,1.0,Si I,20050.7556,6.7206,1,-0.598,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.598,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177056,pk_d5ae2601b00a,14,1.0,Si I,20053.2171,6.7206,1,-1.005,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.005,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
