wave_A,observed_kpno,synth_best_fit,synth_literature,synth_effectively_no_Al,al_signal_best_minus_no_al
3056.921999999988,0.582921818198321,0.5628349228650946,0.5673975019629436,0.5628078693043582,2.705356073640086e-05
3056.923999999988,0.5801267647225637,0.5598688546924966,0.5644260318303689,0.559841905388325,2.694930417157515e-05
3056.925999999988,0.5773208823697351,0.556729384757158,0.5612792370610943,0.556702573576451,2.6811180707020377e-05
3056.927999999988,0.5743912121391894,0.5534011093573185,0.5579414858101488,0.5533744681858612,2.6641171457231216e-05
3056.929999999988,0.5714937838003421,0.5498663379271825,0.5543948251042911,0.5498398959552625,2.6441971920032614e-05
3056.931999999988,0.5688127027191456,0.5461049992778046,0.5506188847616589,0.5460787824724578,2.62168053468681e-05
3056.933999999988,0.566009393957872,0.5420946139674454,0.5465908484056464,0.5420686447581435,2.596920930186819e-05
3056.935999999988,0.5629790909275063,0.5378103726735876,0.5422855320077473,0.5377846698651427,2.570280844482742e-05
3056.937999999988,0.5599864706063886,0.5332253534085826,0.5376756032954706,0.5331999323215659,2.5421087016641586e-05
3056.939999999988,0.5570100000182728,0.5283108900289638,0.532731954700375,0.5282857628541591,2.5127174804739916e-05
3056.9419999999877,0.5539923529598232,0.5230370900504507,0.5274242278789725,0.5230122663901711,2.4823660279671422e-05
3056.9439999999877,0.5509290909286155,0.5173736218669069,0.5217216115916119,0.5173491094217318,2.4512445175095543e-05
3056.9459999999876,0.5477593939584162,0.5112909972530776,0.515594141994056,0.5112668025988857,2.4194654191900256e-05
3056.9479999999876,0.5445852941368927,0.5047621110721653,0.5090142641217799,0.5047382404663738,2.3870605791453947e-05
3056.9499999999875,0.5414088235492098,0.49776359114904967,0.5019582013901803,0.4977400513039904,2.3539845059261655e-05
3056.9519999999875,0.5382522222419931,0.4902771942099464,0.49440737208706015,0.49025399296723243,2.3201242713988268e-05
3056.9539999999874,0.5350317647284627,0.48229151369442463,0.4863501222537252,0.4822686605367952,2.285315762945439e-05
3056.9559999999874,0.5314435294344891,0.4738037981579366,0.47778357093743384,0.47378130450779216,2.2493650144450594e-05
3056.9579999999874,0.5276509091165615,0.4648216714191774,0.46871535605480713,0.46479955068825224,2.2120730925168086e-05
3056.9599999999873,0.5236084848740538,0.4553646639263648,0.4591651889994153,0.45534293129745324,2.1732628911586005e-05
3056.9619999999873,0.5193552941445421,0.44546547539371617,0.4491661368512095,0.44544414733378673,2.1328059929437426e-05
3056.963999999987,0.5150088235585268,0.4351708794176853,0.4387655415799961,0.43514997294078545,2.0906476899840154e-05
3056.965999999987,0.5102970588534637,0.42454219043193153,0.42802549539439844,0.42452172214824324,2.046828368829079e-05
3056.967999999987,0.5053730303368394,0.4136552418911371,0.4170228203142891,0.41363522689323734,2.0014997899775455e-05
3056.969999999987,0.5001306060943068,0.4025998494030021,0.4058485255205772,0.40258030004895873,1.954935404335778e-05
3056.971999999987,0.4950700000324161,0.39147868360309634,0.3946066666572717,0.39145960826218634,1.907534091000196e-05
3056.973999999987,0.49007000003281553,0.3804054249730461,0.38341247691144503,0.3803868268126207,1.8598160425375987e-05
3056.975999999987,0.48419727276638913,0.36950227457956625,0.372389843968949,0.36948415047352245,1.812410604379311e-05
3056.977999999987,0.47817441180497516,0.35889709641513773,0.36166841306035397,0.3588794360315866,1.7660383551110215e-05
3056.979999999987,0.4719920588632199,0.34872029580936803,0.35138042266102104,0.34870308091764973,1.721489171829793e-05
3056.981999999987,0.4655800000422394,0.3391014214056463,0.3416572597644694,0.33908462543745904,1.6795968187266475e-05
3056.9839999999867,0.45898000004250417,0.3301655842710971,0.3326258292753033,0.33014917216007267,1.6412111024433074e-05
3056.9859999999867,0.4518339394413454,0.3220298508028808,0.32440489631244296,0.3220137791123996,1.6071690481234135e-05
3056.9879999999866,0.4445611765197394,0.31479976103302293,0.317101555091509,0.3147839783689501,1.5782664072816477e-05
3056.9899999999866,0.4371670588729773,0.30856612233187825,0.3108079764111948,0.30855057002555586,1.5552306322386134e-05
3056.9919999999865,0.42987000004838516,0.3034022630351857,0.30559862079401856,0.30338687606983183,1.5386965353858528e-05
3056.9939999999865,0.42267000004856703,0.29936192135580686,0.30152809508916195,0.29934662949881036,1.529185699650215e-05
3056.9959999999865,0.4151652941687078,0.2964775310187515,0.29862941069977716,0.2964622601397555,1.527087899599877e-05
3056.9979999999864,0.4075300000503459,0.2947584207112175,0.2969121538171042,0.29474309430041745,1.5326410800042822e-05
3056.9999999999864,0.3999300000510034,0.29418985609839804,0.2963615093696628,0.2941743969394985,1.5459158899555625e-05
3057.0019999999863,0.39259764710531136,0.2947340591347168,0.29693928951308307,0.2947183910086147,1.5668126102097446e-05
3057.0039999999863,0.3857623529879386,0.29633203965505106,0.29858578589536283,0.29631608902139805,1.5950633653005752e-05
3057.005999999986,0.3794738235706597,0.29890533096890165,0.30122152502319044,0.2988890286283365,1.6302340565155227e-05
3057.007999999986,0.3734797059238414,0.30235812955637625,0.3047494339312669,0.3023414122581522,1.6717298224055988e-05
3057.009999999986,0.3684242424594591,0.3065800719912761,0.309057652772695,0.3065628839280654,1.7188063210715754e-05
3057.011999999986,0.36397135137369846,0.31144947170453985,0.314022814738559,0.3114317658396591,1.7705864880757094e-05
3057.013999999986,0.36080918921101157,0.31683683607793395,0.3195136114901808,0.31681857525473694,1.826082319700273e-05
3057.015999999986,0.35822181819475307,0.3226085194324301,0.3253944977643843,0.32258967721966836,1.884221276171605e-05
3057.017999999986,0.35633696971012535,0.3286303634768378,0.3315293846634568,0.32861092471111414,1.94387657236339e-05
3057.019999999986,0.3558564705891457,0.33477117249747435,0.33778516668912106,0.33475113349477503,2.003900269931247e-05
3057.021999999986,0.3558939393830358,0.34090595162819637,0.34403500968241096,0.340885320041168,2.063158702836354e-05
3057.023999999986,0.3574333333222494,0.34691894492146746,0.3501614367279968,0.3468977392164583,2.1205705009186282e-05
3057.0259999999857,0.35957176468497687,0.35270632178628475,0.3560590582748716,0.3526845703406153,2.175144566946008e-05
3057.0279999999857,0.3624423529201558,0.35817818181172056,0.3616366114329057,0.3581559216794833,2.2260132237272856e-05
3057.0299999999856,0.3660541176190338,0.3632598477366249,0.3668182771897371,0.36323712314217627,2.2724594448630953e-05
3057.0319999999856,0.3699283333034379,0.36789259772763594,0.3715444284627638,0.36786945834237866,2.313938525727588e-05
3057.0339999999856,0.3740949999699993,0.3720338696257558,0.3757718418944503,0.3720103686978575,2.3500927898323365e-05
3057.0359999999855,0.37834941173204717,0.3756569312856284,0.37947336718555935,0.3756331237066778,2.3807578950596486e-05
3057.0379999999855,0.38286705879068944,0.3787500536481663,0.38263709090433234,0.37872599404605894,2.405960210732916e-05
3057.0399999999854,0.387309999967786,0.3813152530882696,0.3852650621323626,0.3812909940340814,2.4259054188180418e-05
3057.0419999999854,0.3916918181490909,0.3833666808935828,0.38737165888417163,0.38334227130300635,2.440959057642411e-05
3057.0439999999853,0.3954494117369825,0.38492873631795077,0.38898167290126573,0.38490422011563136,2.4516202319413427e-05
3057.0459999999853,0.3989870588014264,0.38603400277843186,0.39012821396598596,0.3860094178751927,2.4584903239144307e-05
3057.047999999985,0.4019223529193483,0.38672121093424405,0.39085064057693675,0.3866965885404644,2.46223937796497e-05
3057.049999999985,0.4044627272568953,0.3870333909510373,0.39119268176648797,0.38700875522735534,2.4635723681942778e-05
3057.051999999985,0.4066081818023942,0.3870159877133161,0.3912005208055177,0.38699135576038274,2.463195293334053e-05
3057.053999999985,0.4078718918836659,0.38671481386178186,0.39092071427422903,0.386690196038494,2.4617823287831353e-05
3057.055999999985,0.4089799999916855,0.3861742865756391,0.3903983991555826,0.3861496870910647,2.459948457445016e-05
3057.057999999985,0.40934969696687973,0.3854361566840568,0.38967599968946987,0.385411574390851,2.4582293205788197e-05
3057.059999999985,0.4094438235326321,0.3845385434195799,0.38879224474633634,0.3845139727487744,2.4570670805468264e-05
3057.061999999985,0.40902617647382533,0.3835151955333214,0.3877814154426276,0.38349062751582647,2.456801749495252e-05
3057.063999999985,0.4081078787969801,0.38239500161872725,0.386672846279385,0.38237042494006884,2.4576678658405626e-05
3057.065999999985,0.40692000000891304,0.3812017514277022,0.3854906816677115,0.3811771534676801,2.4597960022076926e-05
3057.0679999999847,0.4050611764846102,0.37995412596005057,0.3842538653161668,0.37992949377701035,2.4632183040218525e-05
3057.0699999999847,0.40298176472565916,0.3786658841923558,0.38297632986514035,0.3786412054205686,2.4678771787189913e-05
3057.0719999999847,0.40038764707905133,0.37734621119414047,0.38166735092707815,0.3773214748320686,2.4736362071842155e-05
3057.0739999999846,0.39745000002496056,0.37600019726504985,0.38033203454700326,0.375975394341736,2.4802923313860248e-05
3057.0759999999846,0.3942833333583739,0.37462941802410704,0.37897190748577825,0.3746045421356409,2.487588846611377e-05
3057.0779999999845,0.39033705885642983,0.3732325676367624,0.3775855620017859,0.37320761534250707,2.4952294255309315e-05
3057.0799999999845,0.3861015151920158,0.371806101016156,0.37616931027258177,0.37178107208807054,2.502892808547985e-05
3057.0819999999844,0.38101666670636153,0.370344869545101,0.37471783227155525,0.3703197670753628,2.5102469738191857e-05
3057.0839999999844,0.3756550000441031,0.36884273112562216,0.37322479740386577,0.36881756150108563,2.516962453652516e-05
3057.0859999999843,0.36995500004433185,0.3672931054087101,0.37168343041621144,0.367267878157502,2.52272512080709e-05
3057.0879999999843,0.36357090914229884,0.3656894561547635,0.3700870032350301,0.3656641836710651,2.5272483698379755e-05
3057.0899999999842,0.3569141177018173,0.3640256922694693,0.36842924403957317,0.36400038942623725,2.530284323204457e-05
3057.091999999984,0.3498552941726888,0.3622964827842036,0.3667046586829919,0.36227116644779217,2.53163364114517e-05
3057.093999999984,0.3428113514068416,0.3604974834316557,0.364908762011829,0.3604721718971733,2.531153448243062e-05
3057.095999999984,0.3357897297866439,0.3586254741276807,0.36303821831727606,0.35860018649958375,2.528762809694829e-05
3057.097999999984,0.3280333334011104,0.35667841741339795,0.3610909011372681,0.3566531729594466,2.5244453951356327e-05
3057.099999999984,0.31967575764221023,0.35465547298876127,0.35906590831878177,0.354630290493401,2.518249536026529e-05
3057.101999999984,0.31120588242055786,0.3525569872593923,0.35696355168650595,0.352531884404666,2.5102854726288815e-05
3057.103999999984,0.3026272727989766,0.3503844079989013,0.3547852701640241,0.3503594008170382,2.500718186310147e-05
3057.105999999984,0.293663636435155,0.3481401089647389,0.35253345069662795,0.34811521140911567,2.489755562323781e-05
3057.107999999984,0.28480941183474917,0.3458272060222919,0.35021124041038976,0.34580242967984376,2.477634244812954e-05
3057.1099999999838,0.2760447059527479,0.343449403123302,0.3478223892769436,0.3434247570770293,2.464604627272493e-05
3057.1119999999837,0.2671212121940526,0.3410108447236332,0.345371099311693,0.3409863355717068,2.4509151926366268e-05
3057.1139999999837,0.25840324330724407,0.33851596884782276,0.34286187436286625,0.33849160087684677,2.4367970975991415e-05
3057.1159999999836,0.2506194595231254,0.33596937086471274,0.340299380792608,0.33594514636099443,2.4224503718306423e-05
3057.1179999999836,0.24271676477221413,0.3333756845579548,0.3376883257975411,0.33335160422835347,2.408032960132811e-05
3057.1199999999835,0.2345932353607754,0.33073948254367014,0.33503335547145857,0.3307155460081786,2.3936535491542177e-05
3057.1219999999835,0.22662484854955253,0.3280651956194324,0.33233897217036396,0.3280414019317624,2.379368767002621e-05
3057.1239999999834,0.21874000006454103,0.3253570528241592,0.32960947304720817,0.3253334009749225,2.365184923669439e-05
3057.1259999999834,0.21169294123443672,0.32261904915827705,0.3268489170708649,0.3225955385176392,2.351064063782493e-05
3057.1279999999833,0.20480363641768942,0.3198549356384964,0.32406111512195956,0.3198315663004839,2.3369338012446672e-05
3057.1299999999833,0.19828242429724113,0.317068207718566,0.3212496182209963,0.3170449807184919,2.3227000074066417e-05
3057.1319999999832,0.19242500004660157,0.3142620896893593,0.31841770129435953,0.31423900707987146,2.3082609487856676e-05
3057.133999999983,0.18692500004682228,0.31143953670719204,0.31556836506058494,0.31141660149347855,2.2935213713493052e-05
3057.135999999983,0.18263945949523466,0.3086032547340133,0.31270435647265427,0.30858047068147815,2.278405253514082e-05
3057.137999999983,0.17846606063759676,0.3057557235989967,0.30982819237643455,0.3057330949375606,2.2628661436097097e-05
3057.139999999983,0.17472666669812553,0.30289921807772435,0.3069421810773697,0.3028767491356953,2.2468942029063577e-05
3057.141999999983,0.17150000002189073,0.30003582756548364,0.30404844242360013,0.3000135223714751,2.2305194008531704e-05
3057.143999999983,0.16890000002199507,0.2971674742281523,0.30114892629496676,0.29714533612112404,2.2138107028280007e-05
3057.145999999983,0.16708181819514717,0.29429592908531965,0.2982454289197092,0.29427396037042564,2.1968714894016195e-05
3057.147999999983,0.16564235294443933,0.2914228257635313,0.2953396067097354,0.2914010274454229,2.179831810839028e-05
3057.149999999983,0.16526588235621914,0.2885496716074432,0.29243298737403844,0.2885280432244073,2.1628383035932064e-05
3057.1519999999828,0.16535030302357895,0.2856778548499598,0.28952697727965665,0.285656394423942,2.146042601780529e-05
3057.1539999999827,0.16612606059945945,0.28280864699084196,0.2866228641385418,0.2827873510989621,2.1295891879880013e-05
3057.1559999999827,0.16757675674246392,0.27994320283892987,0.28372181690449716,0.27992206679891485,2.1136040015024005e-05
3057.1579999999826,0.16925243241800572,0.27708256069343395,0.2808248853767425,0.27706157884391974,2.0981849514212225e-05
3057.1599999999826,0.17188705879980845,0.27422764147372247,0.27793299893364337,0.274206807526196,2.0833947526499585e-05
3057.1619999999825,0.1747890908782132,0.27137924566147953,0.27504696335128637,0.27135855309909807,2.0692562381463553e-05
3057.1639999999825,0.17833454542325244,0.2685380488840272,0.2721674562674972,0.2685174913810591,2.0557502968088226e-05
3057.1659999999824,0.18207176467122077,0.2657045970849841,0.2692950221705813,0.26568416892125196,2.0428163732155724e-05
3057.1679999999824,0.18596588231812333,0.262879301765376,0.26643006744316766,0.2628589982129674,2.0303552408618142e-05
3057.1699999999823,0.19013030299318393,0.26006243570537146,0.2635728558929401,0.26004225336895953,2.0182336411933566e-05
3057.1719999999823,0.19431058820005906,0.2572541297742941,0.26072350536025146,0.25723406687109873,2.006290319539472e-05
3057.1739999999822,0.19836352937636703,0.2544543715269154,0.25788198605915297,0.25443442809725997,1.99434296554446e-05
3057.175999999982,0.20219277774616962,0.2516630047694182,0.25504811994127513,0.2516431828124295,1.982195698874145e-05
3057.177999999982,0.20579833330163408,0.24887972744502698,0.2522215787656476,0.24886003097462558,1.9696470401397992e-05
3057.179999999982,0.20927235291068738,0.24610409056280275,0.2494018834898562,0.2460845255812881,1.956498151464703e-05
3057.181999999982,0.21268999996891666,0.24333550561995304,0.24658841180378605,0.24331608001443136,1.9425605521677936e-05
3057.183999999982,0.21556647056195852,0.24057325913177505,0.24378041253045699,0.2405539825041321,1.9276627642950128e-05
3057.185999999982,0.21826727270638968,0.23781652821165675,0.2409770214986521,0.23779741165169618,1.9116559960563606e-05
3057.187999999982,0.22055818179766182,0.23506439824316866,0.23817728001672953,0.2350454540550429,1.8944188125757933e-05
3057.189999999982,0.2223464705746861,0.23231588659647204,0.2353801596814731,0.23229712799222807,1.8758604243968025e-05
3057.191999999982,0.22386411763344874,0.2295699738445996,0.2325845949593156,0.22955141462153375,1.85592230658449e-05
3057.1939999999818,0.2247345454469503,0.22682564271709105,0.22978952384953663,0.2268072969369045,1.8345780186557192e-05
3057.1959999999817,0.22536054053929902,0.2240819250564046,0.22699393692390177,0.22406380674432094,1.8118312083648114e-05
3057.1979999999817,0.22549567567442336,0.22133795678943996,0.22419693470977461,0.2213200796706249,1.787711881506837e-05
3057.1999999999816,0.22537147059235102,0.2185930404838123,0.22139779288867512,0.21857541777239703,1.762271141528271e-05
3057.2019999999816,0.2249302941217805,0.21584671501136551,0.21859603498230845,0.21582935926159189,1.7355749773628748e-05
3057.2039999999815,0.2240972727361963,0.2130988314602872,0.21579151208011685,0.21308175448026342,1.70769800237891e-05
3057.2059999999815,0.22309705883565592,0.21034963163098172,0.21298448536877218,0.21033284445911662,1.6787171865095818e-05
3057.2079999999814,0.22176764707100335,0.2075998234522529,0.21017570454243822,0.2075833364010008,1.6487051252095375e-05
3057.2099999999814,0.22030575759108953,0.20485065017579449,0.20736647921897886,0.2048344729374871,1.6177238307379938e-05
3057.2119999999813,0.21864515153067798,0.20210395106807372,0.20455874187706236,0.20208809286522392,1.5858202849799996e-05
3057.2139999999813,0.21689323531088828,0.19936220894721582,0.2017550973351523,0.19934667870967174,1.5530237544081338e-05
3057.2159999999812,0.21511305557198568,0.19662857922146504,0.19895885282641132,0.19661338577591886,1.5193445546179962e-05
3057.217999999981,0.21337416668314074,0.1939068960238957,0.19617402405123374,0.19389204828161183,1.4847742283857768e-05
3057.219999999981,0.21161411766432664,0.19120165204250505,0.19340531375184872,0.19118715917127493,1.4492871230120663e-05
3057.221999999981,0.2097905882523912,0.18851795004900637,0.19065806077973402,0.18850382161660487,1.412843240150563e-05
3057.223999999981,0.20799617648715343,0.18586142728930014,0.18793816087180487,0.18584767336805438,1.3753921245751588e-05
3057.225999999981,0.20622558825193035,0.18323815702879642,0.1852519635934379,0.18322478825378521,1.33687750112077e-05
3057.227999999981,0.20446090910766623,0.18065452012344915,0.18260613823331023,0.18064154769676152,1.2972426687629657e-05
3057.229999999981,0.20271235295738893,0.17811702524806697,0.18000748679328055,0.17810446087845486,1.2564369612111381e-05
3057.231999999981,0.20102411766333902,0.17563210019103315,0.1774627269993545,0.17561995596628527,1.2144224747878685e-05
3057.233999999981,0.1993103030470935,0.173205909322434,0.17497830196144454,0.17319419752586782,1.1711796566171717e-05
3057.235999999981,0.1975709091076636,0.17084418861419037,0.17256020802093425,0.1708329214933138,1.1267120876568004e-05
3057.2379999999807,0.19598675677169028,0.16855206880114873,0.17021381079948758,0.1685412582895051,1.081051164361635e-05
3057.2399999999807,0.19443000001486654,0.1663339001779999,0.16794366324558577,0.16632355757551223,1.0342602487667385e-05
3057.2419999999806,0.19269060607742047,0.16419310100542844,0.16575334825318308,0.16418323662782738,9.864377601059848e-06
3057.2439999999806,0.1909855882513071,0.16213203828132808,0.1636453549352695,0.16212266109059187,9.377190736209462e-06
3057.2459999999805,0.1893444117807847,0.16015194488867354,0.1616209927403428,0.16014306211657,8.882772103535608e-06
3057.2479999999805,0.1877414706038013,0.15825287697353943,0.15968034740174647,0.15824449375045696,8.38322308246986e-06
3057.2499999999804,0.18615911766268833,0.15643371629870906,0.1578222836124257,0.15642583529952944,7.880999179615822e-06
3057.2519999999804,0.18458303031856688,0.15469222068873198,0.15604449762176303,0.15468484180637582,7.378882356162686e-06
3057.2539999999804,0.18303705883808347,0.15302510303755842,0.1543435995325472,0.15301822309604768,6.8799415107456685e-06
3057.2559999999803,0.1815605882499074,0.1514281055307171,0.15271519078670312,0.15142171805470833,6.387476008756776e-06
3057.2579999999803,0.18015000001356915,0.14989611045183296,0.1511539795775765,0.14989020550729928,5.9049445336745165e-06
3057.25999999998,0.17878333334693702,0.14842334165699878,0.14965399006759864,0.14841790576696634,5.43589003243472e-06
3057.26199999998,0.17738529413169332,0.14700358632307423,0.14820879259213188,0.14699860246072774,4.983862346485957e-06
3057.26399999998,0.17598470589592455,0.14563037755859523,0.14681169338824865,0.14562582522362988,4.552334965352012e-06
3057.26599999998,0.17463176471950825,0.14429716061523737,0.14545590732842478,0.1442930159968905,4.1446183468574205e-06
3057.26799999998,0.17328424243775306,0.14299745644840975,0.14413472785386497,0.14299369267379566,3.763774614085058e-06
3057.26999999998,0.17194484849833144,0.14172501323150907,0.1428416843793096,0.14172160069417533,3.41253733374125e-06
3057.27199999998,0.17067029413029097,0.1404739368195814,0.14157067784983626,0.14047084358020437,3.0932393770277677e-06
3057.27399999998,0.16941636364924564,0.1392387955188261,0.14031608964302342,0.13923598776715992,2.807751666167313e-06
3057.27599999998,0.16814363637631669,0.13801469678359135,0.13907286135497832,0.13801213934731607,2.557436275280045e-06
3057.27799999998,0.16691729730880603,0.13679733488526952,0.13783654448526772,0.13679499176877452,2.343116494996078e-06
3057.2799999999797,0.16576054055228384,0.1355830109145246,0.13660332144534718,0.13558084586064637,2.165053878233625e-06
3057.2819999999797,0.16450333334703776,0.1343686295549433,0.13537000249306505,0.13436660663853903,2.0229164042762093e-06
3057.2839999999796,0.16316393940761614,0.1331516757750697,0.1341340018135164,0.1331497600099726,1.915765097088018e-06
3057.2859999999796,0.16181764707262442,0.13193017080377653,0.13289329207320597,0.131928328712391,1.8420913855399235e-06
3057.2879999999795,0.16046823530809357,0.13070260975354125,0.13164633995942882,0.13070080988395533,1.7998695859278158e-06
3057.2899999999795,0.15910941177873633,0.12946788795902106,0.1303920300505417,0.12946610135935047,1.7865996705945797e-06
3057.2919999999795,0.157739090923277,0.12822522186533108,0.12912958303472308,0.12822342250656946,1.7993587616282891e-06
3057.2939999999794,0.15635727274123987,0.12697406756041354,0.12785847147925566,0.12697223268905214,1.8348713614058099e-06
3057.2959999999794,0.1550400000132131,0.1257140392832029,0.1265783355809803,0.12571214968754715,1.8895956557518634e-06
3057.2979999999793,0.1537475000123565,0.12444482999924367,0.12528890108131333,0.12444287017671884,1.9598225248218526e-06
3057.2999999999793,0.15253083334572057,0.12316613547659531,0.12398990085384705,0.12316409369278682,2.0417838084985096e-06
3057.301999999979,0.15129117648374335,0.12187758219657885,0.12268100055842104,0.12187545043169282,2.1317648860319505e-06
3057.303999999979,0.15000882354278983,0.12057865917082053,0.12136172847288935,0.12057643295567622,2.226215144313093e-06
3057.305999999979,0.14868545455955473,0.11926865722277745,0.12003141305116959,0.11926633537227695,2.321850500502931e-06
3057.307999999979,0.14734000001407235,0.11794662000860205,0.11868913243648736,0.1179442042647828,2.4157438192479175e-06
3057.309999999979,0.14598705883755342,0.11661129865785758,0.11733366785543907,0.11660879326235264,2.505395504934227e-06
3057.311999999979,0.1446164706027935,0.11526110132326327,0.11596345227213492,0.11525851254971542,2.5887735478485885e-06
3057.313999999979,0.1432047058969678,0.11389404728710398,0.11457652390035598,0.11389138296730113,2.6643198028503123e-06
3057.315999999979,0.14174181819744433,0.11250773283747427,0.11317049170764369,0.11250500191148155,2.730925992719402e-06
3057.317999999979,0.14024484850064997,0.11109930565822852,0.11174250965503459,0.11109651777504848,2.7878831800470794e-06
3057.319999999979,0.13888108109551345,0.10966544736035991,0.11028925931314026,0.10966261255106445,2.834809295457208e-06
3057.3219999999787,0.13750848486470793,0.10820236755959807,0.10880694425911781,0.10819949599789556,2.871561702505465e-06
3057.3239999999787,0.1359933333495251,0.10670581320613187,0.10729129995793127,0.10670291506258571,2.8981435461622462e-06
3057.3259999999786,0.13452205883860335,0.10517109582898905,0.10573762178790434,0.10516818121590288,2.9146130861718023e-06
3057.3279999999786,0.1331044117796471,0.1035931370731137,0.10414081158190261,0.10359021606865698,2.9210044567157256e-06
3057.3299999999786,0.13170000001484544,0.10196653718683016,0.10249544732283747,0.10196361991901257,2.917267817592606e-06
3057.3319999999785,0.1303076470730029,0.10028569023313538,0.10079589973527754,0.10028278699512093,2.9032380144539127e-06
3057.3339999999785,0.1289841176612913,0.09854496192087324,0.09903651165148636,0.09854208328426146,2.8786366117750095e-06
3057.3359999999784,0.12764411766178888,0.09673888500382953,0.09721179508588473,0.09673604190444919,2.8430993803396643e-06
3057.3379999999784,0.12627941177949067,0.09486233709134277,0.09531661077523709,0.09485954086994548,2.796221397288745e-06
3057.3399999999783,0.12486277779340903,0.09291074383317532,0.09334637301769871,0.09290800621062774,2.737622547585583e-06
3057.3419999999783,0.12342388890455648,0.09088032687208135,0.09129729912890275,0.09087765984270547,2.6670293758745967e-06
3057.343999999978,0.1216970588425369,0.0887683651185757,0.08916667201766734,0.08876578075876981,2.5843598058933326e-06
3057.345999999978,0.11987060608315994,0.08657344652736434,0.08695309298326294,0.08657095672803435,2.489799329999376e-06
3057.347999999978,0.11777363638643587,0.08429569915759502,0.08465671343521167,0.08429331529729199,2.3838603030318373e-06
3057.349999999978,0.11557147061328546,0.08193698865361405,0.08227943261067396,0.0819347212362121,2.2674174019604587e-06
3057.351999999978,0.11328323531925963,0.0795010670091738,0.07982504612217382,0.07949892529473726,2.1417144365348806e-06
3057.353999999978,0.11082500002743932,0.07699365802451197,0.07729933075561549,0.076991649683765,2.0083407469700942e-06
3057.355999999978,0.10829909093944147,0.07442247464726157,0.07471006070862342,0.07442060546819215,1.86917906941364e-06
3057.357999999978,0.10555969700036841,0.07179717455945267,0.07206696152874684,0.07179544823013688,1.7263293157904203e-06
3057.359999999978,0.10288459462376268,0.06912923518384244,0.06938158291808731,0.0691276531712078,1.5820126346433039e-06
3057.361999999978,0.10027378381251867,0.06643170674158429,0.06666704939458966,0.06643026827895246,1.438462631828119e-06
3057.3639999999778,0.09730363639851286,0.06371886104092896,0.0639377067700469,0.0637175632241091,1.2978168198590767e-06
3057.3659999999777,0.09414000003524706,0.06100579608877547,0.06120872441441876,0.06100463406826645,1.162020509017092e-06
3057.3679999999777,0.09080470591964632,0.058308012349300595,0.058495669116506846,0.058306979600273576,1.0327490270189976e-06
3057.3699999999776,0.08737727276823055,0.05564095492793889,0.05581404503228002,0.05564004357627218,9.11351666708915e-07
3057.3719999999776,0.08373484852623296,0.053019538517698986,0.053178816715882544,0.05301873969750609,7.988201928960104e-07
3057.3739999999775,0.08013529415852208,0.050457683230727794,0.05060394343675056,0.05045698744818134,6.957825464531942e-07
3057.3759999999775,0.0765588235704303,0.047967888127726274,0.04810195165797799,0.04796728560802193,6.025197043443842e-07
3057.3779999999774,0.07312205886256318,0.04556086903230066,0.04568357232487929,0.04556035003052784,5.190017728223806e-07
3057.3799999999774,0.0698180555886926,0.04324528648957044,0.04335746887324869,0.0432448415513241,4.4493824634395107e-07
3057.3819999999773,0.06689027781098879,0.04102756568614251,0.04113005764661792,0.041027185850740694,3.798354018189065e-07
3057.3839999999773,0.06406764708947012,0.03891177610894242,0.03900538815014914,0.03891145305660343,3.2305233899077024e-07
3057.3859999999772,0.06137352944251939,0.03689959608600308,0.03698510841400256,0.03689932223281137,2.7385319170680766e-07
3057.387999999977,0.058909090936583454,0.034990452931012196,0.0350686067914765,0.03499022147258658,2.3145842561328456e-07
3057.389999999977,0.056556470611891126,0.033181817954593726,0.033253309203016244,0.03318162286408631,1.9509050741550737e-07
3057.391999999977,0.05452117649432573,0.03146955068134171,0.03153502538496385,0.031469386675184945,1.64006156766483e-07
3057.393999999977,0.05254848487032316,0.029848264565542532,0.0299083163367822,0.029848127049684106,1.375158584261682e-07
3057.395999999977,0.05066969699123755,0.028311729274177515,0.028366898257642867,0.028311614279267434,1.1499491008037932e-07
3057.397999999977,0.048951470607305536,0.026853294313761652,0.026904067741619492,0.026853198425647738,9.588811391431085e-08
3057.399999999977,0.04730081082672119,0.025466303889538088,0.02551311801764004,0.0254662241801903,7.970934778889216e-08
3057.401999999977,0.04591702704304795,0.024144477682249844,0.02418772086087935,0.024144411644732695,6.603751714906458e-08
3057.403999999977,0.044534848500858724,0.02288223937308718,0.02292225599042394,0.022882184862673093,5.451041408879864e-08
3057.4059999999768,0.04315909092507271,0.0216749808624787,0.021712075906287896,0.021674936044726544,4.4817752155312807e-08
3057.4079999999767,0.041876764719994866,0.02051924482342913,0.020553688778062056,0.020519208129392563,3.6694036566198296e-08
3057.4099999999767,0.04067088236726336,0.019412802465642264,0.019444836202944255,0.01941277255422676,2.9911415504180194e-08
3057.4119999999766,0.03949575758952293,0.018354645778223256,0.01838448523654823,0.01835462150479927,2.427342398608756e-08
3057.4139999999766,0.038334117660215966,0.01734494120024468,0.017372781866257653,0.017344921589566,1.9610678681641902e-08
3057.4159999999765,0.037204705895555405,0.016384936413082623,0.016410957536876478,0.016384920635376485,1.57777061381148e-08
3057.4179999999765,0.03604000001403929,0.015476800727307335,0.015501169079304438,0.015476788077421163,1.264988617154239e-08
