wavelength_vac_A,wavelength_air_A,flux_erg_s_cm2_A,syserror,fwhm_A,provenance
10862.9746,10859.9997,61.08934020996094,2.443573474884033,20.0,cited-composite
10882.9805,10880.0001,58.11977005004883,2.3247907161712646,20.0,cited-composite
10902.9854,10899.9996,60.28704071044922,2.4114816188812256,20.0,cited-composite
10922.9912,10920.0,59.63124084472656,2.385249614715576,20.0,cited-composite
10942.9961,10939.9995,55.91788864135742,2.23671555519104,20.0,cited-composite
10963.002,10959.9999,57.40626907348633,2.296250820159912,20.0,cited-composite
10983.0068,10979.9994,57.286659240722656,2.291466236114502,20.0,cited-composite
11003.0127,10999.9998,58.664100646972656,2.3465640544891357,20.0,cited-composite
11023.0186,11020.0002,57.37828826904297,2.2951314449310303,20.0,cited-composite
11043.0234,11039.9997,58.0347785949707,2.3213911056518555,20.0,cited-composite
11063.0293,11060.0001,57.941829681396484,2.3176732063293457,20.0,cited-composite
11083.0342,11079.9996,57.65679168701172,2.306271553039551,20.0,cited-composite
11103.04,11100.0,57.64046096801758,2.3056182861328125,20.0,cited-composite
11123.0449,11119.9995,56.80030822753906,2.272012233734131,20.0,cited-composite
11143.0508,11139.9999,56.861759185791016,2.274470329284668,20.0,cited-composite
11163.0557,11159.9994,56.931671142578125,2.27726674079895,20.0,cited-composite
11183.0615,11179.9998,56.697418212890625,2.2678966522216797,20.0,cited-composite
11203.0674,11200.0002,55.52505111694336,2.2210021018981934,20.0,cited-composite
11223.0723,11219.9997,56.43431091308594,2.2573723793029785,20.0,cited-composite
11243.0781,11240.0001,56.0968017578125,2.2438719272613525,20.0,cited-composite
11263.083,11259.9996,54.65652084350586,2.18626070022583,20.0,cited-composite
11283.0889,11280.0,55.412078857421875,2.2164831161499023,20.0,cited-composite
11303.0938,11299.9995,54.57809066772461,2.1831235885620117,20.0,cited-composite
11323.0996,11319.9999,54.91460037231445,2.1965839862823486,20.0,cited-composite
11343.1045,11339.9993,54.53310012817383,2.181324005126953,20.0,cited-composite
11363.1104,11359.9998,54.92914962768555,2.1971659660339355,20.0,cited-composite
11383.1162,11380.0002,53.72719955444336,2.149087905883789,20.0,cited-composite
11403.1211,11399.9997,53.25865936279297,2.1303462982177734,20.0,cited-composite
11423.127,11420.0001,53.49507141113281,2.1398026943206787,20.0,cited-composite
11443.1318,11439.9995,53.430179595947266,2.13720703125,20.0,cited-composite
11463.1377,11460.0,54.13747024536133,2.165498733520508,20.0,cited-composite
11483.1426,11479.9994,53.711700439453125,2.148468017578125,20.0,cited-composite
11503.1484,11499.9999,53.54111099243164,2.1416444778442383,20.0,cited-composite
11523.1533,11519.9993,53.23780059814453,2.129512071609497,20.0,cited-composite
11543.1592,11539.9997,53.445899963378906,2.13783597946167,20.0,cited-composite
11563.165,11560.0002,52.95668029785156,2.118267059326172,20.0,cited-composite
11583.1699,11579.9996,52.85517883300781,2.1142070293426514,20.0,cited-composite
11603.1758,11600.0001,51.66225051879883,2.0664899349212646,20.0,cited-composite
11623.1807,11619.9995,50.98537063598633,2.039414882659912,20.0,cited-composite
11643.1865,11639.9999,51.50770950317383,2.0603082180023193,20.0,cited-composite
11663.1914,11659.9994,51.4989013671875,2.0599560737609863,20.0,cited-composite
11683.1973,11679.9998,51.695518493652344,2.0678207874298096,20.0,cited-composite
11703.2021,11699.9993,50.841819763183594,2.03367280960083,20.0,cited-composite
11723.208,11719.9997,51.5561408996582,2.0622456073760986,20.0,cited-composite
11743.2139,11740.0001,51.48318099975586,2.0593271255493164,20.0,cited-composite
11763.2188,11759.9996,50.051368713378906,2.0020546913146973,20.0,cited-composite
11783.2246,11780.0,49.75910949707031,1.9903643131256104,20.0,cited-composite
11803.2295,11799.9995,50.970699310302734,2.038827896118164,20.0,cited-composite
11823.2354,11819.9999,50.24544143676758,2.009817600250244,20.0,cited-composite
11843.2402,11839.9993,48.556640625,1.9422656297683716,20.0,cited-composite
11863.2461,11859.9998,50.07569885253906,2.00302791595459,20.0,cited-composite
11883.252,11880.0002,48.381568908691406,1.935262680053711,20.0,cited-composite
11903.2568,11899.9997,49.32461929321289,1.9729846715927124,20.0,cited-composite
11923.2627,11920.0001,49.74626159667969,1.989850401878357,20.0,cited-composite
11943.2676,11939.9995,49.662479400634766,1.9864991903305054,20.0,cited-composite
11963.2734,11960.0,48.905521392822266,1.9562208652496338,20.0,cited-composite
11983.2783,11979.9994,46.6833610534668,1.8673343658447266,20.0,cited-composite
12003.2842,11999.9998,47.970741271972656,1.9188295602798462,20.0,cited-composite
12023.2891,12019.9993,48.90864181518555,1.9563456773757935,20.0,cited-composite
12043.2949,12039.9997,46.935970306396484,1.8774387836456299,20.0,cited-composite
12063.3008,12060.0002,48.36389923095703,1.9345558881759644,20.0,cited-composite
12083.3057,12079.9996,46.138038635253906,1.8455214500427246,20.0,cited-composite
12103.3115,12100.0,47.1668701171875,1.8866747617721558,20.0,cited-composite
12123.3164,12119.9995,47.6859016418457,1.9074360132217407,20.0,cited-composite
12143.3223,12139.9999,47.75809097290039,1.9103236198425293,20.0,cited-composite
12163.3271,12159.9994,47.75606918334961,1.9102426767349243,20.0,cited-composite
12183.333,12179.9998,47.453948974609375,1.8981579542160034,20.0,cited-composite
12203.3379,12199.9992,47.2193603515625,1.8887743949890137,20.0,cited-composite
12223.3438,12219.9997,47.08216094970703,1.8832863569259644,20.0,cited-composite
12243.3496,12240.0001,46.83694839477539,1.8734779357910156,20.0,cited-composite
12263.3545,12259.9996,46.75682067871094,1.8702727556228638,20.0,cited-composite
12283.3604,12280.0,46.00920104980469,1.8403680324554443,20.0,cited-composite
12303.3652,12299.9994,46.422119140625,1.8568847179412842,20.0,cited-composite
12323.3711,12319.9999,46.05794906616211,1.8423179388046265,20.0,cited-composite
12343.376,12339.9993,45.987701416015625,1.839508056640625,20.0,cited-composite
12363.3818,12359.9997,45.910850524902344,1.836434006690979,20.0,cited-composite
12383.3877,12380.0002,45.92177963256836,1.8368711471557617,20.0,cited-composite
12403.3926,12399.9996,45.23551940917969,1.8094207048416138,20.0,cited-composite
12423.3984,12420.0,45.11307144165039,1.8045228719711304,20.0,cited-composite
12443.4033,12439.9995,44.90644073486328,1.7962576150894165,20.0,cited-composite
12463.4092,12459.9999,45.01887893676758,1.8007551431655884,20.0,cited-composite
12483.4141,12479.9994,44.924720764160156,1.796988844871521,20.0,cited-composite
12503.4199,12499.9998,44.91299057006836,1.7965196371078491,20.0,cited-composite
12523.4248,12519.9992,44.21992874145508,1.7687971591949463,20.0,cited-composite
12543.4307,12539.9997,44.39183044433594,1.7756731510162354,20.0,cited-composite
12563.4365,12560.0001,44.098548889160156,1.7639418840408325,20.0,cited-composite
12583.4414,12579.9995,43.93693923950195,1.7574775218963623,20.0,cited-composite
12603.4473,12600.0,43.9498405456543,1.7579935789108276,20.0,cited-composite
12623.4521,12619.9994,43.61957931518555,1.7447831630706787,20.0,cited-composite
12643.458,12639.9999,43.48155975341797,1.739262342453003,20.0,cited-composite
12663.4629,12659.9993,43.32548141479492,1.733019232749939,20.0,cited-composite
12683.4688,12679.9997,42.65121841430664,1.7060487270355225,20.0,cited-composite
12703.4746,12700.0002,43.29648971557617,1.731859564781189,20.0,cited-composite
12723.4795,12719.9996,43.12049865722656,1.7248198986053467,20.0,cited-composite
12743.4854,12740.0,42.70111846923828,1.7080446481704712,20.0,cited-composite
12763.4902,12759.9995,42.855690002441406,1.714227557182312,20.0,cited-composite
12783.4961,12779.9999,42.60778045654297,1.7043111324310303,20.0,cited-composite
12803.501,12799.9994,41.91643142700195,1.6766571998596191,20.0,cited-composite
12823.5068,12819.9998,37.545040130615234,1.501801609992981,20.0,cited-composite
12843.5117,12839.9992,41.10097122192383,1.6440387964248657,20.0,cited-composite
12863.5176,12859.9997,41.556068420410156,1.6622426509857178,20.0,cited-composite
12883.5234,12880.0001,41.62078094482422,1.6648311614990234,20.0,cited-composite
12903.5283,12899.9995,41.19453048706055,1.6477811336517334,20.0,cited-composite
12923.5342,12920.0,41.474910736083984,1.658996343612671,20.0,cited-composite
12943.5391,12939.9994,41.17267990112305,1.6469072103500366,20.0,cited-composite
12963.5449,12959.9998,41.38526153564453,1.6554104089736938,20.0,cited-composite
12983.5498,12979.9993,40.89680099487305,1.6358720064163208,20.0,cited-composite
13003.5557,12999.9997,41.077430725097656,1.643097162246704,20.0,cited-composite
13023.5615,13020.0001,40.56111145019531,1.6224443912506104,20.0,cited-composite
13043.5664,13039.9996,40.27732849121094,1.6110930442810059,20.0,cited-composite
13063.5723,13060.0,40.578399658203125,1.6231359243392944,20.0,cited-composite
13083.5771,13079.9994,40.400970458984375,1.6160387992858887,20.0,cited-composite
13103.583,13099.9999,40.22858810424805,1.6091434955596924,20.0,cited-composite
13123.5879,13119.9993,39.244319915771484,1.569772720336914,20.0,cited-composite
13143.5938,13139.9997,39.96184158325195,1.5984736680984497,20.0,cited-composite
13163.5996,13160.0002,38.721561431884766,1.5488624572753906,20.0,cited-composite
13183.6045,13179.9996,39.54685974121094,1.5818743705749512,20.0,cited-composite
13203.6104,13200.0,39.65904998779297,1.5863620042800903,20.0,cited-composite
13223.6152,13219.9995,39.35504913330078,1.5742019414901733,20.0,cited-composite
13243.6211,13239.9999,39.398040771484375,1.575921654701233,20.0,cited-composite
13263.626,13259.9994,39.026248931884766,1.5610499382019043,20.0,cited-composite
13283.6318,13279.9998,38.90589904785156,1.556235909461975,20.0,cited-composite
13303.6367,13299.9992,38.13821029663086,1.5255284309387207,20.0,cited-composite
13323.6426,13319.9997,38.17301940917969,1.5269207954406738,20.0,cited-composite
13343.6484,13340.0001,38.81599044799805,1.5526396036148071,20.0,cited-composite
13363.6533,13359.9995,38.518890380859375,1.5407556295394897,20.0,cited-composite
13383.6592,13380.0,38.2805290222168,1.5312211513519287,20.0,cited-composite
13403.6641,13399.9994,37.76020050048828,1.5104080438613892,20.0,cited-composite
13423.6699,13419.9998,38.0766716003418,1.5230668783187866,20.0,cited-composite
13443.6748,13439.9993,38.0714111328125,1.52285635471344,20.0,cited-composite
13463.6807,13459.9997,37.79042053222656,1.511616826057434,20.0,cited-composite
13483.6865,13480.0001,37.86344909667969,1.5145379304885864,20.0,cited-composite
13503.6914,13499.9996,37.239280700683594,1.489571213722229,20.0,cited-composite
13523.6973,13520.0,37.56161117553711,1.5024644136428833,20.0,cited-composite
13543.7021,13539.9994,37.40583038330078,1.4962332248687744,20.0,cited-composite
13563.708,13559.9999,36.37253952026367,1.4549015760421753,20.0,cited-composite
13583.7129,13579.9993,37.082889556884766,1.4833155870437622,20.0,cited-composite
13603.7188,13599.9997,36.56011962890625,1.462404727935791,20.0,cited-composite
13623.7246,13620.0002,36.80767059326172,1.4723068475723267,20.0,cited-composite
13643.7295,13639.9996,36.34309005737305,1.4537235498428345,20.0,cited-composite
13663.7354,13660.0,36.6149787902832,1.4645991325378418,20.0,cited-composite
13683.7402,13679.9995,36.05030059814453,1.4420119524002075,20.0,cited-composite
13703.7461,13699.9999,35.855770111083984,1.4342308044433594,20.0,cited-composite
13723.751,13719.9994,36.14876937866211,1.4459507465362549,20.0,cited-composite
13743.7568,13739.9998,35.94990158081055,1.4379960298538208,20.0,cited-composite
13763.7617,13759.9992,35.47024154663086,1.4188096523284912,20.0,cited-composite
13783.7676,13779.9996,35.840248107910156,1.4336098432540894,20.0,cited-composite
13803.7734,13800.0001,35.76660919189453,1.430664300918579,20.0,cited-composite
13823.7783,13819.9995,35.34777069091797,1.4139107465744019,20.0,cited-composite
13843.7842,13839.9999,35.586490631103516,1.4234596490859985,20.0,cited-composite
13863.7891,13859.9994,35.14371871948242,1.405748724937439,20.0,cited-composite
13883.7949,13879.9998,35.35803985595703,1.4143215417861938,20.0,cited-composite
13903.7998,13899.9993,35.02037811279297,1.4008151292800903,20.0,cited-composite
13923.8057,13919.9997,35.14186096191406,1.4056744575500488,20.0,cited-composite
13943.8115,13940.0001,34.90345001220703,1.3961379528045654,20.0,cited-composite
13963.8164,13959.9995,34.730628967285156,1.3892251253128052,20.0,cited-composite
13983.8223,13980.0,34.88447189331055,1.395378828048706,20.0,cited-composite
14003.8271,13999.9994,34.11927032470703,1.364770770072937,20.0,cited-composite
14023.833,14019.9998,34.23630142211914,1.3694519996643066,20.0,cited-composite
14043.8379,14039.9993,34.00965118408203,1.3603860139846802,20.0,cited-composite
14063.8438,14059.9997,33.987579345703125,1.359503149986267,20.0,cited-composite
14083.8496,14080.0001,34.047760009765625,1.361910343170166,20.0,cited-composite
14103.8545,14099.9996,34.02320861816406,1.3609282970428467,20.0,cited-composite
14123.8604,14120.0,33.15822982788086,1.3263291120529175,20.0,cited-composite
14143.8652,14139.9994,33.262821197509766,1.3305127620697021,20.0,cited-composite
14163.8711,14159.9999,33.5283088684082,1.3411322832107544,20.0,cited-composite
14183.876,14179.9993,33.48542022705078,1.339416742324829,20.0,cited-composite
14203.8818,14199.9997,33.168399810791016,1.3267359733581543,20.0,cited-composite
14223.8867,14219.9992,32.381370544433594,1.2952548265457153,20.0,cited-composite
14243.8926,14239.9996,32.78812026977539,1.311524748802185,20.0,cited-composite
14263.8984,14260.0,32.21186065673828,1.288474440574646,20.0,cited-composite
14283.9033,14279.9995,32.14038848876953,1.2856155633926392,20.0,cited-composite
14303.9092,14299.9999,32.289798736572266,1.2915918827056885,20.0,cited-composite
14323.9141,14319.9993,32.435760498046875,1.297430396080017,20.0,cited-composite
14343.9199,14339.9998,32.34524917602539,1.2938098907470703,20.0,cited-composite
14363.9248,14359.9992,32.44546890258789,1.2978187799453735,20.0,cited-composite
14383.9307,14379.9996,32.498260498046875,1.2999303340911865,20.0,cited-composite
14403.9365,14400.0,31.061979293823242,1.2424790859222412,20.0,cited-composite
14423.9414,14419.9995,31.63612937927246,1.2654451131820679,20.0,cited-composite
14443.9473,14439.9999,31.340560913085938,1.2536224126815796,20.0,cited-composite
14463.9521,14459.9994,31.92845916748047,1.277138352394104,20.0,cited-composite
14483.958,14479.9998,31.659250259399414,1.2663699388504028,20.0,cited-composite
14503.9629,14499.9992,31.410310745239258,1.256412386894226,20.0,cited-composite
14523.9688,14519.9996,30.980670928955078,1.2392268180847168,20.0,cited-composite
14543.9746,14540.0001,30.974090576171875,1.2389636039733887,20.0,cited-composite
14563.9795,14559.9995,30.84511947631836,1.233804702758789,20.0,cited-composite
14583.9854,14579.9999,31.365230560302734,1.254609227180481,20.0,cited-composite
14603.9902,14599.9994,31.144630432128906,1.2457852363586426,20.0,cited-composite
14623.9961,14619.9998,30.77849006652832,1.2311395406723022,20.0,cited-composite
14644.001,14639.9992,30.735769271850586,1.2294307947158813,20.0,cited-composite
14664.0068,14659.9997,30.545820236206055,1.2218327522277832,20.0,cited-composite
14684.0127,14680.0001,30.629289627075195,1.2251715660095215,20.0,cited-composite
14704.0176,14699.9995,30.411020278930664,1.2164407968521118,20.0,cited-composite
14724.0234,14720.0,30.237720489501953,1.2095087766647339,20.0,cited-composite
14744.0283,14739.9994,29.758649826049805,1.1903460025787354,20.0,cited-composite
14764.0342,14759.9998,29.812580108642578,1.1925032138824463,20.0,cited-composite
14784.0391,14779.9993,29.585729598999023,1.1834291219711304,20.0,cited-composite
14804.0449,14799.9997,30.174020767211914,1.2069607973098755,20.0,cited-composite
14824.0508,14820.0001,29.931310653686523,1.1972523927688599,20.0,cited-composite
14844.0557,14839.9995,29.492279052734375,1.1796910762786865,20.0,cited-composite
14864.0615,14860.0,29.7726993560791,1.1909079551696777,20.0,cited-composite
14884.0664,14879.9994,27.471939086914062,1.0988775491714478,20.0,cited-composite
14904.0723,14899.9998,29.798120498657227,1.191924810409546,20.0,cited-composite
14924.0771,14919.9993,29.584110260009766,1.1833643913269043,20.0,cited-composite
14944.083,14939.9997,29.79184913635254,1.191673994064331,20.0,cited-composite
14964.0889,14960.0001,28.8944091796875,1.1557763814926147,20.0,cited-composite
14984.0938,14979.9996,29.295040130615234,1.1718015670776367,20.0,cited-composite
15004.0996,15000.0,29.246049880981445,1.169842004776001,20.0,cited-composite
15024.1045,15019.9994,28.052209854125977,1.1220883131027222,20.0,cited-composite
15044.1104,15039.9998,27.62425994873047,1.1049703359603882,20.0,cited-composite
15064.1152,15059.9993,27.35257911682129,1.0941030979156494,20.0,cited-composite
15084.1211,15079.9997,28.278120040893555,1.13112473487854,20.0,cited-composite
15104.126,15099.9992,29.055700302124023,1.162227988243103,20.0,cited-composite
15124.1318,15119.9996,28.50322914123535,1.1401290893554688,20.0,cited-composite
15144.1377,15140.0,28.277530670166016,1.1311012506484985,20.0,cited-composite
15164.1426,15159.9994,28.41337013244629,1.1365348100662231,20.0,cited-composite
15184.1484,15179.9999,28.49428939819336,1.139771580696106,20.0,cited-composite
15204.1533,15199.9993,28.389280319213867,1.1355712413787842,20.0,cited-composite
15224.1592,15219.9997,27.62458038330078,1.1049832105636597,20.0,cited-composite
15244.1641,15239.9992,27.825429916381836,1.113017201423645,20.0,cited-composite
15264.1699,15259.9996,28.215999603271484,1.1286399364471436,20.0,cited-composite
15284.1758,15280.0,28.266599655151367,1.1306639909744263,20.0,cited-composite
15304.1807,15299.9995,27.093870162963867,1.0837547779083252,20.0,cited-composite
15324.1865,15319.9999,27.96977996826172,1.1187912225723267,20.0,cited-composite
15344.1914,15339.9993,27.44101905822754,1.0976407527923584,20.0,cited-composite
15364.1973,15359.9997,27.81924057006836,1.112769603729248,20.0,cited-composite
15384.2021,15379.9992,27.493860244750977,1.0997543334960938,20.0,cited-composite
15404.208,15399.9996,26.93670082092285,1.0774680376052856,20.0,cited-composite
15424.2139,15420.0,27.193889617919922,1.087755560874939,20.0,cited-composite
15444.2188,15439.9995,27.578590393066406,1.103143572807312,20.0,cited-composite
15464.2246,15459.9999,27.525299072265625,1.1010119915008545,20.0,cited-composite
15484.2295,15479.9993,26.75848960876465,1.070339560508728,20.0,cited-composite
15504.2354,15499.9997,26.695920944213867,1.0678367614746094,20.0,cited-composite
15524.2402,15519.9992,27.054800033569336,1.0821919441223145,20.0,cited-composite
15544.2461,15539.9996,26.20844078063965,1.0483375787734985,20.0,cited-composite
15564.252,15560.0,26.423580169677734,1.0569431781768799,20.0,cited-composite
15584.2568,15579.9995,26.525529861450195,1.0610212087631226,20.0,cited-composite
15604.2627,15599.9999,26.436019897460938,1.0574407577514648,20.0,cited-composite
15624.2676,15619.9993,26.60296058654785,1.0641183853149414,20.0,cited-composite
15644.2734,15639.9998,26.29231071472168,1.0516923666000366,20.0,cited-composite
15664.2783,15659.9992,25.90353012084961,1.0361411571502686,20.0,cited-composite
15684.2842,15679.9996,25.775279998779297,1.0310112237930298,20.0,cited-composite
15704.29,15700.0,25.90608024597168,1.036243200302124,20.0,cited-composite
15724.2949,15719.9995,26.04037094116211,1.0416147708892822,20.0,cited-composite
15744.3008,15739.9999,25.486309051513672,1.0194523334503174,20.0,cited-composite
15764.3057,15759.9993,24.612430572509766,0.9844971895217896,20.0,cited-composite
15784.3115,15779.9998,24.30617904663086,0.9722471237182617,20.0,cited-composite
15804.3164,15799.9992,25.767919540405273,1.0307167768478394,20.0,cited-composite
15824.3223,15819.9996,24.828229904174805,0.9931291937828064,20.0,cited-composite
15844.3281,15840.0,25.173830032348633,1.0069531202316284,20.0,cited-composite
15864.333,15859.9995,25.2454891204834,1.009819507598877,20.0,cited-composite
15884.3389,15879.9999,24.140869140625,0.9656347632408142,20.0,cited-composite
15904.3438,15899.9993,22.983299255371094,0.919331967830658,20.0,cited-composite
15924.3496,15919.9998,24.50473976135254,0.9801895618438721,20.0,cited-composite
15944.3545,15939.9992,25.277549743652344,1.0111019611358643,20.0,cited-composite
15964.3604,15959.9996,24.248090744018555,0.9699236154556274,20.0,cited-composite
15984.3662,15980.0,25.242929458618164,1.0097171068191528,20.0,cited-composite
16004.3711,15999.9995,24.493549346923828,0.9797419309616089,20.0,cited-composite
16024.377,16019.9999,24.530820846557617,0.9812328219413757,20.0,cited-composite
16044.3818,16039.9993,24.493450164794922,0.9797379970550537,20.0,cited-composite
16064.3877,16059.9998,24.351539611816406,0.9740615487098694,20.0,cited-composite
16084.3926,16079.9992,24.575040817260742,0.9830015897750854,20.0,cited-composite
16104.3984,16099.9996,23.390750885009766,0.9356300234794617,20.0,cited-composite
16124.4043,16120.0,23.930410385131836,0.9572163820266724,20.0,cited-composite
16144.4092,16139.9995,24.19426918029785,0.9677707552909851,20.0,cited-composite
16164.415,16159.9999,23.024280548095703,0.9209712147712708,20.0,cited-composite
16184.4199,16179.9993,24.162160873413086,0.966486394405365,20.0,cited-composite
16204.4258,16199.9998,23.223440170288086,0.9289376139640808,20.0,cited-composite
16224.4307,16219.9992,23.697860717773438,0.9479144215583801,20.0,cited-composite
16244.4365,16239.9996,24.00486946105957,0.9601947665214539,20.0,cited-composite
16264.4424,16260.0,23.90774917602539,0.956309974193573,20.0,cited-composite
16284.4473,16279.9995,24.11528968811035,0.9646115899085999,20.0,cited-composite
16304.4531,16299.9999,23.727079391479492,0.949083149433136,20.0,cited-composite
16324.458,16319.9993,23.609830856323242,0.9443932175636292,20.0,cited-composite
16344.4639,16339.9998,23.32996940612793,0.9331987500190735,20.0,cited-composite
16364.4688,16359.9992,23.04030990600586,0.9216123819351196,20.0,cited-composite
16384.4746,16379.9996,22.367900848388672,0.8947160243988037,20.0,cited-composite
16404.4805,16400.0,22.292190551757812,0.8916876316070557,20.0,cited-composite
16424.4863,16420.0005,22.242250442504883,0.8896899819374084,20.0,cited-composite
16444.4902,16439.9989,22.203699111938477,0.8881479501724243,20.0,cited-composite
16464.4961,16459.9993,22.790220260620117,0.9116088151931763,20.0,cited-composite
16484.502,16479.9998,22.821760177612305,0.9128704071044922,20.0,cited-composite
16504.5078,16500.0002,22.36142921447754,0.8944571614265442,20.0,cited-composite
16524.5117,16519.9987,22.41337013244629,0.89653480052948,20.0,cited-composite
16544.5176,16539.9991,22.61166000366211,0.9044663906097412,20.0,cited-composite
16564.5234,16559.9995,22.583810806274414,0.9033524394035339,20.0,cited-composite
16584.5293,16579.9999,22.56390953063965,0.9025563597679138,20.0,cited-composite
16604.5352,16600.0003,22.320180892944336,0.8928072452545166,20.0,cited-composite
16624.5391,16619.9988,22.392610549926758,0.8957043886184692,20.0,cited-composite
16644.5449,16639.9992,22.242469787597656,0.8896987438201904,20.0,cited-composite
16664.5508,16659.9996,21.897480010986328,0.8758991956710815,20.0,cited-composite
16684.5566,16680.0,21.576749801635742,0.8630699515342712,20.0,cited-composite
16704.5625,16700.0005,22.10651969909668,0.8842607736587524,20.0,cited-composite
16724.5664,16719.9989,21.204679489135742,0.8481871485710144,20.0,cited-composite
16744.5723,16739.9993,21.68461036682129,0.8673843741416931,20.0,cited-composite
16764.5781,16759.9998,20.97662925720215,0.8390651345252991,20.0,cited-composite
16784.584,16780.0002,21.292930603027344,0.8517172336578369,20.0,cited-composite
16804.5879,16799.9986,20.32037925720215,0.8128151297569275,20.0,cited-composite
16824.5938,16819.9991,19.975629806518555,0.7990251779556274,20.0,cited-composite
16844.5996,16839.9995,20.906600952148438,0.8362640142440796,20.0,cited-composite
16864.6055,16859.9999,20.984569549560547,0.8393827676773071,20.0,cited-composite
16884.6113,16880.0003,20.954029083251953,0.8381611704826355,20.0,cited-composite
16904.6152,16899.9988,20.766849517822266,0.8306739330291748,20.0,cited-composite
16924.6211,16919.9992,21.10331916809082,0.8441327214241028,20.0,cited-composite
16944.627,16939.9996,20.967769622802734,0.8387107849121094,20.0,cited-composite
16964.6328,16960.0,20.89480972290039,0.8357923626899719,20.0,cited-composite
16984.6387,16980.0004,20.807069778442383,0.8322827816009521,20.0,cited-composite
17004.6426,16999.9989,20.464950561523438,0.8185980319976807,20.0,cited-composite
17024.6484,17019.9993,20.301809310913086,0.8120723366737366,20.0,cited-composite
17044.6543,17039.9997,20.332000732421875,0.8132799863815308,20.0,cited-composite
17064.6602,17060.0002,20.365270614624023,0.8146107792854309,20.0,cited-composite
17084.6641,17079.9986,20.019269943237305,0.8007707595825195,20.0,cited-composite
17104.6699,17099.999,20.15283966064453,0.8061135411262512,20.0,cited-composite
17124.6758,17119.9995,19.346460342407227,0.773858368396759,20.0,cited-composite
17144.6816,17139.9999,20.2158203125,0.8086327910423279,20.0,cited-composite
17164.6875,17160.0003,19.99264907836914,0.7997059226036072,20.0,cited-composite
17184.6914,17179.9988,19.91436004638672,0.7965744137763977,20.0,cited-composite
17204.6973,17199.9992,19.615339279174805,0.7846135497093201,20.0,cited-composite
17224.7031,17219.9996,19.599199295043945,0.7839679718017578,20.0,cited-composite
17244.709,17240.0,18.9484806060791,0.7579392194747925,20.0,cited-composite
17264.7148,17260.0004,19.353900909423828,0.7741560339927673,20.0,cited-composite
17284.7188,17279.9989,19.262210845947266,0.770488440990448,20.0,cited-composite
17304.7246,17299.9993,19.36758041381836,0.7747032046318054,20.0,cited-composite
17324.7305,17319.9997,18.98431968688965,0.7593727707862854,20.0,cited-composite
17344.7363,17340.0001,18.02545928955078,0.721018373966217,20.0,cited-composite
17364.7402,17359.9986,17.565319061279297,0.7026127576828003,20.0,cited-composite
17384.7461,17379.999,18.173179626464844,0.7269271612167358,20.0,cited-composite
17404.752,17399.9994,18.672239303588867,0.7468895316123962,20.0,cited-composite
17424.7578,17419.9999,18.501489639282227,0.7400595545768738,20.0,cited-composite
17444.7637,17440.0003,18.79701042175293,0.751880407333374,20.0,cited-composite
17464.7676,17459.9987,18.411270141601562,0.7364507913589478,20.0,cited-composite
17484.7734,17479.9992,18.333330154418945,0.733333170413971,20.0,cited-composite
17504.7793,17499.9996,18.37571907043457,0.7350287437438965,20.0,cited-composite
17524.7852,17520.0,18.282730102539062,0.731309175491333,20.0,cited-composite
17544.791,17540.0004,18.478219985961914,0.7391287684440613,20.0,cited-composite
17564.7949,17559.9989,18.386749267578125,0.7354699373245239,20.0,cited-composite
17584.8008,17579.9993,18.349380493164062,0.7339752316474915,20.0,cited-composite
17604.8066,17599.9997,18.28352928161621,0.7313411831855774,20.0,cited-composite
17624.8125,17620.0001,17.762920379638672,0.7105168104171753,20.0,cited-composite
17644.8164,17639.9986,18.04509925842285,0.7218039631843567,20.0,cited-composite
17664.8223,17659.999,18.159090042114258,0.7263635993003845,20.0,cited-composite
17684.8281,17679.9994,17.961219787597656,0.7184487581253052,20.0,cited-composite
17704.834,17699.9998,17.811960220336914,0.7124783992767334,20.0,cited-composite
17724.8398,17720.0003,17.887880325317383,0.7155151963233948,20.0,cited-composite
17744.8438,17739.9987,17.87955093383789,0.7151820063591003,20.0,cited-composite
17764.8496,17759.9991,17.53154945373535,0.7012619376182556,20.0,cited-composite
17784.8555,17779.9996,17.406959533691406,0.6962783932685852,20.0,cited-composite
17804.8613,17800.0,17.43294906616211,0.6973179578781128,20.0,cited-composite
17824.8672,17820.0004,17.37401008605957,0.6949604153633118,20.0,cited-composite
17844.8711,17839.9988,17.349260330200195,0.6939703822135925,20.0,cited-composite
17864.877,17859.9993,17.252920150756836,0.6901167631149292,20.0,cited-composite
17884.8828,17879.9997,17.442779541015625,0.697711169719696,20.0,cited-composite
17904.8887,17900.0001,17.273950576782227,0.6909580230712891,20.0,cited-composite
17924.8945,17920.0005,17.139789581298828,0.6855915784835815,20.0,cited-composite
17944.8984,17939.999,16.99321937561035,0.6797287464141846,20.0,cited-composite
17964.9043,17959.9994,16.981229782104492,0.6792491674423218,20.0,cited-composite
17984.9102,17979.9998,16.947349548339844,0.6778939962387085,20.0,cited-composite
18004.916,18000.0002,16.860910415649414,0.6744363903999329,20.0,cited-composite
18024.9199,18019.9987,16.54754066467285,0.661901593208313,20.0,cited-composite
18044.9258,18039.9991,16.759069442749023,0.6703627705574036,20.0,cited-composite
18064.9316,18059.9995,16.649200439453125,0.6659680008888245,20.0,cited-composite
18084.9375,18079.9999,16.62420082092285,0.6649680137634277,20.0,cited-composite
