canonical_line_id,species,wavelength_air,lower_EP,historical_band,historical_gf_source,historical_gf_grade,historical_source_class,historical_loggf,historical_gf_sigma_dex,verified_source_record_id,bibliography_chain,verified_source_class,verified_loggf,gf_uncertainty_bound_dex,uncertainty_basis,reference_membership,disposition_reason,physical_identity_status,component_semantics,hfs_component_status,codex_membership,deep_membership,external_membership,source_candidate_count,feature_depth,component_count,raw_component_sum_loggf,blend_flag,atomic_handoff_status,replication_membership
alphys_I_2076.9856_0135,Al I,2076.9856,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.3871546566,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.843,3.0,-3.3871546566,False,HOLD,NONMEMBER
alphys_I_2077.0220_0136,Al I,2077.022,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.273,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.461,1.0,-4.273,False,HOLD,NONMEMBER
alphys_I_2077.0290_0137,Al I,2077.029,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.852,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.157,1.0,-4.852,False,HOLD,NONMEMBER
alphys_I_2077.0420_0138,Al I,2077.042,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.3785127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.847,2.0,-3.3785127992,False,HOLD,NONMEMBER
alphys_I_2077.0870_0139,Al I,2077.087,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.829,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.164,1.0,-4.829,False,HOLD,NONMEMBER
alphys_I_2077.1000_0140,Al I,2077.1,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.3546142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.851,2.0,-3.3546142052,False,HOLD,NONMEMBER
alphys_I_2077.1290_0141,Al I,2077.129,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.776,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.928,1.0,-2.776,False,HOLD,NONMEMBER
alphys_I_2077.1480_0142,Al I,2077.148,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.806,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.172,1.0,-4.806,False,HOLD,NONMEMBER
alphys_I_2077.1620_0143,Al I,2077.162,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.3315127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.855,2.0,-3.3315127992,False,HOLD,NONMEMBER
alphys_I_2077.2120_0144,Al I,2077.212,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.782,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.181,1.0,-4.782,False,HOLD,NONMEMBER
alphys_I_2077.2271_0145,Al I,2077.2271,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.3065127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.859,2.0,-3.3065127992,False,HOLD,NONMEMBER
alphys_I_2077.2810_0146,Al I,2077.281,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.758,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.19,1.0,-4.758,False,HOLD,NONMEMBER
alphys_I_2077.2970_0147,Al I,2077.297,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.2816142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.863,2.0,-3.2816142052,False,HOLD,NONMEMBER
alphys_I_2077.3530_0148,Al I,2077.353,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.733,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.303,1.0,-4.733,False,HOLD,NONMEMBER
alphys_I_2077.3700_0149,Al I,2077.37,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.2565127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.966,2.0,-3.2565127992,False,HOLD,NONMEMBER
alphys_I_2077.4300_0150,Al I,2077.43,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.708,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.316,1.0,-4.708,False,HOLD,NONMEMBER
alphys_I_2077.4480_0151,Al I,2077.448,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.2306142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.967,2.0,-3.2306142052,False,HOLD,NONMEMBER
