canonical_line_id,line_set,membership,atomic_handoff_status,verified_source_record_id,gf_semantics,reason
alphys_I_2099.0600_0251,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.0600_0251,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.0600_0251,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.0600_0251,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.7736_0252,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.7736_0252,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.7736_0252,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2099.7736_0252,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.5580_0253,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.5580_0253,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.5580_0253,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.5580_0253,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.8060_0254,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.8060_0254,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.8060_0254,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2102.8060_0254,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6580_0255,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6580_0255,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6580_0255,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6580_0255,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6847_0256,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6847_0256,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6847_0256,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2103.6847_0256,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2107.5260_0257,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2107.5260_0257,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2107.5260_0257,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2107.5260_0257,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.5960_0258,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.5960_0258,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.5960_0258,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.5960_0258,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.6229_0259,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.6229_0259,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.6229_0259,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2108.6229_0259,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2109.9910_0260,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2109.9910_0260,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2109.9910_0260,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2109.9910_0260,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2113.5930_0261,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2113.5930_0261,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2113.5930_0261,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2113.5930_0261,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2114.9832_0262,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2114.9832_0262,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2114.9832_0262,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2114.9832_0262,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2116.5420_0263,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2116.5420_0263,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2116.5420_0263,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2116.5420_0263,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2118.3410_0264,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2118.3410_0264,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2118.3410_0264,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2118.3410_0264,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2121.5760_0265,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2121.5760_0265,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2121.5760_0265,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2121.5760_0265,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3620_0266,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3620_0266,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3620_0266,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3620_0266,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3840_0267,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3840_0267,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3840_0267,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2123.3840_0267,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2127.3020_0268,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2127.3020_0268,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2127.3020_0268,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2127.3020_0268,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2129.6630_0269,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2129.6630_0269,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2129.6630_0269,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2129.6630_0269,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2132.3880_0270,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2132.3880_0270,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2132.3880_0270,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2132.3880_0270,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2134.7330_0271,reference,MEMBER,READY,nl2017_a1_004,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7330_0271,our-graded,NONMEMBER,READY,nl2017_a1_004,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7330_0271,our-deep-graded,NONMEMBER,READY,nl2017_a1_004,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7330_0271,asplund-al,NONMEMBER,READY,nl2017_a1_004,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7600_0272,reference,MEMBER,READY,nl2017_a1_005,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7600_0272,our-graded,NONMEMBER,READY,nl2017_a1_005,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7600_0272,our-deep-graded,NONMEMBER,READY,nl2017_a1_005,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2134.7600_0272,asplund-al,NONMEMBER,READY,nl2017_a1_005,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2142.4020_0273,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2142.4020_0273,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2142.4020_0273,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2142.4020_0273,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2145.5550_0274,reference,MEMBER,READY,nl2017_a1_006,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2145.5550_0274,our-graded,NONMEMBER,READY,nl2017_a1_006,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2145.5550_0274,our-deep-graded,NONMEMBER,READY,nl2017_a1_006,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2145.5550_0274,asplund-al,NONMEMBER,READY,nl2017_a1_006,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2147.5600_0275,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2147.5600_0275,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2147.5600_0275,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2147.5600_0275,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.6990_0276,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.6990_0276,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.6990_0276,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.6990_0276,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.7280_0277,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.7280_0277,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.7280_0277,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2150.7280_0277,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2164.5770_0278,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2164.5770_0278,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2164.5770_0278,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2164.5770_0278,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2168.8260_0279,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2168.8260_0279,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2168.8260_0279,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2168.8260_0279,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2169.8430_0280,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2169.8430_0280,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2169.8430_0280,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2169.8430_0280,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2174.0700_0281,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2174.0700_0281,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2174.0700_0281,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2174.0700_0281,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2174.1130_0282,reference,MEMBER,READY,nl2017_a1_008,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2174.1130_0282,our-graded,NONMEMBER,READY,nl2017_a1_008,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2174.1130_0282,our-deep-graded,NONMEMBER,READY,nl2017_a1_008,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2174.1130_0282,asplund-al,NONMEMBER,READY,nl2017_a1_008,EXTERNAL_REFERENCE_GF_REQUIRED,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_II_2192.6010_0283,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2192.6010_0283,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2192.6010_0283,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2192.6010_0283,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2194.2420_0284,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2194.2420_0284,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2194.2420_0284,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_II_2194.2420_0284,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2199.1830_0285,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2199.1830_0285,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2199.1830_0285,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2199.1830_0285,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6190_0286,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6190_0286,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6190_0286,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6190_0286,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6680_0287,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6680_0287,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6680_0287,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2204.6680_0287,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2210.0600_0288,reference,HOLD,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2210.0600_0288,our-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2210.0600_0288,our-deep-graded,NONMEMBER,HOLD,,VERIFIED_SELECTED_GF,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2210.0600_0288,asplund-al,NONMEMBER,HOLD,,EXTERNAL_REFERENCE_GF_REQUIRED,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS
alphys_I_2210.1300_0289,reference,MEMBER,READY,nl2017_a1_012,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2210.1300_0289,our-graded,NONMEMBER,READY,nl2017_a1_012,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
alphys_I_2210.1300_0289,our-deep-graded,NONMEMBER,READY,nl2017_a1_012,VERIFIED_SELECTED_GF,BEST_AVAILABLE_SOURCE_WITH_IDENTITY_AND_BOUND
