species,system,wavelength_air_A,j_lower,j_upper,branch,sym_lower,e_upper,e_lower,f_value,einstein_A,source
OH,A-X,4129.1366,5.5,4.5,,e,41084.12007,16872.81184,2.41E-07,113.2836,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4064.0971,5.5,4.5,,f,41226.33101,16627.56667,5.92E-07,286.8215,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4105.0004,5.5,4.5,,f,41226.33101,16872.67021,0.000002305,1094.126,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4035.8693,5.5,5.5,,e,41397.51683,16626.70622,7.26E-07,297.226,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4076.3701,5.5,5.5,,e,41397.51683,16872.81184,0.000004742,1902.394,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4063.9191,5.5,5.5,,f,41227.40877,16627.56667,0.000004638,1872.173,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4104.8188,5.5,5.5,,f,41227.40877,16872.67021,0.000000771,305.0524,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4035.6617,5.5,6.5,,e,41398.79054,16626.70622,0.000002081,729.9651,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4076.1584,5.5,6.5,,e,41398.79054,16872.81184,5.09E-07,175.1907,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4003.8451,5.5,6.5,,f,41596.49843,16627.56667,0.000000229,81.64012,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4043.5387,5.5,6.5,,f,41596.49843,16872.67021,0.000002401,838.9685,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4066.0106,6.5,5.5,,f,41397.51683,16810.32825,4.80E-07,225.9346,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4110.6319,6.5,5.5,,f,41397.51683,17077.21913,0.000002429,1117.981,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4094.1295,6.5,5.5,,e,41227.40877,16809.08438,0.000002691,1248.409,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4139.6562,6.5,5.5,,e,41227.40877,17077.62459,2.00E-07,90.8892,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4065.7999,6.5,6.5,,f,41398.79054,16810.32825,0.0000049,1976.129,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4110.4166,6.5,6.5,,f,41398.79054,17077.21913,6.39E-07,252.1679,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4033.1658,6.5,6.5,,e,41596.49843,16809.08438,6.08E-07,249.3552,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4077.3396,6.5,6.5,,e,41596.49843,17077.62459,0.000005001,2005.262,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3996.8548,6.5,7.5,,f,41822.92894,16810.32825,1.99E-07,72.51196,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4039.9631,6.5,7.5,,f,41822.92894,17077.21913,0.000002534,905.6726,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4032.9267,6.5,7.5,,e,41597.96809,16809.08438,0.000002264,812.0353,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4077.0952,6.5,7.5,,e,41597.96809,17077.62459,4.24E-07,148.6572,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4100.7643,7.5,6.5,,e,41398.79054,17019.97282,0.00000275,1245.941,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4150.4885,7.5,6.5,,e,41398.79054,17312.03292,1.68E-07,74.44425,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4068.0544,7.5,6.5,,f,41596.49843,17021.66237,3.99E-07,183.5873,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4116.5733,7.5,6.5,,f,41596.49843,17311.30123,0.000002543,1143.278,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4030.6385,7.5,7.5,,e,41822.92894,17019.97282,0.000000517,212.1611,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4078.6667,7.5,7.5,,e,41822.92894,17312.03292,0.000005253,2105.044,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4067.8111,7.5,7.5,,f,41597.96809,17021.66237,0.000005149,2074.468,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4116.3242,7.5,7.5,,f,41597.96809,17311.30123,5.39E-07,212.2141,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4030.3679,7.5,8.5,,e,41824.59456,17019.97282,0.000002432,887.2629,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4078.3895,7.5,8.5,,e,41824.59456,17312.03292,3.58E-07,127.679,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3990.1308,7.5,8.5,,f,42076.41195,17021.66237,1.73E-07,64.5368,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4036.7982,7.5,8.5,,f,42076.41195,17311.30123,0.000002668,970.0601,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4070.2624,8.5,7.5,,f,41822.92894,17261.42412,0.000000338,153.0313,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4122.8045,8.5,7.5,,f,41822.92894,17574.43556,0.000002654,1170.938,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4107.5176,8.5,7.5,,e,41597.96809,17259.23159,0.00000282,1253.385,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4161.6052,8.5,7.5,,e,41597.96809,17575.55099,1.44E-07,62.15309,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4069.9864,8.5,8.5,,f,41824.59456,17261.42412,0.000005397,2171.878,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4122.5213,8.5,8.5,,f,41824.59456,17574.43556,4.63E-07,181.6489,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4028.3283,8.5,8.5,,e,42076.41195,17259.23159,4.46E-07,183.1817,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4080.3373,8.5,8.5,,e,42076.41195,17575.55099,0.000005508,2205.365,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3983.7185,8.5,9.5,,f,42356.5015,17261.42412,1.53E-07,57.81937,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4034.0362,8.5,9.5,,f,42356.5015,17574.43556,0.000002805,1034.064,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4028.0261,8.5,9.5,,e,42078.27352,17259.23159,0.000002593,958.823,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4080.0272,8.5,9.5,,e,42078.27352,17575.55099,3.08E-07,111.0833,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4114.4121,9.5,8.5,,e,41824.59456,17526.64156,0.0000029,1268.869,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4172.9860,9.5,8.5,,e,41824.59456,17867.69177,1.24E-07,52.81439,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4072.6639,9.5,8.5,,f,42076.41195,17529.38974,2.92E-07,130.3616,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4129.3133,9.5,8.5,,f,42076.41195,17866.13969,0.000002767,1201.837,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4026.2711,9.5,9.5,,e,42356.5015,17526.64156,3.90E-07,160.4502,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4082.3453,9.5,9.5,,e,42356.5015,17867.69177,0.000005773,2309.251,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4072.3551,9.5,9.5,,f,42078.27352,17529.38974,0.000005652,2271.83,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4128.9958,9.5,9.5,,f,42078.27352,17866.13969,0.000000404,157.9745,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4025.9375,9.5,10.5,,e,42358.55903,17526.64156,0.000002752,1029.159,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4082.0023,9.5,10.5,,e,42358.55903,17867.69177,2.69E-07,97.89732,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3977.6580,9.5,10.5,,f,42662.70209,17529.38974,1.36E-07,52.25479,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4031.6778,9.5,10.5,,f,42662.70209,17866.13969,0.000002948,1099.283,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4075.2851,10.5,9.5,,f,42356.5015,17825.26738,2.56E-07,113.1751,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4136.0942,10.5,9.5,,f,42356.5015,18185.92,0.000002885,1236.729,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4121.4677,10.5,9.5,,e,42078.27352,17821.91531,0.000002992,1291.55,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4184.6171,10.5,9.5,,e,42078.27352,18187.95728,1.09E-07,45.61574,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4074.9433,10.5,10.5,,f,42358.55903,17825.26738,0.000005921,2377.071,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4135.7422,10.5,10.5,,f,42358.55903,18185.92,3.58E-07,139.4367,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4024.5000,10.5,10.5,,e,42662.70209,17821.91531,3.46E-07,142.4871,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4084.6913,10.5,10.5,,e,42662.70209,18187.95728,0.000006055,2419.176,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3971.9861,10.5,11.5,,f,42994.46864,17825.26738,1.23E-07,47.68038,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4029.7299,10.5,11.5,,f,42994.46864,18185.92,0.000003101,1167.092,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4024.1350,10.5,11.5,,e,42664.95557,17821.91531,0.000002915,1100.208,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4084.3153,10.5,11.5,,e,42664.95557,18187.95728,2.39E-07,87.35755,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4128.7026,11.5,10.5,,e,42358.55903,18144.70545,0.000003097,1321.108,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4196.4897,11.5,10.5,,e,42358.55903,18535.83152,9.68E-08,39.99294,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4078.1508,11.5,10.5,,f,42662.70209,18148.70534,2.29E-07,99.91674,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4143.1470,11.5,10.5,,f,42662.70209,18533.26469,0.000003013,1276.328,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4023.0462,11.5,11.5,,e,42994.46864,18144.70545,3.11E-07,128.1847,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4087.3814,11.5,11.5,,e,42994.46864,18535.83152,0.000006359,2537.329,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4077.7759,11.5,11.5,,f,42664.95557,18148.70534,0.00000621,2489.854,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4142.7601,11.5,11.5,,f,42664.95557,18533.26469,3.21E-07,124.7754,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4022.6497,11.5,12.5,,e,42996.91808,18144.70545,0.000003086,1173.585,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4086.9721,11.5,12.5,,e,42996.91808,18535.83152,2.14E-07,78.88306,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3966.7379,11.5,12.5,,f,43351.20653,18148.70534,1.12E-07,43.93504,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4028.2047,11.5,12.5,,f,43351.20653,18533.26469,0.000003266,1238.718,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4081.2852,12.5,11.5,,f,42994.46864,18499.29824,2.07E-07,89.55115,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4150.4760,12.5,11.5,,f,42994.46864,18907.63885,0.000003152,1321.313,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4136.1348,12.5,11.5,,e,42664.95557,18494.61084,0.000003216,1357.559,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4208.5998,12.5,11.5,,e,42664.95557,18910.77542,8.72E-08,35.55331,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4080.8771,12.5,12.5,,f,42996.91808,18499.29824,0.000006526,2612.221,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4150.0540,12.5,12.5,,f,42996.91808,18907.63885,2.92E-07,113.0893,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.9404,12.5,12.5,,e,43351.20653,18494.61084,2.83E-07,116.7284,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4090.4262,12.5,12.5,,e,43351.20653,18910.77542,0.00000669,2665.715,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3961.9474,12.5,13.5,,f,43732.27162,18499.29824,1.04E-07,40.8785,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4027.1189,12.5,13.5,,f,43732.27162,18907.63885,0.000003446,1315.294,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.5124,12.5,13.5,,e,43353.85193,18494.61084,0.000003268,1250.692,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4089.9835,12.5,13.5,,e,43353.85193,18910.77542,1.95E-07,72.03505,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4143.7825,13.5,12.5,,e,42996.91808,18871.18132,0.000003351,1401.126,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4220.9471,13.5,12.5,,e,42996.91808,19312.22364,7.95E-08,32.01569,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4084.7130,13.5,12.5,,f,43351.20653,18876.59169,1.89E-07,81.36444,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4158.0899,13.5,12.5,,f,43351.20653,19308.48126,0.000003305,1372.382,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.2132,13.5,13.5,,e,43732.27162,18871.18132,2.61E-07,107.5118,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4093.8405,13.5,13.5,,e,43732.27162,19312.22364,0.000007055,2806.297,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4084.2716,13.5,13.5,,f,43353.85193,18876.59169,0.000006871,2746.094,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4157.6325,13.5,13.5,,f,43353.85193,19308.48126,2.69E-07,103.7204,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4020.7537,13.5,14.5,,e,43735.11297,18871.18132,0.000003463,1332.814,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4093.3643,13.5,14.5,,e,43735.11297,19312.22364,0.000000179,66.48057,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3957.6490,13.5,14.5,,f,44136.97017,18876.59169,9.67E-08,38.39376,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4026.4934,13.5,14.5,,f,44136.97017,19308.48126,0.000003643,1397.943,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4088.4598,14.5,13.5,,f,43732.27162,19280.0858,1.75E-07,74.85649,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4166.0011,14.5,13.5,,f,43732.27162,19735.20226,0.000003475,1430.258,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4151.6652,14.5,13.5,,e,43353.85193,19273.92129,0.000003504,1452.206,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4233.5355,14.5,13.5,,e,43353.85193,19739.58239,7.32E-08,29.17852,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4087.9848,14.5,14.5,,f,43735.11297,19280.0858,0.000007253,2893.404,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4165.5079,14.5,14.5,,f,43735.11297,19735.20226,2.50E-07,96.18785,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4020.8965,14.5,14.5,,e,44136.97017,19273.92129,2.43E-07,100.0859,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4097.6430,14.5,14.5,,e,44136.97017,19739.58239,0.000007458,2961.038,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3953.8775,14.5,15.5,,f,44564.55891,19280.0858,9.10E-08,36.38931,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4026.3527,14.5,15.5,,f,44564.55891,19735.20226,0.000003859,1487.765,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4020.4053,14.5,15.5,,e,44140.00747,19273.92129,0.000003676,1421.189,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4097.1329,14.5,15.5,,e,44140.00747,19739.58239,1.66E-07,61.97126,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4159.8037,15.5,14.5,,e,43735.11297,19702.29251,0.000003678,1511.34,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4246.3723,15.5,14.5,,e,43735.11297,20192.22813,6.82E-08,26.89298,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4092.5527,15.5,14.5,,f,44136.97017,19709.23799,1.64E-07,69.66673,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4174.2258,15.5,14.5,,f,44136.97017,20187.18252,0.000003665,1495.747,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.0230,15.5,15.5,,e,44564.55891,19702.29251,2.28E-07,94.11144,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4101.8558,15.5,15.5,,e,44564.55891,20192.22813,0.000007905,3131.986,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4092.0439,15.5,15.5,,f,44140.00747,19709.23799,0.000007676,3056.128,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4173.6965,15.5,15.5,,f,44140.00747,20187.18252,2.36E-07,90.1331,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4020.5001,15.5,16.5,,e,44567.79218,19702.29251,0.000003908,1517.036,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4101.3117,15.5,16.5,,e,44567.79218,20192.22813,1.56E-07,58.3134,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3950.6690,15.5,16.5,,f,45014.24504,19709.23799,8.65E-08,34.78959,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4026.7248,15.5,16.5,,f,45014.24504,20187.18252,0.000004098,1585.931,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4097.0206,16.5,15.5,,f,44564.55891,20163.46523,1.55E-07,65.53447,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4182.7839,16.5,15.5,,f,44564.55891,20663.77233,0.000003877,1569.732,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4168.2207,16.5,15.5,,e,44140.00747,20155.71634,0.000003874,1579.218,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4259.4686,16.5,15.5,,e,44140.00747,20669.50695,6.42E-08,25.05036,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4096.4778,16.5,16.5,,f,44567.79218,20163.46523,0.000008147,3236.378,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4182.2181,16.5,16.5,,f,44567.79218,20663.77233,2.24E-07,85.28689,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.6276,16.5,16.5,,e,45014.24504,20155.71634,2.17E-07,89.33244,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4106.5050,16.5,16.5,,e,45014.24504,20669.50695,0.000008402,3321.352,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3948.0613,16.5,17.5,,f,45485.18617,20163.46523,8.30E-08,33.53864,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4027.6412,16.5,17.5,,f,45485.18617,20663.77233,0.000004364,1693.651,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4021.0729,16.5,17.5,,e,45017.67426,20155.71634,0.000004164,1621.631,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4105.9266,16.5,17.5,,e,45017.67426,20669.50695,1.48E-07,55.36407,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4176.9415,17.5,16.5,,e,44567.79218,20633.57567,0.000004095,1656.67,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4272.8392,17.5,16.5,,e,44567.79218,21170.73425,6.10E-08,23.56848,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4101.8948,17.5,16.5,,f,45014.24504,20642.14595,1.48E-07,62.26623,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4191.6991,17.5,16.5,,f,45014.24504,21164.29134,0.000004115,1653.213,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4022.7472,17.5,17.5,,e,45485.18617,20633.57567,2.08E-07,85.55742,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4111.6202,17.5,17.5,,e,45485.18617,21170.73425,0.000008955,3531.485,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4101.3177,17.5,17.5,,f,45017.67426,20642.14595,0.000008671,3436.444,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4191.0965,17.5,17.5,,f,45017.67426,21164.29134,2.15E-07,81.45009,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4022.1604,17.5,18.5,,e,45488.81134,20633.57567,0.000004448,1736.277,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4111.0072,17.5,18.5,,e,45488.81134,21170.73425,1.42E-07,53.01086,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,3946.0940,17.5,18.5,,f,45976.49038,20642.14595,8.04E-08,32.5913,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4029.1370,17.5,18.5,,f,45976.49038,21164.29134,0.000004658,1812.209,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4107.2091,18.5,17.5,,f,45485.18617,21144.62166,1.43E-07,59.71949,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4200.9989,18.5,17.5,,f,45485.18617,21688.02861,0.000004382,1747.306,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4185.9941,18.5,17.5,,e,45017.67426,21135.21648,0.000004344,1744.681,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
OH,A-X,4286.5027,18.5,17.5,,e,45017.67426,21695.19481,5.85E-08,22.38671,data/reference/cno_molecular_primary/oh_brooke2016/OH-A-X-linelist-final.csv
