separation_A,depth_ratio,noise,catalogue_error_A,realisation,true_ew_A,ew_two_A,ew_one_A,err_two,err_one,interloper_depth,chi2_two,chi2_one
0.04,3.0,0.002,0.01,6,0.03871518746591226,0.13577674349066,0.14355399598566104,2.507066667576076,2.7079504293258734,0.1403441931028272,1.1629596680626557e-05,0.0008399474807886501
0.04,3.0,0.002,0.01,7,0.03871518746591226,0.1357270870368722,0.14342826851942075,2.505784058423492,2.7047029320394147,0.1393939806537679,1.0838697811819948e-05,0.0008295147811860111
0.04,3.0,0.002,0.01,8,0.03871518746591226,0.13585682591259912,0.14357229717088077,2.509135169039737,2.708423142656678,0.13940758437986106,1.1403183042577102e-05,0.000830667821723131
0.04,3.0,0.002,0.01,9,0.03871518746591226,0.13568916156182792,0.14344649605975646,2.504804456424208,2.7051737431481495,0.14072361811591125,1.1031005384061146e-05,0.0008448668878583202
0.04,3.0,0.002,0.01,10,0.03871518746591226,0.13576047682918427,0.1435165307469491,2.506646505295058,2.706982715073038,0.139966377933226,1.1653028566705952e-05,0.0008367533477934326
0.04,3.0,0.002,0.01,11,0.03871518746591226,0.13587927093630553,0.14362704250784278,2.509714916295931,2.709837195914465,0.13986306182432948,1.0403852683488807e-05,0.0008339142329373821
0.04,3.0,0.002,0.03,0,0.03871518746591226,0.1306042239809176,0.14368261138904892,2.3734622645418235,2.711272521037327,0.18192778320884762,3.5727594588141105e-05,0.0008348833382629516
0.04,3.0,0.002,0.03,1,0.03871518746591226,0.13039867372622432,0.14348333314217115,2.3681529720355106,2.7061252323394944,0.18218774869664878,3.461719772703931e-05,0.0008329158427419175
0.04,3.0,0.002,0.03,2,0.03871518746591226,0.13024618003997795,0.14348983107121066,2.364214112476051,2.706293071615624,0.1841639812186738,3.562669935168631e-05,0.0008476150827598651
0.04,3.0,0.002,0.03,3,0.03871518746591226,0.13041872883765565,0.1435770370041578,2.368670988678178,2.7085455709228774,0.18306740314290754,3.575999513981941e-05,0.0008421379752382521
0.04,3.0,0.002,0.03,4,0.03871518746591226,0.13053281389480414,0.14369295035256902,2.3716177665350315,2.711539572915332,0.1828969082600124,3.735583523571925e-05,0.0008424501621589361
0.04,3.0,0.002,0.03,5,0.03871518746591226,0.13047914745785272,0.14344143840757465,2.3702315808940946,2.705043105728758,0.18101329171279834,3.584526086186476e-05,0.0008299057711378523
0.04,3.0,0.002,0.03,6,0.03871518746591226,0.13048148335879933,0.14353516727600135,2.370291916413551,2.707464090219902,0.18169426156286125,3.345710874516814e-05,0.000827285246048123
0.04,3.0,0.002,0.03,7,0.03871518746591226,0.13042018938727848,0.14347228926351752,2.368708714173479,2.7058399727456113,0.1820988264775686,3.593912748288732e-05,0.0008369364925176508
0.04,3.0,0.002,0.03,8,0.03871518746591226,0.130357062713101,0.14354798399344315,2.367078173853015,2.7077951416310073,0.18350513123389586,3.777272771510531e-05,0.0008464325057297321
0.04,3.0,0.002,0.03,9,0.03871518746591226,0.13051762841643494,0.1436334763535816,2.3712255308424477,2.7100033799409395,0.1824635217651193,3.637560040057621e-05,0.0008364952437391676
0.04,3.0,0.002,0.03,10,0.03871518746591226,0.13046091561712192,0.14352527803195175,2.369760658707631,2.707208654441416,0.1819470512959004,3.5339713079330685e-05,0.0008323328607261947
0.04,3.0,0.002,0.03,11,0.03871518746591226,0.13054910832081346,0.14358793259791347,2.3720386459644196,2.708827000368757,0.18138399661403845,3.6763365539180705e-05,0.0008311096232716264
0.04,3.0,0.002,0.05,0,0.03871518746591226,0.12634512922850655,0.14347927327054164,2.2634513093795614,2.7060203672491965,0.1815060832020899,0.0002631861964748603,0.0008321882190420454
0.04,3.0,0.002,0.05,1,0.03871518746591226,0.12630208020103073,0.14342525492034985,2.2623393677800605,2.704625091810085,0.18149636459455928,0.00027081335757246595,0.0008429334502505206
0.04,3.0,0.002,0.05,2,0.03871518746591226,0.12620612538555392,0.14341830372338538,2.259860887840856,2.7044455447790754,0.182703832732894,0.00026232862597394687,0.0008377838348544896
0.04,3.0,0.002,0.05,3,0.03871518746591226,0.12642008613618083,0.14363459536811457,2.2653874205695246,2.7100322837021307,0.18231127894307095,0.0002614531513623491,0.000834393768904845
0.04,3.0,0.002,0.05,4,0.03871518746591226,0.12651607008193586,0.14367385481042394,2.2678666529338143,2.711046341617876,0.18161543462475582,0.00026599864603949185,0.0008367746387856874
0.04,3.0,0.002,0.05,5,0.03871518746591226,0.126525066469123,0.14356772832249798,2.268099026526092,2.708305130871592,0.18034316486487828,0.0002594735961919509,0.0008211710877160109
0.04,3.0,0.002,0.05,6,0.03871518746591226,0.12646528098932086,0.14361801270512717,2.2665547881091967,2.70960395921056,0.1816380798263218,0.0002644937206576475,0.0008344575151254983
0.04,3.0,0.002,0.05,7,0.03871518746591226,0.12650847488625355,0.14378592229936782,2.26767047163703,2.7139410063807046,0.1825318597209461,0.0002720521085307099,0.0008507685935858373
0.04,3.0,0.002,0.05,8,0.03871518746591226,0.1264432802803794,0.1436232989633705,2.265986517350833,2.7097405014460327,0.1817872382616127,0.00026908665751461755,0.0008414757813642304
0.04,3.0,0.002,0.05,9,0.03871518746591226,0.12632035380294251,0.1434765659946191,2.262811368643491,2.705950439241618,0.18176917314091784,0.00026121028548844105,0.0008307888724483136
0.04,3.0,0.002,0.05,10,0.03871518746591226,0.12654009914675762,0.1436888840350401,2.268487315428163,2.7114345413296657,0.1814391721002314,0.00026563215464117125,0.0008346393680279242
0.04,3.0,0.002,0.05,11,0.03871518746591226,0.12634257661389997,0.14348401605827596,2.2633853762206733,2.706142871828013,0.18155201918054634,0.00026161156747729804,0.0008300591548265428
0.04,3.0,0.005,0.0,0,0.03871518746591226,0.13696023699067095,0.14370290484273243,2.5376358983476694,2.7117966939785374,0.13186647781581595,3.0302024319290887e-05,0.0008599350929853138
0.04,3.0,0.005,0.0,1,0.03871518746591226,0.13658043057765337,0.14312824777618105,2.527825629099923,2.6969534992488886,0.12942209673775049,3.188493015829887e-05,0.000835033106443342
0.04,3.0,0.005,0.0,2,0.03871518746591226,0.13675263636216733,0.14336206400566243,2.5322736453897985,2.702992892179305,0.13042456081688006,3.544782580409009e-05,0.0008498596664443214
0.04,3.0,0.005,0.0,3,0.03871518746591226,0.13701888472362855,0.14370827691191085,2.539150749154197,2.711935452681001,0.13099599962067066,3.131849961392089e-05,0.0008498424651652495
0.04,3.0,0.005,0.0,4,0.03871518746591226,0.13659825669426373,0.14327153176122115,2.5282860715716544,2.7006544753881947,0.1315690492618514,3.040976336178858e-05,0.0008596121522942146
0.04,3.0,0.005,0.0,5,0.03871518746591226,0.13672620793849388,0.14343685177432614,2.5315910082800928,2.7049246345666966,0.1322501508186811,2.7994042695022915e-05,0.0008661198784826174
0.04,3.0,0.005,0.0,6,0.03871518746591226,0.13645009196500893,0.14313326348894967,2.5244590274850087,2.697083053387637,0.1317445018821826,2.8495716165267654e-05,0.0008597667979359293
0.04,3.0,0.005,0.0,7,0.03871518746591226,0.1368296985110628,0.14356090284841497,2.534264134237704,2.708128831219446,0.13149204321123392,2.958864971440923e-05,0.0008563859052221478
0.04,3.0,0.005,0.0,8,0.03871518746591226,0.13712148005732486,0.14381208994546546,2.541800751399095,2.714616907695161,0.13053108026947718,2.9897135783615703e-05,0.0008454967748563391
0.04,3.0,0.005,0.0,9,0.03871518746591226,0.13657837532949463,0.14328625071367995,2.5277725427456192,2.701034660876687,0.13233863269745452,3.24053138748569e-05,0.0008679949459065804
0.04,3.0,0.005,0.0,10,0.03871518746591226,0.13665964257272578,0.14334350774049914,2.529871647736463,2.7025135902211366,0.13077933341470363,2.9422366245095107e-05,0.000845102740454303
0.04,3.0,0.005,0.0,11,0.03871518746591226,0.13688622394632632,0.14356275732331036,2.5357241668234507,2.7081767316692895,0.13076046063127145,3.209044959096192e-05,0.000847485292203501
0.04,3.0,0.005,0.01,0,0.03871518746591226,0.13585225340835952,0.14359433186918175,2.5090170628251247,2.7089922913485287,0.14061755064835899,3.5777401777972186e-05,0.0008665824897063683
0.04,3.0,0.005,0.01,1,0.03871518746591226,0.13551150506734574,0.1432390021076096,2.500215650167268,2.699814245603948,0.1401057781250094,2.624981244624241e-05,0.0008508623623762262
0.04,3.0,0.005,0.01,2,0.03871518746591226,0.1358220831490436,0.14346310973876314,2.5082377753854734,2.7056028687728495,0.13813578341310453,3.053856043162012e-05,0.000840002990297549
0.04,3.0,0.005,0.01,3,0.03871518746591226,0.1358294786344646,0.14352951872577985,2.5084287982347755,2.7073181901070207,0.1395884427759546,3.586387252814957e-05,0.0008562001596244323
0.04,3.0,0.005,0.01,4,0.03871518746591226,0.13554954099054206,0.14322555075739596,2.501198105004399,2.699466801846237,0.13963809318672857,3.0638693933719935e-05,0.0008528509336689059
0.04,3.0,0.005,0.01,5,0.03871518746591226,0.13571259111239234,0.1435865885753143,2.505409633671123,2.70879228472647,0.1417280943474883,3.224587312831243e-05,0.0008749505423491271
0.04,3.0,0.005,0.01,6,0.03871518746591226,0.1360392451634675,0.14384531443102266,2.5138469956589153,2.7154750847500044,0.13982402035533967,3.518513367104759e-05,0.0008564435045929825
0.04,3.0,0.005,0.01,7,0.03871518746591226,0.13602665252411655,0.1437066855635979,2.5135217321079635,2.7118943487004414,0.13832870166183814,3.397819708332449e-05,0.0008419303034328086
0.04,3.0,0.005,0.01,8,0.03871518746591226,0.13598868103673784,0.14376285423075058,2.5125409416258777,2.7133451660883763,0.1400654185331719,3.3825021967051004e-05,0.0008638849160600981
0.04,3.0,0.005,0.01,9,0.03871518746591226,0.13581604953915932,0.14349224574115838,2.5080819293137067,2.706355441711335,0.13923296767974142,3.216231662099884e-05,0.0008475491872393158
0.04,3.0,0.005,0.01,10,0.03871518746591226,0.13609532480756625,0.14376035956615002,2.5152955136119317,2.7132807297582473,0.13816007393700483,3.0420092415878457e-05,0.0008383566002675346
0.04,3.0,0.005,0.01,11,0.03871518746591226,0.13615501757765539,0.1438223961364872,2.5168373573687695,2.7148831130707856,0.13824304416605754,3.051965481773091e-05,0.0008362986545205028
0.04,3.0,0.005,0.03,0,0.03871518746591226,0.13031095667058382,0.143701092558924,2.3658872706045737,2.711749883309984,0.18584637789920586,5.125651445722343e-05,0.0008755840751440725
0.04,3.0,0.005,0.03,1,0.03871518746591226,0.13043083885942836,0.14363164999710995,2.3689837863827834,2.709956205780328,0.182398083602625,5.6076316780814237e-05,0.0008524740894454239
0.04,3.0,0.005,0.03,2,0.03871518746591226,0.13043471324296932,0.1436914916402468,2.369083860379438,2.7115018948768754,0.1840794275111935,5.8953668663009825e-05,0.0008723181412994648
0.04,3.0,0.005,0.03,3,0.03871518746591226,0.1305160726612833,0.14340237730381655,2.3711853462210244,2.7040341708296958,0.1802134193968362,5.62120859262163e-05,0.0008410703456157891
0.04,3.0,0.005,0.03,4,0.03871518746591226,0.13061337599876532,0.14388726651295963,2.3736986580206305,2.7165586926228555,0.1844339942401245,5.9171980775930786e-05,0.0008783042359044871
0.04,3.0,0.005,0.03,5,0.03871518746591226,0.13061354323550756,0.1435387023217898,2.3737029776882643,2.707555399238916,0.17951404029730433,5.683247426706711e-05,0.0008353832033127771
0.04,3.0,0.005,0.03,6,0.03871518746591226,0.13037146966521643,0.1434380751244232,2.3674503004797587,2.704956233279686,0.18263843814455935,6.001824905333425e-05,0.000866528808521747
0.04,3.0,0.005,0.03,7,0.03871518746591226,0.1308697931472323,0.14381058531426877,2.380321824928778,2.7145780435879416,0.17933774674765676,5.5597063419830974e-05,0.000831546943171071
0.04,3.0,0.005,0.03,8,0.03871518746591226,0.1304530132256697,0.14363011697992573,2.369556542649581,2.7099166084727964,0.18289111653747392,5.453637249653008e-05,0.0008543199794249764
0.04,3.0,0.005,0.03,9,0.03871518746591226,0.13073841155465116,0.1439353192106994,2.37692828350019,2.7177998773073435,0.18301074959355548,5.716410181850391e-05,0.000862867477452052
0.04,3.0,0.005,0.03,10,0.03871518746591226,0.13021364040428196,0.14325365735077555,2.3633736248579904,2.7001927855032797,0.1816041667117538,5.5649778165286415e-05,0.0008463145457502084
0.04,3.0,0.005,0.03,11,0.03871518746591226,0.13033643729598876,0.14346066180327488,2.3665454264104153,2.705539639439648,0.182632864074798,5.737045154178349e-05,0.0008562312515003723
0.04,3.0,0.005,0.05,0,0.03871518746591226,0.12625526690254246,0.14352008083631518,2.261130196352711,2.7070744126624975,0.18336813644380878,0.0002905110562711911,0.000875081869838934
0.04,3.0,0.005,0.05,1,0.03871518746591226,0.12637179609415655,0.14353634895827994,2.2641401053636563,2.707494612667446,0.181960750941128,0.00029632505201050664,0.0008715230485794188
0.04,3.0,0.005,0.05,2,0.03871518746591226,0.12615077039791478,0.14329774573244103,2.2584310875153926,2.7013315732646537,0.18206092809515553,0.0002913681808865681,0.0008615390313381579
0.04,3.0,0.005,0.05,3,0.03871518746591226,0.12635011659981082,0.14359973722545988,2.263580131468016,2.7091319098453495,0.1822978030467549,0.00027860312714291776,0.0008495481722014036
0.04,3.0,0.005,0.05,4,0.03871518746591226,0.12592317495350747,0.14321928883284812,2.2525523753276313,2.699305058485099,0.18373101266640068,0.0002849025082985519,0.0008646048776776514
0.04,3.0,0.005,0.05,5,0.03871518746591226,0.12620686603840545,0.14337715665614004,2.2598800186497194,2.70338273015932,0.1816331206206702,0.00028567257374959433,0.0008513513051215978
0.04,3.0,0.005,0.05,6,0.03871518746591226,0.12658036539817824,0.1435374601296177,2.2695273788775796,2.7075233138415977,0.17949575206693263,0.00027929534360708174,0.0008355719908168327
0.04,3.0,0.005,0.05,7,0.03871518746591226,0.12623257712293579,0.14351681551737785,2.260544127135646,2.7069900705954417,0.1835375319915768,0.0002811768362777212,0.0008613146222642621
0.04,3.0,0.005,0.05,8,0.03871518746591226,0.12594769120196592,0.14302150679476705,2.253185621608049,2.6941964163467853,0.18149846938595096,0.00028339989629097757,0.0008526910084732706
0.04,3.0,0.005,0.05,9,0.03871518746591226,0.12669741384233388,0.1438471553797016,2.272550700003396,2.715522635822321,0.18107015319194725,0.0002868711462308012,0.0008528737879765966
0.04,3.0,0.005,0.05,10,0.03871518746591226,0.12632854678047978,0.14342626204754738,2.26302299044035,2.7046511055598157,0.18139955882490869,0.0002763873743075942,0.0008423588383033289
0.04,3.0,0.005,0.05,11,0.03871518746591226,0.12651716919631498,0.143651939688043,2.2678950426808635,2.710480281530985,0.18123960145622056,0.0002758658963093344,0.0008395008371071572
0.06,0.1,0.0005,0.0,0,0.03871518746591226,0.038800594797703716,0.042768893648501366,0.002206042056922933,0.10470583892066371,0.0295026335001136,2.785996315425756e-07,1.9993683785634884e-06
0.06,0.1,0.0005,0.0,1,0.03871518746591226,0.0386203051047067,0.0427210837807826,0.0024507788135882734,0.10347092645224643,0.030600803306904255,2.5928642318453225e-07,2.1050451370461344e-06
0.06,0.1,0.0005,0.0,2,0.03871518746591226,0.03866301895707551,0.042740166071841806,0.0013474946720245598,0.10396381547870431,0.030402497139999828,2.432186486852392e-07,2.0749384801948045e-06
0.06,0.1,0.0005,0.0,3,0.03871518746591226,0.03887485438920943,0.04278776179372894,0.0041241418096645745,0.10519319663381399,0.029059040253519547,2.400997573417382e-07,1.9026600564812576e-06
0.06,0.1,0.0005,0.0,4,0.03871518746591226,0.03857954507234951,0.04270197443096563,0.003503596455065079,0.10297733850736573,0.030762588652924933,2.6523787928088544e-07,2.1351176870271876e-06
0.06,0.1,0.0005,0.0,5,0.03871518746591226,0.038810721197695866,0.04270863742179769,0.00246760349198161,0.1031494412729258,0.02898585160499959,2.5998628559253524e-07,1.910939776529618e-06
0.06,0.1,0.0005,0.0,6,0.03871518746591226,0.03874393663459569,0.04274225321666958,0.0007425811565226895,0.10401772571301766,0.029749287610727225,2.484014793580453e-07,1.987928201906237e-06
0.06,0.1,0.0005,0.0,7,0.03871518746591226,0.03875789836053613,0.042772555622654126,0.0011032077440274637,0.10480042645574887,0.029868218517800447,2.3115967950299277e-07,2.001649026823261e-06
0.06,0.1,0.0005,0.0,8,0.03871518746591226,0.0388280738130986,0.042707377230352894,0.0029158155900894265,0.1031168909605735,0.02884318959497141,2.5569548823567594e-07,1.8956164248380808e-06
0.06,0.1,0.0005,0.0,9,0.03871518746591226,0.03873862511453946,0.04275202377285482,0.000605386417096339,0.10427009582471726,0.029875817359890564,2.707138850961272e-07,2.0465696122773206e-06
0.06,0.1,0.0005,0.0,10,0.03871518746591226,0.03873402332199962,0.042762167267872735,0.0004865236957446476,0.10453209881842208,0.02998448353549152,2.1821411842854814e-07,2.0156679466149845e-06
0.06,0.1,0.0005,0.0,11,0.03871518746591226,0.038740447339260714,0.04278292064558032,0.000652453856014424,0.10506815143926652,0.030068157272726773,2.525926919735093e-07,2.037041246598147e-06
0.06,0.1,0.0005,0.01,0,0.03871518746591226,0.03984632573771868,0.04274596170758318,0.029216913202405645,0.1041135147600645,0.020756517773720427,2.825018074448821e-07,2.0284801657931185e-06
0.06,0.1,0.0005,0.01,1,0.03871518746591226,0.03980172877541903,0.04273718879989199,0.028064988977864122,0.10388691356643953,0.02102457836200056,2.6141922944920357e-07,2.0565718592802443e-06
0.06,0.1,0.0005,0.01,2,0.03871518746591226,0.03985278068957891,0.04272890066461653,0.029383642392750285,0.10367283387787397,0.020579446436760206,2.2287980349716154e-07,1.9373500392420265e-06
0.06,0.1,0.0005,0.01,3,0.03871518746591226,0.03986297759267425,0.0427762524630208,0.02964702489875821,0.10489591457316873,0.02083698313482701,2.4724683727908863e-07,2.0262716212509363e-06
0.06,0.1,0.0005,0.01,4,0.03871518746591226,0.0398162417264252,0.04274382588973136,0.02843985351956237,0.10405834731825109,0.0209635898108391,2.673841330594083e-07,2.053159646182112e-06
0.06,0.1,0.0005,0.01,5,0.03871518746591226,0.03984100058787825,0.04274342726375277,0.029079366410332874,0.10404805094608607,0.020770139228214208,2.662414638622678e-07,2.0167936320515446e-06
0.06,0.1,0.0005,0.01,6,0.03871518746591226,0.039853796096679564,0.04275924565700023,0.029409870009536227,0.10445663461267406,0.020783996339665777,2.7387096535002213e-07,2.0333119407893066e-06
0.06,0.1,0.0005,0.01,7,0.03871518746591226,0.03985510136471572,0.0427212097302956,0.029443584634767088,0.10347417968492444,0.020500533395898517,2.551865425064736e-07,1.9547665052423927e-06
0.06,0.1,0.0005,0.01,8,0.03871518746591226,0.0398180389133483,0.04274414788046582,0.028486274240750464,0.1040666642283719,0.020951220846320066,2.9806075102870667e-07,2.083362266563186e-06
0.06,0.1,0.0005,0.01,9,0.03871518746591226,0.039831851090904216,0.04274371141395286,0.028843038044828063,0.10405539044819599,0.020849303484254463,2.3944038961417815e-07,1.998673502269406e-06
0.06,0.1,0.0005,0.01,10,0.03871518746591226,0.039787988283039685,0.04270335666188338,0.027710076777285424,0.10301304105740423,0.020876533006546582,2.5635229681697207e-07,2.020194364500694e-06
0.06,0.1,0.0005,0.01,11,0.03871518746591226,0.03977084907634304,0.04271261649961535,0.02726737695278539,0.1032522194868029,0.021089079667249978,2.8393165919656624e-07,2.0872714950143826e-06
0.06,0.1,0.0005,0.03,0,0.03871518746591226,0.040909088970926044,0.04274506912474506,0.05666772263328081,0.10409045965180999,0.011978650250712961,3.7761573212165526e-07,1.9749784754565754e-06
0.06,0.1,0.0005,0.03,1,0.03871518746591226,0.04082612126657892,0.0427290829092192,0.05452469531563767,0.10367754119339023,0.012438654505872743,3.92360337817768e-07,2.1189855463598745e-06
0.06,0.1,0.0005,0.03,2,0.03871518746591226,0.04096283795294948,0.042781567171212856,0.0580560403850871,0.10503319166104882,0.011861121191182093,4.10231447305431e-07,1.981338859708339e-06
0.06,0.1,0.0005,0.03,3,0.03871518746591226,0.040812495461311174,0.042729424796337775,0.05417274544377558,0.10368637202028148,0.012530788760410711,3.4731931377659296e-07,2.1056979351423967e-06
0.06,0.1,0.0005,0.03,4,0.03871518746591226,0.04080991490612031,0.042678305069731186,0.05410609058918828,0.10236596703317923,0.012225714468890628,3.840883778268227e-07,2.0549016597118408e-06
0.06,0.1,0.0005,0.03,5,0.03871518746591226,0.040897645515381054,0.042723009423419056,0.05637214210548236,0.10352066514040732,0.011915361176487532,4.26913762590979e-07,2.0106949111501564e-06
0.06,0.1,0.0005,0.03,6,0.03871518746591226,0.040870574966108214,0.04273643969767117,0.05567291911200791,0.10386756451326819,0.012177746532917517,3.6690873444785634e-07,2.022454095201077e-06
0.06,0.1,0.0005,0.03,7,0.03871518746591226,0.04086064420105112,0.04272441126160699,0.05541641086015362,0.10355687413950279,0.012170033077217167,3.7502468574535594e-07,2.025142236405351e-06
0.06,0.1,0.0005,0.03,8,0.03871518746591226,0.04091604336630175,0.04276076253011915,0.05684735227815419,0.10449581492454141,0.012035866816433297,3.406225378080191e-07,1.9556960052614896e-06
0.06,0.1,0.0005,0.03,9,0.03871518746591226,0.040854567501404385,0.04272545354940154,0.05525945179461668,0.10358379607538311,0.012230617167420459,4.0279453748891585e-07,2.0700996127673214e-06
0.06,0.1,0.0005,0.03,10,0.03871518746591226,0.040905644515381784,0.04274995731005385,0.05657875352917166,0.10421671980005529,0.012035476980824533,3.756400742480658e-07,1.9906989252036636e-06
0.06,0.1,0.0005,0.03,11,0.03871518746591226,0.040862117735252425,0.0427438893956429,0.055454471742658724,0.10405998765414251,0.012293831043933612,3.976057748540438e-07,2.0822369653122925e-06
0.06,0.1,0.0005,0.05,0,0.03871518746591226,0.04137370645574577,0.04276556157167796,0.06866863274714273,0.10461977252033083,0.008280417520180357,5.820523472367508e-07,1.989975035928825e-06
0.06,0.1,0.0005,0.05,1,0.03871518746591226,0.04130299665871064,0.04273950657670782,0.06684222296681078,0.10394678094582055,0.008566166767316238,6.338706155899877e-07,2.143040833577613e-06
0.06,0.1,0.0005,0.05,2,0.03871518746591226,0.04127204428724247,0.04270517833831175,0.06604273383879275,0.10306009433410539,0.008552217728761255,6.087112157496906e-07,2.114757101636736e-06
0.06,0.1,0.0005,0.05,3,0.03871518746591226,0.04138500923565988,0.042755405008923254,0.06896057967169429,0.10435743199147118,0.008166468291302374,6.266223153164774e-07,1.9981983820480133e-06
0.06,0.1,0.0005,0.05,4,0.03871518746591226,0.041380280797747984,0.0427579361483664,0.06883844574386404,0.10442281045426109,0.008200368827442572,5.933477176845946e-07,1.978250433975415e-06
0.06,0.1,0.0005,0.05,5,0.03871518746591226,0.04133625410941658,0.04272584667344498,0.06770125150012789,0.10359395033445218,0.008279934420263979,5.903166538854592e-07,2.00187944011672e-06
0.06,0.1,0.0005,0.05,6,0.03871518746591226,0.04133357755296109,0.04270009005023719,0.06763211696583564,0.10292866560012243,0.008143897954339972,6.118699934870921e-07,1.9721848502221817e-06
0.06,0.1,0.0005,0.05,7,0.03871518746591226,0.041395808517616386,0.0427916580166338,0.06923952141686895,0.1052938347337404,0.008311689286585211,6.204453452029054e-07,2.0399657256573785e-06
0.06,0.1,0.0005,0.05,8,0.03871518746591226,0.04134917555196709,0.042763894771924084,0.06803500792483554,0.10457671965495736,0.00842736647926833,5.912383805216391e-07,2.054180764717904e-06
0.06,0.1,0.0005,0.05,9,0.03871518746591226,0.04139272554927248,0.04276356123439185,0.06915988940303404,0.10456810449501462,0.008158248017029126,5.790347406650405e-07,1.9474552311246078e-06
0.06,0.1,0.0005,0.05,10,0.03871518746591226,0.041358132041181314,0.0427550385349451,0.06826635096617062,0.1043479660944384,0.008320362106302739,5.911297280096875e-07,2.0144080228331008e-06
0.06,0.1,0.0005,0.05,11,0.03871518746591226,0.04135093575422609,0.0427838981512176,0.06808047334484796,0.10509340007426646,0.008534236356253435,5.875999568619361e-07,2.0847823199115716e-06
0.06,0.1,0.002,0.0,0,0.03871518746591226,0.038539702100795076,0.04271134166686054,0.004532726730864805,0.10321929099443966,0.031071528105599145,3.989525261423505e-06,5.9193051804584786e-06
0.06,0.1,0.002,0.0,1,0.03871518746591226,0.038524275889893315,0.04261204901118372,0.00493118046211285,0.1006545957888632,0.03048198783957141,3.837786925261986e-06,5.6651144738062615e-06
0.06,0.1,0.002,0.0,2,0.03871518746591226,0.03889555687870086,0.042902561505021086,0.004658880005357388,0.10815843376183325,0.02972298491317767,4.4803861358200275e-06,6.188694649457577e-06
0.06,0.1,0.002,0.0,3,0.03871518746591226,0.03927479446490009,0.04283193962628197,0.01445445665168363,0.10633429488090192,0.0262730155882465,3.7114339193438675e-06,5.0663061713509754e-06
0.06,0.1,0.002,0.0,4,0.03871518746591226,0.0386782739609319,0.042667709568500814,0.0009534631599771298,0.10209228887419572,0.0297228645333697,3.7617916921775687e-06,5.474793221014732e-06
0.06,0.1,0.002,0.0,5,0.03871518746591226,0.038812558094284445,0.04269680814868422,0.0025150499001953533,0.10284389520979792,0.028871086847260457,4.002323283316198e-06,5.686065741396608e-06
0.06,0.1,0.002,0.0,6,0.03871518746591226,0.03910024731446505,0.04277918952305232,0.00994596368393737,0.10497177782538988,0.027249777741545255,3.831994943233368e-06,5.318833966115321e-06
0.06,0.1,0.002,0.0,7,0.03871518746591226,0.038499494740003665,0.042702263383219814,0.005571269055548436,0.10298480204488421,0.031446321564501785,3.7253374237393933e-06,5.691004567315543e-06
0.06,0.1,0.002,0.0,8,0.03871518746591226,0.03877559641574855,0.04268995026424676,0.0015603424338182376,0.102666758409324,0.029099020399019355,4.4016630518819e-06,6.116251025736943e-06
0.06,0.1,0.002,0.0,9,0.03871518746591226,0.039315328382923,0.0426504623147074,0.015501433837538641,0.10164679823028239,0.024632261058606074,4.023474307364243e-06,5.182058849003166e-06
0.06,0.1,0.002,0.0,10,0.03871518746591226,0.03902247718813363,0.04259196141925341,0.007937188021934004,0.10013574018605878,0.02645655315140717,4.174119042556132e-06,5.512432583158746e-06
0.06,0.1,0.002,0.0,11,0.03871518746591226,0.03896629741517177,0.042960696162440914,0.00648608377476169,0.10966003200337643,0.029682582689630862,4.231548623565321e-06,5.967444193626767e-06
0.06,0.1,0.002,0.01,0,0.03871518746591226,0.04015643208075749,0.04273661191427333,0.03722685357301216,0.10387201280897414,0.01836307079276871,3.913701072534459e-06,5.241047707737053e-06
0.06,0.1,0.002,0.01,1,0.03871518746591226,0.03962638538288349,0.04267634425250744,0.02353592935003911,0.10231531979750522,0.021875034275773815,4.284959280169225e-06,6.222443629007037e-06
0.06,0.1,0.002,0.01,2,0.03871518746591226,0.040079662502693264,0.04286126598860911,0.035243921729228134,0.10709178475107128,0.019814468753014562,4.1129271833987264e-06,5.7006417295568405e-06
0.06,0.1,0.002,0.01,3,0.03871518746591226,0.03968477503964172,0.04267789879337343,0.025044114136943234,0.10235547305434688,0.021466460658607533,4.150190005447158e-06,6.035021755385155e-06
0.06,0.1,0.002,0.01,4,0.03871518746591226,0.040245897973289216,0.04277292052925154,0.039537726860413874,0.10480985186787511,0.01792828314808398,4.393168675598231e-06,5.693541613839259e-06
0.06,0.1,0.002,0.01,5,0.03871518746591226,0.03965551435013505,0.042530881898607445,0.024288320573178795,0.09855807713845656,0.020634210089796334,3.93229778854293e-06,5.663101429230117e-06
0.06,0.1,0.002,0.01,6,0.03871518746591226,0.03953637605134909,0.04270715938254041,0.021211019219779505,0.10311126402637162,0.022847859386763716,3.903029131991666e-06,6.046513514701446e-06
0.06,0.1,0.002,0.01,7,0.03871518746591226,0.03989506365642975,0.04279149853635002,0.030475796909322603,0.10528971541276527,0.020717635512192453,3.943852055436687e-06,5.668147761933921e-06
0.06,0.1,0.002,0.01,8,0.03871518746591226,0.03982045321030042,0.042738689392366136,0.028548634702113267,0.10392567335484218,0.02084694549701134,4.1536256675740516e-06,5.9162589016347134e-06
0.06,0.1,0.002,0.01,9,0.03871518746591226,0.03972182168025673,0.04253900809496626,0.026001016144653517,0.09876797400040434,0.020224175534759116,4.033104068413517e-06,5.695794604048468e-06
