true_star,instrument,src_folder,raw_object,norm_reason,file,date_obs,exptime,snr35,specsys,sep_arcsec,tight_sep_flag,integrity,src_path
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-23T11:02:51.493.fits,2009-05-01T02:06:15.741,150.0,598.7,BARYCENT,7.215,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-23T11:02:51.493.fits
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-23T11:06:12.173.fits,2009-05-01T02:09:20.961,150.0,599.2,BARYCENT,7.215,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-23T11:06:12.173.fits
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-23T11:03:04.530.fits,2009-05-01T02:12:25.872,150.0,600.5,BARYCENT,7.215,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-23T11:03:04.530.fits
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-23T11:05:31.297.fits,2009-05-01T02:15:31.002,150.0,599.7,BARYCENT,7.215,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-23T11:05:31.297.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-23T11:03:03.350.fits,2009-07-07T22:56:37.414,9.9993,391.4,BARYCENT,7.078,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-23T11:03:03.350.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-23T11:03:39.870.fits,2009-07-23T23:22:48.874,29.9999,423.9,BARYCENT,7.046,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-23T11:03:39.870.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-23T11:04:39.783.fits,2009-07-23T23:23:51.558,30.0,449.0,BARYCENT,7.046,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-23T11:04:39.783.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-23T11:02:00.360.fits,2009-07-23T23:24:54.661,30.0001,470.0,BARYCENT,7.046,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-23T11:02:00.360.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-23T11:02:40.590.fits,2009-07-23T23:25:57.374,30.0008,423.1,BARYCENT,7.046,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-23T11:02:40.590.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:28.427.fits,2010-04-05T05:39:12.566,10.0054,532.4,BARYCENT,6.541,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:28.427.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:28.560.fits,2010-04-05T05:39:54.568,10.0056,540.6,BARYCENT,6.541,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:28.560.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:11.180.fits,2010-04-05T05:42:00.165,10.006,543.8,BARYCENT,6.541,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:11.180.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:25.147.fits,2010-04-05T05:42:42.168,10.0059,531.8,BARYCENT,6.541,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:25.147.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:16.063.fits,2010-04-18T04:53:14.970,10.0067,465.3,BARYCENT,6.515,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:16.063.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:31.117.fits,2010-04-18T04:56:44.982,9.9996,444.3,BARYCENT,6.515,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:31.117.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:43.567.fits,2010-04-18T05:00:57.407,10.0066,429.0,BARYCENT,6.515,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:43.567.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:31.617.fits,2010-04-18T05:01:40.239,10.0059,433.9,BARYCENT,6.515,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:31.617.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:41:40.443.fits,2010-05-04T04:00:51.197,19.9998,412.4,BARYCENT,6.484,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:41:40.443.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:54.713.fits,2010-05-04T04:02:34.843,19.9996,402.9,BARYCENT,6.484,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:54.713.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:13.073.fits,2010-05-18T01:48:26.447,10.0059,553.1,BARYCENT,6.457,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:13.073.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:41:55.423.fits,2010-05-18T01:50:33.864,10.0075,555.5,BARYCENT,6.457,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:41:55.423.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:36.433.fits,2010-05-18T01:51:15.837,10.0061,558.5,BARYCENT,6.457,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:36.433.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:03.873.fits,2010-05-18T01:51:58.099,10.006,574.2,BARYCENT,6.457,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:03.873.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:46.773.fits,2010-05-26T01:16:09.299,23.0068,423.0,BARYCENT,6.442,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:46.773.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:35.160.fits,2010-05-26T01:19:50.401,23.0052,419.4,BARYCENT,6.442,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:35.160.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:00.527.fits,2010-05-26T01:20:45.054,23.0065,416.5,BARYCENT,6.442,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:00.527.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:41:54.670.fits,2010-05-26T01:21:40.047,23.0062,437.6,BARYCENT,6.442,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:41:54.670.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:42:39.717.fits,2010-06-04T01:46:20.440,20.0066,445.0,BARYCENT,6.425,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:42:39.717.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:41:59.363.fits,2010-06-04T01:47:13.333,20.0014,439.4,BARYCENT,6.425,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:41:59.363.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:43:45.280.fits,2010-06-04T01:48:05.396,20.0071,439.6,BARYCENT,6.425,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:43:45.280.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-24T09:44:12.417.fits,2010-06-04T01:48:57.039,20.0066,416.6,BARYCENT,6.425,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-24T09:44:12.417.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:33:05.747.fits,2011-03-06T06:52:00.702,60.0062,541.5,BARYCENT,5.906,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:33:05.747.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:34:09.060.fits,2011-03-06T06:53:32.727,60.008,525.0,BARYCENT,5.906,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:34:09.060.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:32:43.740.fits,2011-03-06T06:55:05.142,40.0082,431.7,BARYCENT,5.906,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:32:43.740.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:32:59.583.fits,2011-03-27T07:04:33.887,15.0057,397.6,BARYCENT,5.868,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:32:59.583.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:34:27.423.fits,2011-03-27T07:05:20.650,15.0066,394.3,BARYCENT,5.868,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:34:27.423.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:36:51.700.fits,2011-03-27T07:06:07.543,15.0052,390.8,BARYCENT,5.868,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:36:51.700.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:35:42.783.fits,2011-03-27T07:13:07.546,15.0071,397.1,BARYCENT,5.868,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:35:42.783.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:35:12.790.fits,2011-04-28T03:27:06.613,12.1999,389.2,BARYCENT,5.81,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:35:12.790.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:36:12.730.fits,2011-06-04T02:08:32.647,30.0001,491.6,BARYCENT,5.743,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:36:12.730.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-25T15:37:21.773.fits,2011-07-11T00:42:19.194,40.0004,382.5,BARYCENT,5.678,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-25T15:37:21.773.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:33.327.fits,2012-03-01T06:19:04.449,30.0,488.3,BARYCENT,5.278,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:33.327.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:53.750.fits,2012-03-01T06:20:06.593,30.0,498.1,BARYCENT,5.278,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:53.750.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:48.900.fits,2012-03-12T07:22:34.731,9.9939,532.3,BARYCENT,5.26,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:48.900.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:34.553.fits,2012-03-12T07:29:35.814,9.9942,531.9,BARYCENT,5.26,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:34.553.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:25.890.fits,2012-03-12T07:30:59.259,10.0054,543.0,BARYCENT,5.26,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:25.890.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:40.763.fits,2012-03-12T07:31:41.261,10.0054,556.0,BARYCENT,5.26,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:40.763.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:47.563.fits,2012-04-12T03:55:37.476,9.9943,383.4,BARYCENT,5.21,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:47.563.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:50:56.710.fits,2012-04-12T03:56:19.518,9.9999,394.0,BARYCENT,5.21,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:50:56.710.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:03.197.fits,2012-04-12T03:58:25.095,9.9999,389.2,BARYCENT,5.21,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:03.197.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:42.547.fits,2012-04-12T03:59:07.117,10.0055,400.3,BARYCENT,5.21,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:42.547.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:47.233.fits,2012-04-14T02:41:43.743,19.9996,381.7,BARYCENT,5.207,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:47.233.fits
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-26T16:53:34.533.fits,2012-05-05T01:36:06.746,599.9939,345.7,BARYCENT,5.173,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-26T16:53:34.533.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:55:11.347.fits,2012-05-05T03:27:25.064,24.9941,394.9,BARYCENT,5.173,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:55:11.347.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:34.270.fits,2012-05-05T03:32:10.190,24.9939,387.6,BARYCENT,5.173,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:34.270.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:15.257.fits,2012-05-31T00:20:46.271,19.9999,410.6,BARYCENT,5.132,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:15.257.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:01.247.fits,2012-05-31T00:21:37.854,20.0001,423.2,BARYCENT,5.132,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:01.247.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:53.823.fits,2012-05-31T00:22:29.697,20.0001,432.6,BARYCENT,5.132,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:53.823.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:45.087.fits,2012-05-31T00:24:16.463,20.0061,419.3,BARYCENT,5.132,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:45.087.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:23.760.fits,2012-06-03T02:38:05.178,10.0058,510.5,BARYCENT,5.127,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:23.760.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:46.537.fits,2012-06-03T02:40:11.065,9.9941,490.7,BARYCENT,5.127,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:46.537.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:51.893.fits,2012-06-03T02:40:53.707,10.0053,519.9,BARYCENT,5.127,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:51.893.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:50.390.fits,2012-06-03T02:41:35.680,10.0004,527.4,BARYCENT,5.127,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:50.390.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:22.627.fits,2012-06-13T23:38:19.874,9.9939,382.0,BARYCENT,5.11,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:22.627.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:43.297.fits,2012-06-13T23:39:01.886,9.9942,386.5,BARYCENT,5.11,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:43.297.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:52.127.fits,2012-06-13T23:39:43.879,9.9943,377.7,BARYCENT,5.11,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:52.127.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:13.793.fits,2012-06-13T23:41:50.246,10.0058,377.9,BARYCENT,5.11,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:13.793.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:03.723.fits,2012-06-19T23:13:02.206,60.0003,513.5,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:03.723.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:20.910.fits,2012-06-19T23:19:09.937,59.9945,503.5,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:20.910.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:43.867.fits,2012-06-19T23:22:13.906,59.9942,556.8,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:43.867.fits
alpha_cen_b,HARPS,Alpha Cen B,HD128621,HD128621,ADP.2014-09-26T16:52:49.600.fits,2012-06-19T23:23:46.412,60.0,608.1,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/HARPS/ADP.2014-09-26T16:52:49.600.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:54.067.fits,2012-06-20T01:27:04.269,30.0,397.0,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:54.067.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:23.253.fits,2012-06-20T01:30:10.289,29.9941,383.5,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:23.253.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:51:24.100.fits,2012-06-20T01:31:12.273,29.9945,424.7,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:51:24.100.fits
