wavelength_air_A,flux_normalized
1.648048947295110702e+04,9.416995680915419831e-01
1.648054323571864370e+04,9.452632932350379935e-01
1.648059699734436072e+04,9.460211197736029254e-01
1.648065075782821077e+04,9.550745185154804195e-01
1.648070451717016113e+04,9.627997826134626624e-01
1.648075827537016812e+04,9.677442807456464458e-01
1.648081203242819902e+04,9.693096264300826714e-01
1.648086578834420652e+04,9.744203682869124750e-01
1.648091954311815789e+04,9.685224388523822059e-01
1.648097329675000947e+04,9.604970581347207492e-01
1.648102704923972487e+04,9.397800144474385275e-01
1.648108080058726409e+04,9.246166130972333086e-01
1.648113455079258711e+04,9.220225590687159967e-01
1.648118829985566117e+04,9.110272137622101862e-01
1.648124204777643536e+04,9.174620835187479173e-01
1.648129579455488420e+04,9.279747924234797996e-01
1.648134954019096040e+04,9.424258725820003901e-01
1.648140328468462394e+04,9.628849096297259491e-01
1.648145702803583481e+04,9.688104658016517545e-01
1.648151077024456390e+04,9.879494150234321426e-01
1.648156451131076392e+04,9.871543016120716274e-01
1.648161825123439849e+04,1.002632996734478699e+00
1.648167199001542758e+04,1.012585261783287560e+00
1.648172572765381119e+04,1.010824809444677452e+00
1.648177946414950929e+04,1.007667613915869786e+00
1.648183319950248915e+04,1.003738693766662582e+00
1.648188693371270347e+04,1.009650312175807585e+00
1.648194066678011950e+04,9.983000473136741659e-01
1.648199439870469359e+04,1.010907603256452125e+00
1.648204812948638937e+04,1.008195345367027596e+00
1.648210185912517045e+04,1.009693842988195422e+00
1.648215558762098954e+04,9.992239900731368918e-01
1.648220931497381389e+04,1.011489093106345161e+00
1.648226304118360713e+04,1.011061318000494147e+00
1.648231676625032560e+04,1.003824320085622279e+00
1.648237049017392201e+04,1.016177248101792108e+00
1.648242421295437816e+04,1.007584060980902363e+00
1.648247793459163222e+04,1.001839556587769353e+00
1.648253165508566235e+04,1.014820325576538673e+00
1.648258537443641762e+04,1.004457587576290223e+00
1.648263909264386893e+04,9.992299898259450197e-01
1.648269280970797627e+04,1.016108495045520144e+00
1.648274652562868869e+04,1.016333330805141877e+00
1.648280024040598073e+04,9.994508841015117273e-01
1.648285395403980510e+04,9.900038061370008968e-01
1.648290766653012543e+04,9.921755131529328420e-01
1.648296137787690532e+04,9.881504046094249372e-01
1.648301508808010112e+04,9.963726952071720877e-01
1.648306879713967646e+04,9.930452713654734920e-01
1.648312250505559132e+04,9.943502729149231723e-01
1.648317621182780567e+04,1.015128710041503846e+00
1.648322991745628315e+04,1.014905719953622887e+00
1.648328362194098372e+04,1.021670247248978702e+00
1.648333732528186738e+04,1.032211387011824133e+00
1.648339102747889774e+04,1.036468905705720589e+00
1.648344472853202751e+04,1.038132015519786622e+00
1.648349842844123123e+04,1.040541628933342899e+00
1.648355212720645432e+04,1.054223674254686216e+00
1.648360582482767495e+04,9.841922177294545326e-01
1.648365952130483493e+04,9.851313413103588434e-01
1.648371321663791241e+04,9.795947373099530564e-01
1.648376691082685647e+04,9.762066129073334597e-01
1.648382060387163801e+04,9.667320646560700892e-01
1.648387429577220610e+04,9.752310696913072396e-01
1.648392798652853162e+04,9.708826792767573099e-01
1.648398167614057093e+04,9.725928718934497841e-01
1.648403536460828400e+04,9.812343012656724595e-01
1.648408905193163446e+04,9.789542938780614323e-01
1.648414273811058956e+04,9.851829117638883915e-01
1.648419642314509838e+04,9.887870520558696974e-01
1.648425010703512453e+04,9.955430043899627934e-01
1.648430378978063163e+04,9.947970511033643604e-01
1.648435747138157967e+04,9.892607988008843556e-01
1.648441115183792863e+04,9.950561359073049061e-01
1.648446483114964576e+04,9.890474348309769015e-01
1.648451850931668741e+04,9.923020577220211802e-01
1.648457218633900993e+04,9.987396402592085831e-01
1.648462586221658057e+04,9.916975566916204077e-01
1.648467953694935568e+04,9.975180898996621748e-01
1.648473321053730251e+04,9.915093029933161883e-01
1.648478688298037741e+04,9.919268181057960820e-01
1.648484055427854037e+04,9.909232916429813187e-01
1.648489422443175135e+04,9.902633212647130589e-01
1.648494789343998127e+04,9.869385466573459276e-01
1.648500156130317919e+04,9.816929779435195069e-01
1.648505522802130872e+04,9.926854663559905312e-01
1.648510889359433713e+04,9.876271131645688595e-01
1.648516255802221713e+04,9.873637862309350144e-01
1.648521622130491596e+04,9.737662953972764379e-01
1.648526988344238634e+04,9.767970975108485332e-01
1.648532354443460645e+04,9.792605201891625422e-01
1.648537720428151442e+04,9.679461339605162085e-01
1.648543086298308845e+04,9.708165743109782309e-01
1.648548452053928486e+04,9.713605682479364845e-01
1.648553817695006001e+04,9.668931874303375862e-01
1.648559183221537387e+04,9.679916494414596562e-01
1.648564548633520099e+04,9.648203069630796325e-01
1.648569913930948678e+04,9.637922825309324093e-01
1.648575279113819852e+04,9.554110095393640867e-01
1.648580644182129981e+04,9.586525976932402937e-01
1.648586009135874701e+04,9.491558970400938433e-01
1.648591373975050010e+04,9.376929931426797316e-01
1.648596738699652633e+04,9.312464957689715606e-01
1.648602103309678569e+04,9.199147181859393951e-01
1.648607467805123088e+04,9.121237552993601838e-01
1.648612832185982916e+04,8.944573678554903484e-01
1.648618196452254051e+04,8.696982023739174839e-01
1.648623560603932492e+04,8.495434418882963357e-01
1.648628924641014601e+04,8.126654020397715561e-01
1.648634288563496375e+04,7.821662256942392144e-01
1.648639652371373813e+04,7.427805298084412255e-01
1.648645016064642914e+04,7.021286882516086791e-01
1.648650379643300039e+04,6.554211341431199767e-01
1.648655743107340822e+04,6.184672281443305275e-01
1.648661106456761991e+04,5.967152219770938126e-01
1.648666469691559178e+04,5.951846336793954473e-01
1.648671832811728746e+04,6.107446058584762305e-01
1.648677195817267057e+04,6.433170422708917036e-01
1.648682558708169017e+04,6.876980657042337519e-01
1.648687921484432081e+04,7.196342427606468029e-01
1.648693284146051519e+04,7.495531755057160961e-01
1.648698646693023329e+04,7.623766264946226778e-01
1.648704009125344601e+04,7.742465294517727470e-01
1.648709371443009877e+04,7.920385318342006986e-01
1.648714733646017339e+04,8.291060119163694564e-01
1.648720095734361530e+04,8.613817831031853611e-01
1.648725457708038448e+04,8.967565341216724439e-01
1.648730819567045182e+04,9.145772434107635185e-01
1.648736181311377004e+04,9.297615423248841715e-01
1.648741542941029911e+04,9.415125200778816650e-01
1.648746904456000630e+04,9.451246877104140243e-01
1.648752265856285521e+04,9.546120646418886357e-01
1.648757627141879857e+04,9.586523839259228907e-01
1.648762988312779635e+04,9.591711650460401639e-01
1.648768349368981944e+04,9.672007988041093629e-01
1.648773710310482056e+04,9.640491263442130254e-01
1.648779071137276333e+04,9.656320209325792714e-01
1.648784431849360772e+04,9.618206488004668042e-01
1.648789792446731008e+04,9.641769067361327661e-01
1.648795152929384494e+04,9.677437778726006856e-01
1.648800513297316138e+04,9.576644791920538857e-01
1.648805873550522665e+04,9.593187442172810275e-01
1.648811233688999346e+04,9.546506223829203108e-01
1.648816593712742906e+04,9.686700506798968657e-01
1.648821953621749708e+04,9.590694816394280675e-01
1.648827313416015022e+04,9.676794792844297666e-01
1.648832673095535938e+04,9.722543998111937702e-01
1.648838032660307726e+04,9.707850207996122638e-01
1.648843392110326749e+04,9.750068196257287712e-01
1.648848751445589005e+04,9.778509101996013531e-01
1.648854110666090855e+04,9.749451054281713658e-01
1.648859469771827935e+04,9.682000027674326770e-01
1.648864828762796969e+04,9.756778846769504909e-01
1.648870187638993593e+04,9.796508549015029432e-01
1.648875546400413805e+04,9.795912252543821364e-01
1.648880905047054694e+04,9.796654572738910938e-01
1.648886263578910803e+04,9.839946342585177419e-01
1.648891621995979585e+04,9.830211349842096213e-01
1.648896980298255949e+04,9.837657989151009641e-01
1.648902338485736982e+04,9.855604379689237859e-01
1.648907696558417956e+04,9.830920385037732467e-01
1.648913054516295961e+04,9.775979422613002567e-01
1.648918412359365902e+04,9.845222499664920690e-01
1.648923770087624871e+04,9.853203940799580840e-01
1.648929127701069228e+04,9.906448880888809594e-01
1.648934485199693154e+04,9.936531776676374994e-01
1.648939842583494828e+04,9.951024171033416854e-01
1.648945199852469159e+04,9.953452828827584753e-01
1.648950557006612871e+04,9.938800170266568479e-01
1.648955914045921600e+04,9.867662316130451083e-01
1.648961270970392070e+04,9.899443053574994433e-01
1.648966627780019189e+04,9.913909886657586990e-01
1.648971984474800411e+04,9.870586608611051638e-01
1.648977341054731005e+04,9.855356832706334558e-01
1.648982697519806970e+04,9.877448761835975199e-01
1.648988053870025033e+04,9.786535586577904677e-01
1.648993410105381190e+04,9.869496759523709306e-01
1.648998766225871077e+04,9.847628573112015005e-01
1.649004122231491056e+04,9.855812541523135684e-01
1.649009478122237124e+04,9.937274156948240345e-01
1.649014833898105644e+04,9.948732681285458179e-01
1.649020189559092250e+04,9.881133727147514145e-01
1.649025545105193305e+04,9.936056702039236521e-01
1.649030900536404806e+04,9.940734182708458322e-01
1.649036255852723116e+04,9.914426078100226913e-01
1.649041611054144232e+04,9.887603513187717130e-01
1.649046966140663790e+04,9.914844418207102716e-01
1.649052321112278514e+04,9.752005614950577383e-01
1.649057675968984040e+04,9.861995877734353044e-01
1.649063030710777093e+04,9.826984709813423313e-01
1.649068385337652944e+04,9.991469131045399577e-01
1.649073739849607955e+04,9.914405664927996575e-01
1.649079094246638124e+04,9.936448749700478311e-01
1.649084448528740540e+04,9.891415593998660327e-01
1.649089802695910112e+04,9.784387670881617982e-01
1.649095156748143199e+04,9.932189418376862200e-01
1.649100510685435802e+04,9.879765081579128250e-01
1.649105864507785009e+04,9.918596093016470716e-01
1.649111218215185363e+04,9.935274925298770432e-01
1.649116571807633954e+04,9.925583689672603516e-01
1.649121925285127145e+04,9.940853017813950920e-01
1.649127278647660205e+04,9.926517208433912609e-01
1.649132631895229861e+04,9.989609964306590539e-01
1.649137985027831382e+04,9.889925216191726154e-01
1.649143338045461496e+04,9.836656828860311785e-01
1.649148690948116200e+04,9.810764973888972396e-01
1.649154043735791493e+04,9.814122776312131924e-01
1.649159396408484099e+04,9.911783452975323483e-01
1.649164748966188927e+04,9.817667665087843609e-01
1.649170101408903429e+04,9.855213333446302126e-01
1.649175453736622148e+04,9.855351225758173239e-01
1.649180805949342539e+04,9.861567928796619587e-01
1.649186158047060235e+04,9.812496590793711171e-01
1.649191510029770870e+04,9.815438267659228888e-01
1.649196861897471172e+04,9.667047419291704413e-01
1.649202213650156773e+04,9.709706999497202951e-01
1.649207565287824400e+04,9.601890520913312077e-01
1.649212916810469687e+04,9.656122322124987001e-01
1.649218268218088633e+04,9.565049939564109760e-01
1.649223619510677236e+04,9.550810495895505348e-01
1.649228970688231493e+04,9.717425816991339671e-01
1.649234321750748495e+04,9.672788098665768830e-01
1.649239672698223876e+04,9.675364977237459474e-01
1.649245023530652907e+04,9.687493032990334152e-01
1.649250374248032676e+04,9.768234693444225458e-01
1.649255724850358456e+04,9.771681999857196876e-01
1.649261075337626971e+04,9.814974599011259127e-01
1.649266425709834584e+04,9.835163188795734701e-01
1.649271775966976202e+04,9.858350469634438173e-01
1.649277126109049641e+04,9.915914918167449965e-01
1.649282476136049445e+04,9.844833560411352380e-01
1.649287826047971612e+04,9.982987111734278329e-01
1.649293175844813959e+04,1.002777998397473169e+00
1.649298525526571029e+04,9.925786712882536111e-01
1.649303875093239549e+04,1.003492840029081012e+00
1.649309224544814788e+04,1.003407856790644592e+00
1.649314573881294200e+04,1.002309677227391838e+00
1.649319923102673056e+04,9.997578923698727804e-01
1.649325272208947354e+04,1.000824969534140241e+00
1.649330621200113819e+04,1.004461783787004459e+00
1.649335970076168087e+04,1.000880405224801928e+00
1.649341318837106519e+04,1.001209526751391188e+00
1.649346667482924386e+04,1.000887032883612804e+00
1.649352016013618413e+04,1.005960126684893430e+00
1.649357364429184963e+04,1.000142427492868080e+00
1.649362712729619670e+04,1.004949932817670533e+00
1.649368060914918897e+04,9.941898285397299251e-01
1.649373408985079004e+04,1.001600384644255159e+00
1.649378756940095263e+04,9.946534115968121981e-01
1.649384104779964400e+04,9.870968060627929308e-01
1.649389452504682049e+04,9.909558498764678980e-01
1.649394800114244936e+04,9.802044903685257493e-01
1.649400147608648331e+04,9.868539544241656802e-01
1.649405494987888960e+04,9.771354133656259267e-01
1.649410842251963186e+04,9.739723899576552268e-01
1.649416189400866278e+04,9.687368351832806868e-01
1.649421536434594964e+04,9.529328218619802504e-01
1.649426883353144876e+04,9.385321510883380958e-01
1.649432230156512742e+04,9.278986451635050647e-01
1.649437576844693831e+04,9.155548520412647440e-01
1.649442923417684506e+04,9.080368274215880886e-01
1.649448269875481492e+04,9.154121675333189989e-01
1.649453616218080060e+04,9.197916984855092348e-01
1.649458962445476573e+04,9.299198528837014921e-01
1.649464308557667391e+04,9.384108046814350068e-01
1.649469654554648150e+04,9.432246639126654619e-01
1.649475000436415576e+04,9.524966496755030709e-01
1.649480346202965302e+04,9.589656107189223899e-01
1.649485691854293691e+04,9.732533034924066850e-01
1.649491037390396377e+04,9.747617717661442027e-01
1.649496382811269723e+04,9.749047540594538708e-01
1.649501728116909726e+04,9.889250242845670780e-01
1.649507073307312749e+04,9.833160493494718102e-01
1.649512418382474425e+04,9.923536803444109600e-01
1.649517763342391481e+04,9.979283423198740399e-01
1.649523108187059552e+04,9.960899485907255269e-01
1.649528452916474998e+04,9.950396067650720822e-01
1.649533797530633456e+04,9.982523159186952322e-01
1.649539142029531649e+04,9.993030197031529394e-01
1.649544486413165214e+04,9.939170766170520865e-01
1.649549830681530148e+04,1.000137357246636549e+00
1.649555174834623176e+04,9.970025210970866469e-01
1.649560518872439570e+04,9.985405760739929359e-01
1.649565862794976420e+04,9.990390602445532453e-01
1.649571206602228631e+04,9.988634818205230914e-01
1.649576550294193294e+04,9.918386419394206177e-01
1.649581893870866043e+04,9.983031177139780610e-01
1.649587237332243240e+04,9.991817756261411887e-01
1.649592580678320155e+04,9.980227592550900972e-01
1.649597923909094243e+04,9.920158188631087448e-01
1.649603267024560409e+04,9.965491142397104873e-01
1.649608610024715381e+04,9.961001840068499646e-01
1.649613952909554791e+04,1.002445499715473476e+00
1.649619295679075003e+04,9.962743839444215821e-01
1.649624638333273106e+04,9.958892851089017340e-01
1.649629980872143278e+04,9.907182487165462348e-01
1.649635323295682610e+04,9.936987812923777641e-01
1.649640665603887464e+04,9.904683835412788628e-01
1.649646007796753474e+04,9.969366212012144013e-01
1.649651349874276639e+04,9.942189521616574543e-01
1.649656691836453683e+04,9.925120354786870491e-01
1.649662033683279878e+04,9.992358209090294041e-01
1.649667375414751950e+04,9.922298292006805909e-01
1.649672717030865897e+04,9.972105297508481181e-01
1.649678058531617353e+04,9.837917354760551403e-01
1.649683399917003044e+04,9.910264488606246314e-01
1.649688741187018604e+04,1.001389296467986245e+00
1.649694082341660396e+04,9.970241264411254800e-01
1.649699423380924418e+04,1.003977166285903833e+00
1.649704764304806304e+04,9.949183574788820206e-01
1.649710105113303507e+04,1.008970933000974846e+00
1.649715445806410207e+04,9.941068211254825426e-01
1.649720786384124585e+04,9.915032715319704870e-01
1.649726126846440820e+04,9.956359712941365014e-01
1.649731467193356002e+04,1.000378028820003706e+00
1.649736807424865765e+04,1.000561714062652818e+00
1.649742147540967562e+04,9.985765668446847654e-01
1.649747487541655209e+04,1.001085190622190924e+00
1.649752827426926524e+04,1.003373494530503063e+00
1.649758167196777140e+04,9.986701682417319370e-01
1.649763506851203420e+04,9.989165624213343087e-01
1.649768846390200633e+04,1.004145879953588061e+00
1.649774185813765507e+04,1.001586593805926739e+00
1.649779525121894039e+04,9.993806191976999376e-01
1.649784864314581864e+04,1.001226298709662066e+00
1.649790203391826071e+04,9.985082804244911348e-01
1.649795542353622295e+04,9.960262611601835570e-01
1.649800881199966170e+04,1.001608138581337792e+00
1.649806219930854058e+04,9.942260819174359998e-01
1.649811558546283050e+04,9.947248835543049950e-01
1.649816897046246959e+04,9.924943759839990332e-01
1.649822235430743967e+04,9.883159598902617748e-01
1.649827573699768982e+04,9.939664979226898733e-01
1.649832911853319092e+04,9.886627620327536059e-01
1.649838249891389569e+04,9.899731432027234490e-01
1.649843587813977138e+04,9.850107534503498297e-01
1.649848925621077069e+04,9.905386672363872824e-01
1.649854263312686453e+04,9.911471993965713656e-01
1.649859600888800196e+04,9.936959701469209039e-01
1.649864938349415388e+04,9.869120429920871240e-01
1.649870275694528027e+04,9.977363649226802522e-01
1.649875612924133384e+04,9.951125134963727525e-01
1.649880950038228912e+04,9.942094437125560402e-01
1.649886287036809881e+04,9.980572310930985180e-01
1.649891623919871927e+04,9.905231855723614087e-01
1.649896960687411774e+04,9.925405607331637681e-01
1.649902297339425422e+04,9.975994905236863497e-01
1.649907633875909232e+04,9.937896839075656130e-01
1.649912970296858839e+04,1.003702838752706494e+00
1.649918306602270604e+04,9.974015865223924138e-01
1.649923642792140163e+04,9.997978914949727791e-01
1.649928978866463876e+04,9.942240872565720755e-01
1.649934314825238107e+04,9.995398210291606134e-01
1.649939650668459217e+04,9.970417101641144697e-01
1.649944986396122840e+04,9.976679732943117829e-01
1.649950322008224612e+04,1.002440629117949955e+00
1.649955657504761257e+04,1.001918618914218850e+00
1.649960992885728410e+04,1.001404990568657727e+00
1.649966328151122798e+04,1.003197490683429116e+00
1.649971663300940054e+04,1.001599432575640325e+00
1.649976998335176540e+04,9.991268823386473263e-01
1.649982333253828256e+04,1.003196340728154778e+00
1.649987668056890834e+04,9.978556871222225011e-01
1.649993002744361002e+04,1.010148670570161666e+00
1.649998337316235120e+04,1.004992306548384340e+00
1.650003671772508460e+04,1.002502963105803779e+00
1.650009006113177384e+04,9.984271070566231865e-01
1.650014340338237889e+04,1.006592198499909996e+00
1.650019674447685975e+04,9.999969348070649744e-01
1.650025008441518730e+04,1.002416406103785462e+00
1.650030342319731426e+04,9.928824739527893906e-01
1.650035676082320060e+04,9.997872483774333796e-01
1.650041009729280631e+04,1.001014980524853160e+00
1.650046343260609865e+04,9.930468462864473489e-01
1.650051676676303032e+04,9.822242863594884410e-01
1.650057009976356858e+04,9.781604678002194797e-01
1.650062343160767705e+04,1.009713429824560693e+00
1.650067676229530844e+04,1.006300947031202764e+00
1.650073009182643000e+04,9.912221868042976336e-01
1.650078342020099808e+04,9.893463161900899472e-01
1.650083674741897630e+04,9.930717590215092372e-01
1.650089007348032465e+04,9.956979182896664726e-01
1.650094339838500309e+04,1.000178634084277096e+00
1.650099672213297890e+04,1.002901773247912853e+00
1.650105004472420478e+04,9.997453819910723238e-01
1.650110336615864435e+04,1.002992152981108331e+00
1.650115668643625759e+04,9.965618890917925521e-01
1.650121000555701175e+04,9.925912305747739417e-01
1.650126332352085956e+04,1.002541948837116559e+00
1.650131664032776462e+04,1.002733728434172189e+00
1.650136995597769055e+04,1.001597993346011961e+00
1.650142327047059734e+04,1.003269278922637842e+00
1.650147658380644134e+04,1.003159868607163441e+00
1.650152989598518980e+04,9.999589176435084159e-01
1.650158320700680270e+04,1.004087888674801476e+00
1.650163651687123638e+04,9.946402615534559732e-01
1.650168982557845811e+04,9.956425734789364768e-01
1.650174313312842060e+04,9.947188798809435406e-01
1.650179643952109109e+04,1.002158162328419699e+00
1.650184974475642230e+04,1.000630205388544081e+00
1.650190304883439967e+04,9.944517209286637405e-01
1.650195635175495408e+04,9.967858407131047205e-01
1.650200965351805644e+04,9.983382764430331902e-01
1.650206295412367763e+04,9.945433249458682790e-01
1.650211625357176308e+04,1.002309113104826288e+00
1.650216955186228734e+04,1.002763251032377401e+00
1.650222284899520309e+04,1.000481847870109409e+00
1.650227614497047398e+04,1.002602734963649045e+00
1.650232943978805997e+04,1.000122302969533639e+00
1.650238273344792469e+04,9.999435504644984540e-01
1.650243602595002449e+04,1.008076866400487548e+00
1.650248931729432661e+04,1.003183613343765046e+00
1.650254260748078377e+04,9.884307297966080652e-01
1.650259589650936687e+04,9.941756982769792694e-01
1.650264918438002496e+04,9.934859541294456253e-01
1.650270247109272896e+04,1.002263093575827657e+00
1.650275575664743519e+04,9.967342332694326679e-01
1.650280904104410729e+04,9.924389151447865487e-01
1.650286232428270159e+04,9.951013210832150291e-01
1.650291560636318172e+04,9.963774321059509775e-01
1.650296888728551494e+04,9.982722959924081874e-01
1.650302216704965031e+04,9.949384671242900158e-01
1.650307544565556236e+04,9.860833609367981589e-01
1.650312872310319653e+04,9.966589768750860889e-01
1.650318199939252008e+04,9.807060070880155855e-01
1.650323527452350027e+04,9.800639722897320771e-01
1.650328854849608979e+04,9.671748167444383926e-01
1.650334182131025591e+04,9.584668120751542730e-01
1.650339509296595497e+04,9.235152570390260385e-01
1.650344836346314696e+04,8.848737440154866851e-01
1.650350163280179913e+04,8.917912128749651002e-01
1.650355490098186783e+04,9.301526110230237121e-01
1.650360816800331668e+04,9.978085485689821565e-01
1.650366143386610202e+04,1.211398286199726337e+00
1.650371469857018747e+04,9.408049212598381672e-01
1.650376796211553665e+04,8.798222026692654740e-01
1.650382122450210227e+04,9.137333628485824200e-01
1.650387448572985886e+04,9.484246416734412044e-01
1.650392774579875186e+04,9.659094885655026275e-01
1.650398100470875215e+04,9.779931236246010018e-01
1.650403426245981973e+04,9.811772282318864669e-01
1.650408751905191093e+04,9.810330840296304089e-01
1.650414077448498938e+04,9.845457966007086226e-01
1.650419402875901869e+04,9.793500572048828845e-01
1.650424728187396249e+04,9.930488590790790271e-01
1.650430053382976985e+04,9.870165684842813203e-01
1.650435378462640801e+04,9.889656552970003123e-01
1.650440703426384425e+04,9.898752326066531104e-01
1.650446028274203127e+04,9.922981327150219855e-01
1.650451353006092904e+04,9.930381664467278213e-01
1.650456677622050483e+04,9.944918954358038521e-01
1.650462002122071863e+04,9.904438582189000195e-01
1.650467326506152313e+04,9.921689880273998341e-01
1.650472650774288923e+04,9.872605836645427235e-01
1.650477974926477691e+04,9.839850226650499465e-01
1.650483298962713889e+04,9.822257461209320528e-01
1.650488622882994241e+04,9.720513201680046622e-01
1.650493946687315474e+04,9.599941235929629890e-01
1.650499270375672495e+04,9.575920316568051760e-01
1.650504593948061665e+04,9.403989887087375044e-01
1.650509917404479347e+04,9.196309901155852451e-01
1.650515240744921539e+04,8.988210781366972046e-01
1.650520563969384602e+04,8.846647261486375591e-01
1.650525887077864172e+04,8.882981864302897934e-01
1.650531210070356610e+04,9.138997250550973117e-01
1.650536532946858642e+04,9.387555032612742156e-01
1.650541855707364812e+04,9.582504521536044928e-01
1.650547178351872208e+04,9.687225408626835010e-01
1.650552500880376829e+04,9.717026703184847847e-01
1.650557823292875037e+04,9.829924407507423245e-01
1.650563145589362466e+04,9.891273224362077121e-01
1.650568467769835115e+04,9.835075985802160803e-01
1.650573789834289710e+04,9.813313990148400112e-01
1.650579111782721520e+04,9.812967396481204752e-01
1.650584433615127273e+04,9.777609776766866823e-01
1.650589755331503329e+04,9.726981089299474581e-01
1.650595076931844596e+04,9.548306009875289213e-01
1.650600398416148528e+04,9.408763953671775981e-01
1.650605719784410394e+04,9.089680685056147347e-01
1.650611041036626557e+04,8.842171629263636534e-01
1.650616362172792651e+04,8.530309998900942325e-01
1.650621683192905766e+04,8.260943004784322419e-01
1.650627004096960809e+04,8.186837493140607380e-01
1.650632324884954869e+04,8.284524002247417584e-01
1.650637645556883217e+04,8.506429514316364848e-01
1.650642966112742943e+04,8.836880409118029744e-01
1.650648286552528953e+04,9.098721098271548291e-01
1.650653606876237609e+04,9.276649134902984484e-01
1.650658927083866365e+04,9.518469110912394227e-01
1.650664247175409764e+04,9.630697370184767570e-01
1.650669567150864532e+04,9.786604450280890211e-01
1.650674887010226666e+04,9.866632441515099661e-01
1.650680206753492166e+04,9.832022576371733935e-01
1.650685526380656665e+04,9.836899889503678551e-01
1.650690845891717618e+04,9.835806804710179874e-01
1.650696165286669930e+04,9.955607689574542674e-01
1.650701484565509963e+04,9.997144846945619223e-01
1.650706803728234081e+04,9.969288085157853585e-01
1.650712122774838281e+04,1.007827518609127226e+00
1.650717441705318197e+04,1.006002046441500042e+00
1.650722760519670555e+04,1.003930671610814063e+00
1.650728079217891354e+04,1.006763592614621228e+00
1.650733397799976592e+04,1.002771043245768157e+00
1.650738716265921903e+04,1.006342344696389723e+00
1.650744034615724013e+04,1.008326399724083444e+00
1.650749352849378556e+04,1.001998270960384518e+00
1.650754670966882622e+04,1.000126101031350689e+00
1.650759988968230755e+04,1.003713357377906457e+00
1.650765306853419315e+04,1.007889741827641572e+00
1.650770624622445757e+04,1.001987077457034303e+00
1.650775942275305351e+04,1.000507434707559318e+00
1.650781259811994096e+04,9.992854812695597388e-01
1.650786577232507989e+04,9.996311358125049562e-01
1.650791894536843029e+04,9.970369051088553425e-01
1.650797211724995941e+04,9.985571108693357401e-01
1.650802528796962724e+04,9.983880490290963916e-01
1.650807845752738649e+04,9.999206341184015967e-01
1.650813162592320441e+04,1.001673392558052988e+00
1.650818479315704462e+04,1.006395607911449108e+00
1.650823795922885984e+04,1.005247541505040587e+00
1.650829112413861731e+04,1.007815234450308184e+00
1.650834428788627702e+04,9.989451030014298016e-01
1.650839745047179895e+04,1.012659840944920564e+00
1.650845061189514308e+04,9.996001920247414851e-01
1.650850377215627668e+04,1.007117049943187848e+00
1.650855693125514881e+04,1.009880036106985068e+00
1.650861008919173037e+04,1.008243190893932217e+00
1.650866324596597769e+04,1.009541924426059056e+00
1.650871640157785441e+04,1.003040055476130732e+00
1.650876955602732050e+04,1.003542989021870779e+00
1.650882270931433959e+04,1.003377934354288348e+00
1.650887586143886438e+04,1.008366119204348932e+00
1.650892901240086212e+04,1.000132915571766645e+00
1.650898216220029644e+04,1.002820254486081364e+00
1.650903531083712005e+04,9.956986194601690210e-01
1.650908845831130020e+04,9.988537559544528044e-01
1.650914160462279324e+04,1.001652673463713894e+00
1.650919474977156642e+04,9.924667013841831364e-01
1.650924789375757609e+04,1.004263432922873234e+00
1.650930103658078224e+04,9.974439844062683580e-01
1.650935417824115211e+04,1.003069045680978322e+00
1.650940731873863842e+04,9.951339779893244586e-01
1.650946045807320479e+04,1.004213669187753233e+00
1.650951359624481847e+04,9.968302243896642878e-01
1.650956673325343218e+04,9.934998708386089117e-01
1.650961986909900224e+04,9.983216090542574861e-01
1.650967300378150685e+04,9.938057393145760532e-01
1.650972613730089506e+04,9.921682893358694244e-01
1.650977926965713050e+04,9.887704433839261675e-01
1.650983240085017678e+04,1.008749750330561357e+00
1.650988553087998662e+04,1.005486856028313225e+00
1.650993865974652726e+04,9.964772938917613176e-01
1.650999178744975870e+04,9.942087652174245171e-01
1.651004491398964092e+04,9.961727178140332706e-01
1.651009803936613753e+04,9.972004364593872738e-01
1.651015116357920851e+04,1.003968126548334672e+00
1.651020428662880659e+04,1.004125598294652422e+00
1.651025740851490991e+04,1.000997807239260462e+00
1.651031052923746392e+04,1.001821170024604468e+00
1.651036364879643588e+04,9.970089066782400478e-01
1.651041676719178940e+04,1.000423527126572232e+00
1.651046988442347720e+04,1.003528516291816164e+00
1.651052300049146288e+04,1.003541677305411772e+00
1.651057611539571371e+04,1.008960568258365331e+00
1.651062922913618240e+04,1.001583765017698413e+00
1.651068234171283984e+04,9.978682196097001800e-01
1.651073545312563510e+04,1.008837310558490907e+00
1.651078856337453908e+04,1.003323479637016513e+00
1.651084167245950448e+04,1.001752351260105200e+00
1.651089478038050220e+04,1.006651825317053772e+00
1.651094788713748494e+04,1.004749789829725515e+00
1.651100099273041633e+04,1.008243613693407870e+00
1.651105409715925271e+04,1.006653443421445360e+00
1.651110720042396133e+04,1.012213598701524608e+00
1.651116030252450582e+04,1.003828977768715491e+00
1.651121340346083525e+04,1.004853757081261012e+00
1.651126650323292051e+04,1.007759581043758734e+00
1.651131960184072523e+04,1.001595681420187844e+00
1.651137269928419846e+04,1.006728529671242489e+00
1.651142579556330747e+04,1.005706696463793071e+00
1.651147889067801225e+04,9.975971971781117942e-01
1.651153198462828004e+04,9.987897328423183119e-01
