canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_001626,pk_4fc3e20bfa57,C I,1.0,4933.412,air,8.643,-1.258,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001627,pk_5210e916f3c5,C I,1.0,4934.291,air,8.643,-1.538,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001628,pk_5ef267b18607,C I,1.0,4935.3993,air,8.643,-0.6615,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001629,pk_cab8b5403397,C I,1.0,4940.433,air,8.537,-3.645,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001630,pk_aa2e86d027ed,C I,1.0,4941.907,air,7.48,-4.061,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001631,pk_fd27df5d323b,C I,1.0,4942.001,air,8.537,-2.899,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001632,pk_f3f9423f7279,C I,1.0,4942.43,air,8.647,-1.318,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001633,pk_a2a3070e44c8,C I,1.0,4943.347,air,8.537,-2.723,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001634,pk_f7b48ddb6dd1,C I,1.0,4943.5643,air,8.647,-0.3551,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001635,pk_e25d60ba8594,C I,1.0,4944.982,air,8.64,-1.936,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001636,pk_0e92c7794edc,C I,1.0,4946.604,air,7.483,-3.913,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001637,pk_bb4e62e71289,C I,1.0,4949.647,air,8.537,-2.361,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001638,pk_41a1957bfa70,C I,1.0,4950.172,air,8.643,-0.763,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001639,pk_d54d1735470b,C I,1.0,4950.518,air,8.643,-0.453,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001640,pk_965b2816f5e5,C I,1.0,4958.711,air,8.647,-3.033,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001641,pk_e68ca56127a9,C I,1.0,4975.274,air,8.64,-2.782,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001642,pk_aaaf6971df46,C I,1.0,4977.848,air,8.64,-2.667,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001643,pk_8d9e3791ad43,C I,1.0,4980.528,air,8.643,-2.363,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001644,pk_91d165b2d75b,C I,1.0,4981.536,air,8.643,-2.714,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001645,pk_11de5fb4d0c8,C I,1.0,4983.0265,air,8.643,-1.7942,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001646,pk_20178ea90df8,C I,1.0,4989.832,air,8.647,-2.707,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001647,pk_51af50f2a33e,C I,1.0,4991.3761,air,8.647,-1.6929,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001648,pk_76ff5c4a1a63,C I,1.0,4997.234,air,8.643,-2.435,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001649,pk_ee6cc875e3e2,C I,1.0,4998.418,air,8.643,-1.653,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001650,pk_7c7bba6dc701,C I,1.0,5006.77,air,8.647,-3.576,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001651,pk_0634faa48c8b,C I,1.0,5011.263,air,7.946,-3.729,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001652,pk_4b727833969f,C I,1.0,5012.0191,air,7.946,-2.984,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001653,pk_be3f9bd6340f,C I,1.0,5012.2779,air,7.946,-2.9985,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001654,pk_bd031019a163,C I,1.0,5017.085,air,7.946,-2.4444,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001655,pk_ddb439335331,C I,1.0,5017.786,air,7.946,-3.23,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001656,pk_96131f910936,C I,1.0,5018.0652,air,7.946,-2.8165,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001657,pk_18b40345686e,C I,1.0,5023.8421,air,7.946,-2.2031,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001658,pk_81afef7fbd16,C I,1.0,5024.919,air,7.946,-2.728,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001659,pk_094218c22fcc,C I,1.0,5039.0581,air,7.946,-1.7794,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001660,pk_b7331bfd34ba,C I,1.0,5039.917,air,8.64,-3.213,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001661,pk_fa2049e37a06,C I,1.0,5040.123,air,7.946,-2.302,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001662,pk_b68666d6c334,C I,1.0,5040.717,air,8.64,-9.134,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001663,pk_10c45e3bf694,C I,1.0,5040.7697,air,7.946,-3.813,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001664,pk_187ee0174d1e,C I,1.0,5041.481,air,7.946,-2.0,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001665,pk_9a73bf01976a,C I,1.0,5041.7859,air,7.946,-2.0072,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001666,pk_f9f2c53d8351,C I,1.0,5042.632,air,8.64,-3.727,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001667,pk_052cff584db6,C I,1.0,5043.759,air,8.64,-3.078,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001668,pk_850884bb6916,C I,1.0,5045.308,air,8.643,-2.807,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001669,pk_b89ce9925ac7,C I,1.0,5046.11,air,8.643,-3.216,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001670,pk_d80964eb22d9,C I,1.0,5046.584,air,8.643,-3.125,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001671,pk_4bae315c012b,C I,1.0,5046.94,air,8.643,-2.212,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001672,pk_945fcd9818dd,C I,1.0,5048.029,air,8.643,-3.208,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001673,pk_edbbe94582a7,C I,1.0,5048.657,air,10.383,-7.697,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001674,pk_331d35a6d5e0,C I,1.0,5048.779,air,10.385,-9.126,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001675,pk_0e8ca7ffcad9,C I,1.0,5049.158,air,8.643,-4.141,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001676,pk_c950446da956,C I,1.0,5050.057,air,10.389,-8.367,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001677,pk_b8573c9f2801,C I,1.0,5050.527,air,10.383,-9.656,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001678,pk_9cdab4d6eb9b,C I,1.0,5050.944,air,8.537,-8.617,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001679,pk_4c8f4ce9e4f4,C I,1.0,5052.144,air,7.685,-1.303,,,VALD3,FALLBACK,VALD3,,synth|regions,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001680,pk_48d5cb89f0ed,C I,1.0,5052.167,air,7.6848,-1.303,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001681,pk_8d8183df942e,C I,1.0,5053.515,air,8.537,-2.055,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001682,pk_22702741b569,C I,1.0,5054.077,air,8.537,-3.963,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001683,pk_8153421d2bcd,C I,1.0,5054.623,air,8.647,-3.837,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001684,pk_c8207dbf249f,C I,1.0,5055.098,air,8.647,-3.055,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001685,pk_2a8a0b2bbe6b,C I,1.0,5055.456,air,8.647,-2.429,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001686,pk_42f7b021dbf0,C I,1.0,5057.681,air,8.647,-2.223,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001687,pk_1eb40670504b,C I,1.0,5058.717,air,8.64,-2.673,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001688,pk_19aa868d0fc3,C I,1.0,5059.658,air,8.537,-3.419,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001689,pk_b1656e43efc5,C I,1.0,5059.834,air,8.64,-2.494,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001690,pk_28bb5fa0e7ab,C I,1.0,5062.287,air,8.537,-3.731,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001691,pk_b88a582995fd,C I,1.0,5063.018,air,8.643,-2.864,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001692,pk_5db3eb841c58,C I,1.0,5063.929,air,8.64,-2.131,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001693,pk_8243b9630380,C I,1.0,5064.149,air,8.643,-2.572,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001694,pk_7dce9db75d18,C I,1.0,5064.718,air,8.643,-1.952,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001695,pk_84da69828281,C I,1.0,5065.268,air,8.643,-3.333,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001696,pk_a186195aed3a,C I,1.0,5067.545,air,8.537,-2.783,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001697,pk_0246799a6e36,C I,1.0,5068.455,air,10.395,-7.743,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001698,pk_ba7664fc7974,C I,1.0,5069.166,air,10.392,-8.451,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001699,pk_a99239806d63,C I,1.0,5069.372,air,8.643,-2.818,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001700,pk_3f0e5cf58995,C I,1.0,5073.294,air,8.647,-3.732,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001701,pk_8726bdd0dea6,C I,1.0,5073.845,air,8.647,-2.91,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001702,pk_098d0ce142df,C I,1.0,5074.132,air,8.537,-3.667,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001703,pk_0cf9a9a46525,C I,1.0,5076.603,air,8.537,-2.843,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001704,pk_5a2d67921408,C I,1.0,5077.963,air,8.647,-4.282,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001705,pk_a4ec12a2e73a,C I,1.0,5078.565,air,8.537,-2.773,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001706,pk_581c51dbd5e4,C I,1.0,5078.577,air,10.4,-8.919,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001707,pk_9d3c81419d37,C I,1.0,5089.64,air,8.537,-2.328,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001708,pk_bd9a252e718d,C I,1.0,5130.937,air,10.428,-9.985,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001709,pk_163cce656d9e,C I,1.0,5131.506,air,8.64,-3.612,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001710,pk_2a26482d8d12,C I,1.0,5133.288,air,8.64,-3.409,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001711,pk_598f5202de9a,C I,1.0,5137.347,air,8.64,-3.855,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001712,pk_190069b8d893,C I,1.0,5137.473,air,8.643,-4.432,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001713,pk_f9d3fefd0ec4,C I,1.0,5138.881,air,8.643,-3.054,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001714,pk_e2d762e9bb20,C I,1.0,5139.114,air,8.64,-3.38,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001715,pk_48bd8c45e2b8,C I,1.0,5139.554,air,8.643,-3.326,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001716,pk_274bacfdd19f,C I,1.0,5140.911,air,10.429,-9.736,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001717,pk_4038c96529e0,C I,1.0,5141.27,air,8.643,-3.063,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001718,pk_647c3b3f4740,C I,1.0,5142.949,air,8.643,-3.33,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001719,pk_a1dc364a382b,C I,1.0,5144.362,air,8.643,-2.472,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001720,pk_55d2d17110bc,C I,1.0,5148.385,air,8.647,-5.368,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001721,pk_6095dc42f2a6,C I,1.0,5150.107,air,8.647,-3.408,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001722,pk_d6fe6d0c3132,C I,1.0,5153.21,air,8.647,-2.489,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001723,pk_046f296af7cd,C I,1.0,5153.569,air,8.647,-2.187,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001724,pk_bf240ad7999e,C I,1.0,5154.283,air,8.64,-2.698,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001725,pk_830a9dbdfa30,C I,1.0,5155.099,air,8.647,-1.722,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001726,pk_28dcb296171a,C I,1.0,5155.29,air,8.64,-2.664,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001727,pk_32821962041f,C I,1.0,5155.748,air,8.64,-2.43,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001728,pk_3967e6e723a0,C I,1.0,5158.213,air,8.643,-2.792,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001729,pk_47fb8929bca6,C I,1.0,5159.606,air,8.771,-4.444,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001730,pk_191aaa678ae2,C I,1.0,5159.922,air,8.643,-2.573,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001731,pk_47ea953522ad,C I,1.0,5160.79,air,8.643,-2.04,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001732,pk_44c536180110,C I,1.0,5161.39,air,8.643,-3.866,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001733,pk_d9b0e1e1c016,C I,1.0,5162.601,air,8.64,-2.357,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001734,pk_ae9effe04ee8,C I,1.0,5163.255,air,7.685,-4.499,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001735,pk_a1d907445ea1,C I,1.0,5168.126,air,7.685,-5.15,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001736,pk_720d7d2059da,C I,1.0,5168.258,air,8.643,-2.98,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001737,pk_c86c0403dc7b,C I,1.0,5169.695,air,8.647,-3.797,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001738,pk_d5d42dddd47b,C I,1.0,5170.296,air,8.647,-3.132,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001739,pk_afba59e6d955,C I,1.0,5177.118,air,8.771,-2.753,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001740,pk_f2f14109af5d,C I,1.0,5177.188,air,8.647,-4.295,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001741,pk_3ab1abaec95e,C I,1.0,5179.9103,air,10.725,-7.9589,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001742,pk_1310476d7792,C I,1.0,5198.488,air,8.771,-1.24,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001743,pk_8ee5e6fca5ae,C I,1.0,5200.733,air,8.771,-1.515,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
