canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_097018,pk_47c12ec4a85f,N III,3.0,5820.57,air,39.797,-0.747,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097019,pk_cb758182350c,N III,3.0,5847.94,air,39.808,-0.495,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097020,pk_ba2918525e0c,N III,3.0,6450.79,air,39.34,-0.656,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097021,pk_e2a9ff50c057,N III,3.0,6463.09,air,39.345,-0.548,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097022,pk_e33022a7ecc6,N III,3.0,6468.57,air,39.345,-1.355,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097023,pk_16f25aeb2d40,N III,3.0,6478.76,air,39.352,-0.623,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097024,pk_ebbf07152a16,N III,3.0,6761.33,air,42.123,-2.6931,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097025,pk_3763673c1619,N III,3.0,6812.43,air,42.137,-2.572,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097026,pk_ac9796872541,N III,3.0,7371.51,air,39.797,-0.939,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097027,pk_264b1b08f5db,N III,3.0,7404.54,air,39.808,-0.749,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097028,pk_cbe5f525ce6a,N III,3.0,7405.7,air,43.822,-1.195,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097029,pk_da039dab138f,N III,3.0,8307.51,air,36.842,-1.165,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097030,pk_08fb32aa6623,N III,3.0,8344.95,air,36.842,-0.866,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097031,pk_256a496c9022,N III,3.0,8386.39,air,36.856,-0.47,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097032,pk_ad249408fad1,N III,3.0,8424.56,air,36.856,-1.171,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097033,pk_891cb14afd3c,N III,3.0,8444.34,air,42.489,-2.4122,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097034,pk_3ff9cabc478d,N III,3.0,8445.766,air,42.542,-0.9577,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097035,pk_448ff879e6dc,N III,3.0,8486.344,air,42.496,-0.49,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097036,pk_76d17a656e0e,N III,3.0,8495.29,air,42.498,-2.716,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097037,pk_98696619da02,N III,3.0,8565.966,air,41.926,-0.259,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,MCa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097038,pk_b185c45825fa,N III,3.0,9009.86,air,40.55,-1.098,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097039,pk_0129487192a8,N IV,4.0,4740.26,air,60.071,-1.589,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097040,pk_ba7950245b70,N IV,4.0,4769.86,air,60.083,-1.592,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097041,pk_4d2f4c9f5555,N IV,4.0,5200.41,air,57.699,-0.266,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097042,pk_543cce2c8987,N IV,4.0,5208.593,air,60.071,-1.904,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097043,pk_e3d103539cdb,N IV,4.0,5238.122,air,60.083,-1.904,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097044,pk_c06951ddab46,N IV,4.0,5279.979,air,60.101,-1.154,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097045,pk_19c3aa5bc83a,N IV,4.0,5288.25,air,61.956,-1.392,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097046,pk_d57a6d3603a7,N IV,4.0,6119.23,air,61.783,-2.707,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097047,pk_f77632ef8a16,N IV,4.0,6212.39,air,60.456,-0.817,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097048,pk_bbfe79385cd1,N IV,4.0,6219.89,air,60.456,-0.119,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097049,pk_d4771bfa7c9a,N IV,4.0,6231.99,air,61.423,-3.225,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097050,pk_5edbb69e6dd7,N IV,4.0,6232.767,air,61.423,-1.595,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097051,pk_72dcda4ca4ac,N IV,4.0,6261.813,air,61.433,-1.595,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097052,pk_51e1f8bb3fd5,N IV,4.0,6262.597,air,61.433,-0.705,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097053,pk_bd3d41e53238,N IV,4.0,6302.513,air,61.445,-0.545,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097054,pk_92324e1da9e4,N IV,4.0,6380.77,air,48.212,-0.585,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097055,pk_6e7be128a370,N IV,4.0,7103.24,air,50.335,-0.846,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097056,pk_84df8b1fdab8,N IV,4.0,7111.28,air,50.337,-0.971,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097057,pk_ee8c6af53185,N IV,4.0,7122.98,air,50.341,-0.224,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097058,pk_71d2d1a3acab,N IV,4.0,7380.384,air,61.75,-1.448,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097059,pk_122dfe806ff1,N IV,4.0,7425.279,air,61.75,-0.758,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097060,pk_bd67805e1a28,N IV,4.0,7531.22,air,21.773,-10.0698,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097061,pk_44ed107101a2,N IV,4.0,7602.7,air,21.788,-9.5516,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097062,pk_4b8c77f28a83,N IV,4.0,8846.424,air,61.28,-0.977,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097063,pk_ab94ce8a5005,N IV,4.0,8890.558,air,61.287,-1.107,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097064,pk_f94d7d38cf0e,N IV,4.0,8937.133,air,61.299,-1.107,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097065,pk_00dbddd4a922,N V,5.0,4750.48,air,88.336,0.292,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097066,pk_45d5085a1557,N V,5.0,4950.952,air,88.442,-0.4458,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097067,pk_62ad56d3f7c3,N V,5.0,5068.55,air,88.436,-0.501,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097068,pk_260758268744,N V,5.0,5999.77,air,92.401,-0.829,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097069,pk_a804968b2e54,N V,5.0,6000.49,air,92.401,-1.13,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097070,pk_415dd25d8622,N V,5.0,6342.98,air,92.532,-0.229,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097071,pk_0fedc1c61f8e,N V,5.0,6350.68,air,92.531,-0.486,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097072,pk_88fe1db0c407,N V,5.0,6352.25,air,92.532,-1.185,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097073,pk_6f36395f655b,N V,5.0,6630.92,air,92.531,-0.948,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097074,pk_306709ce0193,N V,5.0,6632.64,air,92.532,-0.647,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097075,pk_945e35c3ae12,N V,5.0,7813.71,air,90.945,-1.082,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097076,pk_a0cf2e407523,N V,5.0,7814.81,air,90.945,-0.126,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097077,pk_a5c93fa7a308,N V,5.0,7816.09,air,90.945,-0.383,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_097078,pk_fdb2191c17a5,N V,5.0,8163.42,air,90.883,-0.018,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
