canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_165007,pk_1cdd19e1b14b,O I,1.0,3692.395,air,9.5214,-3.022,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108710,pk_43f81892fc2b,O I,1.0,3947.295,air,9.1461,-2.095,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108711,pk_825adf7d65e0,O I,1.0,3947.481,air,9.1461,-2.244,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108712,pk_2908f1f52c3e,O I,1.0,3947.586,air,9.1461,-2.467,,,VALD3,FALLBACK,VALD3,,linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108713,pk_6ae7ee273ed9,O I,1.0,4368.2419,air,9.521,-1.709,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108714,pk_143cdfa78e35,O I,1.0,4531.278,air,10.74,-2.92,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108715,pk_b7fbc4785db9,O I,1.0,4531.693,air,10.741,-2.69,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108716,pk_52670c168831,O I,1.0,4588.767,air,10.74,-2.76,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108717,pk_619c8f46d0f4,O I,1.0,4589.192,air,10.741,-2.54,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108718,pk_03bba3112766,O I,1.0,4589.967,air,10.741,-2.39,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108719,pk_1241db3c185f,O I,1.0,4654.1182,air,10.74,-2.155,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108720,pk_66b182655f6d,O I,1.0,4654.558,air,10.741,-1.9331,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108721,pk_404a686fdfe4,O I,1.0,4655.3567,air,10.741,-1.7876,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108722,pk_5491d1d3f769,O I,1.0,4672.541,air,10.74,-2.59,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108723,pk_1e9b684dad0a,O I,1.0,4672.982,air,10.741,-2.36,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108724,pk_ccbe4e5b901b,O I,1.0,4673.785,air,10.741,-2.22,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108725,pk_2c5df40d8c42,O I,1.0,4772.4495,air,10.74,-1.9221,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108726,pk_e76ba341ca4d,O I,1.0,4772.9125,air,10.741,-1.7005,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108727,pk_9343d0f1eba5,O I,1.0,4773.7527,air,10.741,-1.5545,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108728,pk_cc4e7c8d0a53,O I,1.0,4801.667,air,10.74,-2.344,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108729,pk_950d96bc3c9e,O I,1.0,4802.134,air,10.741,-2.122,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108730,pk_bb0882104b53,O I,1.0,4802.982,air,10.741,-1.976,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108731,pk_101e76e94a85,O I,1.0,4967.3786,air,10.74,-1.6299,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108732,pk_3bd88913522a,O I,1.0,4967.882,air,10.741,-1.4086,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108733,pk_01cb2ed01d67,O I,1.0,4968.7932,air,10.741,-1.2607,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108734,pk_9d2cbe6f64c2,O I,1.0,4979.952,air,10.989,-2.89,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108735,pk_1c85a50d948e,O I,1.0,4980.0975,air,10.989,-2.591,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108736,pk_b02c71fb10d2,O I,1.0,5018.782,air,10.74,-2.092,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108737,pk_cf6b201192f7,O I,1.0,5019.291,air,10.741,-1.871,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108738,pk_2b572fdafc0c,O I,1.0,5020.218,air,10.741,-1.724,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108739,pk_693ce5c84e91,O I,1.0,5047.641,air,10.989,-2.74,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108740,pk_e807e42745c0,O I,1.0,5047.7897,air,10.989,-2.441,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108741,pk_f1f06ae9bcec,O I,1.0,5131.14,air,10.989,-2.7058,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108742,pk_47eba989704c,O I,1.0,5131.29,air,10.989,-2.559,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108743,pk_5ecba0850984,O I,1.0,5146.303,air,10.989,-2.57,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108744,pk_2179c55a6161,O I,1.0,5146.458,air,10.989,-2.261,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108745,pk_1acfe1f493a9,O I,1.0,5274.967,air,10.989,-2.435,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108746,pk_f4dfb2492bf1,O I,1.0,5275.1302,air,10.989,-2.1377,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108747,pk_92c9b08b09dd,O I,1.0,5298.887,air,10.989,-2.345,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108748,pk_86b16cce9fa4,O I,1.0,5299.0513,air,10.989,-2.044,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108749,pk_721227a8594c,O I,1.0,5329.1012,air,10.74,-1.2391,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108750,pk_be37d9452c94,O I,1.0,5329.6853,air,10.741,-1.0166,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108751,pk_9c7619162d36,O I,1.0,5330.7394,air,10.741,-0.8705,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108752,pk_6c15eb83fdc5,O I,1.0,5435.178,air,10.74,-1.766,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108753,pk_217d65cea4b2,O I,1.0,5435.775,air,10.741,-1.544,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108754,pk_36bea56f747c,O I,1.0,5436.862,air,10.741,-1.399,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108755,pk_50569cd96710,O I,1.0,5512.602,air,10.989,-2.0875,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108756,pk_9f326f6d52b0,O I,1.0,5512.7801,air,10.989,-1.7907,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108757,pk_a216bd0b38ba,O I,1.0,5554.832,air,10.989,-2.092,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108758,pk_ac8937b41a1b,O I,1.0,5555.0122,air,10.989,-1.791,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108759,pk_d2e89b0e6d04,O I,1.0,5577.339,air,1.967,-8.204,,,VALD3,FALLBACK,VALD3,,synth|regions,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108760,pk_92dd23882753,O I,1.0,5958.386,air,10.989,-1.617,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108761,pk_0ad588123b5d,O I,1.0,5958.5933,air,10.989,-1.316,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108762,pk_5fe53edb4466,O I,1.0,6046.233,air,10.989,-1.763,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108763,pk_02ca3083eb24,O I,1.0,6046.4475,air,10.989,-1.4618,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108764,pk_56e722043af9,O I,1.0,6106.265,air,14.047,-0.638,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108765,pk_04c824af9c50,O I,1.0,6140.582,air,10.741,-4.419,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108766,pk_4ec34f376e0c,O I,1.0,6155.9753,air,10.74,-0.6641,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108767,pk_130106b68265,O I,1.0,6156.7663,air,10.741,-0.4421,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108768,pk_0975b48a913a,O I,1.0,6158.187,air,10.741,-0.409,,,VALD3,FALLBACK,VALD3,,synth|regions|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108769,pk_40b9469fbefc,O I,1.0,6259.196,air,14.1,-1.681,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108770,pk_b42c5b81ed7f,O I,1.0,6261.5114,air,14.1,-0.1899,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108771,pk_a48c9c04e552,O I,1.0,6261.814,air,14.099,-1.681,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108772,pk_b39f9f6b3169,O I,1.0,6269.63,air,14.1,-2.18,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108773,pk_3c10a426c642,O I,1.0,6300.304,air,0.0,-9.717,,A,NIST-C+,EVALUATED_NIST,"NIST ASD v5.11 grade A (Storey & Zeippen 2000, MNRAS 312, 813)",,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108774,pk_8eeb4e7008fd,O I,1.0,6323.385,air,12.087,-3.487,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108775,pk_533413defd97,O I,1.0,6363.776,air,0.02,-10.258,,,VALD3,FALLBACK,VALD3,,synth|regions|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108776,pk_6fecb0eb5edb,O I,1.0,6391.733,air,0.028,-13.579,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108777,pk_1a4d40a24399,O I,1.0,6453.602,air,10.74,-1.288,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108778,pk_fad3c6bc0000,O I,1.0,6454.444,air,10.741,-1.066,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108779,pk_bba035b25a0e,O I,1.0,6455.977,air,10.741,-0.92,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108780,pk_0e6b16b0de1e,O I,1.0,6459.97,air,12.542,-4.84,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108781,pk_7ac4c302343c,O I,1.0,6653.834,air,14.372,-0.4,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108782,pk_0b3c2bfe4dfd,O I,1.0,7001.9163,air,10.989,-0.8863,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108783,pk_fcebf60945c4,O I,1.0,7002.2286,air,10.989,-0.586,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108784,pk_47d586663a1b,O I,1.0,7020.352,air,12.359,-3.3226,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108785,pk_0306b4942db2,O I,1.0,7020.495,air,12.359,-3.625,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108786,pk_b26819d4de43,O I,1.0,7156.701,air,12.729,0.288,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108787,pk_6f16ddd5863e,O I,1.0,7254.154,air,10.989,-1.275,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108788,pk_f20210dce1aa,O I,1.0,7254.4618,air,10.989,-0.9748,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108789,pk_de09575bb620,O I,1.0,7471.404,air,14.123,-1.54,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108790,pk_7364f849174c,O I,1.0,7473.24,air,14.123,-0.37,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108791,pk_543df5c6a5a2,O I,1.0,7476.439,air,14.123,0.38,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108792,pk_ae974d65594b,O I,1.0,7479.074,air,14.125,0.11,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108793,pk_5df7c9d4366e,O I,1.0,7480.671,air,14.125,-0.24,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108794,pk_a84cbacc85c8,O I,1.0,7771.944,air,9.146,0.369,,A+,NIST-C+,EVALUATED_NIST,NIST ASD v5.11 grade A+,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108795,pk_cfb62bba158c,O I,1.0,7774.166,air,9.146,0.223,,A+,NIST-C+,EVALUATED_NIST,NIST ASD v5.11 grade A+,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108796,pk_d74bfb642674,O I,1.0,7775.388,air,9.146,0.002,,A+,NIST-C+,EVALUATED_NIST,NIST ASD v5.11 grade A+,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108797,pk_6567a4273cfa,O I,1.0,7886.273,air,14.372,0.236,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108798,pk_d6ac1785c3db,O I,1.0,7943.147,air,12.539,-0.55,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108799,pk_5dc881018210,O I,1.0,7947.168,air,12.541,-0.55,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108800,pk_97400974eeef,O I,1.0,7947.548,air,12.539,0.5,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108801,pk_29668485d7d8,O I,1.0,7950.803,air,12.541,0.34,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108802,pk_b4d57c58918a,O I,1.0,7952.159,air,12.542,0.17,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108803,pk_aef702e1fe8c,O I,1.0,7981.942,air,10.989,-3.175,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108804,pk_494182567857,O I,1.0,7982.298,air,10.989,-4.287,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108805,pk_e3bb2bbd6817,O I,1.0,7982.398,air,10.989,-3.053,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108806,pk_13da81dce4f3,O I,1.0,7986.977,air,10.989,-2.698,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108807,pk_a27c42dc0a67,O I,1.0,7987.334,air,10.989,-3.171,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108808,pk_dac85cea65b2,O I,1.0,7995.075,air,10.989,-2.423,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108809,pk_89e0f948764c,O I,1.0,8221.8211,air,12.539,0.3634,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108810,pk_2c6b5d0feb90,O I,1.0,8227.653,air,12.541,-0.606,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108811,pk_27ce5f644d8e,O I,1.0,8230.0056,air,12.541,0.1479,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_108812,pk_61f02461cba1,O I,1.0,8233.003,air,12.542,-0.13,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
