wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,solar,atmospheric,total
4287.82568,23321.8436,23315.4806,1.0035,0.88093,0.87661
4287.83545,23321.7905,23315.4275,1.0012,0.9031,0.8987
4287.84473,23321.74,23315.3771,0.99887,0.91301,0.90679
4287.85449,23321.6869,23315.324,1.0011,0.92054,0.91658
4287.86377,23321.6365,23315.2735,1.0019,0.92675,0.92441
4287.87305,23321.586,23315.2231,0.99959,0.92647,0.92172
4287.88281,23321.5329,23315.17,1.0009,0.9233,0.91844
4287.89209,23321.4824,23315.1195,1.0038,0.92101,0.9186
4287.90186,23321.4293,23315.0664,1.0006,0.91321,0.90832
4287.91113,23321.3789,23315.016,0.99806,0.89855,0.89057
4287.92041,23321.3284,23314.9656,1.0023,0.88318,0.87714
4287.93018,23321.2753,23314.9124,1.0011,0.85416,0.84495
4287.93945,23321.2248,23314.862,0.99529,0.79804,0.78195
4287.94922,23321.1717,23314.8089,0.99828,0.76304,0.74892
4287.9585,23321.1212,23314.7584,0.99591,0.80868,0.79517
4287.96777,23321.0708,23314.708,1.0009,0.87533,0.86933
4287.97754,23321.0177,23314.6549,1.0018,0.91032,0.90674
4287.98682,23320.9672,23314.6045,0.99846,0.92657,0.92021
4287.99658,23320.9141,23314.5514,1.0002,0.94209,0.93781
4288.00586,23320.8637,23314.5009,1.0009,0.95286,0.95031
4288.01514,23320.8132,23314.4505,0.99807,0.95748,0.95363
4288.0249,23320.7601,23314.3974,0.99759,0.96261,0.95903
4288.03418,23320.7096,23314.347,0.99801,0.96742,0.964
4288.04395,23320.6565,23314.2938,0.99591,0.96967,0.96421
4288.05322,23320.6061,23314.2434,0.99518,0.97163,0.96586
4288.06299,23320.5529,23314.1903,0.99735,0.97255,0.96846
4288.07227,23320.5025,23314.1399,0.99819,0.97146,0.96732
4288.08154,23320.4521,23314.0895,0.99731,0.97072,0.96547
4288.09131,23320.3989,23314.0363,0.99754,0.96991,0.96481
4288.10059,23320.3485,23313.9859,0.99832,0.96825,0.96381
4288.11035,23320.2954,23313.9328,0.99821,0.96723,0.96328
4288.11963,23320.2449,23313.8824,0.9982,0.96421,0.96091
4288.12891,23320.1944,23313.8319,0.99858,0.95819,0.955
4288.13867,23320.1414,23313.7789,0.99827,0.95611,0.95232
4288.14795,23320.0909,23313.7284,0.99758,0.9589,0.95478
4288.15771,23320.0378,23313.6753,0.99735,0.95942,0.95522
4288.16699,23319.9874,23313.6249,0.9973,0.95872,0.95428
4288.17627,23319.9369,23313.5744,0.99699,0.96059,0.95614
4288.18604,23319.8838,23313.5213,0.99527,0.95989,0.95447
4288.19531,23319.8333,23313.4709,0.98958,0.95534,0.94552
4288.20508,23319.7802,23313.4178,0.97642,0.95413,0.93435
4288.21436,23319.7298,23313.3674,0.9529,0.95568,0.91763
4288.22363,23319.6793,23313.317,0.92068,0.95337,0.88777
4288.2334,23319.6262,23313.2638,0.88726,0.94698,0.84922
4288.24268,23319.5757,23313.2134,0.86138,0.93734,0.81139
4288.25244,23319.5227,23313.1603,0.85039,0.923,0.78231
4288.26172,23319.4722,23313.1099,0.85775,0.90503,0.7679
4288.27148,23319.4191,23313.0568,0.87734,0.87924,0.75896
4288.28076,23319.3687,23313.0064,0.90117,0.84459,0.74649
4288.29004,23319.3182,23312.9559,0.92721,0.82728,0.75222
4288.2998,23319.2651,23312.9029,0.95261,0.8436,0.79002
4288.30908,23319.2147,23312.8524,0.97222,0.85927,0.82317
4288.31885,23319.1615,23312.7993,0.98124,0.85231,0.82508
4288.32812,23319.1111,23312.7489,0.99006,0.83611,0.81731
4288.3374,23319.0607,23312.6984,0.99568,0.80869,0.79409
4288.34717,23319.0075,23312.6453,0.98875,0.74435,0.7223
4288.35645,23318.9571,23312.5949,0.98441,0.67521,0.64944
4288.36621,23318.904,23312.5418,0.98008,0.69152,0.66482
4288.37549,23318.8535,23312.4914,0.97574,0.77505,0.74778
4288.38477,23318.8031,23312.4409,0.97376,0.83192,0.80443
4288.39453,23318.75,23312.3879,0.95704,0.86267,0.82001
4288.40381,23318.6996,23312.3374,0.95478,0.88499,0.83821
4288.41357,23318.6465,23312.2844,0.96375,0.89982,0.8596
4288.42285,23318.596,23312.2339,0.96793,0.90665,0.86956
4288.43213,23318.5456,23312.1835,0.97912,0.90938,0.88215
4288.44189,23318.4925,23312.1304,0.99361,0.91008,0.89658
4288.45117,23318.442,23312.08,0.99397,0.90812,0.89623
4288.46094,23318.3889,23312.0269,0.99476,0.90201,0.89115
4288.47021,23318.3385,23311.9765,1.0038,0.89223,0.88849
4288.47998,23318.2854,23311.9234,1.0005,0.87877,0.87151
4288.48926,23318.2349,23311.8729,0.99557,0.85829,0.84635
4288.49854,23318.1845,23311.8225,1.0066,0.83295,0.82848
4288.5083,23318.1314,23311.7694,1.0047,0.80762,0.79926
4288.51758,23318.0809,23311.719,0.99258,0.77419,0.75495
4288.52734,23318.0279,23311.6659,1.0071,0.72313,0.71306
4288.53662,23317.9774,23311.6155,1.0071,0.64842,0.63512
4288.5459,23317.9269,23311.565,1.0072,0.51875,0.50217
4288.55566,23317.8739,23311.512,1.0072,0.44954,0.4318
4288.56494,23317.8234,23311.4615,1.0072,0.532,0.51634
4288.57471,23317.7703,23311.4084,1.0073,0.66552,0.6538
4288.58398,23317.7199,23311.358,1.0073,0.73427,0.72583
4288.59326,23317.6694,23311.3076,0.99518,0.77619,0.76062
4288.60303,23317.6163,23311.2545,1.0031,0.804,0.79625
4288.6123,23317.5659,23311.2041,1.0015,0.81434,0.806
4288.62207,23317.5128,23311.151,0.99429,0.81292,0.79818
4288.63135,23317.4623,23311.1006,0.99867,0.8042,0.79212
4288.64062,23317.4119,23311.0502,0.99368,0.77047,0.75302
4288.65039,23317.3588,23310.9971,0.98732,0.71079,0.68686
4288.65967,23317.3084,23310.9466,0.98775,0.69628,0.67199
4288.66943,23317.2553,23310.8936,0.98818,0.74871,0.72605
4288.67871,23317.2048,23310.8431,0.99756,0.79282,0.77931
4288.68848,23317.1517,23310.79,0.99914,0.8044,0.79247
4288.69775,23317.1013,23310.7396,0.99639,0.80435,0.78959
4288.70703,23317.0509,23310.6892,1.0019,0.79719,0.7863
4288.7168,23316.9978,23310.6361,1.005,0.77275,0.76299
4288.72607,23316.9474,23310.5857,0.996,0.73214,0.71324
4288.73584,23316.8942,23310.5326,0.99623,0.68856,0.66807
4288.74512,23316.8438,23310.4822,0.99645,0.66611,0.64529
4288.75439,23316.7934,23310.4318,0.99668,0.64538,0.62362
4288.76416,23316.7403,23310.3787,0.99691,0.61211,0.58763
4288.77344,23316.6898,23310.3282,0.99713,0.55387,0.52754
4288.7832,23316.6368,23310.2752,0.99736,0.44698,0.42128
4288.79248,23316.5863,23310.2248,0.99758,0.34093,0.31606
4288.80176,23316.5359,23310.1743,0.99781,0.35283,0.32812
4288.81152,23316.4828,23310.1213,0.99804,0.4811,0.45764
4288.8208,23316.4323,23310.0708,0.99826,0.58706,0.5656
4288.83057,23316.3792,23310.0177,0.99849,0.61502,0.59452
4288.83984,23316.3288,23309.9674,0.99872,0.63586,0.61592
4288.84912,23316.2784,23309.9169,0.99894,0.68468,0.66629
4288.85889,23316.2253,23309.8638,0.99917,0.73442,0.71827
4288.86816,23316.1749,23309.8134,0.99858,0.76739,0.75231
4288.87793,23316.1218,23309.7603,1.0031,0.76414,0.75245
4288.88721,23316.0713,23309.7099,0.99766,0.74282,0.72635
4288.89697,23316.0182,23309.6569,0.99289,0.75155,0.73249
4288.90625,23315.9678,23309.6064,1.001,0.80292,0.79248
4288.91553,23315.9173,23309.556,1.007,0.85394,0.85082
4288.92529,23315.8643,23309.5029,0.9993,0.8846,0.87671
4288.93457,23315.8138,23309.4525,0.99728,0.90338,0.89495
4288.94434,23315.7607,23309.3994,1.0018,0.91846,0.91392
4288.95361,23315.7103,23309.349,1.0008,0.9297,0.92436
4288.96289,23315.6599,23309.2986,0.99885,0.93882,0.93361
4288.97266,23315.6068,23309.2455,0.99992,0.94758,0.94439
4288.98193,23315.5564,23309.1951,0.99991,0.95344,0.94932
4288.9917,23315.5033,23309.142,0.99949,0.95712,0.95299
4289.00098,23315.4528,23309.0916,0.99911,0.96216,0.95957
4289.01025,23315.4024,23309.0412,0.99681,0.96712,0.96285
4289.02002,23315.3493,23308.9881,0.99522,0.96962,0.96338
4289.0293,23315.2989,23308.9377,0.9949,0.9717,0.9654
4289.03906,23315.2458,23308.8846,0.99187,0.97463,0.96575
4289.04834,23315.1954,23308.8342,0.98676,0.97704,0.96365
4289.05762,23315.1449,23308.7838,0.98175,0.9787,0.96173
4289.06738,23315.0919,23308.7307,0.97422,0.97999,0.95692
4289.07666,23315.0414,23308.6803,0.96224,0.98059,0.94671
4289.08643,23314.9883,23308.6272,0.9472,0.98126,0.93376
4289.0957,23314.9379,23308.5768,0.93158,0.98302,0.92003
4289.10547,23314.8848,23308.5237,0.92126,0.98468,0.90875
4289.11475,23314.8344,23308.4733,0.92306,0.98482,0.90678
4289.12402,23314.784,23308.4229,0.93671,0.98407,0.91664
4289.13379,23314.7309,23308.3698,0.95495,0.98347,0.93286
4289.14307,23314.6804,23308.3194,0.97059,0.98263,0.94811
4289.15283,23314.6274,23308.2664,0.98096,0.98173,0.95908
4289.16211,23314.5769,23308.2159,0.98751,0.98121,0.96623
4289.17139,23314.5265,23308.1655,0.99186,0.9787,0.96848
4289.18115,23314.4734,23308.1125,0.99398,0.97225,0.96435
4289.19043,23314.423,23308.062,0.99538,0.96686,0.96012
4289.2002,23314.3699,23308.0089,0.99822,0.96897,0.9645
4289.20947,23314.3195,23307.9586,1.0007,0.97613,0.97433
4289.21875,23314.2691,23307.9081,0.9996,0.98204,0.9802
4289.22852,23314.216,23307.8551,0.99755,0.98502,0.98156
4289.23779,23314.1656,23307.8047,0.9986,0.98612,0.98314
4289.24756,23314.1125,23307.7516,1.0003,0.98663,0.98525
4289.25684,23314.062,23307.7012,0.99925,0.98796,0.98641
4289.26611,23314.0116,23307.6508,0.9977,0.98959,0.98701
4289.27588,23313.9585,23307.5977,0.9983,0.98971,0.98739
4289.28516,23313.9081,23307.5473,0.99867,0.98965,0.98757
4289.29492,23313.855,23307.4942,0.99721,0.99088,0.9877
4289.3042,23313.8046,23307.4438,0.9965,0.99161,0.98766
4289.31396,23313.7516,23307.3908,0.99779,0.99069,0.98767
4289.32324,23313.7011,23307.3404,0.9987,0.98979,0.98777
4289.33252,23313.6507,23307.2899,0.9979,0.98978,0.98723
4289.34229,23313.5976,23307.2368,0.99707,0.98955,0.98616
4289.35156,23313.5472,23307.1865,0.99775,0.98817,0.98527
4289.36133,23313.4941,23307.1334,0.99946,0.98623,0.98467
4289.37061,23313.4436,23307.083,1.0005,0.98567,0.98455
4289.37988,23313.3933,23307.0326,0.99947,0.98682,0.98447
4289.38965,23313.3402,23306.9795,0.99717,0.98712,0.983
4289.39893,23313.2897,23306.9291,0.99624,0.98566,0.9811
4289.40869,23313.2367,23306.876,0.99736,0.98533,0.98173
4289.41797,23313.1862,23306.8256,0.99837,0.98741,0.9846
4289.42725,23313.1358,23306.7752,0.99822,0.98935,0.98686
4289.43701,23313.0828,23306.7222,0.99789,0.98985,0.98761
4289.44629,23313.0323,23306.6717,0.99792,0.98983,0.9874
4289.45605,23312.9793,23306.6187,0.99824,0.98938,0.98656
4289.46533,23312.9288,23306.5683,0.99894,0.98817,0.98575
4289.47461,23312.8784,23306.5179,0.99956,0.98686,0.98497
4289.48438,23312.8253,23306.4648,0.99976,0.98557,0.98316
4289.49365,23312.7749,23306.4144,0.99972,0.98379,0.98055
4289.50342,23312.7218,23306.3613,0.99889,0.9823,0.97849
4289.5127,23312.6714,23306.3109,0.99774,0.98112,0.97686
4289.52246,23312.6183,23306.2579,0.99859,0.97796,0.97386
4289.53174,23312.5679,23306.2075,1.0007,0.97248,0.96868
4289.54102,23312.5175,23306.157,1.0005,0.96723,0.96238
4289.55078,23312.4644,23306.104,0.99895,0.96154,0.955
4289.56006,23312.414,23306.0536,1.0001,0.95169,0.94438
4289.56982,23312.361,23306.0006,1.0022,0.93865,0.92983
4289.5791,23312.3105,23305.9501,1.0013,0.92504,0.91212
4289.58838,23312.2601,23305.8997,1.0006,0.90766,0.89051
4289.59814,23312.207,23305.8467,1.0028,0.88788,0.86826
4289.60742,23312.1566,23305.7963,1.0035,0.87802,0.85694
4289.61719,23312.1035,23305.7432,1.0009,0.88541,0.86451
4289.62646,23312.0531,23305.6928,1.0002,0.90261,0.88532
4289.63574,23312.0027,23305.6424,1.0018,0.92034,0.90798
4289.64551,23311.9496,23305.5893,1.0011,0.93568,0.92574
4289.65479,23311.8992,23305.5389,0.99951,0.94693,0.93807
4289.66455,23311.8461,23305.4859,1.0001,0.95418,0.94743
4289.67383,23311.7957,23305.4355,1.0004,0.95914,0.95394
4289.68311,23311.7453,23305.3851,0.99871,0.96204,0.95613
4289.69287,23311.6922,23305.332,0.99798,0.96329,0.95641
4289.70215,23311.6418,23305.2816,0.99908,0.96358,0.95738
4289.71191,23311.5888,23305.2286,0.99915,0.96299,0.95742
4289.72119,23311.5383,23305.1782,0.99807,0.96247,0.95644
4289.73096,23311.4852,23305.1251,0.99715,0.96184,0.95512
4289.74023,23311.4349,23305.0747,0.99606,0.95799,0.95059
4289.74951,23311.3844,23305.0243,0.99522,0.9517,0.94394
4289.75928,23311.3314,23304.9712,0.99305,0.94644,0.93731
4289.76855,23311.281,23304.9209,0.98496,0.93777,0.92256
4289.77832,23311.2279,23304.8678,0.97056,0.92131,0.89479
4289.7876,23311.1775,23304.8174,0.94948,0.90268,0.85931
4289.79688,23311.127,23304.767,0.91687,0.87985,0.81002
4289.80664,23311.074,23304.7139,0.88148,0.8435,0.74516
4289.81592,23311.0236,23304.6635,0.86092,0.82188,0.70427
4289.82568,23310.9705,23304.6105,0.85799,0.85433,0.72504
4289.83496,23310.9201,23304.5601,0.87769,0.9031,0.78205
4289.84424,23310.8697,23304.5097,0.90917,0.92691,0.83015
4289.854,23310.8166,23304.4567,0.94069,0.93497,0.86649
4289.86328,23310.7662,23304.4062,0.96568,0.94357,0.90102
4289.87305,23310.7131,23304.3532,0.98023,0.94786,0.92254
4289.88232,23310.6628,23304.3028,0.98724,0.94394,0.92671
4289.8916,23310.6123,23304.2524,0.99088,0.9415,0.92845
4289.90137,23310.5592,23304.1993,0.99205,0.94674,0.93646
4289.91064,23310.5089,23304.149,0.99291,0.95583,0.94743
4289.92041,23310.4558,23304.0959,0.99568,0.964,0.95784
4289.92969,23310.4054,23304.0455,0.99788,0.96953,0.96499
4289.93945,23310.3523,23303.9925,0.99651,0.9735,0.96843
4289.94873,23310.3019,23303.9421,0.99354,0.97727,0.97134
4289.95801,23310.2515,23303.8916,0.99065,0.97977,0.97291
4289.96777,23310.1984,23303.8386,0.98558,0.98011,0.9688
4289.97705,23310.148,23303.7882,0.97811,0.97926,0.96033
4289.98682,23310.0949,23303.7351,0.96932,0.97833,0.95085
4289.99609,23310.0446,23303.6848,0.95804,0.97854,0.9398
4290.00537,23309.9941,23303.6344,0.94906,0.97946,0.93034
4290.01514,23309.941,23303.5813,0.95168,0.97828,0.92944
4290.02441,23309.8907,23303.531,0.96312,0.97547,0.93583
4290.03418,23309.8376,23303.4779,0.9744,0.97355,0.94366
4290.04346,23309.7872,23303.4275,0.98539,0.9712,0.95226
4290.05273,23309.7368,23303.3771,0.99411,0.96789,0.95913
4290.0625,23309.6837,23303.324,0.99544,0.9655,0.9591
4290.07178,23309.6333,23303.2736,0.99604,0.96187,0.95548
4290.08154,23309.5803,23303.2206,0.99965,0.95561,0.95247
4290.09082,23309.5298,23303.1702,0.99816,0.94985,0.94612
4290.1001,23309.4794,23303.1198,0.99623,0.9425,0.93681
4290.10986,23309.4264,23303.0668,1.0006,0.93106,0.9282
4290.11914,23309.376,23303.0164,0.99923,0.92036,0.91544
4290.12891,23309.3229,23302.9633,0.99497,0.90615,0.89619
4290.13818,23309.2725,23302.913,1.0021,0.87857,0.87249
4290.14795,23309.2194,23302.8599,1.0031,0.84844,0.84155
4290.15723,23309.169,23302.8095,0.99114,0.83096,0.81436
4290.1665,23309.1187,23302.7591,0.99767,0.81479,0.80349
4290.17627,23309.0656,23302.7061,1.0069,0.78465,0.77906
4290.18555,23309.0152,23302.6557,0.98894,0.73751,0.7159
4290.19531,23308.9621,23302.6027,0.98992,0.66815,0.64456
4290.20459,23308.9117,23302.5523,0.9909,0.58471,0.55945
4290.21387,23308.8613,23302.5018,0.99188,0.43292,0.40865
4290.22363,23308.8083,23302.4488,0.99286,0.28939,0.26684
4290.23291,23308.7578,23302.3984,0.99385,0.31978,0.29713
4290.24268,23308.7048,23302.3454,0.99483,0.50295,0.48079
4290.25195,23308.6544,23302.295,0.99581,0.65997,0.64106
4290.26123,23308.604,23302.2446,0.99679,0.73438,0.71936
4290.271,23308.5509,23302.1915,0.99437,0.79479,0.77978
4290.28027,23308.5005,23302.1412,1.0104,0.83398,0.83365
4290.29004,23308.4475,23302.0881,0.99958,0.86858,0.86076
4290.29932,23308.397,23302.0377,0.99429,0.89311,0.88201
4290.30859,23308.3467,23301.9874,1.0038,0.90716,0.90578
4290.31836,23308.2936,23301.9343,1.001,0.92029,0.91712
4290.32764,23308.2432,23301.8839,0.99661,0.93197,0.92514
4290.3374,23308.1902,23301.8309,1.0023,0.94028,0.93903
4290.34668,23308.1398,23301.7805,1.0018,0.94922,0.94769
4290.35645,23308.0867,23301.7274,0.99835,0.9568,0.95235
4290.36572,23308.0363,23301.6771,1.002,0.96042,0.96001
4290.375,23307.9859,23301.6267,1.0017,0.96395,0.96358
4290.38477,23307.9328,23301.5736,0.99716,0.96767,0.96324
4290.39404,23307.8825,23301.5233,0.99952,0.96766,0.96565
4290.40381,23307.8294,23301.4702,1.0022,0.96552,0.96516
4290.41309,23307.779,23301.4198,0.99942,0.96549,0.96176
4290.42236,23307.7286,23301.3695,0.9989,0.9688,0.9658
4290.43213,23307.6755,23301.3164,1.0003,0.97348,0.97314
4290.44141,23307.6251,23301.266,0.99915,0.97656,0.97444
4290.45117,23307.5721,23301.213,0.99891,0.97795,0.9749
4290.46045,23307.5217,23301.1626,0.99882,0.98003,0.97761
4290.46973,23307.4713,23301.1122,0.99633,0.98141,0.97689
4290.47949,23307.4183,23301.0592,0.99602,0.98025,0.9748
4290.48877,23307.3678,23301.0088,0.99815,0.97892,0.97534
4290.49854,23307.3148,23300.9557,0.99801,0.97731,0.97356
4290.50781,23307.2644,23300.9054,0.99793,0.97326,0.9688
4290.51709,23307.214,23300.855,1.0,0.97148,0.96855
4290.52686,23307.1609,23300.8019,1.0003,0.97599,0.9735
4290.53613,23307.1106,23300.7516,0.99897,0.98111,0.97773
4290.5459,23307.0575,23300.6985,0.99904,0.98241,0.97983
4290.55518,23307.0071,23300.6482,0.99896,0.98294,0.98107
4290.56494,23306.9541,23300.5951,0.99822,0.98287,0.98028
4290.57422,23306.9037,23300.5448,0.9991,0.97995,0.97775
4290.5835,23306.8533,23300.4944,1.0002,0.97807,0.97701
4290.59326,23306.8002,23300.4414,0.99896,0.98137,0.97971
4290.60254,23306.7498,23300.391,0.99713,0.98623,0.98312
4290.6123,23306.6968,23300.338,0.99709,0.98785,0.98439
4290.62158,23306.6464,23300.2876,0.99807,0.98735,0.98416
4290.63086,23306.596,23300.2372,0.99855,0.98738,0.98443
4290.64062,23306.543,23300.1842,0.99831,0.98755,0.98484
4290.6499,23306.4926,23300.1338,0.99784,0.98659,0.98373
4290.65967,23306.4395,23300.0807,0.99719,0.98525,0.98125
4290.66895,23306.3891,23300.0303,0.99625,0.98412,0.97869
4290.67822,23306.3387,23299.98,0.99577,0.98149,0.97539
4290.68799,23306.2857,23299.9269,0.99618,0.97631,0.96963
4290.69727,23306.2353,23299.8765,0.99617,0.96994,0.9615
4290.70703,23306.1822,23299.8235,0.99487,0.96286,0.95195
4290.71631,23306.1318,23299.7731,0.99377,0.95331,0.93992
4290.72559,23306.0814,23299.7227,0.99392,0.94081,0.92431
4290.73535,23306.0284,23299.6697,0.9937,0.92873,0.90894
4290.74463,23305.978,23299.6194,0.99229,0.92321,0.90248
4290.75439,23305.925,23299.5664,0.99219,0.92833,0.91011
4290.76367,23305.8746,23299.516,0.99518,0.94038,0.92676
4290.77344,23305.8215,23299.4629,0.9981,0.95217,0.94287
4290.78271,23305.7712,23299.4126,0.99807,0.96082,0.95389
4290.79199,23305.7208,23299.3622,0.99758,0.96506,0.95901
4290.80176,23305.6677,23299.3091,0.99841,0.96332,0.95777
4290.81104,23305.6173,23299.2587,0.99847,0.95957,0.9544
4290.8208,23305.5643,23299.2057,0.99759,0.96098,0.95616
4290.83008,23305.5139,23299.1554,0.99853,0.96706,0.96315
4290.83936,23305.4635,23299.105,1.0005,0.97245,0.96968
4290.84912,23305.4105,23299.052,1.0001,0.97679,0.97414
4290.8584,23305.3601,23299.0016,0.99783,0.98162,0.97795
4290.86816,23305.3071,23298.9486,0.99747,0.9845,0.9807
4290.87744,23305.2567,23298.8982,0.99947,0.98472,0.9825
4290.88672,23305.2062,23298.8478,1.0007,0.98537,0.98425
4290.89648,23305.1532,23298.7948,0.99994,0.98728,0.98555
4290.90576,23305.1028,23298.7444,0.99962,0.98865,0.98689
4290.91553,23305.0498,23298.6914,1.0006,0.98977,0.98926
4290.9248,23304.9994,23298.641,1.0004,0.99191,0.99126
4290.93408,23304.949,23298.5906,0.99869,0.99429,0.99216
4290.94385,23304.896,23298.5376,0.99835,0.99527,0.99341
4290.95312,23304.8456,23298.4873,0.99886,0.99552,0.99457
4290.96289,23304.7926,23298.4342,0.99801,0.99618,0.99443
4290.97217,23304.7422,23298.3838,0.99766,0.99657,0.99456
4290.98193,23304.6891,23298.3308,0.99941,0.99635,0.99571
4290.99121,23304.6387,23298.2804,1.0005,0.99677,0.99649
4291.00049,23304.5883,23298.2301,0.99979,0.99792,0.99702
4291.01025,23304.5353,23298.1771,0.99947,0.99827,0.99768
4291.01953,23304.4849,23298.1267,0.99908,0.99848,0.99751
4291.0293,23304.4319,23298.0736,0.99764,0.99966,0.9973
4291.03857,23304.3815,23298.0233,0.99753,1.0002,0.99843
4291.04785,23304.3311,23297.9729,0.99926,0.99914,0.99932
4291.05762,23304.2781,23297.9199,0.99982,0.9987,0.99885
4291.06689,23304.2277,23297.8695,0.99932,0.99928,0.99869
4291.07666,23304.1747,23297.8165,0.99984,0.99925,0.99922
4291.08594,23304.1243,23297.7661,0.99986,0.99942,0.99926
4291.09521,23304.0739,23297.7158,0.99799,1.0008,0.99896
4291.10498,23304.0209,23297.6627,0.99665,1.0014,0.99875
4291.11426,23303.9705,23297.6124,0.997,1.0005,0.99844
4291.12402,23303.9175,23297.5594,0.99717,1.0002,0.99827
4291.1333,23303.8671,23297.509,0.99669,1.0006,0.99824
4291.14258,23303.8167,23297.4586,0.99672,1.0006,0.99811
4291.15234,23303.7637,23297.4056,0.99739,1.0004,0.99853
4291.16162,23303.7133,23297.3552,0.99802,1.0003,0.99917
4291.17139,23303.6602,23297.3022,0.99797,0.99977,0.99851
4291.18066,23303.6099,23297.2519,0.99723,0.99958,0.99737
4291.19043,23303.5568,23297.1988,0.99703,0.99997,0.99761
4291.19971,23303.5064,23297.1484,0.99753,0.99984,0.99807
4291.20898,23303.4561,23297.0981,0.99699,0.9994,0.99691
4291.21875,23303.403,23297.0451,0.99556,0.9994,0.9952
4291.22803,23303.3526,23296.9947,0.99522,0.99911,0.99433
4291.23779,23303.2996,23296.9417,0.99512,0.99845,0.99371
4291.24707,23303.2492,23296.8913,0.99309,0.99868,0.9925
4291.25635,23303.1988,23296.8409,0.98957,0.9992,0.99033
4291.26611,23303.1458,23296.788,0.98399,0.99873,0.98587
4291.27539,23303.0954,23296.7376,0.9713,0.99839,0.97601
4291.28516,23303.0424,23296.6845,0.94723,0.99938,0.95687
4291.29443,23302.9921,23296.6342,0.91432,1.0004,0.92756
4291.30371,23302.9417,23296.5838,0.88184,1.0002,0.89395
4291.31348,23302.8886,23296.5308,0.86114,0.99901,0.86695
4291.32275,23302.8383,23296.4805,0.85936,0.99778,0.85667
4291.33252,23302.7852,23296.4274,0.87625,0.99693,0.86703
4291.3418,23302.7348,23296.377,0.90573,0.99553,0.89287
4291.35107,23302.6845,23296.3267,0.93803,0.9927,0.92276
4291.36084,23302.6314,23296.2737,0.96357,0.99006,0.94757
4291.37012,23302.581,23296.2233,0.97933,0.98939,0.96495
