   hd16141           thin   1    0.2600   5722    4.10    1.13         0.1623         0.0039         0.1582         0.0036         0.0762         0.0107         0.0868         0.0103         0.0807         0.0117         0.0900         0.0110         0.1161         0.0146         0.1267         0.0135         0.1866         0.0194         0.1863         0.0182
   hd20782           thin   1    1.4878   5784    4.35    1.02        -0.0613         0.0035        -0.0558         0.0034        -0.0875         0.0017        -0.0798         0.0010        -0.0863         0.0016        -0.0790         0.0010        -0.0562         0.0155        -0.0531         0.0156        -0.0432         0.0177        -0.0420         0.0172
   hd23079           thin   1    2.6100   5988    4.38    1.15        -0.1310         0.0046        -0.1376         0.0046        -0.1902         0.0050        -0.1817         0.0055        -0.1865         0.0052        -0.1795         0.0055        -0.1560         0.0156        -0.1637         0.0134        -0.1063         0.0223        -0.1240         0.0193
   hd28185           thin   1    5.9000   5640    4.35    0.94         0.2036         0.0072         0.2116         0.0073         0.2183         0.0160         0.2185         0.0157         0.2190         0.0164         0.2190         0.0160         0.1366         0.0225         0.1412         0.0224         0.1265         0.0230         0.1380         0.0232
   hd30177           thin   2    8.6220   5550    4.39    0.92         0.4934         0.0080         0.5033         0.0087         0.3920         0.0066         0.3919         0.0067         0.3916         0.0069         0.3920         0.0070         0.3502         0.0201         0.3443         0.0196         0.3083         0.0247         0.3280         0.0225
   hd30306           thin   0    0.0000   5544    4.38    0.90         0.2151         0.0075         0.2167         0.0074         0.1618         0.0329         0.1616         0.0319         0.1609         0.0329         0.1610         0.0320         0.1831         0.0174         0.1841         0.0169         0.1434         0.0219         0.1590         0.0201
   hd52265           thin   1    1.2100   6129    4.32    1.27         0.2713         0.0089         0.2578         0.0089         0.1431         0.0042         0.1356         0.0034         0.1502         0.0058         0.1405         0.0045         0.0810         0.0208         0.0643         0.0216         0.2200         0.0178         0.1853         0.0179
   hd65216           thin   2    2.0300   5658    4.52    0.98        -0.1553         0.0062        -0.1623         0.0057        -0.1955         0.0033        -0.1964         0.0031        -0.1967         0.0038        -0.1975         0.0035        -0.0655         0.0252        -0.0758         0.0247        -0.1195         0.0274        -0.1190         0.0265
   hd69830           thin   3    0.0570   5460    4.55    0.63        -0.0449         0.0077        -0.0261         0.0064        -0.0348         0.0042        -0.0420         0.0039        -0.0383         0.0036        -0.0445         0.0035        -0.0413         0.0155        -0.0485         0.0145        -0.1409         0.0215        -0.1217         0.0192
   hd73256           thin   0    0.0000   5453    4.46    1.13         0.3763         0.0139         0.3095         0.0097         0.2984         0.0324         0.2897         0.0301         0.2960         0.0323         0.2880         0.0300         0.3102         0.0141         0.2912         0.0134         0.2369         0.0122         0.2450         0.0122
   hd75289           thin   1    0.4900   6121    4.34    1.32         0.3133         0.0066         0.2824         0.0059         0.1167         0.0148         0.1065         0.0130         0.1232         0.0163         0.1110         0.0140         0.0694         0.0035         0.0481         0.0024         0.1984         0.0068         0.1593         0.0055
   hd78538           thin   0    0.0000   5790    4.50    1.06        -0.0211         0.0078        -0.0372         0.0068        -0.1656         0.0054        -0.1654         0.0053        -0.1660         0.0051        -0.1660         0.0050        -0.0576         0.0337        -0.0674         0.0330        -0.0717         0.0373        -0.0813         0.0355
   hd82943           thin   2    1.9590   5958    4.38    1.21         0.2844         0.0052         0.2610         0.0042         0.1986         0.0082         0.1908         0.0068         0.2028         0.0092         0.1935         0.0075         0.1743         0.0083         0.1567         0.0087         0.2536         0.0067         0.2267         0.0069
   hd89454           thin   0    0.0000   5699    4.53    0.94         0.1902         0.0067         0.1865         0.0069         0.0662         0.0157         0.0623         0.0155         0.0651         0.0156         0.0615         0.0155         0.1466         0.0305         0.1410         0.0300         0.1215         0.0345         0.1247         0.0331
   hd92788           thin   2    3.7600   5691    4.35    1.05         0.3085         0.0061         0.3004         0.0059         0.2576         0.0198         0.2555         0.0191         0.2592         0.0204         0.2565         0.0195         0.2400         0.0098         0.2358         0.0098         0.2482         0.0111         0.2507         0.0103
   hd94151           thin   0    0.0000   5621    4.50    0.89         0.0887         0.0048         0.0864         0.0044         0.0672         0.0042         0.0618         0.0036         0.0654         0.0039         0.0605         0.0035         0.0675         0.0508         0.0627         0.0507         0.0208         0.0541         0.0287         0.0530
   hd96423           thin   0    0.0000   5689    4.39    0.96         0.1401         0.0048         0.1446         0.0049         0.0813         0.0135         0.0823         0.0133         0.0814         0.0137         0.0825         0.0135         0.1092         0.0197         0.1118         0.0194         0.1049         0.0212         0.1110         0.0207
  hd102365           thin   1    0.0500   5690    4.46    0.91        -0.3112         0.0055        -0.3088         0.0055        -0.1967         0.0155        -0.1939         0.0147        -0.1964         0.0158        -0.1940         0.0150        -0.1639         0.0073        -0.1687         0.0068        -0.2124         0.0051        -0.2103         0.0048
  hd108147           thin   1    0.2610   6218    4.39    1.35         0.2031         0.0124         0.1691         0.0116         0.0569         0.0132         0.0479         0.0112         0.0627         0.0145         0.0520         0.0120         0.0442         0.0177         0.0148         0.0140         0.1868         0.0211         0.1370         0.0195
  hd110668           thin   0    0.0000   5808    4.39    1.08         0.1816         0.0053         0.1726         0.0054         0.1851         0.0201         0.1821         0.0191         0.1871         0.0208         0.1835         0.0195         0.1745         0.0172         0.1691         0.0169         0.2109         0.0199         0.2010         0.0191
  hd114613           thin   1    0.3570   5700    3.90    1.33         0.1815         0.0088         0.1291         0.0056         0.1015         0.0261         0.1056         0.0238         0.1097         0.0281         0.1110         0.0250         0.0671         0.0213         0.0666         0.0222         0.1719         0.0195         0.1527         0.0201
  hd114729           thin   1    0.8250   5790    4.07    1.27        -0.2707         0.0083        -0.2853         0.0060        -0.2378         0.0029        -0.2181         0.0034        -0.2318         0.0033        -0.2145         0.0035        -0.1229         0.0077        -0.1198         0.0088        -0.0573         0.0067        -0.0703         0.0073
  hd114853           thin   0    0.0000   5744    4.46    0.97        -0.2257         0.0057        -0.2259         0.0057        -0.2604         0.0096        -0.2550         0.0086        -0.2599         0.0100        -0.2550         0.0090        -0.1836         0.0104        -0.1875         0.0098        -0.2200         0.0108        -0.2197         0.0103
  hd115617           thin   3    0.0720   5534    4.41    0.91        -0.0137         0.0050        -0.0148         0.0047        -0.0306         0.0006        -0.0326         0.0008        -0.0326         0.0009        -0.0340         0.0010        -0.0183         0.0441        -0.0198         0.0446        -0.0780         0.0457        -0.0643         0.0454
  hd117207           thin   1    1.9260   5632    4.34    0.97         0.2541         0.0079         0.2582         0.0076         0.2015         0.0149         0.2025         0.0147         0.2022         0.0153         0.2030         0.0150         0.1824         0.0197         0.1854         0.0191         0.1733         0.0211         0.1847         0.0203
  hd117618           thin   1    0.1740   5962    4.32    1.18         0.0208         0.0051         0.0102         0.0050         0.0047         0.0019         0.0110         0.0019         0.0081         0.0013         0.0135         0.0015        -0.0168         0.0209        -0.0211         0.0191         0.0652         0.0296         0.0457         0.0265
  hd125184           thin   0    0.0000   5610    4.07    1.14         0.3538         0.0102         0.3317         0.0098         0.2656         0.0048         0.2645         0.0037         0.2703         0.0060         0.2675         0.0045         0.2359         0.0158         0.2332         0.0158         0.2754         0.0174         0.2743         0.0167
  hd125612           thin   3    7.2800   5872    4.45    1.13         0.2944         0.0052         0.2757         0.0046         0.1061         0.0086         0.1018         0.0077         0.1078         0.0090         0.1030         0.0080         0.1478         0.0088         0.1355         0.0075         0.1818         0.0083         0.1670         0.0081
  hd126525           thin   1    0.2370   5650    4.41    0.92        -0.1022         0.0059        -0.0980         0.0057        -0.0574         0.0083        -0.0565         0.0082        -0.0580         0.0081        -0.0570         0.0080        -0.0620         0.0360        -0.0629         0.0359        -0.0985         0.0380        -0.0913         0.0372
  hd128674           thin   0    0.0000   5600    4.48    0.82        -0.3655         0.0066        -0.3601         0.0071        -0.3228         0.0105        -0.3188         0.0110        -0.3234         0.0099        -0.3195         0.0105        -0.2298         0.0441        -0.2335         0.0428        -0.3062         0.0423        -0.2977         0.0416
  hd134664           thin   0    0.0000   5805    4.39    1.11         0.0723         0.0043         0.0552         0.0033        -0.0163         0.0137        -0.0146         0.0129        -0.0155         0.0139        -0.0140         0.0130         0.0106         0.0378         0.0062         0.0371         0.0319         0.0437         0.0227         0.0415
  hd134987           thin   2    1.6100   5710    4.28    1.08         0.3173         0.0053         0.3102         0.0055         0.3039         0.0187         0.3014         0.0178         0.3069         0.0196         0.3035         0.0185         0.2433         0.0268         0.2397         0.0248         0.2719         0.0283         0.2717         0.0279
  hd140901           thin   0    0.0000   5582    4.47    0.95         0.1255         0.0054         0.1153         0.0046         0.0827         0.0097         0.0782         0.0091         0.0809         0.0095         0.0770         0.0090         0.1162         0.0161         0.1116         0.0156         0.0679         0.0210         0.0773         0.0193
  hd145666           thin   0    0.0000   5918    4.47    1.09        -0.0273         0.0054        -0.0377         0.0050        -0.1030         0.0020        -0.1016         0.0019        -0.1019         0.0020        -0.1010         0.0020        -0.0176         0.0189        -0.0274         0.0194         0.0152         0.0202        -0.0043         0.0202
  hd146233           thin   0    0.0000   5820    4.47    1.01         0.0529         0.0040         0.0516         0.0040        -0.0199         0.0032        -0.0210         0.0030        -0.0198         0.0032        -0.0210         0.0030        -0.0067         0.0129        -0.0100         0.0130        -0.0002         0.0142        -0.0057         0.0139
  hd157347           thin   0    0.0000   5688    4.41    0.96         0.0287         0.0045         0.0302         0.0045        -0.0293         0.0046        -0.0280         0.0044        -0.0299         0.0047        -0.0285         0.0045         0.0089         0.0032         0.0098         0.0035        -0.0081         0.0027        -0.0027         0.0029
  hd160691           thin   4    1.8140   5737    4.23    1.11         0.3309         0.0058         0.3238         0.0056         0.2835         0.0084         0.2818         0.0077         0.2877         0.0095         0.2845         0.0085         0.2408         0.0149         0.2370         0.0150         0.2888         0.0151         0.2850         0.0145
  hd169830           thin   2    4.0400   6319    4.08    1.58         0.2081         0.0099         0.1474         0.0062         0.1168         0.0157         0.1016         0.0133         0.1307         0.0190         0.1115         0.0155         0.0919         0.0169         0.0373         0.0093         0.3593         0.0245         0.2873         0.0232
  hd179949           thin   1    0.9160   6182    4.36    1.34         0.2304         0.0118         0.1981         0.0112         0.1292         0.0144         0.1179         0.0125         0.1360         0.0160         0.1225         0.0135         0.1104         0.0194         0.0806         0.0147         0.2560         0.0226         0.2080         0.0212
  hd183263           thin   2    3.9500   5889    4.29    1.23         0.3157         0.0057         0.2871         0.0050         0.2526         0.0081         0.2452         0.0067         0.2578         0.0095         0.2485         0.0075         0.1686         0.0179         0.1546         0.0148         0.2466         0.0203         0.2247         0.0193
  hd190248           thin   0    0.0000   5572    4.31    0.94         0.4277         0.0077         0.4399         0.0081         0.3822         0.0411         0.3820         0.0404         0.3831         0.0417         0.3830         0.0410         0.3453         0.0193         0.3427         0.0188         0.3268         0.0238         0.3430         0.0217
  hd196050           thin   1    3.1800   5862    4.22    1.16         0.2660         0.0059         0.2618         0.0061         0.2322         0.0076         0.2321         0.0070         0.2380         0.0091         0.2360         0.0080         0.1590         0.0159         0.1568         0.0148         0.2475         0.0164         0.2350         0.0159
  hd202206           thin   1   17.9000   5746    4.44    1.11         0.3128         0.0065         0.2855         0.0058         0.1526         0.0057         0.1486         0.0048         0.1533         0.0060         0.1490         0.0050         0.0953         0.0276         0.0867         0.0263         0.0907         0.0287         0.0880         0.0279
  hd203608           thin   0    0.0000   6180    4.35    1.30        -0.6538         0.0082        -0.6642         0.0078        -0.5912         0.0086        -0.5866         0.0068        -0.5756         0.0087        -0.5750         0.0070        -0.4315         0.0152        -0.4521         0.0178        -0.3634         0.0106        -0.4030         0.0142
  hd206172           thin   0    0.0000   5662    4.62    0.84        -0.1902         0.0038        -0.1873         0.0038        -0.2081         0.0050        -0.2097         0.0045        -0.2095         0.0055        -0.2110         0.0050        -0.0504         0.0333        -0.0621         0.0328        -0.1130         0.0351        -0.1113         0.0342
  hd207129           thin   0    0.0000   5941    4.42    1.06        -0.0258         0.0053        -0.0229         0.0052        -0.1204         0.0075        -0.1141         0.0079        -0.1185         0.0077        -0.1130         0.0080        -0.0859         0.0099        -0.0890         0.0095        -0.0457         0.0133        -0.0570         0.0121
  hd212301           thin   1    0.5100   6162    4.35    1.35         0.1931         0.0084         0.1570         0.0070         0.1158         0.0135         0.1060         0.0115         0.1223         0.0151         0.1105         0.0125         0.0732         0.0111         0.0454         0.0104         0.2151         0.0112         0.1670         0.0107
  hd213240           thin   1    5.5800   5918    4.15    1.25         0.1523         0.0064         0.1344         0.0056         0.0871         0.0025         0.0944         0.0021         0.0935         0.0039         0.0990         0.0030         0.0578         0.0232         0.0573         0.0225         0.1768         0.0249         0.1573         0.0241
  hd216435           thin   1    1.2600   5942    4.08    1.36         0.2987         0.0091         0.2550         0.0079         0.1951         0.0139         0.1912         0.0119         0.2045         0.0161         0.1972         0.0133         0.1443         0.0141         0.1288         0.0100         0.2929         0.0210         0.2587         0.0190
  hd216777           thin   0    0.0000   5656    4.47    0.89        -0.3792         0.0068        -0.3770         0.0065        -0.3602         0.0077        -0.3539         0.0085        -0.3600         0.0071        -0.3540         0.0080        -0.2169         0.0302        -0.2209         0.0294        -0.2800         0.0363        -0.2760         0.0353
  hd216437           thin   1    2.2230   5802    4.17    1.14         0.2774         0.0072         0.2760         0.0065         0.2376         0.0047         0.2391         0.0049         0.2434         0.0034         0.2430         0.0040         0.1827         0.0205         0.1833         0.0181         0.2640         0.0235         0.2567         0.0227
  hd222669           thin   0    0.0000   5908    4.48    1.01         0.0754         0.0064         0.0813         0.0065        -0.0016         0.0060        -0.0026         0.0059        -0.0007         0.0062        -0.0020         0.0060         0.0018         0.0151        -0.0011         0.0151         0.0327         0.0172         0.0223         0.0166
       Sun           thin   8    1.0000   5772    4.44    1.00         7.4962         0.0095         7.4357         0.0097         8.4307         0.0017         8.4333         0.0045         8.4399         0.0007         8.4398         0.0038         8.6754         0.0028         8.7048         0.0024         8.8903         0.0163         8.8575         0.0125
 bd-133442   unclassified   0    0.0000   6357    3.97    1.50        -2.6244         0.0224        -2.6569         0.0244        -2.5386         0.0269        -2.4956         0.0270        -2.2766         0.0079        -2.3304         0.0144        -1.8838         0.0383        -1.9114         0.0393        -1.9959         0.0488        -1.9894         0.0474
  lp635-14   unclassified   0    0.0000   6352    4.13    1.50        -2.3198         0.0193        -2.3556         0.0203        -2.2039         0.0342        -2.1836         0.0333        -1.9911         0.0355        -2.0476         0.0343        -1.6999         0.0399        -1.7296         0.0382        -1.8018         0.0425        -1.7990         0.0401
  hd338529   unclassified   0    0.0000   6351    4.10    1.50        -2.2188         0.0428        -2.2283         0.0449        -2.1005         0.0281        -2.0896         0.0259        -1.8885         0.0409        -1.9509         0.0343        -1.5088         0.0252        -1.5432         0.0238        -1.5865         0.0293        -1.5957         0.0272
   hd84937   unclassified   0    0.0000   6340    4.05    1.50        -2.0527         0.0198        -2.0905         0.0200        -2.0402         0.0367        -2.0433         0.0361        -1.8558         0.0384        -1.9156         0.0369        -1.5180         0.0106        -1.5525         0.0069        -1.5920         0.0058        -1.6029         0.0032
   g166-54   unclassified   0    0.0000   6381    4.25    1.50        -2.5300         0.0213        -2.5646         0.0231        -2.6209         0.0588        -2.5738         0.0554        -2.3734         0.0426        -2.4253         0.0461        -1.8437         0.0202        -1.8745         0.0210        -1.9690         0.0279        -1.9606         0.0273
   g126-52   unclassified   0    0.0000   6359    4.16    1.50        -2.1600         0.0200        -2.1976         0.0206        -2.1658         0.0311        -2.1538         0.0292        -1.9697         0.0379        -2.0261         0.0339        -1.6196         0.0411        -1.6505         0.0388        -1.7143         0.0442        -1.7146         0.0409
    g59-27   unclassified   0    0.0000   6232    4.18    1.50        -1.8736         0.0199        -1.9248         0.0200        -1.7437         0.0103        -1.7595         0.0120        -1.5699         0.0138        -1.6439         0.0111        -1.1825         0.0191        -1.2253         0.0224        -1.2475         0.0254        -1.2688         0.0287
    g48-29   unclassified   0    0.0000   6471    4.21    1.50        -2.5518         0.0259        -2.5812         0.0275        -2.6693         0.0532        -2.6121         0.0500        -2.3985         0.0463        -2.4482         0.0459        -1.9644         0.0927        -1.9938         0.0896        -2.0845         0.0863        -2.0765         0.0852
    g04-37   unclassified   0    0.0000   6277    4.26    1.50        -2.3779         0.0233        -2.4201         0.0245        -2.3217         0.0409        -2.2985         0.0397        -2.1208         0.0435        -2.1766         0.0413        -1.5943         0.0061        -1.6238         0.0056        -1.7051         0.0095        -1.7003         0.0107
cs22943-0095 unclassified   0    0.0000   6314    4.17    1.50        -2.1792         0.0199        -2.2200         0.0211        -2.0143         0.0197        -2.0097         0.0184        -1.8198         0.0277        -1.8818         0.0231        -1.4384         0.0091        -1.4745         0.0127        -1.5207         0.0175        -1.5306         0.0199
 cd-711234   unclassified   0    0.0000   6315    4.18    1.50        -2.2970         0.0202        -2.3362         0.0216        -2.3099         0.0509        -2.2871         0.0496        -2.1120         0.0480        -2.1639         0.0483        -1.7279         0.0594        -1.7565         0.0616        -1.8421         0.0756        -1.8349         0.0740
cd-2417504   unclassified   0    0.0000   6323    4.33    1.50        -3.1599         0.0357        -3.2020         0.0387        -2.8615         0.0300        -2.8043         0.0298        -2.5758         0.0314        -2.6337         0.0321        -2.5095         0.2000        -2.5396         0.2000        -2.6886         0.2000        -2.6676         0.2000
  lp815-43   unclassified   0    0.0000   6461    4.11    1.50        -2.6810         0.0229        -2.7093         0.0249        -2.5870         0.0393        -2.5308         0.0391        -2.2963         0.0375        -2.3520         0.0357        -2.0552         0.0501        -2.0809         0.0512        -2.1767         0.0646        -2.1663         0.0625
  hd215801   unclassified   0    0.0000   6054    3.85    1.50        -2.2028         0.0202        -2.2519         0.0208        -2.2364         0.0484        -2.2323         0.0482        -2.0724         0.0423        -2.1287         0.0451        -1.5361         0.0206        -1.5579         0.0231        -1.6336         0.0308        -1.6323         0.0316
  hd188031   unclassified   0    0.0000   6192    4.21    1.50        -1.6385         0.0183        -1.6969         0.0170        -1.6741         0.0199        -1.6973         0.0208        -1.5012         0.0199        -1.5829         0.0173        -1.0609         0.0199        -1.1019         0.0220        -1.1195         0.0257        -1.1401         0.0276
  hd181743   unclassified   0    0.0000   5971    4.42    1.30        -1.7896         0.0210        -1.8494         0.0204        -1.6836         0.0164        -1.7184         0.0169        -1.5674         0.0181        -1.6442         0.0160        -1.1162         0.0068        -1.1449         0.0056        -1.2350         0.0093        -1.2336         0.0112
  hd160617   unclassified   0    0.0000   6005    3.90    1.50        -1.6947         0.0136        -1.7149         0.0148        -1.7709         0.0202        -1.8019         0.0150        -1.6124         0.0343        -1.6959         0.0235        -1.3215         0.0074        -1.3382         0.0033        -1.4003         0.0026        -1.4035         0.0035
  hd140283   unclassified   0    0.0000   5762    3.66    1.50        -2.3645         0.0291        -2.3949         0.0284        -2.2129         0.0288        -2.2123         0.0257        -2.0748         0.0348        -2.1292         0.0297        -1.7159         0.0197        -1.7167         0.0189        -1.8403         0.0196        -1.8138         0.0195
  hd110621   unclassified   0    0.0000   6130    4.10    1.50        -1.5227         0.0212        -1.5870         0.0185        -1.4765         0.0111        -1.5141         0.0149        -1.3367         0.0256        -1.4151         0.0136        -0.9095         0.0381        -0.9476         0.0420        -0.9370         0.0491        -0.9652         0.0496
  hd108177   unclassified   0    0.0000   6111    4.26    1.50        -1.6475         0.0218        -1.7105         0.0192        -1.5998         0.0334        -1.6285         0.0355        -1.4578         0.0252        -1.5360         0.0293        -1.0091         0.0307        -1.0505         0.0229        -1.0825         0.0272        -1.1015         0.0206
  hd106038   unclassified   0    0.0000   5992    4.24    1.50        -1.3533         0.0125        -1.3753         0.0125        -1.1221         0.0207        -1.1860         0.0194        -1.0006         0.0280        -1.1019         0.0215        -0.7660         0.0044        -0.7828         0.0075        -0.7997         0.0050        -0.8199         0.0102
   g186-26   unclassified   0    0.0000   6379    4.24    1.50        -2.5430         0.0286        -2.5789         0.0302        -2.5498         0.0254        -2.5068         0.0251        -2.3050         0.0198        -2.3592         0.0211        -2.0507         0.0699        -2.0782         0.0708        -2.1855         0.0855        -2.1723         0.0828
   g126-62   unclassified   0    0.0000   6197    4.14    1.50        -1.4773         0.0210        -1.4870         0.0153        -1.5685         0.0422        -1.5997         0.0400        -1.4065         0.0426        -1.4875         0.0390        -0.9707         0.0052        -1.0124         0.0011        -1.0029         0.0055        -1.0291         0.0030
    g66-30   unclassified   0    0.0000   6596    4.70    1.40        -1.2667         0.0210        -1.2988         0.0197        -1.5686         0.0311        -1.5868         0.0256        -1.4102         0.0256        -1.4755         0.0221        -0.8974         0.0099        -0.9670         0.0157        -0.9092         0.0101        -0.9429         0.0143
    g64-37   unclassified   0    0.0000   6427    4.24    1.20        -3.0543         0.0481        -3.0851         0.0522        -2.9533         0.0447        -2.8867         0.0441        -2.6428         0.0468        -2.6945         0.0471        -2.3237         0.0355        -2.3545         0.0353        -2.4799         0.0439        -2.4656         0.0418
    g64-12   unclassified   0    0.0000   6427    4.24    1.50        -3.2205         0.0741        -3.2575         0.0788        -3.0385         0.0652        -2.9784         0.0652        -2.7304         0.0652        -2.7832         0.0652        -2.3052         0.0667        -2.3355         0.0654        -2.4477         0.0640        -2.4369         0.0634
    g29-23   unclassified   0    0.0000   6166    4.06    1.40        -1.6108         0.0195        -1.6563         0.0174        -1.7016         0.0058        -1.7261         0.0065        -1.5253         0.0192        -1.6055         0.0116        -1.0747         0.0096        -1.1115         0.0061        -1.1195         0.0067        -1.1392         0.0050
    g24-03   unclassified   0    0.0000   6027    4.35    1.50        -1.4868         0.0217        -1.5704         0.0198        -1.7637         0.0494        -1.7938         0.0440        -1.6328         0.0582        -1.7109         0.0489        -1.1361         0.0326        -1.1575         0.0342        -1.2385         0.0410        -1.2371         0.0422
    g20-08   unclassified   0    0.0000   6125    4.38    1.50        -2.0917         0.0188        -2.1481         0.0203        -1.9196         0.0167        -1.9336         0.0157        -1.7722         0.0218        -1.8403         0.0176        -1.3852         0.0688        -1.4178         0.0624        -1.5038         0.0634        -1.5035         0.0573
    g13-09   unclassified   0    0.0000   6330    4.00    1.50        -2.3167         0.0605        -2.3127         0.0412        -2.1086         0.0188        -2.0980         0.0183        -1.8681         0.0288        -1.9392         0.0245        -1.6099         0.0170        -1.6422         0.0182        -1.6930         0.0236        -1.6991         0.0240
    g11-44   unclassified   0    0.0000   6108    4.41    1.20        -1.9433         0.0184        -1.9850         0.0174        -1.8890         0.0070        -1.8998         0.0086        -1.7637         0.0061        -1.8205         0.0079        -1.3263         0.0288        -1.3550         0.0244        -1.4451         0.0217        -1.4401         0.0189
cd-4214278   unclassified   0    0.0000   6011    4.38    1.50        -1.9588         0.0198        -2.0283         0.0212        -1.9109         0.0461        -1.9396         0.0423        -1.7892         0.0513        -1.8617         0.0452        -1.4239         0.0109        -1.4484         0.0067        -1.5554         0.0031        -1.5459         0.0035
cd-3514849   unclassified   0    0.0000   6254    4.27    1.50        -2.2666         0.0171        -2.2752         0.0278        -2.1693         0.0435        -2.1563         0.0437        -1.9783         0.0382        -2.0401         0.0412        -1.6417         0.0033        -1.6697         0.0036        -1.7601         0.0105        -1.7518         0.0112
cd-3018140   unclassified   0    0.0000   6241    4.13    1.50        -1.8478         0.0375        -1.8660         0.0407        -1.8088         0.0198        -1.8252         0.0228        -1.6292         0.0147        -1.7042         0.0172        -1.1895         0.0031        -1.2318         0.0070        -1.2473         0.0069        -1.2700         0.0112
  lp651-04   unclassified   0    0.0000   6353    4.22    1.50        -2.5530         0.0280        -2.5888         0.0294        -2.5456         0.0519        -2.5024         0.0491        -2.3039         0.0455        -2.3563         0.0454        -1.7141         0.0303        -1.7436         0.0304        -1.8261         0.0351        -1.8198         0.0346
