element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Mg 1	10811.158	1081.1158	-0.305	5.9459	47956.918	1.0	7.0924	57204.064	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.677	-6.677	-6.677	1.000	0.341	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10811.198	1081.1198	-0.190	5.9459	47956.918	2.0	7.0924	57204.064	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.355	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10811.219	1081.1219	-1.280	5.9459	47956.918	3.0	7.0924	57204.064	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.178	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10818.274	1081.8274	-1.948	3.9597	31937.134	1.0	5.1055	41178.635	1.0	3.0	0.510	1.500	GA	6.61E+06	6.820	-6.170	-7.820	-7.820	-7.820	1.000	0.238	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	10821.660	1082.1660	-1.524	3.0133	24303.904	3.0	4.1587	33542.178	2.0	5.0	1.550	1.500	GA	1.20E+07	7.080	-6.110	-7.780	-7.780	-7.780	1.000	0.074	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10827.013	1082.7013	-0.300	4.8770	39335.658	1.0	6.0218	48569.092	2.0	5.0	1.500	1.170	GA	1.66E+08	8.220	-3.240	-6.930	-6.930	-6.930	1.000	0.066	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10827.088	1082.7088	0.302	4.9538	39955.092	2.0	6.0986	49188.526	2.0	5.0	1.500	1.500	GA	3.63E+08	8.560	-5.310	-7.266	-7.266	-7.266	1.000	0.520	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10831.938	1083.1938	-0.029	4.8775	39339.691	2.0	6.0219	48569.899	3.0	7.0	1.500	1.330	GA	1.66E+08	8.220	-3.290	-6.940	-6.940	-6.940	1.000	0.106	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10833.382	1083.3382	-0.244	4.8770	39335.658	1.0	6.0211	48563.447	2.0	5.0	1.500	1.500	GA	2.51E+08	8.400	-4.710	-7.590	-7.590	-7.590	1.000	0.073	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10833.963	1083.3963	-1.223	5.5869	45061.387	3.0	6.7310	54289.176	3.0	7.0	1.510	1.330	GA	1.86E+08	8.270	-5.220	-7.540	-7.540	-7.540	1.000	0.061	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	10834.846	1083.4846	-0.503	3.6170	29173.072	2.5	4.7610	38400.055	3.5	8.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.114	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	10834.905	1083.4905	-0.658	3.6170	29173.072	1.5	4.7610	38400.055	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.089	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10838.970	1083.8970	0.238	4.8775	39339.691	2.0	6.0211	48563.447	2.0	5.0	1.500	1.500	GA	2.51E+08	8.400	-4.710	-7.590	-7.590	-7.590	1.000	0.154	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10843.858	1084.3858	-0.112	5.8625	47284.251	1.0	7.0055	56503.168	2.0	5.0	1.000	1.090	GA	3.31E+07	7.520	-4.360	-7.062	-7.062	-7.062	1.000	0.359	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10861.582	1086.1582	-0.343	4.8767	39333.238	0.0	6.0179	48537.637	1.0	3.0	0.000	1.500	GA	2.45E+08	8.390	-5.570	-7.590	-7.590	-7.590	1.000	0.061	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10863.518	1086.3518	-0.895	4.7331	38175.026	3.0	5.8741	47377.812	4.0	9.0	1.320	1.330	GA	2.24E+08	8.350	-5.270	-7.550	-7.550	-7.550	1.000	0.286	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10868.790	1086.8790	0.206	6.1910	49933.783	3.0	7.3314	59131.729	4.0	9.0	1.080	1.020	GA	2.45E+07	7.390	-4.330	-7.320	-7.320	-7.320	1.000	0.354	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10869.491	1086.9491	-0.271	4.8775	39339.691	2.0	6.0179	48537.637	1.0	3.0	1.500	1.500	GA	2.45E+08	8.390	-5.570	-7.590	-7.590	-7.590	1.000	0.070	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10869.536	1086.9536	0.371	5.0823	40991.514	1.0	6.2227	50189.460	2.0	5.0	1.000	1.000	GA	4.27E+08	8.630	-5.130	-7.232	-7.232	-7.232	1.000	0.510	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10872.966	1087.2966	-1.889	4.0853	32950.167	0.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.061	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10872.973	1087.2973	-2.433	4.0853	32950.167	0.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.061	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10872.973	1087.2973	-1.986	4.0853	32950.167	0.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.061	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10872.980	1087.2980	-1.889	4.0853	32950.167	0.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.061	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	10879.868	1087.9868	-0.357	4.8770	39335.658	1.0	6.0162	48523.925	0.0	1.0	1.500	0.000	GA	2.45E+08	8.390	-5.570	-7.590	-7.590	-7.590	1.000	0.060	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10881.758	1088.1758	-3.604	2.8450	22946.473	1.0	3.9841	32133.934	2.0	5.0	1.490	0.680	GA	1.17E+06	6.070	-6.120	-7.810	-7.810	-7.810	1.000	0.120	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10882.809	1088.2809	-0.815	5.9840	48264.215	3.0	7.1230	57450.869	3.0	7.0	1.330	1.080	GA	3.39E+07	7.530	-4.980	-6.980	-6.980	-6.980	1.000	0.233	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10884.263	1088.4262	-1.925	3.9286	31686.296	2.0	5.0674	40871.337	2.0	5.0	1.170	1.480	GA	6.76E+06	6.830	-6.160	-7.820	-7.820	-7.820	1.000	0.251	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10885.333	1088.5333	0.221	6.1807	49850.707	2.0	7.3194	59034.942	3.0	7.0	0.670	0.880	GA	3.39E+07	7.530	-3.630	-7.330	-7.330	-7.330	1.000	0.357	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	10891.329	1089.1329	-1.413	4.1672	33610.735	2.0	5.3053	42790.130	2.0	5.0	0.970	1.090	GA	2.04E+08	8.310	-5.460	-7.560	-7.560	-7.560	1.000	0.100	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.729	1089.1729	-2.434	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.733	1089.1733	-1.890	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.734	1089.1734	-2.003	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.736	1089.1736	-1.890	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.737	1089.1737	-1.526	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	10891.740	1089.1740	-1.987	4.0872	32965.491	1.5	5.2252	42144.080	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.104	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10893.684	1089.3684	-1.661	6.1910	49933.783	3.0	7.3288	59110.758	2.0	5.0	1.080	0.980	GA	2.40E+07	7.380	-4.460	-7.320	-7.320	-7.320	1.000	0.055	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10894.792	1089.4792	-1.474	6.1910	49933.783	3.0	7.3287	59109.952	3.0	7.0	1.080	1.270	GA	2.29E+07	7.360	-3.810	-7.320	-7.320	-7.320	1.000	0.078	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10896.299	1089.6299	-2.694	3.0713	24771.705	1.0	4.2089	33947.068	2.0	5.0	1.470	1.490	GA	7.59E+06	6.880	-6.130	-7.790	-7.790	-7.790	1.000	0.281	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	10905.713	1090.5713	-0.561	3.4379	27728.534	2.0	4.5745	36895.831	3.0	7.0	2.340	2.000	GA	2.29E+08	8.360	-5.290	-7.530	-7.530	-7.530	1.000	0.177	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 2	10914.244	1091.4244	0.020	8.8637	71490.562	2.5	9.9993	80649.793	1.5	4.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.090	0.000	X	X	F	0	2	12.1	12.000000	12.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sr 2	10914.887	1091.4887	-0.526	1.8047	14555.887	1.5	2.9403	23715.119	0.5	2.0	0.800	0.670	GA	1.35E+08	8.130	-6.290	-7.641	-7.641	-7.641	1.000	0.457	0.000	X	X	F	0	2	38.1	38.000000	38.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 2	10951.778	1095.1778	-0.230	8.8638	71491.368	1.5	9.9955	80619.144	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.066	0.000	X	X	F	0	2	12.1	12.000000	12.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10953.320	1095.3320	-0.863	5.9315	47840.774	0.0	7.0632	56968.550	1.0	3.0	99.000	99.000	GA	4.47E+07	7.650	0.000	0.000	0.000	0.000	1.000	0.261	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	10957.172	1095.7172	-1.687	3.0128	24299.871	2.0	4.1440	33423.614	1.0	3.0	1.510	1.500	GA	1.07E+07	7.030	-6.110	-7.780	-7.780	-7.780	1.000	0.055	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10957.276	1095.7276	-0.989	5.9320	47844.807	1.0	7.0632	56968.550	1.0	3.0	99.000	99.000	GA	4.79E+07	7.680	-3.420	0.000	0.000	0.000	1.000	0.239	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10957.304	1095.7304	-0.510	5.9320	47844.807	1.0	7.0632	56968.550	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.316	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10965.414	1096.5414	-0.989	5.9328	47851.259	2.0	7.0632	56968.550	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.239	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	10965.450	1096.5450	-0.240	5.9328	47851.259	2.0	7.0632	56968.550	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.351	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10979.308	1097.9308	-0.524	4.9538	39955.092	2.0	6.0827	49060.284	1.0	3.0	1.500	1.530	GA	3.63E+08	8.560	-5.300	-7.271	-7.271	-7.271	1.000	0.430	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	10979.780	1097.9780	-1.249	4.1536	33501.043	3.0	5.2825	42606.236	3.0	7.0	1.200	1.340	GA	2.00E+08	8.300	-4.810	-7.560	-7.560	-7.560	1.000	0.135	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	10979.846	1097.9846	-0.835	4.1536	33501.043	3.0	5.2825	42606.236	3.0	7.0	1.200	1.340	GA	2.00E+08	8.300	-4.810	-7.560	-7.560	-7.560	1.000	0.227	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10982.058	1098.2058	0.104	6.1910	49933.783	3.0	7.3197	59037.362	4.0	9.0	1.080	1.130	GA	2.88E+07	7.460	-4.270	-7.320	-7.320	-7.320	1.000	0.341	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	10984.538	1098.4538	-0.373	6.1910	49933.783	3.0	7.3194	59034.942	3.0	7.0	1.080	0.880	GA	3.39E+07	7.530	-3.630	-7.330	-7.330	-7.330	1.000	0.273	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	10987.207	1098.7207	-3.727	2.8316	22838.394	2.0	3.9597	31937.134	1.0	3.0	1.500	0.510	GA	5.50E+06	6.740	-6.170	-7.820	-7.820	-7.820	1.000	0.100	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11013.235	1101.3235	-1.383	4.7955	38678.316	2.0	5.9209	47755.279	3.0	7.0	1.150	1.240	GA	2.24E+08	8.350	-5.370	-7.550	-7.550	-7.550	1.000	0.173	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11013.703	1101.3703	-0.983	6.2060	50054.766	4.0	7.3314	59131.729	4.0	9.0	1.250	1.020	GA	2.40E+07	7.380	-4.330	-7.320	-7.320	-7.320	1.000	0.160	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11015.528	1101.5528	-0.427	3.4493	27820.481	3.0	4.5745	36895.831	3.0	7.0	1.930	2.000	GA	2.29E+08	8.360	-5.290	-7.530	-7.530	-7.530	1.000	0.207	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11017.966	1101.7966	0.760	6.2060	50054.766	4.0	7.3310	59128.503	5.0	11.0	1.250	1.200	GA	3.02E+07	7.480	-5.250	-7.320	-7.320	-7.320	1.000	0.414	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11026.788	1102.6788	-2.805	3.9433	31804.859	3.0	5.0674	40871.337	2.0	5.0	1.090	1.480	GA	2.45E+06	6.390	-6.110	-7.810	-7.810	-7.810	1.000	0.069	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11032.103	1103.2103	-1.801	5.9459	47956.918	3.0	7.0695	57019.363	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.085	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11033.662	1103.3662	-2.073	5.9459	47956.918	2.0	7.0693	57017.750	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.052	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11040.405	1104.0404	-1.449	6.2060	50054.766	4.0	7.3287	59109.952	3.0	7.0	1.250	1.270	GA	2.24E+07	7.350	-3.810	-7.320	-7.320	-7.320	1.000	0.080	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11045.599	1104.5599	-0.624	5.5869	45061.387	3.0	6.7091	54112.541	2.0	5.0	1.510	1.700	GA	3.24E+08	8.510	-4.970	-7.500	-7.500	-7.500	1.000	0.164	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Zn 1	11054.253	1105.4253	-0.300	5.7957	46745.473	1.0	6.9170	55789.367	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.082	0.000	X	X	F	0	1	30.0	30.000000	30.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11057.772	1105.7772	-1.967	4.8349	38996.098	1.0	5.9558	48036.767	2.0	5.0	0.490	0.990	GA	2.24E+08	8.350	-5.310	-7.550	-7.550	-7.550	1.000	0.062	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	11088.612	1108.8612	-1.679	4.1646	33589.764	4.0	5.2825	42606.236	3.0	7.0	1.050	1.340	GA	7.76E+07	7.890	-4.810	-7.560	-7.560	-7.560	1.000	0.064	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11119.795	1111.9795	-2.202	2.8450	22946.473	1.0	3.9597	31937.134	1.0	3.0	1.490	0.510	GA	5.50E+06	6.740	-6.170	-7.820	-7.820	-7.820	1.000	0.408	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11130.029	1113.0029	-0.194	6.2060	50054.766	4.0	7.3197	59037.362	4.0	9.0	1.250	1.130	GA	2.82E+07	7.450	-4.270	-7.320	-7.320	-7.320	1.000	0.299	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11149.262	1114.9262	-3.237	2.8316	22838.394	2.0	3.9433	31804.859	3.0	7.0	1.500	1.090	GA	1.32E+06	6.120	-6.110	-7.810	-7.810	-7.810	1.000	0.213	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11149.926	1114.9926	-0.359	6.2865	50704.042	5.0	7.3981	59669.701	6.0	13.0	1.360	1.270	GA	1.26E+08	8.100	-3.730	-7.130	-7.130	-7.130	1.000	0.087	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	11156.955	1115.6955	-0.332	3.4635	27935.011	4.0	4.5745	36895.831	3.0	7.0	1.760	2.000	GA	2.29E+08	8.360	-5.290	-7.530	-7.530	-7.530	1.000	0.227	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11178.382	1117.8382	-0.936	5.5869	45061.387	3.0	6.6957	54004.463	3.0	7.0	1.510	1.650	GA	3.09E+08	8.490	-4.860	-7.510	-7.510	-7.510	1.000	0.105	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11186.140	1118.6140	-0.950	5.6207	45334.003	2.0	6.7288	54271.432	1.0	3.0	1.500	2.460	GA	3.31E+08	8.520	-4.990	-7.500	-7.500	-7.500	1.000	0.097	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11187.588	1118.7588	0.237	6.1807	49850.707	2.0	7.2886	58786.524	3.0	7.0	0.670	0.910	GA	3.39E+07	7.530	-4.640	-7.330	-7.330	-7.330	1.000	0.360	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11188.466	1118.8466	0.130	6.2416	50341.899	6.0	7.3495	59277.715	7.0	15.0	1.490	1.400	GA	2.40E+08	8.380	-3.790	-7.130	-7.130	-7.130	1.000	0.186	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11190.874	1119.0874	-0.671	5.5392	44676.661	4.0	6.6468	53610.057	4.0	9.0	1.500	1.410	GA	1.86E+08	8.270	-4.720	-7.450	-7.450	-7.450	1.000	0.167	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11192.093	1119.2093	-0.204	6.2416	50341.899	6.0	7.3491	59274.489	6.0	13.0	1.490	1.430	GA	2.40E+08	8.380	-3.790	-7.130	-7.130	-7.130	1.000	0.121	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	11196.726	1119.6726	-2.497	2.7403	22102.010	4.0	3.8474	31031.374	3.0	7.0	0.990	1.050	GA	1.00E+08	8.000	-6.110	-7.800	-7.800	-7.800	1.000	0.181	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	11196.812	1119.6812	-2.083	2.7403	22102.010	4.0	3.8474	31031.374	3.0	7.0	0.990	1.050	GA	1.00E+08	8.000	-6.110	-7.800	-7.800	-7.800	1.000	0.282	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11196.846	1119.6846	-1.624	6.2227	50189.460	2.0	7.3297	59118.017	3.0	7.0	1.000	1.320	GA	3.39E+08	8.530	-3.760	-7.230	-7.230	-7.230	1.000	0.057	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11200.836	1120.0836	-1.357	5.4855	44243.541	5.0	6.5921	53168.872	6.0	13.0	1.380	1.320	GA	1.48E+08	8.170	-4.350	-7.520	-7.520	-7.520	1.000	0.060	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11201.890	1120.1890	-0.677	6.1807	49850.707	2.0	7.2872	58775.232	2.0	5.0	0.670	0.760	GA	2.95E+07	7.470	-4.000	-7.330	-7.330	-7.330	1.000	0.225	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11224.953	1122.4953	-3.591	3.2671	26350.939	5.0	4.3714	35257.719	4.0	9.0	1.030	1.100	GA	1.12E+08	8.050	-6.060	-7.780	-7.780	-7.780	1.000	0.057	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11237.104	1123.7104	-0.086	6.2461	50378.194	5.0	7.3491	59274.489	6.0	13.0	1.510	1.430	GA	2.45E+08	8.390	-3.790	-7.130	-7.130	-7.130	1.000	0.143	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11251.115	1125.1115	-2.192	2.8581	23052.131	0.0	3.9597	31937.134	1.0	3.0	0.000	0.510	GA	5.50E+06	6.740	-6.170	-7.820	-7.820	-7.820	1.000	0.407	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	11253.189	1125.3189	0.167	4.0215	32435.585	1.5	5.1230	41319.782	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.970	-6.970	-6.970	1.000	0.342	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	11254.891	1125.4891	-0.870	4.0216	32436.391	2.5	5.1229	41318.975	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.970	-6.970	-6.970	1.000	0.165	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
