wavelength_air_A,flux
8.675167088733038327e+03,9.776000000000000245e-01
8.675177086028561462e+03,9.778999999999999915e-01
8.675187083324084597e+03,9.778999999999999915e-01
8.675197080619609551e+03,9.776000000000000245e-01
8.675207077915132686e+03,9.768000000000000016e-01
8.675217075210654002e+03,9.754000000000000448e-01
8.675227072506175318e+03,9.737000000000000099e-01
8.675237069801698453e+03,9.711999999999999522e-01
8.675247067097223407e+03,9.679999999999999716e-01
8.675257064392742905e+03,9.637999999999999901e-01
8.675267061688264221e+03,9.585000000000000187e-01
8.675277058983787356e+03,9.516999999999999904e-01
8.675287056279310491e+03,9.435000000000000053e-01
8.675297053574831807e+03,9.340000000000000524e-01
8.675307050870353123e+03,9.233999999999999986e-01
8.675317048165879896e+03,9.119000000000000439e-01
8.675327045461399393e+03,9.000000000000000222e-01
8.675337042756922528e+03,8.881000000000000005e-01
8.675347040052442026e+03,8.769000000000000128e-01
8.675357037347965161e+03,8.672999999999999599e-01
8.675367034643486477e+03,8.598999999999999977e-01
8.675377031939009612e+03,8.556000000000000272e-01
8.675387029234530928e+03,8.548000000000000043e-01
8.675397026530052244e+03,8.575000000000000400e-01
8.675407023825573560e+03,8.635000000000000453e-01
8.675417021121094876e+03,8.721999999999999753e-01
8.675427018416616193e+03,8.828000000000000291e-01
8.675437015712139328e+03,8.944999999999999618e-01
8.675447013007660644e+03,9.063999999999999835e-01
8.675457010303181960e+03,9.180000000000000382e-01
8.675467007598703276e+03,9.287999999999999590e-01
8.675477004894224592e+03,9.384000000000000119e-01
8.675487002189747727e+03,9.466999999999999860e-01
8.675496999485269043e+03,9.536000000000000032e-01
8.675506996780788540e+03,9.593000000000000416e-01
8.675516994076309857e+03,9.638999999999999790e-01
8.675526991371829354e+03,9.677000000000000046e-01
8.675536988667350670e+03,9.707000000000000073e-01
8.675546985962873805e+03,9.727000000000000091e-01
8.675556983258393302e+03,9.739999999999999769e-01
8.675566980553912799e+03,9.747999999999999998e-01
8.675576977849435934e+03,9.750999999999999668e-01
8.675586975144957250e+03,9.750999999999999668e-01
8.675596972440476748e+03,9.747999999999999998e-01
8.675606969735994426e+03,9.744000000000000439e-01
8.675616967031517561e+03,9.741999999999999549e-01
8.675626964327038877e+03,9.741999999999999549e-01
8.675636961622558374e+03,9.741999999999999549e-01
8.675646958918079690e+03,9.741999999999999549e-01
8.675656956213599187e+03,9.739999999999999769e-01
8.675666953509118684e+03,9.737000000000000099e-01
8.675676950804641820e+03,9.731999999999999540e-01
8.675686948100161317e+03,9.725000000000000311e-01
8.675696945395682633e+03,9.717000000000000082e-01
8.675706942691202130e+03,9.705000000000000293e-01
8.675716939986721627e+03,9.690999999999999615e-01
8.675726937282241124e+03,9.676000000000000156e-01
8.675736934577760621e+03,9.657999999999999918e-01
8.675746931873280118e+03,9.639999999999999680e-01
8.675756929168801435e+03,9.622000000000000552e-01
8.675766926464322751e+03,9.606000000000000094e-01
8.675776923759840429e+03,9.594000000000000306e-01
8.675786921055361745e+03,9.587999999999999856e-01
8.675796918350881242e+03,9.586999999999999966e-01
8.675806915646398920e+03,9.593000000000000416e-01
8.675816912941918417e+03,9.605000000000000204e-01
