element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
V 1	20583.094	2058.3094	-3.086	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.114	2058.3114	-4.040	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.161	2058.3161	-2.801	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.180	2058.3180	-3.140	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.203	2058.3203	-4.450	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.260	2058.3260	-2.637	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.283	2058.3283	-3.336	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20583.376	2058.3376	-2.496	2.3654	19078.238	3.5	2.9676	23935.308	2.5	6.0	1.140	1.320	GA	8.13E+05	5.910	-6.090	-7.810	-7.810	-7.810	1.000	0.002	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20584.188	2058.4188	-2.296	6.0172	48531.991	3.0	6.6193	53388.255	4.0	9.0	1.110	1.390	GA	1.48E+08	8.170	-5.290	-7.450	-7.450	-7.450	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20585.926	2058.5926	-1.191	6.0663	48928.009	2.0	6.6685	53785.080	3.0	7.0	0.660	1.090	GA	1.51E+08	8.180	-4.760	-7.540	-7.540	-7.540	1.000	0.073	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20586.151	2058.6151	-1.867	6.2003	50008.792	2.0	6.8024	54865.056	3.0	7.0	1.980	1.510	GA	4.07E+07	7.610	-4.860	-7.310	-7.310	-7.310	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20589.398	2058.9398	-2.065	6.6796	53874.607	5.0	7.2816	58730.065	4.0	9.0	1.100	1.430	GA	1.45E+08	8.160	-4.360	-7.230	-7.230	-7.230	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	20589.763	2058.9763	-1.584	5.2726	42526.387	2.0	5.8746	47381.844	1.0	3.0	1.500	2.000	GA	7.24E+06	6.860	-3.280	-6.780	-6.780	-6.780	1.000	0.006	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	20595.188	2059.5188	0.095	5.3497	43148.240	3.0	5.9515	48002.085	4.0	9.0	0.960	1.250	GA	1.17E+08	8.070	-4.290	-7.330	-7.330	-7.330	1.000	0.002	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20595.549	2059.5549	-2.504	7.1133	57372.634	2.0	7.7151	62226.478	1.0	3.0	0.670	1.480	GA	1.51E+07	7.180	-4.060	-6.990	-6.990	-6.990	1.000	0.005	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20595.557	2059.5557	-1.106	6.7376	54342.409	2.0	7.3395	59197.060	3.0	7.0	1.210	1.280	GA	1.29E+08	8.110	-3.950	-7.280	-7.280	-7.280	1.000	0.023	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	20595.795	2059.5795	-0.572	6.2115	50099.126	1.5	6.8133	54952.971	1.5	4.0	2.400	1.870	GA	3.02E+08	8.480	-4.350	-7.260	-7.260	-7.260	1.000	0.004	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20597.972	2059.7972	-1.542	6.7091	54112.541	2.0	7.3108	58965.579	1.0	3.0	1.700	1.730	GA	3.63E+08	8.560	-4.710	-7.470	-7.470	-7.470	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	20598.655	2059.8655	-3.055	3.8171	30786.988	1.0	4.4189	35640.832	0.0	1.0	0.000	0.000	GA	1.82E+07	7.260	-5.750	-7.630	-7.630	-7.630	1.000	0.001	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20598.871	2059.8871	-1.232	6.7271	54257.721	3.0	7.3288	59110.758	2.0	5.0	1.330	0.980	GA	3.80E+08	8.580	-4.460	-7.320	-7.320	-7.320	1.000	0.127	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20600.361	2060.0361	-2.308	5.6207	45334.003	2.0	6.2224	50187.041	2.0	5.0	1.500	1.470	GA	1.91E+08	8.280	-5.410	-7.540	-7.540	-7.540	1.000	0.016	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20600.654	2060.0654	-2.915	7.2889	58788.943	4.0	7.8906	63641.981	3.0	7.0	1.150	1.060	GA	8.13E+07	7.910	-3.740	-6.820	-6.820	-6.820	1.000	0.001	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20600.850	2060.0849	-1.406	6.6638	53747.172	3.0	7.2655	58600.209	3.0	7.0	1.260	0.820	GA	3.63E+08	8.560	-4.380	-7.390	-7.390	-7.390	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20600.945	2060.0945	-2.535	5.5142	44475.022	2.0	6.1159	49328.060	2.0	5.0	1.160	1.000	GA	6.17E+08	8.790	-4.540	-7.500	-7.500	-7.500	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20601.240	2060.1240	-1.677	5.5142	44475.022	2.0	6.1159	49328.060	2.0	5.0	1.160	1.000	GA	6.17E+08	8.790	-4.540	-7.500	-7.500	-7.500	1.000	0.010	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20601.519	2060.1519	-1.263	5.5142	44475.022	2.0	6.1159	49328.060	2.0	5.0	1.160	1.000	GA	6.17E+08	8.790	-4.540	-7.500	-7.500	-7.500	1.000	0.025	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20601.609	2060.1609	-2.287	5.8151	46901.945	1.0	6.4167	51754.176	1.0	3.0	1.600	0.020	GA	2.09E+08	8.320	-4.430	-7.490	-7.490	-7.490	1.000	0.011	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20602.671	2060.2671	-2.305	6.7246	54237.557	4.0	7.3262	59089.788	3.0	7.0	0.900	1.160	GA	1.91E+08	8.280	-4.530	-7.260	-7.260	-7.260	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20602.832	2060.2832	0.106	6.7271	54257.721	3.0	7.3287	59109.952	3.0	7.0	1.330	1.270	GA	3.80E+08	8.580	-3.810	-7.320	-7.320	-7.320	1.000	0.354	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20604.335	2060.4335	-3.441	5.3448	43108.719	4.0	5.9464	47960.950	4.0	9.0	0.870	1.290	GA	6.76E+07	7.830	-5.380	-7.540	-7.540	-7.540	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	20605.894	2060.5894	-0.742	6.2115	50099.126	1.5	6.8130	54950.551	2.5	6.0	2.400	1.660	GA	3.02E+08	8.480	-4.360	-7.260	-7.260	-7.260	1.000	0.003	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	20611.319	2061.1319	-0.722	6.2115	50099.126	1.5	6.8129	54949.744	0.5	2.0	2.400	3.340	GA	3.02E+08	8.480	-4.350	-7.260	-7.260	-7.260	1.000	0.003	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20615.216	2061.5216	-0.370	6.4013	51629.966	2.0	7.0026	56479.778	2.0	5.0	1.480	1.520	GA	7.41E+07	7.870	-4.180	-7.330	-7.330	-7.330	1.000	0.168	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20618.822	2061.8822	-1.228	6.7246	54237.557	4.0	7.3257	59085.755	5.0	11.0	0.900	0.850	GA	7.24E+08	8.860	-4.530	-7.510	-7.510	-7.510	1.000	0.017	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20620.846	2062.0846	-2.587	5.8485	47171.334	0.0	6.4496	52019.532	1.0	3.0	0.000	2.430	GA	2.51E+08	8.400	-4.660	-7.500	-7.500	-7.500	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	20621.731	2062.1731	0.043	6.8451	55209.455	4.0	7.4461	60056.847	3.0	7.0	1.500	1.650	GA	9.77E+07	7.990	-5.030	-7.270	-7.270	-7.270	1.000	0.002	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20625.975	2062.5975	-2.057	5.8799	47424.592	1.0	6.4809	52271.984	2.0	5.0	0.730	1.070	GA	1.05E+08	8.020	-4.780	-7.320	-7.320	-7.320	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20626.235	2062.6235	-1.643	5.8799	47424.592	1.0	6.4809	52271.984	2.0	5.0	0.730	1.070	GA	1.05E+08	8.020	-4.780	-7.320	-7.320	-7.320	1.000	0.005	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20626.420	2062.6420	-2.471	6.7395	54357.733	3.0	7.3404	59204.319	4.0	9.0	1.180	1.330	GA	1.66E+08	8.220	-3.770	-7.220	-7.220	-7.220	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.538	2062.7538	-3.317	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.628	2062.7628	-3.113	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.710	2062.7710	-3.048	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.786	2062.7785	-3.055	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.813	2062.7813	-2.414	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.854	2062.7854	-3.121	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.863	2062.7863	-2.601	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.906	2062.7906	-2.820	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.914	2062.7914	-3.259	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.942	2062.7942	-3.083	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.968	2062.7968	-3.539	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.971	2062.7971	-3.414	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20627.993	2062.7993	-3.861	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.007	2062.8007	-4.560	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.054	2062.8054	-3.539	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.086	2062.8086	-3.259	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.110	2062.8110	-3.121	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.128	2062.8128	-3.055	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.137	2062.8137	-3.317	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.138	2062.8138	-3.048	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
V 1	20628.141	2062.8141	-3.113	2.1222	17116.697	3.5	2.7231	21963.283	3.5	8.0	0.960	0.960	GA	6.31E+06	6.800	-6.110	-7.800	-7.800	-7.800	1.000	0.004	0.000	X	X	F	0	1	23.0	23.000000	23.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20629.259	2062.9259	-0.553	6.3680	51361.384	3.0	6.9688	56207.163	4.0	9.0	1.410	1.430	GA	7.41E+07	7.870	-4.350	-7.340	-7.340	-7.340	1.000	0.135	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20629.684	2062.9684	0.375	5.9464	47960.950	4.0	6.5472	52806.729	5.0	11.0	1.290	1.170	GA	1.12E+08	8.050	-4.760	-7.510	-7.510	-7.510	1.000	0.371	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20629.752	2062.9752	-0.921	6.1445	49558.735	4.0	6.7453	54404.514	3.0	7.0	1.660	1.570	GA	4.68E+07	7.670	-4.850	-7.360	-7.360	-7.360	1.000	0.105	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	20631.796	2063.1796	0.130	6.1182	49346.611	1.0	6.7190	54192.390	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.420	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20632.712	2063.2712	-2.703	6.1248	49399.844	1.0	6.7255	54244.816	0.0	1.0	1.970	0.000	GA	1.05E+08	8.020	-4.860	-7.390	-7.390	-7.390	1.000	0.022	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	20632.950	2063.2950	-3.134	7.0644	56978.229	1.0	7.6651	61823.201	2.0	5.0	0.700	1.500	GA	2.75E+07	7.440	-3.960	-7.050	-7.050	-7.050	1.000	0.001	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20633.291	2063.3291	-2.434	5.2734	42532.839	3.0	5.8741	47377.812	4.0	9.0	1.650	1.330	GA	8.13E+07	7.910	-5.270	-7.550	-7.550	-7.550	1.000	0.026	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20633.325	2063.3325	-1.274	6.0663	48928.009	2.0	6.6671	53773.788	3.0	7.0	0.660	1.210	GA	7.41E+07	7.870	-5.230	-7.540	-7.540	-7.540	1.000	0.063	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20633.482	2063.3482	-1.895	6.3658	51343.640	2.0	6.9665	56188.612	1.0	3.0	0.670	0.690	GA	2.45E+08	8.390	-3.770	-7.270	-7.270	-7.270	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20634.411	2063.4411	-2.519	6.7116	54132.705	1.0	7.3123	58977.677	1.0	3.0	1.550	0.600	GA	1.35E+08	8.130	-4.010	-7.360	-7.360	-7.360	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20636.008	2063.6008	-1.508	6.7310	54289.176	3.0	7.3316	59133.342	4.0	9.0	1.330	1.440	GA	1.45E+08	8.160	-3.920	-7.150	-7.150	-7.150	1.000	0.010	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20636.455	2063.6455	-0.997	6.6750	53837.506	3.0	7.2757	58682.478	3.0	7.0	1.280	1.200	GA	2.19E+08	8.340	-4.380	-7.400	-7.400	-7.400	1.000	0.034	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	20640.268	2064.0268	-1.845	5.4943	44314.518	4.0	6.0949	49158.684	5.0	11.0	1.180	1.200	GA	7.08E+08	8.850	-4.840	-7.510	-7.510	-7.510	1.000	0.007	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20640.661	2064.0661	-2.216	6.6742	53831.053	2.0	7.2747	58674.412	3.0	7.0	1.420	1.630	GA	1.66E+08	8.220	-4.300	-7.240	-7.240	-7.240	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20643.226	2064.3226	-3.181	5.8517	47197.143	2.0	6.4521	52039.696	1.0	3.0	0.740	0.800	GA	1.82E+08	8.260	-5.440	-7.570	-7.570	-7.570	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20644.786	2064.4787	-2.407	6.6671	53773.788	3.0	7.2675	58616.341	3.0	7.0	1.210	1.510	GA	1.20E+08	8.080	-4.140	-7.380	-7.380	-7.380	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	20645.959	2064.5959	-1.167	6.3685	51365.417	3.0	6.9688	56207.163	4.0	9.0	1.100	1.430	GA	7.24E+07	7.860	-4.350	-7.340	-7.340	-7.340	1.000	0.044	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.852	2064.6852	-3.436	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.852	2064.6852	-2.290	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.852	2064.6852	-1.482	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-3.085	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-2.909	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-1.955	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-1.939	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-1.909	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-1.842	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	20646.884	2064.6884	-1.587	6.1920	49941.848	2.5	6.7924	54784.401	1.5	4.0	1.190	1.330	GA	3.98E+08	8.600	-4.410	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
