element,wave_A,teff_K,logg,feh,delta_nlte
Cr,5884.45,6000,4.0,-0.5,
Cr,5293.38,6000,4.0,0.0,0.091
Cr,5344.76,6000,4.0,0.0,0.077
Cr,5367.28,6000,4.0,0.0,0.093
Cr,5507.42,6000,4.0,0.0,
Cr,5566.557,6000,4.0,0.0,
Cr,5641.692,6000,4.0,0.0,0.133
Cr,5667.843,6000,4.0,0.0,0.15
Cr,5674.152,6000,4.0,0.0,
Cr,5674.993,6000,4.0,0.0,
Cr,5712.78,6000,4.0,0.0,0.084
Cr,5736.63,6000,4.0,0.0,0.077
Cr,5788.39,6000,4.0,0.0,0.009
Cr,5794.584,6000,4.0,0.0,
Cr,5824.085,6000,4.0,0.0,
Cr,5837.828,6000,4.0,0.0,0.093
Cr,5842.53,6000,4.0,0.0,0.082
Cr,5863.395,6000,4.0,0.0,0.078
Cr,5863.96,6000,4.0,0.0,0.107
Cr,5876.55,6000,4.0,0.0,0.058
Cr,5884.45,6000,4.0,0.0,0.038
Cr,5293.38,6000,4.0,0.3,0.07
Cr,5344.76,6000,4.0,0.3,0.062
Cr,5367.28,6000,4.0,0.3,0.074
Cr,5507.42,6000,4.0,0.3,
Cr,5566.557,6000,4.0,0.3,0.063
Cr,5641.692,6000,4.0,0.3,0.107
Cr,5667.843,6000,4.0,0.3,0.115
Cr,5674.152,6000,4.0,0.3,
Cr,5674.993,6000,4.0,0.3,
Cr,5712.78,6000,4.0,0.3,0.068
Cr,5736.63,6000,4.0,0.3,0.067
Cr,5788.39,6000,4.0,0.3,0.012
Cr,5794.584,6000,4.0,0.3,
Cr,5824.085,6000,4.0,0.3,0.072
Cr,5837.828,6000,4.0,0.3,0.077
Cr,5842.53,6000,4.0,0.3,0.067
Cr,5863.395,6000,4.0,0.3,0.058
Cr,5863.96,6000,4.0,0.3,0.078
Cr,5876.55,6000,4.0,0.3,0.047
Cr,5884.45,6000,4.0,0.3,0.031
Cr,5293.38,6000,4.4,-0.5,
Cr,5344.76,6000,4.4,-0.5,0.095
Cr,5367.28,6000,4.4,-0.5,
Cr,5507.42,6000,4.4,-0.5,
Cr,5566.557,6000,4.4,-0.5,
Cr,5641.692,6000,4.4,-0.5,0.163
Cr,5667.843,6000,4.4,-0.5,
Cr,5674.152,6000,4.4,-0.5,
Cr,5674.993,6000,4.4,-0.5,
Cr,5712.78,6000,4.4,-0.5,0.109
Cr,5736.63,6000,4.4,-0.5,
Cr,5788.39,6000,4.4,-0.5,0.005
Cr,5794.584,6000,4.4,-0.5,
Cr,5824.085,6000,4.4,-0.5,
Cr,5837.828,6000,4.4,-0.5,
Cr,5842.53,6000,4.4,-0.5,
Cr,5863.395,6000,4.4,-0.5,
Cr,5863.96,6000,4.4,-0.5,
Cr,5876.55,6000,4.4,-0.5,
Cr,5884.45,6000,4.4,-0.5,
Cr,5293.38,6000,4.4,0.0,0.081
Cr,5344.76,6000,4.4,0.0,0.067
Cr,5367.28,6000,4.4,0.0,0.082
Cr,5507.42,6000,4.4,0.0,
Cr,5566.557,6000,4.4,0.0,
Cr,5641.692,6000,4.4,0.0,0.116
Cr,5667.843,6000,4.4,0.0,0.128
Cr,5674.152,6000,4.4,0.0,
Cr,5674.993,6000,4.4,0.0,
Cr,5712.78,6000,4.4,0.0,0.075
Cr,5736.63,6000,4.4,0.0,0.072
Cr,5788.39,6000,4.4,0.0,0.007
Cr,5794.584,6000,4.4,0.0,
Cr,5824.085,6000,4.4,0.0,
Cr,5837.828,6000,4.4,0.0,0.083
Cr,5842.53,6000,4.4,0.0,0.072
Cr,5863.395,6000,4.4,0.0,0.067
Cr,5863.96,6000,4.4,0.0,0.09
Cr,5876.55,6000,4.4,0.0,0.051
Cr,5884.45,6000,4.4,0.0,0.034
Cr,5293.38,6000,4.4,0.3,0.06
Cr,5344.76,6000,4.4,0.3,0.053
Cr,5367.28,6000,4.4,0.3,0.064
Cr,5507.42,6000,4.4,0.3,
Cr,5566.557,6000,4.4,0.3,0.055
Cr,5641.692,6000,4.4,0.3,0.091
Cr,5667.843,6000,4.4,0.3,0.094
Cr,5674.152,6000,4.4,0.3,
Cr,5674.993,6000,4.4,0.3,
Cr,5712.78,6000,4.4,0.3,0.059
Cr,5736.63,6000,4.4,0.3,0.058
Cr,5788.39,6000,4.4,0.3,0.009
Cr,5794.584,6000,4.4,0.3,
Cr,5824.085,6000,4.4,0.3,0.059
Cr,5837.828,6000,4.4,0.3,0.066
Cr,5842.53,6000,4.4,0.3,0.058
Cr,5863.395,6000,4.4,0.3,0.048
Cr,5863.96,6000,4.4,0.3,0.065
Cr,5876.55,6000,4.4,0.3,0.04
Cr,5884.45,6000,4.4,0.3,0.027
Cr,5293.38,6000,4.5,-0.5,
Cr,5344.76,6000,4.5,-0.5,0.092
Cr,5367.28,6000,4.5,-0.5,
Cr,5507.42,6000,4.5,-0.5,
Cr,5566.557,6000,4.5,-0.5,
Cr,5641.692,6000,4.5,-0.5,0.159
Cr,5667.843,6000,4.5,-0.5,
Cr,5674.152,6000,4.5,-0.5,
Cr,5674.993,6000,4.5,-0.5,
Cr,5712.78,6000,4.5,-0.5,0.105
Cr,5736.63,6000,4.5,-0.5,
Cr,5788.39,6000,4.5,-0.5,0.005
Cr,5794.584,6000,4.5,-0.5,
Cr,5824.085,6000,4.5,-0.5,
Cr,5837.828,6000,4.5,-0.5,
Cr,5842.53,6000,4.5,-0.5,
Cr,5863.395,6000,4.5,-0.5,
Cr,5863.96,6000,4.5,-0.5,
Cr,5876.55,6000,4.5,-0.5,
Cr,5884.45,6000,4.5,-0.5,
Cr,5293.38,6000,4.5,0.0,0.078
Cr,5344.76,6000,4.5,0.0,0.065
Cr,5367.28,6000,4.5,0.0,0.079
Cr,5507.42,6000,4.5,0.0,
Cr,5566.557,6000,4.5,0.0,
Cr,5641.692,6000,4.5,0.0,0.111
Cr,5667.843,6000,4.5,0.0,0.122
Cr,5674.152,6000,4.5,0.0,
Cr,5674.993,6000,4.5,0.0,
Cr,5712.78,6000,4.5,0.0,0.072
Cr,5736.63,6000,4.5,0.0,0.071
Cr,5788.39,6000,4.5,0.0,0.007
Cr,5794.584,6000,4.5,0.0,
Cr,5824.085,6000,4.5,0.0,
Cr,5837.828,6000,4.5,0.0,0.08
Cr,5842.53,6000,4.5,0.0,0.07
Cr,5863.395,6000,4.5,0.0,0.064
Cr,5863.96,6000,4.5,0.0,0.086
Cr,5876.55,6000,4.5,0.0,0.049
Cr,5884.45,6000,4.5,0.0,0.033
Cr,5293.38,6000,4.5,0.3,0.058
Cr,5344.76,6000,4.5,0.3,0.05
Cr,5367.28,6000,4.5,0.3,0.061
Cr,5507.42,6000,4.5,0.3,
Cr,5566.557,6000,4.5,0.3,0.053
Cr,5641.692,6000,4.5,0.3,0.087
Cr,5667.843,6000,4.5,0.3,0.09
Cr,5674.152,6000,4.5,0.3,
Cr,5674.993,6000,4.5,0.3,
Cr,5712.78,6000,4.5,0.3,0.056
Cr,5736.63,6000,4.5,0.3,0.056
Cr,5788.39,6000,4.5,0.3,0.009
Cr,5794.584,6000,4.5,0.3,
Cr,5824.085,6000,4.5,0.3,0.056
Cr,5837.828,6000,4.5,0.3,0.063
Cr,5842.53,6000,4.5,0.3,0.056
Cr,5863.395,6000,4.5,0.3,0.046
Cr,5863.96,6000,4.5,0.3,0.062
Cr,5876.55,6000,4.5,0.3,0.039
Cr,5884.45,6000,4.5,0.3,0.026
Cr,5293.38,6500,3.5,-0.5,
Cr,5344.76,6500,3.5,-0.5,
Cr,5367.28,6500,3.5,-0.5,
Cr,5507.42,6500,3.5,-0.5,
Cr,5566.557,6500,3.5,-0.5,
Cr,5641.692,6500,3.5,-0.5,
Cr,5667.843,6500,3.5,-0.5,
Cr,5674.152,6500,3.5,-0.5,
Cr,5674.993,6500,3.5,-0.5,
Cr,5712.78,6500,3.5,-0.5,0.168
Cr,5736.63,6500,3.5,-0.5,
Cr,5788.39,6500,3.5,-0.5,0.005
Cr,5794.584,6500,3.5,-0.5,
Cr,5824.085,6500,3.5,-0.5,
Cr,5837.828,6500,3.5,-0.5,
Cr,5842.53,6500,3.5,-0.5,
Cr,5863.395,6500,3.5,-0.5,
Cr,5863.96,6500,3.5,-0.5,
Cr,5876.55,6500,3.5,-0.5,
Cr,5884.45,6500,3.5,-0.5,
Cr,5293.38,6500,3.5,0.0,0.173
Cr,5344.76,6500,3.5,0.0,0.146
Cr,5367.28,6500,3.5,0.0,
Cr,5507.42,6500,3.5,0.0,
Cr,5566.557,6500,3.5,0.0,
Cr,5641.692,6500,3.5,0.0,0.27
Cr,5667.843,6500,3.5,0.0,
Cr,5674.152,6500,3.5,0.0,
Cr,5674.993,6500,3.5,0.0,
Cr,5712.78,6500,3.5,0.0,0.155
Cr,5736.63,6500,3.5,0.0,
Cr,5788.39,6500,3.5,0.0,0.01
Cr,5794.584,6500,3.5,0.0,
Cr,5824.085,6500,3.5,0.0,
Cr,5837.828,6500,3.5,0.0,0.166
Cr,5842.53,6500,3.5,0.0,0.137
Cr,5863.395,6500,3.5,0.0,
Cr,5863.96,6500,3.5,0.0,
Cr,5876.55,6500,3.5,0.0,
Cr,5884.45,6500,3.5,0.0,0.058
Cr,5293.38,6500,3.5,0.3,0.151
Cr,5344.76,6500,3.5,0.3,0.134
Cr,5367.28,6500,3.5,0.3,0.147
Cr,5507.42,6500,3.5,0.3,
Cr,5566.557,6500,3.5,0.3,
Cr,5641.692,6500,3.5,0.3,0.252
Cr,5667.843,6500,3.5,0.3,0.274
Cr,5674.152,6500,3.5,0.3,
Cr,5674.993,6500,3.5,0.3,
Cr,5712.78,6500,3.5,0.3,0.14
Cr,5736.63,6500,3.5,0.3,0.129
Cr,5788.39,6500,3.5,0.3,0.014
Cr,5794.584,6500,3.5,0.3,
Cr,5824.085,6500,3.5,0.3,
Cr,5837.828,6500,3.5,0.3,0.153
Cr,5842.53,6500,3.5,0.3,0.127
Cr,5863.395,6500,3.5,0.3,0.095
Cr,5863.96,6500,3.5,0.3,0.133
Cr,5876.55,6500,3.5,0.3,0.082
Cr,5884.45,6500,3.5,0.3,0.054
Cr,5293.38,6500,4.0,-0.5,
Cr,5344.76,6500,4.0,-0.5,
Cr,5367.28,6500,4.0,-0.5,
Cr,5507.42,6500,4.0,-0.5,
Cr,5566.557,6500,4.0,-0.5,
Cr,5641.692,6500,4.0,-0.5,
Cr,5667.843,6500,4.0,-0.5,
Cr,5674.152,6500,4.0,-0.5,
Cr,5674.993,6500,4.0,-0.5,
Cr,5712.78,6500,4.0,-0.5,0.136
Cr,5736.63,6500,4.0,-0.5,
Cr,5788.39,6500,4.0,-0.5,0.004
Cr,5794.584,6500,4.0,-0.5,
Cr,5824.085,6500,4.0,-0.5,
Cr,5837.828,6500,4.0,-0.5,
Cr,5842.53,6500,4.0,-0.5,
Cr,5863.395,6500,4.0,-0.5,
Cr,5863.96,6500,4.0,-0.5,
Cr,5876.55,6500,4.0,-0.5,
Cr,5884.45,6500,4.0,-0.5,
Cr,5293.38,6500,4.0,0.0,0.112
Cr,5344.76,6500,4.0,0.0,0.091
Cr,5367.28,6500,4.0,0.0,
Cr,5507.42,6500,4.0,0.0,
Cr,5566.557,6500,4.0,0.0,
Cr,5641.692,6500,4.0,0.0,0.169
Cr,5667.843,6500,4.0,0.0,
Cr,5674.152,6500,4.0,0.0,
Cr,5674.993,6500,4.0,0.0,
Cr,5712.78,6500,4.0,0.0,0.098
Cr,5736.63,6500,4.0,0.0,0.09
Cr,5788.39,6500,4.0,0.0,0.006
Cr,5794.584,6500,4.0,0.0,
Cr,5824.085,6500,4.0,0.0,
Cr,5837.828,6500,4.0,0.0,0.109
Cr,5842.53,6500,4.0,0.0,0.092
Cr,5863.395,6500,4.0,0.0,
Cr,5863.96,6500,4.0,0.0,
Cr,5876.55,6500,4.0,0.0,
Cr,5884.45,6500,4.0,0.0,0.04
Cr,5293.38,6500,4.0,0.3,0.087
Cr,5344.76,6500,4.0,0.3,0.076
Cr,5367.28,6500,4.0,0.3,0.088
Cr,5507.42,6500,4.0,0.3,
Cr,5566.557,6500,4.0,0.3,
Cr,5641.692,6500,4.0,0.3,0.139
Cr,5667.843,6500,4.0,0.3,0.149
Cr,5674.152,6500,4.0,0.3,
Cr,5674.993,6500,4.0,0.3,
Cr,5712.78,6500,4.0,0.3,0.081
Cr,5736.63,6500,4.0,0.3,0.076
Cr,5788.39,6500,4.0,0.3,0.009
Cr,5794.584,6500,4.0,0.3,
Cr,5824.085,6500,4.0,0.3,
Cr,5837.828,6500,4.0,0.3,0.091
Cr,5842.53,6500,4.0,0.3,0.078
Cr,5863.395,6500,4.0,0.3,0.068
Cr,5863.96,6500,4.0,0.3,0.09
Cr,5876.55,6500,4.0,0.3,0.052
Cr,5884.45,6500,4.0,0.3,0.034
Cr,5293.38,6500,4.4,-0.5,
Cr,5344.76,6500,4.4,-0.5,
Cr,5367.28,6500,4.4,-0.5,
Cr,5507.42,6500,4.4,-0.5,
Cr,5566.557,6500,4.4,-0.5,
Cr,5641.692,6500,4.4,-0.5,
Cr,5667.843,6500,4.4,-0.5,
Cr,5674.152,6500,4.4,-0.5,
Cr,5674.993,6500,4.4,-0.5,
Cr,5712.78,6500,4.4,-0.5,0.113
Cr,5736.63,6500,4.4,-0.5,
Cr,5788.39,6500,4.4,-0.5,0.004
Cr,5794.584,6500,4.4,-0.5,
Cr,5824.085,6500,4.4,-0.5,
Cr,5837.828,6500,4.4,-0.5,
Cr,5842.53,6500,4.4,-0.5,
Cr,5863.395,6500,4.4,-0.5,
Cr,5863.96,6500,4.4,-0.5,
Cr,5876.55,6500,4.4,-0.5,
Cr,5884.45,6500,4.4,-0.5,
Cr,5293.38,6500,4.4,0.0,0.091
Cr,5344.76,6500,4.4,0.0,0.076
Cr,5367.28,6500,4.4,0.0,
Cr,5507.42,6500,4.4,0.0,
Cr,5566.557,6500,4.4,0.0,
Cr,5641.692,6500,4.4,0.0,0.14
Cr,5667.843,6500,4.4,0.0,
Cr,5674.152,6500,4.4,0.0,
Cr,5674.993,6500,4.4,0.0,
Cr,5712.78,6500,4.4,0.0,0.082
Cr,5736.63,6500,4.4,0.0,0.076
Cr,5788.39,6500,4.4,0.0,0.005
Cr,5794.584,6500,4.4,0.0,
Cr,5824.085,6500,4.4,0.0,
Cr,5837.828,6500,4.4,0.0,0.09
Cr,5842.53,6500,4.4,0.0,0.078
Cr,5863.395,6500,4.4,0.0,
Cr,5863.96,6500,4.4,0.0,
Cr,5876.55,6500,4.4,0.0,
Cr,5884.45,6500,4.4,0.0,0.034
Cr,5293.38,6500,4.4,0.3,0.072
Cr,5344.76,6500,4.4,0.3,0.063
Cr,5367.28,6500,4.4,0.3,0.073
Cr,5507.42,6500,4.4,0.3,
Cr,5566.557,6500,4.4,0.3,
Cr,5641.692,6500,4.4,0.3,0.112
Cr,5667.843,6500,4.4,0.3,0.117
Cr,5674.152,6500,4.4,0.3,
Cr,5674.993,6500,4.4,0.3,
Cr,5712.78,6500,4.4,0.3,0.068
Cr,5736.63,6500,4.4,0.3,0.064
Cr,5788.39,6500,4.4,0.3,0.007
Cr,5794.584,6500,4.4,0.3,
Cr,5824.085,6500,4.4,0.3,
Cr,5837.828,6500,4.4,0.3,0.076
Cr,5842.53,6500,4.4,0.3,0.065
Cr,5863.395,6500,4.4,0.3,0.055
Cr,5863.96,6500,4.4,0.3,0.073
Cr,5876.55,6500,4.4,0.3,0.043
Cr,5884.45,6500,4.4,0.3,0.028
Cr,5293.38,6500,4.5,-0.5,
Cr,5344.76,6500,4.5,-0.5,
Cr,5367.28,6500,4.5,-0.5,
Cr,5507.42,6500,4.5,-0.5,
Cr,5566.557,6500,4.5,-0.5,
Cr,5641.692,6500,4.5,-0.5,
Cr,5667.843,6500,4.5,-0.5,
Cr,5674.152,6500,4.5,-0.5,
Cr,5674.993,6500,4.5,-0.5,
Cr,5712.78,6500,4.5,-0.5,0.109
Cr,5736.63,6500,4.5,-0.5,
Cr,5788.39,6500,4.5,-0.5,0.004
Cr,5794.584,6500,4.5,-0.5,
Cr,5824.085,6500,4.5,-0.5,
Cr,5837.828,6500,4.5,-0.5,
Cr,5842.53,6500,4.5,-0.5,
Cr,5863.395,6500,4.5,-0.5,
Cr,5863.96,6500,4.5,-0.5,
Cr,5876.55,6500,4.5,-0.5,
Cr,5884.45,6500,4.5,-0.5,
Cr,5293.38,6500,4.5,0.0,0.088
Cr,5344.76,6500,4.5,0.0,0.073
Cr,5367.28,6500,4.5,0.0,
Cr,5507.42,6500,4.5,0.0,
Cr,5566.557,6500,4.5,0.0,
Cr,5641.692,6500,4.5,0.0,0.134
Cr,5667.843,6500,4.5,0.0,
Cr,5674.152,6500,4.5,0.0,
Cr,5674.993,6500,4.5,0.0,
Cr,5712.78,6500,4.5,0.0,0.079
Cr,5736.63,6500,4.5,0.0,0.07
Cr,5788.39,6500,4.5,0.0,0.005
Cr,5794.584,6500,4.5,0.0,
Cr,5824.085,6500,4.5,0.0,
Cr,5837.828,6500,4.5,0.0,0.087
Cr,5842.53,6500,4.5,0.0,0.075
Cr,5863.395,6500,4.5,0.0,
Cr,5863.96,6500,4.5,0.0,
Cr,5876.55,6500,4.5,0.0,
Cr,5884.45,6500,4.5,0.0,0.032
Cr,5293.38,6500,4.5,0.3,0.069
Cr,5344.76,6500,4.5,0.3,0.06
Cr,5367.28,6500,4.5,0.3,0.069
Cr,5507.42,6500,4.5,0.3,
Cr,5566.557,6500,4.5,0.3,
Cr,5641.692,6500,4.5,0.3,0.106
Cr,5667.843,6500,4.5,0.3,0.11
Cr,5674.152,6500,4.5,0.3,
Cr,5674.993,6500,4.5,0.3,
Cr,5712.78,6500,4.5,0.3,0.065
Cr,5736.63,6500,4.5,0.3,0.061
Cr,5788.39,6500,4.5,0.3,0.006
Cr,5794.584,6500,4.5,0.3,
Cr,5824.085,6500,4.5,0.3,
Cr,5837.828,6500,4.5,0.3,0.072
Cr,5842.53,6500,4.5,0.3,0.062
Cr,5863.395,6500,4.5,0.3,0.052
Cr,5863.96,6500,4.5,0.3,0.069
Cr,5876.55,6500,4.5,0.3,0.041
Cr,5884.45,6500,4.5,0.3,0.027
Cr,5908.235,5000,3.5,-0.5,0.096
Cr,5970.685,5000,3.5,-0.5,
Cr,5972.272,5000,3.5,-0.5,0.103
Cr,6172.05,5000,3.5,-0.5,0.146
Cr,6317.153,5000,3.5,-0.5,
Cr,6522.572,5000,3.5,-0.5,0.038
Cr,6643.02,5000,3.5,-0.5,0.132
Cr,6661.076,5000,3.5,-0.5,0.158
Cr,6669.26,5000,3.5,-0.5,0.152
Cr,6729.72,5000,3.5,-0.5,0.154
Cr,6734.16,5000,3.5,-0.5,
Cr,6882.48,5000,3.5,-0.5,0.052
Cr,5908.235,5000,3.5,0.0,0.064
Cr,5970.685,5000,3.5,0.0,0.077
Cr,5972.272,5000,3.5,0.0,0.079
Cr,6172.05,5000,3.5,0.0,0.096
Cr,6317.153,5000,3.5,0.0,0.084
Cr,6522.572,5000,3.5,0.0,0.028
Cr,6643.02,5000,3.5,0.0,0.084
Cr,6661.076,5000,3.5,0.0,0.11
Cr,6669.26,5000,3.5,0.0,0.109
Cr,6729.72,5000,3.5,0.0,0.084
Cr,6734.16,5000,3.5,0.0,0.106
Cr,6882.48,5000,3.5,0.0,0.004
Cr,5908.235,5000,3.5,0.3,0.049
Cr,5970.685,5000,3.5,0.3,0.06
Cr,5972.272,5000,3.5,0.3,0.06
Cr,6172.05,5000,3.5,0.3,0.073
Cr,6317.153,5000,3.5,0.3,0.066
Cr,6522.572,5000,3.5,0.3,0.022
Cr,6643.02,5000,3.5,0.3,0.056
Cr,6661.076,5000,3.5,0.3,0.09
Cr,6669.26,5000,3.5,0.3,0.087
Cr,6729.72,5000,3.5,0.3,0.057
Cr,6734.16,5000,3.5,0.3,0.084
Cr,6882.48,5000,3.5,0.3,-0.007
Cr,5908.235,5000,4.0,-0.5,0.086
Cr,5970.685,5000,4.0,-0.5,
Cr,5972.272,5000,4.0,-0.5,0.098
Cr,6172.05,5000,4.0,-0.5,0.142
Cr,6317.153,5000,4.0,-0.5,
Cr,6522.572,5000,4.0,-0.5,0.035
Cr,6643.02,5000,4.0,-0.5,0.122
Cr,6661.076,5000,4.0,-0.5,0.145
Cr,6669.26,5000,4.0,-0.5,0.141
Cr,6729.72,5000,4.0,-0.5,0.137
Cr,6734.16,5000,4.0,-0.5,
Cr,6882.48,5000,4.0,-0.5,0.052
Cr,5908.235,5000,4.0,0.0,0.056
Cr,5970.685,5000,4.0,0.0,0.072
Cr,5972.272,5000,4.0,0.0,0.07
Cr,6172.05,5000,4.0,0.0,0.089
Cr,6317.153,5000,4.0,0.0,0.072
Cr,6522.572,5000,4.0,0.0,0.024
Cr,6643.02,5000,4.0,0.0,0.073
Cr,6661.076,5000,4.0,0.0,0.097
Cr,6669.26,5000,4.0,0.0,0.096
Cr,6729.72,5000,4.0,0.0,0.073
Cr,6734.16,5000,4.0,0.0,0.094
Cr,6882.48,5000,4.0,0.0,0.011
Cr,5908.235,5000,4.0,0.3,0.041
Cr,5970.685,5000,4.0,0.3,0.053
Cr,5972.272,5000,4.0,0.3,0.05
Cr,6172.05,5000,4.0,0.3,0.063
Cr,6317.153,5000,4.0,0.3,0.054
Cr,6522.572,5000,4.0,0.3,0.018
Cr,6643.02,5000,4.0,0.3,0.046
Cr,6661.076,5000,4.0,0.3,0.076
Cr,6669.26,5000,4.0,0.3,0.074
Cr,6729.72,5000,4.0,0.3,0.048
Cr,6734.16,5000,4.0,0.3,0.071
Cr,6882.48,5000,4.0,0.3,-0.001
Cr,5908.235,5000,4.4,-0.5,0.077
Cr,5970.685,5000,4.4,-0.5,
Cr,5972.272,5000,4.4,-0.5,0.091
Cr,6172.05,5000,4.4,-0.5,0.133
Cr,6317.153,5000,4.4,-0.5,
Cr,6522.572,5000,4.4,-0.5,0.032
Cr,6643.02,5000,4.4,-0.5,0.109
Cr,6661.076,5000,4.4,-0.5,0.13
Cr,6669.26,5000,4.4,-0.5,0.127
Cr,6729.72,5000,4.4,-0.5,0.119
Cr,6734.16,5000,4.4,-0.5,
Cr,6882.48,5000,4.4,-0.5,0.05
Cr,5908.235,5000,4.4,0.0,0.047
Cr,5970.685,5000,4.4,0.0,0.064
Cr,5972.272,5000,4.4,0.0,0.06
Cr,6172.05,5000,4.4,0.0,0.079
Cr,6317.153,5000,4.4,0.0,0.061
Cr,6522.572,5000,4.4,0.0,0.021
Cr,6643.02,5000,4.4,0.0,0.061
Cr,6661.076,5000,4.4,0.0,0.083
Cr,6669.26,5000,4.4,0.0,0.084
Cr,6729.72,5000,4.4,0.0,0.062
Cr,6734.16,5000,4.4,0.0,0.082
Cr,6882.48,5000,4.4,0.0,0.013
Cr,5908.235,5000,4.4,0.3,0.033
Cr,5970.685,5000,4.4,0.3,0.045
Cr,5972.272,5000,4.4,0.3,0.041
Cr,6172.05,5000,4.4,0.3,0.054
Cr,6317.153,5000,4.4,0.3,0.043
Cr,6522.572,5000,4.4,0.3,0.014
Cr,6643.02,5000,4.4,0.3,0.037
Cr,6661.076,5000,4.4,0.3,0.063
Cr,6669.26,5000,4.4,0.3,0.062
Cr,6729.72,5000,4.4,0.3,0.039
Cr,6734.16,5000,4.4,0.3,0.06
Cr,6882.48,5000,4.4,0.3,0.002
Cr,5908.235,5000,4.5,-0.5,0.074
Cr,5970.685,5000,4.5,-0.5,
Cr,5972.272,5000,4.5,-0.5,0.089
Cr,6172.05,5000,4.5,-0.5,0.13
Cr,6317.153,5000,4.5,-0.5,
Cr,6522.572,5000,4.5,-0.5,0.031
Cr,6643.02,5000,4.5,-0.5,0.106
Cr,6661.076,5000,4.5,-0.5,0.125
Cr,6669.26,5000,4.5,-0.5,0.123
Cr,6729.72,5000,4.5,-0.5,0.114
Cr,6734.16,5000,4.5,-0.5,
Cr,6882.48,5000,4.5,-0.5,0.049
Cr,5908.235,5000,4.5,0.0,0.044
Cr,5970.685,5000,4.5,0.0,0.061
Cr,5972.272,5000,4.5,0.0,0.057
Cr,6172.05,5000,4.5,0.0,0.076
Cr,6317.153,5000,4.5,0.0,0.058
Cr,6522.572,5000,4.5,0.0,0.02
Cr,6643.02,5000,4.5,0.0,0.059
Cr,6661.076,5000,4.5,0.0,0.08
Cr,6669.26,5000,4.5,0.0,0.08
Cr,6729.72,5000,4.5,0.0,0.059
Cr,6734.16,5000,4.5,0.0,0.078
Cr,6882.48,5000,4.5,0.0,0.014
Cr,5908.235,5000,4.5,0.3,0.031
Cr,5970.685,5000,4.5,0.3,0.043
Cr,5972.272,5000,4.5,0.3,0.039
Cr,6172.05,5000,4.5,0.3,0.051
Cr,6317.153,5000,4.5,0.3,0.041
Cr,6522.572,5000,4.5,0.3,0.013
Cr,6643.02,5000,4.5,0.3,0.035
Cr,6661.076,5000,4.5,0.3,0.059
Cr,6669.26,5000,4.5,0.3,0.058
Cr,6729.72,5000,4.5,0.3,0.037
Cr,6734.16,5000,4.5,0.3,0.057
Cr,6882.48,5000,4.5,0.3,0.002
Cr,5908.235,5500,3.5,-0.5,
Cr,5970.685,5500,3.5,-0.5,
Cr,5972.272,5500,3.5,-0.5,
Cr,6172.05,5500,3.5,-0.5,
Cr,6317.153,5500,3.5,-0.5,
Cr,6522.572,5500,3.5,-0.5,
Cr,6643.02,5500,3.5,-0.5,
Cr,6661.076,5500,3.5,-0.5,0.192
Cr,6669.26,5500,3.5,-0.5,0.18
Cr,6729.72,5500,3.5,-0.5,
Cr,6734.16,5500,3.5,-0.5,
Cr,6882.48,5500,3.5,-0.5,0.087
Cr,5908.235,5500,3.5,0.0,0.079
Cr,5970.685,5500,3.5,0.0,0.094
Cr,5972.272,5500,3.5,0.0,0.089
Cr,6172.05,5500,3.5,0.0,0.108
Cr,6317.153,5500,3.5,0.0,
Cr,6522.572,5500,3.5,0.0,0.031
Cr,6643.02,5500,3.5,0.0,0.093
Cr,6661.076,5500,3.5,0.0,0.141
Cr,6669.26,5500,3.5,0.0,0.137
Cr,6729.72,5500,3.5,0.0,0.112
Cr,6734.16,5500,3.5,0.0,0.13
Cr,6882.48,5500,3.5,0.0,0.04
Cr,5908.235,5500,3.5,0.3,0.062
Cr,5970.685,5500,3.5,0.3,0.078
Cr,5972.272,5500,3.5,0.3,0.073
Cr,6172.05,5500,3.5,0.3,0.086
Cr,6317.153,5500,3.5,0.3,0.08
Cr,6522.572,5500,3.5,0.3,0.026
Cr,6643.02,5500,3.5,0.3,0.069
Cr,6661.076,5500,3.5,0.3,0.118
Cr,6669.26,5500,3.5,0.3,0.113
Cr,6729.72,5500,3.5,0.3,0.078
Cr,6734.16,5500,3.5,0.3,0.107
Cr,6882.48,5500,3.5,0.3,0.019
Cr,5908.235,5500,4.0,-0.5,
Cr,5970.685,5500,4.0,-0.5,
Cr,5972.272,5500,4.0,-0.5,
Cr,6172.05,5500,4.0,-0.5,
Cr,6317.153,5500,4.0,-0.5,
Cr,6522.572,5500,4.0,-0.5,
Cr,6643.02,5500,4.0,-0.5,
Cr,6661.076,5500,4.0,-0.5,0.178
Cr,6669.26,5500,4.0,-0.5,0.168
Cr,6729.72,5500,4.0,-0.5,
Cr,6734.16,5500,4.0,-0.5,
Cr,6882.48,5500,4.0,-0.5,0.083
Cr,5908.235,5500,4.0,0.0,0.07
Cr,5970.685,5500,4.0,0.0,0.091
Cr,5972.272,5500,4.0,0.0,0.082
Cr,6172.05,5500,4.0,0.0,0.1
Cr,6317.153,5500,4.0,0.0,
Cr,6522.572,5500,4.0,0.0,0.027
Cr,6643.02,5500,4.0,0.0,0.084
Cr,6661.076,5500,4.0,0.0,0.128
Cr,6669.26,5500,4.0,0.0,0.124
Cr,6729.72,5500,4.0,0.0,0.097
