'         0608.012016'    1   117783
'ExoMol Li2015'
  4534.931  0.04336 -16.060    0.000   25.0 1.13E-09 'X' 'X'   12.0   13.0 'X' 'X'   0.0    0.0  'v11-0_J12-13_Li2015'
  4535.144  0.23571 -14.952    0.000   65.0 5.58E-09 'X' 'X'   32.0   31.0 'X' 'X'   0.0    0.0  'v11-0_J32-31_Li2015'
  4536.749  0.05002 -15.991    0.000   27.0 1.23E-09 'X' 'X'   13.0   14.0 'X' 'X'   0.0    0.0  'v11-0_J13-14_Li2015'
  4536.983  0.25087 -14.911    0.000   67.0 5.93E-09 'X' 'X'   33.0   32.0 'X' 'X'   0.0    0.0  'v11-0_J33-32_Li2015'
  4538.647  0.05716 -15.924    0.000   29.0 1.33E-09 'X' 'X'   14.0   15.0 'X' 'X'   0.0    0.0  'v11-0_J14-15_Li2015'
  4538.903  0.26649 -14.872    0.000   69.0 6.30E-09 'X' 'X'   34.0   33.0 'X' 'X'   0.0    0.0  'v11-0_J34-33_Li2015'
  4540.625  0.06478 -15.858    0.000   31.0 1.45E-09 'X' 'X'   15.0   16.0 'X' 'X'   0.0    0.0  'v11-0_J15-16_Li2015'
  4540.905  0.28258 -14.835    0.000   71.0 6.67E-09 'X' 'X'   35.0   34.0 'X' 'X'   0.0    0.0  'v11-0_J35-34_Li2015'
  4542.685  0.07287 -15.794    0.000   33.0 1.58E-09 'X' 'X'   16.0   17.0 'X' 'X'   0.0    0.0  'v11-0_J16-17_Li2015'
  4542.990  0.29913 -14.799    0.000   73.0 7.04E-09 'X' 'X'   36.0   35.0 'X' 'X'   0.0    0.0  'v11-0_J36-35_Li2015'
  4544.825  0.08143 -15.731    0.000   35.0 1.72E-09 'X' 'X'   17.0   18.0 'X' 'X'   0.0    0.0  'v11-0_J17-18_Li2015'
  4545.157  0.31615 -14.764    0.000   75.0 7.41E-09 'X' 'X'   37.0   36.0 'X' 'X'   0.0    0.0  'v11-0_J37-36_Li2015'
  4547.046  0.09047 -15.669    0.000   37.0 1.87E-09 'X' 'X'   18.0   19.0 'X' 'X'   0.0    0.0  'v11-0_J18-19_Li2015'
  4547.408  0.33364 -14.731    0.000   77.0 7.78E-09 'X' 'X'   38.0   37.0 'X' 'X'   0.0    0.0  'v11-0_J38-37_Li2015'
  4549.348  0.09998 -15.609    0.000   39.0 2.03E-09 'X' 'X'   19.0   20.0 'X' 'X'   0.0    0.0  'v11-0_J19-20_Li2015'
  4549.741  0.35159 -14.700    0.000   79.0 8.14E-09 'X' 'X'   39.0   38.0 'X' 'X'   0.0    0.0  'v11-0_J39-38_Li2015'
  4551.732  0.10996 -15.550    0.000   41.0 2.21E-09 'X' 'X'   20.0   21.0 'X' 'X'   0.0    0.0  'v11-0_J20-21_Li2015'
  4552.157  0.37000 -14.670    0.000   81.0 8.50E-09 'X' 'X'   40.0   39.0 'X' 'X'   0.0    0.0  'v11-0_J40-39_Li2015'
  4554.198  0.12042 -15.493    0.000   43.0 2.40E-09 'X' 'X'   21.0   22.0 'X' 'X'   0.0    0.0  'v11-0_J21-22_Li2015'
  4554.658  0.38888 -14.641    0.000   83.0 8.85E-09 'X' 'X'   41.0   40.0 'X' 'X'   0.0    0.0  'v11-0_J41-40_Li2015'
  4556.745  0.13135 -15.437    0.000   45.0 2.61E-09 'X' 'X'   22.0   23.0 'X' 'X'   0.0    0.0  'v11-0_J22-23_Li2015'
  4557.242  0.40821 -14.614    0.000   85.0 9.18E-09 'X' 'X'   42.0   41.0 'X' 'X'   0.0    0.0  'v11-0_J42-41_Li2015'
  4559.375  0.14274 -15.383    0.000   47.0 2.83E-09 'X' 'X'   23.0   24.0 'X' 'X'   0.0    0.0  'v11-0_J23-24_Li2015'
  4559.911  0.42801 -14.589    0.000   87.0 9.50E-09 'X' 'X'   43.0   42.0 'X' 'X'   0.0    0.0  'v11-0_J43-42_Li2015'
  4562.087  0.15462 -15.330    0.000   49.0 3.06E-09 'X' 'X'   24.0   25.0 'X' 'X'   0.0    0.0  'v11-0_J24-25_Li2015'
  4562.664  0.44827 -14.565    0.000   89.0 9.81E-09 'X' 'X'   44.0   43.0 'X' 'X'   0.0    0.0  'v11-0_J44-43_Li2015'
  4564.882  0.16696 -15.279    0.000   51.0 3.31E-09 'X' 'X'   25.0   26.0 'X' 'X'   0.0    0.0  'v11-0_J25-26_Li2015'
  4565.502  0.46899 -14.542    0.000   91.0 1.01E-08 'X' 'X'   45.0   44.0 'X' 'X'   0.0    0.0  'v11-0_J45-44_Li2015'
  4567.759  0.17977 -15.229    0.000   53.0 3.56E-09 'X' 'X'   26.0   27.0 'X' 'X'   0.0    0.0  'v11-0_J26-27_Li2015'
  4568.426  0.49017 -14.522    0.000   93.0 1.03E-08 'X' 'X'   46.0   45.0 'X' 'X'   0.0    0.0  'v11-0_J46-45_Li2015'
  4570.720  0.19305 -15.180    0.000   55.0 3.83E-09 'X' 'X'   27.0   28.0 'X' 'X'   0.0    0.0  'v11-0_J27-28_Li2015'
  4571.435  0.51180 -14.502    0.000   95.0 1.06E-08 'X' 'X'   47.0   46.0 'X' 'X'   0.0    0.0  'v11-0_J47-46_Li2015'
  4573.765  0.20680 -15.133    0.000   57.0 4.11E-09 'X' 'X'   28.0   29.0 'X' 'X'   0.0    0.0  'v11-0_J28-29_Li2015'
  4574.444  0.28273 -14.352    0.000   19.0 7.45E-08 'X' 'X'    9.0    8.0 'X' 'X'   0.0    0.0  'v12-1_J9-8_Li2015'
  4574.454  0.28698 -14.314    0.000   21.0 7.36E-08 'X' 'X'   10.0    9.0 'X' 'X'   0.0    0.0  'v12-1_J10-9_Li2015'
  4574.516  0.27896 -14.397    0.000   17.0 7.52E-08 'X' 'X'    8.0    7.0 'X' 'X'   0.0    0.0  'v12-1_J8-7_Li2015'
  4574.530  0.53389 -14.484    0.000   97.0 1.08E-08 'X' 'X'   48.0   47.0 'X' 'X'   0.0    0.0  'v11-0_J48-47_Li2015'
  4574.544  0.29170 -14.281    0.000   23.0 7.25E-08 'X' 'X'   11.0   10.0 'X' 'X'   0.0    0.0  'v12-1_J11-10_Li2015'
  4574.668  0.27565 -14.449    0.000   15.0 7.56E-08 'X' 'X'    7.0    6.0 'X' 'X'   0.0    0.0  'v12-1_J7-6_Li2015'
  4574.715  0.29690 -14.253    0.000   25.0 7.12E-08 'X' 'X'   12.0   11.0 'X' 'X'   0.0    0.0  'v12-1_J12-11_Li2015'
  4574.901  0.27282 -14.511    0.000   13.0 7.56E-08 'X' 'X'    6.0    5.0 'X' 'X'   0.0    0.0  'v12-1_J6-5_Li2015'
  4574.967  0.30256 -14.228    0.000   27.0 6.98E-08 'X' 'X'   13.0   12.0 'X' 'X'   0.0    0.0  'v12-1_J13-12_Li2015'
  4575.214  0.27046 -14.585    0.000   11.0 7.52E-08 'X' 'X'    5.0    4.0 'X' 'X'   0.0    0.0  'v12-1_J5-4_Li2015'
  4575.300  0.30869 -14.207    0.000   29.0 6.82E-08 'X' 'X'   14.0   13.0 'X' 'X'   0.0    0.0  'v12-1_J14-13_Li2015'
  4575.609  0.26857 -14.679    0.000    9.0 7.42E-08 'X' 'X'    4.0    3.0 'X' 'X'   0.0    0.0  'v12-1_J4-3_Li2015'
  4575.714  0.31530 -14.189    0.000   31.0 6.65E-08 'X' 'X'   15.0   14.0 'X' 'X'   0.0    0.0  'v12-1_J15-14_Li2015'
  4576.084  0.26715 -14.801    0.000    7.0 7.20E-08 'X' 'X'    3.0    2.0 'X' 'X'   0.0    0.0  'v12-1_J3-2_Li2015'
  4576.209  0.32237 -14.174    0.000   33.0 6.46E-08 'X' 'X'   16.0   15.0 'X' 'X'   0.0    0.0  'v12-1_J16-15_Li2015'
  4576.640  0.26620 -14.975    0.000    5.0 6.75E-08 'X' 'X'    2.0    1.0 'X' 'X'   0.0    0.0  'v12-1_J2-1_Li2015'
  4576.786  0.32992 -14.162    0.000   35.0 6.27E-08 'X' 'X'   17.0   16.0 'X' 'X'   0.0    0.0  'v12-1_J17-16_Li2015'
  4576.893  0.22102 -15.088    0.000   59.0 4.41E-09 'X' 'X'   29.0   30.0 'X' 'X'   0.0    0.0  'v11-0_J29-30_Li2015'
  4577.277  0.26573 -15.275    0.000    3.0 5.64E-08 'X' 'X'    1.0    0.0 'X' 'X'   0.0    0.0  'v12-1_J1-0_Li2015'
  4577.444  0.33794 -14.152    0.000   37.0 6.06E-08 'X' 'X'   18.0   17.0 'X' 'X'   0.0    0.0  'v12-1_J18-17_Li2015'
  4577.712  0.55644 -14.468    0.000   99.0 1.09E-08 'X' 'X'   49.0   48.0 'X' 'X'   0.0    0.0  'v11-0_J49-48_Li2015'
  4578.183  0.34642 -14.145    0.000   39.0 5.85E-08 'X' 'X'   19.0   18.0 'X' 'X'   0.0    0.0  'v12-1_J19-18_Li2015'
  4578.794  0.26620 -15.274    0.000    1.0 1.69E-07 'X' 'X'    0.0    1.0 'X' 'X'   0.0    0.0  'v12-1_J0-1_Li2015'
  4579.004  0.35538 -14.140    0.000   41.0 5.62E-08 'X' 'X'   20.0   19.0 'X' 'X'   0.0    0.0  'v12-1_J20-19_Li2015'
  4579.673  0.26715 -14.974    0.000    3.0 1.13E-07 'X' 'X'    1.0    2.0 'X' 'X'   0.0    0.0  'v12-1_J1-2_Li2015'
  4579.906  0.36480 -14.137    0.000   43.0 5.39E-08 'X' 'X'   21.0   20.0 'X' 'X'   0.0    0.0  'v12-1_J21-20_Li2015'
  4580.106  0.23571 -15.044    0.000   61.0 4.71E-09 'X' 'X'   30.0   31.0 'X' 'X'   0.0    0.0  'v11-0_J30-31_Li2015'
  4580.634  0.26857 -14.799    0.000    5.0 1.01E-07 'X' 'X'    2.0    3.0 'X' 'X'   0.0    0.0  'v12-1_J2-3_Li2015'
  4580.890  0.37469 -14.137    0.000   45.0 5.15E-08 'X' 'X'   22.0   21.0 'X' 'X'   0.0    0.0  'v12-1_J22-21_Li2015'
  4580.981  0.57944 -14.454    0.000  101.0 1.11E-08 'X' 'X'   50.0   49.0 'X' 'X'   0.0    0.0  'v11-0_J50-49_Li2015'
  4581.676  0.27046 -14.677    0.000    7.0 9.55E-08 'X' 'X'    3.0    4.0 'X' 'X'   0.0    0.0  'v12-1_J3-4_Li2015'
  4581.956  0.38505 -14.139    0.000   47.0 4.91E-08 'X' 'X'   23.0   22.0 'X' 'X'   0.0    0.0  'v12-1_J23-22_Li2015'
  4582.798  0.27282 -14.583    0.000    9.0 9.22E-08 'X' 'X'    4.0    5.0 'X' 'X'   0.0    0.0  'v12-1_J4-5_Li2015'
  4583.104  0.39588 -14.143    0.000   49.0 4.66E-08 'X' 'X'   24.0   23.0 'X' 'X'   0.0    0.0  'v12-1_J24-23_Li2015'
  4583.403  0.25087 -15.002    0.000   63.0 5.02E-09 'X' 'X'   31.0   32.0 'X' 'X'   0.0    0.0  'v11-0_J31-32_Li2015'
  4584.003  0.27565 -14.508    0.000   11.0 8.96E-08 'X' 'X'    5.0    6.0 'X' 'X'   0.0    0.0  'v12-1_J5-6_Li2015'
  4584.335  0.40717 -14.149    0.000   51.0 4.42E-08 'X' 'X'   25.0   24.0 'X' 'X'   0.0    0.0  'v12-1_J25-24_Li2015'
  4584.337  0.60290 -14.441    0.000  103.0 1.12E-08 'X' 'X'   51.0   50.0 'X' 'X'   0.0    0.0  'v11-0_J51-50_Li2015'
  4585.288  0.27896 -14.445    0.000   13.0 8.75E-08 'X' 'X'    6.0    7.0 'X' 'X'   0.0    0.0  'v12-1_J6-7_Li2015'
  4585.647  0.41894 -14.158    0.000   53.0 4.16E-08 'X' 'X'   26.0   25.0 'X' 'X'   0.0    0.0  'v12-1_J26-25_Li2015'
  4586.655  0.28273 -14.393    0.000   15.0 8.56E-08 'X' 'X'    7.0    8.0 'X' 'X'   0.0    0.0  'v12-1_J7-8_Li2015'
  4586.784  0.26649 -14.961    0.000   65.0 5.33E-09 'X' 'X'   32.0   33.0 'X' 'X'   0.0    0.0  'v11-0_J32-33_Li2015'
  4587.042  0.43117 -14.169    0.000   55.0 3.91E-08 'X' 'X'   27.0   26.0 'X' 'X'   0.0    0.0  'v12-1_J27-26_Li2015'
  4587.780  0.62681 -14.430    0.000  105.0 1.12E-08 'X' 'X'   52.0   51.0 'X' 'X'   0.0    0.0  'v11-0_J52-51_Li2015'
  4588.104  0.28698 -14.348    0.000   17.0 8.37E-08 'X' 'X'    8.0    9.0 'X' 'X'   0.0    0.0  'v12-1_J8-9_Li2015'
  4588.520  0.44386 -14.182    0.000   57.0 3.66E-08 'X' 'X'   28.0   27.0 'X' 'X'   0.0    0.0  'v12-1_J28-27_Li2015'
  4589.634  0.29170 -14.309    0.000   19.0 8.18E-08 'X' 'X'    9.0   10.0 'X' 'X'   0.0    0.0  'v12-1_J9-10_Li2015'
  4590.081  0.45702 -14.198    0.000   59.0 3.40E-08 'X' 'X'   29.0   28.0 'X' 'X'   0.0    0.0  'v12-1_J29-28_Li2015'
  4590.251  0.28258 -14.922    0.000   67.0 5.66E-09 'X' 'X'   33.0   34.0 'X' 'X'   0.0    0.0  'v11-0_J33-34_Li2015'
  4591.246  0.29690 -14.275    0.000   21.0 7.99E-08 'X' 'X'   10.0   11.0 'X' 'X'   0.0    0.0  'v12-1_J10-11_Li2015'
  4591.312  0.65118 -14.421    0.000  107.0 1.12E-08 'X' 'X'   53.0   52.0 'X' 'X'   0.0    0.0  'v11-0_J53-52_Li2015'
  4591.725  0.47065 -14.216    0.000   61.0 3.16E-08 'X' 'X'   30.0   29.0 'X' 'X'   0.0    0.0  'v12-1_J30-29_Li2015'
  4592.940  0.30256 -14.246    0.000   23.0 7.80E-08 'X' 'X'   11.0   12.0 'X' 'X'   0.0    0.0  'v12-1_J11-12_Li2015'
  4593.453  0.48474 -14.237    0.000   63.0 2.91E-08 'X' 'X'   31.0   30.0 'X' 'X'   0.0    0.0  'v12-1_J31-30_Li2015'
  4593.803  0.29913 -14.884    0.000   69.0 5.98E-09 'X' 'X'   34.0   35.0 'X' 'X'   0.0    0.0  'v11-0_J34-35_Li2015'
  4594.716  0.30869 -14.221    0.000   25.0 7.60E-08 'X' 'X'   12.0   13.0 'X' 'X'   0.0    0.0  'v12-1_J12-13_Li2015'
  4594.932  0.67600 -14.413    0.000  109.0 1.12E-08 'X' 'X'   54.0   53.0 'X' 'X'   0.0    0.0  'v11-0_J54-53_Li2015'
  4595.264  0.49929 -14.261    0.000   65.0 2.67E-08 'X' 'X'   32.0   31.0 'X' 'X'   0.0    0.0  'v12-1_J32-31_Li2015'
  4596.575  0.31530 -14.199    0.000   27.0 7.39E-08 'X' 'X'   13.0   14.0 'X' 'X'   0.0    0.0  'v12-1_J13-14_Li2015'
  4597.159  0.51431 -14.288    0.000   67.0 2.43E-08 'X' 'X'   33.0   32.0 'X' 'X'   0.0    0.0  'v12-1_J33-32_Li2015'
  4597.441  0.31615 -14.848    0.000   71.0 6.31E-09 'X' 'X'   35.0   36.0 'X' 'X'   0.0    0.0  'v11-0_J35-36_Li2015'
  4598.516  0.32237 -14.180    0.000   29.0 7.18E-08 'X' 'X'   14.0   15.0 'X' 'X'   0.0    0.0  'v12-1_J14-15_Li2015'
  4598.641  0.70126 -14.407    0.000  111.0 1.11E-08 'X' 'X'   55.0   54.0 'X' 'X'   0.0    0.0  'v11-0_J55-54_Li2015'
  4599.137  0.52979 -14.318    0.000   69.0 2.20E-08 'X' 'X'   34.0   33.0 'X' 'X'   0.0    0.0  'v12-1_J34-33_Li2015'
  4600.539  0.32992 -14.164    0.000   31.0 6.96E-08 'X' 'X'   15.0   16.0 'X' 'X'   0.0    0.0  'v12-1_J15-16_Li2015'
  4601.166  0.33364 -14.813    0.000   73.0 6.64E-09 'X' 'X'   36.0   37.0 'X' 'X'   0.0    0.0  'v11-0_J36-37_Li2015'
  4601.201  0.54573 -14.352    0.000   71.0 1.98E-08 'X' 'X'   35.0   34.0 'X' 'X'   0.0    0.0  'v12-1_J35-34_Li2015'
  4602.439  0.72698 -14.403    0.000  113.0 1.10E-08 'X' 'X'   56.0   55.0 'X' 'X'   0.0    0.0  'v11-0_J56-55_Li2015'
  4602.645  0.33794 -14.151    0.000   33.0 6.74E-08 'X' 'X'   16.0   17.0 'X' 'X'   0.0    0.0  'v12-1_J16-17_Li2015'
  4603.348  0.56213 -14.389    0.000   73.0 1.76E-08 'X' 'X'   36.0   35.0 'X' 'X'   0.0    0.0  'v12-1_J36-35_Li2015'
  4604.835  0.34642 -14.141    0.000   35.0 6.50E-08 'X' 'X'   17.0   18.0 'X' 'X'   0.0    0.0  'v12-1_J17-18_Li2015'
  4604.976  0.35159 -14.780    0.000   75.0 6.97E-09 'X' 'X'   37.0   38.0 'X' 'X'   0.0    0.0  'v11-0_J37-38_Li2015'
  4605.581  0.57900 -14.431    0.000   75.0 1.56E-08 'X' 'X'   37.0   36.0 'X' 'X'   0.0    0.0  'v12-1_J37-36_Li2015'
  4606.327  0.75315 -14.401    0.000  115.0 1.09E-08 'X' 'X'   57.0   56.0 'X' 'X'   0.0    0.0  'v11-0_J57-56_Li2015'
  4607.107  0.35538 -14.132    0.000   37.0 6.26E-08 'X' 'X'   18.0   19.0 'X' 'X'   0.0    0.0  'v12-1_J18-19_Li2015'
  4607.898  0.59632 -14.477    0.000   77.0 1.36E-08 'X' 'X'   38.0   37.0 'X' 'X'   0.0    0.0  'v12-1_J38-37_Li2015'
  4608.874  0.37000 -14.748    0.000   77.0 7.29E-09 'X' 'X'   38.0   39.0 'X' 'X'   0.0    0.0  'v11-0_J38-39_Li2015'
  4609.463  0.36480 -14.126    0.000   39.0 6.02E-08 'X' 'X'   19.0   20.0 'X' 'X'   0.0    0.0  'v12-1_J19-20_Li2015'
  4610.301  0.61411 -14.529    0.000   79.0 1.17E-08 'X' 'X'   39.0   38.0 'X' 'X'   0.0    0.0  'v12-1_J39-38_Li2015'
  4610.306  0.77976 -14.401    0.000  117.0 1.07E-08 'X' 'X'   58.0   57.0 'X' 'X'   0.0    0.0  'v11-0_J58-57_Li2015'
  4611.903  0.37469 -14.122    0.000   41.0 5.77E-08 'X' 'X'   20.0   21.0 'X' 'X'   0.0    0.0  'v12-1_J20-21_Li2015'
  4612.790  0.63235 -14.587    0.000   81.0 1.00E-08 'X' 'X'   40.0   39.0 'X' 'X'   0.0    0.0  'v12-1_J40-39_Li2015'
  4612.859  0.38888 -14.717    0.000   79.0 7.60E-09 'X' 'X'   39.0   40.0 'X' 'X'   0.0    0.0  'v11-0_J39-40_Li2015'
  4614.375  0.80682 -14.403    0.000  119.0 1.04E-08 'X' 'X'   59.0   58.0 'X' 'X'   0.0    0.0  'v11-0_J59-58_Li2015'
  4614.427  0.38505 -14.121    0.000   43.0 5.52E-08 'X' 'X'   21.0   22.0 'X' 'X'   0.0    0.0  'v12-1_J21-22_Li2015'
  4615.364  0.65105 -14.652    0.000   83.0 8.42E-09 'X' 'X'   41.0   40.0 'X' 'X'   0.0    0.0  'v12-1_J41-40_Li2015'
  4616.932  0.40821 -14.689    0.000   81.0 7.91E-09 'X' 'X'   40.0   41.0 'X' 'X'   0.0    0.0  'v11-0_J40-41_Li2015'
  4617.034  0.39588 -14.121    0.000   45.0 5.26E-08 'X' 'X'   22.0   23.0 'X' 'X'   0.0    0.0  'v12-1_J22-23_Li2015'
  4618.025  0.67021 -14.724    0.000   85.0 6.94E-09 'X' 'X'   42.0   41.0 'X' 'X'   0.0    0.0  'v12-1_J42-41_Li2015'
  4618.536  0.83433 -14.407    0.000  121.0 1.01E-08 'X' 'X'   60.0   59.0 'X' 'X'   0.0    0.0  'v11-0_J60-59_Li2015'
  4619.726  0.40717 -14.123    0.000   47.0 5.00E-08 'X' 'X'   23.0   24.0 'X' 'X'   0.0    0.0  'v12-1_J23-24_Li2015'
  4620.773  0.68983 -14.807    0.000   87.0 5.60E-09 'X' 'X'   43.0   42.0 'X' 'X'   0.0    0.0  'v12-1_J43-42_Li2015'
  4621.093  0.42801 -14.661    0.000   83.0 8.21E-09 'X' 'X'   41.0   42.0 'X' 'X'   0.0    0.0  'v11-0_J41-42_Li2015'
  4622.503  0.41894 -14.128    0.000   49.0 4.74E-08 'X' 'X'   24.0   25.0 'X' 'X'   0.0    0.0  'v12-1_J24-25_Li2015'
  4622.789  0.86228 -14.413    0.000  123.0 9.80E-09 'X' 'X'   61.0   60.0 'X' 'X'   0.0    0.0  'v11-0_J61-60_Li2015'
  4623.608  0.70990 -14.901    0.000   89.0 4.40E-09 'X' 'X'   44.0   43.0 'X' 'X'   0.0    0.0  'v12-1_J44-43_Li2015'
  4625.343  0.44827 -14.636    0.000   85.0 8.49E-09 'X' 'X'   42.0   43.0 'X' 'X'   0.0    0.0  'v11-0_J42-43_Li2015'
  4625.365  0.43117 -14.135    0.000   51.0 4.48E-08 'X' 'X'   25.0   26.0 'X' 'X'   0.0    0.0  'v12-1_J25-26_Li2015'
