teff_K,logg,log_eps_Fe,vturb_kms,species,lambda_air_nm,e_low,log_gf,lambda_air_min_nm,lambda_air_max_nm,clean,delta_mean3d_nlte_minus_mean3d_lte
5750,4.50,7.50,1.50,Fe1,251.2275,0.859003,-1.7289,251.2099,251.3366,no,-0.0241
5750,4.50,7.50,3.00,Fe1,251.2275,0.859003,-1.7289,251.2099,251.3366,no,-0.0402
5750,4.50,7.50,0.75,Fe1,251.2364,0.051570,-1.8780,251.3366,251.4418,no,-0.0117
5750,4.50,7.50,1.50,Fe1,251.2364,0.051570,-1.8780,251.3366,251.4418,no,-0.0196
5750,4.50,7.50,3.00,Fe1,251.2364,0.051570,-1.8780,251.3366,251.4418,no,-0.0347
5750,4.50,7.50,0.75,Fe1,251.5853,1.557370,-2.2370,251.4418,251.6040,no,-0.0151
5750,4.50,7.50,1.50,Fe1,251.5853,1.557370,-2.2370,251.4418,251.6040,no,-0.0249
5750,4.50,7.50,3.00,Fe1,251.5853,1.557370,-2.2370,251.4418,251.6040,no,-0.0443
5750,4.50,7.50,0.75,Fe1,251.6250,0.914610,-2.4960,251.6040,251.6388,no,-0.0173
5750,4.50,7.50,1.50,Fe1,251.6250,0.914610,-2.4960,251.6040,251.6388,no,-0.0260
5750,4.50,7.50,3.00,Fe1,251.6250,0.914610,-2.4960,251.6040,251.6388,no,-0.0431
5750,4.50,7.50,0.75,Fe1,251.6570,0.958165,-1.8350,251.6388,251.6794,no,-0.0180
5750,4.50,7.50,1.50,Fe1,251.6570,0.958165,-1.8350,251.6388,251.6794,no,-0.0273
5750,4.50,7.50,3.00,Fe1,251.6570,0.958165,-1.8350,251.6388,251.6794,no,-0.0447
5750,4.50,7.50,0.75,Fe1,251.7661,0.990119,-0.9780,251.6794,251.7751,no,-0.0145
5750,4.50,7.50,1.50,Fe1,251.7661,0.990119,-0.9780,251.6794,251.7751,no,-0.0235
5750,4.50,7.50,3.00,Fe1,251.7661,0.990119,-0.9780,251.6794,251.7751,no,-0.0411
5750,4.50,7.50,0.75,Fe1,251.8101,0.087286,-0.2588,251.7751,251.9223,no,-0.0135
5750,4.50,7.50,1.50,Fe1,251.8101,0.087286,-0.2588,251.7751,251.9223,no,-0.0230
5750,4.50,7.50,3.00,Fe1,251.8101,0.087286,-0.2588,251.7751,251.9223,no,-0.0416
5750,4.50,7.50,0.75,Fe1,251.9629,1.011064,-1.1949,251.9223,252.0042,no,-0.0158
5750,4.50,7.50,1.50,Fe1,251.9629,1.011064,-1.1949,251.9223,252.0042,no,-0.0250
5750,4.50,7.50,3.00,Fe1,251.9629,1.011064,-1.1949,251.9223,252.0042,no,-0.0426
5750,4.50,7.50,0.75,Fe1,252.1918,0.914610,-1.7919,252.0042,252.2011,no,-0.0126
5750,4.50,7.50,1.50,Fe1,252.1918,0.914610,-1.7919,252.0042,252.2011,no,-0.0213
5750,4.50,7.50,3.00,Fe1,252.1918,0.914610,-1.7919,252.0042,252.2011,no,-0.0382
5750,4.50,7.50,0.75,Fe1,252.2479,0.914610,-1.9219,252.2011,252.2554,no,-0.0212
5750,4.50,7.50,1.50,Fe1,252.2479,0.914610,-1.9219,252.2011,252.2554,no,-0.0386
5750,4.50,7.50,3.00,Fe1,252.2479,0.914610,-1.9219,252.2011,252.2554,no,-0.0737
5750,4.50,7.50,0.75,Fe1,252.2849,0.000000,0.2620,252.2554,252.3700,no,-0.0265
5750,4.50,7.50,1.50,Fe1,252.2849,0.000000,0.2620,252.2554,252.3700,no,-0.0447
5750,4.50,7.50,3.00,Fe1,252.2849,0.000000,0.2620,252.2554,252.3700,no,-0.0825
5750,4.50,7.50,0.75,Fe1,252.4292,0.110115,-0.5100,252.3700,252.5601,no,-0.0130
5750,4.50,7.50,1.50,Fe1,252.4292,0.110115,-0.5100,252.3700,252.5601,no,-0.0227
5750,4.50,7.50,3.00,Fe1,252.4292,0.110115,-0.5100,252.3700,252.5601,no,-0.0415
5750,4.50,7.50,0.75,Fe1,252.7265,2.404094,-0.3640,252.5601,252.6902,no,-0.0125
5750,4.50,7.50,1.50,Fe1,252.7265,2.404094,-0.3640,252.5601,252.6902,no,-0.0217
5750,4.50,7.50,3.00,Fe1,252.7265,2.404094,-0.3640,252.5601,252.6902,no,-0.0396
5750,4.50,7.50,0.75,Fe1,252.7434,0.051570,0.1120,252.6902,252.8431,no,-0.0194
5750,4.50,7.50,1.50,Fe1,252.7434,0.051570,0.1120,252.6902,252.8431,no,-0.0338
5750,4.50,7.50,3.00,Fe1,252.7434,0.051570,0.1120,252.6902,252.8431,no,-0.0624
5750,4.50,7.50,0.75,Fe1,252.9134,0.087286,-0.3220,252.8431,252.9572,no,-0.0171
5750,4.50,7.50,1.50,Fe1,252.9134,0.087286,-0.3220,252.8431,252.9572,no,-0.0310
5750,4.50,7.50,3.00,Fe1,252.9134,0.087286,-0.3220,252.8431,252.9572,no,-0.0587
5750,4.50,7.50,0.75,Fe1,252.9835,0.110115,-0.9560,252.9572,253.0555,no,-0.0139
5750,4.50,7.50,1.50,Fe1,252.9835,0.110115,-0.9560,252.9572,253.0555,no,-0.0237
5750,4.50,7.50,3.00,Fe1,252.9835,0.110115,-0.9560,252.9572,253.0555,no,-0.0430
5750,4.50,7.50,0.75,Fe1,253.0687,0.087286,-2.3660,253.0555,253.1894,no,-0.0131
5750,4.50,7.50,1.50,Fe1,253.0687,0.087286,-2.3660,253.0555,253.1894,no,-0.0213
5750,4.50,7.50,3.00,Fe1,253.0687,0.087286,-2.3660,253.0555,253.1894,no,-0.0365
5750,4.50,7.50,0.75,Fe1,253.2876,0.958165,-2.1620,253.1894,253.2983,no,-0.0160
5750,4.50,7.50,1.50,Fe1,253.2876,0.958165,-2.1620,253.1894,253.2983,no,-0.0241
5750,4.50,7.50,3.00,Fe1,253.2876,0.958165,-2.1620,253.1894,253.2983,no,-0.0393
5750,4.50,7.50,0.75,Fe1,253.3141,2.432715,-0.6591,253.2983,253.3491,no,-0.0210
5750,4.50,7.50,1.50,Fe1,253.3141,2.432715,-0.6591,253.2983,253.3491,no,-0.0298
5750,4.50,7.50,3.00,Fe1,253.3141,2.432715,-0.6591,253.2983,253.3491,no,-0.0465
5750,4.50,7.50,0.75,Fe1,253.5606,0.121267,-0.5571,253.3491,253.6701,no,-0.0136
5750,4.50,7.50,1.50,Fe1,253.5606,0.121267,-0.5571,253.3491,253.6701,no,-0.0219
5750,4.50,7.50,3.00,Fe1,253.5606,0.121267,-0.5571,253.3491,253.6701,no,-0.0383
5750,4.50,7.50,0.75,Fe1,253.7174,2.404094,0.7291,253.6701,253.7372,no,-0.0296
5750,4.50,7.50,1.50,Fe1,253.7174,2.404094,0.7291,253.6701,253.7372,no,-0.0421
5750,4.50,7.50,3.00,Fe1,253.7174,2.404094,0.7291,253.6701,253.7372,no,-0.0653
5750,4.50,7.50,0.75,Fe1,253.7458,1.484877,-1.4700,253.7372,253.8409,no,-0.0185
5750,4.50,7.50,1.50,Fe1,253.7458,1.484877,-1.4700,253.7372,253.8409,no,-0.0266
5750,4.50,7.50,3.00,Fe1,253.7458,1.484877,-1.4700,253.7372,253.8409,no,-0.0422
5750,4.50,7.50,0.75,Fe1,253.9356,0.914610,-1.7869,253.8409,253.9543,no,-0.0162
5750,4.50,7.50,1.50,Fe1,253.9356,0.914610,-1.7869,253.8409,253.9543,no,-0.0243
5750,4.50,7.50,3.00,Fe1,253.9356,0.914610,-1.7869,253.8409,253.9543,no,-0.0399
5750,4.50,7.50,0.75,Fe1,254.0660,0.087286,-2.1659,253.9543,254.0708,no,-0.0135
5750,4.50,7.50,1.50,Fe1,254.0660,0.087286,-2.1659,253.9543,254.0708,no,-0.0221
5750,4.50,7.50,3.00,Fe1,254.0660,0.087286,-2.1659,253.9543,254.0708,no,-0.0388
5750,4.50,7.50,0.75,Fe1,254.0972,0.110115,-0.3331,254.0708,254.1811,no,-0.0185
5750,4.50,7.50,1.50,Fe1,254.0972,0.110115,-0.3331,254.0708,254.1811,no,-0.0303
5750,4.50,7.50,3.00,Fe1,254.0972,0.110115,-0.3331,254.0708,254.1811,no,-0.0539
5750,4.50,7.50,0.75,Fe1,254.2101,2.432715,0.7520,254.1811,254.3204,no,-0.0212
5750,4.50,7.50,1.50,Fe1,254.2101,2.432715,0.7520,254.1811,254.3204,no,-0.0308
5750,4.50,7.50,3.00,Fe1,254.2101,2.432715,0.7520,254.1811,254.3204,no,-0.0493
5750,4.50,7.50,0.75,Fe1,254.3922,2.453451,0.7020,254.3204,254.4364,no,-0.0232
5750,4.50,7.50,1.50,Fe1,254.3922,2.453451,0.7020,254.3204,254.4364,no,-0.0335
5750,4.50,7.50,3.00,Fe1,254.3922,2.453451,0.7020,254.3204,254.4364,no,-0.0533
5750,4.50,7.50,0.75,Fe1,254.4656,0.990119,-2.0791,254.4364,254.4798,no,-0.0192
5750,4.50,7.50,1.50,Fe1,254.4656,0.990119,-2.0791,254.4364,254.4798,no,-0.0284
5750,4.50,7.50,3.00,Fe1,254.4656,0.990119,-2.0791,254.4364,254.4798,no,-0.0468
5750,4.50,7.50,0.75,Fe1,254.5978,0.087286,-0.3120,254.4798,254.8017,no,-0.0126
5750,4.50,7.50,1.50,Fe1,254.5978,0.087286,-0.3120,254.4798,254.8017,no,-0.0213
5750,4.50,7.50,3.00,Fe1,254.5978,0.087286,-0.3120,254.4798,254.8017,no,-0.0380
5750,4.50,7.50,0.75,Fe1,254.9525,0.990119,-2.4900,254.8017,255.0950,no,-0.0122
5750,4.50,7.50,1.50,Fe1,254.9525,0.990119,-2.4900,254.8017,255.0950,no,-0.0207
5750,4.50,7.50,3.00,Fe1,254.9525,0.990119,-2.4900,254.8017,255.0950,no,-0.0369
5750,4.50,7.50,0.75,Fe1,254.9613,0.051570,-0.6930,255.0950,255.2229,no,-0.0117
5750,4.50,7.50,1.50,Fe1,254.9613,0.051570,-0.6930,255.0950,255.2229,no,-0.0196
5750,4.50,7.50,3.00,Fe1,254.9613,0.051570,-0.6930,255.0950,255.2229,no,-0.0347
5750,4.50,7.50,0.75,Fe1,255.2605,0.110115,-2.5190,255.2229,255.2720,no,-0.0183
5750,4.50,7.50,1.50,Fe1,255.2605,0.110115,-2.5190,255.2229,255.2720,no,-0.0274
5750,4.50,7.50,3.00,Fe1,255.2605,0.110115,-2.5190,255.2229,255.2720,no,-0.0435
5750,4.50,7.50,0.75,Fe1,255.2830,0.958165,-2.1560,255.2720,255.4740,no,-0.0221
5750,4.50,7.50,1.50,Fe1,255.2830,0.958165,-2.1560,255.2720,255.4740,no,-0.0320
5750,4.50,7.50,3.00,Fe1,255.2830,0.958165,-2.1560,255.2720,255.4740,no,-0.0512
5750,4.50,7.50,0.75,Fe1,255.6303,1.557370,-1.6480,255.4740,255.6568,no,-0.0224
5750,4.50,7.50,1.50,Fe1,255.6303,1.557370,-1.6480,255.4740,255.6568,no,-0.0317
5750,4.50,7.50,3.00,Fe1,255.6303,1.557370,-1.6480,255.4740,255.6568,no,-0.0488
5750,4.50,7.50,0.75,Fe1,255.6862,0.859003,-2.0190,255.6568,255.8931,no,-0.0222
5750,4.50,7.50,1.50,Fe1,255.6862,0.859003,-2.0190,255.6568,255.8931,no,-0.0318
5750,4.50,7.50,3.00,Fe1,255.6862,0.859003,-2.0190,255.6568,255.8931,no,-0.0493
5750,4.50,7.50,0.75,Fe1,256.0557,1.011064,-2.1071,255.8931,256.1217,no,-0.0234
5750,4.50,7.50,1.50,Fe1,256.0557,1.011064,-2.1071,255.8931,256.1217,no,-0.0332
5750,4.50,7.50,3.00,Fe1,256.0557,1.011064,-2.1071,255.8931,256.1217,no,-0.0514
5750,4.50,7.50,0.75,Fe1,256.1854,1.011064,-2.3070,256.1217,256.2623,no,-0.0216
5750,4.50,7.50,1.50,Fe1,256.1854,1.011064,-2.3070,256.1217,256.2623,no,-0.0308
5750,4.50,7.50,3.00,Fe1,256.1854,1.011064,-2.3070,256.1217,256.2623,no,-0.0476
5750,4.50,7.50,0.75,Fe1,256.3399,0.958165,-2.2580,256.2623,256.3939,no,-0.0229
5750,4.50,7.50,1.50,Fe1,256.3399,0.958165,-2.2580,256.2623,256.3939,no,-0.0326
5750,4.50,7.50,3.00,Fe1,256.3399,0.958165,-2.2580,256.2623,256.3939,no,-0.0508
5750,4.50,7.50,0.75,Fe1,256.4559,1.011064,-2.1520,256.3939,256.6768,no,-0.0214
5750,4.50,7.50,1.50,Fe1,256.4559,1.011064,-2.1520,256.3939,256.6768,no,-0.0307
5750,4.50,7.50,3.00,Fe1,256.4559,1.011064,-2.1520,256.3939,256.6768,no,-0.0480
5750,4.50,7.50,0.75,Fe1,256.8864,0.990119,-2.2179,256.6768,256.9192,no,-0.0221
5750,4.50,7.50,1.50,Fe1,256.8864,0.990119,-2.2179,256.6768,256.9192,no,-0.0318
5750,4.50,7.50,3.00,Fe1,256.8864,0.990119,-2.2179,256.6768,256.9192,no,-0.0500
5750,4.50,7.50,0.75,Fe1,256.9596,0.859003,-2.0460,256.9192,256.9672,no,-0.0226
5750,4.50,7.50,1.50,Fe1,256.9596,0.859003,-2.0460,256.9192,256.9672,no,-0.0326
5750,4.50,7.50,3.00,Fe1,256.9596,0.859003,-2.0460,256.9192,256.9672,no,-0.0520
5750,4.50,7.50,0.75,Fe1,256.9743,0.990119,-2.2369,256.9672,257.1578,no,-0.0233
5750,4.50,7.50,1.50,Fe1,256.9743,0.990119,-2.2369,256.9672,257.1578,no,-0.0334
5750,4.50,7.50,3.00,Fe1,256.9743,0.990119,-2.2369,256.9672,257.1578,no,-0.0541
5750,4.50,7.50,0.75,Fe1,257.2753,1.607909,-1.7620,257.1578,257.3659,no,-0.0227
5750,4.50,7.50,1.50,Fe1,257.2753,1.607909,-1.7620,257.1578,257.3659,no,-0.0318
5750,4.50,7.50,3.00,Fe1,257.2753,1.607909,-1.7620,257.1578,257.3659,no,-0.0485
5750,4.50,7.50,0.75,Fe1,257.6690,0.859003,-0.9071,257.3659,257.8733,no,-0.0202
5750,4.50,7.50,1.50,Fe1,257.6690,0.859003,-0.9071,257.3659,257.8733,no,-0.0298
5750,4.50,7.50,3.00,Fe1,257.6690,0.859003,-0.9071,257.3659,257.8733,no,-0.0484
5750,4.50,7.50,0.75,Fe1,257.9270,0.914610,-2.4610,257.8733,258.1047,no,-0.0220
5750,4.50,7.50,1.50,Fe1,257.9270,0.914610,-2.4610,257.8733,258.1047,no,-0.0308
5750,4.50,7.50,3.00,Fe1,257.9270,0.914610,-2.4610,257.8733,258.1047,no,-0.0464
5750,4.50,7.50,0.75,Fe1,258.4535,0.859003,-0.3870,258.1047,259.1332,yes,-0.0200
5750,4.50,7.50,1.50,Fe1,258.4535,0.859003,-0.3870,258.1047,259.1332,yes,-0.0296
5750,4.50,7.50,3.00,Fe1,258.4535,0.859003,-0.3870,258.1047,259.1332,yes,-0.0483
5750,4.50,7.50,0.75,Fe1,259.4151,0.914610,-1.8811,259.1332,259.6007,yes,-0.0211
5750,4.50,7.50,1.50,Fe1,259.4151,0.914610,-1.8811,259.1332,259.6007,yes,-0.0306
5750,4.50,7.50,3.00,Fe1,259.4151,0.914610,-1.8811,259.1332,259.6007,yes,-0.0479
5750,4.50,7.50,0.75,Fe1,259.6617,0.859003,-3.2770,259.6007,259.7009,no,-0.0184
5750,4.50,7.50,1.50,Fe1,259.6617,0.859003,-3.2770,259.6007,259.7009,no,-0.0254
5750,4.50,7.50,3.00,Fe1,259.6617,0.859003,-3.2770,259.6007,259.7009,no,-0.0386
5750,4.50,7.50,0.75,Fe1,259.9566,0.914610,-0.8729,259.7009,260.2818,no,-0.0204
5750,4.50,7.50,1.50,Fe1,259.9566,0.914610,-0.8729,259.7009,260.2818,no,-0.0300
5750,4.50,7.50,3.00,Fe1,259.9566,0.914610,-0.8729,259.7009,260.2818,no,-0.0487
5750,4.50,7.50,0.75,Fe1,260.5657,0.859003,-1.7889,260.2818,260.6027,no,-0.0215
5750,4.50,7.50,1.50,Fe1,260.5657,0.859003,-1.7889,260.2818,260.6027,no,-0.0313
5750,4.50,7.50,3.00,Fe1,260.5657,0.859003,-1.7889,260.2818,260.6027,no,-0.0495
5750,4.50,7.50,0.75,Fe1,260.6826,0.914610,-0.5650,260.6027,260.9594,no,-0.0194
5750,4.50,7.50,1.50,Fe1,260.6826,0.914610,-0.5650,260.6027,260.9594,no,-0.0287
5750,4.50,7.50,3.00,Fe1,260.6826,0.914610,-0.5650,260.6027,260.9594,no,-0.0468
5750,4.50,7.50,0.75,Fe1,261.0750,0.087286,-2.9560,260.9594,261.1607,no,-0.0166
5750,4.50,7.50,1.50,Fe1,261.0750,0.087286,-2.9560,260.9594,261.1607,no,-0.0251
5750,4.50,7.50,3.00,Fe1,261.0750,0.087286,-2.9560,260.9594,261.1607,no,-0.0403
5750,4.50,7.50,0.75,Fe1,261.2772,0.051570,-2.5860,261.1607,261.3806,no,-0.0166
5750,4.50,7.50,1.50,Fe1,261.2772,0.051570,-2.5860,261.1607,261.3806,no,-0.0257
5750,4.50,7.50,3.00,Fe1,261.2772,0.051570,-2.5860,261.1607,261.3806,no,-0.0426
5750,4.50,7.50,0.75,Fe1,261.4494,0.958165,-2.0350,261.3806,261.5748,no,-0.0215
5750,4.50,7.50,1.50,Fe1,261.4494,0.958165,-2.0350,261.3806,261.5748,no,-0.0308
5750,4.50,7.50,3.00,Fe1,261.4494,0.958165,-2.0350,261.3806,261.5748,no,-0.0479
5750,4.50,7.50,0.75,Fe1,261.8018,0.958165,-0.9671,261.5748,261.8360,no,-0.0199
5750,4.50,7.50,1.50,Fe1,261.8018,0.958165,-0.9671,261.5748,261.8360,no,-0.0294
5750,4.50,7.50,3.00,Fe1,261.8018,0.958165,-0.9671,261.5748,261.8360,no,-0.0472
5750,4.50,7.50,0.75,Fe1,261.8709,0.000000,-2.4260,261.8360,262.0911,no,-0.0167
5750,4.50,7.50,1.50,Fe1,261.8709,0.000000,-2.4260,261.8360,262.0911,no,-0.0260
5750,4.50,7.50,3.00,Fe1,261.8709,0.000000,-2.4260,261.8360,262.0911,no,-0.0433
5750,4.50,7.50,0.75,Fe1,262.3365,0.110115,-2.5740,262.0911,262.3445,no,-0.0183
5750,4.50,7.50,1.50,Fe1,262.3365,0.110115,-2.5740,262.0911,262.3445,no,-0.0274
5750,4.50,7.50,3.00,Fe1,262.3365,0.110115,-2.5740,262.0911,262.3445,no,-0.0444
5750,4.50,7.50,0.75,Fe1,262.3533,0.958165,-0.7040,262.3445,262.6607,no,-0.0208
5750,4.50,7.50,1.50,Fe1,262.3533,0.958165,-0.7040,262.3445,262.6607,no,-0.0306
5750,4.50,7.50,3.00,Fe1,262.3533,0.958165,-0.7040,262.3445,262.6607,no,-0.0492
5750,4.50,7.50,0.75,Fe1,262.7224,0.914610,-2.9931,262.6607,262.8833,no,-0.0210
5750,4.50,7.50,1.50,Fe1,262.7224,0.914610,-2.9931,262.6607,262.8833,no,-0.0287
5750,4.50,7.50,3.00,Fe1,262.7224,0.914610,-2.9931,262.6607,262.8833,no,-0.0425
5750,4.50,7.50,0.75,Fe1,263.2237,0.990119,-1.2010,262.8833,263.2408,no,-0.0218
5750,4.50,7.50,1.50,Fe1,263.2237,0.990119,-1.2010,262.8833,263.2408,no,-0.0320
5750,4.50,7.50,3.00,Fe1,263.2237,0.990119,-1.2010,262.8833,263.2408,no,-0.0514
5750,4.50,7.50,0.75,Fe1,263.2593,0.087286,-2.3290,263.2408,263.4070,no,-0.0177
5750,4.50,7.50,1.50,Fe1,263.2593,0.087286,-2.3290,263.2408,263.4070,no,-0.0271
5750,4.50,7.50,3.00,Fe1,263.2593,0.087286,-2.3290,263.2408,263.4070,no,-0.0450
5750,4.50,7.50,0.75,Fe1,263.5719,2.432715,-1.3939,263.4070,263.4984,no,-0.0185
5750,4.50,7.50,1.50,Fe1,263.5719,2.432715,-1.3939,263.4070,263.4984,no,-0.0273
5750,4.50,7.50,3.00,Fe1,263.5719,2.432715,-1.3939,263.4070,263.4984,no,-0.0447
5750,4.50,7.50,0.75,Fe1,263.5809,0.990119,-0.8130,263.4984,263.6294,no,-0.0227
5750,4.50,7.50,1.50,Fe1,263.5809,0.990119,-0.8130,263.4984,263.6294,no,-0.0330
5750,4.50,7.50,3.00,Fe1,263.5809,0.990119,-0.8130,263.4984,263.6294,no,-0.0527
5750,4.50,7.50,0.75,Fe1,263.6478,0.914610,-2.0449,263.6294,263.9204,no,-0.0218
5750,4.50,7.50,1.50,Fe1,263.6478,0.914610,-2.0449,263.6294,263.9204,no,-0.0314
5750,4.50,7.50,3.00,Fe1,263.6478,0.914610,-2.0449,263.6294,263.9204,no,-0.0494
5750,4.50,7.50,0.75,Fe1,264.1029,2.453451,-1.2480,263.9204,264.1206,no,-0.0232
5750,4.50,7.50,1.50,Fe1,264.1029,2.453451,-1.2480,263.9204,264.1206,no,-0.0324
5750,4.50,7.50,3.00,Fe1,264.1029,2.453451,-1.2480,263.9204,264.1206,no,-0.0491
5750,4.50,7.50,0.75,Fe1,264.1645,0.914610,-1.3240,264.1206,264.2689,no,-0.0226
5750,4.50,7.50,1.50,Fe1,264.1645,0.914610,-1.3240,264.1206,264.2689,no,-0.0330
5750,4.50,7.50,3.00,Fe1,264.1645,0.914610,-1.3240,264.1206,264.2689,no,-0.0537
5750,4.50,7.50,0.75,Fe1,264.3998,1.011064,-0.9110,264.2689,264.4819,no,-0.0213
5750,4.50,7.50,1.50,Fe1,264.3998,1.011064,-0.9110,264.2689,264.4819,no,-0.0313
5750,4.50,7.50,3.00,Fe1,264.3998,1.011064,-0.9110,264.2689,264.4819,no,-0.0504
5750,4.50,7.50,0.75,Fe1,264.5421,0.110115,-2.7510,264.4819,264.6380,no,-0.0173
5750,4.50,7.50,1.50,Fe1,264.5421,0.110115,-2.7510,264.4819,264.6380,no,-0.0262
5750,4.50,7.50,3.00,Fe1,264.5421,0.110115,-2.7510,264.4819,264.6380,no,-0.0426
5750,4.50,7.50,0.75,Fe1,264.7557,0.051570,-2.4160,264.6380,265.0176,no,-0.0167
5750,4.50,7.50,1.50,Fe1,264.7557,0.051570,-2.4160,264.6380,265.0176,no,-0.0260
5750,4.50,7.50,3.00,Fe1,264.7557,0.051570,-2.4160,264.6380,265.0176,no,-0.0436
5750,4.50,7.50,0.75,Fe1,265.1706,0.958165,-2.0350,265.0176,265.3633,yes,-0.0235
5750,4.50,7.50,1.50,Fe1,265.1706,0.958165,-2.0350,265.0176,265.3633,yes,-0.0335
5750,4.50,7.50,3.00,Fe1,265.1706,0.958165,-2.0350,265.0176,265.3633,yes,-0.0522
5750,4.50,7.50,0.75,Fe1,265.6145,2.404094,-0.5870,265.3633,265.6507,no,-0.0256
5750,4.50,7.50,1.50,Fe1,265.6145,2.404094,-0.5870,265.3633,265.6507,no,-0.0356
5750,4.50,7.50,3.00,Fe1,265.6145,2.404094,-0.5870,265.3633,265.6507,no,-0.0544
5750,4.50,7.50,0.75,Fe1,265.6791,1.484877,-1.7721,265.6507,265.8938,no,-0.0265
5750,4.50,7.50,1.50,Fe1,265.6791,1.484877,-1.7721,265.6507,265.8938,no,-0.0404
5750,4.50,7.50,3.00,Fe1,265.6791,1.484877,-1.7721,265.6507,265.8938,no,-0.0690
5750,4.50,7.50,0.75,Fe1,266.0397,0.990119,-2.3280,265.8938,266.0962,no,-0.0237
5750,4.50,7.50,1.50,Fe1,266.0397,0.990119,-2.3280,265.8938,266.0962,no,-0.0333
5750,4.50,7.50,3.00,Fe1,266.0397,0.990119,-2.3280,265.8938,266.0962,no,-0.0508
5750,4.50,7.50,0.75,Fe1,266.2056,0.958165,-1.6080,266.0962,266.3743,no,-0.0229
5750,4.50,7.50,1.50,Fe1,266.2056,0.958165,-1.6080,266.0962,266.3743,no,-0.0333
5750,4.50,7.50,3.00,Fe1,266.2056,0.958165,-1.6080,266.0962,266.3743,no,-0.0540
5750,4.50,7.50,0.75,Fe1,266.6398,0.958165,-1.8741,266.3743,266.6543,no,-0.0225
5750,4.50,7.50,1.50,Fe1,266.6398,0.958165,-1.8741,266.3743,266.6543,no,-0.0327
5750,4.50,7.50,3.00,Fe1,266.6398,0.958165,-1.8741,266.3743,266.6543,no,-0.0530
5750,4.50,7.50,0.75,Fe1,266.6812,0.859003,-1.0680,266.6543,266.6893,no,-0.0288
5750,4.50,7.50,1.50,Fe1,266.6812,0.859003,-1.0680,266.6543,266.6893,no,-0.0419
5750,4.50,7.50,3.00,Fe1,266.6812,0.859003,-1.0680,266.6543,266.6893,no,-0.0676
5750,4.50,7.50,0.75,Fe1,266.6964,1.484877,-1.2180,266.6893,266.7551,no,-0.0252
5750,4.50,7.50,1.50,Fe1,266.6964,1.484877,-1.2180,266.6893,266.7551,no,-0.0374
5750,4.50,7.50,3.00,Fe1,266.6964,1.484877,-1.2180,266.6893,266.7551,no,-0.0610
5750,4.50,7.50,0.75,Fe1,266.7912,0.087286,-2.8989,266.7551,266.8992,no,-0.0177
5750,4.50,7.50,1.50,Fe1,266.7912,0.087286,-2.8989,266.7551,266.8992,no,-0.0266
5750,4.50,7.50,3.00,Fe1,266.7912,0.087286,-2.8989,266.7551,266.8992,no,-0.0431
5750,4.50,7.50,0.75,Fe1,266.9493,2.432715,-0.7300,266.8992,267.1105,no,-0.0258
5750,4.50,7.50,1.50,Fe1,266.9493,2.432715,-0.7300,266.8992,267.1105,no,-0.0355
5750,4.50,7.50,3.00,Fe1,266.9493,2.432715,-0.7300,266.8992,267.1105,no,-0.0538
5750,4.50,7.50,0.75,Fe1,267.3213,1.011064,-2.1369,267.1105,267.5570,yes,-0.0241
5750,4.50,7.50,1.50,Fe1,267.3213,1.011064,-2.1369,267.1105,267.5570,yes,-0.0345
5750,4.50,7.50,3.00,Fe1,267.3213,1.011064,-2.1369,267.1105,267.5570,yes,-0.0549
5750,4.50,7.50,0.75,Fe1,267.9022,2.453451,-0.8850,267.5570,267.7321,no,-0.0177
5750,4.50,7.50,1.50,Fe1,267.9022,2.453451,-0.8850,267.5570,267.7321,no,-0.0262
5750,4.50,7.50,3.00,Fe1,267.9022,2.453451,-0.8850,267.5570,267.7321,no,-0.0431
5750,4.50,7.50,0.75,Fe1,267.9061,0.859003,-0.7499,267.7321,267.9980,no,-0.0217
5750,4.50,7.50,1.50,Fe1,267.9061,0.859003,-0.7499,267.7321,267.9980,no,-0.0313
5750,4.50,7.50,3.00,Fe1,267.9061,0.859003,-0.7499,267.7321,267.9980,no,-0.0497
5750,4.50,7.50,0.75,Fe1,268.0453,0.990119,-1.7340,267.9980,268.3583,no,-0.0229
5750,4.50,7.50,1.50,Fe1,268.0453,0.990119,-1.7340,267.9980,268.3583,no,-0.0333
5750,4.50,7.50,3.00,Fe1,268.0453,0.990119,-1.7340,267.9980,268.3583,no,-0.0538
5750,4.50,7.50,0.75,Fe1,268.4855,0.990119,-2.8489,268.3583,268.5768,yes,-0.0233
5750,4.50,7.50,1.50,Fe1,268.4855,0.990119,-2.8489,268.3583,268.5768,yes,-0.0321
5750,4.50,7.50,3.00,Fe1,268.4855,0.990119,-2.8489,268.3583,268.5768,yes,-0.0489
5750,4.50,7.50,0.75,Fe1,268.9212,0.914610,-0.8941,268.5768,268.9629,no,-0.0215
5750,4.50,7.50,1.50,Fe1,268.9212,0.914610,-0.8941,268.5768,268.9629,no,-0.0318
5750,4.50,7.50,3.00,Fe1,268.9212,0.914610,-0.8941,268.5768,268.9629,no,-0.0518
5750,4.50,7.50,0.75,Fe1,268.9828,1.557370,-1.5270,268.9629,268.9936,no,-0.0288
5750,4.50,7.50,1.50,Fe1,268.9828,1.557370,-1.5270,268.9629,268.9936,no,-0.0450
5750,4.50,7.50,3.00,Fe1,268.9828,1.557370,-1.5270,268.9629,268.9936,no,-0.0816
