canonical_line_id,merged_row_number,species,wavelength_air_A,lower_EP,component_loggf,source,gf_fraction,parent_sum_loggf,source_total_loggf,rescaled_component_loggf,raw_path,raw_line_number,lower_J,upper_J,raw_lower_EP,raw_upper_EP,lower_term,upper_term,source_annotation,component_semantics
alphys_I_14107.7780_0431,336621,Al I,14107.778,4.8266,-1.5,VALD3,1.0,-1.5,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,35540,1.5,2.5,4.8266,5.7052,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7f           2F*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14116.8540_0432,336642,Al I,14116.854,4.8272,-1.346,VALD3,0.95237782,-1.3248092725,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,35624,2.5,3.5,4.8272,5.7052,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7f           2F*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_14116.8540_0432,336643,Al I,14116.854,4.8272,-2.647,VALD3,0.04762218,-1.3248092725,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,35628,2.5,2.5,4.8272,5.7052,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7f           2F*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_14363.9660_0433,337281,Al I,14363.966,4.9931,-2.656,VALD3,1.0,-2.656,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38180,0.5,0.5,4.9931,5.856,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.12s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14376.1670_0434,337300,Al I,14376.167,4.9938,-2.355,VALD3,1.0,-2.355,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38256,1.5,0.5,4.9938,5.856,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.12s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14447.2330_0435,337432,Al I,14447.233,4.9931,-2.228,VALD3,1.0,-2.228,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38784,0.5,1.5,4.9931,5.851,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.11d          2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14451.5270_0436,337461,Al I,14451.527,4.8266,-2.793,VALD3,1.0,-2.793,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38900,1.5,0.5,4.8266,5.6843,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14458.5600_0437,337480,Al I,14458.56,4.9938,-1.973,VALD3,1.0,-1.973,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38976,1.5,2.5,4.9938,5.8511,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.11d          2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337481,Al I,14458.8592,4.8272,-4.094,VALD3,0.0277958081,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38980,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337482,Al I,14458.8732,4.8272,-4.14,VALD3,0.0250022622,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38984,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337483,Al I,14458.8735,4.8272,-3.772,VALD3,0.0583417302,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38988,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337484,Al I,14458.9012,4.8272,-4.316,VALD3,0.0166716777,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38992,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337485,Al I,14458.9017,4.8272,-3.617,VALD3,0.0833641458,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,38996,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337486,Al I,14458.9019,4.8272,-3.948,VALD3,0.0389026606,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39000,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337487,Al I,14458.9433,4.8272,-4.696,VALD3,0.006949912,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39004,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337488,Al I,14458.9439,4.8272,-3.596,VALD3,0.0874942081,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39008,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337489,Al I,14458.9443,4.8272,-3.538,VALD3,0.0999952348,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39012,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337490,Al I,14459.0002,4.8272,-3.742,VALD3,0.0625142902,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39016,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337491,Al I,14459.0008,4.8272,-3.265,VALD3,0.1874905161,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39020,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14458.9830_0438,337492,Al I,14459.0714,4.8272,-3.053,VALD3,0.3054775541,-2.5379793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,39024,2.5,1.5,4.8272,5.6845,LS                                                                   3s2.4d           2D,LS                                                                  3s2.8p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_14874.4890_0439,338716,Al I,14874.489,4.9931,-2.488,VALD3,1.0,-2.488,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,43920,0.5,0.5,4.9931,5.8264,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.11s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14887.5740_0440,338773,Al I,14887.574,4.9938,-2.187,VALD3,1.0,-2.187,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,44148,1.5,0.5,4.9938,5.8264,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.11s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_14990.6440_0441,339114,Al I,14990.644,4.9931,-2.124,VALD3,1.0,-2.124,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,45512,0.5,1.5,4.9931,5.8199,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.10d          2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15002.6270_0442,339154,Al I,15002.627,4.9938,-1.869,VALD3,1.0,-1.869,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,45672,1.5,2.5,4.9938,5.82,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.10d          2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15003.9330_0443,339156,Al I,15003.933,4.9938,-2.824,VALD3,1.0,-2.824,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,45680,1.5,1.5,4.9938,5.8199,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.10d          2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15645.3780_0444,340681,Al I,15645.378,4.9931,-2.288,VALD3,1.0,-2.288,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,51780,0.5,0.5,4.9931,5.7853,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.10s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15659.8550_0445,340702,Al I,15659.855,4.9938,-1.987,VALD3,1.0,-1.987,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,51864,1.5,0.5,4.9938,5.7853,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.10s          2S,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15815.0720_0446,341091,Al I,15815.072,4.9931,-2.029,VALD3,1.0,-2.029,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,53420,0.5,1.5,4.9931,5.7768,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.9d           2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15828.2850_0447,341109,Al I,15828.285,4.9938,-1.774,VALD3,1.0,-1.774,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,53492,1.5,2.5,4.9938,5.7769,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.9d           2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15829.8640_0448,341113,Al I,15829.864,4.9938,-2.728,VALD3,1.0,-2.728,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,53508,1.5,1.5,4.9938,5.7768,LS                                                                  3s2.5p           2P*,LS                                                                   3s2.9d           2D,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15956.6750_0449,341593,Al I,15956.675,4.8266,-1.397,VALD3,1.0,-1.397,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,55428,1.5,2.5,4.8266,5.6034,LS                                                                   3s2.4d           2D,LS                                                                  3s2.6f           2F*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',RAW_PHYSICAL_COMPONENT
alphys_I_15968.2870_0450,341621,Al I,15968.287,4.8272,-1.243,VALD3,0.4878040563,-0.9312454073,,,,,,,,,,,,UNRESOLVED_GROUP_MEMBER
alphys_I_15968.2870_0450,341622,Al I,15968.287,4.8272,-1.243,VALD3,0.4878040563,-0.9312454073,,,,,,,,,,,,UNRESOLVED_GROUP_MEMBER
alphys_I_15968.2870_0450,341623,Al I,15968.287,4.8272,-2.544,VALD3,0.0243918874,-0.9312454073,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,55548,2.5,2.5,4.8272,5.6034,LS                                                                   3s2.4d           2D,LS                                                                  3s2.6f           2F*,'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75    Al',UNRESOLVED_GROUP_MEMBER
alphys_I_16684.7230_0451,343592,Al I,16684.6968,4.8266,-3.712,VALD3,0.2811618242,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63424,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343593,Al I,16684.698,4.8266,-4.189,VALD3,0.0937467784,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63428,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343594,Al I,16684.7235,4.8266,-4.189,VALD3,0.0937467784,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63432,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343595,Al I,16684.7248,4.8266,-4.261,VALD3,0.0794248407,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63436,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343596,Al I,16684.7257,4.8266,-4.087,VALD3,0.1185649582,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63440,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343597,Al I,16684.7448,4.8266,-4.087,VALD3,0.1185649582,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63444,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343598,Al I,16684.7457,4.8266,-5.796,VALD3,0.0023171618,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63448,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343599,Al I,16684.7463,4.8266,-4.219,VALD3,0.0874895842,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63452,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343600,Al I,16684.7591,4.8266,-4.219,VALD3,0.0874895842,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63456,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16684.7230_0451,343601,Al I,16684.7597,4.8266,-4.587,VALD3,0.0374935318,-3.1609563524,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63460,1.5,1.5,4.8266,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343609,Al I,16689.2124,4.8266,-2.889,VALD3,0.374814252,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63492,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343610,Al I,16689.2392,4.8266,-3.253,VALD3,0.1621123481,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63496,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343611,Al I,16689.2403,4.8266,-3.35,VALD3,0.1296630091,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63500,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343612,Al I,16689.2593,4.8266,-3.797,VALD3,0.0463250713,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63504,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343613,Al I,16689.2604,4.8266,-3.253,VALD3,0.1621123481,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63508,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16689.2380_0452,343614,Al I,16689.2738,4.8266,-3.366,VALD3,0.1249729715,-2.4628160962,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63512,1.5,0.5,4.8266,5.5693,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343621,Al I,16697.2546,4.8272,-3.763,VALD3,0.0277958081,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63540,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343622,Al I,16697.2729,4.8272,-3.809,VALD3,0.0250022622,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63544,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343623,Al I,16697.2735,4.8272,-3.441,VALD3,0.0583417302,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63548,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343624,Al I,16697.31,4.8272,-3.985,VALD3,0.0166716777,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63552,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343625,Al I,16697.3109,4.8272,-3.286,VALD3,0.0833641458,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63556,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343626,Al I,16697.3115,4.8272,-3.617,VALD3,0.0389026606,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63560,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
alphys_I_16697.4190_0453,343627,Al I,16697.3656,4.8272,-4.365,VALD3,0.006949912,-2.2069793047,,,data/linelists/vald_solar_ir_9500_17000_hfson_raw.txt,63564,2.5,1.5,4.8272,5.5695,LS                                                                   3s2.4d           2D,LS                                                                  3s2.7p           2P*,"'_          Al 1 Kurucz NLTE  43 wl:K75  43 gf:K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75  43 K75   hfs:SZ+FZ,JKLS Al'",RAW_PHYSICAL_COMPONENT
