wavelength_air_A,flux
8.623746833573859476e+03,9.659795165061950684e-01
8.623757730524008366e+03,9.670459628105163574e-01
8.623769353967858478e+03,9.687580466270446777e-01
8.623780250974921728e+03,9.713916778564453125e-01
8.623791874479475155e+03,9.744093418121337891e-01
8.623802771543454583e+03,9.770256280899047852e-01
8.623813668634971691e+03,9.796190857887268066e-01
8.623825292229608749e+03,9.820375442504882812e-01
8.623836189378040217e+03,9.842507839202880859e-01
8.623847813033386046e+03,9.866354465484619141e-01
8.623858710238731874e+03,9.887529611587524414e-01
8.623870333954790112e+03,9.902583956718444824e-01
8.623881231217050299e+03,9.908125400543212891e-01
8.623892128506851805e+03,9.910441040992736816e-01
8.623903752312993674e+03,9.915804266929626465e-01
8.623914649659711358e+03,9.922916293144226074e-01
8.623926273526563818e+03,9.930589795112609863e-01
8.623937170930195862e+03,9.937376379966735840e-01
8.623948794857758912e+03,9.944361448287963867e-01
8.623959692318308953e+03,9.945792555809020996e-01
8.623970589806400312e+03,9.942517280578613281e-01
8.623982213824050632e+03,9.943035840988159180e-01
8.623993111369058170e+03,9.944750666618347168e-01
8.624004735447424537e+03,9.947131276130676270e-01
8.624015633049348253e+03,9.949865937232971191e-01
8.624027257188425210e+03,9.948585033416748047e-01
8.624038154847270562e+03,9.946428537368774414e-01
8.624049052533653594e+03,9.947633147239685059e-01
8.624060676762819639e+03,9.948585033416748047e-01
8.624071574506124307e+03,9.950382113456726074e-01
8.624083198796006400e+03,9.952787160873413086e-01
8.624094096596229065e+03,9.952006340026855469e-01
8.624105720946825386e+03,9.952092766761779785e-01
8.624116618803967867e+03,9.951042532920837402e-01
8.624127516688653486e+03,9.949635267257690430e-01
8.624139141129342534e+03,9.948056936264038086e-01
8.624150039070946150e+03,9.946132302284240723e-01
8.624161663572353064e+03,9.947032332420349121e-01
8.624172561570878315e+03,9.945834875106811523e-01
8.624184186132997638e+03,9.946892261505126953e-01
8.624195084188446344e+03,9.950256347656250000e-01
8.624205982271436369e+03,9.949745535850524902e-01
8.624217606923652056e+03,9.946187734603881836e-01
8.624228505063563716e+03,9.939548373222351074e-01
8.624240129776495451e+03,9.938716888427734375e-01
8.624251027973332384e+03,9.943503141403198242e-01
8.624262652746981985e+03,9.941977262496948242e-01
8.624273551000740554e+03,9.938346147537231445e-01
8.624284449282042260e+03,9.935052990913391113e-01
8.624296074145790044e+03,9.927527308464050293e-01
8.624306972484015205e+03,9.919573664665222168e-01
8.624318597408482674e+03,9.912546277046203613e-01
8.624329495803631289e+03,9.906492233276367188e-01
8.624341120788820263e+03,9.901055693626403809e-01
8.624352019240892332e+03,9.892126917839050293e-01
8.624362917720509358e+03,9.883681535720825195e-01
8.624374542795798334e+03,9.877787232398986816e-01
8.624385441332340633e+03,9.867104291915893555e-01
8.624397066468349294e+03,9.854947328567504883e-01
8.624407965061816867e+03,9.845782518386840820e-01
8.624419590258545213e+03,9.834029674530029297e-01
8.624430488908941697e+03,9.822634458541870117e-01
8.624441387586879500e+03,9.813656210899353027e-01
8.624453012873713305e+03,9.803537130355834961e-01
8.624463911608578201e+03,9.800640940666198730e-01
8.624475536956131691e+03,9.807637333869934082e-01
8.624486435747923679e+03,9.815083742141723633e-01
8.624498061156200492e+03,9.820384383201599121e-01
8.624508960004925029e+03,9.826624393463134766e-01
8.624519858881190885e+03,9.838721752166748047e-01
8.624531484379571339e+03,9.853389859199523926e-01
8.624542383312766106e+03,9.867115616798400879e-01
8.624554008871871702e+03,9.880642294883728027e-01
8.624564907861995380e+03,9.891890883445739746e-01
8.624576533481824299e+03,9.903606772422790527e-01
8.624587432528876889e+03,9.911480545997619629e-01
8.624598331603479892e+03,9.916133284568786621e-01
8.624609957313414270e+03,9.925327301025390625e-01
8.624620856444944366e+03,9.933356046676635742e-01
8.624632482215605705e+03,9.936330318450927734e-01
8.624643381404066531e+03,9.938607811927795410e-01
8.624655007235454832e+03,9.937848448753356934e-01
8.624665906480846388e+03,9.935616254806518555e-01
8.624676805753786539e+03,9.938990473747253418e-01
8.624688431675283937e+03,9.942362308502197266e-01
8.624699331005154818e+03,9.942819476127624512e-01
8.624710956987377358e+03,9.944118261337280273e-01
8.624721856374180788e+03,9.942879676818847656e-01
8.624733482417132109e+03,9.941880702972412109e-01
8.624744381860868089e+03,9.945155978202819824e-01
8.624755281332147206e+03,9.946108460426330566e-01
8.624766907465214899e+03,9.942322969436645508e-01
8.624777806993428385e+03,9.938783645629882812e-01
8.624789433187224859e+03,9.936794042587280273e-01
8.624800332772370894e+03,9.937066435813903809e-01
8.624811959026894328e+03,9.940921068191528320e-01
8.624822858668976551e+03,9.946900606155395508e-01
8.624833758338609186e+03,9.952983260154724121e-01
8.624845384683245356e+03,9.957752823829650879e-01
8.624856284409814180e+03,9.957230687141418457e-01
8.624867910815179130e+03,9.954467415809631348e-01
8.624878810598682321e+03,9.955689907073974609e-01
8.624890437064779690e+03,9.956536889076232910e-01
8.624901336905217249e+03,9.955098032951354980e-01
8.624912236773201585e+03,9.952100515365600586e-01
8.624923863329418964e+03,9.949144721031188965e-01
8.624934763254341306e+03,9.948046207427978516e-01
8.624946389871289284e+03,9.947143793106079102e-01
8.624957289853147813e+03,9.947497248649597168e-01
8.624968916530830029e+03,9.947851896286010742e-01
8.624979816569626564e+03,9.949068427085876465e-01
8.624990716635969875e+03,9.950768947601318359e-01
8.625002343403770283e+03,9.949351549148559570e-01
8.625013243527053419e+03,9.945954680442810059e-01
