wavelength_air_A,status,A0,ew_lo,ew_mid,ew_hi,rew,d_rew_dA,recovered_from_ceiling
5407.3816,ok,7.45,130.33678185796347,135.067156475149,140.298998224545,-4.602437262005482,0.15993788206371984,True
5409.1343,ok,7.45,115.6867146571866,120.52543265670438,125.35714285607052,-4.652049065232616,0.1743279861716207,True
5412.7833,ok,7.45,37.611676681617766,41.823444456106586,46.55169341812899,-5.112000843348876,0.4630639492099009,False
5417.0332,ok,7.45,39.49853390453946,44.40836652688404,49.772868741537735,-5.086296698494473,0.5020584842010556,False
5424.142,ok,7.45,268.0756629242118,283.9349327572043,300.5118893081332,-4.281112223080183,0.2480213513422369,True
5432.9548,ok,7.45,147.6172914211668,156.10675253639653,164.9997208197992,-4.541614402630507,0.24172988521021233,True
5436.5875,ok,7.45,130.5527111582375,143.79408280699425,157.50594112736954,-4.5775853672481555,0.40755522442428416,True
5441.3386,ok,7.45,39.42278504092506,44.03010496116933,48.996095573447626,-5.0919560309813106,0.472070855793969,False
5448.3618,ok,7.45,38.20907444289939,42.27331554501558,46.80150723464932,-5.1101996279265025,0.4404666099587895,False
5452.0882,ok,7.45,29.344104973183963,32.093636098863,35.353466987441564,-5.230143948968434,0.4045557115913523,False
5461.5489,ok,7.45,29.99805720266823,33.59822754549625,37.69674440530752,-5.210999459417264,0.49605358010271106,False
5464.2795,ok,7.45,66.983764800991,72.89632431139852,79.01450621077946,-4.874827275354041,0.35868638559712784,False
5466.3952,ok,7.45,116.36729702568941,126.13503162795558,136.23122884229454,-4.636865305930526,0.34222863713468055,True
5469.2697,ok,7.45,30.68902901941471,33.39634874235974,36.513938767777816,-5.214230352244031,0.3773776753644764,False
5472.7084,ok,7.45,74.22773502460814,82.10219968210114,90.55104014039573,-4.823847515537432,0.43163617288251355,False
5473.9004,ok,7.45,125.70111482102897,131.62456837596122,137.7241192549918,-4.618959930913969,0.19835437179551274,True
5478.4549,ok,7.45,56.99035253065782,61.07901200796955,65.42144637761771,-4.952766087329262,0.2995939905299283,False
5480.8601,ok,7.45,199.79874595891997,211.8494679941296,223.6966925779253,-4.41282133904552,0.2453340246558222,True
5483.0985,ok,7.45,115.8495643994117,120.90495314420946,125.95896397624074,-4.656581954669235,0.18167337354858315,True
5491.8315,ok,7.45,26.645584644136274,29.156332891666125,32.05158523691057,-5.274984303644706,0.4011213018459614,False
5493.4987,ok,7.45,138.78082972920856,150.98711211315256,163.4690447695502,-4.560909147507685,0.3555302257727211,False
5494.4626,ok,7.45,63.45582693010725,67.33055502870667,71.58683857906668,-4.911713027031436,0.2618083774078517,False
5496.5617,ok,7.45,17.150175791710527,18.424038298569936,19.96720287742378,-5.474706279637591,0.3302432731958249,False
5503.0709,ok,7.45,30.979615842079752,31.148448875421682,31.35576629868204,-5.247168683554747,0.02620695420470831,True
5505.8807,ok,7.45,107.77529408515748,117.46931084443358,127.28682709801531,-4.670902376088098,0.36132122150816737,False
5519.5696,ok,7.45,13.413181997895311,13.675971712287513,14.002663330280713,-5.605947020207428,0.09339414845890293,False
5522.4458,ok,7.45,50.47263178337155,55.31361799108661,60.190681894412336,-4.999299396154931,0.38236656393395685,False
5523.985,ok,7.45,50.39520082184312,55.729762178235156,61.49957061107005,-4.996165300864124,0.4324145168522975,False
5525.477,ok,7.45,109.7746953566221,120.60330667203503,132.0650436125651,-4.661010560136496,0.4014281929114849,False
5525.5433,ok,7.45,108.8174988124613,119.65577992944007,131.1288382405502,-4.664441304641632,0.4049973707987997,False
5531.9805,ok,7.45,27.440832160929713,30.899245840622672,34.97766754414165,-5.252932760862169,0.526967840286714,False
5532.7462,ok,7.45,89.9869092158572,99.14933940745053,108.63543749812612,-4.746650923548263,0.40896091177758276,False
5532.8637,ok,7.45,89.28316207543766,98.19555381061954,107.36874862221627,-4.750858147822303,0.4005416425307262,False
5535.4151,ok,7.45,118.01103605444143,125.72883311460528,133.29793028766468,-4.643715309219441,0.2645039150410944,True
5539.2799,ok,7.45,34.22241621218857,38.67890206228063,43.79840993444975,-5.155979172895275,0.5357383760721723,False
5543.1677,ok,7.45,75.86661185028518,80.90923288460564,86.00364891443715,-4.835759934135967,0.2723309421324338,True
5543.941,ok,7.45,74.81995272410398,80.12912452199971,85.45522510545136,-4.840028202023472,0.288605965403963,True
5546.5051,ok,7.45,97.70394468955953,106.43858409254078,115.47540798521219,-4.716920327976047,0.3628870354381786,False
5549.9486,ok,7.45,60.46866901934172,68.50017480902521,77.28414317728483,-4.908597281197721,0.5327999349687085,False
5553.5765,ok,7.45,71.39510641922533,76.37154656542718,81.4892874656238,-4.861641173219393,0.2871603755697305,False
5554.8938,ok,7.45,120.15348726077526,129.98387041039632,140.4281943573996,-4.630786295982194,0.33858965827047394,True
5557.8997,ok,7.45,81.11770154139549,88.89284429609273,96.72216158053129,-4.79604390256419,0.3820517861727757,True
5557.9821,ok,7.45,80.59790971467388,88.36853962843894,96.1893560154721,-4.7986194658214965,0.38401619258984776,True
5560.2109,ok,7.45,79.10347696110716,88.56150139849464,98.68111626389579,-4.797846294175187,0.4801924017803161,False
5562.7047,ok,7.45,155.07943562410676,165.34315435924992,175.7986980019839,-4.526899787041845,0.2723072123013137,True
5563.5995,ok,7.45,118.0594341190904,127.14172529538709,136.31023975795762,-4.6410677589723885,0.3121389222446225,True
5563.6842,ok,7.45,116.29124091624188,125.20466548525717,134.16609220952486,-4.647741958817226,0.3104788283907689,True
5565.6942,ok,7.45,116.6926177807758,122.18523710482485,127.82010505455374,-4.65850060496547,0.19777893810052793,True
5567.2738,ok,7.45,96.74087864937867,105.86226915417423,115.38171461839318,-4.7209013817072,0.3826348045405248,True
5567.3907,ok,7.45,95.6618533546103,104.54439824860688,113.76335055575305,-4.726350932455439,0.3763179187929233,True
5577.0244,ok,7.45,25.097352561513652,27.68145132315173,30.724536900713854,-5.304213688373789,0.4392871703694734,False
5581.9005,ok,7.45,114.38505005505594,114.38252228664902,114.42290434689062,-4.688422421631525,0.0007185025648737131,True
5584.7866,ok,7.45,101.61202848760813,110.9291941215062,120.37286503218786,-4.7019607250265185,0.3679173806435687,False
5592.232,ok,7.45,124.92096160069698,128.5276177185314,132.64243749035802,-4.638588722410577,0.13023587710169982,True
5601.4303,ok,7.45,122.21762217430668,123.80742444403673,125.72902725270124,-4.6555522472092985,0.06150862758460551,True
5603.7572,ok,7.45,24.1653770800223,26.22198888478299,28.65093806074204,-5.329813680917657,0.369726347280932,False
5607.6637,ok,7.45,24.94866903063491,27.777740218662363,31.114629995242733,-5.305085048437795,0.4795862958328456,False
5608.9723,ok,7.45,21.45187897977859,23.237526448599667,25.37354942693183,-5.382693398156903,0.36457942669582577,False
5611.3561,ok,7.45,36.76947173558341,41.67870866364982,47.23209177815383,-5.12915357546175,0.5437489463177547,False
5617.1896,ok,7.45,43.956928928142645,49.7563694070465,56.198838494130214,-5.05267039959781,0.5334999856718059,False
5618.632,ok,7.45,71.80855008934024,78.69799622451212,85.81800997745626,-4.8536669136390715,0.38701140843253046,False
5619.595,ok,7.45,61.667560288171494,70.65839988070265,80.72329885802723,-4.900541219175148,0.5847106725369899,False
5620.3945,ok,7.45,63.727710940374855,72.74091885247766,82.63765160827172,-4.887988017420421,0.5642482387988446,False
5620.4924,ok,7.45,63.503211720143035,72.49316338762473,82.36472777297918,-4.889477313404446,0.5647278838148895,False
5621.6029,ok,7.45,28.528363679212834,30.32439609698318,32.51772026236582,-5.268068003812336,0.2842161421050293,False
5622.9448,ok,7.45,19.271492929241024,20.777814248652085,22.590153584788435,-5.432363960689983,0.34501911794126094,False
5627.4986,ok,7.45,49.48464696180652,52.77873697972479,56.71853436874896,-5.027856402494594,0.29627261869155985,False
5633.9458,ok,7.45,75.42420421535745,80.91049216166516,86.48289016735362,-4.842807821742393,0.29709729065087176,True
5635.8039,ok,7.45,45.8494288371145,50.98199980715823,56.75416179908405,-5.043539006259963,0.4633189204806587,False
5638.2617,ok,7.45,117.54942962342338,123.15768094624416,128.8723552799334,-4.6606837272261785,0.19969619807933103,True
5640.3065,ok,7.45,55.40806719440467,63.3042512461134,72.0043051164321,-4.949869828249442,0.568927313326798,False
5641.4261,ok,7.45,138.6817608178125,144.72493710961376,150.89429680402532,-4.590845533948371,0.18326739162945804,True
5649.9866,ok,7.45,90.87699477855806,97.48579654400699,104.6760818332025,-4.763106073208008,0.3069675058624588,False
5650.7051,ok,7.45,47.46210689772198,51.87269853656886,56.54702934298629,-5.037163801277072,0.3803139068682915,False
5651.4683,ok,7.45,26.792188404370858,29.840870245297364,33.39714203367031,-5.27734981165866,0.4785055752285938,False
5652.3173,ok,7.45,33.934636335691536,37.96321948289975,42.454228416096335,-5.172863497733672,0.486388764105361,False
5653.8644,ok,7.45,39.79808639906697,44.224236715086136,48.91578408772297,-5.106685042361736,0.4479341443150786,False
5655.491,ok,7.45,141.09669930674744,151.98168337444963,163.02122615206798,-4.57067906507926,0.3136365048056122,True
5659.5743,ok,7.45,33.65662631024581,36.28609723697377,39.28128748050712,-5.193043505769446,0.33557566478714884,False
5661.3444,ok,7.45,56.867859424183486,65.49597101803938,75.27053368311249,-4.936704990181759,0.6087905704784247,False
5665.6347,ok,7.45,56.080213771084885,57.669706592088865,59.5564958310449,-4.992300827478271,0.13059738245174812,False
5667.4575,ok,7.45,119.42575642356758,129.5090311248172,139.74017501910964,-4.641088217686363,0.341116410699549,False
5667.5176,ok,7.45,119.6273553153474,129.8164059086589,140.17576982592217,-4.640063296362194,0.34421224134753237,False
5677.684,ok,7.45,24.843455324259768,27.436638583008605,30.49093911097508,-5.315840315120229,0.4447940081541901,False
