element,ion,wavelength_air_A,gf_linelist_vald,excitation_potential_eV,reference_code,key_z,hfs_n_components,lab_log_gf,lab_sigma_dex,lab_source,n_lab_candidates,adjudicated,delta_lab_minus_vald
Fe,1,18029.309,0.065,6.3981,K14,26,1,,,,0,False,
Fe,1,18031.553,-0.781,6.5911,K14,26,1,,,,0,False,
Fe,1,18032.85,-0.636,6.7376,K14,26,1,,,,0,False,
Fe,1,18033.26,-1.712,6.6388,K14,26,1,,,,0,False,
Fe,1,18035.346,-1.516,6.6531,K14,26,1,,,,0,False,
Fe,1,18035.625,-1.468,6.3981,K14,26,1,,,,0,False,
Fe,1,18037.327,-1.26,6.7453,K14,26,1,,,,0,False,
Fe,1,18037.474,-1.653,6.723,K14,26,1,,,,0,False,
Fe,1,18038.307,-0.096,6.7453,K14,26,1,,,,0,False,
Fe,1,18042.142,-1.558,6.3999,K14,26,1,,,,0,False,
Fe,1,18050.155,-0.155,6.5654,K14,26,1,,,,0,False,
Fe,1,18051.358,-0.109,6.5921,K14,26,1,,,,0,False,
Fe,1,18052.355,-0.462,6.3666,K14,26,1,,,,0,False,
Fe,1,18055.645,-0.648,6.5921,K14,26,1,,,,0,False,
Fe,1,18057.197,-1.48,6.6628,K14,26,1,,,,0,False,
Fe,1,18057.236,-1.709,6.3647,K14,26,1,,,,0,False,
Fe,1,18057.954,-1.757,6.3515,K14,26,1,,,,0,False,
Fe,1,18059.334,-0.811,6.6531,K14,26,1,,,,0,False,
Fe,1,18061.504,-0.99,6.3192,K14,26,1,,,,0,False,
Fe,1,18065.263,-1.123,6.3253,K14,26,1,,,,0,False,
Fe,1,18065.332,-1.025,6.4258,K14,26,1,,,,0,False,
Fe,1,18066.168,-0.67,6.6628,K14,26,1,,,,0,False,
Fe,1,18066.697,0.242,6.5921,K14,26,1,,,,0,False,
Fe,1,18069.681,-1.206,6.4521,K14,26,1,,,,0,False,
Fe,1,18072.729,-1.367,6.5921,K14,26,1,,,,0,False,
Fe,1,18073.69,0.331,6.5921,K14,26,1,,,,0,False,
Fe,1,18074.65,-1.475,6.6658,K14,26,1,,,,0,False,
Fe,1,18075.435,-4.208,3.274,K14,26,1,,,,0,False,
Fe,1,18077.785,-1.006,6.4013,K14,26,1,,,,0,False,
Fe,1,18078.085,-1.645,6.7118,K14,26,1,,,,0,False,
Fe,1,18080.786,-1.041,6.6742,K14,26,1,,,,0,False,
Fe,1,18081.715,-0.426,6.675,K14,26,1,,,,0,False,
Fe,1,18082.369,-0.352,6.6638,K14,26,1,,,,0,False,
Fe,1,18084.292,-1.507,6.3515,K14,26,1,,,,0,False,
Fe,1,18084.95,0.12,6.3515,K14,26,1,,,,0,False,
Fe,1,18087.643,-0.672,6.4738,K14,26,1,,,,0,False,
Fe,1,18088.657,-1.712,6.409,K14,26,1,,,,0,False,
Fe,1,18088.674,-1.795,6.4496,K14,26,1,,,,0,False,
Fe,1,18090.091,-1.025,6.3515,K14,26,1,,,,0,False,
Fe,1,18090.33,-0.284,6.6628,K14,26,1,,,,0,False,
Fe,1,18090.418,-0.937,6.7151,K14,26,1,,,,0,False,
Fe,1,18090.765,-0.382,6.3515,K14,26,1,,,,0,False,
Fe,1,18092.684,-0.656,6.6628,K14,26,1,,,,0,False,
Fe,1,18093.145,0.419,6.6628,K14,26,1,,,,0,False,
Fe,1,18096.293,0.827,6.6628,K14,26,1,,,,0,False,
Fe,1,18098.478,-0.059,6.6638,K14,26,1,,,,0,False,
Fe,1,18098.861,-1.861,5.7421,K14,26,1,,,,0,False,
Fe,1,18100.51,-1.427,6.6468,K14,26,1,,,,0,False,
Fe,1,18101.614,-1.495,6.6628,K14,26,1,,,,0,False,
Fe,1,18102.174,-0.641,6.4534,K14,26,1,,,,0,False,
Fe,1,18102.279,-0.165,6.6638,K14,26,1,,,,0,False,
Fe,1,18102.647,-0.829,6.3515,K14,26,1,,,,0,False,
Fe,1,18104.932,-0.304,6.5798,K14,26,1,,,,0,False,
Fe,1,18108.198,-0.093,6.3666,K14,26,1,,,,0,False,
Fe,1,18113.247,-1.614,6.5904,K14,26,1,,,,0,False,
Fe,1,18116.759,-0.162,6.6638,K14,26,1,,,,0,False,
Fe,1,18117.245,-0.288,6.7151,K14,26,1,,,,0,False,
Fe,1,18117.636,0.226,6.6638,K14,26,1,,,,0,False,
Fe,1,18122.782,-1.763,6.6754,K14,26,1,,,,0,False,
Fe,1,18126.137,-0.947,6.6973,K14,26,1,,,,0,False,
Fe,1,18128.077,0.253,6.6638,K14,26,1,,,,0,False,
Fe,1,18134.545,-1.683,6.6742,K14,26,1,,,,0,False,
Fe,1,18137.368,0.446,6.7151,K14,26,1,,,,0,False,
Fe,1,18141.156,-0.109,6.7151,K14,26,1,,,,0,False,
Fe,1,18141.686,-1.838,6.0172,K14,26,1,,,,0,False,
Fe,1,18142.785,-0.225,6.7151,K14,26,1,,,,0,False,
Fe,1,18147.554,-2.481,5.3342,K14,26,1,,,,0,False,
Fe,1,18152.81,0.083,6.5817,K14,26,1,,,,0,False,
Fe,1,18155.101,-1.382,6.427,K14,26,1,,,,0,False,
Fe,1,18155.104,-1.836,6.4521,K14,26,1,,,,0,False,
Fe,1,18155.672,0.4,6.5817,K14,26,1,,,,0,False,
Fe,1,18156.473,-1.086,6.3999,K14,26,1,,,,0,False,
Fe,1,18157.442,-1.249,6.4403,K14,26,1,,,,0,False,
Fe,1,18159.906,-1.557,6.6973,K14,26,1,,,,0,False,
Fe,1,18160.2,-1.401,6.4555,K14,26,1,,,,0,False,
Fe,1,18160.85,-1.822,6.4405,K14,26,1,,,,0,False,
Fe,1,18166.803,-1.664,6.6796,K14,26,1,,,,0,False,
Fe,1,18168.943,-1.688,6.6119,K14,26,1,,,,0,False,
Fe,1,18169.127,-0.349,6.6665,K14,26,1,,,,0,False,
Fe,1,18171.221,-0.583,6.7118,K14,26,1,,,,0,False,
Fe,1,18174.26,-1.287,6.7376,K14,26,1,,,,0,False,
Fe,1,18179.637,-0.379,6.6817,K14,26,1,,,,0,False,
Fe,1,18187.552,0.213,6.6665,K14,26,1,,,,0,False,
Fe,1,18187.906,-0.909,6.4534,K14,26,1,,,,0,False,
Fe,1,18188.435,-1.204,6.6665,K14,26,1,,,,0,False,
Fe,1,18189.862,-1.41,6.7004,K14,26,1,,,,0,False,
Fe,1,18189.931,0.69,6.6665,K14,26,1,,,,0,False,
Fe,1,18190.398,-0.368,6.6665,K14,26,1,,,,0,False,
Fe,1,18196.281,-2.74,5.1055,K14,26,1,,,,0,False,
Fe,1,18198.418,-1.538,6.4403,K14,26,1,,,,0,False,
Fe,1,18198.958,-0.065,6.6665,K14,26,1,,,,0,False,
Fe,1,18224.184,-0.03,6.0172,K14,26,1,,,,0,False,
Fe,1,18229.468,-0.542,6.4791,K14,26,1,,,,0,False,
Fe,1,18232.932,-2.07,6.368,K14,26,1,,,,0,False,
Fe,1,18238.467,-1.224,6.368,K14,26,1,,,,0,False,
Fe,1,18250.057,-2.522,5.6066,K14,26,1,,,,0,False,
Fe,1,18250.237,-1.601,6.7376,K14,26,1,,,,0,False,
Fe,1,18250.973,-0.658,6.6844,K14,26,1,,,,0,False,
Fe,1,18251.52,-1.846,6.3685,K14,26,1,,,,0,False,
Fe,1,18264.14,-1.309,6.6155,K14,26,1,,,,0,False,
Fe,1,18271.19,-1.725,6.7004,K14,26,1,,,,0,False,
Fe,1,18276.688,0.779,6.756,K14,26,1,,,,0,False,
Fe,1,18282.788,-0.66,6.409,K14,26,1,,,,0,False,
Fe,1,18294.692,-1.345,6.7282,K14,26,1,,,,0,False,
Fe,1,18295.07,-1.899,6.5472,K14,26,1,,,,0,False,
Fe,1,18296.437,-0.798,6.675,K14,26,1,,,,0,False,
Fe,1,18297.126,-1.753,6.409,K14,26,1,,,,0,False,
Fe,1,18297.2,-1.625,6.4258,K14,26,1,,,,0,False,
Fe,1,18297.699,-2.273,5.9426,K14,26,1,,,,0,False,
Fe,1,18298.232,-1.117,6.4106,K14,26,1,,,,0,False,
Fe,1,18298.677,-1.438,6.4258,K14,26,1,,,,0,False,
Fe,1,18301.692,-1.543,6.3597,K14,26,1,,,,0,False,
Fe,1,18305.385,-5.187,3.2515,K14,26,1,,,,0,False,
Fe,1,18308.104,-1.534,6.3642,K14,26,1,,,,0,False,
Fe,1,18314.557,-1.924,6.3642,K14,26,1,,,,0,False,
Fe,1,18315.553,-0.763,6.4403,K14,26,1,,,,0,False,
Fe,1,18316.563,-1.335,6.6973,K14,26,1,,,,0,False,
Fe,1,18317.224,-1.476,6.764,K14,26,1,,,,0,False,
Fe,1,18319.02,-1.495,6.4405,K14,26,1,,,,0,False,
Fe,1,18320.017,-1.45,5.7421,K14,26,1,,,,0,False,
Fe,1,18320.544,-1.656,6.3939,K14,26,1,,,,0,False,
Fe,1,18322.351,-0.25,6.756,K14,26,1,,,,0,False,
Fe,1,18323.361,-1.529,6.756,K14,26,1,,,,0,False,
Fe,1,18326.116,-1.285,5.9024,K14,26,1,,,,0,False,
Fe,1,18328.767,-1.564,6.5904,K14,26,1,,,,0,False,
Fe,1,18330.934,-0.636,6.6844,K14,26,1,,,,0,False,
Fe,1,18339.257,-1.936,6.3999,K14,26,1,,,,0,False,
Fe,1,18339.953,-5.247,2.6924,K14,26,1,,,,0,False,
Fe,1,18343.675,-1.163,6.4106,K14,26,1,,,,0,False,
Fe,1,18344.321,-1.439,6.6768,K14,26,1,,,,0,False,
Fe,1,18346.122,-0.623,6.4106,K14,26,1,,,,0,False,
Fe,1,18348.712,-1.819,6.3642,K14,26,1,,,,0,False,
Fe,1,18352.434,0.404,6.6053,K14,26,1,,,,0,False,
Fe,1,18354.135,-1.864,6.368,K14,26,1,,,,0,False,
Fe,1,18357.684,-1.86,5.9665,K14,26,1,,,,0,False,
Fe,1,18359.569,0.015,6.6742,K14,26,1,,,,0,False,
Fe,1,18359.788,-1.848,6.5904,K14,26,1,,,,0,False,
Fe,1,18360.594,0.872,6.7246,K14,26,1,,,,0,False,
Fe,1,18361.029,-0.735,6.4106,K14,26,1,,,,0,False,
Fe,1,18366.143,1.083,6.6053,K14,26,1,,,,0,False,
Fe,1,18368.579,-1.132,6.6193,K14,26,1,,,,0,False,
Fe,1,18369.396,-1.73,6.3647,K14,26,1,,,,0,False,
Fe,1,18375.936,-1.083,6.5921,K14,26,1,,,,0,False,
Fe,1,18376.176,-0.23,6.6742,K14,26,1,,,,0,False,
Fe,1,18378.72,-1.134,6.3327,K14,26,1,,,,0,False,
Fe,1,18379.814,0.355,6.6149,K14,26,1,,,,0,False,
Fe,1,18380.095,-0.288,6.6742,K14,26,1,,,,0,False,
Fe,1,18388.023,-1.583,6.6754,K14,26,1,,,,0,False,
Fe,1,18389.03,-0.646,6.3999,K14,26,1,,,,0,False,
Fe,1,18391.195,-0.463,6.7246,K14,26,1,,,,0,False,
Fe,1,18392.461,-1.094,4.913,,26,1,,,,0,False,
Fe,1,18394.248,-1.054,6.6859,K14,26,1,,,,0,False,
Fe,1,18395.09,-1.462,6.7246,K14,26,1,,,,0,False,
Fe,1,18395.927,-0.1,6.6742,K14,26,1,,,,0,False,
Fe,1,18396.766,-0.182,6.7246,K14,26,1,,,,0,False,
Fe,1,18401.012,-2.595,5.7203,K14,26,1,,,,0,False,
Fe,1,18406.873,1.023,6.6754,K14,26,1,,,,0,False,
Fe,1,18408.178,-1.762,6.6053,K14,26,1,,,,0,False,
Fe,1,18411.463,-0.383,6.7271,K14,26,1,,,,0,False,
Fe,1,18411.667,-1.252,6.3647,K14,26,1,,,,0,False,
Fe,1,18412.677,-1.378,6.6061,K14,26,1,,,,0,False,
Fe,1,18414.414,0.058,5.8741,K14,26,1,,,,0,False,
Fe,1,18414.512,-0.465,6.0663,K14,26,1,,,,0,False,
Fe,1,18417.287,-2.813,5.2734,K14,26,1,,,,0,False,
Fe,1,18418.991,-0.422,5.9464,K14,26,1,,,,0,False,
Fe,1,18419.666,-0.807,6.6053,K14,26,1,,,,0,False,
Fe,1,18422.001,-1.062,6.3705,K14,26,1,,,,0,False,
Fe,1,18422.195,-1.932,6.3804,K14,26,1,,,,0,False,
Fe,1,18424.951,-2.208,5.8279,K14,26,1,,,,0,False,
Fe,1,18425.79,-0.979,6.6061,K14,26,1,,,,0,False,
Fe,1,18426.935,-0.827,6.6053,K14,26,1,,,,0,False,
Fe,1,18430.648,-0.715,6.6754,K14,26,1,,,,0,False,
Fe,1,18433.659,-1.392,6.6193,K14,26,1,,,,0,False,
Fe,1,18433.914,0.31,6.6754,K14,26,1,,,,0,False,
Fe,1,18434.182,-0.241,6.6061,K14,26,1,,,,0,False,
Fe,1,18435.61,-0.941,6.7271,K14,26,1,,,,0,False,
Fe,1,18438.089,-1.419,6.6155,K14,26,1,,,,0,False,
Fe,1,18439.048,-1.993,6.3647,K14,26,1,,,,0,False,
Fe,1,18439.252,-0.679,6.7271,K14,26,1,,,,0,False,
Fe,1,18441.772,0.599,6.6061,K14,26,1,,,,0,False,
Fe,1,18445.076,-2.038,6.3647,K14,26,1,,,,0,False,
Fe,1,18445.777,-1.146,6.3647,K14,26,1,,,,0,False,
Fe,1,18448.058,0.494,6.6061,K14,26,1,,,,0,False,
Fe,1,18449.059,0.512,6.6061,K14,26,1,,,,0,False,
Fe,1,18449.889,-1.047,6.6859,K14,26,1,,,,0,False,
Fe,1,18456.088,-2.815,5.6142,K14,26,1,,,,0,False,
Fe,1,18456.787,-1.988,6.4403,K14,26,1,,,,0,False,
Fe,1,18464.02,-0.089,6.7271,K14,26,1,,,,0,False,
Fe,1,18464.256,-1.727,6.0663,K14,26,1,,,,0,False,
Fe,1,18464.651,-1.48,6.3666,K14,26,1,,,,0,False,
Fe,1,18467.162,-1.488,6.675,K14,26,1,,,,0,False,
Fe,1,18472.004,-0.574,6.6685,K14,26,1,,,,0,False,
Fe,1,18474.301,-0.205,6.4496,K14,26,1,,,,0,False,
Fe,1,18474.745,-1.639,6.3253,K14,26,1,,,,0,False,
Fe,1,18477.405,-1.759,6.3999,K14,26,1,,,,0,False,
Fe,1,18477.951,-0.726,6.6817,K14,26,1,,,,0,False,
Fe,1,18480.352,-1.849,6.3804,K14,26,1,,,,0,False,
Fe,1,18486.1,-1.588,6.7952,K14,26,1,,,,0,False,
Fe,1,18487.97,-1.614,6.5817,K14,26,1,,,,0,False,
Fe,1,18490.288,-0.408,6.4496,K14,26,1,,,,0,False,
Fe,1,18491.444,-0.642,6.4258,K14,26,1,,,,0,False,
Fe,1,18491.557,-1.693,6.7282,K14,26,1,,,,0,False,
Fe,1,18492.17,-1.984,6.3416,K14,26,1,,,,0,False,
Fe,1,18492.19,-1.069,6.3666,K14,26,1,,,,0,False,
Fe,1,18494.496,-0.864,6.764,K14,26,1,,,,0,False,
Fe,1,18496.118,0.866,6.764,K14,26,1,,,,0,False,
Fe,1,18496.734,-0.169,6.7282,K14,26,1,,,,0,False,
Fe,1,18497.189,-1.383,6.7282,K14,26,1,,,,0,False,
Fe,1,18498.958,-1.79,6.3666,K14,26,1,,,,0,False,
Fe,1,18507.294,-1.468,6.4496,K14,26,1,,,,0,False,
Fe,1,18507.887,0.109,6.6796,K14,26,1,,,,0,False,
Fe,1,18509.305,-1.468,6.7696,K14,26,1,,,,0,False,
Fe,1,18511.752,-1.868,6.4167,K14,26,1,,,,0,False,
Fe,1,18514.79,-1.38,6.4013,K14,26,1,,,,0,False,
Fe,1,18517.31,0.863,6.6796,K14,26,1,,,,0,False,
Fe,1,18517.441,-1.218,6.7329,K14,26,1,,,,0,False,
Fe,1,18519.242,-1.121,6.7118,K14,26,1,,,,0,False,
Fe,1,18520.412,-0.142,6.4187,K14,26,1,,,,0,False,
Fe,1,18522.299,-2.039,6.3647,K14,26,1,,,,0,False,
Fe,1,18522.717,-1.496,6.4521,K14,26,1,,,,0,False,
Fe,1,18522.903,-0.078,6.7282,K14,26,1,,,,0,False,
Fe,1,18523.857,-3.993,3.0173,K14,26,1,,,,0,False,
Fe,1,18525.213,-0.708,5.9464,K14,26,1,,,,0,False,
Fe,1,18525.903,-0.649,6.4738,K14,26,1,,,,0,False,
Fe,1,18526.885,-1.652,6.4496,K14,26,1,,,,0,False,
Fe,1,18528.694,-5.488,2.7275,K14,26,1,,,,0,False,
Fe,1,18538.359,-1.995,6.3416,K14,26,1,,,,0,False,
Fe,1,18541.254,-1.521,6.764,K14,26,1,,,,0,False,
Fe,1,18542.289,-0.074,6.764,K14,26,1,,,,0,False,
Fe,1,18542.946,-0.711,6.4258,K14,26,1,,,,0,False,
Fe,1,18545.1,-2.476,5.8741,K14,26,1,,,,0,False,
Fe,1,18545.168,0.11,6.6796,K14,26,1,,,,0,False,
Fe,1,18545.653,-0.545,6.6796,K14,26,1,,,,0,False,
Fe,1,18545.815,-2.405,5.6066,K14,26,1,,,,0,False,
Fe,1,18548.96,-0.543,6.6796,K14,26,1,,,,0,False,
Fe,1,18554.551,-0.812,6.6796,K14,26,1,,,,0,False,
Fe,1,18556.349,-1.341,6.6844,K14,26,1,,,,0,False,
Fe,1,18556.862,-0.389,6.4534,K14,26,1,,,,0,False,
Fe,1,18575.923,0.099,6.3666,K14,26,1,,,,0,False,
Fe,1,18577.193,-1.707,6.4496,K14,26,1,,,,0,False,
Fe,1,18578.298,-1.444,6.0172,K14,26,1,,,,0,False,
Fe,1,18579.272,-1.63,6.7827,K14,26,1,,,,0,False,
Fe,1,18580.832,-0.039,6.3705,K14,26,1,,,,0,False,
Fe,1,18584.746,-0.831,6.4187,K14,26,1,,,,0,False,
Fe,1,18586.553,-0.705,6.6439,K14,26,1,,,,0,False,
Fe,1,18586.843,-1.208,6.7271,K14,26,1,,,,0,False,
Fe,1,18587.949,-0.751,6.409,K14,26,1,,,,0,False,
Fe,1,18593.989,-1.312,6.4534,K14,26,1,,,,0,False,
Fe,1,18598.922,-2.362,5.5392,K14,26,1,,,,0,False,
Fe,1,18601.794,-1.413,6.4013,K14,26,1,,,,0,False,
Fe,1,18606.139,-0.881,6.6973,K14,26,1,,,,0,False,
Fe,1,18609.9,-0.387,6.4555,K14,26,1,,,,0,False,
Fe,1,18617.351,-1.994,6.4187,K14,26,1,,,,0,False,
Fe,1,18618.364,-0.65,6.6149,K14,26,1,,,,0,False,
Fe,1,18624.191,-1.134,5.9464,K14,26,1,,,,0,False,
Fe,1,18629.275,-0.864,6.723,K14,26,1,,,,0,False,
Fe,1,18629.442,-1.528,6.675,K14,26,1,,,,0,False,
Fe,1,18630.997,-0.904,6.4534,K14,26,1,,,,0,False,
Fe,1,18632.501,-1.271,6.368,K14,26,1,,,,0,False,
Fe,1,18632.924,-1.594,6.4555,K14,26,1,,,,0,False,
Fe,1,18637.638,-1.322,4.9556,K14,26,1,,,,0,False,
Fe,1,18638.941,-0.745,6.4555,K14,26,1,,,,0,False,
Fe,1,18639.084,-0.807,6.409,K14,26,1,,,,0,False,
Fe,1,18646.123,-1.705,6.3685,K14,26,1,,,,0,False,
Fe,1,18647.268,-1.911,6.4521,K14,26,1,,,,0,False,
Fe,1,18649.376,-1.09,6.0663,K14,26,1,,,,0,False,
Fe,1,18651.251,-1.561,6.4555,K14,26,1,,,,0,False,
Fe,1,18652.097,-1.672,6.6817,K14,26,1,,,,0,False,
Fe,1,18652.803,-1.294,6.0172,K14,26,1,,,,0,False,
Fe,1,18655.038,-0.237,6.675,K14,26,1,,,,0,False,
Fe,1,18655.215,-1.58,6.4555,K14,26,1,,,,0,False,
Fe,1,18658.0,-0.191,6.4738,K14,26,1,,,,0,False,
Fe,1,18662.793,-0.094,6.3666,K14,26,1,,,,0,False,
Fe,1,18665.389,-1.383,6.7609,K14,26,1,,,,0,False,
Fe,1,18669.516,-0.038,6.6468,K14,26,1,,,,0,False,
Fe,1,18675.738,0.931,6.6149,K14,26,1,,,,0,False,
Fe,1,18677.765,-2.08,5.9464,K14,26,1,,,,0,False,
Fe,1,18678.414,-1.375,6.7034,K14,26,1,,,,0,False,
Fe,1,18680.578,-2.439,5.9426,K14,26,1,,,,0,False,
Fe,1,18681.873,-0.436,6.4534,K14,26,1,,,,0,False,
Fe,1,18682.858,-0.98,6.6859,K14,26,1,,,,0,False,
Fe,1,18687.562,0.116,6.6149,K14,26,1,,,,0,False,
Fe,1,18692.926,-1.103,6.7004,K14,26,1,,,,0,False,
Fe,1,18694.016,-0.644,6.6149,K14,26,1,,,,0,False,
Fe,1,18695.044,-0.092,6.6149,K14,26,1,,,,0,False,
Fe,1,18702.444,-1.136,6.3705,K14,26,1,,,,0,False,
Fe,1,18704.113,-0.452,6.6859,K14,26,1,,,,0,False,
Fe,1,18704.82,-0.666,6.6768,K14,26,1,,,,0,False,
Fe,1,18710.873,-2.496,5.9279,K14,26,1,,,,0,False,
Fe,1,18713.349,-4.339,3.5465,K14,26,1,,,,0,False,
Fe,1,18720.095,-2.585,5.7934,K14,26,1,,,,0,False,
Fe,1,18721.259,-0.768,6.4609,K14,26,1,,,,0,False,
Fe,1,18729.884,-1.44,6.409,K14,26,1,,,,0,False,
Fe,1,18739.043,-1.03,6.4149,K14,26,1,,,,0,False,
Fe,1,18740.445,-2.224,5.9307,K14,26,1,,,,0,False,
Fe,1,18745.572,-1.766,6.3999,K14,26,1,,,,0,False,
Fe,1,18747.006,-1.397,6.4258,K14,26,1,,,,0,False,
Fe,1,18749.091,-0.786,6.4738,K14,26,1,,,,0,False,
Fe,1,18752.055,-1.288,6.427,K14,26,1,,,,0,False,
Fe,1,18754.472,-0.96,6.6768,K14,26,1,,,,0,False,
Fe,1,18757.956,-0.053,6.62,K14,26,1,,,,0,False,
Fe,1,18770.141,-1.302,6.5904,K14,26,1,,,,0,False,
Fe,1,18771.826,-1.332,6.6817,K14,26,1,,,,0,False,
Fe,1,18772.922,0.043,6.62,K14,26,1,,,,0,False,
Fe,1,18773.511,0.81,6.3253,K14,26,1,,,,0,False,
Fe,1,18775.722,-2.349,5.7203,K14,26,1,,,,0,False,
Fe,1,18776.815,-1.054,6.7004,K14,26,1,,,,0,False,
Fe,1,18784.051,-1.322,6.4013,K14,26,1,,,,0,False,
Fe,1,18788.418,0.091,6.62,K14,26,1,,,,0,False,
Fe,1,18788.887,-2.156,5.9558,K14,26,1,,,,0,False,
Fe,1,18789.361,-1.307,6.5911,K14,26,1,,,,0,False,
Fe,1,18790.982,-1.195,6.0172,K14,26,1,,,,0,False,
Fe,1,18797.776,-1.734,6.3939,K14,26,1,,,,0,False,
Fe,1,18799.519,-1.783,6.5654,K14,26,1,,,,0,False,
Fe,1,18800.434,-0.536,6.62,K14,26,1,,,,0,False,
Fe,1,18802.354,-1.003,6.427,K14,26,1,,,,0,False,
Fe,1,18803.002,-0.749,6.6665,K14,26,1,,,,0,False,
Fe,1,18807.444,-1.254,6.3804,K14,26,1,,,,0,False,
Fe,1,18808.913,-0.843,6.427,K14,26,1,,,,0,False,
Fe,1,18814.084,-2.619,5.6066,K14,26,1,,,,0,False,
Fe,1,18814.531,-5.166,3.3009,K14,26,1,,,,0,False,
Fe,1,18816.468,-1.817,6.3515,K14,26,1,,,,0,False,
Fe,1,18817.658,-0.7,6.6817,K14,26,1,,,,0,False,
Fe,1,18818.012,-0.249,6.427,K14,26,1,,,,0,False,
Fe,1,18818.518,-0.643,6.427,K14,26,1,,,,0,False,
Fe,1,18818.979,-2.05,6.2994,K14,26,1,,,,0,False,
Fe,1,18820.605,-0.036,6.427,K14,26,1,,,,0,False,
Fe,1,18821.034,-1.245,6.368,K14,26,1,,,,0,False,
Fe,1,18821.08,-0.91,6.7417,K14,26,1,,,,0,False,
Fe,1,18822.855,0.218,6.62,K14,26,1,,,,0,False,
Fe,1,18824.479,-1.7,6.7034,K14,26,1,,,,0,False,
Fe,1,18827.488,-0.651,6.427,K14,26,1,,,,0,False,
Fe,1,18828.751,-0.397,6.691,K14,26,1,,,,0,False,
Fe,1,18834.224,-0.988,6.7422,K14,26,1,,,,0,False,
Fe,1,18834.934,-1.687,6.3685,K14,26,1,,,,0,False,
Fe,1,18841.494,-2.214,6.0172,K14,26,1,,,,0,False,
Fe,1,18843.774,-0.863,6.6817,K14,26,1,,,,0,False,
Fe,1,18846.218,-0.018,6.691,K14,26,1,,,,0,False,
Fe,1,18847.188,-1.11,6.3804,K14,26,1,,,,0,False,
Fe,1,18847.276,-1.462,6.4187,K14,26,1,,,,0,False,
Fe,1,18847.852,-0.648,6.6531,K14,26,1,,,,0,False,
Fe,1,18850.119,-1.104,6.7417,K14,26,1,,,,0,False,
Fe,1,18850.34,-1.5,6.691,K14,26,1,,,,0,False,
Fe,1,18851.758,-0.666,6.3804,K14,26,1,,,,0,False,
Fe,1,18856.644,-0.899,4.0758,,26,1,,,,0,False,
Fe,1,18858.39,-0.695,6.743,K14,26,1,,,,0,False,
Fe,1,18859.493,-1.37,6.7422,K14,26,1,,,,0,False,
Fe,1,18863.304,-0.306,6.7422,K14,26,1,,,,0,False,
Fe,1,18866.042,-0.076,6.691,K14,26,1,,,,0,False,
Fe,1,18866.992,-0.402,6.691,K14,26,1,,,,0,False,
Fe,1,18868.174,-1.85,6.3597,K14,26,1,,,,0,False,
Fe,1,18875.862,-1.631,6.4534,K14,26,1,,,,0,False,
Fe,1,18876.005,-0.855,6.7417,K14,26,1,,,,0,False,
Fe,1,18876.907,-2.349,6.0663,K14,26,1,,,,0,False,
Fe,1,18878.315,-0.033,6.691,K14,26,1,,,,0,False,
Fe,1,18881.895,-2.558,5.7542,K14,26,1,,,,0,False,
Fe,1,18884.134,0.002,6.4534,K14,26,1,,,,0,False,
Fe,1,18884.905,0.059,6.4187,K14,26,1,,,,0,False,
Fe,1,18885.119,-0.615,6.7422,K14,26,1,,,,0,False,
Fe,1,18885.276,-1.453,6.6193,K14,26,1,,,,0,False,
Fe,1,18885.647,-0.653,6.7376,K14,26,1,,,,0,False,
Fe,1,18886.785,-0.648,6.3804,K14,26,1,,,,0,False,
Fe,1,18887.181,-1.902,6.3192,K14,26,1,,,,0,False,
Fe,1,18887.52,-0.307,6.3804,K14,26,1,,,,0,False,
Fe,1,18889.387,-0.241,6.4609,K14,26,1,,,,0,False,
Fe,1,18890.993,-0.744,6.7422,K14,26,1,,,,0,False,
Fe,1,18892.403,-0.794,6.3705,K14,26,1,,,,0,False,
Fe,1,18896.41,-2.184,5.7421,K14,26,1,,,,0,False,
Fe,1,18900.471,-1.219,6.3804,K14,26,1,,,,0,False,
Fe,1,18901.158,-3.196,3.9286,K14,26,1,,,,0,False,
Fe,1,18901.522,-0.533,6.4791,K14,26,1,,,,0,False,
Fe,1,18901.794,-1.354,6.4403,K14,26,1,,,,0,False,
Fe,1,18905.486,0.331,6.4405,K14,26,1,,,,0,False,
Fe,1,18909.012,-1.835,6.4149,K14,26,1,,,,0,False,
Fe,1,18918.734,-0.738,6.6973,K14,26,1,,,,0,False,
Fe,1,18920.428,-1.63,6.6844,K14,26,1,,,,0,False,
Fe,1,18927.513,-1.542,6.6628,K14,26,1,,,,0,False,
Fe,1,18934.633,-3.954,3.274,K14,26,1,,,,0,False,
Fe,1,18937.972,-0.725,6.7395,K14,26,1,,,,0,False,
Fe,1,18942.059,-1.356,4.988,K14,26,1,,,,0,False,
Fe,1,18944.414,-0.437,6.7799,K14,26,1,,,,0,False,
Fe,1,18954.126,-1.205,6.7453,K14,26,1,,,,0,False,
Fe,1,18954.313,-1.718,6.3515,K14,26,1,,,,0,False,
Fe,1,18955.61,-0.754,6.4403,K14,26,1,,,,0,False,
Fe,1,18962.222,-1.511,6.4399,K14,26,1,,,,0,False,
Fe,1,18967.471,-2.393,5.9665,K14,26,1,,,,0,False,
Fe,1,18967.759,-2.016,6.3804,K14,26,1,,,,0,False,
Fe,1,18973.897,-1.446,6.4403,K14,26,1,,,,0,False,
