wavelength_air_A,flux_normalized,n_frames,min_mtrans
21641.5822,0.985277,2,0.9883
21641.6498,0.983548,2,0.9829
21641.7174,0.985935,2,0.975
21641.785,0.992207,2,0.9672
21641.8525,0.995848,2,0.9642
21641.9201,0.996465,2,0.9678
21641.9877,0.992634,2,0.9755
21642.0553,0.986763,2,0.9829
21642.1229,0.986548,2,0.9877
21642.1904,0.983619,2,0.9902
21642.258,0.982495,2,0.9918
21642.3256,0.982928,2,0.9928
21642.3932,0.982093,2,0.9934
21642.4608,0.980424,2,0.9938
21642.5284,0.978434,2,0.994
21642.5959,0.980441,2,0.994
21642.6635,0.983497,2,0.9939
21642.7311,0.981798,2,0.9936
21642.7987,0.981523,2,0.9931
21642.8663,0.983434,2,0.9923
21642.9338,0.979064,2,0.991
21643.0014,0.978864,2,0.9889
21643.069,0.975876,2,0.986
21643.1366,0.978514,2,0.983
21643.2042,0.981773,2,0.9813
21643.2717,0.984065,2,0.9814
21643.3393,0.981698,2,0.9823
21643.4069,0.976691,2,0.9824
21643.4745,0.976862,2,0.9806
21643.5421,0.97517,2,0.9775
21643.6097,0.976098,2,0.9754
21643.6772,0.977407,2,0.9765
21643.7448,0.975296,2,0.9805
21643.8124,0.97367,2,0.9853
21643.88,0.976701,2,0.989
21643.9476,0.975937,2,0.9914
21644.0151,0.974592,2,0.9928
21644.0827,0.976021,2,0.9937
21644.1503,0.973131,2,0.9942
21644.2179,0.974312,2,0.9946
21644.2855,0.974463,2,0.9949
21644.3531,0.976354,2,0.9951
21644.4206,0.974498,2,0.9953
21644.4882,0.974388,2,0.9954
21644.5558,0.97348,2,0.9955
21644.6234,0.975348,2,0.9956
21644.691,0.976297,2,0.9957
21644.7585,0.975328,2,0.9957
21644.8261,0.975195,2,0.9957
21644.8937,0.971297,2,0.9958
21644.9613,0.973535,2,0.9958
21645.0289,0.975445,2,0.9957
21645.0964,0.969355,2,0.9957
21645.164,0.971951,2,0.9956
21645.2316,0.971622,2,0.9955
21645.2992,0.971933,2,0.9955
21645.3668,0.970781,2,0.9955
21645.4344,0.970022,2,0.9955
21645.5019,0.972132,2,0.9954
21645.5695,0.973,2,0.9953
21645.6371,0.971035,2,0.9952
21645.7047,0.97197,2,0.9952
21645.7723,0.971212,2,0.9953
21645.8398,0.972837,2,0.9954
21645.9074,0.970999,2,0.9955
21645.975,0.968252,2,0.9956
21646.0426,0.970352,2,0.9957
21646.1102,0.970301,2,0.9957
21646.1777,0.965291,2,0.9957
21646.2453,0.965262,2,0.9957
21646.3129,0.962649,2,0.9957
21646.3805,0.963959,2,0.9957
21646.4481,0.964712,2,0.9957
21646.5157,0.963053,2,0.9958
21646.5832,0.959264,2,0.9958
21646.6508,0.962428,2,0.9958
21646.7184,0.963857,2,0.9958
21646.786,0.960966,2,0.9958
21646.8536,0.962394,2,0.9958
21646.9211,0.956246,2,0.9958
21646.9887,0.959237,2,0.9957
21647.0563,0.960164,2,0.9956
21647.1239,0.9598,2,0.9956
21647.1915,0.961055,2,0.9955
21647.2591,0.958887,2,0.9955
21647.3266,0.960896,2,0.9955
21647.3942,0.954889,2,0.9955
21647.4618,0.955987,2,0.9955
21647.5294,0.953603,2,0.9954
21647.597,0.953898,2,0.9953
21647.6645,0.951099,2,0.9952
21647.7321,0.953149,2,0.995
21647.7997,0.952531,2,0.9948
21647.8673,0.949561,2,0.9945
21647.9349,0.946638,2,0.9941
21648.0024,0.946928,2,0.9935
21648.07,0.941378,2,0.9927
21648.1376,0.938249,2,0.9912
21648.2052,0.936568,2,0.9888
21648.2728,0.937744,2,0.9854
21648.3404,0.935545,2,0.9817
21648.4079,0.941033,2,0.9796
21648.4755,0.946678,2,0.98
21648.5431,0.94755,2,0.9818
21648.6107,0.947336,2,0.9826
21648.6783,0.940926,2,0.9807
21648.7458,0.94136,2,0.9751
21648.8134,0.941834,2,0.9653
21648.881,0.945029,2,0.954
21648.9486,0.951835,2,0.946
21649.0162,0.955752,2,0.9447
21649.0837,0.957824,2,0.9505
21649.1513,0.955425,2,0.961
21649.2189,0.951596,2,0.972
21649.2865,0.948668,2,0.9806
21649.3541,0.945758,2,0.9862
21649.4217,0.93842,2,0.9893
21649.4892,0.941754,2,0.9912
21649.5568,0.941452,2,0.9924
21649.6244,0.941469,2,0.9932
21649.692,0.939217,2,0.9938
21649.7596,0.939235,2,0.9941
21649.8271,0.936838,2,0.9944
21649.8947,0.937592,2,0.9946
21649.9623,0.938684,2,0.9947
21650.0299,0.936796,2,0.9949
21650.0975,0.936795,2,0.995
21650.1651,0.933199,2,0.9952
21650.2326,0.937998,2,0.9953
21650.3002,0.937078,2,0.9954
21650.3678,0.935992,2,0.9954
21650.4354,0.934382,2,0.9955
21650.503,0.93199,2,0.9954
21650.5705,0.928099,2,0.9954
21650.6381,0.930736,2,0.9952
21650.7057,0.931617,2,0.995
21650.7733,0.928716,2,0.9949
21650.8409,0.927606,2,0.9949
21650.9084,0.927438,2,0.9951
21650.976,0.925497,2,0.9953
21651.0436,0.924455,2,0.9955
21651.1112,0.926621,2,0.9955
21651.1788,0.92613,2,0.9956
21651.2464,0.925585,2,0.9956
21651.3139,0.926036,2,0.9955
21651.3815,0.923525,2,0.9955
21651.4491,0.920275,2,0.9954
21651.5167,0.918494,2,0.9952
21651.5843,0.919777,2,0.9951
21651.6518,0.92194,2,0.995
21651.7194,0.919715,2,0.995
21651.787,0.915611,2,0.9949
21651.8546,0.91303,2,0.9947
21651.9222,0.913224,2,0.9946
21651.9897,0.911549,2,0.9945
21652.0573,0.910692,2,0.9944
21652.1249,0.909534,2,0.9944
21652.1925,0.908214,2,0.9944
21652.2601,0.904931,2,0.9944
21652.3277,0.904204,2,0.9945
21652.3952,0.905201,2,0.9944
21652.4628,0.905214,2,0.9942
21652.5304,0.898226,2,0.9938
21652.598,0.893089,2,0.9933
21652.6656,0.893205,2,0.9929
21652.7331,0.896136,2,0.9928
21652.8007,0.897925,2,0.9927
21652.8683,0.895862,2,0.9924
21652.9359,0.893039,2,0.9917
21653.0035,0.891925,2,0.9901
21653.0711,0.890742,2,0.9876
21653.1386,0.892468,2,0.9845
21653.2062,0.890551,2,0.9826
21653.2738,0.892168,2,0.9832
21653.3414,0.891322,2,0.9858
21653.409,0.888741,2,0.9883
21653.4765,0.885735,2,0.9899
21653.5441,0.882628,2,0.9908
21653.6117,0.881103,2,0.9911
21653.6793,0.884708,2,0.9911
21653.7469,0.879286,2,0.9909
21653.8144,0.880101,2,0.9904
21653.882,0.881534,2,0.9898
21653.9496,0.877613,2,0.989
21654.0172,0.874833,2,0.988
21654.0848,0.877788,2,0.9865
21654.1524,0.875422,2,0.9845
21654.2199,0.878411,2,0.9818
21654.2875,0.87373,2,0.9786
21654.3551,0.873775,2,0.9752
21654.4227,0.873317,2,0.9717
21654.4903,0.871884,2,0.9675
21654.5578,0.868522,2,0.9622
21654.6254,0.868587,2,0.9556
21654.693,0.863682,2,0.9486
21654.7606,0.865522,2,0.9425
21654.8282,0.862956,2,0.939
21654.8957,0.865188,2,0.9393
21654.9633,0.865322,2,0.9432
21655.0309,0.869405,2,0.9495
21655.0985,0.866474,2,0.9567
21655.1661,0.861761,2,0.9634
21655.2337,0.862944,2,0.9692
21655.3012,0.86155,2,0.974
21655.3688,0.859428,2,0.9779
21655.4364,0.858835,2,0.981
21655.504,0.862224,2,0.9836
21655.5716,0.865746,2,0.9855
21655.6391,0.865221,2,0.987
21655.7067,0.866272,2,0.9881
21655.7743,0.866284,2,0.9889
21655.8419,0.866789,2,0.9896
21655.9095,0.867326,2,0.9901
21655.9771,0.870062,2,0.9907
21656.0446,0.868795,2,0.9912
21656.1122,0.873687,2,0.9915
21656.1798,0.876606,2,0.9917
21656.2474,0.880019,2,0.9918
21656.315,0.878449,2,0.9917
21656.3825,0.875306,2,0.9914
21656.4501,0.878814,2,0.9911
21656.5177,0.881194,2,0.9908
21656.5853,0.880462,2,0.9908
21656.6529,0.883613,2,0.9909
21656.7204,0.886256,2,0.9907
21656.788,0.892362,2,0.9902
21656.8556,0.889626,2,0.9893
21656.9232,0.887826,2,0.9886
21656.9908,0.887986,2,0.9881
21657.0584,0.888361,2,0.9876
21657.1259,0.891465,2,0.9867
21657.1935,0.887593,2,0.985
21657.2611,0.892094,2,0.9824
21657.3287,0.89293,2,0.9789
21657.3963,0.894569,2,0.9749
21657.4638,0.89589,2,0.9712
21657.5314,0.89851,2,0.9686
21657.599,0.902398,2,0.9679
21657.6666,0.904959,2,0.9693
21657.7342,0.904637,2,0.9722
21657.8017,0.900114,2,0.9753
21657.8693,0.906461,2,0.9774
21657.9369,0.910197,2,0.9779
21658.0045,0.909777,2,0.9771
21658.0721,0.911874,2,0.9766
21658.1397,0.916401,2,0.9776
21658.2072,0.916549,2,0.9794
21658.2748,0.913041,2,0.9803
21658.3424,0.917273,2,0.9799
21658.41,0.919083,2,0.9795
21658.4776,0.922916,2,0.9799
21658.5451,0.92182,2,0.9806
21658.6127,0.91955,2,0.981
21658.6803,0.920229,2,0.9811
21658.7479,0.922777,2,0.9807
21658.8155,0.923039,2,0.9792
21658.8831,0.923428,2,0.9753
21658.9506,0.92359,2,0.9686
21659.0182,0.928677,2,0.9609
21659.0858,0.933795,2,0.9561
21659.1534,0.936296,2,0.9576
21659.221,0.942762,2,0.9633
21659.2885,0.936876,2,0.9688
21659.3561,0.936424,2,0.9715
21659.4237,0.93228,2,0.9703
21659.4913,0.932514,2,0.9647
21659.5589,0.930622,2,0.9522
21659.6264,0.930518,2,0.9299
21659.694,0.936963,2,0.8998
21659.7616,0.960928,2,0.8746
21659.8292,0.975701,2,0.8707
21659.8968,0.979056,2,0.8897
21659.9644,0.967286,2,0.9173
21660.0319,0.954734,2,0.9394
21660.0995,0.946787,2,0.952
21660.1671,0.941272,2,0.9559
21660.2347,0.937417,2,0.9513
21660.3023,0.937265,2,0.9367
21660.3698,0.942714,2,0.9127
21660.4374,0.957045,2,0.888
21660.505,0.970724,2,0.8781
21660.5726,0.981352,2,0.8909
21660.6402,0.973928,2,0.9175
21660.7077,0.960561,2,0.9434
21660.7753,0.948342,2,0.9614
21660.8429,0.946838,2,0.9722
21660.9105,0.94682,2,0.9785
21660.9781,0.948128,2,0.9822
21661.0457,0.949273,2,0.9841
21661.1132,0.947138,2,0.985
21661.1808,0.948141,2,0.9851
21661.2484,0.949524,2,0.9842
21661.316,0.945734,2,0.9818
21661.3836,0.946596,2,0.9772
21661.4511,0.948299,2,0.9702
21661.5187,0.957497,2,0.9626
21661.5863,0.963342,2,0.9596
21661.6539,0.960555,2,0.9635
21661.7215,0.958039,2,0.9706
21661.7891,0.956756,2,0.9777
21661.8566,0.948838,2,0.9824
21661.9242,0.951235,2,0.9853
21661.9918,0.951659,2,0.9869
21662.0594,0.950732,2,0.9878
21662.127,0.951596,2,0.9882
21662.1945,0.95302,2,0.9881
21662.2621,0.953623,2,0.9878
21662.3297,0.959445,2,0.9872
21662.3973,0.958605,2,0.9863
21662.4649,0.957846,2,0.985
21662.5324,0.958531,2,0.9832
21662.6,0.956878,2,0.9807
21662.6676,0.96052,2,0.9769
21662.7352,0.957542,2,0.9712
21662.8028,0.958141,2,0.9618
21662.8704,0.954233,2,0.9464
21662.9379,0.959476,2,0.9233
21663.0055,0.969086,2,0.8966
21663.0731,0.985962,2,0.8775
21663.1407,0.996883,2,0.8752
21663.2083,0.987607,2,0.8864
21663.2758,0.981399,2,0.8988
21663.3434,0.973007,2,0.9019
21663.411,0.973284,2,0.8921
21663.4786,0.981088,2,0.8743
21663.5462,0.99504,2,0.8624
21663.6137,1.010428,2,0.8701
21663.6813,1.007877,2,0.8961
21663.7489,0.995212,2,0.9258
21663.8165,0.985932,2,0.9485
21663.8841,0.979044,2,0.9625
21663.9517,0.972097,2,0.9706
21664.0192,0.97328,2,0.9755
21664.0868,0.974221,2,0.9785
21664.1544,0.972237,2,0.9806
21664.222,0.973271,2,0.9821
21664.2896,0.971587,2,0.983
21664.3571,0.969655,2,0.9835
21664.4247,0.971417,2,0.9839
21664.4923,0.971837,2,0.9846
21664.5599,0.968537,2,0.9859
21664.6275,0.976867,2,0.9873
21664.695,0.974596,2,0.9883
21664.7626,0.972778,2,0.9888
21664.8302,0.971563,2,0.9892
21664.8978,0.975152,2,0.9901
21664.9654,0.971936,2,0.9911
21665.033,0.972567,2,0.9921
21665.1005,0.975086,2,0.9927
21665.1681,0.973133,2,0.9931
21665.2357,0.973206,2,0.9933
21665.3033,0.974814,2,0.9932
21665.3709,0.98156,2,0.993
21665.4384,0.972156,2,0.9927
21665.506,0.974531,2,0.9926
21665.5736,0.977937,2,0.9929
21665.6412,0.980642,2,0.9933
21665.7088,0.974642,2,0.9935
21665.7764,0.97763,2,0.9934
21665.8439,0.973611,2,0.993
21665.9115,0.978013,2,0.9924
21665.9791,0.973276,2,0.9915
21666.0467,0.975924,2,0.9904
21666.1143,0.973882,2,0.9889
21666.1818,0.978711,2,0.987
21666.2494,0.97467,2,0.9855
21666.317,0.972099,2,0.9859
21666.3846,0.972548,2,0.9877
21666.4522,0.971262,2,0.9898
21666.5197,0.968222,2,0.9912
21666.5873,0.967901,2,0.9918
21666.6549,0.969287,2,0.9917
21666.7225,0.969636,2,0.9914
21666.7901,0.970362,2,0.991
21666.8577,0.970723,2,0.9905
21666.9252,0.967863,2,0.9901
21666.9928,0.971404,2,0.99
21667.0604,0.970287,2,0.9901
21667.128,0.97032,2,0.99
21667.1956,0.976606,2,0.989
21667.2631,0.977251,2,0.9864
21667.3307,0.978733,2,0.9821
21667.3983,0.982252,2,0.9773
21667.4659,0.984787,2,0.9744
21667.5335,0.986101,2,0.9755
21667.601,0.987486,2,0.9799
21667.6686,0.982314,2,0.9841
21667.7362,0.979989,2,0.9867
21667.8038,0.97977,2,0.9872
21667.8714,0.978388,2,0.9862
21667.939,0.977631,2,0.9852
21668.0065,0.982322,2,0.9855
21668.0741,0.983188,2,0.9874
21668.1417,0.980968,2,0.9897
21668.2093,0.981215,2,0.9916
21668.2769,0.982676,2,0.9927
21668.3444,0.979961,2,0.9935
21668.412,0.979952,2,0.9939
21668.4796,0.982627,2,0.9942
21668.5472,0.984156,2,0.9944
21668.6148,0.986295,2,0.9946
21668.6824,0.9881,2,0.9948
21668.7499,0.985727,2,0.9949
21668.8175,0.98569,2,0.995
21668.8851,0.988784,2,0.9951
21668.9527,0.988323,2,0.9952
21669.0203,0.988894,2,0.9953
21669.0878,0.987979,2,0.9953
21669.1554,0.986253,2,0.9953
21669.223,0.988106,2,0.9953
21669.2906,0.991994,2,0.9953
21669.3582,0.992263,2,0.9952
21669.4257,0.989773,2,0.9952
21669.4933,0.98615,2,0.9952
21669.5609,0.987649,2,0.9951
21669.6285,0.98894,2,0.9951
21669.6961,0.989388,2,0.995
21669.7637,0.990772,2,0.9948
21669.8312,0.986801,2,0.9945
21669.8988,0.993931,2,0.9942
21669.9664,0.991221,2,0.9935
21670.034,0.991608,2,0.9924
21670.1016,0.990666,2,0.9908
21670.1691,0.993433,2,0.9892
21670.2367,0.992212,2,0.9885
21670.3043,0.992912,2,0.9891
21670.3719,0.993622,2,0.9903
21670.4395,0.989049,2,0.9911
21670.507,0.989111,2,0.9911
21670.5746,0.993743,2,0.9903
21670.6422,0.992798,2,0.9889
21670.7098,0.991727,2,0.9878
21670.7774,0.991441,2,0.9872
21670.845,0.99335,2,0.9865
21670.9125,0.986669,2,0.9847
21670.9801,0.987448,2,0.9807
21671.0477,0.985198,2,0.9738
21671.1153,0.987839,2,0.9649
21671.1829,0.991418,2,0.955
21671.2504,0.995808,2,0.9453
21671.318,1.006285,2,0.9376
21671.3856,1.013288,2,0.9365
21671.4532,1.012403,2,0.9451
21671.5208,1.007435,2,0.9593
21671.5884,0.998854,2,0.972
21671.6559,0.997753,2,0.9804
21671.7235,0.995599,2,0.985
21671.7911,0.989001,2,0.9877
21671.8587,0.98803,2,0.9893
21671.9263,0.993536,2,0.9902
21671.9938,0.99769,2,0.9908
21672.0614,0.997239,2,0.991
21672.129,0.999191,2,0.9909
21672.1966,1.000151,2,0.9904
21672.2642,0.996222,2,0.9897
21672.3317,0.993065,2,0.9894
21672.3993,0.993153,2,0.9897
21672.4669,0.995574,2,0.9905
21672.5345,0.996435,2,0.9913
21672.6021,0.996909,2,0.9917
21672.6697,0.995137,2,0.9918
21672.7372,0.996368,2,0.9913
21672.8048,0.995146,2,0.9902
21672.8724,0.995895,2,0.9885
21672.94,0.996963,2,0.9866
21673.0076,0.99813,2,0.9857
21673.0751,0.999472,2,0.9865
21673.1427,1.000013,2,0.9882
21673.2103,0.998493,2,0.9898
21673.2779,0.995313,2,0.9907
21673.3455,0.996675,2,0.9911
21673.413,0.998096,2,0.9916
21673.4806,0.998623,2,0.9922
21673.5482,1.001892,2,0.9927
21673.6158,1.000791,2,0.9931
21673.6834,0.9999,2,0.9933
21673.751,1.000804,2,0.9934
21673.8185,0.996888,2,0.9934
21673.8861,0.99877,2,0.9934
21673.9537,0.999941,2,0.9933
21674.0213,1.001336,2,0.9931
21674.0889,0.999868,2,0.9929
21674.1564,1.000667,2,0.9924
21674.224,0.996597,2,0.9917
21674.2916,0.996528,2,0.9911
21674.3592,1.00048,2,0.9908
21674.4268,0.999541,2,0.991
21674.4944,1.000532,2,0.9915
21674.5619,1.002021,2,0.992
21674.6295,0.997693,2,0.9922
21674.6971,0.996154,2,0.9923
21674.7647,0.993763,2,0.9923
21674.8323,0.996135,2,0.9922
21674.8998,0.994213,2,0.992
21674.9674,0.989693,2,0.9918
21675.035,0.993636,2,0.9915
21675.1026,0.991478,2,0.991
21675.1702,0.991801,2,0.9905
21675.2377,0.996064,2,0.9899
21675.3053,0.997237,2,0.9897
21675.3729,0.998235,2,0.9898
21675.4405,0.995222,2,0.9899
21675.5081,0.997824,2,0.9899
21675.5757,0.996868,2,0.9898
21675.6432,0.989,2,0.9895
21675.7108,0.989278,2,0.9893
21675.7784,0.993683,2,0.9889
21675.846,0.991059,2,0.9884
21675.9136,0.993539,2,0.9877
21675.9811,0.993228,2,0.9867
21676.0487,0.998449,2,0.9852
21676.1163,0.997376,2,0.9833
21676.1839,0.997957,2,0.9819
21676.2515,1.000149,2,0.9818
21676.319,1.003253,2,0.9827
21676.3866,1.001861,2,0.9836
21676.4542,1.000655,2,0.9841
21676.5218,1.000404,2,0.9841
21676.5894,0.998021,2,0.9838
21676.657,0.999298,2,0.9833
21676.7245,1.001081,2,0.9827
21676.7921,1.000554,2,0.9819
21676.8597,1.002819,2,0.9811
21676.9273,1.005696,2,0.9802
21676.9949,1.002009,2,0.9791
21677.0624,1.002173,2,0.978
21677.13,1.000917,2,0.9767
21677.1976,0.999226,2,0.9753
21677.2652,0.999307,2,0.9736
21677.3328,0.997497,2,0.9718
21677.4004,0.999126,2,0.9697
21677.4679,1.001255,2,0.9673
21677.5355,0.99899,2,0.9644
21677.6031,0.999762,2,0.9611
21677.6707,0.998543,2,0.9576
21677.7383,1.002074,2,0.954
21677.8058,0.998225,2,0.9499
21677.8734,0.995651,2,0.945
21677.941,0.99733,2,0.9386
21678.0086,0.997113,2,0.931
21678.0762,1.000683,2,0.9228
21678.1437,0.995725,2,0.9145
21678.2113,0.994627,2,0.9057
21678.2789,0.993185,2,0.895
21678.3465,0.993358,2,0.8813
21678.4141,0.991712,2,0.8638
21678.4817,0.986804,2,0.8418
21678.5492,0.991755,2,0.8142
21678.6168,0.990689,2,0.7799
21678.6844,0.987798,2,0.7376
21678.752,0.978521,2,0.6869
21678.8196,0.977295,2,0.6283
21678.8871,0.96762,2,0.5643
21678.9547,0.971672,2,0.5009
21679.0223,0.98286,1,0.7328
21679.0899,1.009578,1,0.7116
21679.1575,1.032558,1,0.708
21679.225,1.050254,1,0.7229
21679.2926,1.05073,1,0.7518
21679.3602,1.068807,2,0.5476
21679.4278,1.060825,2,0.6124
21679.4954,1.046816,2,0.6732
21679.563,1.035411,2,0.7263
21679.6305,1.024502,2,0.7705
21679.6981,1.015088,2,0.8067
21679.7657,1.013747,2,0.8359
21679.8333,1.016363,2,0.8596
21679.9009,1.01166,2,0.8789
21679.9684,1.011785,2,0.8946
21680.036,1.011426,2,0.9076
21680.1036,1.010059,2,0.9183
21680.1712,1.007408,2,0.9273
21680.2388,1.007809,2,0.9349
21680.3064,1.004875,2,0.9414
21680.3739,1.00369,2,0.9469
21680.4415,1.002063,2,0.9517
21680.5091,1.003598,2,0.9558
21680.5767,1.00081,2,0.9594
21680.6443,1.002275,2,0.9625
21680.7118,1.001924,2,0.9653
21680.7794,1.003014,2,0.9677
21680.847,1.006315,2,0.9698
21680.9146,1.004902,2,0.9717
21680.9822,1.005878,2,0.9734
21681.0497,1.004158,2,0.975
21681.1173,1.005517,2,0.9763
21681.1849,0.999752,2,0.9775
21681.2525,1.004111,2,0.9786
21681.3201,1.002413,2,0.9796
21681.3877,1.006314,2,0.9804
21681.4552,1.006922,2,0.981
21681.5228,1.007145,2,0.9813
21681.5904,1.003702,2,0.9816
21681.658,1.003002,2,0.982
21681.7256,1.008175,2,0.9826
21681.7931,1.006999,2,0.9831
21681.8607,1.004175,2,0.9834
21681.9283,1.003861,2,0.9839
21681.9959,1.009426,2,0.9848
21682.0635,1.000976,2,0.9859
21682.131,1.002752,2,0.9869
21682.1986,1.006203,2,0.9876
21682.2662,0.998536,2,0.9882
21682.3338,1.002481,2,0.9886
21682.4014,1.008656,2,0.9889
21682.469,1.00541,2,0.9891
21682.5365,1.004513,2,0.9893
21682.6041,1.01086,2,0.9892
21682.6717,1.002688,2,0.989
21682.7393,1.003972,2,0.9886
21682.8069,1.011113,2,0.9882
21682.8744,1.004347,2,0.9883
21682.942,1.001862,2,0.9885
21683.0096,1.008263,2,0.9883
21683.0772,1.006074,2,0.9875
21683.1448,1.009965,2,0.9861
21683.2124,1.009364,2,0.9849
21683.2799,1.008042,2,0.9851
21683.3475,1.010164,2,0.9864
21683.4151,1.005686,2,0.9879
21683.4827,1.012882,2,0.9887
21683.5503,1.011341,2,0.9887
21683.6178,1.009758,2,0.9878
21683.6854,1.009815,2,0.9869
21683.753,1.012459,2,0.9869
21683.8206,1.007414,2,0.9881
21683.8882,1.009025,2,0.9898
21683.9557,1.007027,2,0.9911
21684.0233,1.009401,2,0.9921
21684.0909,1.008924,2,0.9927
21684.1585,1.005862,2,0.993
21684.2261,1.009188,2,0.9933
21684.2937,1.009459,2,0.9935
21684.3612,1.009668,2,0.9937
21684.4288,1.004053,2,0.9938
21684.4964,1.012694,2,0.9939
21684.564,1.010684,2,0.994
21684.6316,1.00861,2,0.9941
21684.6991,1.007158,2,0.9941
21684.7667,1.00442,2,0.9942
21684.8343,1.005767,2,0.9943
21684.9019,1.006761,2,0.9943
21684.9695,1.007333,2,0.9944
21685.037,1.005177,2,0.9944
21685.1046,1.005741,2,0.9944
21685.1722,1.002249,2,0.9944
21685.2398,1.000015,2,0.9944
21685.3074,0.999884,2,0.9944
21685.375,1.000583,2,0.9944
21685.4425,1.004775,2,0.9944
21685.5101,1.006123,2,0.9944
21685.5777,1.004353,2,0.9943
21685.6453,1.004843,2,0.9942
21685.7129,1.002439,2,0.9941
21685.7804,1.001733,2,0.994
21685.848,1.005633,2,0.9938
21685.9156,1.005493,2,0.9936
21685.9832,1.005036,2,0.9932
21686.0508,1.008888,2,0.9927
21686.1184,1.007406,2,0.9919
21686.1859,1.004025,2,0.9909
21686.2535,1.00206,2,0.9896
21686.3211,1.003097,2,0.9882
21686.3887,1.00503,2,0.9864
21686.4563,1.002366,2,0.9834
21686.5238,1.003328,2,0.9781
21686.5914,1.005075,2,0.9696
21686.659,1.006182,2,0.958
21686.7266,1.006359,2,0.9462
21686.7942,1.007031,2,0.9389
21686.8617,1.004283,2,0.94
21686.9293,1.003143,2,0.9485
21686.9969,1.004217,2,0.9599
21687.0645,1.003583,2,0.9698
21687.1321,1.001231,2,0.9766
21687.1997,1.001299,2,0.9813
21687.2672,0.996609,2,0.9848
21687.3348,0.99627,2,0.9876
21687.4024,0.997979,2,0.9898
21687.47,0.995277,2,0.9914
21687.5376,0.996944,2,0.9924
21687.6051,0.997773,2,0.9931
21687.6727,1.001204,2,0.9936
21687.7403,0.998304,2,0.9939
21687.8079,1.00393,2,0.9941
21687.8755,1.002895,2,0.9942
21687.943,1.004212,2,0.9942
21688.0106,1.00188,2,0.9941
21688.0782,1.000559,2,0.9939
21688.1458,1.003558,2,0.9935
21688.2134,0.999653,2,0.9926
21688.281,1.001988,2,0.9911
21688.3485,1.002591,2,0.9891
21688.4161,1.003005,2,0.9873
21688.4837,0.99952,2,0.9867
21688.5513,0.999607,2,0.9878
21688.6189,1.004252,2,0.9897
21688.6864,1.011225,1,0.9914
21688.754,1.006942,1,0.9926
21688.8216,1.007671,1,0.9932
21688.8892,1.008275,1,0.9933
21688.9568,1.007642,1,0.9929
21689.0244,1.011786,1,0.992
21689.0919,1.009011,1,0.9902
21689.1595,1.00348,1,0.9872
21689.2271,1.005293,1,0.9835
21689.2947,1.005923,1,0.9808
21689.3623,1.000896,1,0.9808
21689.4298,1.010004,1,0.9838
21689.4974,1.00598,1,0.9877
21689.565,1.005894,1,0.9908
21689.6326,0.990353,1,0.9928
21689.7002,1.007773,1,0.9939
21689.7677,0.999251,1,0.9946
21689.8353,1.006991,1,0.995
21689.9029,1.004332,1,0.9953
21689.9705,1.01366,1,0.9954
21690.0381,1.003616,1,0.9956
21690.1057,1.002911,1,0.9956
21690.1732,1.003456,1,0.9955
21690.2408,1.00087,1,0.9955
21690.3084,1.009616,1,0.9954
21690.376,1.005569,1,0.9955
21690.4436,1.006759,1,0.9956
21690.5111,1.00095,1,0.9956
21690.5787,1.006617,1,0.9956
21690.6463,1.005129,1,0.9954
21690.7139,1.005078,1,0.9952
21690.7815,1.007051,1,0.9948
21690.849,1.008196,1,0.9941
21690.9166,1.001342,1,0.9929
21690.9842,1.012967,1,0.9915
21691.0518,1.004761,1,0.9906
21691.1194,0.997685,1,0.9909
21691.187,1.002074,1,0.9919
21691.2545,1.000825,1,0.9926
21691.3221,0.995786,1,0.9932
21691.3897,0.992784,1,0.9937
21691.4573,0.983358,1,0.9943
21691.5249,0.990587,1,0.9947
21691.5924,0.986894,1,0.995
21691.66,0.976531,1,0.9953
21691.7276,0.987926,1,0.9956
21691.7952,0.986269,1,0.9958
21691.8628,0.983937,1,0.9959
21691.9303,0.98755,1,0.9959
21691.9979,0.991695,1,0.9959
21692.0655,0.992774,1,0.9959
21692.1331,0.99034,1,0.9959
21692.2007,0.992719,1,0.9958
21692.2683,0.992052,1,0.9957
21692.3358,0.99452,1,0.9955
21692.4034,0.997707,1,0.9953
21692.471,0.997586,1,0.9948
21692.5386,0.992862,1,0.9942
21692.6062,1.001532,1,0.9934
21692.6737,0.999898,1,0.9924
21692.7413,1.00534,1,0.9914
21692.8089,1.001307,1,0.9904
21692.8765,1.004481,1,0.9898
21692.9441,0.999931,1,0.9897
21693.0117,1.005724,1,0.9899
21693.0792,1.008085,1,0.9901
21693.1468,1.009915,1,0.9902
21693.2144,1.010937,1,0.9904
21693.282,1.008009,1,0.991
21693.3496,1.004112,1,0.9915
21693.4171,1.003092,1,0.9916
21693.4847,1.009957,1,0.9908
21693.5523,1.011366,1,0.989
21693.6199,1.009483,1,0.9871
21693.6875,1.01132,1,0.9863
21693.755,1.008272,1,0.9871
21693.8226,1.005194,1,0.9888
21693.8902,1.011512,1,0.9904
21693.9578,1.01823,1,0.9918
21694.0254,1.011737,1,0.9929
21694.093,1.008223,1,0.9938
21694.1605,1.0041,1,0.9943
21694.2281,1.012082,1,0.9947
21694.2957,1.015164,1,0.9948
21694.3633,1.013235,1,0.9948
21694.4309,1.008736,1,0.9948
21694.4984,1.007556,1,0.9947
