species,lam_nm,e_low,log_gf,vturb,clean,corr
Fe1,508.3337,0.958165,-2.9579,3.00,yes,0.0022
Fe1,509.8571,3.928639,-0.8799,0.75,no,-0.0142
Fe1,509.8571,3.928639,-0.8799,1.50,no,-0.0216
Fe1,509.8571,3.928639,-0.8799,3.00,no,-0.0363
Fe1,509.8697,2.175963,-2.0259,0.75,no,-0.0196
Fe1,509.8697,2.175963,-2.0259,1.50,no,-0.0318
Fe1,509.8697,2.175963,-2.0259,3.00,no,-0.0510
Fe1,509.9075,3.984140,-1.3900,0.75,no,-0.0201
Fe1,509.9075,3.984140,-1.3900,1.50,no,-0.0295
Fe1,509.9075,3.984140,-1.3900,3.00,no,-0.0440
Fe2,510.0654,2.806678,-4.1700,0.75,yes,0.0003
Fe2,510.0654,2.806678,-4.1700,1.50,yes,0.0009
Fe2,510.0654,2.806678,-4.1700,3.00,yes,0.0019
Fe1,510.7446,0.990119,-3.0870,0.75,no,0.0145
Fe1,510.7446,0.990119,-3.0870,1.50,no,0.0125
Fe1,510.7446,0.990119,-3.0870,3.00,no,0.0075
Fe1,510.7639,1.557370,-2.3580,0.75,no,0.0012
Fe1,510.7639,1.557370,-2.3580,1.50,no,-0.0026
Fe1,510.7639,1.557370,-2.3580,3.00,no,-0.0126
Fe1,511.0357,3.573248,-1.3660,0.75,no,-0.0116
Fe1,511.0357,3.573248,-1.3660,1.50,no,-0.0186
Fe1,511.0357,3.573248,-1.3660,3.00,no,-0.0337
Fe1,511.0411,0.000000,-3.7600,0.75,no,0.0031
Fe1,511.0411,0.000000,-3.7600,1.50,no,0.0027
Fe1,511.0411,0.000000,-3.7600,3.00,no,0.0033
Fe2,512.0342,2.828146,-4.2400,0.75,yes,0.0007
Fe2,512.0342,2.828146,-4.2400,1.50,yes,0.0015
Fe2,512.0342,2.828146,-4.2400,3.00,yes,0.0027
Fe1,512.3718,1.011064,-3.0680,0.75,yes,0.0142
Fe1,512.3718,1.011064,-3.0680,1.50,yes,0.0114
Fe1,512.3718,1.011064,-3.0680,3.00,yes,0.0017
Fe1,512.7357,0.914610,-3.3070,0.75,no,0.0170
Fe1,512.7357,0.914610,-3.3070,1.50,no,0.0132
Fe1,512.7357,0.914610,-3.3070,3.00,no,0.0019
Fe1,512.7679,0.051570,-6.1251,0.75,no,0.0044
Fe1,512.7679,0.051570,-6.1251,1.50,no,-0.0015
Fe1,512.7679,0.051570,-6.1251,3.00,no,-0.0120
Fe1,512.9630,3.943359,-1.6700,0.75,yes,-0.0167
Fe1,512.9630,3.943359,-1.6700,1.50,yes,-0.0249
Fe1,512.9630,3.943359,-1.6700,3.00,yes,-0.0379
Fe1,513.1466,2.222730,-2.5151,0.75,yes,-0.0033
Fe1,513.1466,2.222730,-2.5151,1.50,yes,-0.0099
Fe1,513.1466,2.222730,-2.5151,3.00,yes,-0.0232
Fe2,513.2660,2.806678,-4.0800,0.75,no,-0.0024
Fe2,513.2660,2.806678,-4.0800,1.50,no,-0.0024
Fe2,513.2660,2.806678,-4.0800,3.00,no,-0.0024
Fe1,513.3686,4.177731,0.3601,0.75,no,-0.0377
Fe1,513.3686,4.177731,0.3601,1.50,no,-0.0538
Fe1,513.3686,4.177731,0.3601,3.00,no,-0.0869
Fe2,513.6794,2.844141,-4.4300,0.75,yes,-0.0029
Fe2,513.6794,2.844141,-4.4300,1.50,yes,-0.0036
Fe2,513.6794,2.844141,-4.4300,3.00,yes,-0.0051
Fe1,513.9249,2.998070,-0.7300,0.75,no,-0.0161
Fe1,513.9249,2.998070,-0.7300,1.50,no,-0.0252
Fe1,513.9249,2.998070,-0.7300,3.00,no,-0.0473
Fe1,513.9461,2.939870,-0.4800,0.75,no,-0.0195
Fe1,513.9461,2.939870,-0.4800,1.50,no,-0.0294
Fe1,513.9461,2.939870,-0.4800,3.00,no,-0.0538
Fe1,514.1737,2.424218,-1.9641,0.75,no,-0.0151
Fe1,514.1737,2.424218,-1.9641,1.50,no,-0.0237
Fe1,514.1737,2.424218,-1.9641,3.00,no,-0.0394
Fe1,514.2927,0.958165,-3.0801,0.75,no,0.0121
Fe1,514.2927,0.958165,-3.0801,1.50,no,0.0096
Fe1,514.2927,0.958165,-3.0801,3.00,no,0.0010
Fe1,514.5092,2.197885,-2.8760,0.75,yes,-0.0019
Fe1,514.5092,2.197885,-2.8760,1.50,yes,-0.0088
Fe1,514.5092,2.197885,-2.8760,3.00,yes,-0.0220
Fe2,514.6116,2.828146,-3.9100,0.75,yes,0.0004
Fe2,514.6116,2.828146,-3.9100,1.50,yes,0.0013
Fe2,514.6116,2.828146,-3.9100,3.00,yes,0.0025
Fe1,515.0838,0.990119,-3.0031,0.75,no,0.0120
Fe1,515.0838,0.990119,-3.0031,1.50,no,0.0108
Fe1,515.0838,0.990119,-3.0031,3.00,no,0.0030
Fe2,515.0927,2.855539,-4.4800,0.75,no,-0.0091
Fe2,515.0927,2.855539,-4.4800,1.50,no,-0.0160
Fe2,515.0927,2.855539,-4.4800,3.00,no,-0.0295
Fe1,515.1909,1.011064,-3.3220,0.75,no,0.0156
Fe1,515.1909,1.011064,-3.3220,1.50,no,0.0112
Fe1,515.1909,1.011064,-3.3220,3.00,no,-0.0006
Fe1,515.4099,3.881636,-1.7119,0.75,yes,-0.0162
Fe1,515.4099,3.881636,-1.7119,1.50,yes,-0.0247
Fe1,515.4099,3.881636,-1.7119,3.00,yes,-0.0397
Fe2,515.4400,2.844141,-4.1298,0.75,yes,0.0002
Fe2,515.4400,2.844141,-4.1298,1.50,yes,0.0008
Fe2,515.4400,2.844141,-4.1298,3.00,yes,0.0018
Fe2,516.1174,2.855539,-4.4700,0.75,yes,0.0005
Fe2,516.1174,2.855539,-4.4700,1.50,yes,0.0011
Fe2,516.1174,2.855539,-4.4700,3.00,yes,0.0021
Fe1,516.6280,0.000000,-4.1950,0.75,no,0.0159
Fe1,516.6280,0.000000,-4.1950,1.50,no,0.0141
Fe1,516.6280,0.000000,-4.1950,3.00,no,0.0071
Fe1,516.7486,1.484877,-1.1180,0.75,no,-0.0219
Fe1,516.7486,1.484877,-1.1180,1.50,no,-0.0326
Fe1,516.7486,1.484877,-1.1180,3.00,no,-0.0537
Fe1,516.8896,0.051570,-3.9691,0.75,no,-0.0091
Fe1,516.8896,0.051570,-3.9691,1.50,no,-0.0151
Fe1,516.8896,0.051570,-3.9691,3.00,no,-0.0327
Fe2,516.9027,2.891042,-0.9999,0.75,no,-0.0007
Fe2,516.9027,2.891042,-0.9999,1.50,no,-0.0015
Fe2,516.9027,2.891042,-0.9999,3.00,no,-0.0031
Fe1,517.1595,1.484877,-1.7211,0.75,no,-0.0141
Fe1,517.1595,1.484877,-1.7211,1.50,no,-0.0207
Fe1,517.1595,1.484877,-1.7211,3.00,no,-0.0324
Fe2,517.1630,2.806678,-4.5400,0.75,no,-0.0208
Fe2,517.1630,2.806678,-4.5400,1.50,no,-0.0304
Fe2,517.1630,2.806678,-4.5400,3.00,no,-0.0519
Fe1,517.1670,3.641671,-2.2700,0.75,no,-0.0208
Fe1,517.1670,3.641671,-2.2700,1.50,no,-0.0304
Fe1,517.1670,3.641671,-2.2700,3.00,no,-0.0519
Fe1,518.7913,4.142683,-1.3710,0.75,yes,-0.0255
Fe1,518.7913,4.142683,-1.3710,1.50,yes,-0.0357
Fe1,518.7913,4.142683,-1.3710,3.00,yes,-0.0551
Fe1,519.1453,3.038496,-0.5510,0.75,no,-0.0168
Fe1,519.1453,3.038496,-0.5510,1.50,no,-0.0257
Fe1,519.1453,3.038496,-0.5510,3.00,no,-0.0464
Fe1,519.2342,2.998070,-0.4210,0.75,no,-0.0180
Fe1,519.2342,2.998070,-0.4210,1.50,no,-0.0274
Fe1,519.2342,2.998070,-0.4210,3.00,no,-0.0488
Fe1,519.4940,1.557370,-2.0210,0.75,no,-0.0075
Fe1,519.4940,1.557370,-2.0210,1.50,no,-0.0124
Fe1,519.4940,1.557370,-2.0210,3.00,no,-0.0228
Fe2,519.7566,3.230486,-2.2201,0.75,yes,-0.0102
Fe2,519.7566,3.230486,-2.2201,1.50,yes,-0.0105
Fe2,519.7566,3.230486,-2.2201,3.00,yes,-0.0085
Fe1,519.8709,2.222730,-2.1350,0.75,yes,-0.0045
Fe1,519.8709,2.222730,-2.1350,1.50,yes,-0.0110
Fe1,519.8709,2.222730,-2.1350,3.00,yes,-0.0248
Fe1,520.2334,2.175963,-1.8381,0.75,yes,-0.0078
Fe1,520.2334,2.175963,-1.8381,1.50,yes,-0.0144
Fe1,520.2334,2.175963,-1.8381,3.00,yes,-0.0282
Fe1,520.4581,0.087286,-4.3320,0.75,yes,0.0263
Fe1,520.4581,0.087286,-4.3320,1.50,yes,0.0216
Fe1,520.4581,0.087286,-4.3320,3.00,yes,0.0092
Fe1,520.8592,3.240996,-0.8901,0.75,yes,-0.0228
Fe1,520.8592,3.240996,-0.8901,1.50,yes,-0.0340
Fe1,520.8592,3.240996,-0.8901,3.00,yes,-0.0572
Fe1,521.5179,3.265733,-0.8600,0.75,no,-0.0229
Fe1,521.5179,3.265733,-0.8600,1.50,no,-0.0341
Fe1,521.5179,3.265733,-0.8600,3.00,no,-0.0576
Fe1,521.6272,1.607909,-2.0820,0.75,no,-0.0054
Fe1,521.6272,1.607909,-2.0820,1.50,no,-0.0099
Fe1,521.6272,1.607909,-2.0820,3.00,no,-0.0202
Fe1,521.7388,3.211216,-1.0700,0.75,no,-0.0225
Fe1,521.7388,3.211216,-1.0700,1.50,no,-0.0337
Fe1,521.7388,3.211216,-1.0700,3.00,no,-0.0563
Fe1,521.7917,3.639802,-1.7190,0.75,no,-0.0204
Fe1,521.7917,3.639802,-1.7190,1.50,no,-0.0299
Fe1,521.7917,3.639802,-1.7190,3.00,no,-0.0450
Fe1,522.3181,3.635250,-1.7830,0.75,yes,-0.0193
Fe1,522.3181,3.635250,-1.7830,1.50,yes,-0.0285
Fe1,522.3181,3.635250,-1.7830,3.00,yes,-0.0430
Fe1,522.5525,0.110115,-4.7890,0.75,no,0.0125
Fe1,522.5525,0.110115,-4.7890,1.50,no,0.0071
Fe1,522.5525,0.110115,-4.7890,3.00,no,-0.0049
Fe1,522.6860,3.038496,-0.5500,0.75,no,-0.0173
Fe1,522.6860,3.038496,-0.5500,1.50,no,-0.0271
Fe1,522.6860,3.038496,-0.5500,3.00,no,-0.0509
Fe1,522.7148,2.424218,-1.3520,0.75,no,-0.0116
Fe1,522.7148,2.424218,-1.3520,1.50,no,-0.0186
Fe1,522.7148,2.424218,-1.3520,3.00,no,-0.0337
Fe1,522.7187,1.557370,-1.2270,0.75,no,-0.0291
Fe1,522.7187,1.557370,-1.2270,1.50,no,-0.0400
Fe1,522.7187,1.557370,-1.2270,3.00,no,-0.0618
Fe1,523.2938,2.939870,-0.0570,0.75,no,-0.0201
Fe1,523.2938,2.939870,-0.0570,1.50,no,-0.0301
Fe1,523.2938,2.939870,-0.0570,3.00,no,-0.0516
Fe2,523.4621,3.221340,-2.1800,0.75,no,-0.0123
Fe2,523.4621,3.221340,-2.1800,1.50,no,-0.0139
Fe2,523.4621,3.221340,-2.1800,3.00,no,-0.0134
Fe1,523.5385,4.075845,-0.8540,0.75,no,-0.0598
Fe1,523.5385,4.075845,-0.8540,1.50,no,-0.1181
Fe1,523.5385,4.075845,-0.8540,3.00,no,-0.2990
Fe1,523.6200,4.186399,-1.4970,0.75,no,-0.0218
Fe1,523.6200,4.186399,-1.4970,1.50,no,-0.0313
Fe1,523.6200,4.186399,-1.4970,3.00,no,-0.0496
Fe2,523.8618,2.891042,-5.1099,0.75,yes,-0.0040
Fe2,523.8618,2.891042,-5.1099,1.50,yes,-0.0058
Fe2,523.8618,2.891042,-5.1099,3.00,yes,-0.0097
Fe1,524.2489,3.634380,-0.9670,0.75,yes,-0.0439
Fe1,524.2489,3.634380,-0.9670,1.50,yes,-0.0589
Fe1,524.2489,3.634380,-0.9670,3.00,yes,-0.0813
Fe1,524.7048,0.087286,-4.9460,0.75,yes,0.0183
Fe1,524.7048,0.087286,-4.9460,1.50,yes,0.0108
Fe1,524.7048,0.087286,-4.9460,3.00,yes,-0.0038
Fe1,525.0207,0.121267,-4.9382,0.75,no,0.0163
Fe1,525.0207,0.121267,-4.9382,1.50,no,0.0092
Fe1,525.0207,0.121267,-4.9382,3.00,no,-0.0049
Fe1,525.0644,2.197885,-2.1801,0.75,no,-0.0042
Fe1,525.0644,2.197885,-2.1801,1.50,no,-0.0109
Fe1,525.0644,2.197885,-2.1801,3.00,no,-0.0250
Fe1,525.3460,3.283052,-1.5800,0.75,yes,-0.0163
Fe1,525.3460,3.283052,-1.5800,1.50,yes,-0.0255
Fe1,525.3460,3.283052,-1.5800,3.00,yes,-0.0421
Fe1,525.4954,0.110115,-4.7640,0.75,yes,0.0208
Fe1,525.4954,0.110115,-4.7640,1.50,yes,0.0137
Fe1,525.4954,0.110115,-4.7640,3.00,yes,-0.0007
Fe2,525.6930,2.891042,-4.0599,0.75,yes,0.0006
Fe2,525.6930,2.891042,-4.0599,1.50,yes,0.0014
Fe2,525.6930,2.891042,-4.0599,3.00,yes,0.0026
Fe1,526.3304,3.265733,-0.8700,0.75,no,-0.0236
Fe1,526.3304,3.265733,-0.8700,1.50,no,-0.0351
Fe1,526.3304,3.265733,-0.8700,3.00,no,-0.0591
Fe1,526.3863,3.573248,-2.1350,0.75,no,-0.0153
Fe1,526.3863,3.573248,-2.1350,1.50,no,-0.0232
Fe1,526.3863,3.573248,-2.1350,3.00,no,-0.0363
Fe2,526.4801,3.230486,-3.1298,0.75,no,-0.0039
Fe2,526.4801,3.230486,-3.1298,1.50,no,-0.0037
Fe2,526.4801,3.230486,-3.1298,3.00,no,-0.0026
Fe1,526.6553,2.998070,-0.3700,0.75,no,-0.0187
Fe1,526.6553,2.998070,-0.3700,1.50,no,-0.0284
Fe1,526.6553,2.998070,-0.3700,3.00,no,-0.0505
Fe1,526.7267,4.371387,-1.5960,0.75,no,-0.0127
Fe1,526.7267,4.371387,-1.5960,1.50,no,-0.0200
Fe1,526.7267,4.371387,-1.5960,3.00,no,-0.0329
Fe1,526.9535,0.859003,-1.3210,0.75,no,-0.0123
Fe1,526.9535,0.859003,-1.3210,1.50,no,-0.0220
Fe1,526.9535,0.859003,-1.3210,3.00,no,-0.0401
Fe1,527.0354,1.607909,-1.3380,0.75,no,-0.0193
Fe1,527.0354,1.607909,-1.3380,1.50,no,-0.0287
Fe1,527.0354,1.607909,-1.3380,3.00,no,-0.0474
Fe1,527.3162,3.291867,-1.0100,0.75,no,-0.0234
Fe1,527.3162,3.291867,-1.0100,1.50,no,-0.0355
Fe1,527.3162,3.291867,-1.0100,3.00,no,-0.0630
Fe1,527.3371,2.484393,-1.9650,0.75,no,-0.0154
Fe1,527.3371,2.484393,-1.9650,1.50,no,-0.0244
Fe1,527.3371,2.484393,-1.9650,3.00,no,-0.0438
Fe2,527.5995,3.199479,-2.0100,0.75,no,-0.0132
Fe2,527.5995,3.199479,-2.0100,1.50,no,-0.0149
Fe2,527.5995,3.199479,-2.0100,3.00,no,-0.0147
Fe1,528.0359,3.641671,-1.8170,0.75,yes,-0.0190
Fe1,528.0359,3.641671,-1.8170,1.50,yes,-0.0281
Fe1,528.0359,3.641671,-1.8170,3.00,yes,-0.0426
Fe1,528.1788,3.038496,-0.8330,0.75,no,-0.0157
Fe1,528.1788,3.038496,-0.8330,1.50,no,-0.0246
Fe1,528.1788,3.038496,-0.8330,3.00,no,-0.0451
Fe1,528.3619,3.240996,-0.4500,0.75,no,-0.0290
Fe1,528.3619,3.240996,-0.4500,1.50,no,-0.0423
Fe1,528.3619,3.240996,-0.4500,3.00,no,-0.0716
Fe2,528.4101,2.891042,-3.1099,0.75,no,-0.0045
Fe2,528.4101,2.891042,-3.1099,1.50,no,-0.0041
Fe2,528.4101,2.891042,-3.1099,3.00,no,-0.0017
Fe1,528.4423,3.634380,-2.4170,0.75,no,-0.0117
Fe1,528.4423,3.634380,-2.4170,1.50,no,-0.0187
Fe1,528.4423,3.634380,-2.4170,3.00,no,-0.0311
Fe1,528.5125,4.434649,-1.6600,0.75,yes,-0.0119
Fe1,528.5125,4.434649,-1.6600,1.50,yes,-0.0187
Fe1,528.5125,4.434649,-1.6600,3.00,yes,-0.0304
Fe1,528.8525,3.694628,-1.4901,0.75,yes,-0.0310
Fe1,528.8525,3.694628,-1.4901,1.50,yes,-0.0423
Fe1,528.8525,3.694628,-1.4901,3.00,yes,-0.0612
Fe1,529.8774,3.641671,-2.0160,0.75,yes,-0.0162
Fe1,529.8774,3.641671,-2.0160,1.50,yes,-0.0241
Fe1,529.8774,3.641671,-2.0160,3.00,yes,-0.0371
Fe1,530.2298,3.283052,-0.7300,0.75,yes,-0.0252
Fe1,530.2298,3.283052,-0.7300,1.50,yes,-0.0372
Fe1,530.2298,3.283052,-0.7300,3.00,yes,-0.0626
Fe1,530.7359,1.607909,-2.9120,0.75,yes,0.0059
Fe1,530.7359,1.607909,-2.9120,1.50,yes,-0.0001
Fe1,530.7359,1.607909,-2.9120,3.00,yes,-0.0136
Fe2,531.6607,3.152794,-1.8701,0.75,no,-0.0189
Fe2,531.6607,3.152794,-1.8701,1.50,no,-0.0214
Fe2,531.6607,3.152794,-1.8701,3.00,no,-0.0268
Fe2,531.6780,3.221340,-2.7399,0.75,no,-0.0050
Fe2,531.6780,3.221340,-2.7399,1.50,no,-0.0045
Fe2,531.6780,3.221340,-2.7399,3.00,no,-0.0027
Fe1,532.1106,4.434649,-1.0890,0.75,yes,-0.0191
Fe1,532.1106,4.434649,-1.0890,1.50,yes,-0.0277
Fe1,532.1106,4.434649,-1.0890,3.00,yes,-0.0409
Fe1,532.2039,2.278623,-2.8020,0.75,no,-0.0041
Fe1,532.2039,2.278623,-2.8020,1.50,no,-0.0111
Fe1,532.2039,2.278623,-2.8020,3.00,no,-0.0242
Fe1,532.4177,3.211216,-0.1100,0.75,no,-0.0289
Fe1,532.4177,3.211216,-0.1100,1.50,no,-0.0418
Fe1,532.4177,3.211216,-0.1100,3.00,no,-0.0699
Fe2,532.5551,3.221340,-3.1600,0.75,no,-0.0042
Fe2,532.5551,3.221340,-3.1600,1.50,no,-0.0041
Fe2,532.5551,3.221340,-3.1600,3.00,no,-0.0029
Fe1,532.6141,3.573248,-2.0710,0.75,no,-0.0146
Fe1,532.6141,3.573248,-2.0710,1.50,no,-0.0224
Fe1,532.6141,3.573248,-2.0710,3.00,no,-0.0354
Fe1,532.8036,0.914610,-1.4660,0.75,no,-0.0121
Fe1,532.8036,0.914610,-1.4660,1.50,no,-0.0214
Fe1,532.8036,0.914610,-1.4660,3.00,no,-0.0382
Fe1,532.8529,1.557370,-1.8500,0.75,no,-0.0130
Fe1,532.8529,1.557370,-1.8500,1.50,no,-0.0201
Fe1,532.8529,1.557370,-1.8500,3.00,no,-0.0348
Fe1,532.9988,4.075845,-1.1890,0.75,no,-0.0216
Fe1,532.9988,4.075845,-1.1890,1.50,no,-0.0322
Fe1,532.9988,4.075845,-1.1890,3.00,no,-0.0489
Fe1,533.2898,1.557370,-2.7760,0.75,no,0.0043
Fe1,533.2898,1.557370,-2.7760,1.50,no,-0.0010
Fe1,533.2898,1.557370,-2.7760,3.00,no,-0.0137
Fe2,533.7720,3.230486,-3.7200,0.75,yes,-0.0015
Fe2,533.7720,3.230486,-3.7200,1.50,yes,-0.0013
Fe2,533.7720,3.230486,-3.7200,3.00,yes,-0.0008
Fe1,533.9927,3.265733,-0.6300,0.75,no,-0.0261
Fe1,533.9927,3.265733,-0.6300,1.50,no,-0.0383
Fe1,533.9927,3.265733,-0.6300,3.00,no,-0.0649
Fe1,534.1022,1.607909,-1.9529,0.75,no,-0.0113
Fe1,534.1022,1.607909,-1.9529,1.50,no,-0.0172
Fe1,534.1022,1.607909,-1.9529,3.00,no,-0.0299
Fe1,535.3372,4.103408,-0.7600,0.75,yes,-0.0366
Fe1,535.3372,4.103408,-0.7600,1.50,yes,-0.0512
Fe1,535.3372,4.103408,-0.7600,3.00,yes,-0.0734
Fe2,536.2860,3.199479,-2.5699,0.75,yes,-0.0083
Fe2,536.2860,3.199479,-2.5699,1.50,yes,-0.0081
Fe2,536.2860,3.199479,-2.5699,3.00,yes,-0.0060
Fe1,536.4869,4.445664,0.2280,0.75,no,-0.0413
Fe1,536.4869,4.445664,0.2280,1.50,no,-0.0594
Fe1,536.4869,4.445664,0.2280,3.00,no,-0.0931
Fe1,536.5397,3.573248,-1.0200,0.75,no,-0.0388
Fe1,536.5397,3.573248,-1.0200,1.50,no,-0.0541
Fe1,536.5397,3.573248,-1.0200,3.00,no,-0.0793
Fe1,536.7464,4.415315,0.4430,0.75,no,-0.0381
Fe1,536.7464,4.415315,0.4430,1.50,no,-0.0549
Fe1,536.7464,4.415315,0.4430,3.00,no,-0.0879
Fe1,536.9959,4.371387,0.5360,0.75,no,-0.0375
Fe1,536.9959,4.371387,0.5360,1.50,no,-0.0541
Fe1,536.9959,4.371387,0.5360,3.00,no,-0.0874
Fe1,537.1487,0.958165,-1.6450,0.75,no,-0.0101
Fe1,537.1487,0.958165,-1.6450,1.50,no,-0.0177
Fe1,537.1487,0.958165,-1.6450,3.00,no,-0.0310
Fe1,537.3707,4.473309,-0.7101,0.75,no,-0.0250
Fe1,537.3707,4.473309,-0.7101,1.50,no,-0.0358
Fe1,537.3707,4.473309,-0.7101,3.00,no,-0.0522
Fe1,537.9572,3.694628,-1.5140,0.75,yes,-0.0267
Fe1,537.9572,3.694628,-1.5140,1.50,yes,-0.0374
Fe1,537.9572,3.694628,-1.5140,3.00,yes,-0.0536
Fe1,538.3366,4.312506,0.6450,0.75,yes,-0.0410
Fe1,538.3366,4.312506,0.6450,1.50,yes,-0.0590
Fe1,538.3366,4.312506,0.6450,3.00,yes,-0.0943
Fe1,538.7481,4.142683,-2.0340,0.75,yes,-0.0236
Fe1,538.7481,4.142683,-2.0340,1.50,yes,-0.0453
Fe1,538.7481,4.142683,-2.0340,3.00,yes,-0.0777
Fe1,539.3165,3.240996,-0.7200,0.75,no,-0.0257
Fe1,539.3165,3.240996,-0.7200,1.50,no,-0.0378
Fe1,539.3165,3.240996,-0.7200,3.00,no,-0.0638
Fe1,539.7126,0.914610,-1.9931,0.75,no,-0.0066
Fe1,539.7126,0.914610,-1.9931,1.50,no,-0.0123
Fe1,539.7126,0.914610,-1.9931,3.00,no,-0.0218
Fe1,540.3820,4.075845,-1.0342,0.75,no,-0.0229
Fe1,540.3820,4.075845,-1.0342,1.50,no,-0.0340
Fe1,540.3820,4.075845,-1.0342,3.00,no,-0.0540
Fe1,540.4149,4.434649,0.5230,0.75,no,-0.0504
Fe1,540.4149,4.434649,0.5230,1.50,no,-0.0714
Fe1,540.4149,4.434649,0.5230,3.00,no,-0.1113
Fe1,540.5348,4.386499,-1.3901,0.75,no,-0.0139
Fe1,540.5348,4.386499,-1.3901,1.50,no,-0.0221
Fe1,540.5348,4.386499,-1.3901,3.00,no,-0.0361
Fe1,540.5773,0.990119,-1.8441,0.75,no,-0.0072
Fe1,540.5773,0.990119,-1.8441,1.50,no,-0.0133
Fe1,540.5773,0.990119,-1.8441,3.00,no,-0.0229
Fe1,540.7380,3.546549,-1.0159,0.75,no,-0.0428
Fe1,540.7380,3.546549,-1.0159,1.50,no,-0.0581
Fe1,540.7380,3.546549,-1.0159,3.00,no,-0.0844
Fe1,541.0907,4.473309,0.3980,0.75,yes,-0.0398
Fe1,541.0907,4.473309,0.3980,1.50,yes,-0.0565
Fe1,541.0907,4.473309,0.3980,3.00,yes,-0.0880
Fe1,541.2782,4.434649,-1.7160,0.75,yes,-0.0121
Fe1,541.2782,4.434649,-1.7160,1.50,yes,-0.0190
Fe1,541.2782,4.434649,-1.7160,3.00,yes,-0.0312
Fe2,541.4068,3.221340,-3.5800,0.75,yes,-0.0048
Fe2,541.4068,3.221340,-3.5800,1.50,yes,-0.0053
Fe2,541.4068,3.221340,-3.5800,3.00,yes,-0.0057
Fe1,541.5197,4.386499,0.6430,0.75,yes,-0.0395
Fe1,541.5197,4.386499,0.6430,1.50,yes,-0.0560
Fe1,541.5197,4.386499,0.6430,3.00,yes,-0.0882
Fe2,542.5247,3.199479,-3.2200,0.75,yes,-0.0022
Fe2,542.5247,3.199479,-3.2200,1.50,yes,-0.0013
Fe2,542.5247,3.199479,-3.2200,3.00,yes,0.0003
Fe1,542.9501,4.190895,-1.0159,0.75,no,-0.0090
Fe1,542.9501,4.190895,-1.0159,1.50,no,-0.0158
Fe1,542.9501,4.190895,-1.0159,3.00,no,-0.0293
Fe1,542.9694,0.958165,-1.8789,0.75,no,-0.0123
Fe1,542.9694,0.958165,-1.8789,1.50,no,-0.0210
Fe1,542.9694,0.958165,-1.8789,3.00,no,-0.0357
Fe2,543.2960,3.267354,-3.3800,0.75,no,-0.0017
Fe2,543.2960,3.267354,-3.3800,1.50,no,-0.0013
Fe2,543.2960,3.267354,-3.3800,3.00,no,-0.0004
Fe1,543.4521,1.011064,-2.1220,0.75,no,-0.0025
Fe1,543.4521,1.011064,-2.1220,1.50,no,-0.0065
Fe1,543.4521,1.011064,-2.1220,3.00,no,-0.0129
Fe1,543.6586,2.278623,-2.9640,0.75,no,-0.0023
Fe1,543.6586,2.278623,-2.9640,1.50,no,-0.0094
Fe1,543.6586,2.278623,-2.9640,3.00,no,-0.0222
Fe1,544.6870,1.607909,-3.1090,0.75,no,-0.0090
Fe1,544.6870,1.607909,-3.1090,1.50,no,-0.0160
Fe1,544.6870,1.607909,-3.1090,3.00,no,-0.0296
Fe1,544.6914,0.990119,-1.9140,0.75,no,-0.0063
Fe1,544.6914,0.990119,-1.9140,1.50,no,-0.0125
Fe1,544.6914,0.990119,-1.9140,3.00,no,-0.0224
Fe1,545.5452,4.320136,0.2699,0.75,no,-0.0476
Fe1,545.5452,4.320136,0.2699,1.50,no,-0.0643
Fe1,545.5452,4.320136,0.2699,3.00,no,-0.0942
Fe1,545.5607,1.011064,-2.0910,0.75,no,-0.0089
Fe1,545.5607,1.011064,-2.0910,1.50,no,-0.0180
Fe1,545.5607,1.011064,-2.0910,3.00,no,-0.0236
Fe1,546.4278,4.142683,-1.4020,0.75,yes,-0.0228
Fe1,546.4278,4.142683,-1.4020,1.50,yes,-0.0329
Fe1,546.4278,4.142683,-1.4020,3.00,yes,-0.0477
Fe1,546.6985,3.573248,-2.2330,0.75,yes,-0.0165
Fe1,546.6985,3.573248,-2.2330,1.50,yes,-0.0242
Fe1,546.6985,3.573248,-2.2330,3.00,yes,-0.0375
Fe1,547.2707,4.208918,-1.4950,0.75,yes,-0.0177
Fe1,547.2707,4.208918,-1.4950,1.50,yes,-0.0263
Fe1,547.2707,4.208918,-1.4950,3.00,yes,-0.0397
Fe1,547.3899,4.154388,-0.7200,0.75,yes,-0.0383
Fe1,547.3899,4.154388,-0.7200,1.50,yes,-0.0534
Fe1,547.3899,4.154388,-0.7200,3.00,yes,-0.0762
Fe1,547.6287,4.142683,-0.9001,0.75,no,-0.0283
Fe1,547.6287,4.142683,-0.9001,1.50,no,-0.0410
Fe1,547.6287,4.142683,-0.9001,3.00,no,-0.0616
Fe1,547.6562,4.103408,-0.2800,0.75,no,-0.0521
Fe1,547.6562,4.103408,-0.2800,1.50,no,-0.0733
Fe1,547.6562,4.103408,-0.2800,3.00,no,-0.1096
Fe1,548.1241,4.103408,-1.2430,0.75,no,-0.0278
Fe1,548.1241,4.103408,-1.2430,1.50,no,-0.0380
Fe1,548.1241,4.103408,-1.2430,3.00,no,-0.0542
Fe1,548.1436,4.190895,-1.3300,0.75,no,-0.0192
Fe1,548.1436,4.190895,-1.3300,1.50,no,-0.0287
Fe1,548.1436,4.190895,-1.3300,3.00,no,-0.0448
