key,species,wl,gf_ll,gf_synth,dgf,ep,n_comp_ll,n_comp_synth,nist_grade,ll_source,synth_ref,hfs
"(20, 1)",Ca I,4505.02079,-4.268,-4.268,0.0,2.5213,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4505.09164,-2.387,-2.387,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4505.9392,-2.316,-2.316,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4506.16261,-2.276,-2.276,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4506.6217,-3.114,-3.114,0.0,2.5213,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4507.40663,-3.001,-3.001,0.0,2.5213,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4507.84443,-3.113,-3.113,0.0,2.523,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4509.44735,-2.66,-2.66,0.0,2.523,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4509.53685,-2.159,-2.159,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4509.86967,-1.403,-1.403,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4511.37367,-1.761,-1.761,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4512.90922,-1.599,-1.599,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4513.22828,-1.749,-1.749,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4513.89424,-0.958,-0.958,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4514.13638,-1.868,-1.868,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4515.70809,-1.581,-1.581,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4517.36825,-0.612,-0.612,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4517.3956,-2.185,-2.185,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4519.34792,-1.676,-1.676,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4519.68791,-2.32,-2.32,0.0,4.8767,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4519.7578,-1.885,-1.885,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4520.08436,-2.257,-2.257,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4520.15753,-1.939,-1.939,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4521.05697,-2.094,-2.094,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4525.3707,-0.623,-0.623,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4525.38381,-2.309,-2.309,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4526.03,-3.502,-3.502,0.0,1.8858,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4526.928,-0.548,-0.548,0.0,2.709,1,1,,VALD3,SR,False
"(20, 1)",Ca I,4545.3526,-3.761,-3.761,0.0,2.523,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4547.8304,-3.44,-3.44,0.0,1.8989,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4549.84991,-4.424,-4.424,0.0,2.5257,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4563.2748,-2.45,-2.45,0.0,4.43,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4565.19881,-2.002,-2.002,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4575.70219,-1.331,-1.331,0.0,4.43,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4578.551,-0.697,-0.697,0.0,2.5213,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,4581.40293312806,-0.4590592868694339,-0.4590592868694339,0.0,2.523,2,2,,VALD3,K07,True
"(20, 1)",Ca I,4585.15893,-0.865,-0.865,0.0,4.5541,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4585.24263,-1.692,-1.692,0.0,4.443,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4585.873584822364,-0.3132335003134572,-0.3132335003134572,0.0,2.5257,3,3,,VALD3,K07,True
"(20, 1)",Ca I,4590.94482,0.45,0.4500000299077882,2.990778819045303e-08,5.0261,1,2,,VALD3,K07,True
"(20, 1)",Ca I,4592.67428,-0.534,-0.534,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4597.79012,-0.625,-0.625,0.0,4.443,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4600.06867,-2.089,-2.089,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4602.97863,-2.048,-2.048,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4603.98725,-1.681,-1.681,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4609.47305,-2.316,-2.316,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4609.63458,-1.995,-1.995,0.0,4.8767,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4610.04696,-2.123,-2.123,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4610.09501,-2.143,-2.143,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4610.48451,-1.777,-1.777,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4611.05868,-1.883,-1.883,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4614.81386,-2.064,-2.064,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4622.21587,-1.79,-1.79,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4628.61149,-1.955,-1.955,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4632.33909,-2.133,-2.133,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4658.31589,-1.975,-1.975,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4671.23846,-2.459,-2.459,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4672.001,-4.072,-4.072,0.0,2.9325,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4672.14576,-1.185,-1.185,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4674.93909,-0.853,-0.853,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4680.67931,-2.251,-2.251,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4685.268,-0.879,-0.879,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,4685.29481,-1.273,-1.273,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4686.97612,-4.157,-4.157,0.0,2.523,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4687.92252,-1.782,-1.782,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4691.16507,-1.324,-1.324,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4692.54352,-0.406,-0.406,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4700.95837,-1.787,-1.787,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4701.76183,-2.227,-2.227,0.0,4.6802,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4702.03405,-1.252,-1.252,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4702.57352,-1.819,-1.819,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4705.91523,-2.16,-2.16,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4709.79217,-2.124,-2.124,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4713.97112,-2.517,-2.517,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4714.68853,-2.362,-2.362,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4714.83595,-2.133,-2.133,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4722.097239999999,-1.8745545202397784,-1.8745545202397784,0.0,4.7353,2,2,,VALD3,K07,True
"(20, 1)",Ca I,4722.28149,-2.205,-2.205,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4724.52972,-0.793,-0.793,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4724.753,-2.125,-2.125,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4728.06595,-1.606,-1.606,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4730.50458,-1.518,-1.518,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4731.22233,-1.491,-1.491,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4737.02873,-1.937,-1.937,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4741.38727,-0.449,-0.449,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4741.68524,-2.215,-2.215,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4743.70415,-1.842,-1.842,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4744.70963,-2.224,-2.224,0.0,4.5313,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4744.77539,-1.351,-1.351,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4746.27093,-1.667,-1.667,0.0,4.5347,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4746.30022,-2.362,-2.362,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4747.81048,-2.219,-2.219,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4749.1024,-2.095,-2.095,0.0,4.6802,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4749.93052,-2.509,-2.509,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4750.23183,-1.74,-1.74,0.0,4.8767,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4750.669750000001,-1.85,-1.85,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4750.89484,-2.093,-2.093,0.0,4.5347,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4750.9181,-2.047,-2.047,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4751.74414,-1.633,-1.633,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4751.99259,-1.559,-1.559,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4754.66898,-1.773,-1.773,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4767.70082,-1.341,-1.341,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4774.23548,-2.176,-2.176,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4781.79927,-2.542,-2.542,0.0,4.5541,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4795.44714,-1.655,-1.655,0.0,4.5541,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4813.01916,-1.607,-1.607,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4814.05749,-2.013,-2.013,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4841.94137,-1.696,-1.696,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4846.02815,-0.49,-0.49,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4846.756479999999,-0.622,-0.622,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4847.311,-1.4,-1.4,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,4849.02462,-1.269,-1.269,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4854.5857,-1.966,-1.966,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4855.60265,-1.296,-1.296,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4862.40903,-1.295,-1.295,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4865.57711,-1.039,-1.039,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4865.753540000001,-2.153,-2.153,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4878.126,-0.16399999999999998,-0.16399999999999998,0.0,2.709,1,1,,VALD3,SR,False
"(20, 1)",Ca I,4886.38522,-1.912,-1.912,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4905.0702,-1.771,-1.771,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4908.17004,-3.168,-3.168,0.0,3.9104,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4908.20883,-1.967,-1.967,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4916.4718,-1.979,-1.979,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4919.66257,-3.967,-3.9437142925307422,0.023285707469257844,2.709,1,2,,VALD3,K07,True
"(20, 1)",Ca I,4934.77873,-2.051,-2.051,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4950.53175,-2.01,-2.01,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4951.90031,-4.323,-4.323,0.0,2.523,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4957.23855,-3.301,-3.301,0.0,2.5257,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4976.62175,-1.535,-1.535,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4980.08757,-2.263,-2.263,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4985.12606,-1.587,-1.587,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4986.30912,-1.093,-1.093,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4991.08934,-1.574,-1.574,0.0,4.8767,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4991.5728,-1.5425947791799255,-1.5425947791799255,0.0,4.877,2,2,,VALD3,K07,True
"(20, 1)",Ca I,4991.84099,-0.989,-0.989,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4992.75892,-1.242766909606625,-1.242766909606625,0.0,4.8775,2,2,,VALD3,K07,True
"(20, 1)",Ca I,4994.54041,-1.745,-1.745,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4995.07071,-1.804,-1.804,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,4995.16705,-0.671,-0.671,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5002.56936,-1.024,-1.024,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5006.0614,-0.406,-0.406,0.0,5.2499,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5006.99184,-1.098,-1.098,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5008.08269,-1.577,-1.577,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5008.11782,-1.309,-1.309,0.0,5.2499,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5008.39104,-1.986,-1.986,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5010.04561,-1.931,-1.931,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5011.0225,-1.47,-1.47,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5013.55815,-1.106,-1.106,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5015.79941,-0.663,-0.663,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5017.88625,-1.989,-1.989,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5018.85511,-0.738,-0.738,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5026.39127,-0.323,-0.323,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5041.618,-0.47100000000000003,-0.47100000000000003,0.0,2.709,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5053.50345,-1.788,-1.788,0.0,4.1308,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5089.53971,-0.929,-0.929,0.0,5.3213,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5114.96792,-1.88,-1.88,0.0,5.2995,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5121.42552,-1.872,-1.872,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5132.31321,-1.491,-1.491,0.0,5.2997,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5139.13911,-1.46,-1.46,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5146.43672,-1.8,-1.8,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5148.08673,-1.853,-1.853,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5148.2124,-1.638,-1.638,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5153.52713,-1.255,-1.255,0.0,4.7386,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5156.78998,-2.169,-2.169,0.0,4.7353,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5158.71442,-1.056,-1.056,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5165.79522,-2.15,-2.15,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5170.33705,-1.009,-1.009,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5174.60215,-2.011,-2.011,0.0,4.7435,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5183.20427,-2.114,-2.114,0.0,4.6244,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5188.844,-0.07499999999999998,-0.07499999999999998,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,5197.25567,-1.586,-1.586,0.0,5.3213,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5209.55526,-0.867,-0.867,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5210.116730000001,-1.904,-1.904,0.0,5.045,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5218.52932,-0.79,-0.79,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5224.2562,-1.976,-1.976,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5236.22519,-2.423,-2.423,0.0,2.9325,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5260.387,-1.719,-1.719,0.0,2.5213,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5261.704,-0.579,-0.579,0.0,2.5213,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5262.241,-0.47100000000000003,-0.47100000000000003,0.0,2.5213,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5264.237,-0.574,-0.574,0.0,2.523,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5265.556,-0.11299999999999998,-0.11299999999999998,0.0,2.523,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5270.27,0.16199999999999998,0.16199999999999998,0.0,2.5257,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5282.37636,-0.537,-0.537,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5283.03041,-1.473,-1.473,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5294.53858,-2.113,-2.113,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5308.03221,-1.082,-1.082,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5309.60587,-1.941,-1.941,0.0,4.6813,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5310.43621,-1.868,-1.868,0.0,5.0261,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5316.93644,-1.797,-1.797,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5322.07641,-2.102,-2.102,0.0,4.6802,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5323.11642,-1.653,-1.653,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5346.39476,-1.92,-1.92,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5349.465,-0.31,-0.31,0.0,2.709,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5382.33093,-0.759,-0.759,0.0,4.43,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5399.89708,-1.973,-1.973,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5401.98598,-2.077,-2.077,0.0,5.045,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5402.20841,-1.799,-1.799,0.0,4.6802,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5403.27998,-2.212,-2.212,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5408.02861,-1.492,-1.492,0.0,4.441,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5410.58497,-1.845,-1.845,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5412.91865,-0.961,-0.961,0.0,4.443,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5440.5986,-0.492,-0.492,0.0,5.4471,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5441.51662,-0.632,-0.632,0.0,5.4471,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5462.04397,-1.149,-1.149,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5463.46424,-0.657,-0.657,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5467.58836,-1.21,-1.21,0.0,4.8767,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5468.16855,-1.324,-1.324,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5469.59201,-1.118,-1.118,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5470.17322,-1.243,-1.243,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5479.85819,-2.15,-2.15,0.0,4.877,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5481.28775,-1.733,-1.733,0.0,4.8775,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5483.80947,-2.134,-2.134,0.0,4.6806,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5505.82099,-2.038,-2.038,0.0,4.6813,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5512.98,-0.464,-0.464,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,5519.17654,-1.665,-1.665,0.0,5.2499,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5521.13098,-4.321,-4.321,0.0,1.8858,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5525.69539,-1.153,-1.153,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5554.11178,-1.101,-1.101,0.0,6.0229,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5581.965,-0.555,-0.555,0.0,2.523,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5588.749,0.35800000000000004,0.35800000000000004,0.0,2.5257,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5590.114,-0.571,-0.571,0.0,2.5213,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5594.462,0.09699999999999999,0.09699999999999999,0.0,2.523,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5598.48,-0.087,-0.087,0.0,2.5213,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5601.277,-0.523,-0.523,0.0,2.5257,1,1,,VALD3,SR,False
"(20, 1)",Ca I,5602.842,-0.564,-0.564,0.0,2.523,1,1,,VALD3,SR+Sm,False
"(20, 1)",Ca I,5610.381429999999,-1.329,-1.329,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5611.54601,-1.519,-1.519,0.0,5.045,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5620.82567,-1.839,-1.839,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5622.05529,-0.271,-0.271,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5632.28667,-2.448,-2.448,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5635.08013,-1.865,-1.865,0.0,4.5313,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5637.32383,-2.0,-2.0,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5638.75786,-1.796,-1.796,0.0,4.5347,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5639.37176,-1.967,-1.967,0.0,4.5322,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5641.4078,-1.575,-1.575,0.0,5.0486,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5643.80661,-1.729,-1.729,0.0,4.5347,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5653.10289,-1.622,-1.622,0.0,5.1675,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5688.97425,-2.292,-2.292,0.0,4.5541,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5691.63921,-1.081,-1.081,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5696.20277,-2.475,-2.475,0.0,4.5541,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5703.23103,-1.353,-1.353,0.0,4.7632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5706.99632,-1.134,-1.134,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5709.78972,-1.277,-1.2769980910992136,1.908900786329326e-06,5.5551,1,2,,VALD3,K07,True
"(20, 1)",Ca I,5715.82131,-3.225,-3.225,0.0,2.709,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5718.65083,-0.862,-0.862,0.0,4.769,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5735.3994,-0.935,-0.935,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5738.13176,-1.345,-1.345,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5741.99375,-1.815,-1.815,0.0,5.1808,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5745.71696,-1.073,-1.073,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5747.17033,-1.442,-1.442,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5757.6298,-0.06200000000000003,-0.06200000000000003,0.0,4.7798,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5802.50013,-1.432,-1.432,0.0,5.3902,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5809.91891,-0.811,-0.811,0.0,5.3902,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5812.80724,-1.566,-1.566,0.0,5.4471,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5839.53228,-1.428,-1.428,0.0,5.2499,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5857.451,0.23999999999999996,0.23999999999999996,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,5867.562,-1.57,-1.57,0.0,2.9325,1,1,,VALD3,S,False
"(20, 1)",Ca I,5921.35713,-0.865,-0.865,0.0,5.632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5922.44458,-1.06,-1.06,0.0,5.632,1,1,,VALD3,K07,False
"(20, 1)",Ca I,5927.637210000001,-1.338,-1.338,0.0,3.9104,1,1,,VALD3,K07,False
