# RYA-380 conditioned CRIRES+ Vesta K-band CO (PROVISIONAL) — snapshot @ build/rya-380 2eacae7; input to RYA-390 Part B validation.
# wave_vac_A: VACUUM Å (CRIRES IDP / molecfit WAVELENGTH_FRAME=VAC). flux_norm: continuum-normalized. err. mtrans: molecfit transmission model.
# RYA = RYA-373
# PROVIS = True
# TELL = molecfit
# CONTNORM = True
# RESTFRM = False
# SPECSYS = TOPOCENT
# WLEN = K2192
# GDAS = gdas_C-70.4-24.6_2022-11-23T00.gdas.fits
# GATE = 0.0606
# SNRFRAME = 97.4
# RVSTATUS = RV-INSUFFICIENT: ADP.2025-06-06T16:29:59.738.fits: frame-RV INSUFFIC
# MTRANS = True
# GAP1 = FTS solar IR atlas (RYA-162) absent - telluric-gate final cal pending
# GAP2 = revalidate after RYA-387 0.001 re-extraction (anchors from RYA-381)
wave_vac_A,flux_norm,err,mtrans
22915.023530215938,0.9190721338548598,,0.9494235713135408
22915.089018728315,0.9365071694559065,,0.9492776751678818
22915.154505573173,0.9420153943564759,,0.949122807762045
22915.219990750455,0.9531959115458537,,0.9489572694500559
22915.285474260098,0.9593286088636721,,0.9487801764910285
22915.350956102055,0.9654917626394972,,0.948590859071165
22915.41643627626,0.9718020524816904,,0.9483885368176524
22915.481914782657,0.9741052576347975,,0.9481726829468673
22915.547391621192,0.9733509239926199,,0.9479430658873571
22915.61286679181,0.9699308860877295,,0.9476995964258342
22915.678340294442,0.9580034661611513,,0.9474423098667731
22915.74381212904,0.9510581223460031,,0.9471713485409072
22915.80928229555,0.9221244672459776,,0.9468868239014254
22915.874750793897,0.8832229155252591,,0.9465890752296708
22915.940217624047,0.8533302292534681,,0.9462786947538566
22916.005682785926,0.8481876755266234,,0.9459565337462282
22916.071146279482,0.8623940010463029,,0.945624617173487
22916.136608104658,0.9056853648755665,,0.9452857262888514
22916.202068261395,0.9145915812253638,,0.9449423878709549
22916.26752674963,0.9286547117707887,,0.9446032457782739
22916.332983569315,0.9047253482899176,,0.944268563342145
22916.398438720393,0.8686905058246225,,0.943925972470782
22916.463892202803,0.8549758997072271,,0.9435637314327154
22916.529344016486,0.868545191671785,,0.9431715120333306
22916.594794161385,0.8989411077288478,,0.9427364329641451
22916.66024263744,0.9393406671007295,,0.9422578902399648
22916.7256894446,0.9744277479179378,,0.9417442691692489
22916.79113458281,0.9831539904221361,,0.9411992197689595
22916.856578051997,0.9932475680190124,,0.940621520260944
22916.922019852118,1.002934399124155,,0.9400074220911285
22916.987459983116,1.0066093738773958,,0.9393651456348471
22917.052898444927,1.0095227901054862,,0.938706413315552
22917.118335237494,1.0168505953901104,,0.938045094923254
22917.183770360756,1.025280137138458,,0.9373898756611164
22917.249203814663,1.0123924408677232,,0.9367436651187563
22917.314635599156,1.0193020010250529,,0.9360980972007363
22917.380065714187,1.0268292277624824,,0.9354466213950222
22917.445494159674,1.0271948688650765,,0.9347875117374314
22917.510920935576,1.024978726237549,,0.9341344859571288
22917.57634604184,1.0194442044152832,,0.9335099165633298
22917.641769478396,1.0193469528063261,,0.9329047455821636
22917.707191245197,1.0205909521180447,,0.9322973882740534
22917.772611342174,1.0310089426345685,,0.9316687056495507
22917.838029769282,1.0284850539152786,,0.9309975864436034
22917.903446526456,1.021269837659142,,0.9302659903866346
22917.968861613645,1.0395150070955042,,0.9294874820449612
22918.03427503078,1.0255984186810319,,0.9286787241335731
22918.099686777816,1.0341784284909818,,0.9278492542698246
22918.16509685469,1.022689602630572,,0.9270047556895348
22918.230505261345,1.0334625165404379,,0.9261498942751297
22918.29591199772,1.0370882585669992,,0.9252886031039042
22918.36131706376,1.029502616351966,,0.9244238174747794
22918.426720459414,1.033644656376652,,0.9235565450074522
22918.492122184616,1.0421721816873903,,0.9226872163938988
22918.557522239316,1.0441711360181996,,0.9218160253065039
22918.62292062345,1.0388485204698445,,0.9209434225317298
22918.68831733696,1.0421267781031984,,0.92006835028491
22918.75371237979,1.0406194057026978,,0.9191915636064973
22918.819105751885,1.0403910068829667,,0.91831601401628
22918.88449745319,1.032502731247401,,0.9174446480538653
22918.949887483646,1.0346700098226378,,0.9165803351552004
22919.01527584319,1.0322857329898902,,0.9157269010357296
22919.080662531767,1.024274809008225,,0.9148866925998542
22919.146047549322,1.034225327225867,,0.9140599827394514
22919.211430895793,1.0293698533777893,,0.913247047466623
22919.276812571134,1.030396008896699,,0.9124477738128376
22919.34219257527,1.0300608508399363,,0.9116624523381262
22919.407570908155,1.031440473697158,,0.910891066704775
22919.472947569735,1.02134292552872,,0.9101330945016
22919.538322559943,1.0199554875269927,,0.909389720680404
22919.603695878726,1.0043648071484808,,0.9086625000546866
22919.66906752603,1.0044239289475672,,0.9079507263237722
22919.734437501786,0.9839409700140399,,0.9072564030219071
22919.799805805946,0.9841560995261873,,0.9065845180292559
22919.865172438454,0.9834241686805311,,0.9059381967024673
22919.93053739925,0.9870542240287389,,0.9053205962926444
22919.99590068827,0.996889998077692,,0.9047357286927196
22920.06126230547,1.0041834214272345,,0.9041844571323847
22920.126622250784,1.0140769775005047,,0.903665975897757
22920.191980524156,1.0233224210037215,,0.9031814765107484
22920.257337125524,1.0329733226766995,,0.9027319912095259
22920.322692054837,1.0505109123677983,,0.9023162571444555
22920.388045312033,1.0524386981712857,,0.901933163540291
22920.45339689706,1.0537809770868907,,0.9015817194156732
22920.518746809863,1.0580038896041615,,0.9012604328184148
22920.584095050366,1.054075699521702,,0.900969175606891
22920.64944161853,1.0532073532477115,,0.9007096215816
22920.714786514294,1.0645786325482336,,0.9004828965746594
22920.780129737595,1.065045862733663,,0.9002904091371985
22920.845471288383,1.0663504527701904,,0.9001328282438262
22920.910811166596,1.0542375554603782,,0.9000111340220491
22920.976149372178,1.061142165609391,,0.8999270258885567
22921.041485905072,1.0588199959138391,,0.8998816059785617
22921.106820765217,1.0676804485431766,,0.899875094235777
22921.172153952557,1.0635077743848649,,0.8999080253046973
22921.237485467034,1.0530642702138424,,0.8999801370996368
22921.302815308594,1.049188273633891,,0.9000903884145398
22921.368143477186,1.0688189320806833,,0.9002375050806516
22921.433469972733,1.0317085897227467,,0.9004196191206182
22921.498794795192,1.0582124202604666,,0.9006332234478955
22921.564117944505,1.0509956877388822,,0.9008735150425112
22921.62943942061,1.0527287397305198,,0.9011315865251263
22921.69475922345,1.0508835038614766,,0.9013948967212565
22921.760077352967,1.0487603100513574,,0.9016721018422634
22921.825393809115,1.0441942371802826,,0.9019777162241549
22921.890708591818,1.0403542556863197,,0.9023230642004901
22921.956021701037,1.0404410285250731,,0.9027206939365614
22922.021333136694,1.0223328502783282,,0.9031817334115259
22922.08664289875,1.0145907681188666,,0.9036963865668882
22922.151950987136,0.9793719341073567,,0.9042560398057596
22922.217257401804,0.9543133112456983,,0.904857966996199
22922.282562142685,0.9016560689313075,,0.9055019676269359
22922.347865209736,0.823411453028514,,0.9061896628893402
22922.413166602888,0.7457924452270002,,0.9069305182572835
22922.478466322085,0.6978706492919355,,0.9077283648681168
22922.543764367274,0.7283149846027306,,0.9085670402780699
22922.609060738396,0.8042513729418441,,0.9094314381516942
22922.674355435392,0.882778519931903,,0.9103076356399262
22922.73964845821,0.9152836619608411,,0.911179347556828
22922.804939806774,0.9649800574722434,,0.9120443536883271
22922.87022948105,0.9668960238093823,,0.9129225336089285
22922.935517480975,0.9936948079471739,,0.9138336611482686
22923.00080380648,0.9935491733694172,,0.9147724873797427
22923.066088457523,0.9864589473583617,,0.9157231626780432
22923.131371434032,0.9776255307316066,,0.9166684123820534
22923.196652735962,0.9694898065555393,,0.9175857301287825
22923.261932363243,0.954224910528148,,0.9184620366668629
22923.32721031583,0.9242392976756196,,0.9193116055195394
22923.392486593657,0.9073263072947938,,0.9201498059637965
22923.457761196667,0.8592126729859925,,0.9209880144151211
22923.52303412481,0.8160824220261871,,0.9218348329262205
22923.588305378027,0.8134784488534867,,0.9226879576828444
22923.653574956243,0.8296718763064431,,0.9235424602944263
22923.718842859435,0.8658779536764557,,0.9243951040474626
22923.784109087508,0.8922207113877908,,0.9252430233724982
22923.849373640427,0.9093020903184426,,0.9260838157822042
22923.914636518133,0.8960949057826517,,0.9269169244969507
22923.979897720565,0.8919988436757819,,0.9277420420285502
22924.045157247667,0.8869940244911404,,0.92855877141631
22924.110415099374,0.8838816860537643,,0.9293668240903922
22924.175671275632,0.8949790362729925,,0.9301642665065314
22924.240925776394,0.8979662877054881,,0.930945003387725
22924.3061786016,0.8952489607269989,,0.9316987434844084
22924.371429751172,0.8900642579717606,,0.9324241119894503
22924.436679225077,0.8905709204601989,,0.9331268986525765
22924.501927023248,0.8839005685218037,,0.933811516844172
22924.567173145628,0.8551166246155446,,0.9344836914196355
22924.63241759216,0.821293998326795,,0.9351513131901537
22924.697660362785,0.7496179640725764,,0.9358093462694783
22924.76290145745,0.6598874964012285,,0.9364427218091891
22924.82814087609,0.5525160989993656,,0.9370353122309631
22924.89337861865,0.47024915367046655,,0.9375911702148935
22924.958614685078,0.4768597674268742,,0.9381197162396812
22925.02384907531,0.5675251403815352,,0.9386281939801925
22925.089081789298,0.6782751790033928,,0.9391233910640336
22925.15431282697,0.7721014367965094,,0.9396001517644453
22925.219542188283,0.8343697781723604,,0.9400394961365341
22925.28476987317,0.8717327660651807,,0.9404487343935284
22925.349995881585,0.90591114953082,,0.9408426296971005
22925.415220213454,0.9325404626967086,,0.9412382167270879
22925.48044286872,0.931106623460796,,0.9416578531825193
22925.54566384734,0.943136282808043,,0.9421078842587859
22925.610883149257,0.9431903413124167,,0.9425706695736425
22925.676100774395,0.9265007069057465,,0.9430345508334458
22925.741316722717,0.9167865007202123,,0.9434924234695433
22925.80653099416,0.9024600307014856,,0.9439396669731833
22925.871743588654,0.8964569788636135,,0.9443730282397844
22925.936954506153,0.9015019887950588,,0.9447878921509839
22926.0021637466,0.924521964183459,,0.9451780392179457
22926.06737130994,0.9378463129970269,,0.9455344983289501
22926.1325771961,0.966457708280665,,0.9458377467326492
22926.197781405033,0.9686745974595712,,0.9460568324720167
22926.262983936685,0.9550258696351921,,0.9462018088513419
22926.328184790997,0.9658059603929675,,0.9463031374942052
22926.393383967912,0.9680267001274842,,0.9463907797724836
22926.458581467363,0.9751131172659315,,0.9465007522716635
22926.52377728931,0.9876443938749352,,0.9466666283097588
22926.588971433674,0.9841195489298382,,0.9468764096824376
22926.654163900414,1.005522160450311,,0.947108398903155
22926.719354689467,1.0094875675368573,,0.9473484823812748
22926.78454380078,1.0139809828075736,,0.9475872506053378
22926.849731234284,1.0004114775628075,,0.9478192161986284
22926.914916989936,1.0042315648905202,,0.9480431360494089
22926.980101067667,1.0064613648666534,,0.9482583605148429
22927.04528346742,1.0078386553318146,,0.948463846682391
22927.110464189154,1.002536609391475,,0.9486596531486478
22927.17564323279,0.9944606145049231,,0.9488447100005988
22927.240820598287,0.9827991128576169,,0.9490166537779845
22927.305996285577,0.961875494872467,,0.9491743552491794
22927.371170294606,0.9485207041541879,,0.9493163634949938
22927.436342625315,0.9223426125486771,,0.9494461052757441
22927.50151327765,0.935964892772284,,0.949568066359693
22927.56668225155,0.9561470855987577,,0.9496848136814645
22927.63184954696,0.9693752524580572,,0.9497982782501109
22927.69701516382,0.9846254135995133,,0.9499102444400931
22927.76217910208,0.9981812077431486,,0.95001568039446
22927.82734136167,0.994433744762279,,0.9501075262203391
22927.892501942548,0.9937373208627396,,0.9501809742971634
22927.95766084464,0.9979616641170329,,0.9502401187351183
22928.022818067904,1.0004649547528506,,0.9502895337143906
22928.087973612266,1.0013011778499619,,0.9503333927995542
22928.153127477686,1.0093154867666556,,0.9503768959956642
22928.218279664092,1.0063100413847428,,0.9504229840884325
22928.283430171443,1.0076137415570423,,0.950467785730435
22928.348578999663,1.0124788627399475,,0.9505090419683493
22928.4137261487,1.0186986657056927,,0.9505462942378559
22928.478871618503,1.0206677200886831,,0.9505803829612683
22928.544015409017,1.0077944580802263,,0.9506118664720042
22928.60915752017,1.0164896973449258,,0.9506418562451393
22928.674297951915,1.0231249888505018,,0.9506732556395435
22928.739436704203,1.0280647585304368,,0.9507114973883584
22928.804573776953,1.0261982619283305,,0.9507669343766378
22928.86970917012,1.0262716934704557,,0.9508625358248001
22928.93484288366,1.0256657761687848,,0.9510201243523695
22928.9999749175,1.018749678009678,,0.9512150811856531
22929.065105271584,1.0202952359168538,,0.9514140712088739
22929.13023394585,1.027530988775141,,0.951586460860188
22929.19536094025,1.0136227279186611,,0.9516965710574281
22929.26048625472,1.0213221885675317,,0.9517242640692336
22929.325609889216,1.0211121583047464,,0.95169471082243
22929.390731843665,1.0230067517656052,,0.9516285352245887
22929.45585211801,1.0126228137615692,,0.9515370724099607
22929.520970712205,1.0051885227390018,,0.9514273132886517
22929.586087626187,1.0027993662481336,,0.9513043216866688
22929.65120285989,1.0055449896831332,,0.9511729620826587
22929.71631641327,0.9965426644095895,,0.9510368372505799
22929.781428286264,0.9753373463069478,,0.9508988546140196
22929.846538478814,0.9681408436392782,,0.9507622648448599
22929.91164699086,0.9579499758806781,,0.9506331970946239
22929.976753822346,0.9357128907949136,,0.9505212193140402
22930.04185897322,0.9152755505670456,,0.9504226122678439
22930.10696244342,0.8997382450906234,,0.9503294716638373
22930.172064232884,0.9122304562164654,,0.9502309880902712
22930.237164341568,0.9183045956918268,,0.9501125222601067
22930.3022627694,0.9596948894308925,,0.9499619375038594
22930.36735951633,0.9833302467019359,,0.94978451327664
22930.432454582307,0.9864398325057531,,0.9495907152866693
22930.497547967258,1.0046987323038472,,0.9493908113008883
22930.562639671134,1.0021958052741564,,0.9491861231301328
22930.627729693875,1.008791837903641,,0.9489754626917761
22930.692818035433,1.011953020158259,,0.9487577910666882
22930.757904695733,1.007416938899924,,0.9485313475207723
22930.822989674736,1.0064443848589415,,0.9482921427085034
22930.88807297237,1.018359824340925,,0.9480414229922405
22930.953154588587,1.018485533004223,,0.9477799946907213
22931.018234523326,1.0051006436585257,,0.9475106327532673
22931.083312776536,1.0177278210979412,,0.9472383976651731
22931.14838934814,1.004692390041909,,0.9469783536934482
22931.213464238102,1.0061857482956615,,0.9467483392232424
22931.27853744636,1.0005837531869657,,0.9465682116843223
22931.343608972846,1.0082762762589657,,0.9464593366208884
22931.408678817515,1.015660852582998,,0.9464050463282636
22931.4737469803,1.0216768124185662,,0.9463645726781558
22931.538813461153,1.0263571318629894,,0.9462959362724737
22931.603878260008,1.0202652569144364,,0.9461569402904209
22931.66894137681,1.0204924854016793,,0.9459208515007983
22931.734002811503,1.0257722693375366,,0.9456039560625931
22931.799062564027,1.020334202710487,,0.9452340124265859
22931.86412063433,1.01141101115602,,0.9448329612866236
22931.929177022354,1.0137234957527603,,0.9444159853769336
22931.99423172803,1.0104539953343983,,0.9439882726442917
22932.059284751318,1.022032776751019,,0.9435544227824598
22932.124336092147,1.0269590162679123,,0.9431186939403253
22932.189385750466,1.0192818688137784,,0.9426861651419248
22932.254433726215,1.0279326812336596,,0.9422645595251475
22932.319480019338,1.024013091262163,,0.9418525999233672
22932.38452462978,1.027527643146914,,0.941439127689065
22932.449567557473,1.0191181724830114,,0.9410181340214399
22932.514608802376,1.0161749691760025,,0.9405841054828846
22932.579648364415,1.014685518829726,,0.9401291793527253
22932.644686243548,1.0122495821656663,,0.9396525224650325
22932.709722439704,1.0125357552718188,,0.9391590440330927
22932.77475695283,1.0057167326383485,,0.9386576255763365
22932.839789782876,1.002288742555217,,0.9381539793925062
22932.90482092978,1.0149475215790156,,0.9376493422317335
22932.96985039347,1.0150849389402183,,0.9371469190268537
22933.034878173912,1.021160485048176,,0.9366488157346575
22933.099904271035,1.0304497546572005,,0.936147775166711
22933.164928684782,1.03042023666972,,0.9356421695555088
22933.22995141511,1.0437242998075156,,0.935134865436264
22933.29497246194,1.0317480628312292,,0.9346275449452972
22933.35999182523,1.0387754522000492,,0.9341214572941263
22933.425009504914,1.031706255635645,,0.9336177062125536
22933.49002550094,1.039161966436924,,0.9331173529433135
22933.555039813236,1.0446900261300316,,0.9326215724606077
22933.62005244177,1.042160019598257,,0.9321318413015233
22933.68506338647,1.0396116096075252,,0.9316502657072739
22933.750072647275,1.02995866712013,,0.9311802313369347
22933.815080224136,1.0240708615289333,,0.9307284015062739
22933.880086116988,1.0359572406693538,,0.9302986509195241
22933.94509032578,1.0296411824642548,,0.9298853806892087
22934.010092850454,1.0366544989077033,,0.9294810519390763
22934.07509369095,1.0291057872277787,,0.9290756826523213
22934.140092847207,1.0376738882414742,,0.9286598219503674
22934.205090319174,1.0419371558331236,,0.928234453661537
22934.270086106793,1.0383728049756442,,0.9278082003301253
22934.335080210003,1.0389039225941321,,0.927387626077738
22934.400072628745,1.0261921922325932,,0.9269818237391896
22934.46506336297,1.0201967909775083,,0.9265963570556033
22934.530052412618,1.0148891136520548,,0.9262299006454666
22934.595039777625,0.9995230085822252,,0.9258832024673325
22934.660025457935,0.972568625987625,,0.9255581400495403
22934.725009453497,0.9509865861058192,,0.925253557708358
22934.789991764246,0.8994488021579625,,0.9249684769947435
22934.85497239013,0.8884119364268241,,0.9247040929301097
22934.919951331096,0.8967394883034111,,0.9244607589000483
22934.984928587073,0.9121890350871747,,0.924238376843152
22935.049904158015,0.9572728060649118,,0.9240370460918601
22935.114878043853,0.9714144016315314,,0.9238565406814021
22935.179850244545,0.9974573422531454,,0.9236960684646995
22935.244820760017,1.0013163626175476,,0.9235543332597111
22935.309789590232,1.027188972212876,,0.9234294416587965
22935.374756735113,1.0168440523111195,,0.923318564316411
22935.439722194616,1.0322536836958083,,0.9232176501176852
22935.50468596867,1.0301470429002206,,0.9231203523546044
22935.56964805723,1.0348411316588324,,0.9230175743293445
22935.634608460237,1.034201405905035,,0.9228946949487534
22935.699567177624,1.0396874239758624,,0.922727023724699
22935.764524209342,1.0418293868714619,,0.9224872491390184
22935.829479555337,1.0428890540227036,,0.9221930879242738
22935.89443321554,1.0398268732840494,,0.921887505126616
22935.959385189904,1.0412680174703965,,0.9216137284045569
22936.024335478363,1.0308112769643794,,0.9214180861976144
22936.089284080866,1.035180398614992,,0.9213353535612803
22936.154230997352,1.0259673566023617,,0.9213516038190125
22936.21917622777,1.0045326763230318,,0.9214402434526495
22936.284119772055,1.0021146765579625,,0.9215836984550883
22936.34906163015,0.9897766342850043,,0.9217693187984439
22936.414001802,0.981274134240148,,0.9219928295277864
22936.478940287547,0.9790886007257577,,0.9222560594559678
22936.543877086737,1.0172894940283483,,0.9225636579817673
22936.608812199505,1.0204263223585543,,0.9229086365943857
22936.673745625805,1.0380525395943108,,0.9232810327794411
22936.73867736557,1.0115938936693283,,0.9236675843840074
22936.80360741874,1.0222189307567446,,0.9240534869284954
22936.868535785266,0.9999317433185599,,0.924426378041319
22936.933462465087,0.9907182825077596,,0.9247856330465114
22936.99838745814,0.9734793130103762,,0.9251259811117598
22937.06331076438,0.9440855125111512,,0.9254344284340226
22937.128232383744,0.9209020775651522,,0.9256950049339443
22937.19315231617,0.9006903722348111,,0.9259211795955152
22937.258070561602,0.8802238623307665,,0.9261375624666236
22937.322987119987,0.861665668232792,,0.926367877791081
22937.387901991264,0.844821289820175,,0.9266365205516905
22937.45281517538,0.8328080703168247,,0.9269600685393833
22937.51772667227,0.8193441018011764,,0.9273241124549257
22937.582636481886,0.8305096062424489,,0.9277126135382134
22937.64754460416,0.828593294078559,,0.9281157820950802
22937.712451039042,0.8629847480729339,,0.9285269086970718
22937.77735578647,0.8571536220455693,,0.9289416172017446
22937.84225884639,0.8549042353256723,,0.9293563136847242
22937.907160218747,0.8355449892801587,,0.9297679145150944
22937.972059903474,0.8095840329394512,,0.9301744322438494
22938.036957900527,0.8072977774433814,,0.930574514475144
22938.101854209835,0.8115568698931843,,0.9309665030095167
22938.16674883135,0.8160315880839084,,0.9313488333251049
22938.23164176501,0.7899657600425438,,0.931719686043761
22938.29653301076,0.7418890804660881,,0.9320768023495175
22938.36142256854,0.7164717924464793,,0.9324145944812031
22938.42631043829,0.7323202652436754,,0.9327240060252975
22938.491196619965,0.777475116810252,,0.9329932463751114
22938.556081113496,0.8257737006599412,,0.9332222809347313
22938.62096391883,0.8558664413184447,,0.9334228308481312
22938.685845035907,0.8874957177619246,,0.9336073047849041
22938.75072446467,0.9197461953656547,,0.9337873806752649
22938.815602205064,0.9379836185520662,,0.9339706232359353
22938.880478257026,0.9447038991014131,,0.9341481177483815
22938.945352620507,0.949731268926736,,0.934304809252712
22939.010225295446,0.9561706397261823,,0.9344281328126449
22939.075096281776,0.9236574793569896,,0.9345166810471454
22939.139965579452,0.8819249526888627,,0.9345797472532037
22939.204833188414,0.823108680096099,,0.9346338847283353
22939.269699108605,0.743195317134593,,0.9346936045430125
22939.334563339962,0.6578327825482243,,0.9347703032260409
22939.399425882435,0.6261477236297553,,0.93486218243979
22939.46428673596,0.6749767924005599,,0.9349611059750071
22939.529145900487,0.7438159787771744,,0.9350556667825609
22939.59400337595,0.809464905670086,,0.9351381302799372
22939.658859162297,0.8498758976692693,,0.9352062301188562
22939.723713259467,0.8792101118322622,,0.9352607941641795
22939.788565667408,0.8931969813563071,,0.9353022461921809
22939.85341638606,0.8975434815608623,,0.935330769465142
22939.91826541536,0.9026904484040696,,0.9353464664732806
22939.983112755257,0.9206651087998202,,0.9353494130557063
22940.047958405696,0.9351061720957738,,0.9353396742833399
22940.11280236661,0.9491512715631435,,0.935317291644932
22940.177644637948,0.958105457163192,,0.9352822758059138
22940.242485219656,0.965545563389305,,0.9352346893205193
22940.30732411167,0.960498430041593,,0.9351735208849887
22940.37216131393,0.9741355715044749,,0.9350944440788851
22940.43699682639,0.9666341781426185,,0.9349953447888772
22940.50183064898,0.9587079678568838,,0.9348767337750653
22940.566662781654,0.9595827681711462,,0.934742336882455
22940.631493224348,0.9676459782036493,,0.934596968073311
22940.696321977004,0.9770643287745076,,0.9344468108782655
22940.761149039565,0.9739251194281932,,0.9342941404048983
22940.825974411975,0.961582183515589,,0.934138963704139
22940.890798094184,0.9522427385976292,,0.9339786074949042
22940.95562008611,0.9319352834090144,,0.9338132455121682
22941.02044038773,0.9241718292349519,,0.9336455320864144
22941.085258998955,0.9203853731071304,,0.9334810270331552
22941.15007591975,0.9276829715211301,,0.9333253680942045
22941.214891150044,0.9594807795854451,,0.9331856655503064
22941.279704689787,0.9568142242368097,,0.9330708469344277
22941.34451653892,0.9527910914579342,,0.9329686664422728
22941.40932669738,0.9599103182028405,,0.932861455477228
22941.474135165125,0.9521545356314428,,0.9327368446000943
22941.538941942075,0.939180417412428,,0.9325838141003719
22941.603747028188,0.9615024994416236,,0.9323922740406101
22941.668550423405,0.9660750758059506,,0.9321724887293907
22941.733352127667,0.9768031487320333,,0.9319333030917669
22941.79815214091,0.9860155362058085,,0.9316783257299067
22941.86295046309,1.0135469724452846,,0.931409089666237
22941.92774709414,1.0171220037098818,,0.9311276549538382
22941.992542034004,1.0255825102557807,,0.9308352016978291
22942.057335282625,1.018286632044228,,0.9305312603058747
22942.12212683995,1.028683299940694,,0.9302159573770615
22942.18691670591,1.0186750247214371,,0.9298895915295111
22942.251704880455,1.0222475128758968,,0.9295523672956045
22942.31649136353,1.0262470728159996,,0.929204862785694
22942.38127615508,1.0177793865277431,,0.9288481699924831
22942.446059255035,0.9964225980854351,,0.9284821935290671
22942.510840663348,0.9877542863889994,,0.9281069048958027
22942.57562037996,0.9682924831933742,,0.927722604773249
22942.640398404816,0.9578680019741175,,0.9273303085104311
22942.705174737854,0.9419071132517731,,0.9269327501872524
22942.769949379006,0.9441030034417038,,0.926534904383478
22942.834722328233,0.9424710409902035,,0.9261327885339677
22942.899493585475,0.9392631780601683,,0.9257172424077127
22942.964263150665,0.9298797759835506,,0.9252788131893801
22943.029031023758,0.9374740426942794,,0.924806021195432
22943.093797204674,0.9411932947447824,,0.9242840926882896
22943.15856169338,0.9404757255389453,,0.9236997862517894
22943.22332448981,0.9544305332368782,,0.9230563184757151
22943.288085593904,0.9712422698583922,,0.922373830685182
22943.35284500561,0.9854382217612343,,0.9216688848991803
22943.41760272486,0.9686979012940773,,0.9209549652763602
22943.48235875161,0.9624838778834734,,0.9202413231926629
22943.5471130858,0.9537439442999981,,0.9195080601598058
22943.61186572736,0.9522873672639299,,0.9187281858228642
22943.67661667624,0.9552158047644074,,0.9179155349077482
22943.741365932394,0.9573593977387984,,0.9170906753030029
22943.806113495742,0.9863261581622585,,0.9162815127223456
22943.87085936625,1.0081895632280082,,0.9155260917492727
22943.93560354384,1.0098908692600992,,0.9148364665459585
22944.00034602847,1.0231537042805259,,0.9141874526830347
22944.065086820076,1.0106778527382563,,0.9135636179318415
22944.1298259186,1.014872191863948,,0.9129506034459939
22944.194563323985,1.025950476646574,,0.9123333561284804
22944.25929903617,1.0157828496969643,,0.9117123495721328
22944.324033055113,1.016608944486877,,0.9110985756650549
22944.388765380736,0.9798476069839732,,0.9105031852570494
22944.453496012997,0.9679477273148475,,0.9099153892255243
22944.51822495183,0.9618418686048915,,0.9093170212430752
22944.582952197183,0.9506042707676018,,0.9086866218350073
22944.647677748984,0.9542805131933094,,0.907991586465048
22944.712401607198,0.9277532084272182,,0.9072176496487062
22944.77712377175,0.9707923770889124,,0.9064102977619494
22944.841844242597,0.9850724457854846,,0.9055993872043124
22944.90656301967,1.002561814810034,,0.9048046875505436
22944.971280102916,1.0185154433076027,,0.9040535746761084
22945.035995492275,1.0347913800397524,,0.9033529206616772
22945.100709187696,1.0321918228172333,,0.9026810536601552
22945.165421189115,1.0282893222748166,,0.9020417183245566
22945.23013149647,1.0232564925866006,,0.901441910697521
22945.294840109716,1.0053566147108728,,0.9008810063399064
22945.35954702879,0.9992793335111266,,0.9003552918905521
22945.424252253637,0.9909570336327057,,0.899862046675995
22945.488955784196,0.9730676903760977,,0.8994031763106866
22945.5536576204,0.9798882012305722,,0.8989844383699271
22945.618357762214,0.9878479704157007,,0.8986148614143178
22945.683056209564,1.0028851068238585,,0.8983128544544939
22945.747752962394,1.0027159059605484,,0.8981093074886977
22945.812448020657,0.9837470797261216,,0.8979928103129939
22945.877141384284,0.9729751597820151,,0.8979308324636583
22945.941833053224,0.9768237260913746,,0.8978927605020623
22946.00652302742,0.9588382980062025,,0.8978436361387414
22946.071211306804,0.9633893090562636,,0.8977504071635164
22946.135897891327,0.9605136237668809,,0.8976256947318524
22946.200582780937,0.9547615774808562,,0.8974913811232241
22946.265265975566,0.9919085600920144,,0.8973604109919046
22946.329947475162,0.986083754168752,,0.8972428454996011
22946.394627279667,1.020829051173862,,0.8971458663636124
22946.459305389028,1.0451678256887456,,0.8970715808279826
22946.523981803177,1.0542438447376385,,0.8970213896860033
22946.588656522064,1.0559916631684276,,0.896997482515261
22946.653329545625,1.0706355890920003,,0.8969982057254371
22946.71800087381,1.0720191871311628,,0.8970220383255543
22946.782670506564,1.0607752573624616,,0.8970696030642079
22946.847338443822,1.0691005319785662,,0.8971400965181205
22946.912004685528,1.0554538806740685,,0.8972330969883644
22946.976669231626,1.0512067160979846,,0.8973441494521136
22947.041332082063,1.0418243956921838,,0.8974671021863154
22947.105993236768,1.0370574054565806,,0.897598492610822
22947.170652695695,1.0214666918909243,,0.8977360105613212
22947.235310458786,1.017844853134888,,0.8978767061252568
22947.299966525985,1.0225040922804287,,0.898023792775334
22947.364620897224,1.023824755228761,,0.8981816652703499
22947.429273572456,1.0191123002931641,,0.8983489962124186
22947.49392455162,1.0242243899268777,,0.8985185077296657
22947.558573834653,1.0339195225361308,,0.8986832925429784
22947.623221421512,1.0360467734469208,,0.8988323008180852
22947.68786731213,1.0340665569864773,,0.8989442883970493
22947.75251150645,1.0398570000154632,,0.8989992017431643
22947.81715400441,1.0391887600388596,,0.8990137591222612
22947.881794805962,1.0255718171061068,,0.8990140972110222
22947.946433911045,1.0297033525367303,,0.8990243775412822
