wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
7671.99280,7674.10460,0.95125,119.68000
7672.00070,7674.11250,0.95182,119.75000
7672.00930,7674.12110,0.95355,119.96000
7672.01780,7674.12960,0.95407,120.03000
7672.02580,7674.13760,0.95293,119.89000
7672.03430,7674.14610,0.94984,119.50000
7672.04280,7674.15460,0.94096,118.38000
7672.05140,7674.16320,0.93200,117.25000
7672.05930,7674.17110,0.93492,117.62000
7672.06790,7674.17980,0.94638,119.06000
7672.07640,7674.18830,0.95546,120.20000
7672.08440,7674.19630,0.96095,120.89000
7672.09290,7674.20480,0.96450,121.34000
7672.10140,7674.21330,0.96627,121.56000
7672.11000,7674.22190,0.96798,121.78000
7672.11790,7674.22980,0.96939,121.95000
7672.12650,7674.23840,0.96967,121.99000
7672.13500,7674.24690,0.97066,122.11000
7672.14290,7674.25480,0.97256,122.35000
7672.15150,7674.26340,0.97359,122.48000
7672.16000,7674.27190,0.97404,122.54000
7672.16860,7674.28050,0.97494,122.65000
7672.17650,7674.28840,0.97574,122.75000
7672.18510,7674.29700,0.97620,122.81000
7672.19360,7674.30550,0.97683,122.89000
7672.20150,7674.31340,0.97721,122.94000
7672.21010,7674.32200,0.97719,122.93000
7672.21860,7674.33050,0.97762,122.99000
7672.22720,7674.33910,0.97820,123.06000
7672.23510,7674.34700,0.97858,123.11000
7672.24370,7674.35560,0.97904,123.16000
7672.25220,7674.36410,0.97911,123.17000
7672.26010,7674.37200,0.97882,123.14000
7672.26870,7674.38060,0.97816,123.05000
7672.27720,7674.38910,0.97649,122.84000
7672.28580,7674.39770,0.97512,122.67000
7672.29370,7674.40560,0.97368,122.49000
7672.30220,7674.41410,0.97016,122.05000
7672.31080,7674.42270,0.96780,121.75000
7672.31870,7674.43060,0.96959,121.97000
7672.32730,7674.43920,0.97197,122.27000
7672.33580,7674.44770,0.97244,122.33000
7672.34440,7674.45630,0.97223,122.31000
7672.35230,7674.46420,0.97192,122.27000
7672.36080,7674.47270,0.97160,122.23000
7672.36940,7674.48130,0.97135,122.19000
7672.37730,7674.48920,0.97133,122.19000
7672.38590,7674.49780,0.97174,122.24000
7672.39440,7674.50630,0.97225,122.31000
7672.40300,7674.51490,0.97320,122.43000
7672.41090,7674.52280,0.97432,122.57000
7672.41940,7674.53130,0.97466,122.61000
7672.42800,7674.53990,0.97559,122.73000
7672.43590,7674.54790,0.97780,123.00000
7672.44450,7674.55650,0.97938,123.20000
7672.45300,7674.56500,0.98005,123.29000
7672.46150,7674.57350,0.98065,123.36000
7672.46950,7674.58150,0.98119,123.43000
7672.47800,7674.59000,0.98160,123.48000
7672.48660,7674.59860,0.98151,123.47000
7672.49450,7674.60650,0.98108,123.41000
7672.50310,7674.61510,0.98092,123.39000
7672.51160,7674.62360,0.98092,123.39000
7672.52010,7674.63210,0.98152,123.47000
7672.52810,7674.64010,0.98200,123.53000
7672.53660,7674.64860,0.98095,123.40000
7672.54520,7674.65720,0.97991,123.27000
7672.55310,7674.66510,0.97986,123.26000
7672.56160,7674.67360,0.97909,123.16000
7672.57020,7674.68220,0.97796,123.02000
7672.57870,7674.69070,0.97741,122.95000
7672.58670,7674.69870,0.97670,122.86000
7672.59520,7674.70720,0.97594,122.77000
7672.60380,7674.71580,0.97547,122.71000
7672.61170,7674.72370,0.97483,122.63000
7672.62020,7674.73220,0.97437,122.57000
7672.62880,7674.74080,0.97457,122.59000
7672.63730,7674.74930,0.97515,122.66000
7672.64530,7674.75730,0.97552,122.71000
7672.65380,7674.76580,0.97561,122.72000
7672.66240,7674.77440,0.97587,122.75000
7672.67030,7674.78230,0.97653,122.84000
7672.67880,7674.79080,0.97787,123.01000
7672.68740,7674.79940,0.97954,123.22000
7672.69590,7674.80790,0.98029,123.31000
7672.70390,7674.81590,0.98080,123.37000
7672.71240,7674.82440,0.98227,123.56000
7672.72090,7674.83290,0.98315,123.67000
7672.72890,7674.84090,0.98315,123.67000
7672.73740,7674.84940,0.98434,123.82000
7672.74600,7674.85800,0.98605,124.03000
7672.75450,7674.86650,0.98648,124.09000
7672.76250,7674.87450,0.98648,124.09000
7672.77100,7674.88300,0.98698,124.15000
7672.77950,7674.89150,0.98763,124.23000
7672.78750,7674.89950,0.98809,124.29000
7672.79600,7674.90800,0.98810,124.29000
7672.80460,7674.91670,0.98849,124.34000
7672.81310,7674.92520,0.98978,124.50000
7672.82100,7674.93310,0.99009,124.54000
7672.82960,7674.94170,0.98905,124.41000
7672.83810,7674.95020,0.98897,124.40000
7672.84610,7674.95820,0.98921,124.43000
7672.85460,7674.96670,0.98854,124.34000
7672.86320,7674.97530,0.98906,124.41000
7672.87170,7674.98380,0.99036,124.57000
7672.87960,7674.99170,0.99017,124.55000
7672.88820,7675.00030,0.99015,124.54000
7672.89670,7675.00880,0.99098,124.65000
7672.90470,7675.01680,0.99101,124.65000
7672.91320,7675.02530,0.99133,124.69000
7672.92180,7675.03390,0.99192,124.77000
7672.93030,7675.04240,0.99102,124.65000
7672.93820,7675.05030,0.99065,124.61000
7672.94680,7675.05890,0.99194,124.77000
7672.95530,7675.06740,0.99248,124.84000
7672.96330,7675.07540,0.99214,124.79000
7672.97180,7675.08390,0.99207,124.78000
7672.98030,7675.09240,0.99203,124.78000
7672.98890,7675.10100,0.99214,124.79000
7672.99680,7675.10890,0.99172,124.74000
7673.00540,7675.11750,0.99097,124.64000
7673.01390,7675.12600,0.99184,124.75000
7673.02250,7675.13460,0.99271,124.86000
7673.03040,7675.14250,0.99137,124.69000
7673.03890,7675.15100,0.99021,124.55000
7673.04750,7675.15960,0.98976,124.49000
7673.05540,7675.16750,0.98880,124.37000
7673.06400,7675.17610,0.98889,124.38000
7673.07250,7675.18460,0.98870,124.36000
7673.08110,7675.19320,0.98597,124.01000
7673.08900,7675.20110,0.98253,123.58000
7673.09750,7675.20960,0.97520,122.66000
7673.10610,7675.21820,0.96199,121.00000
7673.11400,7675.22610,0.95607,120.25000
7673.12260,7675.23470,0.96579,121.47000
7673.13110,7675.24320,0.97864,123.09000
7673.13960,7675.25170,0.98414,123.78000
7673.14760,7675.25970,0.98577,123.99000
7673.15610,7675.26820,0.98712,124.16000
7673.16470,7675.27680,0.98785,124.25000
7673.17260,7675.28470,0.98808,124.28000
7673.18120,7675.29340,0.98816,124.29000
7673.18970,7675.30190,0.98840,124.32000
7673.19820,7675.31040,0.98872,124.36000
7673.20620,7675.31840,0.98897,124.39000
7673.21470,7675.32690,0.98947,124.45000
7673.22330,7675.33550,0.98998,124.51000
7673.23120,7675.34340,0.99037,124.56000
7673.23970,7675.35190,0.99123,124.67000
7673.24830,7675.36050,0.99220,124.79000
7673.25680,7675.36900,0.99209,124.78000
7673.26480,7675.37700,0.99116,124.66000
7673.27330,7675.38550,0.99120,124.67000
7673.28190,7675.39410,0.99226,124.80000
7673.28980,7675.40200,0.99223,124.80000
7673.29830,7675.41050,0.99188,124.75000
7673.30690,7675.41910,0.99285,124.87000
7673.31540,7675.42760,0.99278,124.86000
7673.32340,7675.43560,0.99151,124.70000
7673.33190,7675.44410,0.99197,124.76000
7673.34050,7675.45270,0.99220,124.79000
7673.34840,7675.46060,0.99058,124.59000
7673.35690,7675.46910,0.99009,124.52000
7673.36550,7675.47770,0.99027,124.55000
7673.37400,7675.48620,0.98892,124.38000
7673.38200,7675.49420,0.98740,124.19000
7673.39050,7675.50270,0.98605,124.01000
7673.39900,7675.51120,0.98464,123.84000
7673.40760,7675.51980,0.98438,123.80000
7673.41550,7675.52770,0.98417,123.78000
7673.42410,7675.53630,0.98308,123.64000
7673.43260,7675.54480,0.98252,123.57000
7673.44060,7675.55280,0.98219,123.53000
7673.44910,7675.56130,0.98174,123.47000
7673.45760,7675.56980,0.98213,123.52000
7673.46620,7675.57840,0.98251,123.57000
7673.47410,7675.58630,0.98246,123.56000
7673.48270,7675.59490,0.98338,123.68000
7673.49120,7675.60340,0.98490,123.87000
7673.49910,7675.61130,0.98602,124.01000
7673.50770,7675.61990,0.98696,124.13000
7673.51620,7675.62840,0.98798,124.25000
7673.52480,7675.63700,0.98953,124.45000
7673.53270,7675.64490,0.99096,124.63000
7673.54130,7675.65350,0.99097,124.63000
7673.54980,7675.66210,0.99120,124.66000
7673.55770,7675.67000,0.99285,124.87000
7673.56630,7675.67860,0.99327,124.92000
7673.57480,7675.68710,0.99250,124.82000
7673.58340,7675.69570,0.99321,124.91000
7673.59130,7675.70360,0.99372,124.97000
7673.59990,7675.71220,0.99230,124.80000
7673.60840,7675.72070,0.99144,124.69000
7673.61630,7675.72860,0.99160,124.71000
7673.62490,7675.73720,0.99086,124.61000
7673.63340,7675.74570,0.98995,124.50000
7673.64200,7675.75430,0.98972,124.47000
7673.64990,7675.76220,0.98934,124.42000
7673.65840,7675.77070,0.98879,124.35000
7673.66700,7675.77930,0.98802,124.26000
7673.67490,7675.78720,0.98693,124.12000
7673.68350,7675.79580,0.98662,124.08000
7673.69200,7675.80430,0.98692,124.12000
7673.70060,7675.81290,0.98659,124.07000
7673.70850,7675.82080,0.98638,124.05000
7673.71700,7675.82930,0.98709,124.14000
7673.72560,7675.83790,0.98776,124.22000
7673.73410,7675.84640,0.98774,124.22000
7673.74210,7675.85440,0.98746,124.18000
7673.75060,7675.86290,0.98745,124.18000
7673.75920,7675.87150,0.98777,124.22000
7673.76710,7675.87940,0.98826,124.28000
7673.77560,7675.88790,0.98904,124.38000
7673.78420,7675.89650,0.98961,124.45000
7673.79270,7675.90500,0.98930,124.41000
7673.80070,7675.91300,0.98915,124.39000
7673.80920,7675.92150,0.98981,124.48000
7673.81770,7675.93000,0.99028,124.54000
7673.82570,7675.93800,0.99044,124.56000
7673.83420,7675.94650,0.99038,124.55000
7673.84280,7675.95510,0.98985,124.48000
7673.85130,7675.96360,0.98989,124.49000
7673.85930,7675.97160,0.99057,124.57000
7673.86780,7675.98010,0.99061,124.58000
7673.87630,7675.98860,0.99062,124.58000
7673.88430,7675.99660,0.99133,124.67000
7673.89280,7676.00510,0.99190,124.74000
7673.90140,7676.01370,0.99225,124.78000
7673.90990,7676.02220,0.99245,124.81000
7673.91780,7676.03020,0.99197,124.74000
7673.92640,7676.03880,0.99179,124.72000
7673.93490,7676.04730,0.99260,124.82000
7673.94350,7676.05590,0.99306,124.88000
7673.95140,7676.06380,0.99306,124.88000
7673.96000,7676.07240,0.99365,124.96000
7673.96850,7676.08090,0.99374,124.97000
7673.97640,7676.08880,0.99282,124.85000
7673.98500,7676.09740,0.99309,124.88000
7673.99350,7676.10590,0.99429,125.03000
7674.00210,7676.11450,0.99405,125.00000
7674.01000,7676.12240,0.99340,124.92000
7674.01860,7676.13100,0.99376,124.97000
7674.02710,7676.13950,0.99381,124.97000
7674.03500,7676.14740,0.99355,124.94000
7674.04360,7676.15600,0.99361,124.95000
7674.05210,7676.16450,0.99349,124.93000
7674.06070,7676.17310,0.99369,124.96000
7674.06860,7676.18100,0.99416,125.02000
7674.07710,7676.18950,0.99398,124.99000
7674.08570,7676.19810,0.99386,124.98000
7674.09360,7676.20600,0.99362,124.95000
7674.10220,7676.21460,0.99287,124.85000
7674.11070,7676.22310,0.99346,124.93000
7674.11930,7676.23170,0.99453,125.06000
7674.12720,7676.23960,0.99353,124.94000
7674.13570,7676.24810,0.99248,124.80000
7674.14430,7676.25670,0.99249,124.80000
7674.15280,7676.26520,0.99105,124.62000
7674.16080,7676.27320,0.98907,124.37000
7674.16930,7676.28170,0.98887,124.35000
7674.17790,7676.29030,0.98988,124.48000
7674.18580,7676.29820,0.99185,124.72000
7674.19430,7676.30670,0.99391,124.98000
7674.20290,7676.31530,0.99417,125.01000
7674.21140,7676.32380,0.99362,124.94000
7674.21940,7676.33180,0.99347,124.93000
7674.22790,7676.34030,0.99302,124.87000
7674.23650,7676.34890,0.99277,124.84000
7674.24440,7676.35680,0.99337,124.91000
7674.25290,7676.36530,0.99414,125.01000
7674.26150,7676.37390,0.99430,125.03000
7674.27000,7676.38240,0.99360,124.94000
7674.27800,7676.39040,0.99356,124.94000
7674.28650,7676.39900,0.99476,125.09000
7674.29500,7676.40750,0.99462,125.07000
7674.30300,7676.41550,0.99343,124.92000
7674.31150,7676.42400,0.99363,124.94000
7674.32010,7676.43260,0.99434,125.03000
7674.32860,7676.44110,0.99495,125.11000
7674.33650,7676.44900,0.99548,125.17000
7674.34510,7676.45760,0.99468,125.07000
7674.35360,7676.46610,0.99412,125.00000
7674.36220,7676.47470,0.99493,125.10000
7674.37010,7676.48260,0.99514,125.13000
7674.37870,7676.49120,0.99512,125.13000
7674.38720,7676.49970,0.99534,125.16000
7674.39510,7676.50760,0.99463,125.07000
7674.40370,7676.51620,0.99414,125.00000
7674.41220,7676.52470,0.99404,124.99000
7674.42080,7676.53330,0.99374,124.95000
7674.42870,7676.54120,0.99459,125.06000
7674.43730,7676.54980,0.99505,125.12000
7674.44580,7676.55830,0.99377,124.96000
7674.45370,7676.56620,0.99353,124.93000
7674.46230,7676.57480,0.99422,125.01000
7674.47080,7676.58330,0.99422,125.01000
7674.47940,7676.59190,0.99438,125.03000
7674.48730,7676.59980,0.99405,124.99000
7674.49580,7676.60830,0.99342,124.91000
7674.50440,7676.61690,0.99412,125.00000
7674.51290,7676.62540,0.99438,125.03000
7674.52090,7676.63340,0.99365,124.94000
7674.52940,7676.64190,0.99396,124.98000
7674.53800,7676.65050,0.99428,125.02000
7674.54590,7676.65840,0.99386,124.97000
7674.55440,7676.66690,0.99412,125.00000
7674.56300,7676.67550,0.99464,125.06000
7674.57150,7676.68400,0.99481,125.08000
7674.57950,7676.69200,0.99507,125.12000
7674.58800,7676.70050,0.99525,125.14000
7674.59660,7676.70910,0.99503,125.11000
7674.60450,7676.71700,0.99436,125.03000
7674.61300,7676.72550,0.99407,124.99000
7674.62160,7676.73410,0.99503,125.11000
7674.63010,7676.74260,0.99566,125.19000
7674.63810,7676.75060,0.99494,125.10000
7674.64660,7676.75910,0.99443,125.03000
7674.65520,7676.76770,0.99426,125.01000
7674.66370,7676.77630,0.99398,124.98000
7674.67160,7676.78420,0.99444,125.03000
7674.68020,7676.79280,0.99471,125.07000
7674.68870,7676.80130,0.99386,124.96000
7674.69670,7676.80930,0.99352,124.92000
7674.70520,7676.81780,0.99376,124.95000
7674.71370,7676.82630,0.99335,124.90000
7674.72230,7676.83490,0.99263,124.81000
7674.73020,7676.84280,0.99175,124.69000
7674.73880,7676.85140,0.99055,124.54000
7674.74730,7676.85990,0.98999,124.47000
7674.75520,7676.86780,0.99001,124.48000
7674.76380,7676.87640,0.98983,124.45000
7674.77230,7676.88490,0.98962,124.43000
7674.78090,7676.89350,0.98908,124.36000
7674.78880,7676.90140,0.98802,124.22000
7674.79740,7676.91000,0.98783,124.20000
7674.80590,7676.91850,0.98870,124.31000
7674.81450,7676.92710,0.98931,124.39000
7674.82240,7676.93500,0.98976,124.44000
7674.83090,7676.94350,0.98999,124.47000
7674.83950,7676.95210,0.98938,124.39000
7674.84740,7676.96000,0.98945,124.40000
7674.85600,7676.96860,0.99034,124.51000
7674.86450,7676.97710,0.99000,124.47000
7674.87300,7676.98560,0.98938,124.39000
7674.88100,7676.99360,0.98981,124.45000
7674.88950,7677.00210,0.99026,124.50000
7674.89810,7677.01070,0.99068,124.56000
7674.90600,7677.01860,0.99045,124.53000
7674.91460,7677.02720,0.98919,124.37000
7674.92310,7677.03570,0.98777,124.19000
7674.93160,7677.04420,0.98238,123.51000
7674.93960,7677.05220,0.97298,122.33000
7674.94810,7677.06070,0.97057,122.03000
7674.95670,7677.06930,0.97768,122.92000
7674.96520,7677.07780,0.98466,123.80000
7674.97310,7677.08570,0.98836,124.26000
7674.98170,7677.09430,0.99069,124.55000
7674.99020,7677.10280,0.99160,124.67000
7674.99820,7677.11080,0.99232,124.76000
7675.00670,7677.11930,0.99272,124.81000
7675.01530,7677.12790,0.99242,124.77000
7675.02380,7677.13640,0.99332,124.88000
7675.03170,7677.14440,0.99420,124.99000
7675.04030,7677.15300,0.99336,124.89000
7675.04880,7677.16150,0.99304,124.85000
7675.05740,7677.17010,0.99399,124.97000
7675.06530,7677.17800,0.99484,125.07000
7675.07390,7677.18660,0.99475,125.06000
7675.08240,7677.19510,0.99381,124.94000
7675.09030,7677.20300,0.99391,124.96000
7675.09890,7677.21160,0.99494,125.09000
7675.10740,7677.22010,0.99459,125.04000
7675.11600,7677.22870,0.99395,124.96000
7675.12390,7677.23660,0.99450,125.03000
7675.13240,7677.24510,0.99484,125.07000
7675.14100,7677.25370,0.99462,125.04000
7675.14890,7677.26160,0.99438,125.01000
7675.15750,7677.27020,0.99401,124.97000
7675.16600,7677.27870,0.99378,124.94000
7675.17460,7677.28730,0.99343,124.89000
7675.18250,7677.29520,0.99300,124.84000
7675.19100,7677.30370,0.99313,124.86000
7675.19960,7677.31230,0.99271,124.80000
7675.20810,7677.32080,0.99049,124.52000
7675.21610,7677.32880,0.98805,124.22000
7675.22460,7677.33730,0.98776,124.18000
7675.23320,7677.34590,0.98966,124.42000
7675.24110,7677.35380,0.99170,124.67000
7675.24960,7677.36230,0.99297,124.83000
7675.25820,7677.37090,0.99392,124.95000
7675.26670,7677.37940,0.99420,124.99000
7675.27470,7677.38740,0.99388,124.95000
7675.28320,7677.39590,0.99420,124.99000
7675.29170,7677.40440,0.99453,125.03000
7675.30030,7677.41300,0.99396,124.96000
7675.30820,7677.42090,0.99376,124.93000
7675.31680,7677.42950,0.99435,125.01000
7675.32530,7677.43800,0.99443,125.02000
7675.33330,7677.44600,0.99403,124.96000
7675.34180,7677.45450,0.99389,124.95000
7675.35030,7677.46300,0.99391,124.95000
7675.35890,7677.47160,0.99404,124.97000
7675.36680,7677.47950,0.99427,124.99000
7675.37540,7677.48810,0.99420,124.99000
7675.38390,7677.49660,0.99392,124.95000
7675.39180,7677.50450,0.99352,124.90000
7675.40040,7677.51320,0.99318,124.86000
7675.40890,7677.52170,0.99362,124.91000
7675.41750,7677.53030,0.99449,125.02000
7675.42540,7677.53820,0.99434,125.00000
7675.43400,7677.54680,0.99357,124.90000
7675.44250,7677.55530,0.99366,124.92000
7675.45100,7677.56380,0.99415,124.98000
7675.45900,7677.57180,0.99414,124.98000
7675.46750,7677.58030,0.99415,124.98000
7675.47610,7677.58890,0.99399,124.96000
7675.48400,7677.59680,0.99293,124.82000
7675.49260,7677.60540,0.99213,124.72000
7675.50110,7677.61390,0.99282,124.81000
7675.50960,7677.62240,0.99337,124.88000
7675.51760,7677.63040,0.99280,124.81000
7675.52610,7677.63890,0.99267,124.79000
7675.53470,7677.64750,0.99298,124.83000
7675.54320,7677.65600,0.99259,124.78000
7675.55110,7677.66390,0.99267,124.79000
7675.55970,7677.67250,0.99335,124.87000
7675.56820,7677.68100,0.99312,124.84000
7675.57620,7677.68900,0.99299,124.83000
7675.58470,7677.69750,0.99354,124.90000
7675.59330,7677.70610,0.99303,124.83000
7675.60180,7677.71460,0.99244,124.76000
7675.60970,7677.72250,0.99290,124.82000
7675.61830,7677.73110,0.99249,124.76000
7675.62680,7677.73960,0.99159,124.65000
7675.63540,7677.74820,0.99194,124.69000
7675.64330,7677.75610,0.99201,124.70000
7675.65190,7677.76470,0.99136,124.62000
7675.66040,7677.77320,0.99148,124.64000
7675.66830,7677.78110,0.99138,124.62000
7675.67690,7677.78970,0.99044,124.50000
7675.68540,7677.79820,0.99027,124.48000
7675.69400,7677.80680,0.99031,124.49000
7675.70190,7677.81470,0.98912,124.34000
7675.71040,7677.82320,0.98795,124.19000
7675.71900,7677.83180,0.98751,124.13000
7675.72690,7677.83970,0.98649,124.01000
7675.73550,7677.84830,0.98513,123.84000
7675.74400,7677.85680,0.98423,123.72000
7675.75260,7677.86540,0.98273,123.53000
7675.76050,7677.87330,0.98095,123.31000
7675.76900,7677.88190,0.98031,123.23000
7675.77760,7677.89050,0.97950,123.13000
7675.78610,7677.89900,0.97780,122.91000
7675.79410,7677.90700,0.97687,122.80000
7675.80260,7677.91550,0.97650,122.75000
7675.81120,7677.92410,0.97613,122.70000
7675.81910,7677.93200,0.97701,122.81000
7675.82760,7677.94050,0.97850,123.00000
7675.83620,7677.94910,0.97895,123.06000
7675.84470,7677.95760,0.97910,123.07000
7675.85270,7677.96560,0.98000,123.19000
7675.86120,7677.97410,0.98154,123.38000
7675.86980,7677.98270,0.98305,123.57000
7675.87830,7677.99120,0.98373,123.66000
7675.88620,7677.99910,0.98432,123.73000
7675.89480,7678.00770,0.98569,123.90000
7675.90330,7678.01620,0.98636,123.99000
7675.91130,7678.02420,0.98579,123.91000
7675.91980,7678.03270,0.98573,123.91000
7675.92830,7678.04120,0.98586,123.92000
7675.93690,7678.04980,0.98483,123.79000
7675.94480,7678.05770,0.98411,123.70000
7675.95340,7678.06630,0.98422,123.71000
7675.96190,7678.07480,0.98319,123.58000
7675.97050,7678.08340,0.98106,123.32000
7675.97840,7678.09130,0.97762,122.88000
7675.98690,7678.09980,0.96985,121.91000
7675.99550,7678.10840,0.96042,120.72000
7676.00340,7678.11630,0.95825,120.45000
7676.01200,7678.12490,0.96480,121.27000
7676.02050,7678.13340,0.97173,122.14000
7676.02910,7678.14200,0.97398,122.43000
7676.03700,7678.14990,0.97433,122.47000
7676.04550,7678.15840,0.97505,122.56000
7676.05410,7678.16700,0.97501,122.55000
7676.06260,7678.17550,0.97452,122.49000
7676.07060,7678.18350,0.97489,122.54000
7676.07910,7678.19200,0.97539,122.60000
7676.08760,7678.20050,0.97545,122.61000
7676.09560,7678.20850,0.97548,122.61000
7676.10410,7678.21700,0.97535,122.60000
7676.11270,7678.22560,0.97543,122.61000
7676.12120,7678.23410,0.97600,122.68000
7676.12920,7678.24210,0.97631,122.72000
7676.13770,7678.25060,0.97639,122.73000
7676.14620,7678.25920,0.97653,122.74000
7676.15480,7678.26780,0.97660,122.75000
7676.16270,7678.27570,0.97692,122.79000
7676.17130,7678.28430,0.97708,122.81000
7676.17980,7678.29280,0.97616,122.70000
7676.18770,7678.30070,0.97465,122.51000
7676.19630,7678.30930,0.97323,122.33000
7676.20480,7678.31780,0.97220,122.20000
7676.21340,7678.32640,0.97162,122.12000
7676.22130,7678.33430,0.97077,122.02000
7676.22990,7678.34290,0.96959,121.87000
7676.23840,7678.35140,0.96825,121.70000
7676.24690,7678.35990,0.96595,121.41000
7676.25490,7678.36790,0.96363,121.12000
7676.26340,7678.37640,0.96266,121.00000
7676.27200,7678.38500,0.96150,120.85000
7676.27990,7678.39290,0.95977,120.63000
7676.28850,7678.40150,0.95873,120.50000
7676.29700,7678.41000,0.95722,120.31000
7676.30550,7678.41850,0.95470,119.99000
7676.31350,7678.42650,0.95228,119.69000
7676.32200,7678.43500,0.94948,119.34000
7676.33060,7678.44360,0.94650,118.96000
7676.33910,7678.45210,0.94441,118.70000
7676.34700,7678.46000,0.94172,118.36000
7676.35560,7678.46860,0.93708,117.78000
7676.36410,7678.47710,0.93171,117.10000
7676.37210,7678.48510,0.92639,116.43000
7676.38060,7678.49360,0.92040,115.68000
7676.38920,7678.50220,0.91315,114.77000
7676.39770,7678.51070,0.90477,113.72000
7676.40560,7678.51860,0.89474,112.46000
7676.41420,7678.52720,0.88228,110.89000
7676.42270,7678.53570,0.86829,109.13000
7676.43130,7678.54430,0.85207,107.09000
7676.43920,7678.55220,0.83098,104.44000
7676.44780,7678.56080,0.80534,101.22000
7676.45630,7678.56930,0.77417,97.30000
7676.46480,7678.57780,0.73343,92.18000
7676.47280,7678.58580,0.68227,85.75000
7676.48130,7678.59430,0.61721,77.57000
7676.48990,7678.60290,0.53153,66.80000
7676.49780,7678.61080,0.42431,53.33000
7676.50630,7678.61930,0.29502,37.08000
7676.51490,7678.62800,0.15544,19.54000
7676.52340,7678.63650,0.04730,5.94000
7676.53140,7678.64450,-0.00005,-0.01000
7676.53990,7678.65300,-0.00682,-0.86000
7676.54850,7678.66160,-0.00506,-0.64000
7676.55700,7678.67010,-0.00339,-0.43000
7676.56490,7678.67800,0.01373,1.73000
7676.57350,7678.68660,0.07762,9.76000
7676.58200,7678.69510,0.19689,24.75000
7676.59000,7678.70310,0.33622,42.26000
7676.59850,7678.71160,0.46004,57.82000
7676.60710,7678.72020,0.56075,70.48000
7676.61560,7678.72870,0.63950,80.37000
7676.62350,7678.73660,0.69875,87.82000
7676.63210,7678.74520,0.74503,93.63000
7676.64060,7678.75370,0.78204,98.29000
7676.64920,7678.76230,0.81080,101.90000
7676.65710,7678.77020,0.83356,104.76000
7676.66560,7678.77870,0.85240,107.13000
7676.67420,7678.78730,0.86822,109.12000
7676.68210,7678.79520,0.88126,110.75000
7676.69070,7678.80380,0.89235,112.15000
7676.69920,7678.81230,0.90239,113.41000
7676.70780,7678.82090,0.91069,114.45000
7676.71570,7678.82880,0.91743,115.30000
7676.72420,7678.83730,0.92395,116.12000
7676.73280,7678.84590,0.92972,116.84000
7676.74130,7678.85440,0.93436,117.43000
7676.74930,7678.86240,0.93884,117.99000
7676.75780,7678.87090,0.94274,118.48000
7676.76640,7678.87950,0.94570,118.85000
7676.77490,7678.88800,0.94879,119.24000
7676.78280,7678.89590,0.95169,119.60000
7676.79140,7678.90450,0.95360,119.84000
7676.79990,7678.91300,0.95548,120.08000
7676.80790,7678.92100,0.95755,120.34000
7676.81640,7678.92950,0.95892,120.51000
7676.82500,7678.93810,0.96009,120.66000
7676.83350,7678.94660,0.96154,120.84000
7676.84140,7678.95450,0.96265,120.98000
7676.85000,7678.96310,0.96371,121.11000
7676.85850,7678.97160,0.96508,121.28000
7676.86710,7678.98020,0.96606,121.41000
7676.87500,7678.98810,0.96698,121.52000
7676.88350,7678.99670,0.96858,121.72000
7676.89210,7679.00530,0.97019,121.93000
7676.90000,7679.01320,0.97133,122.07000
7676.90860,7679.02180,0.97248,122.21000
7676.91710,7679.03030,0.97375,122.37000
7676.92570,7679.03890,0.97479,122.50000
7676.93360,7679.04680,0.97528,122.56000
7676.94210,7679.05530,0.97567,122.61000
7676.95070,7679.06390,0.97672,122.74000
7676.95920,7679.07240,0.97764,122.86000
7676.96720,7679.08040,0.97774,122.87000
7676.97570,7679.08890,0.97771,122.87000
7676.98430,7679.09750,0.97764,122.86000
7676.99220,7679.10540,0.97779,122.88000
7677.00070,7679.11390,0.97890,123.02000
7677.00930,7679.12250,0.97960,123.11000
7677.01780,7679.13100,0.97911,123.04000
7677.02580,7679.13900,0.97914,123.05000
7677.03430,7679.14750,0.97990,123.14000
7677.04280,7679.15600,0.98027,123.19000
7677.05140,7679.16460,0.98045,123.21000
7677.05930,7679.17250,0.98056,123.22000
7677.06790,7679.18110,0.98038,123.20000
7677.07640,7679.18960,0.98012,123.17000
7677.08500,7679.19820,0.97980,123.13000
7677.09290,7679.20610,0.97956,123.10000
7677.10140,7679.21460,0.97928,123.06000
7677.11000,7679.22320,0.97844,122.96000
7677.11790,7679.23110,0.97738,122.82000
7677.12650,7679.23970,0.97619,122.67000
7677.13500,7679.24820,0.97481,122.50000
7677.14360,7679.25680,0.97431,122.44000
7677.15150,7679.26470,0.97471,122.49000
7677.16000,7679.27320,0.97476,122.49000
7677.16860,7679.28180,0.97472,122.49000
7677.17710,7679.29030,0.97505,122.53000
7677.18510,7679.29830,0.97519,122.55000
7677.19360,7679.30680,0.97488,122.51000
7677.20210,7679.31530,0.97393,122.39000
7677.21010,7679.32330,0.97295,122.26000
7677.21860,7679.33180,0.97303,122.27000
7677.22720,7679.34040,0.97256,122.21000
7677.23570,7679.34890,0.97045,121.95000
7677.24370,7679.35690,0.96961,121.84000
7677.25220,7679.36550,0.97068,121.98000
7677.26070,7679.37400,0.97045,121.95000
7677.26930,7679.38260,0.96914,121.78000
7677.27720,7679.39050,0.96856,121.71000
7677.28580,7679.39910,0.96773,121.61000
7677.29430,7679.40760,0.96629,121.42000
