band,species,element,wavelength_A,lower_ep_eV,elgueta_loggf,c6,procyon_Fd_depth,procyon_Fd_sat,procyon_Fd_pur,procyon_Fd_gof,procyon_Fd_rob,sun_Gd_depth,sun_Gd_sat,sun_Gd_pur,sun_Gd_gof,sun_Gd_rob,eps_eri_Kd_depth,eps_eri_Kd_sat,eps_eri_Kd_pur,eps_eri_Kd_gof,eps_eri_Kd_rob,beta_hyi_FGKsg_depth,beta_hyi_FGKsg_sat,beta_hyi_FGKsg_pur,beta_hyi_FGKsg_gof,beta_hyi_FGKsg_rob,arcturus_FGKg_depth,arcturus_FGKg_sat,arcturus_FGKg_pur,arcturus_FGKg_gof,arcturus_FGKg_rob,gamma_sge_Mg_depth,gamma_sge_Mg_sat,gamma_sge_Mg_pur,gamma_sge_Mg_gof,gamma_sge_Mg_rob,robust_any,source_file,source_md5,doi,canonical_line_id,canonical_loggf,canonical_source,canonical_grade,delta_loggf,match_status,primary_source_trace,action
H,FeI,Fe,15940.918,5.814,-1.594,-7.52, , , , , , , , , , ,Y,Y,N, ,N,N, , , ,N,Y,Y,N, ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169235,-1.594,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15941.848,6.36,0.265,-7.45, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,U,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169236,0.265,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MgI,Mg,15948.379,6.588,-2.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173639,-2.0,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15948.618,5.791,-0.319,-7.67, , , , , , , , , , , , , , , , , , , , ,N, , , ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173641,0.04869098247425242,K07,KURUCZ,-0.3676909824742524,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15950.88,5.791,-0.495,-7.67, , , , , , , , , , , , , , , , , , , , ,N, , , ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173643,0.22507318711227725,K07,KURUCZ,-0.7200731871122772,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15954.085,6.222,-0.5,-7.29, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169239,-0.5,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15954.248,5.791,0.069,-7.67, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173649,0.34991529268898003,K07,KURUCZ,-0.28091529268898,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MgI,Mg,15954.477,6.588,-1.82,0.0,Y,Y,N, ,N, , , , , , , , , , ,Y,Y,N, ,N, , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173650,-0.7209715516922149,KP,OTHER,-1.0990284483077852,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15954.778,5.814,-1.719,-7.52, , , , , , , , , , ,N, , , ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169240,-1.719,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,AlI,Al,15956.675,4.827,-1.397,0.0, , , , , , , , , , ,N, , , ,N, , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173652,-1.397,K75,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15958.167,5.067,-3.011,-7.75, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169241,-3.011,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CeI,Ce,15958.371,,,, , , , , , , , , , ,Y,Y, , ,N, , , , , , , , , , ,Y, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,,,,,,NO_PHYSICAL_KEY_MATCH,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15958.888,5.791,0.276,-7.67, , , , , , , , , , , , , , , , , , , , ,N, , , ,N,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173654,0.4464592773418123,K07,KURUCZ,-0.17045927734181227,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15958.891,5.214,-9.677,-7.82, , , , , , , , , , , , , , , , , , , , ,N, , , ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,,,,,,NO_PHYSICAL_KEY_MATCH,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15960.063,5.984,0.087,-7.39,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N, , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173655,0.087,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15962.558,6.419,-0.078,-7.32, , , , , , , , , , ,Y,Y,U,N,N,Y,Y,Y,N,N,Y,Y,N, ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169243,-0.078,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15963.302,6.479,-1.012,-7.37, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169244,-1.012,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15963.679,6.369,-0.825,-7.32, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169245,-0.825,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15964.865,5.921,0.279,-7.49, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169246,0.279,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15965.089,5.792,-1.294,-7.67, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173660,0.5260750925552617,K07,KURUCZ,-1.8200750925552618,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15967.654,6.369,-1.359,-7.32, , , , , , , , , , ,Y,Y,N, ,N, , , , , ,N, , , ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169247,-1.359,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CrI,Cr,15968.35,3.368,-3.231,-7.78, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173663,-3.231,K16,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15971.248,6.415,-0.142,-7.46, , , , , , , , , , ,N, , , ,N, , , , , ,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169248,-0.142,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15977.614,6.258,-1.44,-7.27, , , , , , , , , , ,N, , , ,N, , , , , ,N, , , ,N, , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169250,-1.44,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15980.725,6.264,0.958,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169251,0.958,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15980.825,6.36,-1.207,-7.57, , , , , , , , , , ,Y,Y, , ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169252,-1.207,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MnI,Mn,15981.757,5.133,0.161,-7.56, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173673,-2.0099526956145204,BXPNL,OTHER,2.1709526956145204,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15982.072,6.266,-0.761,-7.32, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169253,-0.761,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16002.263,6.237,-0.848,-7.32, , , , , , , , , , , , , , , , , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169258,-0.848,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16003.439,6.347,-0.863,-7.32, , , , , ,N, , , ,N, , , , , ,Y,Y,Y,N,N,Y,Y,N, ,N,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169259,-0.863,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16004.9,9.631,0.234,0.0, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173704,0.234,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,TiII,Ti,16005.053,3.095,-2.07,-7.85, , , , , , , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173705,-2.07,K16,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16005.161,6.222,-0.645,-7.29, , , , , , , , , , ,Y,Y,N, ,N, , , , , ,N, , , ,N,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169260,-0.645,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CuI,Cu,16005.709,5.348,-0.556,-7.47, , , , , , , , , , , , , , , , , , , , ,N, , , ,N,Y, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173706,-0.044786858695489505,K12,KURUCZ,-0.5112131413045106,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CuI,Cu,16005.748,5.348,-0.205,-7.47, , , , , , , , , , , , , , , , , , , , ,N, , , ,N,Y, ,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173706,-0.044786858695489505,K12,KURUCZ,-0.16021314130451048,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16006.757,6.347,0.747,-7.32, , , , , , , , , , ,Y,Y,U,N,N, , , , , ,Y,Y,N, ,N,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169261,0.747,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16007.083,6.347,0.216,-7.33, , , , , , , , , , , , , , , , , , , , ,N, , , ,N,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169262,0.216,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,VI,V,16007.796,3.245,-0.272,-7.74, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173709,-0.2721361218316672,K09,KURUCZ,0.00013612183166716862,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16008.075,6.266,0.273,-7.33, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169263,0.273,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16009.611,5.426,-0.47,-7.49, , , , , ,N, , , ,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169264,-0.48,PRIMARY LAB Ruffoni2013,LAB,0.010000000000000009,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16012.859,5.587,-2.231,-7.54, , , , , , , , , , ,Y,Y,U,-,N, , , , , , , , , , , , , , , ,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169265,-2.231,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,16013.745,5.305,-0.699,-7.56, , , , , , , , , , , , , , , ,Y,Y,U,Y,N,Y,Y,U,N,N,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173714,-0.5318899147631267,K08,KURUCZ,-0.1671100852368732,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,16013.836,5.305,-1.113,-7.56, , , , , , , , , , , , , , , ,N, , , ,N, , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,,,,,,NO_PHYSICAL_KEY_MATCH,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CrI,Cr,16015.32,4.697,-0.292,-7.46, , , , , , , , , , ,Y,N, , ,N,N, , , ,N, , , , , ,Y,N, , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173716,-0.2919999999999999,K16,KURUCZ,-5.551115123125783e-17,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,16015.917,6.726,-1.6,-7.13, , , , , ,N, , , ,N, , , , , ,Y,Y,Y,N,N, , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173717,-1.6,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16017.991,5.106,-2.647,-7.81, , , , , , , , , , , , , , , , , , , , , , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169267,-2.647,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16018.725,5.607,-1.983,-7.51, , , , , , , , , , ,Y,Y,N, ,N, , , , , ,Y,Y,N, ,N,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169268,-1.983,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16019.788,6.347,-0.591,-7.32, , , , , ,N, , , ,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N, , , ,N,Y,Y,U,N,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,,,,,,AMBIGUOUS_PHYSICAL_KEY,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16020.956,6.253,-1.783,-7.32, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169270,-1.783,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,CI,C,16021.7,9.631,0.222,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N, , , , , ,N, , , ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173724,0.22200000000000003,BRW,OTHER,-2.7755575615628914e-17,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,16024.407,6.727,-1.379,-7.13, , , , , ,N, , , ,N, , , , , ,N, , , ,N, , , , , ,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173725,-1.379,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16025.673,6.666,-0.175,-7.24, , , , , , , , , , , , , , , ,N, , , ,N,Y,Y,N, ,N,N, , , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169271,-0.175,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,VI,V,16031.206,2.122,-2.001,-7.78, , , , , , , , , , , , , , , , , , , , , , , , , ,Y,Y, , ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,,,,,,NO_PHYSICAL_KEY_MATCH,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16037.818,6.264,0.254,-7.32, , , , , ,Y,Y,Y,N,N, , , , , ,Y,Y,Y,Y,Y, , , , , ,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169274,0.254,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16038.124,2.559,-5.075,-7.8, , , , , , , , , , , , , , , , , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169275,-5.075,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16039.853,5.653,-0.724,-7.45, , , , , ,Y,Y,U,N,N,Y,Y,U,N,N,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,N,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169276,-0.724,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16040.654,5.874,0.317,-7.45, , , , , ,Y,Y,Y,N,N,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,N,N,Y,Y,Y,N,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169277,0.317,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,16041.84,6.258,-1.727,-7.26, , , , , , , , , , ,Y,Y,N, ,N, , , , , , , , , , ,Y,Y,N, ,N,False,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169278,-1.727,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
