band,species,element,wavelength_A,lower_ep_eV,elgueta_loggf,c6,procyon_Fd_depth,procyon_Fd_sat,procyon_Fd_pur,procyon_Fd_gof,procyon_Fd_rob,sun_Gd_depth,sun_Gd_sat,sun_Gd_pur,sun_Gd_gof,sun_Gd_rob,eps_eri_Kd_depth,eps_eri_Kd_sat,eps_eri_Kd_pur,eps_eri_Kd_gof,eps_eri_Kd_rob,beta_hyi_FGKsg_depth,beta_hyi_FGKsg_sat,beta_hyi_FGKsg_pur,beta_hyi_FGKsg_gof,beta_hyi_FGKsg_rob,arcturus_FGKg_depth,arcturus_FGKg_sat,arcturus_FGKg_pur,arcturus_FGKg_gof,arcturus_FGKg_rob,gamma_sge_Mg_depth,gamma_sge_Mg_sat,gamma_sge_Mg_pur,gamma_sge_Mg_gof,gamma_sge_Mg_rob,robust_any,source_file,source_md5,doi,canonical_line_id,canonical_loggf,canonical_source,canonical_grade,delta_loggf,match_status,primary_source_trace,action
H,FeI,Fe,15207.526,5.385,0.323,-7.49, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168863,0.2,PRIMARY LAB Ruffoni2013,LAB,0.123,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15224.729,5.956,-0.315,-7.44, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168872,-0.315,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15239.712,6.419,-0.032,-7.35, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168879,-0.032,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15243.588,6.727,-0.867,-7.12,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_172998,-0.867,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15244.973,5.587,-0.072,-7.45, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168881,-0.072,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15246.394,4.143,-3.612,-7.71, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168883,-3.612,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15293.135,6.311,0.143,-7.29, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,U,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168904,0.143,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15294.56,5.309,0.719,-7.49, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168905,0.59,PRIMARY LAB Ruffoni2013,LAB,0.129,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15301.557,5.921,-0.687,-7.55, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168911,-0.687,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15323.555,6.35,-0.597,-7.32, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168918,-0.597,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15360.234,4.261,-2.7,-7.79, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168927,-2.7,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15361.161,5.954,-2.084,-7.39,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173107,-2.084,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15376.831,6.223,-0.691,-7.39,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173117,-0.691,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15381.96,5.979,-0.46,-7.43, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168934,-0.46,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15387.803,6.277,-0.184,-7.29, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168936,-0.184,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15395.718,5.621,-0.126,-7.45, , , , , , , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168939,-0.126,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SI,S,15400.077,8.699,0.55,-7.32,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173129,0.55,BQZ,OTHER,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SI,S,15469.816,8.045,-0.05,-7.41,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173172,-0.0499999999999999,BQZ,OTHER,-1.0408340855860843e-16,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SI,S,15475.616,8.046,-0.52,-7.41,Y,Y,Y,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173176,-0.52,BQZ,OTHER,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SI,S,15478.482,8.046,0.18,-7.41,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,U,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173178,0.18,BQZ,OTHER,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15514.279,6.287,-0.473,-7.32, , , , , , , , , , ,Y,Y,N, ,N,Y,Y,Y,Y,Y,Y,Y,N, ,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_168990,-0.473,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15542.079,5.642,-0.337,-7.45, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169005,-0.337,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,TiI,Ti,15543.758,1.879,-1.134,-7.78, , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , , , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173227,-1.08,BLNP,OTHER,-0.053999999999999826,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15550.436,6.323,-0.102,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169008,-0.102,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15551.433,6.347,-0.371,-7.33, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169009,-0.371,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15557.778,5.964,-0.81,-7.39, , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,Y,Y,U,Y,N, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173237,-0.81,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15565.222,6.323,-0.557,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169019,-0.557,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15566.725,6.35,-0.681,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169020,-0.681,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15588.259,6.367,0.419,-7.34, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169027,0.419,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15590.046,6.242,-0.829,-7.32, , , , , , , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,Y,Y,U,Y,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169028,-0.829,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15611.145,3.415,-3.768,-7.79, , , , , , , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,Y,Y, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169040,-3.768,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15621.654,5.539,0.589,-7.45, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169049,0.589,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15629.364,5.946,-1.014,-7.5, , , , , , , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y,N, , , ,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169050,-1.014,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15631.948,5.352,0.12,-7.49, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169055,0.01,PRIMARY LAB Ruffoni2013,LAB,0.11,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15648.51,5.426,-0.599,-7.49, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169059,-0.61,PRIMARY LAB Ruffoni2013,LAB,0.01100000000000001,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15652.871,6.246,-0.161,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169061,-0.161,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15662.013,5.828,0.371,-7.45, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169068,0.371,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15665.24,5.979,-0.337,-7.44, , , , , , , , , , ,Y,Y,U,Y,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169070,-0.337,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15670.124,6.206,-0.986,-7.29, , , , , , , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169071,-0.986,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15671.004,6.329,-0.221,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N, , , ,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169072,-0.221,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15671.866,5.921,-1.06,-7.47, , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169073,-1.06,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15682.513,6.369,-0.265,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169082,-0.265,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,PI,P,15711.522,7.176,-0.51,0.0,Y,Y,Y,Y,Y, , , , , , , , , , ,N, , , ,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173353,-0.51,BSB,OTHER,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,TiI,Ti,15715.573,1.873,-1.224,-7.78, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173354,-1.2,BLNP,OTHER,-0.02400000000000002,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,MgI,Mg,15740.706,5.931,-0.212,0.0,Y,Y,Y,N,N,Y,Y,Y,Y,Y, , , , , ,Y,Y,Y,N,N, , , , , ,Y,Y,Y,N,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173369,-0.212,VALD3,VALD3,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,NiI,Ni,15753.606,5.469,-0.602,-7.47, , , , , ,Y,Y,Y,Y,Y,N, , , ,N,Y,Y,Y,N,N, , , , , ,Y,Y,N, ,N,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173381,-0.602,K08,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15797.441,6.761,-1.321,-7.13,N, , , ,N,Y,Y,U,Y,N,N, , , ,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173425,-1.321,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15806.275,6.336,-0.008,-7.32, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N, , , ,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169132,-0.008,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15816.631,5.956,-0.333,-7.5, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169137,-0.333,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15821.712,5.642,-0.792,-7.45, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169141,-0.792,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15822.816,5.642,0.186,-7.45, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169142,0.186,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15827.213,7.092,-0.654,-6.89,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N, , , ,N,Y,Y,Y,Y,Y, , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173448,-0.654,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15833.602,6.223,-0.187,-7.38,Y,Y,Y,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173453,-0.187,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15835.165,6.303,0.74,-7.32, , , , , , , , , , ,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169148,0.71,PRIMARY LAB Ruffoni2013,LAB,0.030000000000000027,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,FeI,Fe,15840.19,6.364,-1.16,-7.32, , , , , , , , , , ,Y,Y,Y,Y,Y, , , , , ,Y,Y,N, ,N, , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_169151,-1.16,K14,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
H,SiI,Si,15849.002,6.734,-1.482,-7.12,Y,Y,Y,Y,Y, , , , , ,N, , , ,N, , , , , , , , , , , , , , , ,True,atomich.dat,67ff8a2d7478c37920efd1d656b6bc7d,10.1051/0004-6361/202659148,gf_173468,-1.482,K07,KURUCZ,0.0,PHYSICAL_KEY_UNIQUE,UNTRACED_ELGUETA_TABLE_HAS_NO_GF_REFERENCE,TRACE_PRIMARY_GF_BEFORE_PROMOTION
