line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,w,band,depth,tier,ionx
gf_053483,pk_01bd284deaff,26,1.0,Fe I,3998.052,2.6924,1,-0.81,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-0.91,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,3998.052,VIS,0.905,DEEPGRADED,1.0
gf_053724,pk_4505e157248d,26,1.0,Fe I,4051.9053,3.3965,1,-1.49,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.43,False,False,True,,RU14,0.07,10.1093/mnras/stu780,True,LAB,False,4051.9053,VIS,0.779,DEEPGRADED,1.0
gf_053760,pk_6efdca0aed40,26,1.0,Fe I,4058.2166,3.2112,1,-1.18,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.112,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4058.2166,VIS,0.837,DEEPGRADED,1.0
gf_053782,pk_bb9a027ce966,26,1.0,Fe I,4063.2757,3.3683,1,-0.81,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-0.574,False,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,4063.2757,VIS,0.867,DEEPGRADED,1.0
gf_053795,pk_e4b14d0fa085,26,1.0,Fe I,4066.5849,2.9904,1,-1.62,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.583,False,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,4066.5849,VIS,0.813,DEEPGRADED,1.0
gf_053804,pk_2993941b36ec,26,1.0,Fe I,4067.9777,3.2112,1,-0.53,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.472,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4067.9777,VIS,0.887,DEEPGRADED,1.0
gf_053819,pk_8bca24c995f6,26,1.0,Fe I,4070.7702,3.241,1,-0.87,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.79,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4070.7702,VIS,0.861,DEEPGRADED,1.0
gf_053826,pk_ecdb81f3d791,26,1.0,Fe I,4073.7619,3.2657,1,-0.97,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.902,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4073.7619,VIS,0.849,DEEPGRADED,1.0
gf_053836,pk_840441960096,26,1.0,Fe I,4076.6288,3.2112,1,-0.59,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.529,False,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,4076.6288,VIS,0.883,DEEPGRADED,1.0
gf_053849,pk_e48857712d82,26,1.0,Fe I,4079.1676,3.417,1,-1.73,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.2,False,False,True,,RU14,0.11,10.1093/mnras/stu780,True,LAB,False,4079.1676,VIS,0.801,DEEPGRADED,1.0
gf_053855,pk_f21c95d18ec0,26,1.0,Fe I,4080.209,3.283,1,-1.18,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.22,False,False,True,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,4080.209,VIS,0.815,DEEPGRADED,1.0
gf_053872,pk_08a5e3f0ad6d,26,1.0,Fe I,4083.7628,3.417,1,-1.41,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.918,False,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,4083.7628,VIS,0.694,DEEPGRADED,1.0
gf_053876,pk_a6ad334666db,26,1.0,Fe I,4084.4915,3.332,1,-0.54,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.71,False,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,4084.4915,VIS,0.857,DEEPGRADED,1.0
gf_053933,pk_6ed686efce99,26,1.0,Fe I,4097.0831,3.283,1,-1.77,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.69,False,False,True,,DH14,0.06,10.1088/0067-0049/215/2/23,True,LAB,False,4097.0831,VIS,0.753,DEEPGRADED,1.0
gf_053936,pk_8a0e1b8b97ce,26,1.0,Fe I,4098.1754,3.241,1,-0.97,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.879,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4098.1754,VIS,0.85,DEEPGRADED,1.0
gf_053950,pk_0ade8d96e8cc,26,1.0,Fe I,4101.2608,3.3965,1,-1.35,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.38,False,False,True,,RU14,0.06,10.1093/mnras/stu780,True,LAB,False,4101.2608,VIS,0.779,DEEPGRADED,1.0
gf_053958,pk_1ecb1389548e,26,1.0,Fe I,4103.6105,3.2515,1,-2.67,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-2.927,False,False,True,,BEL17,0.08,10.3847/1538-4357/aa8cd3,True,LAB,False,4103.6105,VIS,0.275,GRADED,1.0
gf_053959,pk_c314ab1023c3,26,1.0,Fe I,4104.1134,3.2657,1,-1.27,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.046,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,4104.1134,VIS,0.832,DEEPGRADED,1.0
gf_053960,pk_3c149f4b0e6f,26,1.0,Fe I,4104.1533,2.8316,1,-2.4,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-5.041,False,False,True,,BEL17,0.04,10.3847/1538-4357/aa8cd3,True,LAB,False,4104.1533,VIS,0.832,DEEPGRADED,1.0
gf_053969,pk_091f175116bd,26,1.0,Fe I,4106.4221,3.3965,1,-1.5,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.497,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,4106.4221,VIS,0.762,DEEPGRADED,1.0
gf_053980,pk_10e366775d1d,26,1.0,Fe I,4108.1299,3.241,1,-2.0,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-2.14,False,False,True,,DH14,0.13,10.1088/0067-0049/215/2/23,True,LAB,False,4108.1299,VIS,0.658,DEEPGRADED,1.0
gf_053983,pk_6854a91e20b2,26,1.0,Fe I,4109.0561,3.2918,1,-1.55,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.56,False,False,True,,DH14,0.05,10.1088/0067-0049/215/2/23,True,LAB,False,4109.0561,VIS,0.769,DEEPGRADED,1.0
gf_053990,pk_b576f3fab650,26,1.0,Fe I,4112.3185,3.3965,1,-1.56,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.75,False,False,True,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,4112.3185,VIS,0.717,DEEPGRADED,1.0
gf_054000,pk_f28669b89b52,26,1.0,Fe I,4114.9376,3.3683,1,-1.45,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.445,False,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,4114.9376,VIS,0.772,DEEPGRADED,1.0
gf_054017,pk_8d8669bf2624,26,1.0,Fe I,4118.5443,3.5732,1,0.27,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,0.215,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4118.5443,VIS,0.898,DEEPGRADED,1.0
gf_054028,pk_fc1aedf4bba0,26,1.0,Fe I,4120.2062,2.9904,1,-1.23,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-1.267,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4120.2062,VIS,0.84,DEEPGRADED,1.0
gf_054031,pk_d3eeb91a7231,26,1.0,Fe I,4121.8022,2.8316,1,-1.28,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-1.45,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4121.8022,VIS,0.84,DEEPGRADED,1.0
gf_054033,pk_a36de03e109e,26,1.0,Fe I,4122.5153,2.845,1,-1.4,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-1.386,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4122.5153,VIS,0.845,DEEPGRADED,1.0
gf_054054,pk_b77648f0f836,26,1.0,Fe I,4127.7844,3.283,1,-1.61,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.4,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,4127.7844,VIS,0.789,DEEPGRADED,1.0
gf_054069,pk_573688e9caec,26,1.0,Fe I,4131.9345,3.417,1,-1.64,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.331,False,False,True,,DH14,0.1,10.1088/0067-0049/215/2/23,True,LAB,False,4131.9345,VIS,0.778,DEEPGRADED,1.0
gf_054079,pk_174ca54531bf,26,1.0,Fe I,4133.8553,3.3683,1,-1.13,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.311,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4133.8553,VIS,0.787,DEEPGRADED,1.0
gf_054107,pk_a3df0e4192ae,26,1.0,Fe I,4140.4025,3.417,1,-1.6,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.215,False,False,True,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,4140.4025,VIS,0.791,DEEPGRADED,1.0
gf_054121,pk_177c522caa8f,26,1.0,Fe I,4143.4144,3.0469,1,-0.21,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-0.204,False,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,4143.4144,VIS,0.909,DEEPGRADED,1.0
gf_054122,pk_068d00c85070,26,1.0,Fe I,4143.4968,3.3683,1,-1.47,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-1.551,False,False,True,,RU14,0.09,10.1093/mnras/stu780,True,LAB,False,4143.4968,VIS,0.754,DEEPGRADED,1.0
gf_054145,pk_fe9e4220c9cb,26,1.0,Fe I,4150.2487,3.4302,1,-1.19,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-1.26,False,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,4150.2487,VIS,0.783,DEEPGRADED,1.0
gf_054162,pk_3f9ea58189b8,26,1.0,Fe I,4153.8994,3.3965,1,-0.28,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-0.321,False,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,4153.8994,VIS,0.875,DEEPGRADED,1.0
gf_054179,pk_10436b870e2a,26,1.0,Fe I,4158.792,3.4302,1,-0.7,PRIMARY LAB DenHartog2014,,linelist(VALD3),lab_rya945,,,-0.67,False,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4158.792,VIS,0.843,DEEPGRADED,1.0
gf_054232,pk_dc3e26e54a08,26,1.0,Fe I,4171.8993,3.3009,1,-1.66,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,-1.701,False,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4171.8993,VIS,0.738,DEEPGRADED,1.0
gf_068009,pk_4efe887cc4a9,26,2.0,Fe II,4173.4511,2.5827,1,-2.38,PRIMARY LAB DenHartog2019,,linelist(VALD3),lab_rya945,,,-2.74,False,False,True,,DH19,0.05,10.3847/1538-4365/ab322e,True,LAB,False,4173.4511,VIS,0.789,DEEPGRADED,2.0
gf_054296,pk_0cca0a4d9ba2,26,1.0,Fe I,4187.0384,2.4496,1,-0.56,PRIMARY LAB Ruffoni2014,,linelist(VALD3),lab_rya945,,,-0.548,False,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,4187.0384,VIS,0.925,DEEPGRADED,1.0
gf_054333,pk_1fb4988374b8,26,1.0,Fe I,4199.0948,3.0469,1,0.17,PRIMARY LAB Belmonte2017,,linelist(VALD3),lab_rya945,,,0.155,False,False,True,,BEL17,0.02,10.3847/1538-4357/aa8cd3,True,LAB,False,4199.0948,VIS,0.922,DEEPGRADED,1.0
gf_054361,pk_7a83bbc0550b,26,1.0,Fe I,4203.938,3.634,1,-0.95,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-0.99,,-0.99,True,False,True,,BEL17,0.04,10.3847/1538-4357/aa8cd3,True,LAB,False,4203.938,VIS,0.869,DEEPGRADED,1.0
gf_068049,pk_9f8343fc8a2d,26,2.0,Fe II,4233.162,2.583,1,-2.02,PRIMARY LAB DenHartog2019,,synth(GES),lab_rya945,-1.9,,-1.9,True,False,True,,DH19,0.05,10.3847/1538-4365/ab322e,True,LAB,False,4233.162,VIS,0.869,DEEPGRADED,2.0
gf_054491,pk_7600b83ba0cd,26,1.0,Fe I,4233.602,2.482,1,-0.6,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.6,,-0.604,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,4233.602,VIS,0.918,DEEPGRADED,1.0
gf_054545,pk_b927e5cd03e8,26,1.0,Fe I,4245.344,3.332,1,-1.43,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.43,,-1.61,True,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,4245.344,VIS,0.738,DEEPGRADED,1.0
gf_054610,pk_f71491e9c297,26,1.0,Fe I,4259.999,3.332,1,-1.4,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.39,,-1.256,True,False,True,,DH14,0.05,10.1088/0067-0049/215/2/23,True,LAB,False,4259.999,VIS,0.784,DEEPGRADED,1.0
gf_054682,pk_c2fed0d2c772,26,1.0,Fe I,4276.675,3.882,1,-1.75,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.75,,-1.21,True,False,True,,RU14,0.14,10.1093/mnras/stu780,True,LAB,False,4276.675,VIS,0.699,DEEPGRADED,1.0
gf_054691,pk_3905669ecb2a,26,1.0,Fe I,4278.23,3.368,1,-1.58,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.69,,-1.74,True,False,True,,DH14,0.05,10.1088/0067-0049/215/2/23,True,LAB,False,4278.23,VIS,0.703,DEEPGRADED,1.0
gf_054732,pk_9b1d0ffb9a57,26,1.0,Fe I,4286.863,3.417,1,-2.2,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-2.2,,-1.692,True,False,True,,DH14,0.09,10.1088/0067-0049/215/2/23,True,LAB,False,4286.863,VIS,0.701,DEEPGRADED,1.0
gf_054737,pk_e7b09cfe1d47,26,1.0,Fe I,4287.94,3.43,1,-1.95,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.95,,-2.015,True,False,True,,DH14,0.11,10.1088/0067-0049/215/2/23,True,LAB,False,4287.94,VIS,0.611,DEEPGRADED,1.0
gf_054746,pk_276e61664ffd,26,1.0,Fe I,4289.08,3.368,1,-1.17,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.17,,-4.238,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4289.08,VIS,0.013,below floor,1.0
gf_054748,pk_8fdadcadb1f6,26,1.0,Fe I,4289.915,3.397,1,-1.74,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.75,,-1.535,True,False,True,,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,4289.915,VIS,0.733,DEEPGRADED,1.0
gf_068095,pk_079d1a29df50,26,2.0,Fe II,4303.17,2.704,1,-2.52,PRIMARY LAB DenHartog2019,,synth(GES),lab_rya945,-2.56,,-2.56,True,False,True,,DH19,0.1,10.3847/1538-4365/ab322e,True,LAB,False,4303.17,VIS,0.78,DEEPGRADED,2.0
gf_054917,pk_62f275f0de72,26,1.0,Fe I,4326.753,2.949,1,-1.81,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.932,,-1.932,True,False,True,,BEL17,0.05,10.3847/1538-4357/aa8cd3,True,LAB,False,4326.753,VIS,0.744,DEEPGRADED,1.0
gf_054995,pk_c5d364c54610,26,1.0,Fe I,4344.499,3.603,1,-1.15,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.15,,-1.331,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,4344.499,VIS,0.723,DEEPGRADED,1.0
gf_055019,pk_800e159ebc17,26,1.0,Fe I,4351.544,2.99,1,-1.64,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.729,,-1.729,True,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4351.544,VIS,0.763,DEEPGRADED,1.0
gf_068130,pk_2ec2d103d4b4,26,2.0,Fe II,4351.762,2.704,1,-1.95,PRIMARY LAB DenHartog2019,,synth(GES),lab_rya945,-2.02,,-2.02,True,False,True,,DH19,0.07,10.3847/1538-4365/ab322e,True,LAB,False,4351.762,VIS,0.835,DEEPGRADED,2.0
gf_055041,pk_bc7c222cf7d2,26,1.0,Fe I,4358.499,2.949,1,-1.57,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.683,,-1.683,True,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4358.499,VIS,0.774,DEEPGRADED,1.0
gf_055086,pk_374a819d1099,26,1.0,Fe I,4369.736,3.943,1,-1.81,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.81,,-2.237,True,False,True,,RU14,0.18,10.1093/mnras/stu780,True,LAB,False,4369.736,VIS,0.852,DEEPGRADED,1.0
gf_055096,pk_1754366b77f0,26,1.0,Fe I,4372.982,3.017,1,-2.4,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-2.63,,-2.63,True,False,True,,BEL17,0.09,10.3847/1538-4357/aa8cd3,True,LAB,False,4372.982,VIS,0.523,GRADED,1.0
gf_055099,pk_9ca4c1dcba34,26,1.0,Fe I,4373.561,3.018,1,-1.84,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.827,,-1.827,True,False,True,,BEL17,0.04,10.3847/1538-4357/aa8cd3,True,LAB,False,4373.561,VIS,0.742,DEEPGRADED,1.0
gf_068172,pk_46db6f3b5e87,26,2.0,Fe II,4385.377,2.778,1,-2.64,PRIMARY LAB DenHartog2019,,synth(GES),lab_rya945,-2.68,,-2.68,True,False,True,,DH19,0.07,10.3847/1538-4365/ab322e,True,LAB,False,4385.377,VIS,0.742,DEEPGRADED,2.0
gf_055231,pk_64220d161713,26,1.0,Fe I,4401.29,3.603,1,-0.99,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.99,,-0.92,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,4401.29,VIS,0.771,DEEPGRADED,1.0
gf_055265,pk_41fdf0f1b2bd,26,1.0,Fe I,4408.413,2.198,1,-1.74,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.775,,-1.775,True,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,4408.413,VIS,0.852,DEEPGRADED,1.0
gf_068196,pk_ccf7ae9afcfd,26,2.0,Fe II,4416.819,2.778,1,-2.57,PRIMARY LAB DenHartog2019,,synth(GES),lab_rya945,-2.41,,-2.41,True,False,True,,DH19,0.09,10.3847/1538-4365/ab322e,True,LAB,False,4416.819,VIS,0.776,DEEPGRADED,2.0
gf_055325,pk_a936d020f9ec,26,1.0,Fe I,4423.841,3.654,1,-1.61,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.61,,-1.61,True,False,True,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,4423.841,VIS,0.646,DEEPGRADED,1.0
