canonical_line_id,canonical_source_line_id,species,wavelength_air,wavelength_vac,lower_EP,upper_lower_level_identity,band,instrument_reach,transition_source,loggf_adopted,gf_source,gf_source_type,gf_grade,gf_sigma_dex,gf_source_doi,current_canonical_loggf,current_canonical_source,competing_gf_summary,HFS_status,component_or_total,literature_line_set_membership,telluric_risk,synthesis_context_status,intake_status,measurement_suitability_status,rejection_problem_code,source_ticket,notes
alphys_I_2097.8600_0249,,Al I,2097.86,2098.5263,0.0,,NUV,,RYA-1001 physical-feature census,-3.414,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2098.7410_0250,,Al I,2098.741,2099.4075,0.0,,NUV,,RYA-1001 physical-feature census,-1.873,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2099.0600_0251,,Al I,2099.06,2099.7265,0.0139,,NUV,,RYA-1001 physical-feature census,-3.197,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2099.7736_0252,,Al I,2099.7736,2100.4403,0.0139,,NUV,,RYA-1001 physical-feature census,-1.6625127992,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2102.5580_0253,,Al I,2102.558,2103.2252,0.0,,NUV,,RYA-1001 physical-feature census,-3.324,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2102.8060_0254,,Al I,2102.806,2103.4733,0.0139,,NUV,,RYA-1001 physical-feature census,-3.113,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2103.6580_0255,,Al I,2103.658,2104.3254,0.0,,NUV,,RYA-1001 physical-feature census,-1.777,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2103.6847_0256,,Al I,2103.6847,2104.3521,0.0139,,NUV,,RYA-1001 physical-feature census,-1.5725127992,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2107.5260_0257,,Al I,2107.526,2108.1942,0.0139,,NUV,,RYA-1001 physical-feature census,-3.023,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2108.5960_0258,,Al I,2108.596,2109.2644,0.0,,NUV,,RYA-1001 physical-feature census,-3.228,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2108.6229_0259,,Al I,2108.6229,2109.2913,0.0139,,NUV,,RYA-1001 physical-feature census,-1.4755127992,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2109.9910_0260,,Al I,2109.991,2110.6597,0.0,,NUV,,RYA-1001 physical-feature census,-1.672,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2113.5930_0261,,Al I,2113.593,2114.2624,0.0139,,NUV,,RYA-1001 physical-feature census,-2.927,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2114.9832_0262,,Al I,2114.9832,2115.6529,0.0139,,NUV,,RYA-1001 physical-feature census,-1.3715127992,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2116.5420_0263,,Al I,2116.542,2117.212,0.0,,NUV,,RYA-1001 physical-feature census,-3.123,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2118.3410_0264,,Al I,2118.341,2119.0113,0.0,,NUV,,RYA-1001 physical-feature census,-1.562,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2121.5760_0265,,Al I,2121.576,2122.247,0.0139,,NUV,,RYA-1001 physical-feature census,-2.822,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2123.3620_0266,,Al I,2123.362,2124.0333,0.0139,,NUV,,RYA-1001 physical-feature census,-1.302,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2123.3840_0267,,Al I,2123.384,2124.0553,0.0139,,NUV,,RYA-1001 physical-feature census,-2.262,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2127.3020_0268,,Al I,2127.302,2127.9741,0.0,,NUV,,RYA-1001 physical-feature census,-3.01,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2129.6630_0269,,Al I,2129.663,2130.3356,0.0,,NUV,,RYA-1001 physical-feature census,-1.39,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2132.3880_0270,,Al I,2132.388,2133.0611,0.0139,,NUV,,RYA-1001 physical-feature census,-2.709,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2134.7330_0271,,Al I,2134.733,2135.4066,0.0139,,NUV,,RYA-1001 physical-feature census,-1.13,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2134.7600_0272,,Al I,2134.76,2135.4336,0.0139,,NUV,,RYA-1001 physical-feature census,-2.09,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2142.4020_0273,,Al I,2142.402,2143.0771,0.0,,NUV,,RYA-1001 physical-feature census,-2.886,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2145.5550_0274,,Al I,2145.555,2146.2308,0.0,,NUV,,RYA-1001 physical-feature census,-1.19,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2147.5600_0275,,Al I,2147.56,2148.2362,0.0139,,NUV,,RYA-1001 physical-feature census,-2.585,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2150.6990_0276,,Al I,2150.699,2151.3758,0.0139,,NUV,,RYA-1001 physical-feature census,-0.93,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2150.7280_0277,,Al I,2150.728,2151.4048,0.0139,,NUV,,RYA-1001 physical-feature census,-1.89,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2164.5770_0278,,Al I,2164.577,2165.2566,0.0,,NUV,,RYA-1001 physical-feature census,-2.7486613158,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2168.8260_0279,,Al I,2168.826,2169.5065,0.0,,NUV,,RYA-1001 physical-feature census,-1.07,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2169.8430_0280,,Al I,2169.843,2170.5237,0.0139,,NUV,,RYA-1001 physical-feature census,-2.4478160962,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2174.0700_0281,,Al I,2174.07,2174.7516,0.0139,,NUV,,RYA-1001 physical-feature census,-0.81,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2174.1130_0282,,Al I,2174.113,2174.7946,0.0139,,NUV,,RYA-1001 physical-feature census,-1.77,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_II_2192.6010_0283,,Al II,2192.601,2193.2864,11.8466,,NUV,,RYA-1001 physical-feature census,0.233,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_II_2194.2420_0284,,Al II,2194.242,2194.9278,11.8468,,NUV,,RYA-1001 physical-feature census,0.073,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2199.1830_0285,,Al I,2199.183,2199.8698,0.0,,NUV,,RYA-1001 physical-feature census,-2.5976613158,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2204.6190_0286,,Al I,2204.619,2205.3069,0.0139,,NUV,,RYA-1001 physical-feature census,-2.2978160962,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2204.6680_0287,,Al I,2204.668,2205.356,0.0,,NUV,,RYA-1001 physical-feature census,-0.882,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2210.0600_0288,,Al I,2210.06,2210.7491,0.0139,,NUV,,RYA-1001 physical-feature census,-0.622,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2210.1300_0289,,Al I,2210.13,2210.8191,0.0139,,NUV,,RYA-1001 physical-feature census,-1.582,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2258.0080_0290,,Al I,2258.008,2258.7073,0.0,,NUV,,RYA-1001 physical-feature census,-2.2396613158,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2263.4630_0291,,Al I,2263.463,2264.1635,0.0,,NUV,,RYA-1001 physical-feature census,-0.711,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2263.7380_0292,,Al I,2263.738,2264.4385,0.0139,,NUV,,RYA-1001 physical-feature census,-1.9398160962,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2269.0950_0293,,Al I,2269.095,2269.7967,0.0139,,NUV,,RYA-1001 physical-feature census,-0.451,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_2269.2210_0294,,Al I,2269.221,2269.9227,0.0139,,NUV,,RYA-1001 physical-feature census,-1.411,UNGRADED,FALLBACK,EXCLUDED-NO-HOME,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,NO_DECLARED_BAND_POLICY,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,SATURATED_DEEP|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
