line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry
gf_003127,pk_c9b5dad275a8,C2,,C2,4636.7247,1.2384,1,-0.0899,VALD3,,linelist(VALD3),single_source,,,-0.0899,False,False,True,,,,,False,VALD3,False
gf_003128,pk_21065c70d1a9,C2,,C2,4636.9512,0.5842,1,0.1665,VALD3,,linelist(VALD3),single_source,,,0.1665,False,False,True,,,,,False,VALD3,False
gf_003129,pk_c966b397d2ae,C2,,C2,4637.3042,0.6506,1,0.2572,VALD3,,linelist(VALD3),single_source,,,0.2572,False,False,True,,,,,False,VALD3,False
gf_003130,pk_1c95c9c6bf4d,C2,,C2,4637.5339,0.8617,1,-0.0324,VALD3,,linelist(VALD3),single_source,,,-0.0324,False,False,True,,,,,False,VALD3,False
gf_003131,pk_0f3486d148de,C2,,C2,4637.7224,0.862,1,-0.354,VALD3,,linelist(VALD3),single_source,,,-0.354,False,False,True,,,,,False,VALD3,False
gf_003132,pk_d4e94c73f60f,C2,,C2,4637.8981,1.0171,1,-0.1034,VALD3,,linelist(VALD3),single_source,,,-0.1034,False,False,True,,,,,False,VALD3,False
gf_003133,pk_de67d5699e9e,C2,,C2,4637.9883,1.2268,1,-0.399,VALD3,,linelist(VALD3),single_source,,,-0.399,False,False,True,,,,,False,VALD3,False
gf_003134,pk_56bc6524d46e,C2,,C2,4638.0659,1.0174,1,-0.427,VALD3,,linelist(VALD3),single_source,,,-0.427,False,False,True,,,,,False,VALD3,False
gf_003135,pk_3bd76a078262,C2,,C2,4638.0941,1.227,1,-0.413,VALD3,,linelist(VALD3),single_source,,,-0.413,False,False,True,,,,,False,VALD3,False
gf_003136,pk_ed27dbcc250e,C2,,C2,4638.26,0.7355,1,0.0431,VALD3,,linelist(VALD3),single_source,,,0.0431,False,False,True,,,,,False,VALD3,False
gf_003137,pk_678751b981dd,C2,,C2,4638.41,0.7357,1,-0.276,VALD3,,linelist(VALD3),single_source,,,-0.276,False,False,True,,,,,False,VALD3,False
gf_003138,pk_68d90f01f542,C2,,C2,4639.1306,0.8497,1,-0.341,VALD3,,linelist(VALD3),single_source,,,-0.341,False,False,True,,,,,False,VALD3,False
gf_003139,pk_7801311a7e92,C2,,C2,4639.233,0.8499,1,-0.355,VALD3,,linelist(VALD3),single_source,,,-0.355,False,False,True,,,,,False,VALD3,False
gf_003140,pk_a957ea2efdd8,C2,,C2,4639.3763,0.85,1,-0.368,VALD3,,linelist(VALD3),single_source,,,-0.368,False,False,True,,,,,False,VALD3,False
gf_003141,pk_b2001ea3b5e4,C2,,C2,4639.4323,1.0063,1,-0.1189,VALD3,,linelist(VALD3),single_source,,,-0.1189,False,False,True,,,,,False,VALD3,False
gf_003142,pk_a0ab3cb42bb9,C2,,C2,4639.4579,1.2153,1,-0.411,VALD3,,linelist(VALD3),single_source,,,-0.411,False,False,True,,,,,False,VALD3,False
gf_003143,pk_cbbcad5a1dd6,C2,,C2,4639.5738,0.6338,1,0.0756,VALD3,,linelist(VALD3),single_source,,,0.0756,False,False,True,,,,,False,VALD3,False
gf_003144,pk_f524ee35f210,C2,,C2,4639.6416,1.0067,1,-0.443,VALD3,,linelist(VALD3),single_source,,,-0.443,False,False,True,,,,,False,VALD3,False
gf_003145,pk_a6110b779df0,C2,,C2,4639.7065,0.634,1,-0.24,VALD3,,linelist(VALD3),single_source,,,-0.24,False,False,True,,,,,False,VALD3,False
gf_003146,pk_d22f857c721f,C2,,C2,4639.9346,0.5643,1,0.1578,VALD3,,linelist(VALD3),single_source,,,0.1578,False,False,True,,,,,False,VALD3,False
gf_003147,pk_6c7e36bc806b,C2,,C2,4640.3931,0.7212,1,0.0311,VALD3,,linelist(VALD3),single_source,,,0.0311,False,False,True,,,,,False,VALD3,False
gf_003148,pk_4f7f90a122c7,C2,,C2,4640.5438,0.7216,1,-0.288,VALD3,,linelist(VALD3),single_source,,,-0.288,False,False,True,,,,,False,VALD3,False
gf_003149,pk_e9373098a44e,C2,,C2,4640.7521,1.2045,1,-0.1344,VALD3,,linelist(VALD3),single_source,,,-0.1344,False,False,True,,,,,False,VALD3,False
gf_003150,pk_87424cb41865,C2,,C2,4640.8741,0.9959,1,-0.427,VALD3,,linelist(VALD3),single_source,,,-0.427,False,False,True,,,,,False,VALD3,False
gf_003151,pk_1e78c275552c,C2,,C2,4641.0097,0.9962,1,-0.444,VALD3,,linelist(VALD3),single_source,,,-0.444,False,False,True,,,,,False,VALD3,False
gf_003152,pk_294f0251251b,C2,,C2,4641.0181,0.838,1,-0.0604,VALD3,,linelist(VALD3),single_source,,,-0.0604,False,False,True,,,,,False,VALD3,False
gf_003153,pk_bf673adb474d,C2,,C2,4641.12,0.9963,1,-0.459,VALD3,,linelist(VALD3),single_source,,,-0.459,False,False,True,,,,,False,VALD3,False
gf_003154,pk_eb94baf4257d,C2,,C2,4641.2344,0.8384,1,-0.383,VALD3,,linelist(VALD3),single_source,,,-0.383,False,False,True,,,,,False,VALD3,False
gf_003155,pk_eb9de29cc19c,C2,,C2,4642.1393,0.6172,1,0.2362,VALD3,,linelist(VALD3),single_source,,,0.2362,False,False,True,,,,,False,VALD3,False
gf_003156,pk_c3e4c2a03de5,C2,,C2,4642.1477,0.7076,1,-0.276,VALD3,,linelist(VALD3),single_source,,,-0.276,False,False,True,,,,,False,VALD3,False
gf_003157,pk_b1cca68d32ef,C2,,C2,4642.1643,1.1936,1,-0.441,VALD3,,linelist(VALD3),single_source,,,-0.441,False,False,True,,,,,False,VALD3,False
gf_003158,pk_45171b792543,C2,,C2,4642.3926,0.7079,1,-0.289,VALD3,,linelist(VALD3),single_source,,,-0.289,False,False,True,,,,,False,VALD3,False
gf_003159,pk_672e19fbd241,C2,,C2,4642.3967,0.9859,1,-0.1509,VALD3,,linelist(VALD3),single_source,,,-0.1509,False,False,True,,,,,False,VALD3,False
gf_003160,pk_dc6aa4785784,C2,,C2,4642.5088,0.708,1,-0.301,VALD3,,linelist(VALD3),single_source,,,-0.301,False,False,True,,,,,False,VALD3,False
gf_003161,pk_35e1ac7cee17,C2,,C2,4642.5611,0.5451,1,0.1485,VALD3,,linelist(VALD3),single_source,,,0.1485,False,False,True,,,,,False,VALD3,False
gf_003162,pk_ca72f589c795,C2,,C2,4642.5636,0.8268,1,-0.369,VALD3,,linelist(VALD3),single_source,,,-0.369,False,False,True,,,,,False,VALD3,False
gf_003163,pk_a46227b623b9,C2,,C2,4642.6307,0.9864,1,-0.477,VALD3,,linelist(VALD3),single_source,,,-0.477,False,False,True,,,,,False,VALD3,False
gf_003164,pk_9de950daa601,C2,,C2,4642.6798,0.827,1,-0.384,VALD3,,linelist(VALD3),single_source,,,-0.384,False,False,True,,,,,False,VALD3,False
gf_003165,pk_966f819e49e4,C2,,C2,4642.8276,0.8272,1,-0.399,VALD3,,linelist(VALD3),single_source,,,-0.399,False,False,True,,,,,False,VALD3,False
gf_003166,pk_b11984529218,C2,,C2,4643.2123,1.1835,1,-0.464,VALD3,,linelist(VALD3),single_source,,,-0.464,False,False,True,,,,,False,VALD3,False
gf_003167,pk_d762502d311d,C2,,C2,4643.7806,0.9763,1,-0.46,VALD3,,linelist(VALD3),single_source,,,-0.46,False,False,True,,,,,False,VALD3,False
gf_003168,pk_9472d034aa99,C2,,C2,4643.8931,0.9766,1,-0.478,VALD3,,linelist(VALD3),single_source,,,-0.478,False,False,True,,,,,False,VALD3,False
gf_003169,pk_068e8220e5a8,C2,,C2,4644.0466,0.9768,1,-0.495,VALD3,,linelist(VALD3),single_source,,,-0.495,False,False,True,,,,,False,VALD3,False
gf_003170,pk_5dfbe8760c30,C2,,C2,4644.3507,0.6012,1,0.0546,VALD3,,linelist(VALD3),single_source,,,0.0546,False,False,True,,,,,False,VALD3,False
gf_003171,pk_7a2661475ae7,C2,,C2,4644.3982,0.8159,1,-0.0904,VALD3,,linelist(VALD3),single_source,,,-0.0904,False,False,True,,,,,False,VALD3,False
gf_003172,pk_074d840423bf,C2,,C2,4644.4168,0.6944,1,0.0056,VALD3,,linelist(VALD3),single_source,,,0.0056,False,False,True,,,,,False,VALD3,False
gf_003173,pk_48ff5fd1782d,C2,,C2,4644.4858,0.6014,1,-0.262,VALD3,,linelist(VALD3),single_source,,,-0.262,False,False,True,,,,,False,VALD3,False
gf_003174,pk_82d85dde5368,C2,,C2,4644.5719,0.6947,1,-0.314,VALD3,,linelist(VALD3),single_source,,,-0.314,False,False,True,,,,,False,VALD3,False
gf_003175,pk_9a3af443a956,C2,,C2,4644.6171,0.8164,1,-0.415,VALD3,,linelist(VALD3),single_source,,,-0.415,False,False,True,,,,,False,VALD3,False
gf_003176,pk_206a3471c047,C2,,C2,4644.7538,1.1735,1,-0.473,VALD3,,linelist(VALD3),single_source,,,-0.473,False,False,True,,,,,False,VALD3,False
gf_003177,pk_496c94249e3d,C2,,C2,4645.2077,0.967,1,-0.478,VALD3,,linelist(VALD3),single_source,,,-0.478,False,False,True,,,,,False,VALD3,False
gf_003178,pk_8e8eeb217fa2,C2,,C2,4645.3102,0.9672,1,-0.496,VALD3,,linelist(VALD3),single_source,,,-0.496,False,False,True,,,,,False,VALD3,False
gf_003179,pk_2cf8accf4b48,C2,,C2,4645.4399,0.5259,1,-0.0324,VALD3,,linelist(VALD3),single_source,,,-0.0324,False,False,True,,,,,False,VALD3,False
gf_003180,pk_0f6648013825,C2,,C2,4645.5008,0.9676,1,-0.513,VALD3,,linelist(VALD3),single_source,,,-0.513,False,False,True,,,,,False,VALD3,False
gf_003181,pk_cab9aa11682f,C2,,C2,4645.5396,0.5262,1,-0.347,VALD3,,linelist(VALD3),single_source,,,-0.347,False,False,True,,,,,False,VALD3,False
gf_003182,pk_b8829dbfc613,C2,,C2,4645.8629,0.8054,1,-0.4,VALD3,,linelist(VALD3),single_source,,,-0.4,False,False,True,,,,,False,VALD3,False
gf_003183,pk_fc9a841f7c28,C2,,C2,4646.0011,0.8057,1,-0.416,VALD3,,linelist(VALD3),single_source,,,-0.416,False,False,True,,,,,False,VALD3,False
gf_003184,pk_8ecce274be24,C2,,C2,4646.1506,0.8059,1,-0.432,VALD3,,linelist(VALD3),single_source,,,-0.432,False,False,True,,,,,False,VALD3,False
gf_003185,pk_7f86e59ea41c,C2,,C2,4646.3533,0.6817,1,-0.315,VALD3,,linelist(VALD3),single_source,,,-0.315,False,False,True,,,,,False,VALD3,False
gf_003186,pk_258087a7d339,C2,,C2,4646.504,0.6816,1,-0.0138,VALD3,,linelist(VALD3),single_source,,,-0.0138,False,False,True,,,,,False,VALD3,False
gf_003187,pk_447f52bacd93,C2,,C2,4646.5831,0.9582,1,-0.496,VALD3,,linelist(VALD3),single_source,,,-0.496,False,False,True,,,,,False,VALD3,False
gf_003188,pk_2025ddf6c79f,C2,,C2,4646.7094,0.9585,1,-0.515,VALD3,,linelist(VALD3),single_source,,,-0.515,False,False,True,,,,,False,VALD3,False
gf_003189,pk_b55258481381,C2,,C2,4646.8381,0.5854,1,0.2145,VALD3,,linelist(VALD3),single_source,,,0.2145,False,False,True,,,,,False,VALD3,False
gf_003190,pk_90ad5be64f6d,C2,,C2,4646.871,0.9587,1,-0.533,VALD3,,linelist(VALD3),single_source,,,-0.533,False,False,True,,,,,False,VALD3,False
gf_003191,pk_932c1d8341ef,C2,,C2,4647.5682,0.7953,1,-0.415,VALD3,,linelist(VALD3),single_source,,,-0.415,False,False,True,,,,,False,VALD3,False
gf_003192,pk_ae1c38c5cc0e,C2,,C2,4647.6948,0.7955,1,-0.432,VALD3,,linelist(VALD3),single_source,,,-0.432,False,False,True,,,,,False,VALD3,False
gf_003193,pk_b38a08663fd1,C2,,C2,4647.8696,0.7958,1,-0.448,VALD3,,linelist(VALD3),single_source,,,-0.448,False,False,True,,,,,False,VALD3,False
gf_003194,pk_f4b17962ab20,C2,,C2,4647.955,0.9497,1,-0.514,VALD3,,linelist(VALD3),single_source,,,-0.514,False,False,True,,,,,False,VALD3,False
gf_003195,pk_8205097287e7,C2,,C2,4648.042,0.5076,1,0.1302,VALD3,,linelist(VALD3),single_source,,,0.1302,False,False,True,,,,,False,VALD3,False
gf_003196,pk_96e6435d0b83,C2,,C2,4648.0736,0.9499,1,-0.534,VALD3,,linelist(VALD3),single_source,,,-0.534,False,False,True,,,,,False,VALD3,False
gf_003197,pk_68f70f4fa31a,C2,,C2,4648.277,0.6689,1,-0.0209,VALD3,,linelist(VALD3),single_source,,,-0.0209,False,False,True,,,,,False,VALD3,False
gf_003198,pk_5bb28308d0aa,C2,,C2,4648.282,0.9503,1,-0.553,VALD3,,linelist(VALD3),single_source,,,-0.553,False,False,True,,,,,False,VALD3,False
gf_003199,pk_e54d4859eb3e,C2,,C2,4648.4686,0.6693,1,-0.342,VALD3,,linelist(VALD3),single_source,,,-0.342,False,False,True,,,,,False,VALD3,False
gf_003200,pk_1fb32ec334e3,C2,,C2,4648.9901,0.5701,1,0.0326,VALD3,,linelist(VALD3),single_source,,,0.0326,False,False,True,,,,,False,VALD3,False
gf_003201,pk_2578d67cd479,C2,,C2,4649.0392,0.7856,1,-0.433,VALD3,,linelist(VALD3),single_source,,,-0.433,False,False,True,,,,,False,VALD3,False
gf_003202,pk_cc3b5058cfa7,C2,,C2,4649.1277,0.5703,1,-0.285,VALD3,,linelist(VALD3),single_source,,,-0.285,False,False,True,,,,,False,VALD3,False
gf_003203,pk_867b2ec63a0c,C2,,C2,4649.1859,0.7859,1,-0.45,VALD3,,linelist(VALD3),single_source,,,-0.45,False,False,True,,,,,False,VALD3,False
gf_003204,pk_033d51bcbcc9,C2,,C2,4649.2764,0.9416,1,-0.534,VALD3,,linelist(VALD3),single_source,,,-0.534,False,False,True,,,,,False,VALD3,False
gf_003205,pk_82bc647b41e7,C2,,C2,4649.3628,0.7861,1,-0.467,VALD3,,linelist(VALD3),single_source,,,-0.467,False,False,True,,,,,False,VALD3,False
gf_003206,pk_84558a44fcad,C2,,C2,4649.4195,0.942,1,-0.555,VALD3,,linelist(VALD3),single_source,,,-0.555,False,False,True,,,,,False,VALD3,False
gf_003207,pk_09df3f60e0ad,C2,,C2,4649.5908,0.9422,1,-0.575,VALD3,,linelist(VALD3),single_source,,,-0.575,False,False,True,,,,,False,VALD3,False
gf_003208,pk_d19cfbecf6bf,C2,,C2,4650.264,0.657,1,0.1349,VALD3,,linelist(VALD3),single_source,,,0.1349,False,False,True,,,,,False,VALD3,False
gf_003209,pk_fd7cd0cf699a,C2,,C2,4650.5912,0.9339,1,-0.555,VALD3,,linelist(VALD3),single_source,,,-0.555,False,False,True,,,,,False,VALD3,False
gf_003210,pk_2b29d2fec684,C2,,C2,4650.7328,0.9342,1,-0.576,VALD3,,linelist(VALD3),single_source,,,-0.576,False,False,True,,,,,False,VALD3,False
gf_003211,pk_6fbec99e150c,C2,,C2,4650.7948,0.7763,1,-0.1574,VALD3,,linelist(VALD3),single_source,,,-0.1574,False,False,True,,,,,False,VALD3,False
gf_003212,pk_8ca3504ef9c8,C2,,C2,4650.8258,0.4891,1,-0.0509,VALD3,,linelist(VALD3),single_source,,,-0.0509,False,False,True,,,,,False,VALD3,False
gf_003213,pk_d33861f2dd66,C2,,C2,4650.9329,0.4894,1,-0.366,VALD3,,linelist(VALD3),single_source,,,-0.366,False,False,True,,,,,False,VALD3,False
gf_003214,pk_791f0330fb4d,C2,,C2,4650.9412,0.9346,1,-0.597,VALD3,,linelist(VALD3),single_source,,,-0.597,False,False,True,,,,,False,VALD3,False
gf_003215,pk_a2d687bebfbc,C2,,C2,4651.0115,0.7768,1,-0.485,VALD3,,linelist(VALD3),single_source,,,-0.485,False,False,True,,,,,False,VALD3,False
gf_003216,pk_9cdee1c6972a,C2,,C2,4651.3616,0.555,1,0.0216,VALD3,,linelist(VALD3),single_source,,,0.0216,False,False,True,,,,,False,VALD3,False
gf_003217,pk_98ee1d266834,C2,,C2,4651.4721,0.5553,1,-0.297,VALD3,,linelist(VALD3),single_source,,,-0.297,False,False,True,,,,,False,VALD3,False
gf_003218,pk_6a0600116496,C2,,C2,4651.8569,0.9266,1,-0.576,VALD3,,linelist(VALD3),single_source,,,-0.576,False,False,True,,,,,False,VALD3,False
gf_003219,pk_ee71b5df02f7,C2,,C2,4652.0221,0.927,1,-0.599,VALD3,,linelist(VALD3),single_source,,,-0.599,False,False,True,,,,,False,VALD3,False
gf_003220,pk_667e2b35eddc,C2,,C2,4652.0522,0.6451,1,-0.0489,VALD3,,linelist(VALD3),single_source,,,-0.0489,False,False,True,,,,,False,VALD3,False
gf_003221,pk_1c7086e588cc,C2,,C2,4652.0853,0.7673,1,-0.468,VALD3,,linelist(VALD3),single_source,,,-0.468,False,False,True,,,,,False,VALD3,False
gf_003222,pk_9489d8181a1d,C2,,C2,4652.2038,0.6454,1,-0.371,VALD3,,linelist(VALD3),single_source,,,-0.371,False,False,True,,,,,False,VALD3,False
gf_003223,pk_5d4ed31f098f,C2,,C2,4652.2313,0.7676,1,-0.487,VALD3,,linelist(VALD3),single_source,,,-0.487,False,False,True,,,,,False,VALD3,False
gf_003224,pk_1bcec4ef154f,C2,,C2,4652.2756,0.9272,1,-0.621,VALD3,,linelist(VALD3),single_source,,,-0.621,False,False,True,,,,,False,VALD3,False
gf_003225,pk_7c3843dde613,C2,,C2,4652.4345,0.7678,1,-0.505,VALD3,,linelist(VALD3),single_source,,,-0.505,False,False,True,,,,,False,VALD3,False
gf_003226,pk_8221f9c27416,C2,,C2,4653.1128,0.9196,1,-0.599,VALD3,,linelist(VALD3),single_source,,,-0.599,False,False,True,,,,,False,VALD3,False
gf_003227,pk_8e55dcfb362a,C2,,C2,4653.2836,0.9199,1,-0.623,VALD3,,linelist(VALD3),single_source,,,-0.623,False,False,True,,,,,False,VALD3,False
gf_003228,pk_6399b0be1cf5,C2,,C2,4653.3515,0.4715,1,0.1105,VALD3,,linelist(VALD3),single_source,,,0.1105,False,False,True,,,,,False,VALD3,False
gf_003229,pk_a34842e31b0d,C2,,C2,4653.5013,0.9204,1,-0.646,VALD3,,linelist(VALD3),single_source,,,-0.646,False,False,True,,,,,False,VALD3,False
gf_003230,pk_ac8acf5d2fb8,C2,,C2,4653.5105,0.5405,1,0.0101,VALD3,,linelist(VALD3),single_source,,,0.0101,False,False,True,,,,,False,VALD3,False
gf_003231,pk_fd733193e7d7,C2,,C2,4653.6384,0.5407,1,-0.309,VALD3,,linelist(VALD3),single_source,,,-0.309,False,False,True,,,,,False,VALD3,False
gf_003232,pk_aed0b28ade5d,C2,,C2,4653.7631,0.7589,1,-0.1949,VALD3,,linelist(VALD3),single_source,,,-0.1949,False,False,True,,,,,False,VALD3,False
gf_003233,pk_a0e49bf27ca0,C2,,C2,4653.8643,0.6338,1,-0.0634,VALD3,,linelist(VALD3),single_source,,,-0.0634,False,False,True,,,,,False,VALD3,False
gf_003234,pk_41051a00c8e4,C2,,C2,4654.0112,0.634,1,-0.387,VALD3,,linelist(VALD3),single_source,,,-0.387,False,False,True,,,,,False,VALD3,False
gf_003235,pk_707730dfe7fd,C2,,C2,4654.0313,0.7593,1,-0.525,VALD3,,linelist(VALD3),single_source,,,-0.525,False,False,True,,,,,False,VALD3,False
gf_003236,pk_0474266d70e9,C2,,C2,4654.2873,0.913,1,-0.623,VALD3,,linelist(VALD3),single_source,,,-0.623,False,False,True,,,,,False,VALD3,False
gf_003237,pk_952e4db62f4d,C2,,C2,4654.5114,0.9135,1,-0.649,VALD3,,linelist(VALD3),single_source,,,-0.649,False,False,True,,,,,False,VALD3,False
gf_003238,pk_44934b3bac7a,C2,,C2,4654.7084,0.9138,1,-0.673,VALD3,,linelist(VALD3),single_source,,,-0.673,False,False,True,,,,,False,VALD3,False
gf_003239,pk_d4b604dea15e,C2,,C2,4655.0498,0.7506,1,-0.507,VALD3,,linelist(VALD3),single_source,,,-0.507,False,False,True,,,,,False,VALD3,False
gf_003240,pk_345aac24a34a,C2,,C2,4655.2548,0.7509,1,-0.528,VALD3,,linelist(VALD3),single_source,,,-0.528,False,False,True,,,,,False,VALD3,False
gf_003241,pk_da53188f6592,C2,,C2,4655.394,0.7511,1,-0.547,VALD3,,linelist(VALD3),single_source,,,-0.547,False,False,True,,,,,False,VALD3,False
gf_003242,pk_603011188f64,C2,,C2,4655.5157,0.9068,1,-0.649,VALD3,,linelist(VALD3),single_source,,,-0.649,False,False,True,,,,,False,VALD3,False
gf_003243,pk_22c87ab3bb7d,C2,,C2,4655.6751,0.6227,1,-0.0789,VALD3,,linelist(VALD3),single_source,,,-0.0789,False,False,True,,,,,False,VALD3,False
gf_003244,pk_5045b850706d,C2,,C2,4655.7105,0.9072,1,-0.676,VALD3,,linelist(VALD3),single_source,,,-0.676,False,False,True,,,,,False,VALD3,False
gf_003245,pk_6313dea7c331,C2,,C2,4655.7913,0.5262,1,-0.0019,VALD3,,linelist(VALD3),single_source,,,-0.0019,False,False,True,,,,,False,VALD3,False
gf_003246,pk_3abc1df7d723,C2,,C2,4655.8581,0.6231,1,-0.403,VALD3,,linelist(VALD3),single_source,,,-0.403,False,False,True,,,,,False,VALD3,False
gf_003247,pk_f9ccc0fbb877,C2,,C2,4655.8955,0.5265,1,-0.321,VALD3,,linelist(VALD3),single_source,,,-0.321,False,False,True,,,,,False,VALD3,False
gf_003248,pk_ee86350f57c8,C2,,C2,4655.9411,0.9077,1,-0.701,VALD3,,linelist(VALD3),single_source,,,-0.701,False,False,True,,,,,False,VALD3,False
gf_003249,pk_d3997cae94ec,C2,,C2,4656.0618,0.4538,1,-0.0709,VALD3,,linelist(VALD3),single_source,,,-0.0709,False,False,True,,,,,False,VALD3,False
gf_003250,pk_a29bf2605d4b,C2,,C2,4656.1711,0.4541,1,-0.386,VALD3,,linelist(VALD3),single_source,,,-0.386,False,False,True,,,,,False,VALD3,False
gf_003251,pk_cacd49d1cf93,C2,,C2,4656.5888,0.7427,1,-0.527,VALD3,,linelist(VALD3),single_source,,,-0.527,False,False,True,,,,,False,VALD3,False
gf_003252,pk_ddca40159724,C2,,C2,4656.6604,0.901,1,-0.676,VALD3,,linelist(VALD3),single_source,,,-0.676,False,False,True,,,,,False,VALD3,False
gf_003253,pk_b2ad03c9b5c8,C2,,C2,4656.7195,0.743,1,-0.548,VALD3,,linelist(VALD3),single_source,,,-0.548,False,False,True,,,,,False,VALD3,False
gf_003254,pk_b7d415a29e93,C2,,C2,4656.8876,0.7434,1,-0.569,VALD3,,linelist(VALD3),single_source,,,-0.569,False,False,True,,,,,False,VALD3,False
gf_003255,pk_fea48bc6d96c,C2,,C2,4656.8894,0.9015,1,-0.705,VALD3,,linelist(VALD3),single_source,,,-0.705,False,False,True,,,,,False,VALD3,False
gf_003256,pk_7d9ab92eb953,C2,,C2,4657.0888,0.9019,1,-0.732,VALD3,,linelist(VALD3),single_source,,,-0.732,False,False,True,,,,,False,VALD3,False
gf_003257,pk_4b6740f8eb03,C2,,C2,4657.3413,0.612,1,-0.387,VALD3,,linelist(VALD3),single_source,,,-0.387,False,False,True,,,,,False,VALD3,False
gf_003258,pk_d1c0c6637790,C2,,C2,4657.4444,0.6123,1,-0.404,VALD3,,linelist(VALD3),single_source,,,-0.404,False,False,True,,,,,False,VALD3,False
gf_003259,pk_5cf6fa5e3ea2,C2,,C2,4657.5733,0.6125,1,-0.419,VALD3,,linelist(VALD3),single_source,,,-0.419,False,False,True,,,,,False,VALD3,False
gf_003260,pk_458ceebb42cc,C2,,C2,4657.7901,0.8956,1,-0.705,VALD3,,linelist(VALD3),single_source,,,-0.705,False,False,True,,,,,False,VALD3,False
gf_003261,pk_7a591ac47faa,C2,,C2,4657.8387,0.7353,1,-0.55,VALD3,,linelist(VALD3),single_source,,,-0.55,False,False,True,,,,,False,VALD3,False
gf_003262,pk_b314aebc8f1a,C2,,C2,4657.8449,0.5125,1,-0.0144,VALD3,,linelist(VALD3),single_source,,,-0.0144,False,False,True,,,,,False,VALD3,False
gf_003263,pk_7d57254aa361,C2,,C2,4657.9884,0.5127,1,-0.334,VALD3,,linelist(VALD3),single_source,,,-0.334,False,False,True,,,,,False,VALD3,False
gf_003264,pk_c9c20ccb470c,C2,,C2,4658.0322,0.7357,1,-0.572,VALD3,,linelist(VALD3),single_source,,,-0.572,False,False,True,,,,,False,VALD3,False
gf_003265,pk_b9a1a5f45e93,C2,,C2,4658.0442,0.8961,1,-0.735,VALD3,,linelist(VALD3),single_source,,,-0.735,False,False,True,,,,,False,VALD3,False
gf_003266,pk_8f68537a4cdb,C2,,C2,4658.2183,0.736,1,-0.594,VALD3,,linelist(VALD3),single_source,,,-0.594,False,False,True,,,,,False,VALD3,False
gf_003267,pk_782bbd343b97,C2,,C2,4658.5236,0.437,1,0.0902,VALD3,,linelist(VALD3),single_source,,,0.0902,False,False,True,,,,,False,VALD3,False
gf_003268,pk_fbf84593481d,C2,,C2,4658.8785,0.8906,1,-0.736,VALD3,,linelist(VALD3),single_source,,,-0.736,False,False,True,,,,,False,VALD3,False
gf_003269,pk_c57fe0ec9204,C2,,C2,4659.1526,0.6019,1,-0.1109,VALD3,,linelist(VALD3),single_source,,,-0.1109,False,False,True,,,,,False,VALD3,False
gf_003270,pk_38d16a72685a,C2,,C2,4659.3072,0.7283,1,-0.571,VALD3,,linelist(VALD3),single_source,,,-0.571,False,False,True,,,,,False,VALD3,False
gf_003271,pk_592ecaa5c3a6,C2,,C2,4659.3433,0.6023,1,-0.437,VALD3,,linelist(VALD3),single_source,,,-0.437,False,False,True,,,,,False,VALD3,False
gf_003272,pk_e9fe8a7459c9,C2,,C2,4659.4805,0.7286,1,-0.595,VALD3,,linelist(VALD3),single_source,,,-0.595,False,False,True,,,,,False,VALD3,False
gf_003273,pk_eb65f2864e5c,C2,,C2,4659.6713,0.7291,1,-0.618,VALD3,,linelist(VALD3),single_source,,,-0.618,False,False,True,,,,,False,VALD3,False
gf_003274,pk_ec93651899f6,C2,,C2,4660.056,0.499,1,-0.0274,VALD3,,linelist(VALD3),single_source,,,-0.0274,False,False,True,,,,,False,VALD3,False
gf_003275,pk_59c4a09cf1c2,C2,,C2,4660.233,0.4993,1,-0.347,VALD3,,linelist(VALD3),single_source,,,-0.347,False,False,True,,,,,False,VALD3,False
gf_003276,pk_9a2f53b8d424,C2,,C2,4660.4838,0.7217,1,-0.6,VALD3,,linelist(VALD3),single_source,,,-0.6,False,False,True,,,,,False,VALD3,False
gf_003277,pk_96921150e085,C2,,C2,4660.7092,0.7221,1,-0.622,VALD3,,linelist(VALD3),single_source,,,-0.622,False,False,True,,,,,False,VALD3,False
gf_003278,pk_f92537a82b54,C2,,C2,4660.7598,0.592,1,-0.42,VALD3,,linelist(VALD3),single_source,,,-0.42,False,False,True,,,,,False,VALD3,False
gf_003279,pk_4439a3d2e3f4,C2,,C2,4660.8602,0.5923,1,-0.438,VALD3,,linelist(VALD3),single_source,,,-0.438,False,False,True,,,,,False,VALD3,False
gf_003280,pk_48055487d14c,C2,,C2,4660.9115,0.7224,1,-0.646,VALD3,,linelist(VALD3),single_source,,,-0.646,False,False,True,,,,,False,VALD3,False
gf_003281,pk_b0afd483e1ec,C2,,C2,4660.9957,0.5925,1,-0.455,VALD3,,linelist(VALD3),single_source,,,-0.455,False,False,True,,,,,False,VALD3,False
gf_003282,pk_8270c0361d32,C2,,C2,4661.1425,0.4201,1,-0.0909,VALD3,,linelist(VALD3),single_source,,,-0.0909,False,False,True,,,,,False,VALD3,False
