61 Cyg A  FeI    6271.28      3.33   -999.00   -999.00      7.02      7.05   -999.00      7.16
61 Cyg A  FeI    6297.79      2.22      6.50      6.83   -999.00      6.82      6.90   -999.00
61 Cyg A  FeI    6301.50      3.65      6.47   -999.00   -999.00      7.02      7.11   -999.00
61 Cyg A  FeI    6315.81      4.08      6.86      7.07      7.05      7.06   -999.00   -999.00
61 Cyg A  FeI    6322.69      2.59   -999.00      6.82      7.27      6.91      7.06   -999.00
61 Cyg A  FeI    6330.85      4.73      7.59      7.62   -999.00      7.54   -999.00   -999.00
61 Cyg A  FeI    6335.33      2.20   -999.00   -999.00   -999.00      6.60      6.97      7.00
61 Cyg A  FeI    6430.85      2.18   -999.00   -999.00   -999.00      6.49      7.01      6.98
61 Cyg A  FeI    6481.87      2.28   -999.00      7.00      7.02      6.94   -999.00   -999.00
61 Cyg A  FeI    6496.47      4.80   -999.00      7.05      6.91      7.04   -999.00   -999.00
61 Cyg A  FeI    6498.94      0.96   -999.00   -999.00      6.87      7.03      7.06      7.12
61 Cyg A  FeI    6533.93      4.56   -999.00      7.20      7.24      7.18   -999.00   -999.00
61 Cyg A  FeI    6574.23      0.99   -999.00   -999.00      7.32      7.06   -999.00      7.15
61 Cyg A  FeI    6593.87      2.43      6.88   -999.00   -999.00      6.84      7.05      7.05
61 Cyg A  FeI    6597.56      4.80   -999.00      7.04      7.42      7.17   -999.00   -999.00
61 Cyg A  FeI    6609.11      2.56   -999.00   -999.00      7.05      6.96   -999.00      7.07
61 Cyg A  FeI    6627.54      4.55      7.40      7.18   -999.00      7.18   -999.00   -999.00
61 Cyg A  FeI    6648.08      1.01   -999.00      7.18   -999.00      7.15   -999.00      7.22
61 Cyg A  FeI    6699.14      4.59   -999.00   -999.00   -999.00      7.22      7.28      7.35
