holding,instrument,wavelength_air_A,inside_corrected_band,inside_fit_window_only,state,why,max_abs_diff,baseline_abs_diff,n
solar_kpno_molecfit_corrected,kpno_solar_atlas,5538.516,False,False,VERIFIED-RAW,,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5554.894,False,False,VERIFIED-RAW,,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5563.6,False,False,VERIFIED-RAW,,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5573.102,False,False,VERIFIED-RAW,,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5602.767,False,False,VERIFIED-RAW,,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5618.632,False,False,VERIFIED-RAW,,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5638.262,False,False,VERIFIED-RAW,,0.0,0.0,80.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5658.532,False,False,VERIFIED-RAW,,0.0,0.0,78.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5705.992,False,False,VERIFIED-RAW,,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5712.131,False,False,VERIFIED-RAW,,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5717.833,False,False,VERIFIED-RAW,,0.0,0.0,77.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5753.122,False,False,VERIFIED-RAW,,0.0,0.0,76.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5775.081,False,False,VERIFIED-RAW,,0.0,0.0,99.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,5784.658,False,False,VERIFIED-RAW,,0.0,0.0,99.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6003.011,False,False,VERIFIED-RAW,,0.0,0.0,92.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6008.556,False,False,VERIFIED-RAW,,0.0,0.0,91.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6056.005,False,False,VERIFIED-RAW,,0.0,0.0,90.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6141.731,False,False,VERIFIED-RAW,,0.0,0.0,87.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6232.64,False,False,VERIFIED-RAW,,0.0,0.0,85.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6315.811,False,True,VERIFIED-RAW,,0.0,0.0,83.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6336.823,False,False,VERIFIED-RAW,,0.0,0.0,82.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6408.017,False,False,VERIFIED-RAW,,0.0,0.0,81.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6627.544,False,False,VERIFIED-RAW,,0.0,0.0,75.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6663.231,False,False,VERIFIED-RAW,,0.0,0.0,74.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6705.101,False,False,VERIFIED-RAW,,0.0,0.0,73.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6725.356,False,False,VERIFIED-RAW,,0.0,0.0,73.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6841.339,False,False,VERIFIED-RAW,,0.0,0.0,70.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6843.655,False,True,VERIFIED-RAW,,0.0,0.0,71.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6855.161,False,True,VERIFIED-RAW,,0.0,0.0,70.0
solar_kpno_molecfit_corrected,kpno_solar_atlas,6858.148,False,True,VERIFIED-RAW,,0.0,0.0,70.0
solar_iag,iag_fts_solar_atlas,5023.498,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5099.077,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5129.631,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5285.127,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5288.525,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5373.709,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5379.574,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5403.822,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5473.9,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5481.438,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5483.099,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5493.499,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5532.747,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5538.516,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5554.894,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5563.6,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5573.102,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5602.767,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5618.632,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5638.262,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5658.532,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5705.992,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5712.131,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5717.833,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5753.122,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5775.081,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,5784.658,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6003.011,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6008.556,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6056.005,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6141.731,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6232.64,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6315.811,False,True,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6336.823,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6408.017,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6627.544,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6663.231,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6705.101,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6725.356,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6841.339,False,False,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6843.655,False,True,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6855.161,False,True,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
solar_iag,iag_fts_solar_atlas,6858.148,False,True,UNVERIFIABLE-HERE,corrected unreadable: IAG atlas not staged at /srv/codex/solar_reference/iag_baker2020/iag_t,,,
