holding,instrument,wavelength_air_A,raw_sibling,sibling_relation,telluric_band,correction_expected_here,absorption_available_in_raw,reduction_floor,state,holding_claim,basis,max_abs_diff,baseline_abs_diff,n
solar_harps_molecfit_corrected,harps,4495.953,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.250515,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00013126,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4514.184,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.268395,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,9.58e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4528.757,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.532295,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.201e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4547.847,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.222753,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00010212,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4581.508,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.422048,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.000172,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4595.358,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.252631,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00020909,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4607.646,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.253026,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00023549,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4619.288,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.258798,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024827,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4625.045,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.232436,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00025588,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4630.12,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.194413,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00026063,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4637.503,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.269478,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024916,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4654.605,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.392983,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024161,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4654.631,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.3919,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024272,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4667.453,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.440215,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00019236,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4668.134,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.314809,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00021553,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4669.171,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.254172,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00021912,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4678.846,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.268847,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00020095,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4704.948,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.20079,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00017753,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4707.274,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.372587,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00017324,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4709.088,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.264599,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00017726,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4727.395,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.346413,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00018215,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4736.773,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.352676,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00017753,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4745.8,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.18992,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00021422,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4768.32,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.247751,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00027288,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4768.396,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.251514,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00027288,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4843.143,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.18462,2.898e-05,VERIFIED-CORRECTED,,DIRECT-COMPARISON vs raw sibling,0.00036298,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4855.673,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.348478,2.898e-05,VERIFIED-CORRECTED,,DIRECT-COMPARISON vs raw sibling,0.00030451,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4871.318,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.425036,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024328,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4882.143,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.164243,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00024158,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4885.43,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.183634,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00022375,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4889.102,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.245851,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00021108,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4890.755,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.420243,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00018233,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4903.31,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.292825,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.00015172,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4910.017,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.227184,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,0.0001259,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4946.387,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.216262,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.687e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4950.105,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.171305,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.316e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4966.088,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.29177,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.403e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4973.102,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.189732,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.462e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,4985.253,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.277416,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.869e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5001.863,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.278928,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.92e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5002.792,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.203183,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,4.06e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5005.712,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.316275,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.971e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5014.942,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.24767,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,5.096e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5022.235,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.233923,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,5.976e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5028.126,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.20097,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,6.323e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5039.251,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.227418,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,7.304e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5048.436,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.197493,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.017e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5098.573,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.311678,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,9.168e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5110.358,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.259515,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,9.155e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5133.688,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.297235,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.304e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5139.251,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.471332,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.03e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5171.672,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.410525,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,5.578e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5208.594,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.498422,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.912e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5215.18,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.248932,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.822e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5217.389,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.205499,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.794e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5226.861,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.48545,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.716e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5242.491,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.155514,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.689e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5253.462,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.146167,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.36e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5263.306,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.243993,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.069e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5273.163,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.338026,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.887e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5283.621,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.346931,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.661e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5302.3,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.270363,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.485e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5324.179,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,1.0,2.898e-05,VERIFIED-RAW,,DIRECT-COMPARISON vs raw sibling,0.0,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5339.929,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.304196,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.193e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5353.374,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.206923,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.127e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5393.167,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.280313,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,6.65e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5455.454,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.44845,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,5.6e-07,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5476.564,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.344276,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,4.6e-07,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5569.618,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.281399,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.99e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5572.842,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.388445,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,4.15e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5586.756,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.384369,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,5.45e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5602.945,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.380962,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,7.62e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5615.644,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.448586,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,7.3e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5624.542,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.251072,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.75e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5658.816,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.359762,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.38e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5662.516,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.172284,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,8.5e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,5709.378,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.311433,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.99e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,6246.318,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.216352,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.425e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,6301.5,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.220327,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,1.067e-05,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,6400.0,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.317736,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,2.24e-06,2.898e-05,60.0
solar_harps_molecfit_corrected,harps,6411.648,solar_harps,SEPARATELY REDUCED — carries a reduction floor,,False,0.240438,2.898e-05,NO-MATERIAL-DIFFERENCE,,DIRECT-COMPARISON vs raw sibling,3.75e-06,2.898e-05,60.0
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4289.08,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4372.982,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4488.906,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4495.391,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4531.636,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4554.451,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4565.662,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4574.216,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4611.184,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4708.968,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4720.962,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4726.137,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4741.069,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4787.827,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
