element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,6232.64,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.545,,ENGINE-B-NLTE,True,,3.654,False,0.10748051970952927,2.7233768041322466,3.048683839656481,87.149,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6315.811,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.426,,ENGINE-B-NLTE,True,,4.076,False,0.05835683069547173,2.4145536374946515,2.930273258065659,90.031,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6336.823,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.535,,ENGINE-B-NLTE,True,,3.686,False,0.09569191122820409,2.965748493581648,3.039135752205061,92.939,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6408.017,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.6,,ENGINE-B-NLTE,True,,3.686,False,0.11009704522743763,3.3507879044869453,3.1044227156023103,87.199,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6627.544,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.614,,ENGINE-B-NLTE,True,,4.549,False,0.11373420332859742,0.3558933105209462,3.117768350889217,82.514,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6663.231,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.468,,ENGINE-B-NLTE,True,,4.559,False,0.07856280250868163,2.9461445296793713,2.971618651665267,95.006,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6705.101,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.379,,ENGINE-B-NLTE,True,,4.607,False,0.10452270434044461,0.9943769078923145,2.882945588954253,84.24,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6725.356,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.522,,ENGINE-B-NLTE,True,,4.103,False,0.11627005248523078,0.22396208805207132,3.0264412250216957,81.716,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6841.339,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.427,,ENGINE-B-NLTE,True,,4.607,False,0.10653812629676221,2.0364367323771293,2.9306189038758106,70.98,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6843.655,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.613,,ENGINE-B-NLTE,True,,4.549,False,0.12179171033015739,1.5866623538837248,3.116548423695086,95.334,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6855.161,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.627,,ENGINE-B-NLTE,True,,4.559,False,0.07732698569109975,2.904902591765371,3.1306233128047083,75.281,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
Fe,I,6858.148,harps,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_harps_molecfit_corrected · solar_normalized_tellcorr.csv",7.589,,ENGINE-B-NLTE,True,,4.608,False,0.11513488484862912,1.2370492100941803,3.092972894217624,87.214,,"departures applied in the radiative transfer — no additive per-line delta exists on this route; the effect is the paired difference against this deck's LTE member, reported in nlte_effect.json (RYA-1040/1104)",native,,,,,,,,
